DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,0.25,406.732875,1.290375,414.57495,1.53265,2022.2788,406.13425,1.2755,416.02985,1.44295,2000.660325,413.8856,1.21995,414.1856,1.2294,2000.590675,407.2536,1.2953,414.366325,1.580025,2003.4695,411.389,1.331875,417.978,2.0836,2033.70435,0.553075,-9.198,0.04965,419.2938,0.5496,-1.586375,-3.334,-1.0416,-8.095525,-11.096875,0.031,-76.77475,-19.2427,0.13995,0.4405,0.3425,0.162,0.09,-8.118875,-8.491975,-8.7832,-8.760125,-9.035325,-9.9968,97.201875,30.2275,0.209075,-7.985,-6.267,-5.824,-5.509,0,-5.2015,0.6,-2.363,-1.32025,206.61,273.205,-98.4815,259.38,282,-0.44825,-0.50875,-0.29,-0.27,-0.97,-0.39,-0.17,-0.37,-0.34025,1.7522,2.40615,4.6688,5.46195,7.984225,8.7062,10.312625,11.26585,12.52405,-0.51,0.6934,2.45375,4.2427,6.7003,8.336675,9.8288,11.45495,12.875275,0.4253,1.899,3.8722,5.402425,7.9067,9.069075,10.6854,11.1912,12.5322,-0.17615,0.622975,2.9317,4.3741,6.8889,8.14075,9.9473,11.344375,12.625125,0.80355,1.7504,3.32465,4.4849,6.8408,8.1831,9.726225,10.8508,12.607,-33.7219,-26.832575,-26.6752
1,0.75,407.3112,1.3756,415.044775,0.87775,2007.532575,405.2546,1.3613,414.63845,1.49065,2007.5807,414.352,1.374,416.322625,0.73,2029.483825,408.9492,1.4108,414.38595,1.1602,2017.3,411.1194,1.4652,417.88675,0.75425,1997.532775,0.5448,-9.4778,0.0466,419.120875,0.554225,-0.187675,-2.5982,-2.069875,-5.74625,-9.781,0.033,-74.439625,-28.859675,0.1702,0.353,0.27125,0.142,0.08725,-8.37905,-8.77265,-8.5259,-8.9484,-9.40685,-10.12475,97.206,31.456,0.20125,-7.72875,-6.40075,-5.7905,-5.4665,0,-5.21,0.5,-2.456,-1.13,201.35,273.38,-95.6555,255.585,282.4275,-0.44,-0.5,-0.3,-0.27825,-0.97,-0.39,-0.17,-0.37,-0.35,1.66755,2.35125,4.6632,5.448625,7.9832,8.7078,10.3123,11.26385,12.44555,-0.578,0.68375,2.412,4.21325,6.7067,8.3322,9.829125,11.459025,12.876275,0.344325,1.858675,3.852475,5.386125,7.9057,9.06395,10.6892,11.1076,12.52955,-0.224375,0.60055,2.9229,4.34315,6.8834,8.151,9.943775,11.2755,12.6245,0.7618,1.7128,3.2992,4.4542,6.848,8.184325,9.72315,10.849475,12.53485,-34.3125,-27.011125,-28.008875
1,1.25,406.11845,1.3415,416.8628,0.8736,2045.4777,404.322775,1.3124,415.989125,1.96185,2018.34275,414.63345,1.3218,419.25985,0.702775,2001.568,407.96635,1.3715,417.5882,0.6838,2006.3791,411.94075,1.44525,416.804775,1.996625,2024.419125,0.6382,-9.8376,0.058,419.079475,0.4935,-4.1931,-2.6424,-0.1749,-9.8522,-8.72835,0.0348,-70.6342,-19.818275,0.1388,0.5015,0.3225,0.14,0.07725,-8.608125,-8.99915,-8.841325,-9.412,-9.42465,-10.0999,97.1802,31.826,0.20415,-7.6375,-6.353,-5.7995,-5.3775,0,-5.25,0.515,-2.355,-1.09425,205.675,273.42,-95.036,257.55,282.9175,-0.44,-0.51,-0.3,-0.27,-0.97,-0.39,-0.17,-0.37,-0.35,1.589075,2.2946,4.65935,5.432,7.981175,8.710675,10.311975,11.26185,12.44455,-0.647975,0.66725,2.364375,4.182975,6.70185,8.3273,9.829675,11.461025,12.8768,0.270025,1.816225,3.824825,5.368375,7.90455,9.05935,10.6936,11.10615,12.5269,-0.259375,0.5697,2.91105,4.312,6.8788,8.16125,9.9395,11.2745,12.6245,0.7112,1.6646,3.27,4.434,6.8542,8.1779,9.7203,10.84755,12.533625,-34.47885,-26.99925,-28.583625
1,1.75,407.175,1.2452,417.704475,0.8405,2018.2436,406.46875,1.20325,417.1267,0.6427,2018.111,416.9145,1.173,417.205725,1.53475,2017.289925,408.0864,1.2603,419.6269,0.68955,2049.823875,413.01605,1.3426,419.96365,1.33635,2018.667,0.408375,-10.165875,0.05575,419.4755,0.414875,-1.605,-3.0269,-2.025925,-15.29775,-11.6703,0.043375,-70.0685,-21.502675,0.169125,0.4515,0.275,0.16,0.09,-8.794875,-9.21745,-9.0501,-9.6834,-9.72305,-10.2085,97.1914,33.513,0.16175,-7.68625,-6.57125,-5.9625,-5.75225,0,-5,0.515,-2.4,-1.122,204.65,274.7,-94.5,257.8675,283.5475,-0.44,-0.5285,-0.29,-0.27,-0.97,-0.39,-0.17,-0.37,-0.35,1.517475,2.2399,4.65805,5.428,7.98015,8.713925,10.310875,11.259625,12.442575,-0.70915,0.646975,2.316575,4.152525,6.696075,8.3214,9.831,11.46305,12.877325,0.199,1.7734,3.798175,5.3478,7.9024,9.053375,10.6974,11.1047,12.5249,-0.28485,0.50125,2.90295,4.2798,6.8733,8.17075,9.932875,11.2735,12.62275,0.643,1.6128,3.2396,4.4122,6.85995,8.1693,9.716675,10.845625,12.532175,-34.2323,-28.4085,-29.0594
1,2.25,414.042525,1.162675,414.60715,1.59415,2014.3071,415.4387,1.18735,414.548325,2.0032,2039.96375,415.2668,1.157,414.8548,1.6066,2019.36,414.669325,1.180275,416.4927,1.3657,2014.95335,418.5629,1.24735,415.532275,1.463475,2011.905625,0.63735,-10.20935,0.0449,419.65,0.254375,-1.2337,-3.142625,-3.480375,-7.468225,-14.533625,0.04645,-69.8334,-21.1163,0.18305,0.4215,0.261,0.15,0.09,-8.964375,-9.35,-8.99305,-9.479625,-10.02345,-10.38745,97.2282,36.2595,0.20945,-7.86875,-6.7295,-6.106,-5.89775,0,-5.09,0.5,-2.35,-1.112,204.325,273.72,-94.1485,256.89,282.815,-0.45,-0.51,-0.3,-0.27,-0.97,-0.39,-0.17,-0.37,-0.34025,1.454,2.18975,4.65125,5.423,7.978125,8.715725,10.31055,11.257625,12.441575,-0.763175,0.627075,2.279375,4.12125,6.691225,8.306,9.82945,11.465075,12.877325,0.124675,1.733,3.77385,5.329,7.90125,9.048175,10.701,11.10425,12.523,-0.3012,0.442,2.893,4.24765,6.8669,8.181,9.927,11.2725,12.622,0.5782,1.5634,3.2124,4.392,6.8657,8.1578,9.713825,10.8437,12.530175,-34.757825,-28.7814,-29.25995
1,2.75,414.553,1.1737,417.9773,1.5833,2021.92865,414.80435,1.168175,421.0062,1.3702,2017.6816,415.3031,1.15395,420.2904,1.21595,2015.3875,416.250825,1.17715,417.643875,1.6141,2013.2531,419.413625,1.230825,418.9836,1.806,2034.8366,0.6245,-10.3455,0.045,419.822,0.30775,-1.434425,-2.079075,-2.783875,-7.331225,-9.72695,0.031,-66.1579,-17.6865,0.153,0.443,0.33125,0.132,0.09,-8.998,-9.528,-9.1657,-9.4946,-10.21605,-10.5518,97.253,36.83325,0.18965,-8.22375,-6.969,-6.3515,-6.26,0,-5.23,0.5,-2.332,-1.3,202.15,271.96,-94.981,255.415,281.2375,-0.45,-0.51,-0.29,-0.27,-0.97,-0.39,-0.18,-0.37,-0.35,1.398125,2.1464,4.635,5.396775,7.9772,8.71825,10.3081,11.255625,12.4396,-0.8094,0.61095,2.273225,4.089625,6.685375,8.3008,9.8289,11.463175,12.877375,0.0572,1.695575,3.751075,5.309,7.899575,9.055425,10.7048,11.1028,12.5212,-0.32105,0.3975,2.8812,4.2156,6.8632,8.19125,9.9352,11.271,12.621,0.522,1.5174,3.1858,4.3698,6.871,8.1708,9.7102,10.841775,12.52995,-34.849325,-28.979625,-29.1103
1,3.25,415.2396,1.167,415.3722,0.7922,2014.593025,418.317375,1.167625,415.1918,1.5645,2015.0953,417.6709,1.1621,415.9903,0.592875,2049.26315,418.0321,1.1938,419.9678,1.1498,2020.3367,418.3234,1.239,415.2985,0.6412,2011.4118,0.528725,-10.5975,0.041275,420.26695,0.2398,-0.26245,-3.31155,-1.5041,-9.7933,-6.241,0.02685,-72.7025,-16.118175,0.176525,0.43,0.30125,0.16,0.09,-9.1945,-9.685,-9.5964,-10.3986,-10.3079,-10.8646,97.2542,36.585,0.2532,-8.10125,-7.366,-6.5455,-6.28775,0,-5.25,0.6,-2.296,-0.968,202.325,270.3,-95.532,254.2975,280.435,-0.45,-0.52,-0.3,-0.27,-0.97,-0.39,-0.18,-0.37,-0.35,1.350375,2.1285,4.641775,5.3721,7.976325,8.72105,10.30665,11.25285,12.4386,-0.812975,0.5921,2.26725,4.058175,6.68105,8.295,9.829125,11.45935,12.877425,-0.00589999999999998,1.650075,3.730075,5.29155,7.89895,9.062025,10.7084,11.10135,12.5184,-0.353,0.36,2.8684,4.18345,6.8586,8.20225,9.9428,11.2705,12.62075,0.487,1.479,3.1612,4.3482,6.8776,8.1874,9.707575,10.83985,12.52895,-35.158875,-29.137875,-28.7637
1,3.75,415.83595,1.1595,416.12165,0.72285,2040.2586,416.1266,1.1655,420.4074,1.25315,2021.5551,417.500525,1.13245,414.87125,0.59025,2014.133,416.39385,1.20905,415.00435,0.5961,2014.65675,418.589125,1.219775,420.579425,1.64075,2015.50215,0.5336,-10.9954,0.0339,420.6386,0.1819,-1.09865,-3.9692,-1.7713,-14.86575,-22.9144,0.033,-75.2103,-13.6169,0.14135,0.5215,0.32,0.13,0.09,-9.46,-9.894,-9.808775,-11.0624,-10.52565,-11.10845,97.2604,36.2525,0.2411,-8.16625,-7.486,-6.5615,-6.41275,0,-5.02,0.5175,-2.356,-1.004,202.975,270.5,-96.9735,255.225,280.225,-0.448,-0.51,-0.3,-0.27,-0.97,-0.39,-0.18,-0.37,-0.34,1.3015,2.1124,4.64855,5.3523,7.975425,8.7243,10.304425,11.250625,12.4376,-0.80125,0.584875,2.260975,4.03975,6.67665,8.302225,9.82935,11.454525,12.878475,-0.06345,1.630175,3.711075,5.271775,7.8978,9.068625,10.7122,11.10035,12.5166,-0.390675,0.3319,2.85695,4.1523,6.8541,8.212,9.9517,11.269,12.62175,0.4448,1.4398,3.1392,4.328,6.88575,8.1917,9.704725,10.837925,12.5285,-35.29275,-29.134075,-28.99605
1,4.25,416.406,1.175375,415.7452,0.6823,2019.441275,417.74515,1.17635,415.37625,0.60355,2021.0861,417.43045,1.16945,415.0255,1.36975,2021.4859,416.8115,1.183125,414.911,0.5952,2048.68545,419.37475,1.22275,418.15995,1.1479,2019.26505,0.547425,-11.38905,0.041,420.3011,0.176325,-0.6325,-5.2945,-0.7712,-6.4955,-12.2067,0.03085,-72.293,-15.104425,0.17685,0.4645,0.332,0.16,0.09,-9.477,-9.9938,-10.351925,-11.2132,-10.86035,-11.6366,97.2638,36.43525,0.20575,-8.77375,-7.874,-6.861,-6.69875,0,-5.06525,0.5,-2.242,-1.064,199.3,269.28,-95.38375,251.9375,279.495,-0.45,-0.51,-0.3,-0.27,-0.97,-0.39,-0.18,-0.37,-0.35,1.2504,2.0996,4.6487,5.340025,7.9691,8.726825,10.302975,11.248625,12.435625,-0.80745,0.567575,2.252925,4.0238,6.673175,8.297325,9.8288,11.451675,12.879,-0.078775,1.626875,3.693625,5.252,7.896125,9.07475,10.716,11.0989,12.5148,-0.433625,0.30355,2.8451,4.121,6.8513,8.2225,9.958425,11.269,12.61725,0.4016,1.398,3.1182,4.3078,6.89245,8.1911,9.701325,10.836975,12.5275,-36.3553,-29.1172,-29.311075
1,4.75,417.824925,1.1693,416.880375,1.6104,2022.7855,418.0102,1.17415,417.23235,1.54555,2022.281,417.66825,1.18325,416.974625,1.625575,2018.279,418.0535,1.267,415.2364,1.2462,2017.74745,418.40645,1.25005,416.6407,1.427,2022.07845,0.51535,-11.5854,0.03335,419.0134,0.09435,-0.259125,-1.58705,-1.3025,-14.72895,-11.59225,0.03535,-66.643175,-15.6054,0.1498,0.4845,0.3,0.15,0.08,-9.72575,-10.2245,-10.9525,-11.6378,-11.0155,-11.71535,97.28655,38.055,0.2109,-8.775,-7.972,-6.9095,-6.90075,0,-4.86,0.5,-2.213,-0.996,204.375,268.58,-93.8995,254.0375,278.905,-0.45,-0.52,-0.29,-0.28,-0.97,-0.39,-0.18,-0.37,-0.35,1.210075,2.09025,4.6345,5.327975,7.9683,8.72935,10.300525,11.246625,12.434625,-0.81735,0.547975,2.244875,4.00785,6.6697,8.292425,9.828025,11.447825,12.87895,-0.090125,1.6221,3.6765,5.232225,7.893975,9.08135,10.7196,11.098,12.512,-0.4949,0.27015,2.8343,4.08885,6.8476,8.2245,9.966225,11.2715,12.618,0.3688,1.3568,3.0984,4.2864,6.89815,8.1915,9.69925,10.83695,12.5265,-36.2942,-28.96575,-29.63615
1,5.25,417.285,1.1678,416.88425,1.328725,2020.1281,417.0317,1.1621,416.78465,1.0822,2020.06,417.915375,1.14505,416.96935,0.9899,2020.322,417.7491,1.19125,418.8801,1.6012,2022.42045,418.98,1.2298,421.65725,1.37595,2022.7997,0.6038,-11.7676,0.03935,419.3445,0.07705,-0.7204,-3.4861,-1.708325,-9.637,-12.417625,0.0469,-64.5644,-20.2661,0.158,0.4635,0.256,0.14,0.08,-9.5482,-10.0878,-10.49605,-11.0672,-11.246,-11.8863,97.2918,38.0825,0.192775,-8.9625,-8.188,-7.1145,-7.0185,0,-4.86,0.5,-2.233,-0.83,203.875,267.7,-92.509,253.9175,278.0225,-0.45,-0.51825,-0.3,-0.27,-0.97,-0.39,-0.18,-0.37,-0.34,1.211375,2.08395,4.611925,5.314925,7.9666,8.73215,10.299075,11.244625,12.43365,-0.821175,0.528725,2.237,3.9909,6.666225,8.283425,9.8277,11.443025,12.87795,-0.1103,1.616575,3.659925,5.213225,7.892825,9.08795,10.7234,11.097,12.5102,-0.48535,0.2334,2.82255,4.0747,6.843,8.222,9.9741,11.274,12.618,0.3452,1.3568,3.0796,4.2668,6.89835,8.19195,9.696625,10.837875,12.525275,-36.283925,-28.7361,-29.8129
1,5.75,417.168,1.2155,417.3049,0.688525,2023.7879,417.908975,1.191525,417.30505,1.2612,2026.841175,417.039,1.142125,416.28225,0.6055,2039.3808,417.6415,1.24725,418.7684,0.9336,2023.5075,418.418,1.25625,416.972325,0.610625,2023.400725,0.686375,-12.02375,0.029425,419.47185,0.1964,-0.088375,-3.5155,-2.601725,-8.2833,-12.766125,0.0307,-53.144875,-25.441725,0.167125,0.5135,0.32,0.15175,0.09,-9.3864,-9.901,-10.40125,-10.8336,-11.70225,-12.21015,97.28525,38.36375,0.230475,-8.87625,-8.596,-7.1305,-6.8985,0,-5.02,0.5,-2.226,-1.036,202.225,267.82,-91.132,249.8875,278.7,-0.45,-0.51825,-0.3,-0.27,-0.97,-0.39,-0.18,-0.37,-0.35,1.2092,2.0707,4.590475,5.30265,7.968925,8.734675,10.296625,11.2424,12.43265,-0.846125,0.509525,2.229125,3.9723,6.662675,8.27945,9.82715,11.4392,12.877425,-0.137675,1.609975,3.644575,5.194,7.890675,9.09165,10.7262,11.09555,12.5076,-0.4682,0.1998,2.8081,4.06705,6.8392,8.21875,9.9819,11.277,12.6125,0.3208,1.3326,3.0616,4.2468,6.89405,8.19145,9.693,10.8388,12.524275,-36.198,-28.8382,-29.90535
