DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,NETRAD
1,0.25,0.922886437262153,-0.122053260191514,-2.03590700665363,-2.03808640623943,0.175687491658729,-25.8188007855778,-8.04933213180061,0.441974835579415,415.222289255918,3.90474812437333,422.612138854714,3.56135423640042,421.562923490053,4.36485261661201,422.514420306615,3.57122961673073,422.468265964256,4.40201888301624,422.117380209157,3.45026795357174,421.295161,4.12017988084008,423.488840762586,3.58139030728709,421.644176220533,4.3147424008492,423.474697284728,3.42925191610371,420.96068852847,4.70287731129338,3.04686809274348,4.2529919803568,0.1132533151708,2.9125,2.165,0.9325,0.51,2.62225,2.5505,2.8492,2.688525,2.451275,2.30335,99.72307,48.865,1.482,4.145,4.05,4.765,3.525,0.5,-3.91,1.45,-1.34,0.195,248.9,332.5,306.45,329.45,-0.0625,-0.155,-0.095,-0.31,-0.28,-0.13,0.02,-0.135,-0.33,3.531,4.3955,6.0595,7.2035,8.976,10.2015,11.095,12.3655,13.408,5.0265,5.7815,7.043,8.2605,10.053,10.348,11.94,12.7225,13.6715,8.5485,9.124,10.2125,10.4445,11.2395,12.3185,12.487,12.471,5.7085,6.222,7.365,8.534,9.972,10.96725,11.736,12.8075,13.7435,6.3995,6.8785,8.0045,9.1275,10.564,11.794,12.8365,13.96475,14.5425,-29.5965,-18.25775,-89.9075
1,0.75,1.13527357179942,0.0913930877230025,-0.295663829222289,-2.09207634125214,0.167071762331163,-28.2185819409847,-9.53927953374257,0.433514161379939,415.22587575899,4.3785880692449,422.804194286912,4.01242217843972,421.4559511938,3.75219816664916,423.123871667756,3.94413564559403,421.026255061234,3.55296896555717,422.705529741499,3.7182346910592,420.707758948387,3.92462605158288,423.630583986463,4.26360949535157,422.367506971154,4.14434701599561,424.52972922811,3.57714278605671,421.25524514202,3.44606293488158,2.74620827896092,4.15006847241824,0.103559436017876,2.915,2.01,0.89,0.4725,2.7364,2.53725,2.870875,2.7382,2.6394,2.2297,99.70324,51.8525,1.4518,4.065,4.0375,4.5475,3.305,0.5,-3.82,1.5,-1.3275,0.1725,248.525,332.425,307.75,329.45,-0.07,-0.1725,-0.08,-0.1975,-0.275,-0.14,0.015,-0.145,-0.33,3.68375,4.28,6.0215,7.19675,9.01175,10.22225,11.12675,12.35675,13.40075,4.9445,5.7355,7.02225,8.244,10.08775,10.352,11.93525,12.715,13.669,8.59575,9.10325,10.22175,10.514,11.28525,12.31375,12.4655,12.54125,5.64025,6.17425,7.42675,8.565,9.993,10.982,11.7475,12.80175,13.73475,6.40175,6.8565,8.0385,9.1755,10.563,11.82225,12.849,13.964,14.53975,-30.46625,-19.1725,-91.26
1,1.25,1.23856549224639,-0.0112431038446648,3.58607599580568,-2.97196654522026,0.186409658648,-30.6214243976829,-6.35785165310644,0.484555743321614,415.454690472004,4.61786938113376,422.798564728052,4.21650656979051,421.387130223975,4.16627303770102,422.93410952613,4.2543305266944,421.764471228366,4.55934387552102,422.8812970611,4.15142226257059,421.256601,4.59498379170031,424.211072546038,4.46633954766084,421.895269947728,4.70056347526288,424.319171990518,3.70060511657216,420.666180163549,3.21462839094575,3.07474745906749,4.00874025647832,0.118699006485388,2.775,2.04,0.93,0.5,2.436,2.26325,2.464525,2.4068,2.557,1.98705,99.70188,51.89,1.3899,3.925,3.955,4.305,3.21,0.425,-3.76,1.5,-1.3275,0.1825,248.275,331.8,304.3,327.875,-0.07,-0.1375,-0.0975,-0.19,-0.275,-0.14,0.0225,-0.1475,-0.33,3.454,4.1125,5.97775,7.15575,8.9975,10.2235,11.131,12.357,13.39925,4.87175,5.67725,6.97825,8.19675,10.0915,10.351,11.93425,12.70675,13.669,8.5775,9.07775,10.226,10.52325,11.288,12.33025,12.415,12.5345,5.584,6.132,7.40425,8.52825,9.99575,10.994,11.7485,12.80175,13.73375,6.30625,6.78925,8.0095,9.1475,10.5635,11.815,12.84675,13.9645,14.539,-29.2695,-19.1855,-91.29
1,1.75,1.06033588673543,-0.00256661462198223,0.931053650455183,-2.74189788565053,0.188514762160226,-33.1776693071957,-8.93793506952402,0.460364640173373,415.105261144767,4.68963687961385,423.580009362331,3.57025032632035,421.876910025806,4.3071631804494,423.779064545639,3.56893436237123,422.720256066367,4.32326544526271,423.531783918522,3.55418773491613,421.870165126965,4.22736879588919,424.73282826123,4.18337511919517,421.9673660671,5.02846107134995,425.436894372645,3.51141756716626,422.635803397602,3.58279074028344,2.89720482575973,3.55507922540796,0.104654668243699,2.79,2.075,1.01,0.495,2.0922,1.9455,2.1965,2.0595,1.76825,1.7376,99.70924,53.36,1.4023,3.56,3.7,4.07,2.94,0.5,-3.78,1.5,-1.355,0.17,247.6,329.4,302.95,325.8,-0.07,-0.13,-0.09,-0.31,-0.235,-0.14,0.025,-0.145,-0.33,3.184,3.931,5.849,7.0985,8.9655,10.2115,11.0955,12.3645,13.401,4.6515,5.574,6.8875,8.1405,10.0645,10.3465,11.9405,12.71,13.67,8.55,9.048,10.143,10.4575,11.317,12.2135,12.377,12.47,5.4455,6.068,7.223,8.388,9.972,10.9865,11.733,12.803,13.7395,6.1055,6.7215,7.9175,9.1085,10.559,11.78775,12.836,13.965,14.5395,-29.42175,-18.58275,-90.79
1,2.25,0.9843307166856,-0.25179674461473,-1.07452435847367,-4.0283757353883,0.165642938528087,-30.0167570824694,-6.97360105449303,0.432972033094654,415.78295428894,4.63804852528785,423.535216058191,4.06493410031587,422.117613667742,3.72445544375215,423.687311681497,4.05495277221116,421.761135660919,4.21543990921842,423.709778394871,4.03782742779179,422.493655639317,3.70101893798084,424.331916711807,4.30719362287944,422.867485294902,4.43719226001189,424.938589204087,3.65992903597591,422.158330554578,3.04642300067688,2.96171702359095,3.05805614809759,0.11523342483566,2.64,2.1175,1.0125,0.5,1.985425,1.748,2.14015,1.8424,1.685175,1.56155,99.691315,54.0975,1.2752,3.3975,3.3325,3.8925,2.69,0.4,-3.84,1.475,-1.2625,0.2275,247.75,328.125,303.25,325.425,-0.0625,-0.2375,-0.185,-0.2675,-0.195,-0.14,-0.04,-0.14,-0.33,3.07925,3.8375,5.80275,7.06625,8.966,10.21275,11.11175,12.3705,13.402,4.63425,5.53775,6.86125,8.10925,10.08375,10.341,11.948,12.7155,13.67175,8.5105,9.04725,10.18475,10.4095,11.32925,12.24225,12.402,12.47725,5.301,6.03925,7.224,8.37225,9.985,10.992,11.741,12.803,13.7455,6.00025,6.60725,7.90425,9.08475,10.56575,11.799,12.83725,13.9655,14.53925,-29.896,-19.063,-89.95
1,2.75,0.825355687884203,-0.352644896988201,0.275716484389854,-2.8587480179759,0.226688772623868,-27.6739793728507,-7.60473456479339,0.461959407791235,417.295673180533,3.9788708931974,423.776517663758,3.62495478983195,422.50496104329,4.34639820203953,424.557820204735,3.65670422403789,422.926980129168,4.41081663101159,424.03988185339,3.54917686160099,422.649631842105,3.80627310079454,424.537668193589,3.88958474584116,422.689367093458,4.3651627598011,425.292019764808,3.41606175497638,422.354571220858,4.7270075499675,3.08588540311809,3.32213837553856,0.109730181252986,2.82,2.125,0.92,0.4875,1.891425,1.51775,2.031325,1.705525,1.52815,1.560125,99.712885,54.26,1.2994,3.1925,3.035,3.9125,2.555,0.5,-3.7575,1.475,-1.23,0.215,242.85,327.5,303.475,325.1,-0.07,-0.215,-0.19,-0.2375,-0.1975,-0.13,-0.065,-0.1425,-0.33,2.965,3.74775,5.70275,7.01375,8.95975,10.2125,11.1135,12.36925,13.3995,4.479,5.43575,6.8105,8.077,10.0795,10.3345,11.949,12.7155,13.67075,8.41025,9.02,10.19475,10.44875,11.23825,12.259,12.3635,12.48375,5.18075,5.944,7.14775,8.32075,9.98275,10.99125,11.74025,12.8,13.744,5.8845,6.52075,7.82225,9.05625,10.57575,11.811,12.8365,13.965,14.5385,-29.83525,-19.4155,-88.9925
1,3.25,0.817183475629586,-0.124920859253332,0.521871015265469,-1.51594513475136,0.192292749200132,-26.2593796969219,-6.91605385842862,0.435348727320025,416.787439245361,3.88325609281504,423.814851400609,3.65788408578247,422.671654868327,3.72838091745243,424.20745467634,3.66992974243049,422.996432081054,3.58506325969306,424.574359715846,3.63852563914385,422.327982660553,4.02182176315641,424.926981601983,3.84465916920377,423.456071862745,3.89168901201074,425.374679434432,3.55624315213198,422.685551017045,3.64047839401861,3.08112611122113,3.39985010499133,0.109699821429852,3.1,2.095,0.9025,0.5,1.833975,1.51475,1.9784,1.616625,1.435925,1.404825,99.711145,55.12,1.2187,3.0875,2.9025,3.7425,2.5275,0.5,-3.71,1.5,-1.2625,0.19,244.025,327.45,302.6,324.725,-0.06,-0.245,-0.1925,-0.2625,-0.1975,-0.14,-0.065,-0.1425,-0.33,2.71775,3.7475,5.6,6.94925,8.94525,10.2095,11.11525,12.368,13.39625,4.35,5.319,6.76225,8.0485,10.0675,10.3275,11.947,12.71625,13.66825,8.4465,8.998,10.151,10.5005,11.216,12.2975,12.39975,12.47525,5.1165,5.81375,7.0675,8.271,9.98025,10.9905,11.74,12.79925,13.743,5.78475,6.45325,7.78725,9.02825,10.57425,11.81325,12.836,13.965,14.53925,-30.3785,-19.192,-87.4425
1,3.75,1.73771582588264,-0.137598211536118,3.00743963868719,-1.92432270863942,0.181375452525357,-29.5110802449383,-6.91005449718048,0.427145018688611,415.636143339422,4.07929033751542,423.39848716499,4.37831153383663,421.743579953988,4.36712128285775,423.708764292075,4.36529054037076,422.375164011093,4.39174815776215,424.216973733179,4.06480962136335,420.635846517737,4.64764556125412,425.695798543455,4.47362090020035,422.944681975718,4.32996431909741,426.025621334512,3.67979673667313,420.16831283125,2.57814817749228,2.89402319610767,2.91549098586404,0.105948797604804,2.675,2.02,0.8125,0.45,1.7663,1.56375,1.8319,1.615875,1.4993,1.27205,99.7238,56.605,1.20275,2.995,2.97,3.505,2.3725,0.5,-3.58,1.5,-1.28,0.2475,243.45,326.65,302.375,324.575,-0.0625,-0.2275,-0.1775,-0.2625,-0.2,-0.14,-0.055,-0.14,-0.33,2.603,3.68325,5.5015,6.87975,8.93625,10.21125,11.11725,12.36675,13.39375,4.24425,5.215,6.725,8.009,10.06775,10.3205,11.94475,12.71725,13.665,8.4435,8.97225,10.1925,10.44125,11.25925,12.15925,12.37025,12.46325,5.04125,5.70125,6.9995,8.234,9.96975,10.9895,11.73975,12.79925,13.74225,5.69725,6.335,7.71525,8.99625,10.56575,11.8155,12.8365,13.965,14.54,-32.999,-20.661,-87.165
1,4.25,1.17123052400382,-0.544090972508721,-0.00653252424782325,-1.81225000469329,0.191923136367975,-23.6528093184564,-7.47856358433351,0.411922991790751,417.226654587342,3.58651722331667,423.61941998147,3.7134107633004,423.301458348387,4.33382018952505,424.490291521153,3.7262417315506,423.697420732182,4.40242909642659,424.800482869575,3.661201040038,422.151446273234,4.34282605174817,425.967912702358,4.11359880041176,423.513808557692,5.01741335597023,425.449353719544,3.52295342705809,423.26080741717,3.74500876807376,3.03767640597318,2.6238499837329,0.112018421276253,2.86,1.995,0.8725,0.49,1.787175,1.578,1.7683,1.713125,1.3209,0.968925,99.707515,58.7375,1.1557,2.855,2.7675,3.485,2.3175,0.5,-3.6025,1.5,-1.24,0.195,245.175,326.1,302.65,325.25,-0.07,-0.305,-0.1775,-0.2475,-0.215,-0.13,-0.0625,-0.14,-0.32,2.6315,3.56475,5.4025,6.8135,8.91175,10.218,11.119,12.36575,13.39125,4.1065,5.10225,6.65,7.98525,10.073,10.31375,11.94275,12.71725,13.6675,8.424,8.936,10.15675,10.36275,11.262,12.20775,12.3445,12.47325,4.96075,5.619,6.952,8.1975,9.965,10.98875,11.7395,12.7985,13.7415,5.62,6.24175,7.652,8.95975,10.56125,11.817,12.8345,13.9655,14.5405,-32.23725,-21.2325,-86
1,4.75,0.776185629369812,-0.481999639598424,0.017948200318801,-2.16380769546624,0.175073568443255,-24.9200975665107,-6.26667563196287,0.435517406405758,417.402337155823,3.61190831682583,423.70345385522,3.73124383471063,423.540602742591,3.6205129267569,423.773874286589,3.71752540319144,423.773423929253,3.93601863352024,423.016554018611,3.66720768822974,423.650830778137,3.15347198916835,425.235455996513,3.93562110369463,424.392731794032,4.47701561718102,426.029000879806,3.61791317225831,423.399504320132,2.96866972917156,2.94665064101649,2.96247181928439,0.123067846178965,2.5875,1.935,0.805,0.475,1.67075,1.49725,1.641075,1.511275,1.26845,0.750825,99.7119875,58.8675,1.21015,2.75,2.7975,3.4175,2.255,0.4,-3.56,1.5,-1.1875,0.2025,245.4,324.825,304.55,325.2,-0.07,-0.25,-0.1775,-0.255,-0.1975,-0.1325,-0.0625,-0.14,-0.33,2.329,3.288,5.304,6.7485,8.891,10.224,11.1,12.36525,13.388,3.97325,4.983,6.581,7.95425,10.078,10.30675,11.94075,12.71575,13.666,8.39725,8.9165,10.1035,10.33825,11.26175,12.21675,12.371,12.43875,4.8715,5.5455,6.90075,8.16,9.955,10.99,11.73925,12.7985,13.7355,5.559,6.17075,7.5905,8.92075,10.558,11.81925,12.83225,13.9655,14.5405,-32.2465,-21.812,-85.515
