DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,0.622441180891614,-0.0243864223906748,-0.176226378909963,-0.615832271856763,0.491702625258047,-42.47867978767,-5.33689238398243,0.962423645253307,415.374948607736,2.03490103449558,417.807466812547,3.41565747660567,419.035612958593,417.741843230896,3.40630225264347,418.547566507151,417.718513427705,3.40841146230934,420.212715297897,417.920674719093,3.42432317499598,419.549739065217,417.515944936044,3.62760145316811,417.950119391581,414.604202549332,2.9875629050227,419.103156377153,2.79185164620089,-4.79729717661036,0.117240386329715,2.61,1.875,1.06,0.8125,0.46,-4.9656,-5.57425,-6.09975,-5.46475,-5.541375,-5.9421,-6.0245,87.8107075,68.875,0.24295,-4.03,-4.76,-4.54,-3.945,-4.1525,0,-2.575,0.65,-0.15,222.6,292.05,267.475,287.75,-0.175,0.0425,-0.15,-0.16,-0.3325,-0.4825,0.0175,0.1375,0.03,0.04,0.22275,0.73025,1.67075,2.47925,3.205,3.98425,4.985,5.18575,5.66425,0.2775,0.645,1.922,3.72875,4.4135,5.006,6.07225,6.387,1.0735,1.925,3.23875,3.652,4.48425,4.94675,5.2595,5.808,0.6475,1.68125,3.28225,4.045,4.6545,4.677,4.95275,5.41,5.76175,0.497,1.41125,2.4415,3.649,4.118,4.61975,4.557,-6.73575,-17.009,-63.585
1,0.75,0.538524687980229,-0.0581965684052712,-4.30909424180883,-0.422347035561041,0.477089754906716,-35.3875737484201,-4.07156300162327,0.905258493198736,414.959606228823,1.9946887851179,418.00180808497,3.41207395093613,418.524181541747,417.826486552074,3.4275380700247,417.953276507849,417.998360267689,3.55427860302089,419.954816306204,418.038457699454,3.54674734542437,419.420256366948,417.77249805039,3.72163021157426,416.722293063746,415.462511476196,3.02738544627525,418.296923251437,2.80403695409154,-4.57503290268397,0.112666520561923,2.5675,1.775,0.975,0.77,0.46,-4.9155,-5.8465,-5.901425,-5.51255,-5.4082,-5.977,-6.1123,87.8076175,68.015,0.2468,-3.9525,-4.76,-4.685,-3.875,-4.0625,0,-2.7125,0.6,-0.19,227.35,292.25,269.8,287.675,-0.175,0.05,-0.15,-0.145,-0.33,-0.4825,0,0.14,0.03,0.035,0.21575,0.73825,1.66975,2.47775,3.2045,3.9835,4.98175,5.18375,5.66225,0.2575,0.6295,1.939,3.7525,4.41325,5.00475,6.071,6.38525,1.04925,1.912,3.21575,3.64825,4.48025,4.947,5.258,5.807,0.6485,1.66125,3.252,4.07925,4.6545,4.67525,4.94975,5.4065,5.76025,0.49225,1.384,2.45725,3.6475,4.1055,4.62425,4.557,-6.905,-17.698,-58.8775
1,1.25,0.765777618170671,-0.155404530830083,0.382030924303838,-2.48790637283999,0.438623355569835,-40.071382588773,-4.50277304232674,0.84223447565196,415.108552477699,2.51900005755327,417.812445565209,3.53654954227707,419.182992221153,417.988330638017,3.51295488631901,417.950616264822,417.517498751713,3.54861602028199,419.791008054755,417.538628110408,3.55795654892281,421.502610148873,417.953664499469,3.5798002747394,417.559726334219,417.394371496729,3.09777116966828,419.078376495055,3.019845782916,-4.64698994693766,0.0998245421355142,2.72,1.875,1.01,0.77,0.4475,-4.567,-6.596,-6.58235,-5.5155,-5.4234,-6.2798,-5.984025,87.8524425,57.9925,0.3563,-4.04,-4.92,-4.77,-3.885,-4.24,0,-2.32,0.6,-0.18,231.9,290.95,269.875,287.925,-0.1775,0.06,-0.15,-0.2425,-0.3425,-0.505,0.01,0.1275,0.03,0.035,0.21375,0.78575,1.6715,2.4835,3.2045,3.9865,4.97925,5.208,5.66025,0.25825,0.61975,1.93175,3.754,4.4125,5.00325,6.0695,6.38425,1.09825,1.9135,3.20775,3.6445,4.47525,4.94725,5.2565,5.8065,0.65725,1.6405,3.24725,4.07225,4.653,4.67325,4.94625,5.40575,5.75825,0.48775,1.3975,2.474,3.646,4.0955,4.6205,4.557,-6.914,-17.77575,-47.39
1,1.75,0.589054663233968,-0.176752047334173,1.14722830035295,-2.37765234027298,0.463909914316378,-37.3782947149222,-4.67280719659426,0.946217892205599,415.311308233068,2.50853718919109,417.767421191004,3.46793648423996,419.674490381842,417.932712114048,3.47829694193476,417.794580787941,417.591866580198,3.45065340948402,419.568234626623,417.851117386691,3.45298424880057,421.043489123552,417.792446863831,3.65249320850564,417.325659534219,416.706128871202,2.97855863041689,419.113569446945,2.90210364319026,-4.85627407563787,0.108773881664046,2.805,2.03,1.07,0.8,0.4675,-4.477125,-6.775,-6.5035,-5.64005,-5.2594,-6.2373,-6.0973,87.882575,57.82,0.24095,-3.88,-4.7825,-4.87,-3.7575,-3.7075,0.1,-2.45,0.6,-0.14,234.55,290.35,272.475,289.675,-0.1775,0.0475,-0.15,-0.145,-0.3325,-0.5425,0.01,0.14,0.03,0.04,0.20425,0.78825,1.68875,2.4775,3.2155,4.034,4.97575,5.2065,5.65925,0.27175,0.627,1.919,3.74125,4.4125,5.002,6.06825,6.3815,1.117,1.9215,3.201,3.64175,4.47125,4.9495,5.254,5.8055,0.65975,1.62275,3.24075,4.0665,4.65225,4.67125,4.945,5.40525,5.75675,0.49025,1.407,2.4885,3.64475,4.0845,4.60325,4.55975,-6.82225,-17.062,-52.4975
1,2.25,0.481366455550233,0.325032644153857,-1.25898904105934,-7.64748767428758,0.464793173923649,-38.7221158193751,-4.7024435703639,0.884376079312097,415.568322943518,2.50863884433845,417.426946663717,3.32932405263691,418.117914871266,417.601580779455,3.14711496654617,418.309577574219,417.579563427284,3.31879735716838,421.230166444912,417.445361747061,3.330337899517,420.584368098232,417.393301851901,3.60023910009291,417.310042143708,416.499242541738,2.93445268183194,419.20282039379,3.28931367248663,-4.86781884665437,0.101413029761081,2.815,2.015,1.085,0.84,0.4775,-4.5428,-6.868,-6.700725,-4.4752,-5.246875,-6.6698,-6.376175,87.861875,62.27,0.2258,-3.785,-4.665,-4.975,-3.84,-4,0.1,-2.575,0.6,-0.2,230.6,291.2,273.275,288.25,-0.17,0.0575,-0.15,-0.155,-0.3325,-0.49,0.01,0.1475,0.03,0.035,0.17825,0.76975,1.71125,2.476,3.21925,4.0365,5.027,5.2045,5.6575,0.252,0.63575,1.909,3.72325,4.413,5.0005,6.0665,6.38,1.10975,1.95925,3.19425,3.63875,4.46625,4.952,5.2515,5.806,0.66625,1.59675,3.2755,4.058,4.64775,4.67,4.94125,5.4055,5.75525,0.49325,1.41775,2.50275,3.64275,4.09325,4.60075,4.558,-6.859,-17.782,-53.89
1,2.75,0.372793121192038,0.0294702939893899,0.495761850244125,-15.5562781672662,0.438499915157625,-44.1442403407922,-3.94509336453888,0.845297695577786,415.562917064829,2.52020072569369,417.565792689444,3.05125046893348,419.311107205808,417.246504016687,3.02126837131037,417.170414756624,417.24644702484,3.01969798872473,417.559043558906,417.233946756377,3.04560575195903,420.125247072911,417.720322528987,3.54293910375784,417.227146574525,415.678966623106,3.02968643091763,419.063203303774,2.95730102551582,-5.00100856647624,0.105990876530598,2.92,2.0125,1.18,0.8525,0.49,-4.6924,-6.3285,-7.1953,-4.63275,-4.89015,-6.3854,-6.6197,87.864135,62.19,0.2327,-4.0375,-4.82,-4.935,-4.125,-4.21,0,-2.6175,0.6,-0.19,229.35,290.7,271.1,286.55,-0.1775,0.05,-0.15,-0.1525,-0.3375,-0.5325,0.01,0.1375,0.03,0.035,0.152,0.76225,1.70375,2.475,3.22325,4.0395,5.069,5.1765,5.65625,0.238,0.64725,1.902,3.7085,4.4155,4.99925,6.06525,6.378,1.12575,1.98975,3.1885,3.63525,4.44725,4.955,5.248,5.8065,0.675,1.57975,3.273,4.05275,4.647,4.66825,4.9385,5.40775,5.753,0.495,1.41425,2.50675,3.64375,4.108,4.598,4.5565,-7.119,-18.238,-54.4025
1,3.25,0.37908769643222,-0.275649455992083,2.70306977534664,-8.50873081271761,0.497349666506336,-49.0948085201028,-4.72851903438348,0.915635292113254,415.330800712481,3.62676336873038,417.193744538275,3.31951359850581,418.613070619615,417.253521776852,3.30097135246678,417.488990051741,417.328877332226,3.28689165915027,420.729123961731,417.459489625275,3.27574668077881,419.898152757335,417.27090192332,3.19772169165387,417.131723333834,415.589800960929,3.25996124385283,418.336713497549,3.21470862540956,-5.073587744539,0.105512317162169,2.9725,2.1525,1.19,0.91,0.49,-5.0624,-7.0135,-7.473325,-4.956175,-5.1118,-6.9767,-6.8459,87.87336,58.31,0.246825,-4.0925,-4.5375,-4.7425,-4.2675,-4.2825,0,-2.61,0.6,-0.18,228.9,290.15,271.825,286.45,-0.18,0.05,-0.15,-0.145,-0.3375,-0.565,0.0175,0.14,0.03,0.03,0.1245,0.7635,1.696,2.47525,3.22625,4.00825,5.06675,5.175,5.6545,0.2445,0.6585,1.8975,3.69725,4.418,4.99875,6.06425,6.37625,1.136,1.9875,3.18275,3.59375,4.44575,4.957,5.2445,5.807,0.642,1.54725,3.27,4.059,4.64675,4.6535,4.939,5.40925,5.75225,0.4975,1.397,2.496,3.6465,4.112,4.5965,4.5555,-7.034,-17.697,-68.025
1,3.75,0.272215614688861,-0.22850307269649,1.41909649600784,-14.3532394401512,0.493018173630111,-47.006890641461,-4.55881693913624,0.904920158429241,415.397196789082,3.54451773185701,417.199022207339,3.19834759039265,418.830115092409,416.935661635733,3.14950043323676,417.610397021715,416.69638815256,3.06164948691207,417.85734112459,417.091457206986,3.16873542146459,419.695191174603,417.05365468334,3.17214837113843,416.943171165544,415.349796598924,3.2157182721392,418.565881375985,3.19119438311958,-5.13313268320417,0.102803023473909,2.9225,1.9525,1.2075,0.86,0.5075,-5.029175,-7.1445,-7.561675,-4.8793,-5.1668,-7.2832,-7.1512,87.860545,61.08,0.3255,-4.25,-4.5775,-4.6425,-4.2225,-4.255,0.075,-2.545,0.6,-0.3,230,289.75,272.3,286.1,-0.1775,0.02,-0.15,-0.25,-0.3325,-0.52,0.015,0.13,0.03,0.04,0.1015,0.7615,1.687,2.474,3.2305,4.01375,5.019,5.17725,5.65325,0.25575,0.6635,1.8945,3.68675,4.4205,4.99875,6.0625,6.3745,1.09475,1.977,3.179,3.5555,4.44425,4.95875,5.2455,5.8075,0.61575,1.51825,3.27025,4.06725,4.643,4.6545,4.93325,5.41075,5.75075,0.47675,1.36875,2.485,3.64725,4.11725,4.59425,4.5545,-6.974,-17.067,-58.0575
1,4.25,0.576895647451824,-0.393916351336302,-1.75077434737536,-30.0911548121638,0.482476247636194,-36.8759933481077,-3.40363662510762,0.955282425219883,415.607334793802,3.46227209498363,416.937808418247,3.37618485576393,417.886494996721,416.628905999374,3.37741246912605,417.533181977273,416.69337290212,3.33766095837508,420.247842439529,416.945970199578,3.32143742050746,419.721646758242,416.488493277715,3.60493164573916,416.871314249011,414.436120294545,3.15015494949544,418.996438284665,3.12568015208436,-5.21725321238425,0.104456230229705,2.73,1.92,1.0875,0.83,0.4875,-5.165125,-6.5665,-7.794175,-4.963775,-5.14125,-7.443,-7.2349,87.8516,61.395,0.23765,-4.355,-4.535,-4.72,-4.41,-4.2,0,-2.555,0.6,-0.22,232.3,289.45,271.75,287.325,-0.185,0.035,-0.15,-0.1525,-0.3375,-0.4825,0.0175,0.14,0.03,0.025,0.08875,0.75575,1.678,2.484,3.23825,4.018,4.959,5.20475,5.6515,0.268,0.66625,1.892,3.67825,4.42075,4.99825,6.06125,6.37325,1.057,1.966,3.17675,3.555,4.4435,4.96075,5.2465,5.8075,0.5925,1.5325,3.2715,4.0585,4.643,4.6555,4.931,5.412,5.75025,0.46325,1.34725,2.47475,3.64375,4.12175,4.59275,4.553,-7.487,-17.8305,-57.3
1,4.75,0.518217847887468,-0.3990395871226,0.0795912947573938,-25.2540868246062,0.457390340877309,-40.0375026593553,-5.81822323766515,0.947664914102085,415.493722911837,2.36837772383344,416.190879387681,3.3122021659232,419.184098736716,416.376734458579,3.33160860664532,417.141814819208,416.274347180624,3.33939767422048,417.567581824268,416.69596916764,3.31260076189445,419.992935163043,416.741942880994,3.75865368991705,417.27883679385,416.294584693904,3.01577438529211,419.094240244614,3.14814084939682,-5.49992203147906,0.0960806100449523,2.8125,1.955,1.125,0.83,0.4875,-5.3163,-6.962,-7.83255,-5.09305,-5.23245,-6.30905,-7.3524,87.85502,64.7175,0.2427,-4.3675,-4.6725,-4.935,-4.08,-4.2275,0,-2.69,0.6,-0.25,231.05,288.7,272.85,287.15,-0.18,0.02,-0.1525,-0.1425,-0.3375,-0.475,0.02,0.14,0.03,0.025,0.0755,0.74075,1.66375,2.4955,3.24525,4.0235,4.95525,5.2025,5.65025,0.2605,0.6665,1.8935,3.6715,4.41925,4.99875,6.0595,6.3715,1.02725,1.94625,3.17525,3.5555,4.44775,4.96275,5.248,5.8085,0.5965,1.54575,3.273,4.05025,4.6435,4.658,4.929,5.4135,5.74975,0.4565,1.3315,2.4975,3.6365,4.1245,4.5905,4.55225,-7.334,-17.66825,-65.955
