DOY2,HR2,CO2,FC,H2O,H,LE,PA,T_SONIC,VPD,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
2,12.25,405.20841655,-0.7329622435,1.9572293415,-1.039610098,13.45026759,100.687527375,-3.55,1.76812140375,0.7340368905,0.2216125565,0.64527538625,0.3594637635,3.6835581995
2,12.75,405.07397925,-0.737043462,1.947478919,-3.411936507,12.9718018875,100.6568,-3.514,1.7731424455,0.695510188,0.228462518,0.645483883,0.344092451,3.630997314
2,13.25,405.48,-0.699667078,1.94705629575,-3.7373845975,13.77833187,100.65746955,-3.208,1.93270381,0.71860443125,0.22114570575,0.6170495215,0.3464230545,3.7906330705
2,13.75,405.515460575,-0.72802767375,1.9959221645,-4.219741717,13.100915705,100.6182483,-2.975,1.944934486,0.7308654355,0.209950338,0.612565925,0.338084144,3.890070255
2,14.25,405.678891175,-0.67837825275,2.053440138,-6.675508507,12.211996665,100.61952245,-2.875,2.00720153425,0.7285665485,0.206042074,0.6187373505,0.324177249,3.887001052
2,14.75,404.9207435,-0.61112,2.077656265,-10.385884465,11.39515902,100.57601435,-2.7,1.96789535475,0.710516611,0.23037,0.613697687,0.316721838,3.74894529
2,15.25,404.991608875,-0.45607488275,1.983404455,-15.58957768,7.840667976,100.554926575,-2.525,2.011783775,0.69873738225,0.21325984075,0.575995165,0.310402178,3.85718141175
2,15.75,405.336213375,-0.3280845,2.0105575,-19.4681099125,6.6907162015,100.56568665,-2.4090285,2.00076160125,0.64884429575,0.19854447625,0.54373339975,0.27685731975,3.5437935885
2,16.25,404.992284975,-0.19387990625,1.9866475,-23.3355359725,3.019361169,100.5685007,-2.5246413,1.72409901825,0.54939826125,0.16769347025,0.48241063725,0.22671535825,3.7237966395
2,16.75,405.40484915,-0.0919,2.00365,-25.75509604,1.50142805975,100.5957287,-2.5722348,1.647949866,0.488130404,0.154634066,0.432796527,0.216564078,3.29835
2,17.25,406.105573675,-0.024825,2.047249331,-31.90828927,0.4914460255,100.6202799,-2.9,1.675898631,0.433741875,0.1265728035,0.3471020875,0.1826197725,3.184106592
2,17.75,406.895,-0.005885,2.110269085,-27.6672331,0.290177242,100.682619775,-2.9,1.5387103715,0.343780494,0.1,0.303644529,0.145945195,3.078147902
2,18.25,406.69,0.0079,2.149198497,-29.06741205,0.09115,100.6642589,-2.8915,1.28900923725,0.310644491,0.10327,0.28213,0.143527001,2.93274203
2,18.75,407.03072225,0.0048525,2.096198556,-29.23384381,0.15216826925,100.7107366,-3.141,1.226957669,0.34234748725,0.10366789125,0.287096342,0.13980617625,2.807890313
2,19.25,407.79334325,0.00451,2.1438136575,-27.7571157425,0.035675,100.738564375,-3.2135,1.23365440825,0.3353293695,0.101345409,0.3005822035,0.144220384,2.728331821
2,19.75,407.8383588,-0.00557,2.1925917055,-28.30530743,0.0359,100.7537544,-3.383,1.133390588,0.350891081,0.1040115915,0.29146179525,0.13919402225,2.959683726
2,20.25,408.145,0.017,2.164935722,-24.7090289,-0.008495,100.7479847,-3.44325,1.090961622,0.342772519,0.0966,0.291547595,0.142478068,2.610437083
2,20.75,408.0675,-0.012075,2.12597693175,-24.554687765,0.0056,100.798,-3.82384205,1.044830584,0.3229366785,0.095075,0.303064908,0.13378930725,2.5855375
2,21.25,408.75,0.0271,2.163176799,-26.559073145,-0.0009425,100.7082828,-4.17604895,0.856369616,0.338431717,0.09435,0.3043765465,0.140849661,2.5929052095
2,21.75,408.561982275,0.0233,2.10399785175,-27.1340160325,0.0298,100.7318908,-4.3835,0.88644,0.33078655175,0.10461962975,0.31271917075,0.15310155825,2.62991901325
2,22.25,409.20361785,0.005805,2.1456,-27.82677354,0.038,100.7015288,-4.667,0.9004375,0.354535371,0.107860037,0.30757113,0.155884573,2.617853035
2,22.75,409.07178245,0.04075,2.04360637075,-25.611434855,0.0325,100.6615166,-4.84275,0.771103058,0.31276895375,0.087625,0.281997977,0.136559344,2.6300102065
2,23.25,409.2246143,0.012295,2.0033,-26.48273426,0.003155,100.6936051,-5.1965,0.78110635,0.321457543,0.0876,0.277668868,0.139283883,2.682949832
2,23.75,409.355,0.0414,2.10358,-24.399523655,0.00438,100.6778526,-5.409,0.83419762,0.3027315515,0.08775,0.271754417,0.1324756735,2.5782444265
3,0.25,407.3182923,0.046275,2.705712346,-25.65409565,0.35611196325,100.7409785,-0.5,0.86362431225,0.3694027325,0.1078086715,0.3267274265,0.161554944,2.7901146675
3,0.75,407.11320525,0.0683,2.717150988,-23.773612535,0.76495142975,100.76203655,-0.7,0.887947392,0.3747241895,0.1329832185,0.33092296,0.1819317855,2.8721556955
3,1.25,406.806102625,0.084875,2.7804617685,-22.847303965,0.5627655335,100.679328625,-0.74825,1.021188083,0.3811827395,0.1242134475,0.347129857,0.1834389075,2.8356185015
3,1.75,406.356335075,0.0653,2.793027163,-21.8526418675,0.4371798315,100.706722,-0.95,1.010220836,0.39389132525,0.12830385625,0.3492251465,0.18192396675,2.99576806475
3,2.25,406.387817675,0.066775,2.75755637725,-19.761179315,0.422177278,100.6725877,-1,1.018804485,0.39188694475,0.12478438925,0.34516664,0.18343799025,2.96001452025
3,2.75,406.62878695,0.05475,2.728494737,-21.00804424,0.610123538,100.6768008,-1.471,1.131350376,0.37122,0.132047414,0.324648388,0.177763888,2.9833
3,3.25,406.9411251,0.066025,2.708504802,-20.485178165,0.330168875,100.643924975,-1.6815,1.019086104,0.38844190125,0.133524898,0.3280098235,0.18172467675,2.9699293605
3,3.75,407.0347718,0.082,2.700669304,-21.37355342,0.40024,100.64814325,-1.7,0.993119171,0.388864563,0.136679007,0.360944224,0.191311265,3.037434618
3,4.25,407.1403273,0.091,2.659120251,-22.379121665,0.7143488025,100.66128685,-1.608089275,0.9026767395,0.364562279,0.126634517,0.318956493,0.1747808425,2.8538943735
3,4.75,406.8486125,0.0832,2.64467538,-24.004299075,0.349289205,100.6686349,-1.92325,0.933776913,0.370133163,0.120306207,0.3163832915,0.1653727575,3.0498036935
3,5.25,407.137583825,0.0835,2.6409013065,-22.6786797875,0.3862745845,100.66441265,-1.9325,0.89789378625,0.3880762525,0.12326860625,0.34074347375,0.17881773175,3.04385628575
3,5.75,407.3555853,0.0722,2.58526337,-24.956690885,0.4109712265,100.64914095,-2.009,0.813699771,0.386634421,0.131988812,0.322621419,0.185067506,3.0338320865
3,6.25,407.369615,0.04875,2.68914430425,-23.2224,0.4822388525,100.690199,-1.916,0.827307704,0.41881430725,0.134385411,0.35168670425,0.19300246,3.12846792425
3,6.75,407.347631225,-0.016,2.66268347675,-17.783029245,1.51469942225,100.6500203,-1.74975,0.867121826,0.4447101345,0.155487189,0.38111673025,0.2303534045,3.135814976
3,7.25,407.697218575,-0.048975,2.655717602,-10.10530602,4.190301812,100.67003615,-1.55,1.002291166,0.4823399065,0.180725496,0.442563553,0.275224322,3.2960064615
3,7.75,407.41130625,-0.27873697925,2.604870116,-3.772025,6.1478294515,100.655372325,-1.2675,1.207611166,0.547754719,0.210060038,0.472954638,0.312808611,3.718391189
3,8.25,406.6674574,-0.45866794,2.58242840375,0.005741052,6.77085621,100.6677671,-0.9,1.339934639,0.63722702375,0.2351164105,0.55902747125,0.34398264675,3.8468325
3,8.75,406.5794001,-0.74192230075,2.4127755455,7.7617106205,11.262,100.697491825,-0.3835,1.460483956,0.6622532,0.247698952,0.587952577,0.370621301,3.965261049
3,9.25,406.2031588,-0.888493,2.4305111825,10.58641538,15.344,100.73065435,-0.2,1.5773,0.720399042,0.240869627,0.633829709,0.3891618195,3.8882331305
3,9.75,405.877535775,-0.9832908345,2.3778552035,17.570097725,18.02979349,100.633825425,0.20025,1.77473826475,0.7388632555,0.2431043135,0.682398409,0.3927501985,3.735243207
3,10.25,405.296738825,-0.981718057,2.3357,17.32339426,19.5467656275,100.638255675,0.4433401,1.93058101225,0.75915635,0.228501057,0.710921166,0.40274915,3.57370436
3,10.75,405.19308385,-1.127606414,2.3715690705,14.09475,20.5465279375,100.630911025,0.7,2.0432436655,0.81021954125,0.236244099,0.69939976325,0.389816605,3.64815583375
3,11.25,404.909563525,-1.1167061925,2.36812775125,11.902303725,20.58332883,100.58477655,0.9717717,2.121393633,0.8288780115,0.21671928875,0.71596872975,0.37729642025,3.5398848935
3,11.75,404.2621497,-1.162598222,2.45471217775,13.08398439,24.3115725625,100.55866365,1.1915908,2.193317275,0.78115937775,0.2224980455,0.673602403,0.37709990675,3.550240538
3,12.25,404.0548131,-1.0749,2.3735299705,20.136826715,32.9769689425,100.4833612,1.507,2.17294781225,0.804550512,0.20828377025,0.71565671575,0.37864295475,3.60444669675
3,12.75,404.419515525,-1.0837099765,2.56874,13.954,30.5167086,100.465676525,1.9590438,2.08152554875,0.789566603,0.221305677,0.677123894,0.372557378,3.723276004
3,13.25,403.7012683,-1.1439677285,2.498365,14.71759517,24.265377955,100.43675495,2.06541665,2.1975087095,0.74778892425,0.225763602,0.65253949675,0.35057835825,3.7439214515
3,13.75,403.776959125,-1.126175,2.61476,12.5354449475,27.6626,100.41634645,2.23419155,2.2144460145,0.77396840775,0.2248215835,0.633186202,0.35505738475,3.804039931
3,14.25,404.2025222,-1.0590191315,2.489957749,10.42354483,26.4539049,100.379566075,2.3,2.135304587,0.729322223,0.227496691,0.602493078,0.349583411,3.808439832
3,14.75,403.68286865,-0.96767509175,2.63623103,6.921,26.600169645,100.416222625,2.4,2.2237150805,0.711230056,0.205571685,0.604765498,0.33471331,3.80532
3,15.25,403.580660275,-0.7162800855,2.62825824125,1.3651587145,25.5114267925,100.39210455,2.6,2.1996,0.71410015125,0.21491623175,0.577242476,0.32632521325,3.83393591225
3,15.75,403.7509051,-0.69766752475,2.672705698,-2.448078168,18.6229676225,100.3931696,2.6470354,2.229230641,0.68301318525,0.2314164585,0.5538956615,0.30385021675,4.09166064875
3,16.25,403.679657025,-0.474896798,2.6421898505,-8.244490111,15.9172008875,100.405514525,2.7,2.24188855225,0.6503450675,0.1955032215,0.516583553,0.27413159,3.937862988
3,16.75,403.67061565,-0.38542909425,2.702073236,-15.8941037525,10.10574259,100.42951605,2.5965,2.396247679,0.59378456475,0.18094667575,0.4912745585,0.25831148775,3.82945662575
3,17.25,404.156953775,-0.198624812,2.8275092045,-28.2999806375,6.5132824275,100.484275725,2.3,2.2367,0.54279051525,0.150470579,0.446117125,0.222144577,3.60912169925
3,17.75,404.5965832,-0.0461,2.822244265,-36.821301915,2.7633537575,100.552281025,1.95722545,2.0794256245,0.488905921,0.137221796,0.376325839,0.192353841,3.327938038
3,18.25,405.083014325,0.02645,2.8789,-34.449229755,1.425829367,100.56677375,1.754587475,1.965770513,0.382922853,0.11196,0.32356,0.156204994,3.21276
3,18.75,404.9756598,0.0193,2.930572773,-35.5477429975,1.051666371,100.6197718,1.46381885,1.892082129,0.361158371,0.110167,0.316069613,0.14663,3.094030395
3,19.25,405.01268,0.0389,2.9141201825,-35.217,0.739203588,100.66558445,1.392370725,1.7906558625,0.3354716475,0.10619131275,0.29999118825,0.1470543385,2.80093189525
3,19.75,405.42121435,0.039775,2.87251258725,-32.55836491,0.4582504565,100.7044865,1.286,1.67174862675,0.3810058265,0.09245,0.31798149475,0.145591414,2.85144263475
3,20.25,406.010999475,0.037,3.07536757725,-31.22369509,0.040125,100.73819475,1.196095275,1.6778325835,0.3337377865,0.1015646395,0.30751,0.13452260275,2.76310683675
3,20.75,406.155,0.0418,3.17021333475,-31.017316235,0.2378941965,100.7941622,0.918989025,1.5426277965,0.3554022205,0.098225,0.29402377375,0.1387440195,2.74975029275
3,21.25,406.277279,0.03475,3.0834056385,-30.298856695,0.50376368125,100.797,0.6665,1.448032993,0.344632634,0.1027510205,0.3111236215,0.143000825,2.6015471665
3,21.75,406.429580425,0.0604,3.11850635175,-30.8440681125,0.22920635125,100.8225481,0.575,1.2861734165,0.3689199565,0.10902143175,0.33747394825,0.1448211655,2.7735197745
3,22.25,406.9213473,0.04165,2.98768479375,-27.265591575,0.55538269975,100.83459355,0.401,1.12337946475,0.351892009,0.10175779425,0.31814066575,0.15271614325,2.749568702
3,22.75,406.87693945,0.042275,2.7182522235,-26.34977178,0.613444102,100.8421987,0.21425,1.1477132945,0.38242352,0.101410657,0.321015927,0.1527251775,2.767316549
3,23.25,406.63104345,0.05355,2.706686489,-27.597173975,0.683292603,100.841683375,-0.1905,1.054638915,0.379580063,0.109716762,0.321657425,0.1641635275,2.867935075
3,23.75,406.5924453,0.015775,2.66683843075,-26.59699133,0.6544107425,100.7640558,-0.35,0.937825255,0.39573912775,0.11369335575,0.3287335515,0.172333929,2.93391313775
4,0.25,405.8820321,0.14399,4.80612896325,-26.505167285,0.6241381095,100.87876985,4.3325,1.211435459,0.3174428765,0.090375,0.300166482,0.1340700055,2.583725
4,0.75,405.912859075,0.1679147525,4.803,-24.138368095,0.56478181675,100.791,4.2,1.104028162,0.326198619,0.09455,0.3110188275,0.1311349135,2.4969375705
4,1.25,405.7286115,0.08425,4.846132318,-25.23524599,0.212740734,100.7945,4.064,0.97272633575,0.325930899,0.100895992,0.29933,0.13453624,2.415430185
4,1.75,405.6547697,0.142835744,4.92088745825,-24.50945513,0.0105,100.7589619,4.13429615,0.90358044475,0.3295139725,0.09885,0.28387813275,0.1484898645,2.65214856525
4,2.25,405.74376435,0.168682753,4.9124202885,-26.195282535,0.070625,100.803283225,3.994337625,0.995300431,0.331223446,0.0987,0.278405,0.1437009735,2.4824420745
4,2.75,405.73,0.141927,4.915327045,-22.70368278,0.163298,100.7990985,3.9,0.8810016465,0.301496269,0.0912,0.275680975,0.13114877,2.31815
4,3.25,405.77904645,0.138581657,4.839915871,-20.539568325,0.14990207,100.85396435,3.64517295,0.96214,0.3176485525,0.096075,0.2792238675,0.130096012,2.443192314
4,3.75,406.353797975,0.14431429025,4.8791509995,-23.03330424,0.057275,100.883377225,3.3917873,0.847378056,0.32173241225,0.089625,0.28026734525,0.12806186375,2.42750465025
4,4.25,406.106793375,0.15175915525,4.853376296,-19.681,-0.0515,100.92125,3.3,0.804713648,0.318687264,0.0857,0.272213152,0.114455231,2.307678717
4,4.75,406.52,0.203679725,4.922976316,-20.697,-0.0842,100.91674515,3.0665,0.713473751,0.286356421,0.0756,0.279284801,0.112249722,2.315056103
4,5.25,406.4529199,0.1724671715,4.879585,-20.77814389,0.0123325,100.971,3.01725,0.697690002,0.3037245755,0.07815,0.2666455685,0.120207973,2.4128101675
4,5.75,406.3247749,0.1702602815,4.90198,-19.12761381,0.69154285625,100.8601748,3.1975,0.794930422,0.326224228,0.100739799,0.275680975,0.1382,2.407790801
4,6.25,405.87,0.16837,4.947983766,-11.648204285,5.646644548,100.890104125,3.7405,0.917455923,0.42999854,0.1342225165,0.353607623,0.209285885,2.403719269
4,6.75,405.31,-0.0186,4.981842968,-2.0674578445,11.05783312,100.890131425,4.033,1.20851,0.467801635,0.1745590655,0.4220048455,0.2570989085,2.759293325
4,7.25,404.72,-0.257,4.995221619,5.6070382245,15.805455455,100.8824009,4.4,1.383028708,0.528840829,0.1925218445,0.475343173,0.30846364925,3.0293026865
