DOY2,HR2,PA,TA,RH,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2
1,18.25,96.77425,-27.4798,67.915675,0,0,200.2336075,239.5330425,-86.08427,-0.00645866,-0.14624125,0.88314675,0.01774375,-6.57821,-5.5809125,-27.730875,-18.75625,-23.434975,451.839175
1,18.75,96.74875,-29.42545,66.61345,0,0,200.2089875,239.324585,-81.58986,-0.012828175,-0.16892525,0.9581495,0.00817026,-6.5653525,-5.5862825,-23.81445,-19.583325,-25.413875,452.178735
1,19.25,96.73,-30.29485,66.393775,0,0,196.95385,230.7271,-80.479175,-0.011728275,-0.15214225,0.58178025,0.00765466,-6.561665,-5.5764725,-24.4198,-19.505175,-23.986675,453.09405
1,19.75,96.70975,-31.3095,65.470725,0,0,194.49632,228.466085,-81.1295875,-0.016638775,-0.16255775,0.634719,0.01,-6.5533875,-5.5608425,-24.5102,-20.59965,-26.863875,453.32122
1,20.25,96.7295,-31.519675,65.5457,0,0,194.27531,230.0627725,-91.0970575,-0.014724975,-0.16575175,0.74902,0.01,-6.5446525,-5.5629525,-25.4404,-21.14665,-25.09945,453.46632
1,20.75,96.727,-32.3551,66.72325,0,0,192.3809875,232.2616375,-92.7748625,-0.016165675,-0.147724,0.77964,0.00914392,-6.5202325,-5.56673,-25.3478,-20.52475,-24.440025,453.537595
1,21.25,96.7515,-33.27935,66.669525,0,0,191.5061925,227.4618375,-85.2958475,-0.011337775,-0.15240875,1.504496,0.01,-6.512285,-5.56971,-25.89675,-20.397875,-23.248725,453.5525375
1,21.75,96.873,-32.0763,65.846975,0,0,191.7717775,225.4960775,-80.8161775,-0.01575275,-0.147465,1.2748325,0.006041625,-6.486825,-5.563375,-25.42525,-20.489925,-23.7687,453.68506
1,22.25,96.95475,-31.74865,65.02745,0,0,190.19863,223.273635,-77.170405,-0.011334625,-0.15867325,0.3197105,0.0069553225,-6.4697375,-5.564915,-25.215925,-21.821,-22.52715,453.68506
1,22.75,97.029,-31.25585,65.986575,0,0,189.4948975,222.373035,-77.7050175,-0.01709395,-0.150909,0.4149675,0.01,-6.4622,-5.5881325,-24.69075,-22.108075,-23.162075,453.68506
1,23.25,97.066,-31.1789,65.7279,0,0,188.86372,223.2011925,-75.8544175,-0.015449625,-0.14888175,0.26196875,0.00682512,-6.44105,-5.57719,-24.4092,-23.1621,-20.7002,453.68506
1,23.75,97.125,-32.420575,64.9855,0,0,188.3427425,223.3702175,-70.9184575,-0.0122549,-0.15316325,0.38172625,0.00682512,-6.4335275,-5.578185,-24.4092,-24.108575,-20.458775,453.68506
2,0.25,96.81225,-29.677475,62.445525,0,0,197.3718675,218.8814975,-82.5608,-4.968015,-0.1457725,0.353475,0.009476695,-5.254075,-4.4831,-23.1575,-13.5785,-16.164,441.92776
2,0.75,96.7025,-28.78055,62.832575,0,0,196.909875,222.916145,-81.5841325,-4.2697375,-0.14179,0.40933825,0.009476695,-5.2545,-4.47895,-23.1575,-13.5915,-16.20925,441.92776
2,1.25,96.66125,-28.691325,63.389875,0,0,196.771395,221.123105,-79.67928,-4.4225325,-0.1383675,0.461616,0.009476695,-5.2555,-4.476975,-23.1575,-13.533,-16.22675,441.92776
2,1.75,96.65225,-29.0259,63.09485,0,0,196.2565,219.9845975,-78.0202325,-4.387595,-0.122535,0.437008375,0.009476695,-5.247625,-4.466475,-23.1575,-13.4105,-16.3015,441.92776
2,2.25,96.62225,-30.069875,63.948875,0,0,196.02641,219.164075,-77.0787025,-4.5561475,-0.138375,0.41240075,0.009476695,-5.24855,-4.466375,-23.1575,-13.29625,-16.04825,441.92776
2,2.75,96.62,-30.492575,64.52775,0,0,195.8650275,219.516985,-75.07171,-5.8348275,-0.1650525,0.387793125,0.009476695,-5.2459,-4.464375,-23.1575,-13.45975,-15.86975,441.92776
2,3.25,96.621,-30.814375,64.9081,0,0,195.363515,219.1662525,-74.56391,-5.543025,-0.172915,0.3631855,0.009476695,-5.2418,-4.4528,-23.1575,-13.7435,-15.84875,441.92776
2,3.75,96.61325,-31.517825,64.117575,0,0,194.803315,217.8507275,-75.0241025,-4.7026225,-0.1642875,0.376081708333333,0.009476695,-5.253825,-4.4583,-23.1575,-14.0045,-16.35225,441.92776
2,4.25,96.6565,-31.7648,64.032725,0,0,195.30221,218.37699,-82.884265,-5.4176225,-0.1551375,0.388977916666667,0.009476695,-5.266975,-4.46275,-23.1575,-14.143,-16.6415,441.92776
2,4.75,96.74725,-32.048025,62.131175,0,0,195.4303725,219.1637125,-81.034575,-5.0605225,-0.1580675,0.401874125,0.009476695,-5.280725,-4.463275,-23.1575,-14.17075,-16.53625,441.92776
2,5.25,96.83475,-32.304725,60.5767,0,0,194.36583,218.16739,-72.999035,-4.5426775,-0.153945,0.414770333333333,0.009476695,-5.293225,-4.4641,-23.1575,-14.11725,-16.32375,441.92776
2,5.75,96.93,-32.144775,59.96995,0,0,194.33395,217.374505,-68.7273325,-4.674375,-0.140035,0.427666541666667,0.009476695,-5.308,-4.469925,-23.1575,-14.297,-15.992,441.92776
2,6.25,96.97675,-32.863775,61.145925,0,0,195.69885,215.193645,-70.1132925,-4.08535,-0.1385675,0.44056275,0.009476695,-5.315975,-4.47175,-23.1575,-14.504,-15.7425,441.92776
2,6.75,97.008,-32.8492,62.22265,0,0,196.454385,217.25714,-68.5740125,-4.80654,-0.11311,0.453458958333333,0.009476695,-5.3394,-4.47145,-23.1575,-14.70925,-16.0325,441.92776
2,7.25,97.0425,-31.4955,62.677,0,0,195.931785,218.638975,-66.9311025,-3.8015375,-0.08779325,0.466355166666667,0.009476695,-5.383175,-4.476275,-23.1575,-14.93075,-16.41725,441.92776
2,7.75,97.077,-29.0573,63.27525,0.004816975,0.5716845,195.1274675,219.3998475,-68.1544,0.573824,1.0653325,0.479251375,0.009476695,-5.376775,-4.467975,-23.1575,-15.0965,-16.77875,441.92776
2,8.25,97.12475,-27.109175,63.628275,7.7829375,7.93572,195.9115525,219.551445,-62.40155,21.935825,17.08175,0.492147583333333,0.009476695,-5.38715,-4.46835,-23.1575,-15.27725,-17.604,441.92776
2,8.75,97.159,-26.016975,61.876025,28.151825,23.700825,203.224915,222.875835,-51.929425,72.70035,61.0225,0.505043791666667,0.009476695,-5.413025,-4.467,-23.1575,-15.42975,-18.88675,441.92776
2,9.25,97.158,-24.647325,58.61955,53.5301,43.943775,209.3983175,226.163915,-38.8788175,128.6785,125.085,0.51794,0.009476695,-5.411725,-4.436975,-23.1575,-15.52825,-18.47475,441.92776
2,9.75,97.1325,-24.012475,56.444825,92.359975,75.492075,213.393645,226.8037175,-33.3644075,222.8465,202.4175,0.458464,0.009476695,-5.360125,-4.4222,-23.1575,-15.66225,-18.70025,441.92776
2,10.25,97.12375,-23.517175,54.311475,128.62175,107.8455,219.219515,234.8101875,-43.619595,313.599,266.675,0.49563125,0.018254025,-5.3395,-4.432325,-22.2598,-15.78,-19.8775,447.18606
2,10.75,97.10375,-22.524025,55.855925,147.94425,124.42,223.327865,239.7556425,-42.628725,383.0335,315.415,0.348932,0.01,-5.34375,-4.42235,-24.6034,-15.90725,-20.38475,441.33156
2,11.25,97.0905,-21.916225,52.456625,172.96975,144.207,228.568415,242.4925075,-55.29085,418.072,323.28875,0.558565,0.01,-5.60535,-4.3553275,-23.7214,-15.996675,-20.567275,445.4414325
2,11.75,97.11925,-21.499725,51.50035,182.6875,154.466,231.386415,244.733235,-78.5701,463.5,392.5425,0.33295125,0.01,-5.349575,-4.435025,-22.621,-16.0445,-20.8315,450.18546
2,12.25,97.14925,-21.2143,51.699225,195.7915,162.61125,232.7776975,248.293115,-88.55515,471.27425,419.895,0.4493875,0.01,-5.306875,-4.37445,-21.4563,-16.09775,-21.0095,451.142505
2,12.75,97.15675,-21.017625,50.643075,220.89575,182.8805,233.73884,249.4866475,-76.74625,543.9295,465.9275,0.405386,0.01,-5.274,-4.39835,-21.005975,-16.0895,-20.714,451.1093175
2,13.25,97.1015,-20.840375,51.62585,234.303,189.844,233.110215,251.5781525,-44.544325,573.10475,494.6175,1.232903,0.01,-5.270425,-4.3875,-20.3846,-16.0575,-20.644,450.91504
2,13.75,97.00075,-20.747225,51.734325,218.1145,177.49525,236.5703475,254.839025,-42.604825,489.901,489.4225,1.7129225,0.02829945,-5.24275,-4.38845,-20.3396,-16.14925,-20.735,450.991
2,14.25,96.94775,-20.741075,48.0554,206.346,164.93075,237.647215,257.30365,-47.293925,489.951,437.66275,1.28144,0.03359695,-5.228775,-4.337695,-20.22675,-16.271225,-20.78715,450.7231
2,14.75,96.886,-20.65155,47.732325,155.3215,126.7965,240.213035,265.9543675,-61.863575,380.64375,341.136,0.919448,0.01,-5.213175,-4.338965,-19.6001,-16.169875,-20.819925,436.836445833333
2,15.25,96.87825,-20.707825,50.4564,124.486,100.69475,237.5967875,268.995765,-85.38935,284.396,277.13,1.2491575,0.01,-5.20303,-4.3450225,-19.4154,-15.908275,-20.5376,436.932291666667
2,15.75,96.84025,-20.853425,48.61795,108.6595,88.595475,234.870425,263.2886325,-83.562375,266.01875,232.4355,1.4664375,0.01,-5.2369475,-4.437315,-19.545,-15.778875,-20.1593,451.0943525
2,16.25,96.808,-21.30875,50.650025,73.296225,59.398075,230.95047,258.12871,-99.6235,176.88625,169.71525,1.357855,0.01,-5.25864,-4.45116,-19.723075,-15.60725,-19.742125,450.7616125
2,16.75,96.7525,-21.69915,51.315275,37.5697,33.210775,226.4307475,257.2758825,-107.8988,84.406125,97.258925,0.836868,0.01,-5.2441725,-4.4228975,-19.7448,-15.42225,-19.3793,450.77754
2,17.25,96.7805,-22.88255,54.05185,9.4859425,9.3536025,219.8540625,257.79896,-108.38455,23.285225,25.023325,0.5115975,0.01,-5.258,-4.451205,-20.102725,-15.18875,-18.990725,450.9854375
2,17.75,96.868,-24.2117,55.43965,0,0.842986,215.374045,252.245555,-107.4776125,-0.75651825,1.35691,0.7059225,0.01,-5.3050375,-4.501565,-20.8025,-14.94605,-18.459025,451.2599125
2,18.25,96.91675,-25.031775,58.362075,0,0,208.4811475,250.9551775,-101.402735,-5.04656,-0.03385035,0.43568075,0.01,-5.3066375,-4.5046125,-21.990775,-14.770025,-18.0526,451.839175
2,18.75,96.72625,-25.169975,60.493525,0,0,203.02537,251.157175,-94.0952425,-5.6036225,-0.0840301,0.52595275,0.00817026,-5.3120875,-4.517155,-23.81445,-14.552975,-17.617075,452.178735
2,19.25,96.8015,-25.9584,61.16585,0,0,199.9072225,251.518305,-94.3611675,-5.471685,-0.12261275,0.529326,0.00765466,-5.3049175,-4.527585,-24.4198,-14.3123,-17.10015,453.09405
2,19.75,96.58875,-26.115875,62.0151,0,0,197.730635,248.6590425,-92.6053725,-5.2297825,-0.1117518,0.455118,0.01,-5.306425,-4.5371825,-24.5102,-14.149925,-16.95665,453.32122
2,20.25,96.5455,-26.4645,63.4927,0,0,196.313925,241.9247725,-90.45901,-6.65557,-0.1494215,0.412877,0.01,-5.3057625,-4.52769,-25.4404,-14.074125,-17.04175,453.46632
2,20.75,96.5975,-26.76275,65.96075,0,0,196.570385,235.0011925,-86.24111,-5.599705,-0.1268145,0.40373975,0.00914392,-5.3020425,-4.51239,-25.3478,-14.026625,-16.869475,453.537595
2,21.25,96.582,-26.864375,66.239425,0,0,196.83049,234.397315,-85.4207575,-4.7761825,-0.11398075,0.4693615,0.01,-5.2617175,-4.48985,-25.89675,-13.946425,-16.6678,453.5525375
2,21.75,96.665,-27.1444,66.136725,0,0,195.0371425,230.4619175,-86.7774125,-5.34164,-0.1177175,0.4115515,0.006041625,-5.271475,-4.4878875,-25.42525,-13.883675,-16.5292,453.68506
2,22.25,96.7135,-27.208125,65.649475,0,0,194.3963025,225.8951325,-84.067855,-4.2903325,-0.109044975,0.3197105,0.0069553225,-5.2457525,-4.47239,-25.215925,-13.834525,-16.50195,453.68506
2,22.75,96.6945,-27.6884,65.0552,0,0,194.65059,228.159895,-82.42678,-3.8504975,-0.1055887,0.329381,0.01,-5.2548,-4.47864,-24.69075,-13.796425,-16.42075,453.68506
2,23.25,96.659,-28.9525,64.5596,0,0,195.4023425,225.075185,-84.5629625,-4.399605,-0.103591775,0.26196875,0.00682512,-5.239695,-4.4703475,-24.4092,-13.726675,-16.29075,453.68506
2,23.75,96.618,-30.17415,64.11385,0,0,195.979425,216.460975,-83.5856,-4.5802225,-0.1293245,0.38172625,0.00682512,-5.251355,-4.48362,-24.4092,-13.672375,-16.220425,453.68506
3,0.25,96.44875,-27.95375,60.1724,0,0,238.9148675,280.1043975,-92.530125,-0.018788225,-0.1612665,0.61535175,0.01,-3.9911625,-3.6419825,-15.15425,-33.575975,-14.354025,439.02922
3,0.75,96.37475,-27.068125,63.759275,0,0,238.3809975,279.00081,-91.14197,-0.020922575,-0.1643885,0.7636285,0.01,-3.991275,-3.643675,-15.678925,-33.747025,-17.323075,439.56968
3,1.25,96.4135,-27.83015,61.7106,0,0,239.042735,275.9920525,-91.503465,-0.018858225,-0.16710225,0.77346525,0.01,-3.9876975,-3.63721,-15.4654,-33.6873,-15.151125,439.85674
3,1.75,96.39975,-27.98255,58.827675,0,0,238.4041575,277.6388525,-90.2757375,-0.00994112,-0.16235225,0.640942,0.025477225,-3.981375,-3.629285,-15.54505,-33.174775,-15.666025,439.73922
3,2.25,96.396,-28.441925,58.416825,0,0,237.991635,274.447855,-87.918585,-0.022103375,-0.1655875,0.512992,0.01,-3.9774125,-3.6279725,-16.560125,-32.162675,-15.183075,439.51536
3,2.75,96.389,-28.16385,59.4952,0,0,237.638685,271.811445,-88.98824,-0.0115057,-0.16904875,0.551365,0.025339375,-3.984435,-3.6376525,-13.7903375,-32.7166,-17.28535,439.8754875
3,3.25,96.37675,-28.368425,61.016325,0,0,236.803395,268.117935,-89.83088,-0.007838045,-0.16152975,0.82127,0.01,-3.975255,-3.6385225,-14.2396125,-34.1104,-15.980325,440.12025
3,3.75,96.37575,-28.560775,61.115625,0,0,236.5940475,265.115155,-88.859135,-0.01195959,-0.16210625,0.271139,0.01,-3.97898,-3.6315825,-14.51065,-35.780425,-14.991475,440.066985
3,4.25,96.33475,-28.5859,62.11985,0,0,235.366535,263.6782475,-88.570505,-0.016366375,-0.1574405,0.5304795,0.0161173,-3.966575,-3.6252325,-14.5858,-36.21875,-14.807575,440.28065
3,4.75,96.32825,-28.17855,63.37645,0,0,235.0923825,263.119455,-88.762415,-0.0184409,-0.15716125,0.547221,0.01,-3.98461,-3.6339275,-14.81243,-38.287125,-16.700325,440.486475
3,5.25,96.3315,-28.512825,63.1069,0,0,234.32246,261.46472,-89.35814,-0.019589025,-0.16839175,0.372872,0.01,-3.95987,-3.6106875,-15.00875,-38.51005,-17.140775,440.65592
3,5.75,96.378,-28.69125,67.352875,0,0,231.2475775,257.6537125,-89.954035,-0.0150395,-0.15978275,0.43046475,0.01,-3.9675325,-3.609495,-17.72075,-37.2684,-18.70675,439.637515
3,6.25,96.3935,-28.603825,66.94865,0,0,233.397565,257.20903,-90.8414775,0.0092298725,-0.1140545,0.540498,0.01,-3.94837,-3.59722,-17.505,-38.239875,-19.5003,439.33072
3,6.75,96.43575,-27.721475,65.840375,0,0.22754475,234.4930575,254.98999,-76.944745,0.4444815,0.565203,0.37201325,0.01,-3.96963,-3.6119425,-17.87475,-38.982825,-18.696125,441.032055
3,7.25,96.525,-25.912525,63.723925,5.1708025,4.326085,237.016075,254.0860625,-57.0772225,13.288925,10.496175,0.657,0.017023375,-3.951775,-3.60005,-17.682625,-36.1678,-14.98815,440.72131
3,7.75,96.633,-23.4596,57.89645,19.25105,12.834075,242.7088225,259.26006,-21.0398425,53.23725,25.5453,0.546875,0.0240445,-3.9685175,-3.60414,-16.593375,-28.5015,-9.97246,440.9327125
3,8.25,96.73,-21.376025,51.971975,46.7641,26.603225,249.8594175,273.0939875,-7.55604,126.704,37.719425,0.96172675,0.0439975,-3.9645675,-3.5507475,-13.126675,-22.6529,-10.1076725,439.72772
3,8.75,96.89975,-20.02515,47.150475,73.347625,44.81805,256.60475,286.00094,-13.8149275,191.6505,62.606675,1.2461,0.0625665,-3.9472275,-3.53928,-12.718025,-16.44735,-15.3802,439.40203
3,9.25,97.099,-19.076325,43.47415,91.73675,59.652725,259.6062625,289.779815,-42.3454025,251.2715,84.2575,1.419015,0.1176475,-3.954275,-3.5378675,-12.3280375,-13.0166275,-15.343025,439.7646375
3,9.75,97.1625,-18.101075,44.4136,101.786025,43.874575,265.988965,295.068715,-54.1643625,281.9375,63.64955,1.748925,0.03230145,-3.9519925,-3.522105,-15.216725,-11.3043575,-16.74165,436.87684
3,10.25,97.2445,-17.85385,42.595325,141.4335,50.443525,271.7825225,301.240675,-43.1912,413.366,71.385325,0.930105,0.078094625,-3.9219975,-3.52411,-14.696825,-9.2792475,-11.970925,436.782595
3,10.75,97.29675,-17.669125,40.279725,181.22425,62.409725,277.7310025,310.7479425,-61.251775,458.01875,91.2679,0.974763,0.062752,-3.899695,-3.526065,-14.1275,-8.93526,-10.39875,436.92851
3,11.25,97.279,-17.580925,39.948475,170.82275,68.065575,286.0691,319.0841475,-64.557825,460.476,98.7636,0.65691325,0.01,-3.96983,-3.54068,-13.36505,-8.09105,-9.727285,436.930385
3,11.75,97.24225,-17.2328,39.3101,213.784,78.99055,290.1089425,321.7690775,-81.9002,506.42175,120.1314,1.141355,0.01,-3.9174,-3.51101,-12.70115,-8.065325,-9.709815,436.96971
3,12.25,97.2045,-16.815075,36.7556,173.61875,60.83175,295.124165,324.46376,-69.714775,433.5395,93.11465,1.0313415,0.071876875,-3.91486,-3.523015,-12.10475,-8.026315,-9.6195,437.30945
3,12.75,97.1945,-16.26405,35.225775,175.71175,65.97505,295.4120425,328.12419,-49.75475,468.8685,103.557,0.99389725,0.0312436,-3.893775,-3.511055,-11.39535,-7.9248,-9.444275,437.067255
3,13.25,97.1845,-15.86895,33.365125,133.446,50.897875,294.95936,326.0024925,8.74865,353.77725,72.7867,0.915797,0.01535665,-3.87335,-3.488335,-10.66015,-7.84904,-9.290735,436.2984625
3,13.75,97.18,-15.579875,31.334075,104.7669,51.364475,292.3591075,324.7924525,12.689375,280.481,85.77275,1.353934,0.0577256,-3.865495,-3.470425,-10.03948,-7.72135,-9.16553,436.452925
3,14.25,97.14125,-15.575625,31.637175,115.72825,49.165275,288.2931,317.4387975,5.78205,297.841,91.45235,1.27521,0.04539295,-3.84197,-3.4661,-9.39393,-7.60035,-9.25903,436.7406
3,14.75,96.987,-15.90695,30.85,140.02325,57.719025,283.58877,313.6372275,1.477475,375.7085,84.7856,1.238088,0.01,-3.83019,-3.426415,-8.90401,-7.46942,-9.308355,436.836445833333
3,15.25,97.02475,-15.766,31.174625,111.48625,61.94445,282.825025,320.22345,-8.58195,321.73825,98.5178,1.7403925,0.03825355,-3.812675,-3.400145,-8.694195,-7.552425,-9.327505,436.932291666667
3,15.75,96.99625,-15.79685,32.72455,87.434775,48.2918,282.1296725,318.5309025,-22.49315,258.87075,81.76395,1.78856,0.07397835,-3.777045,-3.37481,-8.823435,-7.743115,-9.279105,437.0281375
3,16.25,96.994,-15.849025,35.493,83.79895,39.65505,279.6150975,314.9249825,-45.850625,231.23975,60.2978,1.68878,0.05547375,-3.738565,-3.35865,-8.8449625,-7.450245,-9.200535,436.98526
3,16.75,97.00275,-16.0912,35.2213,61.76515,26.205375,275.7966925,313.0970825,-65.3229,166.609,40.83295,1.291585,0.0657378,-3.71328,-3.31666,-9.20968,-7.18032,-9.13807,436.3558125
3,17.25,97.047,-16.5508,36.608325,37.93625,16.204525,270.989475,308.2433475,-73.05645,112.70975,25.5582,1.7357375,0.0918662,-3.71152,-3.34788,-9.95648,-6.92846,-9.081625,436.3008325
3,17.75,97.0845,-17.35655,38.02865,18.086025,8.6059075,263.72507,309.90404,-84.925775,50.62945,12.9035,1.31394,0.01,-3.74928,-3.398285,-10.62228,-6.79966,-9.01819,436.6207975
