DOY2,HR2,H,LE,FC,SH,SLE,SC,CO2,H2O,RH,VPD,WS,USTAR,LW_IN,LW_OUT,RH_1_1_1,NETRAD,SW_IN,SW_OUT,G_1_1_1,G_2_1_1,G_3_1_1,TAU,T_SONIC,TA,PA,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA
1,16.25,-15.4729155,5.4822194,-35.711906,-7.99094185,-15.0040805,-0.840333735,372.933555,8.364239125,42.05269125,0.0418577449999999,1.84069135,0.205741845,270.140565,364.2528,40.05363075,22.26898,29.6266785,2.9498535,-12.321656,-7.4441196,-14.74726,-0.872793785,17.6033045,10.954101,101.69067,0.569752125,0.444796685,0.28269212615,0.1283401443,0.25888033,0.077636171
1,16.75,-36.085192,-30.7348375,-5.704530125,-8.06028505,-93.752995,-0.35464449,369.37792,7.61284,40.72004,0.0248471,1.52802575,0.156320275,267.582905,359.24369,39.91648025,0.503922545,20.336262,1.7185867,-13.757924,-10.77357,-17.70248,-0.81511855,17.284534,10.34771,101.734535,0.44985547525,0.40395781135,0.20394494815,0.098629377,0.252206035,0.061239014
1,17.25,-66.090405,-26.794365,-6.884096875,-9.8941706,-7.8241906,-1.51017569,367.49366,7.3465613,47.157145,0.0230506305,1.138263,0.111092845,265.61994,351.341115,46.484515,-55.1395895,7.2293197,0.48837646,-15.30459,-16.12237,-21.8528,-0.87250911,17.092965,9.5057599,101.753935,0.3274680977,0.26264932,0.14230839565,0.08331560865,0.16452937,0.0453952114
1,17.75,-72.4141025,-17.78504,-22.4123205,-14.209454,-11.0080705,-1.0683728,358.7037,6.73824535,56.257714,0,0.79149325,0.038594446,264.099235,344.918575,53.241289,-88.772006,-0.68088002,-0.04872913,-16.689772,-22.061588,-27.0106,-0.792523225,17.288627,7.15515705,101.750655,0.13474594,0.1839366,0.03316070785,0.10122164,0.27710014,0.0423639871
1,18.25,-85.0398265,-12.9287365,-4.79897715,-12.3118545,-6.5993005,-1.3351157,357.216735,6.286143125,63.8166,0,0.7306558,0.0216396265,263.08535,340.07078,64.46016975,-93.2627225,-0.939306575,-0.198047137,-17.819446,-27.397132,-32.36418,-0.78888667,17.189345,6.09562775,101.725715,0.130482025,0.126276705,0.0182419063,0.1147076893,0.2196679461,0.0433907235
1,18.75,-81.0627325,-16.59391125,-0.8414421125,-5.215158125,-2.815597875,-0.6782721875,353.0547625,6.26158665,63.78043625,0.0198350675,0.585264,0.017655605,262.3089625,337.3196875,66.223943,-91.81000625,-0.961941385,-0.2217517625,-19.211778,-32.487834,-38.4772,-0.6600058875,17.10924625,5.45341425,101.7072,0.136219157625,0.11813753175,0.0193593,0.1190446125,0.3015153,0.03261371
1,19.25,-78.0723215,-152.23836,-1.290243,-2.938621125,-3.3223825,-2.895619375,345.903065,6.41399455,64.5093615,0.01803626,0.64440909,0.0184491405,262.566285,337.70127,65.70411125,-90.187968,-0.984576195,0.007922,-19.206656,-34.605026,-39.30788,-0.667576975,17.1744805,5.4406079,101.7403,0.09774258595,0.10358504915,0.012791404,0.1094792272,0.227771685,0.038953074
1,19.75,-85.03471,-16.8042785,-0.8033515,-3.21281535,-4.299414,-2.5000116,324.77095,6.50037135,65.353479,0.0176619305,0.66896108,0.0192106445,262.296955,337.81035,65.8176555,-88.6194245,-0.793281105,0.02004549255,-23.482176,-38.390918,-43.41576,-0.650882,17.18365,5.6547952,101.77366,0.1022613443,0.11324405,0.0137669443,0.10501271,0.25981653,0.038549865
1,20.25,-92.37642,-30.27995,-2.5437726,-3.05694,-3.653408625,-1.23647255,323.96408,6.60464415,67.4295965,0.0013110075,0.541390075,0.019559159,264.303095,337.07248,67.4432845,-90.989789,-0.7429894425,-0.18242016,-26.182286,-39.948296,-45.3395,-0.56356575,16.925759,5.4928546,101.79598,0.1057047567,0.1207139355,0.0133570604,0.10524686645,0.33025624,0.033562335
1,20.75,-91.8999385,-22.23483,-9.368267875,-2.97096435,-4.19224375,-1.38641165,322.04974,6.55427365,68.43409225,0.000964125000000002,0.4625703,0.023194402,256.42255,336.65606,68.78290425,-94.957702,-0.96411576,-0.23678391,-28.169016,-41.884744,-45.29814,-0.9609286,16.129374,4.94790035,101.83752,0.143022935,0.12977685,0.018688207,0.09563244075,0.302215735,0.03232664625
