DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.0946523971662926,-0.183702203099691,-6.88184746533382,-1.74539312111354,0.0434765682012621,-60.6256547801602,-6.63028563397667,0.237236995996507,413.519325154379,1.4052865035025,414.707663971837,2.39459296886621,413.444139664065,414.772067133052,2.40247798904817,413.514353612847,414.640625475006,2.40812182589501,413.557748127352,414.71501192676,2.45858845362208,413.504512988412,0.893502057635354,-6.93232733379802,0.0421859872450824,0.7405,0.5905,0.14,-11.6145025,-5.615225,-11.6776475,-11.6884975,-11.535585,94.35537925,44.389,0.0124775,-7.4055,-7.33825,-8.24925,0,-4.489,0.4,-1.0415,198.555,270.5025,197.5525,269.495,0.03,-0.44,-0.21,-0.11,0.12,-0.51025,-0.27,-0.40025,-4.653375,-2.7209,0.539175,2.92925,4.3532,-3.8066,-2.158225,1.11915,3.048675,4.68395,-5.23805,-3.1434,0.498025,2.800175,4.150975,-5.709825,-3.6721,0.006525,2.357125,3.9797,-4.4694,-2.367675,2.847175,4.192275,-26.614575,-28.3823,-30.5038,-96.4815
1,5.75,0.0663690521658424,-0.116264048605861,-6.54494224522907,-4.885780705876,0.0393092856781027,-88.5168226182801,-7.73273027138017,0.207710011053635,413.136739260279,1.35838310775063,411.404476459549,2.37532465525309,413.442161921759,412.084227283679,2.38785889803508,413.511551193782,412.158479300092,2.42181512427831,413.391184594277,411.937605661428,2.48228060703805,413.364023615992,1.03423842458068,-7.16078425608627,0.0400480076981467,0.67,0.67675,0.18875,-11.65857,-6.000075,-11.72004,-11.7306725,-11.60557,94.36038725,46.371,0.311985,-8.1555,-7.446,-8.725,0,-4.39275,0.3,-0.96375,198.3875,269.12,197.06,267.7375,0.03,-0.44,-0.21,-0.11,0.13,-0.51,-0.27,-0.42025,-4.544775,-2.707925,0.53535,2.91815,4.354975,-3.96945,-2.1751,1.0723,3.039225,4.67675,-5.234575,-3.08675,0.491,2.78505,4.1364,-5.71125,-3.629975,-0.041825,2.3355,3.968575,-4.469575,-2.36405,2.831275,4.1887,-27.5555,-30.1113,-31.0768,-96.0215
1,6.25,0.0553843819752714,-0.0614464809275273,-2.1020495913126,-6.45150897441588,0.0431753915734333,-62.324635863361,-10.0822575795052,0.175862151042871,413.396143926086,1.36414406515914,411.350138530479,2.37950172738145,413.364057383418,411.321719855699,2.43206794316734,413.311168533367,411.353194448316,2.40583658435136,413.291786031946,411.468910624817,2.48116914435672,413.482874022809,1.07069623259992,-7.29340016868646,0.0398924914964539,0.6405,0.60025,0.1595,-11.8275225,-6.19205,-11.95229,-11.9639725,-13.68424,94.4390245,46.037,0.192665,-9.829,-9.95575,-10.553,0,-4.26,0.3,-1.3215,198.7975,262.3925,197.47,258.2775,0.03,-0.44,-0.21,-0.12,0.128,-0.51025,-0.27,-0.42,-4.63165,-2.683675,0.530675,2.90605,4.35675,-4.1021,-2.182825,1.0515,3.0306,4.66855,-5.248625,-3.017775,0.467275,2.7699,4.120825,-5.7511,-3.75805,-0.069075,2.312925,3.956475,-4.5096,-2.3673,2.81535,4.184575,-29.7512,-31.716,-31.741375,-97.85
1,6.75,-0.13815379469732,-1.78557196582707,-1.34131784784858,-2.11154774331217,0.0399784693412015,-73.0047559347604,-6.68711237046061,0.195719405181557,413.313127312403,1.35577059727659,411.007050527033,2.44270712315926,413.314369046075,411.209019049898,2.47110202473277,413.278353161534,411.508501889287,2.45151067998502,413.419264601737,411.309018353925,2.51520278744226,413.336837566291,0.872887093129896,-7.3251988713014,0.0297308390389763,0.5635,0.52025,0.14975,-11.7598625,-6.29375,-11.8605175,-11.883675,-11.73178,94.45477675,40.668,0.176175,-9.0155,-8.282,-8.96425,0,-4.34625,0.3,-1.31825,198.4225,266.335,198.3675,265.715,0.03,-0.44,-0.21,-0.11025,0.12,-0.51025,-0.27,-0.42025,-5.055325,-2.637675,0.529975,2.893975,4.357525,-4.211275,-2.226475,1.02565,3.02215,4.660175,-5.269875,-2.954925,0.425975,2.753775,4.10425,-5.803975,-3.795625,-0.110875,2.288375,3.9434,-4.662725,-2.306875,2.798425,4.18045,-30.6859,-32.4638,-31.9294,-98.0345
1,7.25,0.0735915617813056,-0.170074763069478,-8.98335379935519,-2.68405328700253,0.0613289469403803,-66.1925678540009,-5.46550052751278,0.213109629606232,413.587109481848,1.34468510855515,416.5585937407,2.38543433358206,413.665115470925,416.574362725101,2.44652587915963,413.603330407271,416.673034059176,2.45555687748713,413.550021324402,416.160162023406,2.41828530018896,413.653082004477,0.870671638967978,-7.48518669077992,0.0235427394539615,0.8535,0.62,0.1495,-11.7147225,-6.389325,-11.8165175,-11.89017,-11.866785,94.4473145,41.465,0.203145,-8.5205,-7.6995,-9.098,0,-4.315,0.3,-1.154,198.855,267.3225,201.2325,265.81,0.06975,-0.30075,-0.1405,-0.05025,0.16,-0.47,-0.17,-0.31,-5.165175,-2.754025,0.502925,2.87895,4.357325,-4.325125,-2.2298,1.00245,3.0137,4.651625,-5.2501,-2.90235,0.3818,2.737675,4.0896,-5.773075,-3.79365,-0.153975,2.263875,3.9303,-4.8317,-2.417425,2.78245,4.1751,-31.305,-34.0967,-32.1984,-96.5825
1,7.75,0.114301090545131,-0.143586694749042,-6.52356255007499,-1.19549543176936,0.0481858005615,-68.4633168532675,-6.00638092706561,0.18731733153754,413.558560399684,1.35881160050111,418.009471268518,2.50331362127559,413.283084070661,418.034208811008,2.4774921308783,414.077794013756,418.226387492044,2.54617424845086,413.628893029441,418.289010272674,2.53205225303493,413.431657090958,0.993958996709051,-7.48191448696589,0.0424807896399267,0.8635,0.626,0.18925,-11.7722,-6.406825,-11.8583775,-11.8956575,-11.66899,94.47693525,44.04,0.1395625,-7.95025,-7.254,-8.6685,0.6925,0.25375,1.2,-0.501,198.29,268.925,201.9275,267.5025,2.3795,2.47575,2.52525,2.42625,0.46775,1.1895,1.665,1.07775,-5.176625,-2.78755,0.470975,2.8649,4.357125,-4.4869,-2.2489,0.97385,3.00335,4.63705,-5.257575,-2.8479,0.339625,2.720625,4.072975,-5.79555,-3.80065,-0.20395,2.238375,3.916275,-4.90705,-2.449275,2.767475,4.169975,-31.38355,-34.313,-32.408875,-89.8885
1,8.25,-0.0780163483644827,-0.224310897292671,-6.92561045635996,-0.67445673075482,0.0483188413986907,-52.1017214191073,-4.63004220181101,0.225083462977694,413.268321782411,1.43784687882081,412.081917404358,2.55304190555475,413.703230539583,411.78315146353,2.57692194041177,413.613673154816,412.790418604608,2.60815017679816,413.729481535042,412.849480851417,2.65429337226369,413.935842775728,0.72869632585719,-7.23829326037377,0.0499332568710793,0.53575,0.48,0.18975,-11.5768425,-6.479175,-11.5892225,-11.54424,-11.047495,94.55238075,46.496,0.0842875,-6.82775,-6.25975,-7.3935,5.8925,7.24225,7.19,0.64775,197.8925,273.74,202.895,273.055,17.60225,16.4865,16.17175,15.596,1.832,8.101,9.7865,7.92225,-5.012325,-2.7779,0.444025,2.850875,4.35495,-4.58325,-2.24605,0.95435,2.99625,4.628,-5.205875,-2.7969,0.299375,2.705525,4.0573,-5.709325,-3.777925,-0.253025,2.21385,3.9022,-4.8157,-2.44495,2.752525,4.16485,-27.8294,-33.6647,-31.5698,-52.81325
1,8.75,0.0159732656560861,-0.459991732397909,-4.66392494601292,-2.63585347518014,0.0589294519658894,-31.2455667249036,-1.14854375431893,0.159617607360124,413.332483538718,1.5488627039699,417.528508696801,2.52785519959306,413.182020945978,417.427205696619,2.51837264942569,413.120924512461,417.726974309614,2.52319173627813,413.33182191355,417.437982395375,2.55690186877694,413.5584827625,0.553961816235876,-6.73618514095459,0.0561441926720519,0.68225,0.63,0.24,-11.27819,-6.159925,-11.2004125,-11.06787,-10.452235,94.6286295,42,0.1042675,-5.43725,-5.438,-5.571,12.18,13.814,13.3625,1.97575,198.9875,277.6075,204.3875,277.605,34.9155,32.17625,33.0355,31.3145,4.42425,18.4275,21.33325,15.2,-4.5561,-2.701025,0.41145,2.838825,4.3528,-4.47895,-2.18465,0.94575,2.98945,4.61865,-5.0544,-2.7642,0.268975,2.692825,4.04165,-5.455325,-3.666575,-0.293075,2.192275,3.889125,-4.292425,-2.371775,2.73765,4.15895,-26.7972,-31.009875,-30.238875,-17.072
1,9.25,-3.2762059992198,-1.05751218407368,-2.96513592750669,-9.36482982538958,0.0856810969478883,-6.46858836064956,-0.39200928337932,0.233043158135134,413.423268839441,1.61393492804299,411.763440700959,2.93274980908568,413.223993976181,412.104287754326,2.97665112193005,413.360284151748,412.132258091287,3.02198757435211,413.30026540399,411.950435354321,3.04351541860191,413.232526338115,0.726688930565073,-6.25228737841725,0.0736891805216295,1.0275,0.985,0.39975,-9.9868275,-5.56525,-9.8202275,-9.54568,-8.666795,94.6367585,38.242,0.07511,-3.51025,-1.9135,-3.88475,15.37,18.1995,16.43,2.326,201.3975,281.7825,205.34,286.9675,47.8785,44.39025,45.83575,46.40175,6.17,27.387,29.71,21.26875,-4.125175,-2.574175,0.39005,2.829725,4.350625,-4.11325,-2.0633,0.94825,2.9855,4.6103,-4.810675,-2.646475,0.264275,2.683125,4.02595,-5.1288,-3.50385,-0.310875,2.1703,3.87225,-3.985125,-2.241625,2.72575,4.153825,-27.57045,-31.2406,-29.796025,5.707
1,9.75,-0.339576129691899,-1.01111225544927,6.58411987666228,-14.2819258786303,0.136819375639177,3.71979081312057,-0.616570940929101,0.365075335786719,413.112734764168,2.68905671442825,415.029384045434,2.33301147499023,413.204665860445,415.321155196254,2.33252625529122,413.322280898611,415.025910553012,2.35395965141828,413.149648899223,415.098162057385,2.40902234874062,413.083944637365,0.885400716873913,-5.77626976633998,0.0967996086265958,0.86925,0.792,0.439,-8.5264175,-4.922025,-8.26085,-8.00363,-6.9201175,94.615844,31.804,-8e-04,-1.87,-0.3275,-2.437,29.275,37.051,28.8825,3.7225,203.5175,292.2775,206.83,296.84,94.16975,90.3665,88.397,85.6935,8.346,43.3505,48.1965,43.35725,-3.786425,-2.41195,0.38285,2.8236,4.3475,-3.54775,-1.89805,0.961,2.9834,4.60195,-4.51135,-2.40845,0.2796,2.6658,4.0085,-4.7209,-3.29535,-0.3122,2.155775,3.857225,-3.636525,-2.08035,2.714925,4.148925,-25.293,-28.4926,-28.0096,22.25
1,10.25,-0.572709496270729,-0.624254136734503,6.47926842748953,-3.77167345217293,0.112407105900334,9.48417178251825,-1.8447066455112,0.39423696564077,412.400001874467,2.66879949538985,414.639328442422,2.26286668964907,412.602354280577,415.199943236884,2.27707112695789,412.938463321239,414.915432191338,2.32916434191791,412.861483708141,414.92243049252,2.3691672336916,413.018915493635,0.797720794766936,-5.14219507375162,0.102209909136602,0.77325,0.733,0.3985,-7.23678,-4.2099,-7.093805,-7.08467,-6.463495,94.5859685,30.2715,0.169575,-0.0809999999999996,1.104,-2.039,40.9325,56.0495,50.8625,7.25825,206.3275,298.3725,208.7,300.9175,101.277,96.113,94.8195,91.728,11.9,53.5075,61.81925,50.797,-3.4769,-2.246225,0.386825,2.81945,4.34435,-2.92525,-1.72195,0.9801,2.98415,4.5994,-3.466925,-2.087125,0.324125,2.6756,3.995525,-3.7847,-2.95005,-0.285375,2.15435,3.8451,-3.315475,-1.913875,2.708875,4.143025,-23.3822,-25.9323,-26.92045,27.836
1,10.75,-0.461886545721017,-0.702339968396222,22.118670143244,-7.14797722197675,0.137412160821708,20.2792660120345,-2.67078301611,0.502521005697694,411.743222431505,1.80109903912984,408.332274153818,2.32520077716716,412.586408638357,408.722935653031,2.33386754683043,412.674549785275,408.310732060357,2.34899501728456,412.84844347689,408.277340560847,2.43787221225068,412.561712371524,1.15180826489672,-4.69271914924683,0.117497631085217,1.15725,1.076,0.51,-6.9386675,-3.185025,-6.876075,-6.0581125,-6.00848,94.543648,25.42875,0.1880375,0.7045,1.94425,-1.3855,42.9425,59.19125,55.0125,7.92625,206.3175,301.31,210.1475,304.165,124.31175,112.4455,115.37925,111.516,13.022,57.62975,66.354,55.3995,-3.101,-2.0863,0.403775,2.81825,4.340225,-2.1868,-1.5108,1.0196,2.9874,4.60495,-2.267675,-1.707075,0.3741,2.673825,3.97985,-2.56755,-2.28475,-0.24715,2.15275,3.832,-2.3738,-1.59835,2.705725,4.1379,-22.026525,-23.40755,-24.77085,40.7675
1,11.25,-0.558959312124703,-0.318862660342237,15.4986420021425,-2.16099929744068,0.167013501185205,33.3742600282531,0.169519594477509,0.554324880817239,411.728603503444,1.38674009668552,407.535892769628,2.10556958738988,412.273265021384,407.844183614411,2.1681510738168,412.342773829679,408.01524555241,2.20376601696775,412.629475190688,408.050328037946,2.23761857839161,412.160165610709,1.24194364533944,-4.16338191580876,0.123281440072374,1.44625,1.337,0.595,-6.72376,-2.649625,-6.586675,-4.946725,-5.5852875,94.491606,23.63,0.182635,1.489,2.174,-0.9285,46.535,78.38125,71.9825,10.855,208.2475,304.5225,212.0675,306.79,180.9275,175.66325,159.041,164.166,16.642,87.01125,94.68525,90.65575,-2.03395,-1.6892,0.43065,2.8171,4.3371,-1.39875,-1.18305,1.031,2.99065,4.5968,-1.1743,-1.253475,0.432175,2.675,3.965125,-1.441,-1.6476,-0.167425,2.1551,3.81895,-1.139225,-1.09685,2.704525,4.133,-20.988,-21.2489,-23.8143,56.63175
1,11.75,-0.812977157970032,-0.502546631981366,10.59142598052,-4.7078996910137,0.187683192870637,34.7882024918998,-4.94126889142843,0.582406642687329,411.515666578478,1.41761286621149,415.502046487556,2.40613632769813,412.218834182211,415.455150332562,2.35590372612859,411.911139732353,415.027282439654,2.43576013895326,412.286637192429,415.411693441979,2.51712289419731,412.36465263901,1.66839255101758,-3.58610537915424,0.128472827026002,1.6775,1.49,0.6495,-6.6152625,-2.027525,-6.4401375,-6.22263,-5.200335,94.40773,23.08725,0.199195,2.351,2.5335,-0.401,47.965,62.5925,49.31,5.862,209.86,307.04,214.08,310.265,153.2655,148.1335,145.1885,140.3375,12.06625,78.375,96.8685,78.954,-1.07535,-1.20415,0.46475,2.8158,4.3309,-0.7115,-0.80885,1.06645,2.99405,4.602075,-0.25425,-0.7822,0.48775,2.66835,3.95075,-0.413475,-1.04725,-0.0974,2.159175,3.804775,0.1616,-0.5996,2.7056,4.1248,-17.9428,-18.115,-18.273,45.9395
