DOY2,HR2,CO2,FC,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TAU,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,T_CANOPY,T_SONIC,USTAR,U_SIGMA,VPD,V_SIGMA,WS,W_SIGMA,G_2_1_1,TA_1_1_3,TA_1_1_2,TS_1_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1
1,5.25,344.5172252,-3.009089488675,-16.07325,-48.235,0.939161643,-8.45678462905,151.6325,221.58,-94.2,96.2431813825,-0.193875,-0.505625,62.97125,-1.248632880175,-2.8073239274,-1.991529125,-3.1848,-0.386725,-0.77044213765,-20.50475,-3.093125,-1.482275,-0.416525,1.2,4.000975,-4.74535,-3.122425,-1.717325,0.825025,2.94785,-21.726,-20.952687869,0.040637253575,0.114175296393382,0,0.106464695975,0.429274527875,0.0291129013255672,-14.03825,-14.47875,-22.19725575,3.415675,-0.31025,0.58405,1.366025,2.065025,2.679525,3.4775,4.0535,4.7335,5.926975
1,5.75,345.95935305,-1.6079816224,-16.13175,-46.0022399475,0.945525856975,-9.16357486945,145.475,222.085,-92.85,96.39963192,-0.177825,-0.4885,62.88575,-0.7695180577,-2.8154,-2.281569897,-3.144675,-0.2663,-0.8417454745,-20.56525,-3.1955,-1.52525,-0.4254,1.2,4.06435,-4.6616,-3.0754,-1.7,0.8225,2.93625,-21.8275,-21.4229856245,0.05368006345,0.1106699401,0,0.1043338823,0.5271563958,0.0192289599,-14.14425,-14.64275,-22.58876525,3.408075,-0.31405,0.583575,1.355525,2.056,2.699525,3.4775,4.043,4.7335,5.927975
1,6.25,343.749059485,-1.8512624326,-16.17175,-45.58035998175,0.970292175,-7.498242043175,146.58,223.215,-94.6,96.47491072,-0.18095,-0.5013,63.439,-1.21576045145,-2.5462487314,-0.957801421675,-3.06305,-0.2386,-0.7795454355,-20.804,-3.207275,-1.542675,-0.424875,1.20765,4,-4.7002,-3.092275,-1.7,0.840225,2.9493,-22.244,-21.12921857,0.0580084155,0.093657272125,0,0.0898936618690185,0.582403623,0.024662892625,-14.18825,-14.72225,-22.68837475,3.417,-0.3374,0.583575,1.355525,2.056,2.6905,3.4585,4.043,4.7335,5.927975
1,6.75,344.35521518,-2.26,-16.17325,-48.20481914,0.97140520845,-9.440362028375,145.6625,223.43,-92.625,96.43601617125,-0.115825,-0.479125,63.341,-1.17789744165,-2.8298800807,-1.569023086725,-2.87105,-0.202775,-0.814148962525,-21.24025,-3.29125,-1.555,-0.4424,1.207425,4.016575,-4.8414,-3.125575,-1.7,0.8377,2.971775,-22.6955,-21.752010433,0.060969949775,0.111022640189632,0,0.0674038202423023,0.5707209473,0.0243727601,-14.32425,-15.079,-22.3177965,3.4076,-0.34595,0.5736,1.366025,2.054525,2.681,3.4775,4.052025,4.723,5.917475
1,7.25,346.55697498,-1.97001121595,-16.11925,-42.86433078,0.9297214759,-7.642175,145.38,224.785,-88.6175,96.41338539,1.675025,-0.057725,62.89275,-0.97299976325,-1.75937781705,-0.9885476855,0.733875,0.047,-0.868049623175,-20.95475,-3.29125,-1.555,-0.4178,1.211025,4,-4.743475,-3.227125,-1.7,0.829425,2.936975,-22.433,-21.5260766035,0.072504663025,0.134616805419647,0,0.111292656859194,0.54777657,0.03755765225,-14.2785,-15.1945,-22.44313775,3.4,-0.36495,0.5926,1.355525,2.054525,2.690025,3.4775,4.0525,4.723,5.927975
1,7.75,345.2708408,-1.7453057243,-16.00975,-38.6110181695,0.955252608,-5.9945870263,149.035,225.7775,-53.956,96.48460875275,8.7355,0.845325,61.42725,-0.2705137316,-1.27276893615,-0.7178994212,4.793125,0.8214,-0.78249527595,-19.912,-3.278925,-1.555,-0.432,1.203825,4.032175,-4.704525,-3.3652,-1.7,0.838075,2.9725,-20.1435,-21.44848448425,0.06806649955,0.122610805948946,0,0.0970366466,0.496212319275,0.0380284895,-14.184,-15.0015,-21.8393715,3.4,-0.38585,0.5926,1.355525,2.0645,2.690025,3.468475,4.042,4.723,5.926975
1,8.25,348.454614425,-2.6296969208,-15.87175,-42.217405137,0.9916237495,-6.594892304375,148.805,230.6925,-4.024175,96.518169415,18.4555,2.0136,60.419,-1.667972758875,-0.4023567386,-0.6614,11.98225,2.022825,-0.850889544625,-18.992,-3.254275,-1.55105,-0.425875,1.217,4,-4.6328,-3.4363,-1.7,0.826025,2.935525,-19.387,-21.096460807,0.0880458426,0.1737943315,0,0.1152275003,0.5258140546,0.0450264461,-14.07525,-14.01775,-21.24607375,3.40855,-0.331675,0.5926,1.366025,2.06355,2.7,3.4775,4.023,4.723,5.918475
1,8.75,350.58687861,-3.366125,-15.7755,-29.645148228,1.1028970191,-2.2990350705,149.9975,236.18,10.3045,96.558577576,31.57075,3.9768,58.994,-1.5807519886,-0.2238910294,-0.455736924675,17.5215,3.068525,-0.9062846202,-18.31025,-3.21875,-1.560225,-0.450525,1.21125,4.01755,-4.56575,-3.400425,-1.7,0.81315,2.960175,-17.6545,-20.652448006,0.1235757804,0.237143295091447,0,0.168346318668868,0.545164755,0.0458564564,-13.9595,-13.339,-20.11716575,3.423275,-0.312675,0.59165,1.3465,2.054525,2.690025,3.468475,4.043,4.7325,5.9275
1,9.25,351.602487255,-4.738125,-15.70725,-12.15587528075,1.2094904532,-4.3546332508,150.665,240.96,18.89275,96.446308825,67.86075,5.4405,56.29675,-2.13832854265,-0.56989441805,-1.161066155625,28.34575,4.349675,-0.954744104375,-17.742,-3.118475,-1.6,-0.45,1.232625,4.0156,-4.438975,-3.361225,-1.7,0.8325,2.960175,-16.448,-18.4295637385,0.14562278485,0.184630669,0,0.16642832225,0.611211749,0.05734844195,-13.82075,-12.40875,-19.4430995,3.4,-0.206225,0.6116,1.3465,2.073525,2.699525,3.468,4.043,4.723,5.907975
1,9.75,346.649397395,-5.6249477608,-15.3725,-20.85329902,1.40584987825,2.95131298545,150.67,244.38,24.252,96.71880313,72.97625,6.71365,52.639,-2.163625,-1.59907997355,-2.4617363702,33.70075,5.416725,-1.018891229875,-17.242,-3.063075,-1.6,-0.4495,1.2349,4.016575,-4.20135,-3.361225,-1.691925,0.806225,2.94785,-15.32,-18.009567137,0.1607359177,0.2087339985,0,0.2067460526,0.6441068378,0.0721744878,-13.67625,-11.65475,-18.90762425,3.4246,-0.10785,0.601625,1.3465,2.05405,2.699525,3.4775,4.022525,4.723,5.9065
1,10.25,347.16252533,-5.1846268393,-15.1525,-11.57863270625,1.5433685964,2.03794772875,151.2875,249.07,30.249,96.56674884,108.09,8.782,50.613,-1.455541299175,-2.519564710375,-1.84702198,45.08625,6.262275,-1.040734547125,-16.5065,-2.976825,-1.6,-0.4594,1.2225,4,-3.9597,-3.370675,-1.68385,0.83015,2.936975,-15.18375,-18.110348331,0.158219821,0.223759443,0,0.218451726968944,0.6342138163,0.0775453837,-13.51025,-10.71575,-17.979881,3.415675,-0.00995,0.602575,1.3465,2.064025,2.6905,3.4585,4.0325,4.703,5.92645
1,10.75,353.879713275,-5.908906145,-14.86825,-8.063053952625,1.5669798304,5.515301995875,153.795,253.0725,32.06725,96.68656098125,86.475,8.253125,48.85625,-1.0120267539,-2.40227611065,-2.5534092886,48.12675,7.231175,-1.0266554932,-15.87875,-2.771825,-1.57535,-0.441,1.2225,4,-3.743475,-3.354225,-1.6525,0.82575,2.95945,-14.49625,-16.87513800525,0.1448050397,0.2133920895,0,0.247040228332537,0.6087112842,0.084369832,-13.2605,-10.2685,-16.91776825,3.408075,0.04705,0.620625,1.366025,2.05405,2.690025,3.458025,4.022,4.722475,5.926975
1,11.25,353.348143675,-6.0959236504,-14.58775,-20.7070121245,1.707553034075,5.5891,155.7925,256.5825,36.33975,96.80009961,112.605,9.29,47.76275,-1.3084,-2.72121940615,-2.052,51.7235,8.746925,-0.998819028875,-15.28375,-2.661575,-1.527225,-0.4424,1.2225,4,-3.65075,-3.371675,-1.6525,0.825025,2.92465,-13.84125,-15.70056844,0.1689083772,0.2725135953,0,0.2481092382,0.7301421627,0.095774061,-12.985,-9.89075,-16.61339975,3.4246,0.104525,0.621575,1.357,2.064025,2.699525,3.449,4.022,4.7325,5.917475
1,11.75,350.90930291,-5.626738274,-14.502,-14.13157159,1.7768311213,5.6462438408,156.995,259.19,34.61625,96.486832294,122.535,10.20625,44.9075,-0.9562409098,-2.25223114605,-1.50639270745,55.71575,8.35005,-0.99045002365,-15.421,-2.540975,-1.466,-0.45005,1.2225,4,-3.634225,-3.346475,-1.6168,0.773225,2.93625,-13.28125,-14.764523575,0.1745706868,0.3066375101,0,0.2901943247,0.7258,0.1164345848,-12.69125,-9.56225,-16.11367825,3.408075,0.14305,0.621575,1.357,2.064025,2.700475,3.458025,4.0125,4.7125,5.917475
1,12.25,350.63719201,-6.133124658475,-14.4385,-7.51898502585,1.5678551614,5.80275704035,157.995,261.355,40.2605,96.4581725215,120.755,10.98425,43.399,-0.619236562975,-2.889,-1.437512066375,62.14725,8.79075,-1.19443115105,-15.092,-2.513475,-1.4214,-0.482525,1.2225,4,-3.713075,-3.281725,-1.6,0.808025,2.923925,-13.89875,-14.71809717875,0.14523905325,0.32450885875,0,0.311582697625,0.7066015101,0.104726788225,-12.438,-9.21,-15.87847175,3.417,0.171075,0.621575,1.357,2.064025,2.690025,3.449,4.0135,4.7125,5.917475
1,12.75,351.58813754,-6.6665282386,-14.344,-0.539079297999999,1.504888636975,1.507551022925,159.275,261.4525,39.653,96.743394475,111.6725,11.2065,41.36875,-0.9638591607,-3.440896082825,-2.1419296285,53.48325,8.0511,-1.1292669345,-14.441,-2.5,-1.4,-0.475925,1.2225,4,-3.725975,-3.305825,-1.558875,0.773225,2.948575,-12.878,-14.47197017225,0.1904020453,0.38915225875,0,0.27336365225,0.8560624147,0.126316857,-12.23175,-8.72025,-15.70709325,3.408075,0.18105,0.622525,1.366025,2.064025,2.699525,3.4385,4.003,4.722475,5.917475
1,13.25,351.7456036,-5.947438822525,-13.89025,-3.69927979065,1.51371741955,-2.41684528265,159.58,260.8975,35.006,96.81320166225,99.815,10.44325,40.423,-0.609985705325,-2.832116229,-2.1540044629,51.031,8.343375,-1.119173322625,-13.606,-2.471125,-1.399275,-0.4754,1.2225,4,-3.73635,-3.25725,-1.5525,0.796425,2.960175,-12.554,-14.2666281365,0.187190428275,0.307884215485158,0,0.25101503835297,0.94447128225,0.11721145105,-12.037,-8.3929,-15.535696,3.4,0.200525,0.633025,1.3465,2.04455,2.6905,3.4575,4.003,4.7125,5.917475
1,13.75,351.77336528,-5.477112921,-13.629,-4.50586662325,1.5243598319,3.6259464485,158.9975,260.295,29.86425,96.524184035,78.30425,7.528175,42.19075,-0.567186241125,-2.48729820635,-2.789781107325,40.51675,6.538125,-0.9675245029,-13.46675,-2.421125,-1.3507,-0.4914,1.2225,4,-3.731775,-3.21985,-1.5525,0.7957,2.935525,-12.52,-13.6956592735,0.168669332275,0.334154328425,0,0.28876349785,0.74652570665,0.117189703875,-11.83225,-8.324925,-15.110106,3.408075,0.20955,0.622525,1.3465,2.06355,2.690025,3.449,4.003,4.7125,5.917475
1,14.25,352.20379189,-4.6448784583,-13.5105,-8.51138085875,1.541715849525,1.998707663375,159.67,260.19,24.708,96.38760851,65.63425,7.414725,41.136,-0.7645,-3.477,-2.3740216938,33.92525,5.541275,-0.8755,-13.8365,-2.336675,-1.3275,-0.47625,1.218675,4,-3.7218,-3.180475,-1.5525,0.7725,2.93625,-12.404,-13.590421424,0.1732302335,0.3444199306,0,0.276208952189052,0.656103922,0.1307206038,-11.576,-8.227725,-14.8101435,3.400475,0.22855,0.64205,1.3465,2.024075,2.699525,3.458025,4.003,4.7125,5.906975
1,14.75,352.23871855,-4.3635,-13.402,-13.5748750285,1.4646979379,-1.12037441805,162.0975,258.455,17.42175,96.395981146,53.66325,5.14835,41.29825,-0.387676777,-4.2076563,-2.58826634525,25.9555,3.8777,-1.050219919175,-13.64825,-2.340975,-1.3275,-0.491925,1.2225,4,-3.67875,-3.147725,-1.569825,0.779875,2.923925,-12.598,-13.367475126,0.171249621,0.3197152228,0,0.293935332376918,0.6570542578,0.114130161091125,-11.38975,-8.0715,-14.80268725,3.408075,0.23905,0.64205,1.31705,2.024075,2.689025,3.4385,4.003,4.702,5.91695
1,15.25,351.5404105,-4.53358760105,-13.117,-15.51466339125,1.383749964925,-0.70876226175,159.0875,255.27,3.775,96.4141823775,43.09675,3.62095,43.57575,-0.609836784825,-3.8105138741,-2.057825,21.68225,3.207625,-0.98567019285,-13.95025,-2.3088,-1.29125,-0.5,1.2225,4,-3.6357,-3.174,-1.5567,0.767825,2.923925,-12.832,-13.3292671105,0.1402962534,0.3261,0,0.27425,0.63172788525,0.133851557880023,-11.26275,-8.23,-14.875863,3.4076,0.22855,0.63155,1.296575,2.023075,2.699525,3.4575,3.9925,4.711975,5.897475
1,15.75,352.0264614225,-3.3366948665,-13.20275,-25.40029595525,1.377616747875,-4.6939185415,156.1675,251.1925,-36.5535,96.33555351075,22.359,2.305175,44.7635,-0.7574474417,-3.950948274975,-2.18921831525,12.212,1.829375,-0.9377780933,-14.09025,-2.28075,-1.2435,-0.475,1.2225,4,-3.705,-3.151425,-1.5575,0.776025,2.936975,-13.744,-13.6396733485,0.10722705055,0.2485226886,0,0.190425941182831,0.61768632375,0.10207779265309,-11.18275,-8.409,-14.974381,3.4,0.219525,0.640575,1.297525,2.013575,2.689025,3.447525,4.003,4.7125,5.916475
1,16.25,350.2119671875,-2.376478725825,-13.117,-38.98149766,1.32909864075,-7.382381681525,159.14,245.8925,-70.68175,96.347793151,8.655025,0.9215,46.5965,-1.323923773825,-5.5897957425,-2.6584770598,5.681175,0.781975,-0.963185696,-14.624,-2.3162,-1.2275,-0.5,1.2225,4,-3.6651,-3.1425,-1.5575,0.767825,2.935525,-15.388,-14.2783145215,0.12310129855,0.144087752601096,0,0.18008185455,0.5559597664,0.0612220714,-11.117,-8.4975,-15.5308255,3.4,0.200525,0.640575,1.30655,2.0331,2.698525,3.428,4.002,4.7125,5.897475
1,16.75,349.530774795,-2.5413535323,-13.082536,-49.344874434,1.2908167627,-11.187886341,157.375,242.07,-93.5075,96.32601580425,1.468725,0.02045,48.4775,-0.775625,-5.618282365375,-1.980769369,0.315575,0.0291,-0.85994362,-15.379,-2.4,-1.2297,-0.5,1.22,4,-3.737775,-3.053575,-1.5575,0.7511,2.93625,-16.652,-14.97795828625,0.091395548125,0.175841615443321,0,0.132908368935938,0.418760529,0.05312636075,-11.0555,-8.859,-16.693378,3.408075,0.201,0.651075,1.31705,2.033575,2.689025,3.437025,4.002,4.702,5.905975
1,17.25,349.22272085,-2.569610882175,-13.372,-52.52233523,1.225906424625,-10.212066691,154.89,236.565,-98.1,96.36844902,-0.3043,-0.5725,50.389,-1.2092849976,-7.3709063392,-3.0807804035,-3.1809,-0.418025,-0.8843399752,-16.08375,-2.4588,-1.2,-0.483,1.2225,4,-3.85355,-3.0731,-1.5575,0.76755,2.912325,-18.02,-15.4384874345,0.0653795491,0.108439802078697,0,0.0919030658,0.49640996905,0.0241914041,-11.148,-8.99275,-17.9169325,3.4,0.172025,0.63155,1.31705,2.024075,2.689025,3.418025,4.002,4.702,5.90645
1,17.75,349.12552898,-2.794724031,-13.466,-49.480475,1.2568502211,-7.585051446375,154.5775,234.375,-98.2975,96.375870474,-0.91985,-0.6518,54.27125,-1.7947335794,-6.90412112675,-3.590120007,-3.5834,-0.30375,-0.862133563575,-16.39325,-2.510675,-1.2,-0.5,1.2225,4,-3.964975,-3.05995,-1.5575,0.750375,2.912325,-18.31,-15.752525772,0.0430790892,0.0774670047793682,0,0.0639690300429646,0.3844377523,0.0179491685,-11.256,-9.29875,-18.247257,3.417,0.14305,0.63155,1.327025,2.0331,2.689025,3.426525,3.992025,4.711975,5.91695
1,18.25,347.95109428,-2.428496464,-13.588,-58.6012316415,1.17890973475,-10.3627941115,154.05,230.2875,-95.8375,96.367867878,-0.9256,-0.6681,54.27775,-1.107691166225,-5.2195737153,-2.4576,-3.071725,-0.37555,-0.95561843555,-16.86825,-2.555,-1.2,-0.4835,1.2225,4,-4.167575,-3.051475,-1.5575,0.751825,2.912325,-19.016,-16.14629184,0.03821242575,0.09709407875,0,0.0757922903936711,0.333704847,0.0161800098801842,-11.316,-9.59425,-18.52825,3.4,0.0955,0.651075,1.327025,2.03405,2.6905,3.437025,4.002,4.702,5.906975
1,18.75,350.13258712,-2.4462639368,-13.815,-51.669174905,1.09909973625,-7.9643276246,151.395,230.98,-96.73,95.433010875,-0.8753,-0.6498,56.4375,-1.198979649225,-3.181707083125,-1.7738771626,-3.073075,-0.3181,-1.00623213485,-16.94975,-2.57965,-1.2,-0.491925,1.218675,4.016575,-4.34675,-3.035025,-1.5575,0.730425,2.912325,-19.4725,-16.77619051,0.04527823825,0.078580859325,0,0.112605898437615,0.438834915525,0.0198046521,-11.534,-10.02175,-19.065679,3.4,0.07555,0.651075,1.337,2.04355,2.679525,3.428,3.992025,4.702,5.89695
1,19.25,349.7252970275,-1.89274441125,-13.914143,-52.6329630365,1.016155841875,-11.952587824,151.2925,230.0825,-96.13,96.37563657,-0.875625,-0.6566,55.648,-1.44098534205,-3.0738214154,-1.462433785625,-3.16665,-0.272,-0.955065311375,-17.15325,-2.6275,-1.200275,-0.491925,1.2225,4,-4.495525,-3.03135,-1.5575,0.7341,2.9,-19.545,-17.0973903145,0.0674297706,0.0807283039,0,0.0788836464428759,0.413728146,0.01930639545,-11.758,-10.33675,-19.27280675,3.415675,0.045625,0.640575,1.337,2.03405,2.690025,3.428,3.9915,4.682,5.896475
1,19.75,349.3352405225,-1.64225232885,-13.929143,-52.3608,1.0107970185,-7.930194741,150.6,229.675,-95.3975,96.3903892735,-0.87025,-0.5485,55.98125,-0.68460706375,-2.5313039252,-1.778376802175,-3.070125,-0.23855,-0.857909914125,-17.313,-2.6275,-1.220675,-0.491925,1.2225,4,-4.670875,-3.0522,-1.5575,0.74715,2.9,-19.92,-17.1444349925,0.04868831635,0.0828431685419825,0,0.0995664519,0.5033785474,0.0305564686843034,-11.914,-10.52625,-19.633044,3.4,0.02615,0.640575,1.337,2.03405,2.699525,3.428,4.001,4.690975,5.905975
1,20.25,349.5896779225,-1.778805609,-13.90914,-53.32593342075,1.05316876775,-18.1124451225,151.0475,232.55,-94.9,95.977815078,-0.8759,-0.563575,57.0575,-1.8325,-3.319738303125,-1.862497617575,-3.0156,-0.244625,-0.8451218557,-17.4585,-2.641525,-1.2884,-0.5,1.215075,4,-4.788825,-3.092675,-1.5575,0.7494,2.923925,-19.0375,-17.898055314,0.0622415635,0.0964021509564675,0,0.0953313354,0.4804454588,0.0216560394002101,-11.926,-10.6435,-19.355135,3.408075,-0.00334999999999999,0.633025,1.327025,2.01505,2.681,3.418025,4.001,4.701475,5.89695
1,20.75,348.59600915,-2.23734092515,-13.887137,-52.05625,1.118331990925,-7.892913396175,150.45,233.5525,-94.8275,95.8003820925,-1.00845,-0.5643,57.95975,-2.0431059425,-3.544,-2.215663695875,-3.0566,-0.243175,-0.88496902075,-17.72425,-2.6989,-1.300275,-0.491925,1.21845,4,-4.955625,-3.105275,-1.5575,0.7351,2.9,-19.47125,-17.04441863375,0.0531469471,0.096825414625,0,0.08075015785,0.453812468675,0.0243960604,-11.894,-10.5685,-19.20484925,3.408075,-0.00429999999999998,0.604,1.296575,2.025025,2.690025,3.407525,3.991025,4.6925,5.896475
1,21.25,340.64135463,-2.534378157,-13.943,-63.94125,1.0362654278,-12.125056209,149.955,232.045,-94.3,96.12405901375,-1.038375,-0.5019,58.9335,-1.25602860875,-3.5171427986,-1.5627853302,-2.961675,-0.291325,-1.037291120475,-17.39125,-2.7159,-1.3554,-0.48385,1.2153,4,-4.964475,-3.07415,-1.5575,0.741475,2.912325,-19.70375,-17.4035576575,0.06461698475,0.0810062336395815,0,0.06692388225,0.43014931175,0.02806072825,-12.062,-10.838,-19.25350625,3.4,-0.013325,0.604,1.296575,2.015525,2.681,3.41655,4.001,4.6925,5.896475
1,21.75,344.648466375,-3.41378057305,-14.14,-55.52860563625,1.02776657475,-11.31212331325,149.8425,228.8675,-94.445,96.14218804725,-1.0362,-0.61125,58.42325,-1.64282361425,-3.48084832285,-1.9876854705,-3.0405,-0.291625,-0.97229197025,-17.75075,-2.7652,-1.4,-0.452975,1.2164,4,-4.911425,-3.14025,-1.5974,0.746425,2.9,-19.99375,-17.778724486,0.0501979246,0.111137093967642,0,0.064694348,0.505679852,0.0229575174313822,-12.194,-11.421,-18.9513865,3.408075,-0.0423,0.6135,1.2761,2.017,2.681,3.407525,3.981525,4.6915,5.896475
