DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1
1,0.25,0.05467661354,-8.46025,0.754438425,-1.197300041875,-1.232445875,-0.31001250025,-72.5334,-16.6963375,-1.8732453746,-10.070736708175,-1.5401,-1.6744,-0.58,34.1329355263,79.7654095,348.71940230075,-93.3119516275,0,0,0.186075,180.2856225,255.045,1.641271586135,-0.9547514,0.27630323281,0.26078334487,0.10527095735,-8.546225,0.0751363723175,-1.129825,0.339975,1.52515,2.668875,3.49755,4.22495,4.650825
1,0.75,0.0646758,-9.23075,0.6822704823,-1.434481610675,-1.351314,-0.5280916665,-94.71857,-14.163875,-1.3704794714,-10.52310547775,-1.5394,-1.673,-0.5795,31.295255862325,79.7925,348.57157672625,-92.7953687525,0,0,0.06707214,179.4875,254.834694,1.8281699418375,-1.11313854865,0.259381933635,0.25428972588,0.095389203545,-8.8403,0.0750024,-1.129825,0.339975,1.52515,2.668875,3.49755,4.22495,4.650825
1,1.25,0.0728641175,-9.40875,0.671596,-1.50706022255,-1.6479255,-1.099631944,-81.0948425,-23.8238525,-1.262839401025,-8.469984470975,-1.5384,-1.6716,-0.5787,32.37298244535,79.7823,348.683873748,-94.0421034875,0,0,0.070174465,181.600615,253.4025,1.688467680475,-0.8226805,0.2339832515625,0.286418083865,0.1082246801475,-9.11325,0.0706111889,-1.151675,0.3454625,1.51595,2.6653875,3.488225,4.2239,4.6411
1,1.75,0.074872575,-9.5675,0.511004,-1.2574372225,-1.2974865,-0.71417001385,-97.37233,-14.4402575,-1.436083989975,-8.914998508225,-1.5374,-1.6699,-0.5775,33.647120759525,79.7462,347.945321616,-89.923325,0,0,0.19055,181.5181075,252.38003925,1.600868972065,-0.8885566,0.3218462850875,0.31727463648,0.101374181855,-9.36345,0.0719624207,-1.173525,0.35095,1.50675,2.6619,3.4789,4.22285,4.631375
1,2.25,0.063437125,-9.63675,0.484649,-0.95118233355,-0.937323075,-0.6214930557,-77.7647177125,-13.69028,-2.7900480118,-9.5378380521,-1.5383,-1.6702,-0.577,31.98920949105,79.75416,349.25601019,-94.40565,0,0,0.023357715,178.0075,251.37752625,1.5393035827,-0.82093165,0.264779342735,0.29867826751,0.0988949297925,-9.34725,0.0756293594,-1.1906625,0.3484125,1.5060875,2.66075,3.483625,4.222,4.63055
1,2.75,0.05458325,-9.74175,0.416156,-1.5788478609,-1.466927,-0.39121950745,-88.69436,-11.3384925,-1.918779134,-9.7567758087,-1.5459,-1.6719,-0.5765,32.355863553275,79.795,349.32775125375,-95.6180794175,0,0,0.013384035,178.945,253.79,1.4050710509825,-0.714898175,0.24387681938,0.2078883436,0.08493970974,-9.43125,0.0763975785,-1.2078,0.345875,1.505425,2.6596,3.48835,4.22115,4.629725
1,3.25,0.06225593,-9.411,0.65093286722,-1.267346667,-1.31343,-0.2647118055,-97.63588921,-22.740985,-2.00546310735,-9.155059818125,-1.5614,-1.68085,-0.575,32.5150640515,79.78545,349.286984257,-96.03998502,0,0,0.11245,178.79,255.029599,1.51990401724,-0.7412076,0.24289524031,0.218211733405,0.092327700675,-8.7808,0.073825894755,-1.2195125,0.3408875,1.4946,2.6501625,3.4882375,4.2212625,4.6340375
1,3.75,0.06350165,-9.4045,0.380192275,-1.967465888775,-1.98849,-0.2503277776,-80.7288575,-15.74585,-3.292813307925,-9.2465827097,-1.568775,-1.68335,-0.576625,33.50197143085,79.8067475,349.3147509135,-94.292167405,0,0,0.0879141,178.53,252.883872,1.533284778345,-0.694548375,0.3028819845,0.30880174948,0.09483918144,-9.374,0.0777197735,-1.231225,0.3359,1.483775,2.640725,3.488125,4.221375,4.63835
1,4.25,0.078914015,-9.329,0.415896675,-1.846801860675,-1.8092165,-0.198785728125,-94.405475,-18.96089,-3.1842258008,-8.6872532058,-1.5776,-1.68585,-0.577975,32.90441366295,79.8068525,349.28469717375,-95.02210097,0,0,0.06445,177.735,253.5092945,1.4427826434625,-0.6310058,0.30925672074,0.2626978002325,0.10022756748,-9.2416,0.0778340218825,-1.2433875,0.346325,1.4898875,2.6422875,3.4922375,4.2230125,4.632675
1,4.75,0.0829875075,-9.4235,0.700284125,-0.7479320891,-0.87393855,-0.29165694425,-78.30136,-16.715645,-2.3289402225,-8.72763375055,-1.586425,-1.688625,-0.5796,28.24203121875,79.804005,349.06905595975,-94.6663,0,0,0.07723556,179.635,250.805,1.3695981972175,-0.7797079,0.26374769683,0.2834202593,0.09613475139,-9.45035,0.0688522451525,-1.25555,0.35675,1.496,2.64385,3.49635,4.22465,4.627
