DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A
1,0.25,-113.19,-58.5117274195,-5.826779427,-53.61608721825,-0.51318034989,0.03837504125,370.255385505,2.2996533772,-1.49423425,84.051254,-2.6679,15.849391328,0.30809999988,-1.87275,13.83262385375,0.556478866895,-3.47065,0,202.015,296.605,-4.526075,-0.0090425,-1.14588,1.348412249225,3.9699760765,5.9325,2.43289375015,3.382654166425,5.63610625,6.94732232135,8.920583333,10.61952083
1,0.75,-114.285,-57.35345897,-5.2163240406,-53.304371536,-0.3863746870325,0.0417286975,370.45076192,2.3125033094,-2.143711375,84.05969,-3.32725,15.783151989,0.22945,-2.1556,13.430378459,0.4416967001875,-3.50995,0,202.9,294.5625,-4.5926,-0.0053825,-1.22742,1.1977372404,3.7853628389,5.9325,2.334941666425,3.302216666425,5.6429625,6.95253749985,8.9180059521,10.62014583575
1,1.25,-114.09,-55.982733364,-6.433860438,-57.272710934,-0.364117335865,0.0392225035,370.327172115,2.328840979225,-2.29376205,84.0390435,-3.0792,14.98279226,0.42,-2.433275,13.62315063825,0.54248904479,-3.368,0,201.5,295.5,-4.6082,-0.005,-1.302183,1.01125,3.6475,5.9,2.2689002979,3.224175,5.654428273925,6.96069732135,8.916208333575,10.62239583575
1,1.75,-114.38,-54.693819132,-5.453619876575,-50.8591122315,-0.36416392441,0.03568922575,370.443992,2.328357604375,-2.29862145,84.061341,-3.7615999998,15.11530258,0.2,-2.676575,13.81378534975,0.4589461865625,-3.4666,0,198.86,292.96,-5.0486,-0.00425000010351966,-1.338255,0.904900318995,3.592272727675,5.9,2.195879166575,3.151372916575,5.6584625,6.962372917,8.917020833425,10.6162500015
1,2.25,-114.39,-55.048346438,-5.1600374325,-49.54067381925,-0.442740441105,0.041729799,370.3051103375,2.3068279075,-2.4927691,84.075694,-3.8076,14.855579242,0.2958,-2.53715,13.89967849825,0.42044033304,-3.29544872,0,200.66,293.88,-5.2162,-0.016291875,-1.339848,0.8001594896,3.450227272325,5.9,2.121010416425,3.080879762225,5.653123213975,6.95720238075,8.916333333425,10.61322916575
1,2.75,-114.9,-54.124168624,-6.287307529,-52.560633844,-0.4279772257625,0.04137912125,370.06731438,2.241723394,-2.56209225,84.05676,-3.5532,14.91527506,0.3692,-2.6152,13.68563081325,0.545741493025,-3.6238,0,199.56,294.6,-4.9884,-0.01415,-1.41912,0.6,3.3,5.9,2.078685416425,3.006433333,5.64755625,6.96157499985,8.913354166575,10.60929166425
1,3.25,-113.675,-56.235751016,-6.7769295068,-47.17039119,-0.340930641915,0.0449152985,369.96123405,2.19056131375,-2.6492745,84.072274575,-3.7162,14.636595646,0.4116,-2.71295,13.5680836825,0.6203262308475,-3.3108,0,199,291.88,-5.2811,-0.010835,-1.474605,0.3073285486725,3.2472727277,5.845,2.023335416575,2.93659672655,5.64951875,6.961177083,8.912229166575,10.60854167
1,3.75,-110.19,-55.56029575,-5.2280959486,-52.5136930775,-0.43070336345,0.0339656415,369.6954566975,2.218192199725,-2.590201225,84.068642,-3.6414,14.603677586,0.35939999968,-2.5199,13.7408146175,0.45673407631,-3.5638,0,198.14,290.44,-5.678,-0.022,-1.591785,0.2001714513275,3.1950119617,5.845,1.97085000015,2.85675624985,5.648358928675,6.971791666575,8.91029761945,10.60385416425
1,4.25,-110.5,-54.864966482,-5.30326307705,-45.22020078025,-0.43760635683,0.0446126745,369.736974155,2.2126630621,-2.300319775,84.05466,-3.7824,15.493786718,0.2926,-2.568175,14.30734187725,0.452171694455,-3.412,0,197.04,289.56,-5.7768,-0.028784375,-1.604382,0.11125,3.095,5.8,1.88532113075,2.830620833425,5.637885416425,6.963595833575,8.908520833,10.608559521
1,4.75,-109.79,-51.905671168,-10.6201807105,-47.75481157,-0.48734330307,0.040182514,369.21934075,2.11984833775,-2.3757106,84.08109025,-3.9510000002,16.004574294,0.32680000048,-2.813375,14.3485919,0.49173141722,-3.4018,0,197.56,290.04,-5.7706,-0.0209925,-1.69910324,0.0116163112242501,3.08991626775,5.8,1.820122917,2.790029167,5.63432410735,6.96474910735,8.9101875,10.60766667
1,5.25,-109.385,-53.103106672,-5.19632187435,-44.67961233,-0.3537303744,0.0396368745,369.307131215,2.1957889066,-2.505122725,84.0852385,-4.1122,15.960611184,0.4426,-2.701825,14.5042313985,0.4674925607425,-3.336,0,196.32,289.16,-6.0834,-0.108320625,-1.6355095,-0.316171574365,2.9900079745,5.745,1.783108333575,2.726547916425,5.61068125,6.97733125,8.90706250015,10.611377974
1,5.75,-109.36,-50.450288434,-6.7345217648,-46.542443166,-0.4288797236725,0.042102753,370.4340194,2.1499,-2.76958525,84.07467,-4.3656,16.078034848,0.3452,-2.9594,14.5061589535,0.3855057393575,-3.38840456,0,198.76,287.82,-6.3358,-0.0629,-1.691415,-0.488375,2.985,5.7,1.72359375,2.679516666425,5.599928571325,6.973072321325,8.920208333575,10.6116875
1,6.25,-108.7,-48.809632054,-6.835374641075,-45.89954911,-0.31288856096,0.037307876,369.80200594,2.08431542515,-2.840662,84.1013,-4.1518,16.790498652,0.415,-2.992425,15.2058731635,0.5746721655,-3.27505248,0,198.72,287.54,-6.3043,-0.035221,-1.7225895,-0.6861488197525,2.8849920255,5.7,1.646260416425,2.618154167,5.587539583575,6.972860416425,8.906979166575,10.60991667
1,6.75,-108.48,-49.489480024,-6.4304662888,-46.962743464,-0.44735080266,0.037579602,369.591292135,2.06294913695,-2.8495242,84.181347,-4.3682,16.852109798,0.43680000184,-3.07,14.91261546,0.63935673286,-3.3228,0,197.4,286.74,-6.5382,-0.0358509999085,-1.917621,-0.7807236802475,2.8800079745,5.6000717705,1.5690166668,2.550541667,5.5738000002,6.97425,8.9079999999,10.608464287
1,7.25,-104.695,-49.348112668,-5.6800299825,-51.47280804375,-0.349890864225,0.04051841,369.661284095,2.084855,-2.8015927,84.162072,-4.2142,16.94772746,0.3764,-3.004575,15.40789464625,0.44160826926,0,0,197.5,287.3,-6.3639,0,0.472919,-0.861997499999999,2.88,5.6,1.498308333,2.4922333332,5.553725,6.969891667,8.910916667,10.602583331
1,7.75,-77.32753142,-47.188090654,-6.56287170725,-51.666327285,-0.4626734707,0.03969,370.5180964,2.0388,-2.464033375,84.1829275,-3.3492,16.676405882,0.315,-2.461625,15.17313006575,0.5211300326275,7.7948,0,198.86,295.26,-4.8919999994,2.03415,17.7112633,-0.965488943424999,2.7799920255,5.6,1.4208916668,2.4556702382,5.5322749997,6.9731499999,8.9103333332,10.603999999
1,8.25,-28.16825,-63.579057676,-3.043607505,-31.659613795,-0.682560390365,0.04332833725,370.88481634,2.1675984939,-2.30394785,84.2034375,-2.4125999976,15.624743368,0.2332,-1.62375,14.656539453,0.3994856708725,24.35666354,0,198.52,303.18,-3.5734000048,5.768519625,50.39193,-0.878891056575,2.7750079745,5.545,1.370397916425,2.43358125,5.521133333575,6.967804166575,8.910583333425,10.60227083575
1,8.75,7.137437727275,-62.262754934,0.16605198413475,-18.205534155,-1.0544277759,0.059434299,371.71738685,2.380002772125,-1.8892162,84.19601375,-1.4848,13.93701915,0.2202,-1.314725,13.52565288525,0.38233197553,48.33195862,7.697513775,201.38,307.46,-1.8242,10.381855,101.06898,-0.7802525,2.68,5.5,1.339635417,2.386216071325,5.504065773925,6.961014583425,8.916645833,10.5973749985
1,9.25,31.37,-52.45701914,1.331307341575,-9.620156707275,-1.1483761084,0.0845723885,371.690221735,2.435532583525,-1.0349657,84.208681,-0.761,13.292478022,0.344,-0.7802,13.23116957475,0.5404454628575,72.378,11.3924841125,202.08,314.5,-0.9342,17.0483275,157.23675675,-0.499768740065,2.5798484845,5.5,1.309472916425,2.34271249985,5.486602083575,6.968865773925,8.915723213975,10.59789583425
1,9.75,44.015627875,-25.247919396,3.0955993025,0.666380843320001,-1.2310312306,0.10128297,371.7959067475,2.323621026475,-0.39279995,84.17168,-0.1402,12.356353924,0.5964,-0.1965,12.654100055,0.65550110065,92.705,14.5891781825,205.6025,320.1875,0.0604000000000002,20.36772,194.1246,-0.0927432216598749,2.4851515155,5.5,1.323408333425,2.311366666425,5.462826786025,6.961866666575,8.912020833575,10.6010863075
