DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_1,NEE,FC,SC_1_1_1,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,CO2_1_2_1,VPD,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,5.25,0.9487,1.43855,6.50245,1.793175,1.429375,1.531075,35.6538999999999,18.3468,14.94485,4.09855,-2.3828,0.23325,0.78285,97.2784,98.7982,407.9147,408.018275,1.317,8.15005,0,0,0,0,312.641875,317.008075,6.48035,0
1,5.75,0.946399999999999,1.45765,6.447625,2.28064999999999,1.67825,1.433025,32.24065,17.756,17.755925,4.3884,-2.4376,0.23195,0.7823,97.25495,98.807425,408.2255,408.0975,1.246,8.27145,0,0,0,0,312.43815,316.2409,6.47395,0
1,6.25,1.01275,1.3119,6.60275,1.5975,1.7056,1.318725,25.81755,22.404,17.2875,5.23185000000001,-2.4228,0.23125,0.78095,97.6697,98.8328,408.87095,408.069325,1.3405,8.6944,0,0,0,0,312.5246,316.0341,6.4341,0
1,6.75,1.006125,1.216125,6.491925,1.52,1.15765,0.9626,31.8884999999999,22.5962,15.75185,5.18680000000001,-2.3804,0.22975,0.780375,97.9354,98.85445,408.071725,408.2319,1.3855,9.59840000000001,0,0,0,0,312.7482,316.0905,6.4405,0
1,7.25,1.01845,1.146925,6.5176,1.5935,1.292625,1.395575,25.475,19.7866,15.1616,5.47805,-2.405,0.227775,0.7801,97.8785,98.8464,408.184,407.68365,1.395,9.2184,0,0,0,0,312.2524,315.690175,6.3934,0
1,7.75,0.955875,1.118275,6.39714999999999,1.637,1.3384,1.27985,24.4797,21.3634,14.234875,4.74995,-2.4372,0.225475,0.781125,97.95315,98.8264,409.276,407.9848,1.232,8.0144,0,0,0,0,311.8386,315.40385,6.4738,0
1,8.25,0.93175,1.098125,6.368725,2.2225,1.559,1.232075,23.2718499999998,26.2642,11.5872,5.81565,-2.425825,0.22325,0.78225,97.9114,98.8168,408.837,408.23635,1.184,11.09235,34.007075,30.409225,5.2407,10.88635,311.274425,315.496425,6.5891,31.9365
1,8.75,0.988999999999999,1.2161,6.57844999999999,2.05625,1.7062,1.0375,30.660875,34.1326,13.5555,6.01885,-2.434625,0.22165,0.7813,97.4757,98.8231,408.586,408.40545,1.1265,27.20815,132.01745,107.334925,18.997325,28.80745,312.15685,316.05445,6.62025,102.1705
1,9.25,0.994875,1.42595,6.33509999999999,1.69325,2.1055,0.8915,38.946875,42.9114,15.993125,7.16435,-2.443775,0.22085,0.77985,97.468,98.8718,408.597,408.16765,1.2025,85.3355,263.7712,190.738025,36.832925,38.605,313.7892,317.01495,6.6428,179.093175
1,9.75,1.0472,1.52107499999999,6.39169999999999,2.31335,2.8935,1.27725,70.13375,58.1026,22.84365,8.95565,-2.409125,0.2224,0.7798,96.89955,98.90635,408.726,407.9104,1.171,149.860375,398.8532,262.839525,55.849475,48.17625,314.64655,317.530625,6.6358,261.95325
1,10.25,1.0015,1.63387499999999,6.51989999999999,2.133,3.85319999999999,0.939,113.61205,68.746,33.778125,9.94565000000001,-2.347675,0.2238,0.7816,96.44985,98.8778,408.919025,407.9922,1.262,203.5627,522.77015,325.7467,73.004875,56.713025,315.9404,318.1889,6.6773,321.784925
1,10.75,1.004625,1.896575,6.3583,2.12725,3.25455,0.968,139.995925,60.1068,33.0465,9.5454,-2.0423,0.224775,0.78265,96.3574,98.880075,408.26695,408.15955,1.3955,254.855175,638.47605,380.17085,90.84525,63.7872,315.971125,318.8546,6.74085,380.406725
1,11.25,0.989399999999999,2.25685000000001,6.491775,1.629675,2.97655,0.60875,159.1828,54.0406,36.3345,9.922425,-1.713075,0.2266,0.782825,96.250475,98.85955,408.17005,408.0356,1.58875,294.594,736.9905,428.76015,105.028475,67.05,316.7064,319.72065,6.7838,398.61295
1,11.75,1.04165,2.1842,6.50395,1.7919,2.62319999999999,0.83575,189.362,50.47,45.4541,9.9031,-1.4476,0.228425,0.782825,96.082,98.82515,408.00835,408.14255,1.635,329.7354,788.6863,458.637375,114.18555,72.587225,317.3822,320.163225,6.82995,408.833225
1,12.25,1.10075,2.31565,7.092,1.70965,2.426675,0.674,212.1272,48.1582,48.6025,9.62705,-1.20225,0.23125,0.783,95.9302,98.7728,408.18675,408.2795,1.61,339.279025,833.147725,475.073325,115.204225,71.597,317.681975,321.13095,6.8355,432.9325
1,12.75,1.0697,2.56619999999999,6.764325,2.2643,3.0631,0.666499999999999,215.2264,45.7728,42.73855,8.307,-1.16625,0.233625,0.784,96.005125,98.720775,407.9957,408.052,1.64,334.49055,854.724625,473.640575,114.3012,69.7528,318.395975,321.50635,6.80795,461.72255
1,13.25,1.0414,2.65035,6.68695,1.465475,2.3368,0.763099999999999,212.73035,36.6874,47.469,7.32925,-1.302025,0.2341,0.7859,95.3722,98.6708,407.6827,408.191925,1.792,311.798725,832.336975,445.962675,107.6966,65.16005,316.596675,321.620575,6.79435,437.2835
1,13.75,1.0066,2.647125,6.718,1.7389,2.76604999999999,1.08605,199.203025,26.0558,47.9268,7.066,-1.3538,0.2338,0.7887,95.804625,98.633825,407.7768,408.15355,1.76875,273.5179,782.74425,413.94545,99.89375,60.60125,314.83785,321.826675,6.8231,417.179925
1,14.25,1.067425,3.19215000000001,7.19425,1.823,2.587425,0.75285,187.15835,21.3942,47.978,5.3981,-1.535225,0.23465,0.79095,96.065925,98.6312,408.04175,408.548675,1.962,240.367675,709.515675,381.0135,88.395375,55.1498,315.708325,321.1621,6.86235,402.085225
1,14.75,1.0019,3.22172499999998,7.034475,1.647225,1.95244999999998,0.62845,151.35605,18.9424,50.0327000000001,5.1276,-1.6662,0.23565,0.79395,95.9901,98.62225,408.620625,408.93365,2.04575,198.693525,613.19235,329.2547,73.167775,48.452075,315.89235,321.0752,6.868,338.55175
1,15.25,0.981325,3.15645000000001,6.6708,1.454125,2.0419,0.780174999999998,116.138325,16.9786,39.563,4.83485000000001,-1.7926,0.23765,0.795,95.50375,98.632075,408.64785,409.21125,2.04975,140.688525,506.517775,267.69025,58.350875,41.2985,315.420575,320.753025,6.8465,263.222125
1,15.75,0.9931,2.87874999999999,6.432875,1.6876,1.52075,1.0021,75.7066999999998,10.7338,32.542,3.79175,-1.9,0.239825,0.795975,95.71605,98.65725,408.65775,409.2925,1.9175,80.58795,368.2641,200.118075,39.69295,32.7464,316.23905,320.519825,6.7829,196.7219
1,16.25,1.016925,2.594175,7.02785,1.4115,1.8315,0.738,42.324,6.7728,31.73275,3.49535,-2.113975,0.24025,0.797,96.24255,98.6984,408.6514,409.257275,1.8905,33.25275,221.52985,124.5217,23.2905,22.673875,316.597075,319.37,6.6933,128.1558
1,16.75,1.03175,2.7559,7.0465,1.7315,1.690325,0.9828,26.6711,5.61,26.064975,3.10755,-2.226975,0.2414,0.7999,96.603125,98.7051,408.82955,409.517,1.70725,10.343725,98.02265,60.5262,10.53825,13.274225,316.2312,318.684925,6.7168,71.7487999999999
1,17.25,1.025075,2.63265,6.41205,1.78125,1.3668,0.937899999999999,22.2704,4.80880000000001,25.3805,2.60605,-2.3982,0.2425,0.8019,96.6208,98.7464,409.04225,409.409975,1.7365,4.55929999999999,21.161,14.1633,2.385175,2.992025,314.44065,318.914675,6.70675,19.733075
1,17.75,0.9222,2.52032499999999,6.3915,1.27285,1.6505,0.859175,13.7669,5.98040000000001,17.976375,2.3012,-2.57755,0.2425,0.802,96.466,98.698375,409.3236,409.5905,1.786,5.47142499999999,0,0,0,0,313.118325,318.9355,6.692,0
1,18.25,0.94875,2.372975,6.40615,1.50125,1.6341,0.63625,19.374,6.026,16.700625,3.13555,-2.69015,0.24325,0.80375,96.5928,98.7424,409.3914,409.461725,1.803,4.97944999999999,0,0,0,0,312.29495,319.0997,6.5778,0
1,18.75,1.02455,2.13465,6.382875,1.4354,1.66004999999999,0.95445,14.7685,7.37240000000001,18.2609,2.7413,-2.678775,0.243425,0.803475,96.7316,98.7388,408.8865,409.493,1.77,3.758425,0,0,0,0,315.13895,318.9584,6.5551,0
1,19.25,0.9256,2.129875,6.818075,1.2445,1.6595,0.974399999999999,7.69335,8.19227499999999,21.47925,3.5919,-2.6644,0.2457,0.8036,97.02695,98.7446,408.2595,409.4396,1.6355,4.62527499999999,0,0,0,0,315.2316,318.682675,6.5521,0
1,19.75,0.978324999999999,1.9711,6.53962499999999,1.527,1.5111,0.9658,30.1655500000001,10.47345,22.348875,4.35675,-2.6393,0.24615,0.8009,97.1515,98.703125,408.4107,409.1465,1.583,6.42425,0,0,0,0,316.03525,318.4807,6.5898,0
1,20.25,0.993175,2.03315,6.615575,1.3857,2.0027,0.9635,20.10225,11.041,20.541325,4.3116,-2.6421,0.2453,0.799,96.90215,98.759625,408.63025,409.0994,1.58,6.30389999999997,0,0,0,0,315.6933,318.3665,6.5814,0
1,20.75,0.9622,2.08912499999999,6.24715,1.718775,2.08094999999999,1.13375,23.0981999999999,13.414625,23.3667,3.63135,-2.62605,0.245875,0.79875,96.66215,98.7568,409.29265,408.574475,1.544,6.07585,0,0,0,0,316.7175,317.565025,6.5766,0
1,21.25,0.955449999999999,1.9988,6.44197499999999,1.58555,1.8536,0.93525,14.421975,11.307325,23.8515,4.65685,-2.534525,0.245025,0.796,96.6396,98.758975,409.024,408.2925,1.5105,6.01254999999999,0,0,0,0,315.99215,317.590725,6.5711,0
1,21.75,0.95125,1.98585,6.5487,1.280775,1.949025,1.04275,21.155075,12.2544,23.1618,5.06644999999999,-2.49175,0.245,0.796625,96.8621,98.765825,409.1125,408.0652,1.55025,6.6856,0,0,0,0,316.4202,317.26965,6.5652,0
1,22.25,1.03095,1.92145,6.746325,1.35875,1.885125,1.10825,18.1866,13.169375,21.03875,5.20625,-2.466725,0.2439,0.79655,97.14465,98.756525,408.1395,407.52335,1.5115,6.36517499999999,0,0,0,0,315.921525,317.1318,6.5474,0
1,22.75,0.938199999999999,1.699475,6.24022499999999,1.537,1.840625,1.025075,19.470125,14.067725,21.9938,5.85352499999999,-2.504475,0.243375,0.795625,97.194325,98.760725,408.0691,407.245225,1.43575,7.18607499999999,0,0,0,0,316.269975,316.9821,6.548075,0
1,23.25,0.918799999999999,1.614825,6.268575,1.255875,1.3374,1.083,16.886125,14.27815,19.511375,5.811725,-2.5394,0.2422,0.7937,97.290475,98.762775,407.9474,407.566025,1.48075,6.5713,0,0,0,0,316.763575,315.8382,6.54815,0
1,23.75,0.928625,1.65525,6.16215,1.626275,2.54675,1.2054,23.4021,15.539975,20.628,4.86575,-2.529,0.24135,0.79285,97.240075,98.774,408.250575,407.8229,1.4475,6.627075,0,0,0,0,317.5709,315.30295,6.5359,0
2,0.25,0.885,0.0802999999999906,6.085625,1.2155,1.46,0.99825,21.499775,9.87392499999999,13.0609,3.98125,-1.9546,0.0488750000000001,0.52075,95.2566,98.692275,406.895,406.6988,1.857,1.72567499999997,0,0,0,0,296.3504,309.758775,4.97094999999999,0
2,0.75,0.88,-0.0236750000000035,5.851925,1.364575,1.531,1.07835,19.0858,8.35469999999999,9.856,3.687625,-1.958,0.04815,0.51865,95.2349,98.690925,406.7673,406.431825,1.74,1.76962499999998,0,0,0,0,296.966275,309.216575,4.92369999999999,0
2,1.25,0.826875,-0.555175,5.7074,1.26875,1.303675,1.0272,17.192,11.27245,10.766,3.871,-1.96265,0.046175,0.5168,95.3523,98.6946,407.1371,406.405,1.689,3.13762499999999,0,0,0,0,296.918175,309.02135,4.91734999999999,0
2,1.75,0.8821,-0.732075,5.899725,1.128525,1.12825,0.79225,19.1537,12.974225,10.3682,4.048875,-2.007175,0.0462,0.5172,95.5781,98.6717,407.2022,406.3923,1.617,1.68164999999998,0,0,0,0,296.4054,308.600375,4.90505,0
2,2.25,0.873199999999999,-1.01052500000001,6.32852499999999,1.13045,1.454675,0.79125,20.227825,12.2508,10.846,3.645625,-2.0035,0.046225,0.518925,95.309,98.642775,406.956575,406.3796,1.505,0.403249999999999,0,0,0,0,296.41845,308.410225,4.88135,0
2,2.75,0.8891,-1.11777500000001,6.0524,1.214,1.206525,0.889199999999999,25.7799,11.128925,16.68175,3.42375,-1.98895,0.047525,0.520875,94.9812,98.655725,407.55145,406.338,1.45725,1.70319999999996,0,0,0,0,297.63405,307.69535,4.8568,0
2,3.25,0.865,-1.33845000000001,5.998875,1.2572,1.1517,1.0108,32.745875,12.459475,13.2417,3.5045,-1.968125,0.0485999999999999,0.5213,95.27525,98.6892,407.247325,406.27375,1.41,2.72577499999998,0,0,0,0,296.27065,305.7724,4.7253,0
2,3.75,0.913,-1.33847500000001,6.10345,1.2036,1.5193,0.883,30.152,9.3735,14.7227,3.240625,-1.9305,0.050375,0.51825,95.12345,98.6936,407.0104,406.38125,1.3735,3.38407499999997,0,0,0,0,297.395475,304.8448,4.66215,0
2,4.25,0.951249999999999,-1.27217500000001,6.10787499999999,1.399425,1.27205,1.19255,28.907825,7.97414999999999,13.23915,2.65975,-1.990625,0.053,0.51405,95.5961,98.695975,407.1328,406.2045,1.23725,2.62882499999998,0,0,0,0,296.572325,304.48195,4.70055,0
2,4.75,0.937199999999999,-1.0997,6.43557499999999,1.206825,1.05105,0.90615,27.31235,11.936975,11.5856,3.087375,-1.977125,0.0522999999999999,0.511599999999999,95.6567,98.6842,407.4078,406.04395,1.20075,2.422375,0,0,0,0,296.278875,304.17825,4.652525,0
2,5.25,0.975375,-1.17395000000001,6.6956,1.4838,1.568375,0.967,29.86085,13.323675,14.433375,2.869125,-1.9679,0.05025,0.51,95.8456,98.68995,407.4167,406.2208,1.2,2.29025,0,0,0,0,296.414175,303.9052,4.69405,0
2,5.75,1.026,-1.39647500000001,6.820725,1.4198,1.63825,0.942,24.52975,11.552975,14.01775,3.262475,-1.941375,0.04715,0.507125,96.4142,98.696175,407.413975,405.8409,1.19,3.23645,0,0,0,0,294.4113,303.761875,4.69345,0
2,6.25,0.9874,-1.42805,6.269975,1.4487,1.44345,1.022,27.7385999999999,12.9882,12.903,3.14235,-1.94025,0.042625,0.5055,95.1793,98.7,407.673025,405.8285,1.1455,4.25474999999998,0,0,0,0,294.0496,303.964725,4.7562,0
2,6.75,0.931375,-1.2322,6.224875,1.4825,1.66025,0.855,30.307,14.797925,21.108875,3.1831,-1.9146,0.0365999999999999,0.5024,95.298875,98.708525,407.6746,406.0522,1.12775,5.23994999999997,0,0,0,0,294.081125,303.88355,4.8988,0
2,7.25,0.9106,-1.3758,6.333725,1.4025,1.3936,1.178,26.0685,16.469325,16.0637,2.98405,-1.8777,0.031375,0.499625,94.72625,98.7341,407.7067,406.7138,1.1175,6.7409,18.11405,13.74525,1.663775,4.139575,295.8285,304.15085,4.952,17.893975
2,7.75,0.9525,-1.447475,6.1197,1.3411,1.34725,0.925,31.8178499999999,27.351475,16.42485,5.34535,-1.954425,0.0314499999999999,0.49615,95.0534,98.7744,407.79165,407.002925,1.084,16.8327,93.948675,69.2856,9.0051,19.324175,294.686,304.836375,4.963,72.762025
2,8.25,0.903625,-1.45025,6.33715,1.41955,1.496,0.993350000000001,38.6537999999999,44.07505,15.13255,7.7796,-1.887275,0.03015,0.49015,95.51,98.8,407.847875,406.923125,1.09775,57.6657,246.416375,155.91725,21.108475,31.23885,294.639225,305.4181,5.01875,149.80885
2,8.75,0.9897,-1.40997500000001,6.593925,2.331275,2.1902,1.2627,63.385,61.6526249999999,17.1568,9.18454999999999,-1.73545,0.0271,0.4862,95.1205,98.798425,407.7919,407.238125,1.1645,136.90725,411.7455,244.752825,39.4992,41.550575,295.2603,306.701825,5.081,248.548825
2,9.25,1.024925,-0.79780000000001,6.46465,2.049975,2.6156,0.690149999999999,115.155725,72.994525,24.8995,10.8387,-1.528025,0.0201999999999999,0.4815,95.277,98.797975,407.727,407.4181,1.213,206.681975,572.5258,328.47665,57.243975,49.491175,296.218425,307.8461,4.8715,313.698
2,9.75,1.0776,-0.515550000000009,6.879,2.41,3.682825,0.5165,156.0736,78.4986,25.7356,12.5265,-1.2104,0.0171,0.477,94.3463,98.8472,407.586875,407.13235,1.274,276.198825,719.7832,406.692025,77.22195,55.682425,297.72555,308.544075,4.96734999999999,405.7479
2,10.25,1.079525,-0.636250000000008,7.0876,1.91985,2.5438,0.449774999999999,245.384,74.87565,34.400875,12.967375,-0.8137,0.0163,0.4742,94.0001,98.86465,407.474,406.349875,1.35,334.0341,882.53415,471.3854,91.7866,62.824,299.53565,310.9785,5.148325,460.064875
2,10.75,1.084375,-0.202900000000006,6.836525,2.0935,3.4445,0.497049999999999,293.555449999999,62.673225,41.9053,13.436,-0.348,0.017375,0.477625,94.67355,98.887,407.367,405.7648,1.563,370.297675,999.979225,520.8553,107.4192,70.6976,301.1498,313.785575,5.2002,514.349375
2,11.25,1.111225,-0.232050000000002,6.91275,1.692,2.53925,0.451175,301.524675,52.4822,52.7194,11.98375,-0.0348000000000002,0.0198,0.4828,94.6588,98.8612,407.506525,405.85485,1.934,410.44,1076.195025,562.4133,119.027525,76.6742,301.57725,315.14865,5.26015,603.3977
2,11.75,1.1202,0.619125,7.0128,1.5687,1.9761,0.50125,339.11175,45.23,57.066075,9.7317,0.0753999999999992,0.0229249999999999,0.48495,94.741725,98.8139,407.666375,405.23775,2.14125,447.0365,1167.143275,601.49365,124.89725,83.164,304.4862,314.841,5.33625,663.556675
2,12.25,1.1715,0.944350000000009,7.0655,1.71505,2.82104999999999,0.56825,330.42755,43.66965,66.38295,9.19619999999999,-0.1055,0.0268499999999997,0.489025,93.87985,98.787975,407.4277,406.0623,2.407,454.13775,1198.96485,616.405425,124.434375,85.0202,304.413825,315.94855,5.294,654.78395
2,12.75,1.13945,1.43140000000001,7.06775,1.995725,2.883875,0.4984,337.247575,38.9109,67.0795,7.36039999999999,-0.0376000000000028,0.0342249999999996,0.498475,93.5044,98.78755,407.292175,405.761375,2.536,451.6058,1198.241575,617.26635,121.8754,81.687575,304.03105,318.32685,5.2895,657.228075
2,13.25,1.1046,2.11885000000001,7.0704,1.5938,2.42035,0.5423,357.7545,33.86805,62.8868,8.38165,-0.358000000000001,0.0449000000000001,0.5078,93.59805,98.7775,407.21375,405.8593,2.8775,448.241075,1187.779675,607.35025,117.3244,76.9916,305.0483,319.301125,5.2907,644.668525
2,13.75,1.1635,2.70877499999999,6.92275,2.1235,2.833375,0.522625,336.6214,26.331875,68.024125,8.527,-0.603124999999999,0.0529499999999999,0.516325,93.4112,98.764,407.4046,405.597,3.2565,425.780975,1138.279175,581.69165,107.5831,72.527,306.10475,320.0365,5.30460000000001,625.979875
2,14.25,1.0744,2.88635000000001,6.803875,1.450125,2.1262,0.467599999999999,296.06845,24.472475,69.2701749999999,6.79959999999998,-0.875550000000001,0.06,0.5223,93.010175,98.710075,407.1903,405.6773,3.5515,393.399,1051.06055,543.5953,95.5514999999999,64.965125,299.38085,320.9957,5.31184999999999,618.5299
2,14.75,1.0687,2.95207499999999,6.954625,1.672,2.0115,0.561325,283.7758,22.232125,57.08695,6.04825,-1.1426,0.0639499999999999,0.5261,93.1836,98.6968,407.25575,405.921325,3.54,348.4108,968.81715,493.72025,84.12275,56.864125,301.666,321.784375,5.32917499999999,548.7289
2,15.25,1.075125,2.657525,6.970175,1.588,2.21305,0.5543,245.711425,17.9387,54.6323499999999,5.452625,-1.30995,0.0681999999999996,0.533625,93.5542,98.69055,406.949325,405.819925,3.657,281.244075,842.107275,431.1448,69.61435,48.674875,302.124325,322.567025,5.43779999999999,457.567175
2,15.75,1.035,2.531025,6.617275,1.30395,1.65195,0.596025,195.94415,13.35825,51.76,5.2953,-1.49765,0.0716499999999994,0.54135,93.88055,98.728675,406.926,405.825,3.761,229.018475,697.378425,361.000075,53.813225,41.093375,302.449425,323.642275,5.4448,367.151075
2,16.25,1.0605,3.15319999999998,6.699325,1.51125,1.704,0.582,139.434,7.197475,39.2186,4.8476,-1.6395,0.0734749999999997,0.544625,94.1879,98.745175,406.6942,405.985,3.809,157.14525,535.2265,281.897875,40.010875,32.492425,300.8781,323.902075,5.3845,280.03505
2,16.75,1.019675,3.00722499999997,6.710575,1.5816,1.872,0.74,96.7329,3.26314999999999,30.68785,5.191875,-1.8004,0.0744499999999997,0.547925,94.24655,98.7394,406.7383,406.326875,3.78125,76.35275,362.3026,196.210825,22.727525,25.556525,304.788075,323.19615,5.28249999999999,194.567975
2,17.25,0.997,2.64304999999999,6.232025,1.284,1.46,0.60905,52.3616,1.31025,24.646,5.4866,-1.9056,0.076125,0.54975,95.20075,98.698875,406.50685,406.02155,3.6995,22.032625,205.50155,115.232625,14.1301,18.59585,302.867575,321.8047,5.23215,116.970925
2,17.75,0.980274999999998,2.15555,6.322875,1.467875,1.23,0.822124999999999,43.634,0.439975,18.9717499999999,5.337125,-1.908425,0.0744499999999997,0.549925,95.01,98.718975,406.519225,406.11405,3.51675,3.77039999999999,65.287275,41.114175,5.32967499999999,9.205475,302.6142,319.419325,5.23169999999999,50.3675
2,18.25,0.91295,1.75042499999999,6.3594,1.1143,1.4677,0.850625,27.275,1.08227499999999,18.06645,4.99999999999999,-2.051575,0.0723249999999995,0.548925,95.778775,98.716275,406.500375,406.0218,3.27,-0.426850000000023,7.5207,3.20095,0.611099999999998,0.707074999999998,304.482525,317.086325,5.18289999999999,7.49477499999999
2,18.75,0.930925,1.4154,6.308325,1.3624,1.2855,1.0532,18.48235,1.90867499999999,17.7216,5.02434999999999,-2.20185,0.0711749999999998,0.5483,95.7275,98.701725,406.451225,405.21525,3.027,0.91699999999999,0,0,0,0,303.477225,314.89535,5.14475,0
2,19.25,0.822375,1.148325,6.141275,1.2638,2.26949999999999,0.781525,8.71837499999998,2.78402499999999,14.90365,5.16515,-2.223325,0.0685999999999995,0.5457,95.2421,98.7031,406.18875,405.9774,2.857,1.23147499999999,0,0,0,0,301.60975,313.666875,5.134625,0
2,19.75,0.9224,0.955524999999991,6.2672,1.1721,1.1881,0.715,29.0366999999999,4.28015,14.18845,4.780275,-2.18325,0.0638499999999997,0.54225,95.05595,98.7055,406.2815,406.252,2.697,0.0463499999999992,0,0,0,0,299.939275,313.221,5.1096,0
2,20.25,0.925625,0.974999999999999,6.263,1.198625,1.2583,0.707525,28.766,6.16159999999999,15.25695,3.833075,-2.018,0.06,0.536675,95.839025,98.70525,406.4478,405.9778,2.52175,-0.463325000000005,0,0,0,0,298.983025,312.08765,5.18075,0
2,20.75,0.915,0.430024999999986,6.1346,1.13725,1.056,0.84075,21.84415,6.84492499999999,13.666,3.74889999999999,-2.1248,0.0556999999999996,0.5328,95.670325,98.6904,406.4907,406.1879,2.28,-1.14320000000001,0,0,0,0,300.58005,310.876425,5.28375,0
2,21.25,0.95855,0.326699999999998,5.9103,1.2448,1.34825,0.777,27.16,7.44469999999999,16.30245,3.732,-2.10915,0.0516999999999996,0.5289,95.726825,98.69235,406.4088,406.4618,2.12725,0.0752749999999722,0,0,0,0,302.174025,310.8223,5.29125,0
2,21.75,0.900375,0.190249999999992,6.19745,1.1635,1.3611,0.79285,22.5822249999999,6.975825,14.39725,3.42754999999999,-2.1624,0.0485999999999999,0.5258,96.1185,98.679525,406.4307,405.89625,2.04,-0.776025000000006,0,0,0,0,301.02605,310.9753,5.21785,0
2,22.25,0.92345,-0.0813000000000006,6.286925,1.3255,1.292475,0.9436,20.879075,7.16099999999998,19.81505,3.683375,-2.0975,0.0457999999999998,0.5244,95.8912,98.69505,406.7018,405.80075,1.97675,0.593149999999991,0,0,0,0,299.21105,311.473725,5.1692,0
2,22.75,0.915375,-0.336400000000001,6.2536,1.27675,1.293775,1.108275,34.7973999999998,6.615775,19.094575,3.41675,-2.0099,0.0466999999999996,0.5242,95.003725,98.66915,406.8652,406.3695,1.8675,0.806174999999965,0,0,0,0,296.976925,310.74255,5.15745,0
2,23.25,0.9013,-0.315225000000001,6.06255,1.31175,1.5331,0.940249999999999,22.367575,7.39235,15.9979,3.2765,-2.03085,0.04775,0.52425,94.6191,98.685575,406.9257,406.149625,1.84375,1.00589999999998,0,0,0,0,299.337575,310.457,5.08595,0
2,23.75,0.917125,-0.267175,6.422325,1.15525,1.413375,1.065,24.7831499999999,8.98334999999999,11.5505,3.908125,-1.9917,0.0484000000000001,0.523175,94.730075,98.689825,406.7862,406.4632,1.914,0.907599999999995,0,0,0,0,297.379875,310.34735,5.1236,0
3,0.25,0.932,8.82092499999998,6.18195,1.7054,1.6521,1.24485,37.679875,5.33855,25.351125,12.3697499999999,-1.5486,0.2846,0.5563,97.276675,98.9533,407.881225,405.9152,5.33075000000001,5.89040000000001,0,0,0,0,327.4772,339.3344,8.67162500000001,0
