DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,LE,H,G,SG,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TA_1_2_1,RH_1_2_1,TA_1_3_1,RH_1_3_1,TA_1_4_1,TS_2_1_1
3,22.25,409.60585,1.2889995,3.9497535,0.07633293,0.35708435,-0.38316215,-11.14132,-43.587335,-41.51909,1.662255,0.13625225,-0.016328825,0.6016287,0.62128065,0.10624735,83.40391,2.2266375,50.04655,3.3425015,3.1255025,0.41567925,5.6973295,-56.8002,0,0.9213864,254.97715,310.43905,2.7433905,47.1355,0.9192444,58.89684,3.167704,5.8056065
3,22.75,409.19445,1.2698735,4.0430935,0.07173513,0.33775215,-0.6733158,-11.283725,-40.153395,-36.642135,1.5771,0.1290611,-0.01596751,0.55417235,0.5559401,0.10381055,83.402495,1.7395035,51.143545,3.084935,2.4584035,0.4616508,5.517547,-52.59434,0,0.9115539,252.42245,308.84205,2.075361,49.394885,0.5199805,55.99308,2.467311,5.618911
3,23.25,410.06715,1.2684075,3.9119115,0.07673401,0.3664625,-0.2273167,-5.993487,-39.17385,-34.600065,1.556493,0.1282824,-0.01498469,0.56481025,0.5258455,0.085863825,83.413205,1.2969735,52.962255,2.9203965,2.022723,0.46378785,5.117584,-55.052785,0,0.90241145,249.01885,304.80825,1.7319575,50.566445,0.2352055,58.56696,1.599607,5.382235
3,23.75,408.3748,1.396517,3.78834001440485,0.07951242,0.5426999,0.2260373,-11.97438,-45.12056,-36.97205,1.4501385,0.13123235,-0.016907295,0.526426136504928,0.4868666,0.090833095,83.430295,0.88720715,51.95932,2.944448,1.9440845,0.46483515,5.0399185,-54.029355,0,1.113727,249.65805,304.0364,1.631406,49.70245,-0.1728472,60.75182,1.50382,5.241972
4,0.25,412.8182,1.936991,4.004876,0.08359215,1.09776,-0.276741,-7.73218,-50.8531,-45.65668,1.62654,0.1400891,-0.015633315,0.6021953,0.5860797,0.08295399,83.46648,4.463966,38.02055,5.518404,5.639858,0.6096807,8.942938,-53.96881,0,0.8953234,262.7561,313.5797,5.24156,36.70638,3.743875,42.98722,5.6325105,9.152159
4,0.75,413.7776,1.805678,4.016964,0.07854741,0.9603557,0.3503017,-8.709838,-48.06541,-41.44445,1.644743,0.1169166,-0.01299761,0.586966,0.5201825,0.08208369,83.47389,3.88706,40.64793,5.231227,4.689095,0.657796,8.691523,-53.9076,0,0.6430759,261.6838,313.579,4.515107,37.58768,2.976658,46.27884,6.0557095,8.948799
4,1.25,413.0074,2.075039,4.132957,0.09673996,1.173391,0.5000916,-11.2007,-47.02045,-37.27303,1.501592,0.1346428,-0.01510945,0.5741324,0.5724334,0.08418537,83.45377,3.295944,40.74712,5.091283,4.514648,0.647323,8.552109,-53.77691,0,0.68336095,258.4443,314.7284,4.326186,39.30655,3.152444,45.83897,4.264605,8.738298
4,1.75,413.5535,1.853949,3.884928,0.0737086,0.7661483,0.6745208,-8.122853,-46.62115,-37.31836,1.585746,0.1089236,-0.010311505,0.5581968,0.5043373,0.08965801,83.43115,3.056152,41.34452,5.022122,3.774999,0.6602084,8.276755,-53.84896,0,0.6690253,259.7196,311.8918,3.435971,40.54766,2.700325,47.81395,3.4063565,8.533069
4,2.25,412.6956,2.15282,3.876268,0.09245788,0.9745858,0.63890665,-9.745739,-45.72562,-34.2719,1.7664065,0.13136535,-0.014468085,0.6797012,0.5558152,0.09790277,83.41935,2.202969,41.46695,4.765944,3.638577,0.6415104,8.029713,-52.26788,0,0.779448,260.9055,312.003,3.298649,39.13924,1.924733,50.80927,3.273883,8.2979385
4,2.75,413.4281,2.499585,3.822361,0.06721357,0.5996769,0.16371835,-6.570431,-46.54445,-33.91833,1.6718325,0.1275652,-0.016295245,0.5895746,0.5523187,0.09223699,83.42924,2.011539,42.40827,4.547211,3.278961,0.7577096,7.8852485,-53.12905,0,0.6617473,258.7054,310.6734,2.878306,40.30545,1.525444,51.24208,3.725058,8.0649805
4,3.25,413.8433,2.220813,3.866021,0.09252548,0.637163,-0.19157545,-7.730711,-49.46424,-35.55605,1.684336,0.1158222,-0.01209842,0.544018,0.4693408,0.0809643,83.44877,1.734113,43.52133,4.478189,3.339822,0.6811556,7.7161365,-53.39751,0,0.6260354,257.3399,309.1336,2.899461,41.95999,1.394333,51.2395,3.034142,7.8628925
4,3.75,413.9689,2.086701,3.853638,0.09147482,0.5380238,0.1367566,-4.868636,-47.39658,-35.51965,1.454071,0.1038302,-0.0102110385,0.5521216,0.5230154,0.07197963,83.45299,1.452784,44.48795,4.225803,2.502594,0.6939448,7.552153,-54.051385,0,0.64806755,254.6353,306.8851,2.1821,42.43431,1.316822,53.05212,2.780022,7.718461
4,4.25,413.0701,1.958182,3.779711,0.07900887,0.6365077,-0.01096087,-6.651559,-47.65777,-34.18929,1.53306,0.1193194,-0.01332765,0.6079451,0.516066,0.07883921,83.44516,1.226684,44.77481,4.024978,2.466948,0.6499318,7.414385,-53.23888,0,0.654442,253.8308,306.0081,2.119069,42.44955,0.8467722,53.12518,2.0562255,7.566294
4,4.75,414.7736,2.206072,3.833754,0.07752255,0.8460322,0.3231795,-7.381943,-45.22501,-30.66159,1.522828,0.1277147,-0.01425459,0.519888,0.5608339,0.07809923,83.44504,1.034689,47.26646,3.987489,2.105779,0.6380597,7.272276,-54.19234,0,0.64767895,253.7935,304.2182,1.738467,44.56598,0.5050444,53.82835,1.510977,7.387635
4,5.25,413.5808,2.210657,3.730533,0.08541583,0.4116632,0.2134283,-3.984172,-46.27453,-31.86198,1.517526,0.1230995,-0.01298933,0.5376782,0.5016819,0.07949627,83.42747,0.5466755,47.27135,3.814108,1.81282,0.6816835,7.184327,-52.78668,0,0.8331141,252.3148,304.1446,1.519551,44.21406,0.3130278,55.45257,2.1560465,7.262264
4,5.75,413.7487,2.038167,3.852182,0.07715929,0.5656747,0.428681,-3.776556,-51.8055,-33.20123,1.575785,0.1192987,-0.01218476,0.5538613,0.4562146,0.08564936,83.4539,0.4911109,47.78845,3.584092,1.756511,0.5496554,7.062877,-46.36809,4.717293,1.696132,249.7087,304.3945,1.36252,45.76204,0.2955555,55.08155,1.6101265,7.118119
4,6.25,413.4559,1.718701,3.994656,0.1101818,0.47422185,1.799654,-6.0802735,-56.85719,-29.19043,1.566187,0.1190377,-0.0118095,0.522132,0.5037429,0.09129216,83.4781,0.9471633,47.46564,3.709039,1.655383,0.544522,6.866358,-12.63173,52.35519,9.728517,249.9635,310.2345,1.2775075,45.800465,0.1152667,55.38062,2.263697,6.93871
4,6.75,411.73245,1.3406225,4.1640115,0.17443045,0.2006453,10.809435,-0.69253975,-27.17781,-11.38301,1.461882,0.1335095,-0.01782111,0.5742766,0.4743797,0.1203597,83.47914,2.672963,45.6483,4.4358755,3.809247,0.675049,6.680435,47.89497,142.0023,26.66865,254.2507,322.556,3.202638,45.072835,1.5851,54.71949,3.9222855,6.754713
4,7.25,411.99335,1.0832625,4.301831,0.20254635,-0.36671755,28.077555,12.43584,-0.723178865,14.778605,1.5872,0.1468456,-0.02193425,0.5541024,0.5189855,0.1732994,83.50445,4.753373,39.774755,5.2908,5.366901,0.6784238,6.737046,127.1536,249.7144,47.14773,256.2112,343.4289,4.892792,40.144315,3.6468,50.58643,6.0153865,6.774944
4,7.75,411.5685,0.9515671,4.183448,0.2161846,-1.532537,44.18303,42.62371,40.95044,52.17146,1.416208,0.180772,-0.03219246,0.5893712,0.6316308,0.2170637,83.53802,6.995785,34.11094,6.463653,7.597509,0.5710824,6.901326,215.8619,356.9713,68.66649,261.5755,363.9343,6.925071,35.20243,5.639294,41.99704,8.2155515,6.90733
4,8.25,412.3445,1.049816,4.060752,0.266099,-3.188436,69.39125,72.22098,73.07477,80.45122,1.442856,0.1898755,-0.03345829,0.6982001,0.6810224,0.2531323,83.54076,8.497963,30.66999,7.212462,9.006252,0.6539999,7.226257,309.6219,471.4313,86.85349,267.0272,381.0366,8.636066,31.54741,7.344072,37.33577,9.77466,7.243393
4,8.75,412.63,1.037077,4.266711,0.25720225,-4.197357,70.6056,89.803985,92.68541,98.78137,1.428662,0.2152183,-0.043010015,0.7700019,0.7967634,0.2790309,83.55579,10.1637,27.827835,7.863927,10.32214,0.7130891,7.653833,393.805,565.1901,101.4471,270.8512,396.7215,9.873359,29.007055,8.672819,33.81742,11.18003,7.694138
4,9.25,412.9598,1.245404,4.298368,0.3333553,-5.487203,96.42363,110.3973,105.3602,110.8104,1.76334,0.2252382,-0.045681965,0.8904375,0.9284912,0.3002335,83.55215,11.06905,25.90071,8.886822,11.52672,0.7734709,8.129622,472.2032,661.3712,115.3292,275.8258,411.3792,11.05507,26.39223,9.623097,31.92833,11.841965,8.111886
4,9.75,413.7066,1.29697,4.457917,0.3586235,-4.983747,100.6798,122.56985,117.60585,117.6136,1.840019,0.240732,-0.05173774,1.007154,1.083287,0.3200909,83.5418,12.06454,23.62381,9.713178,12.18283,0.8323935,8.69523,549.5182,755.8375,133.2002,280.449,428.0282,11.72815,24.26982,10.26756,30.46044,12.955315,8.531754
4,10.25,413.9272,1.396771,4.291958,0.394115,-6.294202,115.8199,140.8334,123.55595,123.5603,2.087023,0.2583353,-0.060343625,1.20725,1.149059,0.3366165,83.53223,12.85336,21.885,10.79736,12.86984,0.9042886,9.247461,611.3154,824.3414,143.2217,284.064,445.2866,12.57919,22.27352,11.37036,28.22402,13.842315,9.33644
4,10.75,413.632,1.4323835,4.139935,0.41296565,-6.485569,134.799,150.2285,128.0463,123.48025,2.274208,0.3163808,-0.091922005,1.3511745,1.348527,0.3565669,83.52026,13.45384,20.40464,11.685495,13.704685,0.9404842,9.871862,655.9462,876.19765,150.84655,286.25095,454.1245,13.233445,20.606785,12.24921,26.49637,14.53637,9.94821
4,11.25,414.1286,1.4498625,4.0255,0.4512157,-5.5992395,148.28165,166.7842,136.4165,124.05855,2.4365675,0.3314961,-0.096798595,1.4887535,1.4286935,0.3716845,83.512735,14.222075,19.75403,12.42511,14.31739,1.015124,10.64218,690.98995,925.5764,156.4879,286.7813,460.3378,14.03872,19.65824,13.4738,25.5331,15.01411,10.33022
4,11.75,414.67585,1.5415395,3.879815,0.43120805,-6.7068805,153.15055,168.05835,133.8641,116.5583,2.737437,0.3439061,-0.1120916,1.5703195,1.574069,0.38338595,83.50189,14.669145,18.49861,13.172445,14.81982,1.03886,11.1293,726.789,954.7574,162.2272,287.9222,468.7371,14.471965,18.517855,13.8598,24.29809,15.56773,10.98732
4,12.25,414.63575,1.6005545,3.737703,0.45183385,-6.9041355,156.4851,163.5669,133.0139,112.508,2.602813,0.3727497,-0.11980825,1.6476865,1.5541325,0.38864775,83.474435,15.17401,18.069285,13.619475,15.271635,1.031573,11.66834,720.8215,960.2972,160.1924,292.2429,464.6408,14.843495,17.993155,14.24173,23.42231,15.7547,11.70015
4,12.75,415.45445,1.500672,3.698704,0.44070255,-6.0387875,141.8883,160.47725,118.5939,84.60618,3.462216,0.3707701,-0.11985435,1.650595,1.627636,0.3974749,83.45732,15.363595,17.6653,14.23047,15.52936,1.033809,12.20356,696.6518,959.6747,156.2954,297.2782,460.8771,15.26076,17.697635,14.59238,22.22337,16.33444,12.13087
4,13.25,415.38235,1.471553,3.630198,0.45633415,-6.801672,155.37615,140.548,114.3765,71.371955,3.695931,0.4110967,-0.1388521,1.6441175,1.7503855,0.4000481,83.43182,15.687395,16.7897,14.83812,15.905915,1.006343,12.57356,701.0776,938.7639,156.388,295.2339,457.8174,15.53578,16.99829,14.81315,21.82513,16.88129,12.56816
4,13.75,415.2797,1.5453655,3.5655425,0.4314576,-6.278407,144.6956,155.3704,94.23772,54.899595,4.396426,0.4210507,-0.1475401,1.733029,1.692152,0.42124265,83.40986,15.872445,16.134345,15.29334,16.140955,1.008567,12.82061,658.9134,909.3212,151.4191,298.1301,461.9884,15.812945,16.19084,15.29314,20.90236,16.46512,12.8709
4,14.25,415.52585,1.5651005,3.660786,0.44203455,-6.680181,145.7357,149.8519,90.84909,47.19389,4.3559325,0.4119549,-0.1374198,1.66939,1.704293,0.41302125,83.38913,16.09063,16.019235,15.32963,16.47912,0.9814548,13.05189,624.4617,858.3826,147.8078,300.1169,459.9818,16.069935,16.173735,15.58312,19.8906,16.91542,13.13993
4,14.75,415.604325,1.579973,3.7040165,0.42568515,-5.8957295,117.1486,125.0928,75.21009,27.1359,4.366243,0.4011434,-0.1381258,1.7165715,1.651635,0.414567,83.382225,16.5787,16.483215,15.592295,16.53479,0.8758909,13.07333,557.8475,791.8109,132.1488,301.308,452.9124,16.291065,16.41151,15.97008,20.11493,17.31289,13.30815
4,15.25,414.99115,1.3711905,3.5604355,0.3910981,-5.520874,117.19165,104.8102,53.28873,19.04973,4.7559645,0.4223533,-0.1527839,1.592917,1.641389,0.4209805,83.359475,16.88554,16.051785,15.71264,17.185165,0.7845302,13.19618,496.993,713.4366,125.6697,298.5497,442.2544,16.802265,16.047265,16.0667,18.60724,17.70589,13.370745
4,15.75,415.4478,1.3577955,3.6295115,0.36463935,-4.941137,99.5749,88.59742,34.79206,4.467467,4.831597,0.4258631,-0.1605799,1.5855575,1.583567,0.4139622,83.33361,16.90913,15.864685,16.02413,17.403135,0.6656399,13.29948,417.9006,621.0394,112.042,299.5883,431.5538,17.171705,15.83845,16.03732,19.40611,17.94277,13.21769
4,16.25,415.505,1.3250775,3.399777,0.3624835,-3.908384,89.747105,59.607155,16.33599,-8.508506,5.307199,0.4277761,-0.1576712,1.4830765,1.6089375,0.44203855,83.334665,16.92509,15.852655,16.067225,17.369,0.5625768,13.35238,331.8284,523.15,95.28243,300.6072,420.8105,17.183405,16.02312,16.00834,18.63298,17.80054,13.146
4,16.75,415.67955,1.130246,3.4686295,0.28590785,-3.2058415,74.25922,45.50968,-1.956646,-21.61425,5.795727,0.4373757,-0.17965055,1.4816215,1.4496905,0.46504565,83.339235,16.946485,15.592235,15.811885,17.314645,0.4727365,13.24963,243.6431,425.1544,78.16672,295.8124,414.2936,17.118755,15.48329,16.014,18.99405,17.34223,13.13626
4,17.25,415.5619,0.8593401,3.5439135,0.2539545,-2.255894,55.873335,18.462485,-13.65895,-33.311815,5.815326,0.4405932,-0.1642205,1.3792335,1.333253,0.4611135,83.339805,16.705835,15.36185,15.84404,17.08927,0.3519987,13.00049,154.2224,319.5317,60.14462,292.5879,403.3474,16.695695,15.01607,15.97338,20.26594,17.25331,12.90015
4,17.75,415.43055,0.7811093,3.5406325,0.20614475,-1.4390465,37.696555,-5.8066385,-22.70568,-44.8333,5.718798,0.4051058,-0.1501557,1.2348305,1.1281285,0.4257503,83.34721,15.987115,16.531065,14.933465,16.594535,0.3107079,12.86268,67.82998,206.3976,39.24164,290.3884,390.5909,16.117955,16.06517,15.22118,20.57298,16.70982,12.83296
4,18.25,415.82575,0.55859635,3.637195,0.16053005,-0.134950815,13.90213,-23.67371,-33.68193,-50.420255,5.247089,0.3479931,-0.1142368,1.13607,0.93476515,0.3917883,83.35708,14.81105,17.62164,13.72543,15.50016,0.3689015,12.66769,-8.149225,108.1034,19.041,288.6116,377.4641,15.161045,17.211405,14.32336,21.80804,15.73786,12.512
4,18.75,416.05095,0.5904838,3.610046,0.13845885,0.51302645,5.180699,-33.553915,-36.19771,-49.476445,3.882793,0.2659896,-0.06284847,0.90593205,0.73205845,0.292405,83.350505,13.35888,19.915455,12.626955,14.31442,0.5377647,12.42648,-58.93502,19.19848,3.864415,285.3795,362.4687,13.900115,19.413255,13.11171,23.95969,13.96283,12.46235
4,19.25,415.55095,0.769564,3.551218,0.089995385,1.165204,1.379961,-24.27408,-55.63329,-64.20836,3.079476,0.17603015,-0.02906162,0.7188691,0.51780485,0.200052,83.370135,11.900405,21.673935,11.74135,12.6123,0.5335907,12.16277,-74.8668,0.03468889,0.6810931,283.7711,349.0351,12.18505,20.988505,11.32256,26.3651,12.22037,12.28436
4,19.75,414.69095,1.00389895,3.6053335,0.08940099,1.333684,0.946615,-19.911805,-67.46498,-69.06377,2.712177,0.17091185,-0.02455319,0.6788711,0.5691924,0.16603645,83.401865,10.286025,24.12247,10.3167,11.26911,0.5138412,11.85413,-67.05365,0,0.6444936,280.3454,339.8361,10.93783,23.146505,10.18702,29.27622,11.01358,11.93779
4,20.25,414.8736,1.271914,3.727315,0.08762806,1.535551,0.5711295,-23.78382,-70.93086,-62.19945,2.239114,0.183432,-0.03342602,0.6482556,0.5687333,0.1432393,83.4235,10.3351,25.43082,9.675416,11.22026,0.5507911,11.47392,-63.99224,0,0.6559924,278.2089,335.3315,10.79218,24.38474,9.996125,31.56587,10.3495755,11.57356
4,20.75,414.4897,1.317759,3.788846,0.09301073,1.233993,0.5893458,-18.08582,-62.80096,-62.676895,2.286457,0.1565301,-0.02436776,0.6194389,0.6150575,0.1235088,83.43514,9.210855,26.84925,8.997953,10.13683,0.6087083,11.10391,-62.41197,0,0.6158618,274.6046,330.7948,9.780612,25.26784,9.160305,31.02074,9.165809,11.21298
4,21.25,415.7069,1.355986,3.897131,0.08292867,1.0388,0.1344379,-19.81542,-56.66613,-57.69063,2.109454,0.1612935,-0.02602273,0.6503176,0.5434011,0.1050876,83.43847,8.339341,29.21693,8.328523,9.357513,0.6795805,10.80651,-61.70924,0,0.69982915,271.7706,328.5318,9.038716,28.36273,8.044681,34.03656,8.8069665,10.85599
4,21.75,413.928,1.453071,3.941147,0.084508095,1.170779,0.7334283,-17.30325,-58.21975,-59.497645,2.013236,0.14397515,-0.01822697,0.59390535,0.52815855,0.1124224,83.44347,7.4962305,31.289715,7.3938135,8.2739045,0.63435235,10.465625,-60.59163,0,0.7687646,268.71505,325.2229,7.9608405,30.31764,6.7757855,37.07968,8.018792,10.5569
4,22.25,413.6522,1.4028225,3.9036745,0.072642505,0.9677106,0.2014887,-12.973415,-59.03624,-52.826285,1.741007,0.12043915,-0.01207007,0.529742,0.54102865,0.089098745,83.438575,6.697585,30.901695,6.927343,7.6632785,0.58187175,10.18248,-57.35304,0,0.9077203,268.5314,321.66875,7.3633155,29.641535,5.9453995,38.571895,7.8530995,10.322205
4,22.75,414.0334,1.4276125,3.978047,0.0766574,1.2737455,0.7761179,-13.046215,-55.09892,-48.684015,1.6584555,0.1394138,-0.016253545,0.54248905,0.5255008,0.094730935,83.432205,6.3201205,33.67709,6.45029,7.1906665,0.7175647,9.939669,-56.62378,0,0.8195212,265.14065,318.47365,6.8679745,32.06129,5.6462095,38.575285,6.561702,10.07985
4,23.25,414.1773,2.0408565,3.9652365,0.072691575,1.033239,0.6701148,-10.748315,-55.593005,-47.876655,1.4827965,0.1488884,-0.01775765,0.5709247,0.52798025,0.074590755,83.444405,5.543191,34.902925,5.964357,6.561927,0.73510825,9.6532235,-56.09784,0,0.6815528,264.2685,316.2112,6.1962405,33.779005,4.9643585,40.749535,5.9579005,9.9467725
4,23.75,414.2282,1.9282055,4.074492,0.082545135,0.9889432,0.2805953,-7.733964,-54.774135,-47.619175,1.488005,0.14306275,-0.01704654,0.61122225,0.52854635,0.08404054,83.46828,4.8180155,37.100625,5.6199635,5.7331925,0.69924445,9.3453355,-55.67227,0,0.80780585,261.7823,315.4241,5.5604095,34.879165,3.9709915,42.75534,5.9924605,9.688964
5,0.25,407.6696,5.41405,4.081645,0.205513,2.331956,2.687465,-14.96607,-55.0243,-43.79319,1.643745,0.1354926,-0.017393365,0.5731714,0.5316842,0.09545965,83.40149,8.827758,30.68236,8.0301885,10.09622,0.7838541,12.03925,-54.36475,0,0.988129,284.9914,337.2748,9.606123,29.75529,9.197605,47.58528,7.720371,12.3647
5,0.75,408.1344,5.1167725,4.1288695,0.21374645,2.622557,2.160993,-13.770965,-55.17962,-46.12797,1.777394,0.1342325,-0.01634409,0.5680161,0.553987,0.1046296,83.40427,8.626077,31.19283,7.520858,9.735106,0.7404655,11.89918,-54.19416,0,0.788209,286.7758,335.0147,9.296621,29.2842,8.902155,48.23699,6.773896,12.08115
5,1.25,407.8539,5.298274,4.0616415,0.21260505,2.68375,2.092218,-13.99802,-53.55688,-42.87047,1.734201,0.1375661,-0.01670912,0.6250016,0.5437133,0.1033473,83.40337,7.954713,30.95951,7.4756685,9.135804,0.7399374,11.70905,-53.86482,0,0.9452613,287.0861,335.6442,8.722525,29.783305,8.469266,48.69895,6.2915815,11.87947
5,1.75,408.1101,6.3482275,4.1489125,0.2056074,2.309342,2.5150265,-15.70023,-51.6524,-38.077655,1.5206175,0.13862745,-0.0185214,0.5391266,0.5343698,0.09520165,83.39606,7.99193,32.476765,7.329865,9.05427,0.7773627,11.53208,-52.06252,0,0.78432665,284.2771,334.6454,8.6094515,30.56088,8.346602,51.51554,5.6535775,11.74031
5,2.25,407.35025,5.930258,3.922618,0.2118093,2.11479,1.496117,-9.878454,-52.24174,-41.24412,1.53365,0.1445322,-0.01955253,0.587315,0.5774457,0.09672259,83.4013,7.510512,32.517645,7.16521,8.584713,0.7876765,11.30244,-52.55174,0,0.7950166,281.2828,331.971,8.083994,31.164395,7.948933,52.47123,5.0394615,11.57705
5,2.75,409.2808,6.574891,3.889086,0.1812734,2.252163,0.8194335,-12.2069,-47.27247,-38.205155,1.617883,0.1344223,-0.01535136,0.5694746,0.4826454,0.0971742,83.41391,7.109058,31.85968,6.78074,7.970233,0.7449998,11.08604,-52.961065,0,0.9125022,276.4331,327.9243,7.786698,30.5277,7.204988,55.81386,4.627908,11.36933
5,3.25,408.0595,6.101399,4.041779,0.1845036,2.070358,-0.09321977,-12.14291,-49.39289,-38.48129,1.549262,0.1283333,-0.01420156,0.5712552,0.5240806,0.09391258,83.43184,6.736454,34.50961,6.764806,8.065035,0.7789731,10.89261,-54.5721,0,0.8839332,275.1792,328.3356,7.37428,33.08033,7.256889,56.4201,4.6611405,11.07612
5,3.75,409.05145,5.5574225,3.8473205,0.1803192,1.878485,1.837046,-8.567277,-50.5088,-38.36578,1.485437,0.1223777,-0.01441447,0.5642586,0.559873,0.08170889,83.43866,6.246632,34.477275,6.500283,7.466184,0.75294,10.71528,-52.86158,0,0.8145702,277.7123,327.3476,7.0694805,32.82432,7.331622,54.09139,3.985635,10.96124
5,4.25,407.6944,4.6636235,4.016759,0.17036585,1.380186,0.5892081,-6.948194,-51.67849,-37.56916,1.496642,0.1195363,-0.01308214,0.6081153,0.4976222,0.07998408,83.44678,6.241659,36.87138,6.3123355,7.263138,0.659414,10.5644,-53.36959,0,0.8256084,276.5903,326.6196,7.0255985,34.872325,6.704799,55.6116,3.3542455,10.86585
5,4.75,408.0206,5.235445,3.9527345,0.15153,1.687091,0.85604605,-6.111012,-50.32917,-34.07568,1.48837,0.1144066,-0.01230029,0.5225917,0.492628,0.07869761,83.45626,5.855277,39.185705,6.202913,7.001578,0.6243194,10.48385,-52.81327,0,0.8474678,274.0529,323.7416,6.735061,36.87055,6.561599,58.3382,2.986076,10.67006
5,5.25,408.7437,5.609785,3.790422,0.1725453,1.65229,1.203915,-8.720496,-58.79783,-36.84824,1.530782,0.1209265,-0.01286585,0.4863557,0.4880681,0.08791929,83.46932,5.17966,38.63398,5.935284,6.578763,0.6788102,10.34327,-43.16459,7.9895165,2.3385815,275.2697,324.1999,6.269094,36.92516,6.342844,57.42933,2.935586,10.49832
5,5.75,406.6445,3.887056,4.119558,0.2563292,0.6787621,2.110698,-5.685105,-62.14035,-45.216755,1.415818,0.1245326,-0.01511687,0.5563433,0.4577752,0.09423827,83.48927,5.936124,41.24567,5.684738,7.078199,0.603288,10.0553,-3.005617,62.58189,12.38113,276.4848,333.389,6.730683,39.69649,5.894622,58.77577,3.3759975,10.30387
5,6.25,402.1796,3.628406,4.640511,0.3707644,-1.147657,12.50239,-6.368176,-44.32694,-24.65733,1.235531,0.1210744,-0.01477908,0.5124995,0.4175483,0.1023084,83.5121,7.157996,38.58874,6.3005145,7.562096,0.6434377,9.886129,57.73921,146.4019,28.28199,281.6027,342.23,7.149672,37.20525,7.228244,58.52558,5.5730825,10.065865
5,6.75,398.9582,2.921995,4.987154,0.4374284,-5.335029,45.56002,1.607783,-10.0151,4.031812,1.373782,0.1388927,-0.019229285,0.5380561,0.4601836,0.1471116,83.53621,8.980197,38.86706,7.209607,10.10645,0.5451102,9.867026,129.6665,236.9865,46.45037,285.1219,356.9362,9.401847,38.41263,8.443022,55.57955,8.036679,10.184065
5,7.25,396.4328,3.143899,5.169869,0.4492934,-9.075124,75.386255,8.417215,23.51958,40.60121,1.421158,0.1565566,-0.023545085,0.5190861,0.5233673,0.1781365,83.54514,10.86914,34.520955,8.505516,11.52959,0.5331084,10.12059,209.3274,328.9517,62.87079,291.6679,370.0646,10.92968,34.872395,10.59044,49.34077,9.979539,10.32914
5,7.75,395.5746,3.58857,5.3245275,0.5455982,-12.211435,104.7119,22.924035,55.11122,65.21673,1.328511,0.16259145,-0.02430968,0.54797,0.6079106,0.2093197,83.56123,12.33997,30.72367,9.840209,12.84603,0.5443377,10.37892,298.9191,404.5719,78.81544,296.5482,382.9293,12.318065,30.7262,11.79164,44.53662,11.097785,10.45729
5,8.25,395.9663,3.71792,5.4003775,0.6534944,-15.072655,129.1047,30.732415,65.43983,74.06998,1.412552,0.1853738,-0.03055332,0.6483442,0.6289574,0.2323011,83.55525,13.68113,27.57239,10.83624,14.05084,0.5783699,10.54648,388.9674,514.7529,98.62421,298.1821,392.4809,13.507785,28.14592,12.97536,41.22249,12.47298,10.78172
5,8.75,394.7456,4.034971,5.338483,0.7275987,-17.16907,174.673054831461,40.2297,82.34018,91.03312,1.439888,0.2054768,-0.03633818,0.718476336918138,0.75995205,0.2467981,83.554505,14.8703,25.02604,12.05519,15.46893,0.58485455,11.089975,484.42185,623.38355,114.8449,303.6076,404.7111,14.77836,25.68454,14.38179,38.11329,13.004595,11.15528
5,9.25,396.6713,4.027593,5.006077,0.8046217,-19.11604,211.3681,49.73666,94.37247,90.73268,1.548915,0.2229333,-0.04643139,0.862708,0.8852221,0.2717686,83.54762,15.78966,23.6649,13.01069,16.05357,0.6157166,11.50882,577.4182,731.6141,129.494,309.7225,414.5802,15.4696,23.66548,15.21496,34.6562,13.21107,11.54766
5,9.75,396.8435,4.394764,4.981627,0.9581522,-21.51515,243.4805,54.69722,100.06723,94.365655,2.015251,0.25206495,-0.0599767,1.072005,1.051913,0.2896147,83.53177,16.51723,21.29701,14.29082,17.09436,0.6811887,11.91738,659.185,812.7025,142.0814,313.9234,422.6579,16.50422,21.18874,16.22698,32.01121,13.63363,12.08349
5,10.25,396.7282,4.407632,4.894459,0.9855596,-20.86174,266.6876,58.22592,106.0524,99.57434,2.086423,0.2988651,-0.087484825,1.204338,1.097369,0.315488,83.51215,17.03988,20.68755,15.13514,17.60532,0.6402349,12.50696,714.8811,881.2738,149.8475,316.9649,427.9914,17.04248,20.48594,17.26844,31.89308,14.341115,12.55886
5,10.75,398.1281,4.329796,4.705169,0.9911091,-21.8857,297.7311,59.5494,113.22065,102.02285,2.501299,0.3093884,-0.08574156,1.45846,1.333714,0.3332173,83.5002,17.35048,19.54185,16.08027,18.37274,0.664426,13.13561,764.7238,925.6475,157.1596,316.863,431.3128,17.6598,19.14188,17.99296,30.22536,14.811025,13.08909
5,11.25,397.5291,4.55669,4.753431,1.105671,-21.447895,297.2317,68.0574,112.954,97.9689,2.7736895,0.3225646,-0.1018303,1.48925,1.386214,0.3492188,83.46866,18.16196,17.57709,16.6412,18.78449,0.6690829,13.46661,784.2892,958.3384,159.3652,318.7187,436.1946,18.1622,17.50865,18.34867,28.72595,15.771935,13.67904
