DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,PA_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,TA_1_1_1,RH_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,G_1_3_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,NETRAD_1_1_1
1,5.25,-0.00257072375,18.317615,75.63734,7.84066274999998,7.94307949999999,0.5510195,22.1713175,103.055375,536.1043,13.39584,1.620125,1.04345475,0.707129275,0.806882199999999,11.765,99.5,12.2805,12.2645,12.4915,2.330346,1.8629045,2.822952,-0.225056,2.670003,366.1919,370.306175,0,-1.7733035
1,5.75,-0.00296181625,22.6659699999999,131.260375,8.19743375,8.135734,0.563370875,22.5393475,103.0643,531.54735,13.45302,1.49487975,1.07630425,0.679356325,0.703546399999999,11.7205,99.315,12.2115,12.2535,12.432,2.342578,1.844355,2.708604,-0.0750188,2.73333,366.31335,370.0786,0,-1.7437685
1,6.25,-0.00188581875,22.21671,73.6581549999999,7.10931025,8.907891,0.634276250000001,22.5570225,103.08755,530.3498,13.36084,1.4851485,1.24736525,0.7531579,0.762999874999999,11.7405,99.705,12.102,12.2235,12.4105,2.384177,1.7822545,2.5901625,-0.1425361,3.13333,366.6219,369.72005,0,-1.803017
1,6.75,-0.00378722925000001,21.2625625,64.133205,5.46537,7.79702349999999,0.508264125,22.2889025,103.0994,518.080475,13.1347,1.481777,1.3112925,0.609008074999999,0.7759415,11.5185,99.705,11.9665,12.2015,12.361,2.2903755,1.7467785,2.41803425,-0.150038,2.9366635,366.51435,369.3267,0.209644,-2.192168
1,7.25,-0.004164884,29.7063125,67.8241,5.15338099999999,7.348407,0.52660855,21.887985,103.1181,544.9601,12.99874,1.3632695,1.18794775,0.675378775,0.705406424999998,11.2965,99.805,11.849,12.1225,12.3125,2.119898,1.74194,2.280738,6.7104285,3.670003,365.4754,369.370475,14.26628,0.113755999999967
1,7.75,-0.0012725405,36.327635,68.1990875,7.3271875,7.69640325,0.5044221,22.27302,103.1619,543.9,13.05352,1.467564,1.01648975,0.6745447,0.758838349999996,11.5435,99.905,11.7415,12.006,12.2545,1.9184315,1.650805,2.2274575,67.655685,17.1467,364.78675,369.6365,100.3672,23.6369
1,8.25,-0.002195763,33.5541999999999,71.53375,7.36260049999999,7.91436349999999,0.569524725,22.2410675,103.157625,547.70225,12.9140275,1.4094235,1.0428335,0.590298799999999,0.831055849999997,11.6655,99.905,11.692,11.9085,12.197,1.702286,1.545163,2.19262375,160.9863,31.033335,365.25025,369.7155,261.8656,114.4385
1,8.75,-0.0048093275,27.78353,67.082685,10.48934,7.427072,0.4738148,21.87073,103.19025,545.114,12.81135,1.359611,1.181109,0.59243955,0.964837549999999,11.68375,99.4375,11.772,11.90125,12.1435,1.46859425,1.505644,2.18033,247.8095,29.8583025,365.0692,370.981175,405.177975,186.183925
1,9.25,-0.00459397775000001,38.70564,85.5588224999999,4.62823325,7.695065,0.508269449999999,22.558855,103.21455,522.73355,13.283175,1.3147345,1.3277055,0.54978645,1.331983,12.03075,98.7825,11.92375,11.94825,12.12425,1.4045675,1.43870525,1.9836075,327.652075,35.8383,367.015425,374.05935,555.4143,225.86785
1,9.75,-0.0032003855,51.5812025,113.209,5.39809,8.457353,0.55197695,22.831485,103.216,517.415575,13.46213,1.3417235,1.2110985,0.62468835,0.706275299999999,12.37375,98.96,12.0545,12.043,12.10425,1.3972265,1.41895525,1.7745925,407.040825,43.9833025,368.882675,375.6386,710.6762,298.983
1,10.25,-0.00376300249999999,58.9688,139.97225,6.091951,8.266897,0.5179572,22.88112,103.2452,512.3287,13.69205,1.4003525,1.170289,0.63026855,0.75707065,12.7555,98.9525,12.1515,12.1315,12.1035,2.301384,1.70564675,1.7426215,472.6012,40.83,366.1491,378.6905,829.670025,358.7135
1,10.75,-0.00380015600000001,63.819475,160.3405,10.058164,8.286213,0.556944,23.27576,103.23475,503.7895,15.27719,1.4165435,1.0268405,0.62060565,0.84560735,13.47825,99.5375,12.22525,12.1815,12.112,2.2059505,2.44999625,1.66926525,526.390125,43.9717,363.592525,383.385625,925.152325,402.76075
1,11.25,-0.003972712,79.7557475,174.2654,4.681479,9.250605,0.49785745,24.04229,103.1816,487.0874,15.175315,1.474832,1.010862,0.6106041,0.742566,14.745,99.46,12.309,12.23,12.143,2.564433,3.54838399999999,1.922135,573.2932,55.6533,365.0954,403.553225,991.5311,462.335125
1,11.75,-0.00491546725000001,82.3181125,187.8334,4.36448125,9.25109925,0.5413295,24.4931175,103.14345,486.792725,15.658095,1.49284875,1.168794,0.66064475,0.665693675,15.34875,99.3525,12.679,12.30125,12.20525,4.8792775,8.04395275,2.3250045,606.676525,57.72,364.056975,408.70675,1065.43475,480.00255
1,12.25,-0.00485362,73.18741,218.8135,5.4913325,8.98564025,0.5058576,25.0963975,103.103625,484.305825,15.099805,1.55724825,1.29152925,0.64080345,0.7202579,15.1635,99.1675,13.06875,12.60075,12.2715,8.92047775,11.94433,2.6795075,607.295825,64.486695,365.92075,417.294875,1056.43375,468.9372
1,12.75,-0.0056008985,98.00866,237.1082,4.106268,9.0558295,0.55918655,25.462265,103.04015,479.07965,15.374345,1.656457,1.3669415,0.6498555,0.86083885,15.63925,98.7975,13.49525,12.80125,12.31225,13.2805975,14.5963275,3.96065699999999,600.587025,63.051695,366.510825,414.6371,1045.61975,462.6726
1,13.25,-0.0070650675,77.267905,235.74475,4.93220225,9.1265235,0.5804122,25.58024,103.0323,481.52195,15.42871,1.732687,1.283551,0.68404655,0.65869805,16.104,98.29,13.785,13.012,12.412,16.93963,15.69033,5.29425949999998,582.9261,68.5133,366.8369,411.02025,1013.125,447.3165
1,13.75,-0.004585495,72.600925,225.9414,4.01991425,9.2323375,0.54123925,25.76515,103.02365,475.5776,15.4042625,1.776084,1.36665,0.6406752,0.71491155,16.528,97.39,14.287,13.203,12.521,18.51713,17.07577,7.57131199999999,545.0487,70,369.4263,408.0612,945.9536,397.535
1,14.25,-0.00648148125,62.2291199999999,211.6965,3.08294,9.816966,0.5236833,25.98051,102.9914,464.871175,15.306945,1.640887,1.2079675,0.68486965,0.635422,17.026,95.32,14.784,13.643,12.622,22.32624,20.56131,9.44466975,510.3825,71.02667,368.4883,408.63635,873.4382,347.7424
1,14.75,-0.00387715875000001,60.0549625,202.438,4.03471475,10.587375,0.501055,25.8898725,102.9679,468.11285,15.35291,1.64747325,1.3550675,0.59101845,0.601379275,18.18875,92.825,15.07125,13.86125,12.76,26.154175,21.8246125,10.9672,428.207125,70.8166375,368.656375,407.387,739.701125,281.763
1,15.25,-0.00254030350000001,39.908495,182.0552,4.27361000000001,9.7822015,0.494277825,25.907845,102.96395,463.1106,15.60449,1.698432,1.14369825,0.6161264,0.6060128,18.595,92.26,15.291,14.048,12.864,27.17779,20.48227,12.331965,348.777,70.62667,365.2309,402.73675,598.1344,203.6617
1,15.75,-0.003220355,41.2922425,164.332775,3.39516825,9.474957,0.4936932,26.035745,102.96465,465.278,15.088325,1.7311115,1.244977,0.62099565,0.5086744,18.451,92.38,15.353,14.232,12.993,26.63298,19.16617,14.2655625,263.571,66.79997,365.4434,400.27,449.4759,115.204
1,16.25,-0.003681129,21.09743,124.7485,3.325676,8.64734775,0.499428099999999,26.34618,102.93355,464.776625,15.34084,1.459501,1.186414,0.70732315,0.45414925,18.112,91.64,15.279,14.311,13.139,24.78141,17.17254,16.0876725,176.7815,61.84667,368.2393,397.879875,303.6895,51.655385
1,16.75,-0.00164519550000001,13.34567,113.342125,3.40722125,8.501902,0.4643883,26.385615,102.9227,472.726,16.02318,1.465943,1.1706955,0.57160505,0.4396522,17.565,91.1,15.043,14.282,13.229,22.20718,17.16939,17.05572,91.38782,38.01333,369.8527,394.9518,139.8116,3.36546890000001
1,17.25,-0.0025748435,11.284545,124.2042,4.82052125,8.8104945,0.54091145,25.854685,102.9141,474.148625,15.29266,1.34753,0.951082699999999,0.6149097,0.57093665,15.96875,92.775,14.73,14.27375,13.315,19.2475875,15.731825,17.594275,16.410375,5.95833,365.178375,391.6034,30.2411125,-4.11976400000001
1,17.75,-0.00123898,27.66399,96.74175,14.59917,8.1973515,0.51004335,25.542755,102.89715,481.3649,15.19216,1.2458045,1.1267205,0.6500579,0.743371899999999,14.588,93.95,14.505,14.188,13.358,16.11745,13.93709,17.2426,-0.585146300000001,2.833333,366.6912,385.684375,1.069184,-7.42411125
1,18.25,-0.0020143655,8.98038299999997,96.7948200000001,7.33249274999999,8.18261725,0.5354725,25.3689225,102.906175,485.798625,14.75546,1.477838,0.993018175,0.629091899999999,0.600267624999999,14.644,94.62,14.441,14.091,13.398,13.39965,12.75804,16.3192675,-0.5176292,3.46667,368.6783,384.17675,0,-4.8910525
1,18.75,-0.00140742700000001,11.9927575,107.503725,12.675805,8.22285275,0.501295375,24.831055,102.92205,492.150025,14.948685,1.458368,1.1723435,0.546199574999998,0.820102075,14.059,95.14,14.34,14.01,13.406,10.55956,10.84198,15.3069675,-0.375094,3.70667,368.0955,381.0079,0,-5.73328600000001
1,19.25,-0.00160637125,14.0392375,90.5956549999999,17.2089,7.84237374999999,0.5722524,24.3469975,102.92115,496.167525,14.92614,1.53344375,1.06830025,0.687344374999999,0.619228624999996,13.423,96.05,14.225,13.956,13.405,9.655795,8.885483,14.110245,-0.435109200000001,3.8,366.3476,380.083,0,-5.150041
1,19.75,-0.002192038,6.98740225,95.0530624999999,5.39712299999999,8.4122875,0.539021349999998,24.195695,102.9334,501.1618,14.4391025,1.508903,1.13714125,0.669712649999998,1.0244355,13.403,96.38,14.121,13.903,13.402,9.017944,8.179033,12.7778625,-0.3675921,3.37333,366.0396,378.4989,0,-4.559561
1,20.25,-0.001342764,10.615905,87.98057,7.4698265,8.02998825,0.47628665,24.15664,102.924825,501.7302,14.472125,1.468756,1.2870855,0.611982924999999,0.71880515,13.438,96.5,14.001,13.841,13.388,8.453506,7.398389,11.48278,-0.450113,3.406667,363.5997,376.5538,0,-4.145382
1,20.75,-0.00101301765,6.81393699999999,79.297455,7.4528875,7.47425125,0.5173829,24.17484,102.93635,501.7719,14.7032125,1.3460915,0.910257675,0.638412975,0.805368649999999,13.198,96.53,13.899,13.768,13.373,8.230017,6.616126,10.100025,-0.3675921,3.206667,364.039,375.058075,0,-4.11759675
1,21.25,-0.0008854919,9.62968200000001,79.91046,7.432138,7.658898,0.5382605,24.239565,102.95675,503.1345,14.560125,1.5905695,0.9459361,0.600005974999999,0.946137874999998,13.344,96.72,13.793,13.694,13.346,7.595431,5.469352,8.403276,-0.727682300000001,3.04,366.1968,374.594125,0,-7.242425
1,21.75,-0.0028285405,9.8018435,79.97433,7.535193,7.37262374999999,0.4810298,23.2347125,102.981125,510.0872,14.60387,1.20463025,0.867453024999999,0.585381474999998,0.81541625,12.986,97.35,13.685,13.609,13.317,7.375207,4.753227,7.57623124999999,-0.652663400000001,3.280003,362.1897,373.9844,0,-4.49810775000003
1,22.25,-0.001622256,13.1111075,68.8292225,5.85593,8.0006785,0.544052775,23.425635,103.021775,515.026725,14.532125,1.4516125,0.904586474999999,0.608940349999999,0.770296025,12.776,97.62,13.585,13.539,13.277,6.774877,4.29194,6.60901249999999,-0.300075,2.959997,364.27,373.16025,0,-2.6876355
1,22.75,-0.0020984225,8.49025875,85.6146375,8.08114625,7.95116325,0.5236085,23.5877,103.05815,518.69445,14.31862,1.434817,1.07821125,0.634125775,0.694092325,12.507,97.53,13.474,13.45,13.234,5.761829,4.20968,6.01434125,-0.360090200000001,3,365.3663,373.34525,0,-1.33786625
1,23.25,-0.00412286225,14.72369,103.543675,5.7111625,8.6404815,0.61057555,23.208565,103.080025,522.700875,14.17647,1.487593,1.26347525,0.60789535,0.819432224999999,12.676,97.28,13.332,13.361,13.2,4.7602,3.448383,5.3622915,-0.2925731,2.959997,365.3827,372.445625,0,-2.2554125
1,23.75,-0.0041581735,7.573175,101.617175,6.9989,8.4594645,0.481759875,23.340695,103.0835,528.8023,14.2303,1.27020925,1.19351525,0.594584475,0.881499174999999,12.18,97.66,13.143,13.271,13.164,4.51876,3.079036,4.7827875,-0.360090200000001,3.213333,365.7327,372.68275,0,-2.569915
2,0.25,-0.001348668,15.13281,60.91872,9.09941824999999,7.551743,0.447128425,23.09597,102.8435,517.3356,13.5528,1.3663725,1.1483975,0.47125815,0.58389165,11.904,94.505,15.4325,15.3995,15.299,10.516305,8.2709635,9.19098375,-0.660165250000001,3.270003,357.6172,378.9548,0,-11.39648
2,0.75,-0.00202742375,12.4674975,69.4657325,8.35543125,7.379591,0.4100367,23.03309,102.85815,516.03025,13.55542,1.394022,0.978664649999999,0.43894725,0.8136727,12.0175,94.905,15.2795,15.2765,15.2385,9.8409425,7.88226,8.62295,-0.660165250000001,3.46667,358.0447,377.3384,0,-11.95806
2,1.25,-0.00143904775,13.694835,63.773595,10.77515775,7.171308,0.46511095,22.472885,102.86305,518.5994,13.67013,1.3217575,1.1562595,0.5181077,1.036072,11.675,95.215,15.148,15.1805,15.1995,9.096248,7.394357,7.700002,-0.716429450000002,3.2100005,362.6107,375.7382,0,-10.27783
2,1.75,-0.00209339025,22.3076899999999,54.263295,9.25184799999999,6.6250465,0.3709706,22.56852,102.8915,525.7131,13.707505,1.217166,1.2660675,0.4655201,0.8313063,11.4175,95.345,14.9945,15.04,15.1235,8.209625,6.52822149999999,6.8389355,-0.405101750000003,3.353331,361.89935,374.499275,0,-8.57332874999999
2,2.25,-0.001677323,11.16135,66.7060049999999,5.54820674999993,6.4640955,0.344582425,22.598835,102.9005,535.6592,13.44606,1.1241815,1.420363,0.39825635,0.8310484,11.4025,95.615,14.803,14.9165,15.0375,7.323002,5.78467699999999,6.389345,-0.480119750000003,3.2100005,357.9172,375.4395,0,-9.6167025
2,2.75,-0.00288366125,10.99337,55.45648,4.15245175,6.781127,0.356231975,22.70455,102.919,514.9379,13.32572,1.0119705,0.854570199999999,0.39753705,0.80561965,11.7385,95.615,14.66,14.7875,14.96,6.4159845,5.08628799999999,5.940984,-0.341335600000002,3.2199995,359.44175,372.45125,0,-8.72322375
2,3.25,-0.0032587075,10.733,44.017845,9.5570045,6.82473100000001,0.352263475,22.641555,102.90055,520.7005,13.3398875,1.202163,1.2783725,0.43231505,0.788225399999999,11.7035,95.715,14.4745,14.643,14.874,5.429034,4.579839,5.5147545,-0.202550420000001,3.2400005,361.1796,370.4921,0,-8.92955199999999
2,3.75,-0.003081568,12.7295049999999,51.189075,5.89561099999999,6.795998,0.437395125,22.649,102.8717,529.738025,13.18564,1.21438,1.0174555,0.458583,0.69549605,11.723,95.915,14.282,14.472,14.7965,4.4445315,4.016127,4.94712875,-0.543885900000003,3.2199995,362.51405,369.5074,0,-8.89352925000002
2,4.25,-0.002269699,12.643,63.7588699999998,8.33727,6.9357775,0.455703875,22.997085,102.84865,531.74,13.22784,1.362331,0.932845099999999,0.500823,0.8243127,11.666,96,14.122,14.3205,14.7105,3.6680225,3.438706,4.43238,-0.363841150000001,3.0866695,359.7762,368.11695,0,-7.034434
2,4.75,-0.00184943425,12.1122525,56.961695,6.03366299999998,6.85731199999999,0.601447199999998,22.96984,102.87035,532.8958,13.41453,1.2048065,1.355412,0.703004849999999,0.8769418,11.629,96.215,13.962,14.1875,14.633,2.857257,2.82258,3.94877125,-0.300075,3.02333,358.96335,368.131875,0,-10.17319125
2,5.25,-0.0017730235,10.1502645,48.8433875,9.409324,7.523963,0.473722375,22.78765,102.88975,525.026125,13.19486,1.4682335,1.229202,0.55521415,0.681926699999999,11.6375,96.4,13.809,14.0375,14.5245,2.4355645,2.375809,3.619668,-0.393848870000003,3.383331,360.8347,367.394,0,-9.403944
2,5.75,-0.00191325175,19.6751625,54.31885,6.52605624999999,9.0314195,0.534720375,21.91949,102.8998,535.43775,13.7768825,1.391909,1.2821335,0.5085164,0.838553899999999,11.2045,96.515,13.6675,13.916,14.4035,1.833602,2.065325,3.30327975,-0.513878300000001,2.8199995,359.98735,366.2352,0,-9.780816
2,6.25,-0.0033047545,17.6518925,41.8925874999999,13.2633,8.85880175,0.4532634,22.194435,102.9207,530.9142,13.71937,1.2561555,1.186728,0.54841175,0.7018111,10.9455,96.7,13.536,13.786,14.291,1.504894,1.8145135,3.00040675,-0.438860150000001,3.2100005,360.5714,365.14975,0.209644,-7.31840075000002
2,6.75,-0.00384149925,16.97492,54.7502499999999,4.3721085,7.38434,0.43023735,21.797995,102.9566,520.403,13.618015,1.255662,0.91527735,0.50998775,0.590150649999999,10.776,97.015,13.3945,13.6475,14.17,1.3262645,1.6475795,2.7155725,13.383345,4.553331,359.6458,363.677925,18.27044,-5.51605900000002
2,7.25,-0.00137273895,19.4909375,51.2286600000001,5.63720499999999,7.37178699999999,0.426330425,21.479085,102.9837,531.5979,13.3626,1.5839115,1.055685,0.52750305,0.611146999999999,11.061,97.015,13.263,13.5275,14.053,0.747960649999995,1.5072585,2.42500075,80.386355,14.8900049999999,356.5243,363.4416,107.966,8.73756374999998
2,7.75,-0.00382324825,38.466075,83.167395,7.01219600000001,7.34543,0.469031625,21.709975,103.01345,535.458,13.629185,1.243651,0.9817577,0.5153595,0.877574849999999,11.424,97,13.1415,13.4075,13.929,0.417618549999997,1.343549,2.191802,165.5588,26.7333,357.20745,364.075875,271.1114,90.4646499999999
2,8.25,-0.00285018,42.0691625,97.8522499999999,6.19037599999999,8.499174,0.50783825,21.85929,103.0538,552.08925,14.175825,1.53901,1.141372,0.61999015,1.0924555,11.671,97.03,13.026,13.2905,13.812,0.136214849999999,1.132256,1.97049125,267.32575,22.0967,359.5527,366.813,436.7821,183.861
2,8.75,-0.00327408625,45.74776,129.892225,9.79751175,9.39207,0.574602125,22.117855,103.08235,533.8831,14.53748,1.6651805,1.2468695,0.6898976,0.8348155,12.259,96.915,12.9235,13.185,13.7065,-0.109298115,0.918547949999998,1.77582225,361.7739,19.863305,360.0383,369.035,613.9728,251.54455
2,9.25,-0.0072554875,61.64337,148.6819,7.59597975,10.0316835,0.559038925,22.82908,103.08515,529.04315,14.591825,1.6042985,1.0977375,0.6300187,0.77899135,13.1345,96.66,12.888,13.1195,13.618,-0.35399695,0.787097199999998,1.622952,455.109,26.54331,358.8405,380.63295,784.38125,333.03305
2,9.75,-0.0057416675,92.7545225000001,184.3279,6.5734865,10.805155,0.547638925,23.00218,103.0817,516.15125,14.7681,1.536236,1.3123585,0.6457749,0.80663165,13.7545,97,12.8925,13.084,13.541,-0.54730815,0.767742399999999,1.481964,549.1334,38.680005,360.7409,388.0352,939.94745,427.2276
2,10.25,-0.003585414,85.82776,224.013,9.60131099999996,11.35302,0.5452703,23.808895,103.0954,492.782275,14.76183,1.724087,1.2480105,0.64962245,0.65288785,14.4355,97.015,12.944,13.087,13.494,0.309951199999994,0.7169352,1.29467175,620.21765,40.59331,363.64455,400.11625,1081.79,475.081425
2,10.75,-0.00642200075,87.16345,246.915125,5.65714649999999,11.36807,0.5853784,24.50837,103.0847,482.01455,15.0551175,1.822668,1.4060385,0.6750411,0.7850925,15.308,96.46,13.0185,13.1115,13.474,1.82707899999999,1.592743,1.1418057,689.0101,46.733305,366.02335,400.076,1192.3435,524.928
2,11.25,-0.004148669,99.97701,302.4476,8.68904724999999,11.140775,0.59330575,24.974845,103.0517,474.9379,14.96245,1.857255,1.5319745,0.67325785,0.8680901,16.4215,95.615,13.1195,13.162,13.481,5.654158,5.80887149999998,1.386886,727.382,53.39331,365.96225,410.75865,1281.328,554.520525
2,11.75,-0.0071909,102.4454,307.7011,6.51616599999999,11.586205,0.5844632,25.39628,103.02085,468.4273,15.0737225,1.9105925,1.548072,0.66666045,0.7497489,17.407,92.12,13.4685,13.327,13.5295,9.68107899999999,10.808905,6.14754,758.5893,53.73669,366.47705,423.8894,1335.88,574.748
2,12.25,-0.003088985,108.2226,356.373125,6.2171325,12.012185,0.624255749999999,25.69848,102.9803,463.5865,15.117645,1.9071585,1.5967975,0.7027115,0.7358386,18.3965,89.785,14.174,13.6485,13.6095,15.89401,15.062865,11.7172,776.5565,55.30669,367.28165,423.1689,1359.54,587.342525
2,12.75,-0.0053521485,99.59725,343.4805,7.069705,11.744445,0.723087225,26.23863,102.9477,464.892225,15.1120525,1.9989035,1.5925835,0.8118181,0.7877473,19.8565,89.345,14.696,14.03,13.731,21.44457,19.457305,16.865585,772.91815,59.39669,368.72995,431.3576,1356.2725,585.83815
2,13.25,-0.00591445475000001,104.89435,348.388875,4.8517425,11.1402475,0.71534435,26.51267,102.89625,452.3095,14.8704,1.8946425,1.520759,0.70367555,0.75221885,20.3115,87.96,15.0125,14.4045,13.877,25.319705,24.62179,21.38032,757.6896,61.39331,370.90765,437.704225,1301.0065,573.5402
2,13.75,-0.005388995,95.39258,329.313425,5.60852299999999,11.108585,0.8387667,26.49916,102.8709,446.1246,14.5956,1.926777,1.5688875,0.75500335,0.66355675,21.085,87.615,15.579,14.802,14.0565,27.305095,29.3596649999999,24.78685,716.654,62.33669,371.6846,441.58575,1222.271,532.7443
2,14.25,-0.0108132925,86.8498399999999,349.79925,5.40185,11.70205,0.6582102,26.82385,102.84535,450.604975,14.64268,1.92169,1.5270025,0.69490495,0.66560695,21.998,86.975,15.976,15.1815,14.246,27.67781,33.8540699999999,27.32705,664.25365,63.879995,373.06955,441.7563,1117.136,471.82765
2,14.75,-0.0086502805,77.87405,316.19425,5.9310225,11.600585,0.5822275,26.840445,102.8421,448.20075,14.58237,2.0208185,1.603264,0.69847825,0.62704925,22.115,85.97,16.4185,15.5245,14.457,27.1492749999999,36.7782149999999,29.249185,588.3534,66.773305,373.58965,441.75,995.8487,399.371
2,15.25,-0.0045106395,57.298675,295.196375,4.58070125,11.202905,0.624096375,26.92722,102.83195,447.16,14.72977,2.173965,1.5583745,0.7749357,0.657992549999999,22.3775,87.5,16.739,15.8645,14.668,29.66396,37.8411349999999,30.33771,509.08825,67.6467,369.7485,447.419,858.86825,320.2922
2,15.75,-0.00627294925000001,51.8829425,268.61795,4.95667,11.593805,0.704102550000001,27.134745,102.8252,444.8235,14.8911,1.9563325,1.824542,0.7609035,0.707010099999999,22.3985,86.74,17.2105,16.155,14.882,31.2863,37.7701449999999,30.70249,415.22915,68.420005,369.39235,444.9347,693.81525,250.0161
2,16.25,-0.0063789225,44.171665,234.2663,4.7202495,10.271375,0.619300075,27.598885,102.77955,443.6135,15.2215,1.8507445,1.519451,0.73620925,0.872628849999999,23.0615,87.4,17.3455,16.5335,15.086,28.703065,36.7717349999999,30.9159625,319.4228,67.58331,368.91415,449.178875,537.33725,158.206375
2,16.75,-0.00221678,33.58125,192.1888,3.7949655,9.945333,0.6837903,27.376895,102.78045,441.4485,15.12275,1.8610205,1.4722835,0.7779534,0.731207999999999,22.456,88.26,17.612,16.7835,15.28,28.84339,35.0104949999999,30.28856,211.4744,64.283305,370.8172,440.5648,357.21165,108.06942
2,17.25,-0.00274073575,20.47164,146.4636,3.80410775,9.1328335,0.677063725,27.46781,102.75985,446.069,15.42325,1.81794,1.588789,0.79101085,0.94518305,21.6165,88.75,17.7475,16.993,15.413,28.84502,32.595135,28.9237875,109.5195,47.233305,370.62975,425.10715,181.44655,20.9219559999999
2,17.75,-0.001710479,13.34329,146.152375,12.995306,9.667759,0.710831399999999,27.576335,102.765,454.348,15.9621,1.81814,1.756791,0.756598649999999,1.086904,20.265,88.015,17.829,17.072,15.5315,28.06119,28.89274,26.3475425,27.76821,10.2,369.99805,420.6513,44.04615,-10.07277
