DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,TA,PA,RH,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,PPFD_IN
2,2.75,0.000801,-7.47775,9.323425,8.2878,2.616565,0.253183,21.8142,19.7408,100.6,100,0.927375,450.544,23.3674,0.76145,0.631152,0.337949,0.3483425,0.007,0.1517,0
2,3.25,-0.0015,-5.015445,7.3399625,9.1061275,2.54029,0.2255,21.4012,19.41735,100.6,100,0.570225,456.01125,22.9046,0.643817,0.5958,0.31135,0.3212,0.0069,0.196472192,0
2,3.75,-0.001175,-4.59826,6.07011,11.72735,2.459375,0.2192065,20.91245,19.051025,100.6,100,0.2307,458.149,22.6308,0.717658,0.58515,0.28355,0.287775,0.00745,0.167551768,0
2,4.25,-0.00179,-5.76978,6.099295,10.8269,2.6578225,0.23549125,20.645075,18.74505,100.6,100,0.2542,452.147,21.465025,0.694774,0.53603375,0.30376475,0.332125,0.00835,0.155489208,0
2,4.75,0.00205,-3.2568,2.39645,10.26145,2.7225225,0.23123025,20.329775,18.531925,100.6,100,0,458.585,21.983625,0.6864405,0.517,0.27056075,0.29045,0.008825,0.181991912,0
2,5.25,0.00365,-3.4873,4.5517,9.341665,2.7490425,0.23392225,20.226,18.254175,100.6,100,0,467.97375,22.093875,0.65135,0.6127,0.289147,0.281375,0.0097,0.28531616,0
2,5.75,0.004925,-3.652075,3.5029,8.3535,2.9283975,0.236488,19.95775,18.1027,100.6,100,0,461.96625,21.8187,0.7125355,0.546275,0.3111765,0.27791525,0.0074,0.147938784,0
2,6.25,0.0021275,-4.438225,2.5746,10.35135,2.645375,0.213275,20.019475,18.0972,100.60425,100,0,472.3995,21.958125,0.6787,0.545,0.29465425,0.29295,0.0092,0.137175,0
2,6.75,-3e-04,-1.9111,7.1253,8.52519,2.702925,0.2263005,19.930975,18.301175,100.677,100,0,470.119,21.9361,0.64660775,0.57158825,0.310425,0.2595,0.0073,0.233,0
2,7.25,-0.00556,2.56351,26.47005,6.558955,2.9355,0.240005,19.99405,18.5527,100.7,100,0,463.16825,22.1989,0.6795235,0.5781395,0.3267125,0.4008685,0.00915,0.3148184,18
2,7.75,-0.022,15.439675,59.4352,3.135455,3.18125,0.28075075,20.732775,19.2371,100.77,100,0.62185,452.48,22.641175,0.864314,0.664675,0.364,0.585546,0.00885,0.35515,79.5
2,8.25,-0.0415,35.9841,96.72785,2.1331,3.63345,0.3354,21.2275,20.56615,100.8,100,1.956195,433.604,22.9954,0.973,0.75335,0.412196,0.5686,0.005125,0.44087064,243
2,8.75,-0.07165,60.8455,130.317,-1.4514525,4.30735,0.3670025,21.985725,21.328425,100.8145,100,3.75427,423.25525,23.09385,1.0518425,0.907298,0.435948,0.555525,0.0049,0.49548632,334
2,9.25,-0.077625,86.530675,154.516,-3.2642225,4.4972175,0.40259175,23.14085,21.903125,100.8145,95.6686,5.8316,411.95575,23.45415,1.1475075,0.9466835,0.4788,0.6321,0.0033,0.56061376,506
2,9.75,-0.089,121.86375,198.631,-4.0207925,4.949885,0.43203475,24.38245,22.9939,100.81125,89.7851,8.108725,405.841,23.834825,1.30055,1.065345,0.506025,0.66671975,0.0031,0.594825,799
2,10.25,-0.08065,139.5295,238.27675,-6.34399,5.15427,0.470361,25.2445,24.0495,100.8,83.6981,9.287105,401.615,24.247275,1.313,1.15165,0.5333,0.714982,0.0032,0.6645,1277
2,10.75,-0.069075,152.60325,251.26725,-8.19758,5.0362,0.45665275,26.1075,24.5938,100.8,79.524575,11.06975,398.323,24.0931,1.33445,1.181225,0.5376365,0.74995,0.0033,0.73835,1533.5
2,11.25,-0.07295,170.854,294.12525,-8.8529,5.245215,0.4676025,27.1081,25.2869,100.8,74.961075,12.60465,397.244,24.87755,1.371705,1.1904,0.530291,0.79265,0.0033,0.824625,1612
2,11.75,-0.070325,177.34225,329.346,-11.123975,5.24636,0.46135625,27.823675,26.523525,100.8,71.6772,14.124525,395.3775,25.436975,1.391575,1.247975,0.539125,0.82295225,0.003325,0.86772296,1808.25
2,12.25,-0.072175,184.2785,352.71375,-10.0301075,5.324385,0.46331975,28.678675,27.223,100.7805,69.2684,14.8736,395.1175,24.48045,1.409725,1.301475,0.5424975,0.808711,0.00335,0.911425,1889.5
2,12.75,-0.072025,191.917,372.798,-10.0136075,5.269725,0.47758675,29.34035,27.7632,100.735,66.3935,16.0428,393.64025,24.1571,1.4261775,1.316075,0.5452685,0.85162275,0.0035,1.0127,1975.25
2,13.25,-0.07025,197.063,371.0945,-9.5904875,5.097525,0.4679,29.966,28.44735,100.7,65.6812,17.4494,392.50975,23.73875,1.4777,1.3292925,0.548425,0.8690395,0.0034,1.07921008,2009.25
2,13.75,-0.07985,175.69825,396.1315,-10.231525,5.107605,0.4753605,30.34945,28.7969,100.7,62.868425,18.941375,391.779,24.020325,1.4608275,1.3436,0.55438325,0.82904125,0.0034,1.130027,2027.5
2,14.25,-0.0666,186.36125,372.9015,-7.82906,5.14675,0.48841,30.706775,29.164525,100.68625,61.15195,19.377825,391.227,23.52995,1.446725,1.307025,0.545375,0.81652175,0.0034,1.02081088,1926.75
2,14.75,-0.05435,174.9155,378.76375,-7.63734,5.1259,0.47845,30.63985,29.2293,100.63475,59.351975,19.684625,392.592,23.971,1.42768,1.3404025,0.522303,0.78792325,0.0031,0.998175,1855.75
2,15.25,-0.06455,152.6755,341.074,-8.5135025,5.145595,0.46329175,30.677825,29.519175,100.6,58.074125,19.674525,391.07475,23.524575,1.41601,1.32155,0.513815,0.73835925,0.003,1.02949336,1860.5
2,15.75,-0.06155,139.15925,330.1995,-6.5430575,5.1129025,0.48512825,30.815925,29.7817,100.59925,56.95845,20.107225,391.04925,22.81045,1.378725,1.3198725,0.54418875,0.69441375,0.002925,0.96007732,1726
2,16.25,-0.0522,110.55275,290.089,-4.86529,5.055755,0.469575,30.9993,29.98025,100.56575,57.2349,20.1614,390.255,23.49435,1.34545,1.2718175,0.5157665,0.60676925,0.00255,0.93762264,1581
2,16.75,-0.0528,89.608975,255.2765,-3.6860125,5.156165,0.451575,31.0367,29.7096,100.51975,55.217,21.0406,390.75725,23.4785,1.318655,1.1494925,0.50441075,0.530375,0.0022,0.82229104,1413.25
2,17.25,-0.050125,65.415775,227.1625,-3.20267,4.9560275,0.44701525,31.11705,29.613725,100.5,57.53175,20.705625,391.536,23.321025,1.2586,1.116375,0.4823555,0.4552265,0.0021,0.82185304,1318.5
2,17.75,-0.044075,43.66845,173.9445,-0.0287,4.7933475,0.404522,30.88985,29.400925,100.5,57.36645,19.75595,392.011,23.7691,1.19114,1.036775,0.466675,0.350451,0.0017,0.71691312,808.5
2,18.25,-0.04155,18.154875,135.206,2.22651,4.4630675,0.34995,30.5155,29.02775,100.5,59.23935,19.01065,392.562,24.30415,1.1000525,0.911969,0.45369875,0.25558325,0.0012,0.66735928,664.5
2,18.75,-0.016425,0.216669,77.4788,2.14751,3.9070975,0.29828575,29.885925,28.498325,100.5,62.90935,17.192225,394.641,24.727425,0.94387425,0.692125,0.39883375,0.3387075,0.0017,0.60744712,469.5
2,19.25,0.0027,-2.54594,42.40765,4.25234,3.0818625,0.2283525,28.922775,27.716525,100.5,68.254,13.6439,397.926,25.53605,0.7294375,0.5589205,0.2981,0.4947,0.0044,0.55181912,296
2,19.75,0.002675,-3.19908,25.18825,6.8489,2.598975,0.1912,27.499475,26.417225,100.5,74.675625,10.3594,407.55675,25.9297,0.56355,0.46817675,0.261425,0.593338,0.007325,0.49145608,133.5
2,20.25,0.0047875,-1.799475,12.12845,7.404505,2.5477275,0.180496,26.753325,25.1605,100.5,80.35285,8.80204,423.487,24.9625,0.5274,0.4530925,0.2462,0.55177875,0.00835,0.39755,22
2,20.75,0.007,-1.19815,19.68385,9.74304,2.48564,0.1867,25.93745,24.04925,100.504,86.81405,7.28135,434.40275,24.8243,0.5120555,0.4599,0.23125,0.52705,0.009375,0.38626,0
2,21.25,0.005975,-2.3311,17.407625,7.62709,2.35205,0.1771875,25.233625,23.691375,100.51825,89.237,5.46329,449.8725,23.95755,0.60052625,0.497975,0.226175,0.4909,0.011075,0.4277162,0
2,21.75,0.0031175,-4.3163525,17.63225,11.2442,2.54385,0.18426575,24.550975,23.22285,100.5825,93.804825,5.087025,459.2645,24.3126,0.572525,0.48265,0.2511,0.44150525,0.009475,0.30595,0
2,22.25,0.00462,-2.5653,17.0592,9.3948,2.55145,0.2116,24.3419,22.8759,100.6,94.01875,4.3520725,464.4685,23.93005,0.6086,0.5149,0.276909,0.433,0.01,0.26303956,0
2,22.75,0.00599,-4.04025,16.783325,9.7058,2.62329,0.2136,24.2467,22.4307,100.6,96.532,4.231925,466.20725,23.9761,0.6118,0.52515,0.2687915,0.37165,0.01025,0.29516592,0
2,23.25,0.0058,-2.6517,11.447025,10.3354,2.62864,0.212093,23.6702,22.1311,100.6,98.627,3.756735,478.75375,24.141325,0.603366,0.5218,0.300889,0.4062,0.01255,0.195625,0
2,23.75,0.0089,-3.05265,11.1853,9.82715,2.743625,0.22645,22.814875,21.868325,100.6045,100,3.021415,470.208,23.859,0.706175,0.572481,0.2957,0.382325,0.01165,0.223,0
3,0.25,0.005525,-1.9664,8.59135,6.83177,2.71603,0.1937,20.0844,18.607,100.7,100,2.524125,461.30275,18.704425,0.561615,0.517965,0.258523,0.3487,0.009925,0.159975,0
3,0.75,0.00729,-2.512825,6.342555,6.4734,2.49347,0.189475,19.566075,18.193,100.70025,100,2.39315,457.595,18.42215,0.54277625,0.485425,0.238952,0.34065925,0.0098,0.1514,0
3,1.25,0.004175,-2.247735,4.413885,7.3457,2.4623,0.192625,19.2977,17.834,100.7,100,2.324055,464.923,18.04325,0.566425,0.45556625,0.243121,0.365031,0.01025,0.129361024,0
3,1.75,0.00484,-4.563575,4.923345,7.5410675,2.5467,0.1974875,18.8428,17.59365,100.7,100,2.01384,461.329,18.19245,0.61285,0.52435,0.267898,0.3831,0.00795,0.139652016,0
3,2.25,0.00485,-3.390815,5.22112,6.7997,2.792385,0.210505,18.7096,17.7482,100.7,100,1.9115375,457.0345,18.01105,0.5769355,0.4796,0.2571625,0.3176,0.00745,0.1334914,0
3,2.75,0.0044,-1.79325,4.358,5.98433,2.62465,0.195689,18.87795,17.4487,100.7,100,1.9325225,461.336,17.972825,0.5904,0.4682125,0.2808,0.3244,0.008575,0.13465,0
3,3.25,0.00655,-4.34855,3.0572,5.935155,2.7685,0.196158,18.5057,17.2693,100.689,100,1.878575,456.847,17.8274,0.6168235,0.484506,0.27325,0.35335,0.00625,0.148805296,0
3,3.75,0.0015825,-2.8495475,6.172695,5.92286,2.4345,0.17106775,18.041225,17.01965,100.686,100,1.344285,456.341,17.673625,0.54595,0.503375,0.24435,0.3459,0.005,0.158538104,0
3,4.25,0.005025,-1.45778,3.04227,6.581265,2.59433,0.172818,17.697,16.575825,100.6955,100,1.0703825,459.3915,17.288425,0.5496,0.437375,0.2432495,0.309575,0.0058,0.145725824,0
3,4.75,0.0027875,-0.94933075,2.864545,5.71606,2.6922,0.207975,17.519775,16.695875,100.69475,100,1.480375,462.53425,16.943675,0.58763675,0.49466625,0.2587,0.288875,0.00625,0.15904548,0
3,5.25,0.0033775,-1.0076015,5.191575,5.668785,2.6024975,0.215451,17.28145,16.59295,100.69725,100,1.589425,465.41775,16.976525,0.647225,0.4814345,0.2696,0.29935,0.0064,0.16245,0
3,5.75,0.0019,-1.6402,3.7957625,5.12851,2.8931,0.2359,17.0856,16.5636,100.7,100,1.73785,461.298,16.4614,0.6636,0.5053,0.2774,0.3111,0.0062,0.161176768,0
3,6.25,0.0018,-0.409,2.889695,5.6328925,2.6452,0.1717,16.9148,16.3518,100.7,100,1.8763,458.32825,16.32505,0.5815,0.4995,0.2424,0.3192,0.0068,0.138,0
3,6.75,0.0014,-2.622095,5.08752,5.18425,2.95625,0.2359,16.8879,16.42435,100.755,100,2.1829,464.865,16.35625,0.68825,0.494995,0.3015,0.3106,0.00665,0.157153808,0
3,7.25,-0.00375,-2.301325,7.99914,5.314275,2.81125,0.2027445,16.8863,15.8371,100.8,100,2.0639,466.23475,16.3357,0.6234,0.5764305,0.280001,0.3063,0.0084,0.222,0
3,7.75,-0.0139,2.971775,22.58095,5.522075,2.8173325,0.23918175,17.348775,16.713525,100.81675,100,1.8269,456.64925,17.4124,0.692922,0.536425,0.30085,0.5331715,0.00845,0.447572,0
3,8.25,-0.02625,20.87395,52.988575,3.85405,3.592625,0.284527,18.59715,17.74095,100.8385,100,2.0852175,443.4405,18.175575,0.9303,0.670311,0.356401,0.7287985,0.008725,0.46393648,2
3,8.75,-0.04465,41.02135,79.836375,0.71585,4.082415,0.33018,19.73185,18.82565,100.839,97.909475,4.0278,431.43725,19.32825,0.9734,0.7548,0.4100315,0.62,0.00615,0.44693712,67
3,9.25,-0.07165,63.6071,103.307,-0.57039475,4.44395,0.403853,21.07275,19.6995,100.86,91.4773,5.1672,417.7115,20.1019,1.121895,0.9262625,0.470247,0.595511,0.003675,0.42482048,158
3,9.75,-0.07555,92.02905,132.54775,-1.96515,4.76915,0.4289,22.39415,20.627,100.8715,90.9335,6.36558,413.397,20.160125,1.1743,1.0276,0.4904,0.62335,0.002875,0.44113644,380
3,10.25,-0.075825,121.092,158.011,-2.7972475,5.0603275,0.45190675,23.449175,21.900375,100.88325,90.01335,8.451105,411.272,20.87505,1.2224025,1.0814,0.508275,0.6558765,0.003,0.4876,592.5
3,10.75,-0.070875,134.577,180.0545,-4.2004,5.1271275,0.45501525,24.6656,23.021075,100.89825,85.78265,10.8996,406.329,20.7078,1.25875,1.15582,0.5128135,0.70259525,0.00255,0.55271776,799.5
3,11.25,-0.0785,164.90675,207.76,-4.908725,5.168575,0.440725,25.5245,23.894,100.84675,81.8668,12.8943,402.15425,20.881,1.3019425,1.172425,0.5102,0.74231625,0.002875,0.61808992,943.5
3,11.75,-0.08065,167.3885,231.964,-5.855125,5.25144,0.4539,26.0784,24.66755,100.822,78.5828,14.465575,400.4665,20.886725,1.31361,1.33002,0.522583,0.7715,0.0025,0.65133312,1102
3,12.25,-0.064125,168.688,241.863,-6.007895,5.373625,0.45101675,26.6127,25.256975,100.8005,75.7175,15.7163,399.2375,20.1145,1.36263,1.34097,0.530425,0.788504,0.002675,0.746116,1230.5
3,12.75,-0.05075,174.5015,267.9115,-7.33095,5.2480375,0.47140975,27.2641,25.8949,100.8,71.6158,16.779875,398.3685,20.019125,1.426825,1.3262725,0.5345,0.78742775,0.00265,0.73260432,1289.5
3,13.25,-0.06285,166.4045,261.533,-6.48515,5.272925,0.4594215,27.6993,26.2918,100.7855,71.89635,17.06685,396.985,20.26435,1.43485,1.3377,0.524688,0.792208,0.0026,0.71268624,1364.5
3,13.75,-0.0758,165.997,261.701,-6.21095,5.25101,0.4596,28.02675,26.45755,100.7675,70.62835,17.43045,396.1325,20.73975,1.44265,1.297825,0.52525,0.77605,0.00255,0.74151952,1314
3,14.25,-0.0594,154.59425,265.41575,-5.44083,5.47302,0.4575,28.1192,26.5549,100.72,70.1932,17.838475,396.596,19.996825,1.4489,1.3326,0.519895,0.739,0.0025,0.77200264,1347.9
3,14.75,-0.0629,157.71175,256.53175,-5.2908,5.28146,0.460279,28.3355,26.7147,100.7,68.397,18.07335,396.744,19.873925,1.45097,1.2952,0.528,0.7314,0.0026,0.74176716,1305.15
3,15.25,-0.063125,146.734,249.67875,-4.73885,5.349505,0.440836,28.7513,26.971975,100.66925,69.646725,18.53625,396.02,20.078025,1.379805,1.33105,0.51075,0.65705,0.0024,0.75201952,1234.2
3,15.75,-0.0689,117.102,217.37775,-3.7865,5.1626,0.448753,28.8221,27.1756,100.609,70.42105,19.0212,396.069,20.54575,1.448,1.27812,0.508816,0.570842,0.0021,0.65237424,1124.1
3,16.25,-0.038075,99.110475,190.2905,-2.5477,4.7068375,0.434325,28.724775,27.025875,100.5945,68.45585,19.23225,396.99575,20.1591,1.3144475,1.21855,0.497575,0.53895925,0.001725,0.60716768,1026.3
3,16.75,-0.0383,66.7052,157.60775,-0.824675,4.75436,0.4173,28.2577,26.3176,100.587,65.713,19.0678,397.736,19.270675,1.2336,1.1206,0.489604,0.4497,0.0018,0.62153392,857.25
3,17.25,-0.039325,44.787825,137.49975,-0.2665,5.0616775,0.3842,27.57355,26.2957,100.59325,68.10255,18.59405,398.759,19.4548,1.224295,1.05946,0.483525,0.3607,0.0014,0.57435,705.9
