DOY2,HR2,FC,CO2,CO2_SIGMA,LE,H2O,H2O_SIGMA,H,T_SONIC,T_SONIC_SIGMA,WS,USTAR,W_SIGMA,U_SIGMA,V_SIGMA,TA,VPD,RH,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD,SW_IN_1_1_1,PPFD_IN,PPFD_OUT,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
1,8.25,-7.001175,374.5083882,0.412269625,-6.38176,2.5706336,0.059394375,-36.792425,4.7291625,0.10828675,0.238357,0.0495728,0.0612582,0.21013725,0.18538525,-0.2361,0,40.9807,98.610725,2.8534125,3.5661,5.183475,7.0398125,8.8995,-23.0292,-30.59425,7.4798875,21.213,1.21929,8.614565,1.73995,228.3025,314.073,24.8
1,8.75,-8.06142,374.98695,0.49426825,-2.181,3.3511592,0.095736,-25.395775,5.262,0.107247,0.33238925,0.060608775,0.090242875,0.24630245,0.208860175,1.065755,0,35.58475,98.693,3.36703,4.022945,5.290945,7.172095,9.050555,-20.47735,-15.466,10.589,42.692275,2.63632,11.8232,2.77513,231.60875,324.055,40.018
1,9.25,-11.215,373.29663375,0.4249279,6.0999,3.13121305,0.0916748,-35.3186,5.907075,0.123407,0.275426,0.0702462,0.1148656,0.2612021,0.2453793,2.3474175,0,31.41845,98.7,3.913815,4.4034,5.418465,7.194005,9.016,-17.1298,-0.0710552499999999,27.528425,65.77555,4.3104075,29.2599,3.6619025,232.1125,337.88125,56.81725
1,9.75,-10.8105,369.65904715,0.4885792,1.018484,3.5980418,0.0962545,-26.3604,7.5167,0.12543215,0.2110115,0.0744484,0.121376425,0.2831678,0.2951713,3.3859275,0,28.4841,98.6825,4.91885,5.045995,5.727745,7.242195,9.048725,-12.0804,-0.15555,28.04685,81.73635,5.04985,28.52384875,4.792935,232.4275,347.81875,83.57625
1,10.25,-9.145405,370.085811325,0.4188799,2.2397625,3.469048475,0.0936276,-26.0316,7.89571,0.15271,0.22725,0.0715701,0.13510605,0.32058015,0.30629025,3.9708,0,26.082,98.7,5.7120375,5.4844,5.8922125,7.2476875,9.0185875,-8.566345,10.82065,40.1858,97.6975,6.50732,40.48445,5.78223,236.1975,352.02,93.61
1,10.75,-11.9053,369.86180995,0.4833769,10.13724,3.39192475,0.09529535,-26.1791,8.3284125,0.1649575,0.23497175,0.083704575,0.1424486,0.34307795,0.356088275,4.4442,0,25.105075,98.6916,6.4777,6.07844,6.14456,7.18674,8.934,-6.5861,8.00173,39.6105,95.302125,7.391245,39.6105,5.99474,237.94625,355.2925,105.5675
1,11.25,-13.449,367.9710575,0.463351,13.029,3.9335053,0.10146755,-23.4845,8.64062,0.1483855,0.304269,0.08426965,0.136504875,0.350401475,0.380428475,4.8705,0,25.8014,98.6,7.05465,6.599375,6.406525,7.117775,8.86555,-4.067905,10.9146,44.2154,116.278,7.79234,46.32885,7.1961625,244.0465,356.37675,114.0625
1,11.75,-10.3898,368.2318235,0.436225,14.3367,3.357421,0.099056,-30.337,8.89736,0.16362925,0.36700875,0.082101025,0.147672075,0.38083425,0.413000025,5.1595,0,25.8285,98.5951,7.4789,7.052475,6.6109,7.146925,8.832825,-3.4057125,10.606375,29.41315,76.9772,6.6864825,32.4138,5.55686,242.8385,355.881,118.6
1,12.25,-8.4082325,371.5946155,0.486895875,10.93195,3.6891687,0.10685235,-17.1146,9.0695775,0.151423,0.420876,0.0965552,0.148003,0.3929575,0.4207101,5.260125,0,26.475575,98.5057,7.71355,7.390025,6.772475,7.214825,8.67655,-3.2529,10.6304875,37.715075,99.33,6.8272,35.49715,5.845195,242.127,356.2295,126.19
1,12.75,-12.0197,372.71608955,0.4152845,15.1266,4.13989865,0.0931161,-17.8433,9.368185,0.13695845,0.451645,0.0946148,0.1502048,0.3875638,0.4220939,5.513,0,25.426625,98.5,8.01239,7.769,7.14871,7.28877,8.66802,-3.78779,11.6035,34.099125,91.2556,6.8272,33.8252175,6.062345,246.11,357.53,119
1,13.25,-10.05725,371.324840825,0.395295875,10.3686,3.75416805,0.09793155,-12.1079,10.11125,0.13631775,0.289147,0.0840031,0.148020625,0.3737003,0.42675525,5.8344,0,24.35095,98.5,8.27136,8.05394,7.49548,7.32683,8.64325,-3.88113,6.764,36.17915,85.282325,6.8272,30.950475,5.66133,246.3,358.5,130.435
1,13.75,-8.5723925,371.3430338,0.412544625,7.72115,4.0490077,0.093387125,-18.867,10.49375,0.1201286,0.3652605,0.090017375,0.1424991,0.3677609,0.4092128,6.0788,0,22.0686,98.48095,8.375245,8.2233375,7.7263525,7.422025,8.607275,-4.53665,10.7412,28.899225,74.0892,6.747785,28.74025,4.79438,248.28,357.7,104.3
1,14.25,-9.1650625,368.2862035,0.3820956,7.424455,3.6145045,0.0870416,-12.5463,10.47885,0.112933275,0.3732565,0.09846235,0.1442374,0.39959255,0.40831765,6.1752,0,21.806,98.4966,8.410975,8.285275,7.9387,7.646425,8.618225,-4.803764,0.469578,26.742275,62.615575,6.541875,26.3156,4.6323975,248.66,357.09,82.5
1,14.75,-7.6425325,369.650509475,0.33813945,7.596725,3.518297775,0.08283445,-17.901,10.613525,0.095257825,0.376436,0.081645375,0.1171049,0.340371425,0.330841275,6.4535,0,22.11485,98.4312,8.373555,8.2971475,8.0378575,7.6676075,8.58985,-4.71757,-7.2891,21.741825,55.599025,4.10984,21.741825,3.400625,249.64,355.11,57.54525
1,15.25,-6.48512,368.80706345,0.29043345,5.69866,3.717700425,0.0775758,-18.74295,10.7763,0.090307,0.306152,0.0726402,0.1119214,0.2972156,0.3256104,6.4668,0.02449025,22.7405,98.49945,8.2667225,8.2321125,8.101525,7.7513325,8.5922075,-5.65539,-23.749125,17.0948,46.5157,3.211125,16.37795,3.21308,248.7095,350.89025,41.05775
1,15.75,-4.84759,369.0414676,0.248728,3.21144,3.4416586,0.0624147,-23.6485,10.7448,0.0729888,0.347018,0.06286695,0.084628775,0.266888875,0.2635094,6.26035,0.0356483,23.859875,98.524375,8.2198,8.2122375,8.1558425,7.8052075,8.581495,-7.147755,-42.570725,10.194405,27.53625,1.9255325,9.8531525,2.26343,247.52925,349.4845,24.1685
1,16.25,-3.2373925,368.167723,0.232380375,-0.48763875,4.060367875,0.043087125,-26.331325,10.59,0.08003975,0.33759875,0.045947625,0.063287,0.202933625,0.205758625,6.00605,0.04082,25.092125,98.499375,7.96594,8.0603,8.10344,7.81432,8.60336,-11.42398,-66.6309,2.2417775,6.9052725,0.596094,2.44157775,1.3912475,245.2905,346.6675,15.89975
1,16.75,-3.52624,371.40485005,0.371119,-3.3183925,3.6272315,0.0262652,-42.225875,10.5297,0.076468925,0.20941,0.024034875,0.03263175,0.157568,0.15370475,5.418955,0.01987,26.019725,98.5,7.7918025,7.92127,8.0437425,7.886765,8.5444275,-18.2776,-83.347,1.1050725,4.634645,0.33132,1.105072125,0.243468,242.623,331.51725,4.95155
1,17.25,-2.959305,370.706589675,0.41937715,-5.99675,3.719677275,0.02142295,-48.4278,10.1442,0.0776682,0.155056,0.024209,0.0292508,0.1355822,0.1349202,4.727075,0,29.046775,98.5,7.1545,7.57681,7.95726,7.88769,8.55021,-24.6032,-83.8474,0,0,0,0,0,244.408,318.99,0
1,17.75,-6.613755,372.556241625,0.498188,-13.75025,4.478898125,0.0239377,-44.1945,9.47871,0.077759,0.165947,0.0242787,0.0322004,0.12603845,0.12731235,3.708575,0,32.7804,98.5,6.6804075,7.251575,7.7734375,7.87362,8.560125,-26.365,-76.078475,0,0,0,0,0,245.11,314.5415,0
1,18.25,-6.66186,365.4650606,0.62905575,-8.108525,4.879421,0.019903725,-42.902,9.100775,0.070558,0.1864275,0.031151,0.0356685,0.1290855,0.125469,2.938,0,35.2326,98.5,6.10139,6.78339,7.63312,7.85209,8.60185,-25.961455,-77.7742,0,0,0,0,0,244.38725,314.7735,0
1,18.75,-6.296525,368.3596638,0.5354182,-8.79736,3.6380353,0.019905,-37.5559,8.5491,0.06786375,0.2598415,0.02837275,0.03504735,0.1342149,0.13395555,2.16,0,38.7796,98.5,5.65636,6.53705,7.46292,7.93676,8.65082,-26.652675,-75.0405,0,0,0,0,0,241.92325,313.08,0
1,19.25,-10.4558,372.690139,0.52424225,-6.967175,3.53021375,0.01746125,-40.128925,8.35131,0.07807815,0.19511925,0.03094925,0.038733875,0.13744615,0.149977675,1.751775,0,39.3902,98.5,5.43442,6.1702,7.23592,7.93469,8.64116,-26.383845,-74.7177,0,0,0,0,0,240.22,312.758,0
1,19.75,-11.819125,362.5690044,0.588471975,-8.71574,3.636397975,0.020054725,-42.12425,8.1774525,0.077470425,0.29586,0.033669,0.038857,0.148307,0.158528,1.23498,0,41.94185,98.5,5.20619,5.9131,7.04752,7.90348,8.65861,-26.195625,-73.2229,0,0,0,0,0,242.7,313.501,0
1,20.25,-10.177675,369.8713515,0.5650055,-12.1088,4.0978439,0.0169233,-45.6146,7.9850025,0.07702055,0.2879195,0.039852425,0.0436839,0.16034115,0.16055865,1.08784,0,42.53175,98.5,5.0229275,5.7179825,6.8531675,7.89429,8.6847575,-26.41311,-72.3782,0,0,0,0,0,240.47775,314.3125,0
1,20.75,-6.395875,373.4914327,0.5703089,-8.8785775,3.71309735,0.0186486,-43.2232,7.8495775,0.07205765,0.2492405,0.03721695,0.04205145,0.16724505,0.16950635,1.05327,0,44.2261,98.5,4.810665,5.57422,6.6830275,7.885525,8.6996275,-26.84442,-71.404,0,0,0,0,0,240.4695,314.1705,0
1,21.25,-8.3975,365.637803375,0.509236,-10.12625,3.58627275,0.0193437,-44.73085,7.971695,0.08680105,0.25889025,0.0366572,0.0445873,0.168050975,0.163261675,0.841552,0,45.886325,98.59785,4.6026675,5.40905,6.542505,7.8382125,8.714715,-26.09953,-71.50885,0,0,0,0,0,239.282,312.985,0
1,21.75,-7.7435375,368.533044575,0.599368875,-9.8824475,4.1129524,0.01928,-44.3392,7.662305,0.070096,0.282486,0.0433026,0.0441408,0.1675388,0.1831366,0.6026,0,44.734175,98.6,4.40223,5.30883,6.4272975,7.8031925,8.76931,-26.334525,-73.0592,0,0,0,0,0,240.9525,312.71125,0
1,22.25,-6.2398525,381.322976,0.54827665,-9.60278,4.099118,0.01782795,-45.34115,7.35444,0.0709024,0.288874,0.0430066,0.0475338,0.1690516,0.174866,0.4386,0,45.95575,98.6,4.27833,5.2083075,6.3647925,7.7417425,8.7604375,-26.633925,-73.134375,0,0,0,0,0,239.48725,310.75,0
1,22.75,-5.3445,376.94975235,0.55310825,-9.96108,3.50911785,0.0192684,-45.7192,7.38416,0.07646995,0.31241775,0.04097245,0.045817175,0.182459425,0.1859044,0.1254,0,45.95025,98.6,4.18242,5.08374,6.26494,7.7107,8.77696,-26.74195,-72.29335,0,0,0,0,0,239.63025,311.7845,0
1,23.25,-6.3981475,379.43470125,0.522170875,-13.34215,3.78527025,0.017018975,-44.063875,7.25728,0.0689631,0.28827175,0.037551325,0.04417415,0.172262225,0.1799015,0.03165,0,44.80095,98.672,4.02628,4.89552,6.07282,7.63294,8.76296,-26.480125,-72.324,0,0,0,0,0,237.97675,313.1655,0
1,23.75,-7.1628625,382.0535842,0.5109652,-7.99704,4.0887316,0.01719315,-48.942225,6.917185,0.07258005,0.28919375,0.04237,0.04512455,0.1887064,0.1850048,-0.23975,0,46.121225,98.6369,3.8208,4.78962,5.92604,7.55998,8.7704,-26.270275,-74.553,0,0,0,0,0,235.8365,311.45525,0
2,0.25,-7.9831075,377.2305962,0.686236,-9.01614,4.2825898,0.0219482,-56.7457,4.867775,0.12399725,0.339357,0.048840625,0.049812375,0.169915975,0.19151355,1.0732,0.017930675,51.0327,98.424375,5.767525,6.5329575,7.550985,8.6631825,9.54708,-28.3336,-74.805825,0,0,0,0,0,231.655,311.0465,0
2,0.75,-8.51185,374.54047875,0.648385225,-9.3764,4.401408,0.021953325,-58.39405,4.900825,0.11559,0.3531775,0.04243325,0.0481286,0.1743102,0.16772405,0.6526,0.001836,52.3382,98.399775,5.6219,6.43945,7.457395,8.653015,9.544935,-28.08725,-74.6718,0,0,0,0,0,231.04,309.8625,0
2,1.25,-12.63605,377.683406825,0.597384575,-7.739315,4.47471965,0.01765935,-58.5793,4.6456425,0.111554275,0.3884615,0.047193125,0.046633275,0.16650625,0.1780024,0.37535,0.00992885000000002,49.625,98.4,5.51903,6.35028,7.40917,8.643015,9.541485,-27.410125,-77.225125,0,0,0,0,0,230.38,309.079,0
2,1.75,-4.7128975,374.39326725,0.6405136,-7.919965,4.248871925,0.0213568,-60.061,4.63274,0.12350595,0.32199,0.042770425,0.0449431,0.176584475,0.189044,0.510377,0.0353544,50.1882,98.4,5.36925,6.21835,7.33293,8.628185,9.543375,-26.9395,-79.37835,0,0,0,0,0,232.82,308.358,0
2,2.25,-6.8014725,375.61116755,0.6923416,-9.26471,4.45989315,0.0182789,-61.294925,4.65036,0.109730375,0.35432,0.0479874,0.0520018,0.1813898,0.1781464,0.21405,0.0120075,50.83475,98.4,5.18317,6.099935,7.238035,8.61021,9.541125,-27.0458,-79.33755,0,0,0,0,0,232.455,308.358,0
2,2.75,-6.03236,378.5579702,0.6894805,-6.92456,4.3352049,0.0190022,-56.2767,4.6265875,0.09901535,0.3707255,0.04655965,0.046912375,0.18787965,0.185347075,0.188975,0.034186,48.4946,98.39975,5.014575,5.966765,7.159985,8.54264,9.541125,-27.0268,-83.290125,0,0,0,0,0,231.16,306.8755,0
2,3.25,-6.6673225,376.20592735,0.757016,-9.0285525,3.4281667,0.01867925,-64.82005,4.501945,0.102126625,0.32109,0.0501384,0.047469,0.1734054,0.181245,-0.0790249999999999,0.024524275,48.0385,98.3975,5.02712,5.824505,6.986465,8.461265,9.535625,-27.3612,-79.31,0,0,0,0,0,230.825,307.4625,0
2,3.75,-10.6558,377.9276362,0.60993475,-7.1677025,4.08638,0.0205412,-56.6633,4.523015,0.11260295,0.370578,0.0420194,0.0491686,0.1699604,0.17882,-0.025075,0.02669675,47.06,98.3,4.929745,5.71552,7.0308,8.39845,9.529,-27.0304,-77.413,0,0,0,0,0,230.215,306.17275,0
2,4.25,-11.1264,378.427126625,0.7154258,-7.16614,4.438106125,0.02039285,-59.77475,4.4011375,0.1015152,0.373482,0.0443208,0.0503546,0.1799864,0.1791254,-0.0806499999999997,0.0636736,49.9932,98.3,4.806995,5.607735,6.957065,8.315815,9.514625,-27.83316,-75.15635,0,0,0,0,0,229.48,305.0575,0
2,4.75,-7.3748575,377.8244243,0.7194148,-6.87104,4.1549799,0.023017275,-57.39795,4.4481125,0.11620425,0.323798,0.0415286,0.0475438,0.1741182,0.1793082,-0.0309499999999999,0.028865875,51.6069,98.3,4.7158475,5.481775,6.8435725,8.256505,9.50404,-27.6255,-73.71225,0,0,0,0,0,229.26,305.0725,0
2,5.25,-9.1327875,379.02597105,0.7156343,-6.590665,4.115269275,0.0188262,-59.86525,4.4251425,0.13437985,0.303798,0.044724025,0.0489756,0.1637262,0.17466115,-0.18505,0.011436275,51.42675,98.2975,4.556765,5.35803,6.72095,8.20336,9.50831,-27.78265,-74.5801,0,0,0,0,0,229.43,305.65725,0
2,5.75,-9.8868075,376.80702,0.677396175,-6.8788925,4.184936175,0.021111325,-60.321,4.3570425,0.119816,0.32909325,0.04785905,0.0460661,0.173124675,0.17588235,-0.27865,0.011076,51.646,98.297675,4.3922,5.294,6.601035,8.125155,9.487185,-27.411075,-77.6569,-1.128924,-2.50974,0,-1.128924,0,229.335,307.096,0
2,6.25,-7.2588775,374.925460425,0.694771875,-9.15268,3.4941632,0.021005875,-58.273,4.35047,0.1180315,0.382224,0.0375332,0.046298,0.1714286,0.1885904,-0.335,0,52.4329,98.3,4.39975,5.270025,6.561725,8.11049,9.5011475,-27.785,-76.47275,-1.128924,-2.50872,0.0040008,-1.128924,0.29441,228.3315,307.724,0.331
2,6.75,-7.27797,375.9541706,0.684275525,-5.44275,4.1326136,0.02124645,-55.41665,4.33319,0.131087125,0.347768,0.0376784,0.0447878,0.173962,0.1832212,-0.137,0,52.6395,98.334125,4.2458,5.1656,6.491435,8.011015,9.4557,-28.352,-77.9782,0.04834,0.1284,0.0089858,0.0515745,0.299842,228.63,306.797,0.404
2,7.25,-10.18425,369.250928,0.615315,-4.54657,4.2388768,0.020643,-48.465225,4.26408,0.1141906,0.3538535,0.042564575,0.048893775,0.19211755,0.1891619,-0.0444499999999999,0,50.715,98.3,4.202315,5.09388,6.414735,7.973795,9.43453,-27.9784,-72.496625,1.015,5.472615,0.266558,1.2086,0.735942,227.83,307.4575,2.4322
2,7.75,-8.89572,371.1016443,0.5595835,-4.386375,4.47112955,0.04850075,-38.816,4.152025,0.107074375,0.300856,0.04626,0.0572664,0.2117168,0.1960656,0.65555,0,47.72325,98.29635,4.207345,5.108425,6.3988225,7.942255,9.408995,-26.460675,-54.918125,3.9786875,21.057425,1.08476,4.0571525,1.951405,227.375,313.452,16.582
2,8.25,-14.25215,374.70084675,0.500307925,-0.0550459999999994,4.5825331,0.10486035,-36.423175,4.955475,0.105531725,0.31197425,0.062164425,0.078479275,0.216121275,0.2125159,2.01385,0,46.5565,98.398975,4.4474025,5.222225,6.4184,7.9154575,9.3928475,-24.0097,-7.99362,16.5124,44.3768,2.29426,17.74145,3.76181,230.385,324.82,43.46775
2,8.75,-16.054975,370.348973125,0.69072345,8.23975,4.487891625,0.14190315,-37.7952,5.727405,0.12072315,0.3090925,0.0659528,0.1022619,0.25204525,0.2388168,3.3112,0.0309377,42.9839,98.3982,5.0361875,5.4409275,6.528325,7.920245,9.40275,-19.495,-2.2203,24.018025,67.082,3.36928,25.3494625,4.33783,234.41,339.025,66.5125
2,9.25,-15.124325,364.9540945,0.74398005,1.25384675,4.520004425,0.148729175,-31.3828,7.4519725,0.1311395,0.20908625,0.076437,0.126558375,0.293353125,0.273147125,4.6113,0.0918995,38.96,98.4,5.6575,5.9318475,6.6686575,7.938995,9.377495,-14.748,4.4763375,32.99585,86.6286,4.48984,33.041975,5.13146,235.24,350.165,74.97025
2,9.75,-15.7044,367.08382895,0.7077812,14.419225,4.425190075,0.179535,-32.263875,8.2893625,0.1443475,0.240454,0.0808976,0.1428224,0.3180848,0.3191142,5.131375,0.165832,35.7432,98.4,6.35845,6.4941825,6.8599475,7.9784,9.3967,-9.5420625,8.10969,36.360275,92.563975,6.461965,35.488375,5.5035,237.865,353.715,90.775
2,10.25,-15.86825,368.38610305,0.7141619,23.4077,3.94017265,0.188798625,-31.027825,8.8544,0.14733605,0.310721,0.0769723,0.15644325,0.395545,0.3681173,5.821425,0.28863325,32.4475,98.5,7.0958475,7.00987,7.1353,8.0610575,9.39195,-7.22335,15.5117,55.580925,144.26825,6.99295,55.580925,7.59223,240.1985,354.77325,132.36
2,10.75,-13.6479,368.2278978,0.65813825,21.41485,4.274544875,0.17812725,-18.67975,9.29758,0.147102425,0.310302,0.0915104,0.1617964,0.430532,0.4518804,6.29505,0.354124,31.653075,98.494575,7.7795375,7.5312025,7.4996525,8.141445,9.39605,-7.0317875,27.269975,65.858275,175.99275,8.9898,66,9.09589,241.785,359.415,165.76
2,11.25,-18.015225,368.413530625,0.60500025,26.948,4.705537125,0.214209125,-19.52025,9.399315,0.1458096,0.464769,0.100498475,0.177610275,0.4790369,0.5030514,6.986625,0.3382285,31.078075,98.498975,8.1665475,8.078425,7.7184725,8.232145,9.4214375,-7.22988,23.65375,64.845925,167.1815,8.2673725,64.1542,9.72529,245.6815,361.5,149.48
2,11.75,-16.11205,366.815930375,0.5259618,30.037775,4.619931,0.1938588,-15.25475,9.76106,0.16678005,0.61712875,0.10712375,0.186690875,0.468582875,0.5038585,6.81543,0.576273,30.0465,98.4816,8.342875,8.3715625,7.985925,8.3093625,9.3958125,-6.06941,22.9892,71.097525,176.9295,7.967465,68.141325,9.89631,244.16825,361.90325,134.76
2,12.25,-14.87545,367.45048005,0.563272725,34.30625,4.52097425,0.1977223,-19.617325,9.90134,0.164062325,0.550376,0.112042,0.187188,0.479521,0.515617,7.13625,0.604024,29.9406,98.47645,8.5537625,8.5617625,8.2763,8.341475,9.359175,-5.77141,27.7558,74.050475,170.8675,9.59975,66.67675,9.80625,248.22325,362.17675,144.98
2,12.75,-16.728375,366.8515491,0.558492,29.0298,4.75609975,0.204740125,-13.491425,9.87142,0.14953825,0.57950675,0.1116605,0.1951992,0.50400595,0.5415899,7.20745,0.619562,29.24375,98.4,8.886345,8.7474,8.54578,8.369645,9.3307,-5.00203,25.742325,76.3987,187.069,8.71285,76.3987,10.523035,252.728,361.7345,149.69
2,13.25,-15.777575,365.8589222,0.55119675,28.19475,4.43773635,0.19697815,-13.6055,10.073675,0.126318175,0.628282,0.11008675,0.193205225,0.484858325,0.538267,7.22175,0.64989,29.019,98.4,8.87739,8.90717,8.71059,8.44726,9.328,-5.814912,15.27225,63.680775,159.47725,8.53171,64.11445,10.4635,254.71725,363.612,156.66
2,13.75,-13.53235,366.01677815,0.49778785,15.8465,4.40527695,0.188855225,-23.96765,10.46555,0.13394805,0.62385,0.11912575,0.200467425,0.490166275,0.54562655,7.584875,0.75852075,27.99835,98.398625,8.986545,9.05825,8.80649,8.549445,9.28325,-3.1770375,22.2258,60.0468,159.52075,7.8914975,60.0468,9.21106,256.359,362.76525,139.705
2,14.25,-14.3526,364.27929995,0.482428875,21.1365,4.4914814,0.20402325,-29.208,10.787875,0.139423,0.550392,0.10702975,0.170529525,0.46190825,0.5005819,7.74685,0.571298,27.4386,98.3156,8.84325,9.1914375,8.93767,8.6681775,9.3227,-4.8606,6.2184175,48.740575,125.377,6.53839,49.3486,8.50156,256.81325,362.6865,104.7675
