DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_9_1,TS_3_1_1,TS_3_3_1,TS_3_4_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_4_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.124983585579598,0.0509589727048633,0.0691332908577932,0.880627799346691,0.400188199251056,0.144534585825735,-1.8097861757452,0.230814800558973,0.728857483243073,413.30943759734,5.08707862398665,426.425460935906,4.33549096361095,418.129693290323,426.944345604223,4.29486449124292,418.181066026442,427.444700081846,4.26137240649952,417.957363815385,489.29279779354,4.12389814371261,415.821883064935,2.72784284292232,4.90228952588069,0.636213831272589,1.8275,1.09,0.5075,4.661575,4.498,4.065575,3.13665,2.94885,87.3643775,62.2075,4.21205,0.025,1.77,1.6925,2.2,-2.4475,3.9,0.72,262.65,322.925,260.525,319.875,0.04,0.48,0.11,0.34,0.15,0.075,0.02,-0.1125,3.841,5.148,7.64525,8.402,9.891,14.03675,14.754,4.38825,6.05475,16.224,5.557,10.13025,8.87225,12.4605,17.5675,4.522,6.00125,7.68375,8.0315,10.70475,16.37875,5.128,6.13675,11.9935,-29.7505,-19.6775,-18.108,-44.075
1,0.75,0.0870061182267913,0.0611676905342411,0.041077361917932,0.413072580162082,0.242216692742636,0.151566069998614,-0.780952048186081,0.217136047403095,0.701443014684371,413.007165924832,4.92778938457897,432.621657872826,4.34881473849271,418.055890125916,432.29431342514,4.22066582528497,418.340294737828,431.193693888496,4.21158845153409,417.908322298729,490.437491970449,4.02290528848667,416.425777490323,2.84871414690226,4.4433987459945,0.67504115924982,1.8525,1.18,0.5075,4.1427,3.964,3.515,2.87785,2.4264,87.360465,63.25,4.2332,0.0175,1.5325,1.6375,2.225,-2.5825,3.9,0.59,263.125,322.275,258.725,321.95,0.04,0.49,0.115,0.34,0.15,0.075,0.0225,-0.1075,3.67425,4.90925,7.43925,8.3665,9.90125,14.0345,14.75,4.19675,5.853,16.22175,5.423,9.934,8.789,12.444,17.5655,4.3375,5.806,7.51875,8.0285,10.71225,16.37775,4.85,5.833,11.90725,-29.9475,-18.969,-17.742,-44.4625
1,1.25,0.0908262643665717,0.0243040773602122,0.059264772563195,1.878945769034,0.191919561341307,0.125611045550871,-0.622221711772859,1.14537348834391,0.647197715449022,413.031231417842,4.97211482170589,427.613117823348,4.53684211203492,417.97968461958,428.320844280342,4.52026535619841,418.324109138882,428.133084910223,4.45284593809428,418.083982423679,488.873728348656,3.99735968302915,416.393024607614,2.83345734681967,3.81644091860528,0.622045966336069,1.8475,1.1425,0.4925,3.661,3.69,3.30575,2.2227,1.8072,87.35985,64.125,3.99695,-0.33,1.515,1.45,2.1,-2.3225,3.9,0.7025,262.225,321.925,261.775,321.525,0.0325,0.48,0.1125,0.33,0.15,0.0675,0.02,-0.095,3.35325,4.6385,7.256,8.371,9.91,14.03275,14.74975,4.059,5.6685,16.2205,5.12125,9.73125,8.69,12.446,17.5635,4.19925,5.62225,7.414,8.03575,10.71975,16.37675,4.5805,5.622,11.8165,-32.66925,-20.30775,-18.909,-41.5225
1,1.75,0.0390362089427903,0.0648068783471044,0.0466793011739372,0.299112244779701,0.368731342977539,0.137464786269893,-0.614601008544086,0.970710215792194,0.642868167778049,412.890431694001,4.89909896718834,425.742243588046,4.47447522210536,417.379238406418,425.691892334237,4.44285799455712,417.77898986413,425.155738595872,4.41895068173546,417.644690034445,485.110624348167,4.16196227601143,416.366503389204,2.57712530036756,3.40390883926131,0.661004330900495,1.795,1.085,0.515,3.4363,3.19425,2.636625,2.0704,1.90825,87.373895,65.02,3.77405,-0.72,1.0425,0.76,2.2,-2.2,3.9,0.635,262.55,319.825,260.975,316.25,0.04,0.4875,0.0975,0.34,0.1425,0.03,0.02,-0.02,3.088,4.4395,7.13825,8.3425,9.91725,14.03075,14.73475,3.73975,5.409,16.21925,4.791,9.54325,8.58725,12.447,17.5615,3.94825,5.396,7.29425,8.041,10.7265,16.37475,4.30525,5.39625,11.72175,-28.6445,-17.761,-17.811,-46.005
1,2.25,0.10431830835322,0.0305490898140774,0.0966903569935458,0.860031712608523,0.515661911976274,0.121011751153395,-1.80077806020945,2.35313153775282,0.690685917795147,413.025103121866,4.5843279132083,426.265106952508,4.55909631071576,417.3465008986,427.023625523356,4.50169639120201,418.071877857281,427.425030327941,4.45156809138166,417.767146335026,482.637205605889,3.84629899870139,415.444653575822,2.5604904020203,3.25948553843793,0.640485875922598,1.73,1.0825,0.4875,3.227875,2.90325,2.16735,2.0454,1.319975,87.358825,66.745,3.55365,-0.78,0.8275,0.715,2.1,-2.275,3.8,0.665,264.65,318.25,262.15,313.925,0.04,0.49,0.1,0.34,0.15,0.0775,0.02,-0.095,2.6965,4.24125,7.00575,8.332,9.92225,14.02775,14.73275,3.47325,5.07725,16.169,4.5215,9.36875,8.48375,12.4715,17.5595,3.659,5.177,7.148,8.0395,10.7315,16.373,4.117,5.1945,11.624,-30.4295,-19.561,-18.20975,-47.385
1,2.75,0.0753476713244582,0.0814755233309442,0.146701412813155,0.361059547614148,0.409249877558206,0.126932423929436,-2.17485633090054,0.0500318935743678,0.67076017481229,413.121169964364,4.36555054374692,429.484097590648,3.9359980463453,417.829621332114,430.094269186473,4.05094627962862,417.902068550208,431.531742174145,4.02871233992417,417.341269608571,488.972071284552,3.76664989447468,415.755195620579,2.7371476228357,3.2684908233582,0.671888552892571,1.75,1.1625,0.5525,3.240375,2.843,2.154175,1.834425,1.14345,87.358705,66.02,3.5075,-0.785,0.685,0.4475,2.2,-2.375,3.9,0.725,259.675,318,261.525,313.375,0.04,0.48,0.0925,0.34,0.14,0.07,0.02,-0.0975,2.4025,4.08075,6.84875,8.29675,9.92875,14.027,14.70925,3.1305,4.7825,16.21675,4.21425,9.174,8.37925,12.46625,17.5575,3.3545,4.933,6.99625,8.02725,10.73775,16.372,3.85825,4.9315,11.52375,-30.28125,-19.4575,-18.3775,-47.7975
1,3.25,0.0932816958936227,0.0452452132327,0.119293174816831,0.669793402063496,0.260116119655236,0.15260825481236,-1.85761280748106,1.1600420482202,0.652645625404259,413.854306481472,4.37494915929077,428.121712539951,3.96192020939013,417.683026706456,428.975463804938,4.01154914412993,417.956104875043,428.380784038439,3.85881473639671,417.779959652159,484.943150377365,3.67780582834679,416.053745530366,2.46902318378342,2.43275747817558,0.670510045006,1.72,1.095,0.495,2.52245,2.22275,2.185275,1.5161,0.4252,87.3760575,66.6125,3.231575,-0.815,0.3275,0.1825,2.2,-2.5,3.9,0.68,258.725,316.25,260,313.35,0.04,0.48,0.1025,0.34,0.15,0.03,0.02,-0.0575,2.24175,3.806,6.67975,8.21575,9.933,14.0255,14.72775,3.0215,4.62225,16.215,4.09175,9.035,8.2725,12.45275,17.5555,3.12975,4.74975,6.85225,7.967,10.74225,16.371,3.6215,4.703,11.41675,-33.897,-22.538,-19.94975,-46.33
1,3.75,0.132863529684628,0.0246858924035391,0.0918849368205079,1.15435431164167,0.399420571284601,0.139001912232765,-1.59560139102625,3.58701757206282,0.701035640589637,413.703811760838,4.4562809208993,430.907841245288,3.7426238596596,417.116081880503,430.481634993797,3.69900198854452,417.799187653014,430.504862509145,3.675798836755,417.190969537019,492.256323494543,3.3860411792566,415.962925925373,2.48878272587424,2.64830417829311,0.664093660839925,1.7325,1.1225,0.515,2.65535,2.29325,1.8308,1.305725,0.474775,87.36005,68.4525,3.26,-0.9125,0.495,0.1475,2.1,-2.315,3.8,0.9,258.525,314.55,259.275,310.325,0.04,0.48,0.0925,0.33,0.15,0.0575,0.02,-0.04,2.084,3.58375,6.50225,8.13025,9.93875,14.0245,14.738,2.8565,4.4175,16.21475,3.96025,8.85275,8.21,12.45,17.5535,3.037,4.5335,6.7195,7.901,10.7475,16.37,3.40475,4.5075,11.306,-31.72,-20.405,-19.2535,-47.39
1,4.25,0.123628552516871,0.0537739768332148,0.0412015179409659,2.22330756941003,0.18524708528482,0.137363426279182,-1.65220503741319,1.54537801789825,0.772290620026615,413.771505147899,4.50837552627348,428.00004920692,3.76764430615347,417.530723350482,428.070801957251,3.74312657400773,417.971688613636,428.376272400079,3.73082762583533,417.492003498382,488.421130508265,3.61806936039047,415.843675524543,2.4410645937227,2.50684763209201,0.735610431843303,1.7125,1.065,0.55,2.51935,2.2785,1.81265,1.0633,0.1263,87.3665475,69.73,3.2619,-0.54,0.7825,0.325,2.1,-2.44,3.8,0.73,258.7,313.725,260.55,311.925,0.04,0.48,0.09,0.34,0.1425,0.0225,0.02,-0.08,2.02425,3.41675,6.32775,8.04125,9.94125,14.02375,14.7165,2.70475,4.26375,16.2135,3.8555,8.704,8.1505,12.44825,17.55175,3.02275,4.358,6.57675,7.82925,10.75,16.369,3.2345,4.28925,11.20125,-32.355,-21.754,-19.4385,-43.97
1,4.75,0.0538361141431455,0.0795426542981228,0.10861438594864,0.670697366786372,0.68786795317045,0.130622079910305,-2.38508726319648,2.18393229166555,0.65923173224685,413.194488613149,4.53406401351931,428.986830817137,3.93037605369856,416.96518933417,429.264463745734,4.09906275083176,417.418112939655,428.908303991413,3.74647919661073,416.926937035852,489.744419127163,3.63374830281697,415.801725685246,2.43753447550342,2.48620296536212,0.663869688880796,1.56,1.035,0.5,2.424475,2.1395,1.417975,1.006125,0.263725,87.3689975,71.1625,3.12695,-1.115,0.51,0.365,2.025,-2.29,3.8,0.77,257.95,315.6,263.05,313.275,0.03,0.48,0.0925,0.34,0.14,0.0475,0.02,-0.05,1.90825,3.281,6.15175,7.9535,9.9435,14.02225,14.7255,2.56375,4.11125,16.2125,3.739,8.5875,8.0865,12.44625,17.54975,2.8145,4.17225,6.4325,7.75425,10.75225,16.36775,3.0305,4.06925,11.096,-31.095,-20.694,-19.82275,-44.435
