DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT
1,0.25,535.496396175,13.32085645,3408.73202525,5.7340995,100.77524435,18.658916,72.7568715999999,5.96733602499999,0.588229525,0.0021096,1.3391228,0.8027862,21.6195416,0.998773,102.9,98.46,12.152,5.26503839999999,12.89625,12.73375,11.826,11.96025,11.94,2.04958945,1.897533,0.37594
1,0.75,518.12524025,13.239716525,3523.90702235,4.891179,110.29925025,15.824142975,67.6241797,5.887504125,0.59535225,0.005342,1.338543075,0.829788150000001,21.790075625,0.808372049999999,102.8705,98.7,12.172,4.5437984,12.8725,12.6825,11.8313334,11.96,11.94,4.743672675,1.81214415,0.37594
1,1.25,525.55034125,13.20772625,3512.18777185,4.78973209999999,133.2447073,17.99612925,68.88963325,5.965402875,0.65666075,0.006535375,1.2664915,0.8627615,21.4803855,0.99247675,102.9,98.845,12.01125,4.10210132499999,12.773,12.5825,11.830833525,11.96025,11.9425,3.4986353,2.087287,0.37594
1,1.75,532.519755,13.2179201,3635.780221525,5.9090566,118.615058175,16.0360605999999,69.397935,6.12593125,0.64143975,0.004410375,1.2709366,0.8301368,21.8278675,0.911870099999996,102.9,99,11.83675,4.139090475,12.648,12.503,11.825583475,11.96025,11.94275,1.83307974999998,2.41461092499999,0.37594
1,2.25,543.260202625,13.183811925,3840.68920195,7.11875809999999,140.759061475,17.612758375,71.589661575,5.63133844999999,0.64896165,0.00622702499999999,1.1936536,0.791976199999999,21.8280255,0.980834799999999,102.9,98.9225,11.84325,4.385213475,12.565,12.44,11.818708525,11.97025,11.943,7.02652734999996,2.27704,0.37594
1,2.75,544.377103775,13.2395342,3633.892420325,5.22853859999999,114.70947615,18.436432625,71.8325415499999,5.30437905,0.57668385,0.006280625,1.31870485,0.779181275,21.81659,0.90689535,102.9035,99.025,11.925,4.3156485,12.506,12.3995,11.806166475,11.97025,11.94325,6.10387349999994,2.21062645,0.37594
1,3.25,527.995595,12.983283,3672.49132535,4.421556875,111.160595625,17.017543,60.5474454249998,4.70670725,0.577121,0.006607,1.0856915,0.7101525,21.8044578,0.85705065,102.907,99.0225,11.64775,4.033303,12.466,12.369,11.80633315,11.9705,11.955,4.55047814999993,2.01612925,0.230263249999999
1,3.75,511.8331744,13.044458,3680.9191683,7.38745857499998,125.337706625,18.0703434,79.84947875,5.5331668,0.591579649999999,0.00784794999999999,1.27047305,0.776920975,21.36262365,0.769006125,102.907,99.025,11.535,3.67115375,12.40725,12.351,11.815375175,11.9715,11.9575,1.97693759999998,1.8216318,0.18797
1,4.25,511.76150675,13.2306925,3649.811560825,5.2948521,106.715648,22.131628725,71.40817375,5.566785425,0.63001555,0.004341375,1.1970055,0.794959,20.869416025,0.946200249999999,102.91375,99.1,11.4675,3.5522245,12.3275,12.2975,11.814124825,11.981875,11.9575,0.684376150000001,1.9354842,0.220864749999997
1,4.75,504.7648842,13.0695372,3599.2062112,5.43143239999999,107.84798015,17.68790325,66.9387718,5.3563245,0.6156632,0.003029575,1.17919235,0.78250195,20.8075582,0.853553799999999,102.90375,99.1,11.535,3.354648025,12.219,12.232,11.8025,11.973,11.96,1.80594079999997,2.01612925,0.18797
