DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,0.25,0.03601592,16.082805,11.4548325,0.705818974999999,6.1026,0.54042035,11.7253125,402.995875,9.0062575,1.78312225,1.3672555,0.66058875,2.00850425,351.8421325,330.056705,-7.33548972499998,3.24234375,-0.144008944999999,11.1889587916667,90.3254704,6.75224982333333,-2.82504455,-1.1978548,-5.5721479,-1.897396,87.0648174833333,87.16375,0.0953497628416666,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,10.37075,11.3825
1,0.75,0.0377652425,13.5615474999999,10.36678,0.575611,5.87294925,0.54427955,11.5861,402.959125,8.97511425,1.78588625,1.36160925,0.653599,1.77585175,350.8288925,329.70413,-6.655082425,3.3762256,-0.065835167,10.9629919366667,90.5625752166667,6.6431247925,-3.11554075,-1.30205395,-6.37509459854021,-2.27479159999999,87.0584881166667,87.1616666666666,0.0935776417166665,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,10.1769583333333,11.3210833333333
1,1.25,0.04547007,17.0973049999999,11.34749,0.64445905,5.721109,0.54212575,11.6653875,403.3938,9.004064,1.61143025,1.387425,0.631085425,1.983397,350.11629,329.4513375,-6.86728294999999,3.085204775,-0.14849601,10.9003271466667,90.205260475,6.50999977166667,-3.15661655,-1.41130985,-5.02792666382936,-2.4889001,87.0608641083333,87.16375,0.0944598536083332,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.99149999999999,11.25575
1,1.75,0.0534507025,20.87398,9.6019,0.680483025,5.36266824999999,0.48268415,10.7495775,403.3994,8.90233375,1.74310575,1.257171,0.607101475,2.039801,351.04588,330.5965075,-6.6890974,3.31011325,0.0596357471750009,10.0184471991667,90.3926624,5.91999985916667,-3.41428,-1.5911533,-6.15503215483121,-2.72926765,87.069766625,87.1691666666667,0.0971962157333332,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.84266666666668,11.1702916666666
1,2.25,0.0377134325,17.8151725,11.53838,0.639243,5.10662875,0.476185475,10.3938,403.7837,9.077082,1.54326075,1.40412425,0.5817928,2.12990925,351.28147,333.1075675,-5.28330384999998,3.54790675,0.0801427827500003,10.0282555041667,92.1129683666667,6.038999715,-3.8066549,-1.8374455,-6.53611686831967,-3.0693128,87.0677218083333,87.1645833333333,0.101055568291667,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.69274999999999,11.0436666666667
1,2.75,0.036778815,20.693395,10.732725,0.604975125000001,5.08594825,0.467173,10.09346,403.861775,9.0362275,1.74843225,1.31165625,0.5738126,2.07390125,350.0942375,335.3342025,-4.702775925,3.105902575,0.0362119705000001,9.67926672166667,92.4449788083333,5.62862477166667,-3.9639503,-2.13805765,-6.59153915362938,-3.3951941,87.0795153083333,87.1695833333333,0.0961897293916667,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.54141666666666,10.9362916666667
1,3.25,0.0331825974999999,15.51132,11.8400075,0.705993050000001,5.38515075,0.4716026,10.21991,404.2864,8.880064,1.6527155,1.33795075,0.578394949999999,2.06517675,348.887945,335.268695,-4.55215347499999,3.19237805,-0.0301163947499994,9.84350577083333,91.7383345083333,6.01787486416667,-4.0705132,-2.27073935,-6.44450429703874,-3.52167595,87.0862748833333,87.1625,0.0908071168999998,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.37495833333333,10.8252916666667
1,3.75,0.0345420525,21.878225,13.426765,0.649372,4.997317,0.4756065,9.7038375,403.31235,8.77201675,1.84931775,1.28917525,0.599258275,1.76303575,346.6697775,332.4140675,-4.81693894999998,3.17549795,-0.0196052609999998,9.46423325666667,91.5725419083333,5.7339997975,-3.92303845,-2.3365304,-6.72728869308472,-3.8385058,87.0688629583333,87.1495833333333,0.0887891572166667,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.210375,10.71225
1,4.25,0.0458691524999999,29.5342,11.92065,0.60040215,5.39315349999999,0.537965049999998,9.99118625,403.4084,8.74731425,1.729148,1.675716,0.600711825,2.18341425,346.8131,330.4798525,-2.977417325,3.220016225,0.191661241250002,9.52331370583333,92.6730846916667,5.96762467916668,-3.76978865,-2.6052027,-6.52939097601783,-4.07491885,87.0684119083333,87.1370833333333,0.0831667731,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,9.08170833333333,10.606625
1,4.75,0.04845229,19.49923,12.48744,0.65886615,5.48490074999999,0.501192974999998,9.845166,403.254225,8.73019,1.824424,1.360741,0.647967224999999,2.120572,347.220835,333.1172175,-2.16763969999999,3.113059975,0.116845915500001,9.37394481333333,93.0540563583333,6.22162486416667,-3.70215685,-2.73549915,-5.9710796024425,-4.27524505,87.06810805,87.1429166666667,0.0916235777083333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,8.97795833333333,10.51025
