DOY2,HR2,CO2,H2O,CH4,FC,NEE,FCH4,H,LE,WS,USTAR,PA,RH,TA,VPD,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TS_1,TS_2
1,13.25,420.63,6.0984,2152.5,-0.06158,-0.57039,12.658,7.79045,46.21,2.13825,0.302895,99.9225,77.327,2.2381,1.2788,308.95,105.915,185.235,14.901,307.875,326.705,6.3759,5.4019
1,13.75,420.25,6.0625,2157.3,0.11097,-0.0676545,11.633,10.68,41.272,2.1138,0.309255,99.884,75.8045,2.324,1.28285,273.375,110.53,170.875,16.373,308.415,326.79,6.3759,5.40785
1,14.25,420.37,5.9533,2151.25,0.110801,-0.14318,15.88,7.16285,41.495,2.0237,0.3181,99.863,76.047,2.16875,1.24185,244.925,91.955,156.33,13.0605,311.19,327.76,6.3745,5.40105
1,14.75,420.34,6.0473,2148.7,0.044618,-0.10973,13.075,8.22765,41.2715,1.99695,0.309155,99.856,76.601,2.32265,1.28395,223.375,85.479,133.135,10.6345,311.095,326.51,6.37085,5.39535
1,15.25,420.19,6.0877,2149.2,0.17426,-0.1107375,11.628,5.7883,40.885,1.9586,0.31062,99.852,76.316,2.42835,1.2882,188.375,76.681,110.025,9.3488,309.255,327.08,6.36975,5.3896
1,15.75,419.11,5.8421,2145.5,0.19537,-0.082274,8.181,-0.055405,36.5975,2.0153,0.29676,99.834,76.7855,2.44,1.2872,151.025,42.3875,92.7175,7.3402,310.51,327.19,6.36825,5.3849
1,16.25,418.51,5.9699,2146.2,0.193245,0.0177777,13.338,-1.4322,36.4545,1.8515,0.28458,99.827,76.717,2.4575,1.2835,106.4,25.379,58.9105,5.132,307.87,326.03,6.3658,5.37895
1,16.75,417.94,5.983,2141.1,0.260805,0.0690305,6.55785,0.028616,31.3095,1.7431,0.295195,99.83,76.423,2.2533,1.25355,54.725,11.185,26.4695,2.91175,309.57,325.51,6.3666,5.37165
1,17.25,418.22,6.2542,2150.4,0.38035,0.161135,9.72515,-1.60255,32.0945,1.5084,0.24161,99.839,76.705,1.8683,1.23865,19.825,-7.0745,8.0271,1.20825,312.42,324.85,6.36635,5.3656
1,17.75,419.065,6.28845,2147.95,0.43068,0.42992,8.0609,0.89691,28.791,1.50295,0.202215,99.849,77.335,1.7162,1.13795,2.9,-11.0915,0.75126,0.615185,312.545,324.44,6.35585,5.35715
1,18.25,419.37,6.3225,2142.8,0.56793,0.69807,6.0333,-2.39485,27.729,1.50485,0.22777,99.841,78.127,1.5304,1.09595,0.05,-12.8745,-0.54084,0.51367,308.65,323.4,6.33725,5.3527
1,18.75,419.125,6.36065,2141.9,0.46994,0.5922,9.2221,-2.1331,28.6935,1.50145,0.2612,99.846,78.573,1.27785,1.0633,0,-12.279,-0.62598,0.540145,309.37,322.185,6.32755,5.3468
1,19.25,417.8,6.32305,2145.5,0.75257,0.76578,12.177,-2.3195,30.11,1.42855,0.22775,99.845,79.403,1.117,1.0425,0,-11.671,-0.67481,0.47035,310.625,321.925,6.32465,5.3426
1,19.75,418.615,6.0648,2152,0.703375,0.61927,5.6397,-4.1391,28.677,1.4866,0.26574,99.856,80.886,1.091,1.0856,0,-12.452,-0.66937,0.56855,309.805,322.435,6.32275,5.3351
1,20.25,418.04,5.8919,2161.1,0.53166,0.69206,7.91815,-4.5835,30.9855,1.57415,0.25725,99.898,81.3365,1.18145,1.06915,0,-13.0625,-0.64346,0.553295,310.21,322.275,6.31955,5.3298
1,20.75,418.855,6.3461,2160.55,0.70718,0.84408,10.98,-2.5952,28.3965,1.3827,0.24103,99.918,81.6745,1.2045,1.00395,0,-13.1445,-0.716425,0.55911,308.515,322.045,6.31765,5.3256
1,21.25,419.23,6.519,2160.4,0.463725,0.463725,7.2208,-2.82635,26.25,1.45595,0.24268,99.932,82.831,1.18095,0.975565,0,-13.6835,-0.70387,0.634515,307.275,321.935,6.31435,5.32
1,21.75,419.23,6.3346,2159.5,0.57766,0.57766,8.35495,-2.61475,22.979,1.46325,0.227835,99.944,83.346,1.25075,0.915405,0,-13.987,-0.71535,0.644015,306.805,321.35,6.3137,5.31855
1,22.25,418.49,6.4554,2159.65,0.50359,0.530745,7.1102,-1.10885,24.4035,1.47155,0.25051,99.9235,82.7575,1.27385,0.94861,0,-13.2105,-0.64264,0.60527,307.14,320.705,6.31175,5.3108
1,22.75,417.77,6.3087,2159.3,0.28945,0.26854,10.32435,-2.9886,25.376,1.4446,0.23527,99.908,84.6795,1.27345,0.92479,0,-12.8075,-0.66837,0.66565,307.355,319.925,6.30845,5.30175
1,23.25,417.78,6.1613,2168.2,0.4667,0.418785,4.7615,-0.899745,19.2435,1.4181,0.26039,99.9075,84.3045,1.22675,0.88173,0,-13.6215,-0.80174,0.697655,304.625,319.17,6.30775,5.29895
1,23.75,418.22,6.2822,2172.65,1.0158,0.43267,9.4763,-0.86905,18.43,1.5979,0.241105,99.8815,83.17,1.05154,0.87792,0,-13.5235,-0.70754,0.662885,304.5,318.61,6.30345,5.29805
2,0.25,419.45,5.9602,2194.9,0.90482,0.94312,1.95715,-2.97325,16.663,1.4424,0.223885,99.853,80.2535,-0.161041,0.97265,0,-38.244,-1.1283,0.902175,281.12,318.86,5.5755,4.6708
2,0.75,413.63,5.4535,2160.8,0.82522,0.871085,6.02725,-5.3268,17.546,1.38035,0.22821,99.862,82.1635,-0.246225,0.93924,0,-41.6915,-1.1265,0.829605,282.245,318.655,5.5739,4.6742
2,1.25,416.04,5.3625,2165.65,0.752835,0.75985,5.00945,-5.42455,17.954,1.4744,0.22113,99.814,82.5875,-0.15766,0.92316,0,-41.5105,-1.2461,0.845065,281.235,318.19,5.5744,4.6736
2,1.75,415.77,5.3721,2155.95,1.0517,1.111,4.8998,-7.20285,18.129,1.60555,0.23251,99.788,82.1935,-0.024821,0.95019,0,-40.0085,-1.3368,0.831245,281.865,317.75,5.5693,4.6737
2,2.25,416.2,5.6766,2162.65,0.60967,1.0147,3.2439,-10.559,17.108,1.4951,0.22277,99.811,81.038,-0.15818,1.0258,0,-37.6955,-1.3596,0.865215,277.5,317.605,5.5812,4.6717
2,2.75,416.035,5.55685,2168.2,0.898615,0.99197,5.1802,-8.1552,19.803,1.55505,0.25175,99.82,79.8085,-0.24623,0.96581,0,-38.167,-1.1911,0.81689,280.17,317.745,5.5778,4.6687
2,3.25,417.06,5.8662,2174.9,0.861305,1.2654,2.0862,-6.63515,21.166,1.4274,0.23417,99.813,80.4115,-0.33479,0.947765,0,-42.7495,-1.0987,0.806835,280.92,317.385,5.5769,4.6697
2,3.75,415.97,6.5537,2179.8,0.965815,0.97567,5.613,-8.7287,20.5885,1.40695,0.22021,99.81,81.2035,-0.40121,0.94726,0,-43.423,-1.06995,0.841295,270.58,316.685,5.58,4.67
2,4.25,416.63,6.5795,2171.7,0.75267,0.86802,5.1964,-8.5118,19.442,1.4413,0.221035,99.829,82.596,-0.20195,0.90075,0,-44.411,-1.564,0.764255,276.93,317.365,5.5804,4.6702
2,4.75,416.37,6.1969,2172.6,0.74145,1.0148,4.502,-3.8747,21.165,1.4546,0.23895,99.844,84.55,-0.1587,0.807785,0,-33.5675,-1.28735,0.74489,282.825,317.165,5.5731,4.6731
2,5.25,414.47,5.9402,2169.9,0.75446,0.8619,6.4914,-3.05,16.735,1.41965,0.21184,99.863,83.7985,-0.48867,0.78025,0,-38.667,-1.501,0.74416,284.675,317.085,5.5612,4.6708
2,5.75,414.445,5.88825,2173.1,0.743885,0.75639,2.7335,-4.616,19.5065,1.49095,0.211405,99.877,83.6835,-0.73332,0.789535,0,-35.186,-1.24995,0.81194,288.43,317.585,5.5561,4.6772
2,6.25,414.36,5.80185,2173.2,0.791725,0.91366,7.2584,-4.8792,20.569,1.51425,0.221795,99.797,83.027,-0.44153,0.82572,0,-34.786,-1.21155,0.771535,293.605,317.445,5.5554,4.6761
2,6.75,415.465,5.81665,2162.9,0.99404,1.0303,6.0461,-2.2569,19.316,1.3586,0.231565,99.798,82.6905,-0.55957,0.8704,0,-40.843,-1.1726,0.69701,281.685,317.145,5.5549,4.6759
2,7.25,414.83,5.6603,2177.7,0.87485,0.973525,2.3413,-2.0045,20.3715,1.4379,0.22289,99.832,82.6505,-0.48867,0.86191,0.05,-40.232,0.0296915,0.731425,272.93,316.58,5.5535,4.6741
2,7.75,415.95,5.5975,2176.8,0.72688,0.72688,5.364,-2.7745,23.224,1.50925,0.231405,99.863,83.053,-0.533865,0.829075,6.075,-31.523,2.8428,1.52415,273.98,316.93,5.5531,4.6711
2,8.25,415.855,5.8959,2173.4,0.81764,0.0897105,1.7494,-1.6171,26.508,1.51625,0.25896,99.87,82.313,-0.68904,0.88289,39.95,-4.134,17.82,3.84515,278.09,317.575,5.5529,4.6715
2,8.75,413.555,6.0996,2179.9,0.65765,0.590475,1.8246,-1.4081,30.122,1.6921,0.257175,99.9135,81.0915,-0.25298,0.9351,119.35,17.0665,63.403,9.56955,282.105,318.555,5.5522,4.6623
2,9.25,418.63,6.33665,2178.6,0.48431,0.086882,3.7463,1.5078,32.788,2.0018,0.281215,99.947,78.5475,0.548375,1.04845,208.575,57.7965,128.89,15.649,276.93,319.4,5.5547,4.6518
2,9.75,417.67,6.4152,2166.3,0.23147,-0.006845,5.36745,2.40645,35.7145,2.21245,0.32887,99.931,76.491,0.97262,1.24305,328.15,115.145,140.94,27.9555,279.655,321.975,5.5576,4.6549
2,10.25,417.99,6.3057,2146.6,0.33092,0.062292,10.376,-0.40578,37.585,2.2856,0.312535,99.8845,73.7165,1.198,1.3264,408.875,172.545,168.37,32.269,273.65,323.71,5.5894,4.6615
2,10.75,418.69,6.294,2146.4,0.18476,-0.11277,9.6653,5.3305,38.135,2.54135,0.337945,99.9035,70.914,1.3917,1.4393,474.975,247.585,191.62,35.6875,272.87,324.35,5.6072,4.6574
2,11.25,418.66,6.0519,2143.3,0.17831,-0.027827,10.534,6.1226,44.0025,2.43205,0.33628,99.8695,70.133,1.5854,1.57975,509.65,300.965,184.53,35.802,272.55,325.46,5.6374,4.6693
2,11.75,418.47,6.1314,2141.55,0.0254035,-0.1556,6.79125,5.6782,45.2055,2.28555,0.340025,99.929,70.0435,2.0097,1.68175,704.9,350.73,192.1,40.9935,282.155,325.88,5.6698,4.6688
2,12.25,420.245,6.50865,2137.7,-0.12297,-0.24018,10.291,10.0381,44.107,2.46725,0.33888,99.912,69.142,2.08035,1.6579,759.1,354.37,218.27,42.843,282.035,326.1,5.6826,4.6678
2,12.75,421.51,7.1921,2166.7,0.32373,-0.11994,13.386,8.7109,48.249,2.61475,0.36789,99.867,67.885,2.2218,1.6506,770.5,383.165,257.78,43.8955,281.77,326.01,5.6862,4.6663
2,13.25,423.625,6.82675,2170.05,-0.13768,-0.2181,14.922,12.6535,47.743,2.70995,0.325815,99.816,67.5105,2.811,1.67635,686.075,359.295,241.67,36.7565,281.505,326.75,5.6892,4.6673
2,13.75,421.925,6.79415,2159.85,-0.19038,-0.349435,15.925,13.1355,49.356,2.68795,0.31958,99.77,67.479,2.7649,1.71605,710.45,288.745,207.77,34.7365,285.435,330.52,5.6936,4.6666
2,14.25,423.25,6.74975,2159.2,0.23187,-0.0125855,13.762,15.0635,50.63,2.73085,0.33449,99.735,67.6595,2.8535,1.7579,644.7,254.39,213.98,32.4385,285.76,330.675,5.6966,4.666
2,14.75,423.22,6.7485,2166.2,-0.036771,-0.064258,10.499,12.215,48.465,2.45385,0.34022,99.711,70.2215,2.8101,1.7011,570.75,351.94,222.12,38.369,284.52,330.195,5.6995,4.6645
2,15.25,422.135,6.7722,2153.45,0.049744,-0.247345,11.097,7.774,45.594,2.42895,0.34371,99.682,70.7415,2.64605,1.7995,484.825,340.405,172.8,22.215,283.875,330.28,5.7044,4.6615
2,15.75,421.31,6.7023,2143.7,-0.220855,-0.1337575,12.573,7.9903,43.456,2.2459,0.351865,99.676,71.458,2.6225,1.7792,400.35,247.14,156.73,25.498,285.995,330.67,5.7014,4.6608
2,16.25,422.12,6.53745,2150.35,0.23784,0.377175,6.089,6.7494,41.7925,2.18235,0.31814,99.696,71.116,2.5753,1.67955,323.1,191.855,112.02,17.674,280.26,330.61,5.6904,4.6559
2,16.75,421.42,6.3654,2148,0.17739,0.3294,7.3016,-1.19205,38.881,2.10465,0.305455,99.66,69.771,2.5282,1.6412,180.5,143.52,69.525,11.876,278.85,330.585,5.6902,4.6549
2,17.25,420.1,6.5742,2148.85,0.337825,0.57636,7.7465,-4.47445,35.923,2.1041,0.287335,99.6655,69.7665,2.3868,1.6718,92,28.298,37.972,7.14015,278.48,330.06,5.6749,4.6589
2,17.75,418.915,6.399,2147.05,0.40779,0.35117,8.4268,-2.83565,37.259,2.0273,0.25115,99.7,70.774,2.21445,1.60375,32.825,-20.5165,11.3815,2.4153,273.68,328.925,5.6396,4.6607
2,18.25,418.41,6.4451,2148.6,0.691835,0.7041,7.6889,-3.3536,30.944,1.74055,0.216825,99.723,71.46,2.0097,1.47735,4.75,-54.637,0.750455,1.04085,275.59,327.565,5.5913,4.66
2,18.75,418.74,6.3974,2150.85,0.65521,1.1479,3.09745,-7.993,27.218,1.54805,0.1994,99.777,73.474,1.4911,1.2942,0.05,-67.2755,-1.98045,0.568905,276.535,326.995,5.5919,4.6617
2,19.25,418.69,6.43715,2153.8,0.414455,0.994975,6.4041,-5.0104,25.937,1.49115,0.21163,99.796,74.8605,1.5854,1.2513,0,-60.5345,-2.072,0.701115,272.685,325.105,5.5896,4.65
2,19.75,418.94,6.33895,2148.8,0.80187,0.943075,6.90345,-2.79355,20.547,1.72085,0.21993,99.8345,77.981,1.22535,1.1546,0,-61.1505,-1.93455,0.814945,269.62,324.605,5.5652,4.6424
2,20.25,417.245,6.1485,2147.1,0.818305,1.2496,3.4249,-5.4458,22.7215,1.59585,0.191635,99.8145,77.7455,0.73635,1.007705,0,-66.985,-2.29575,0.882845,261.935,323.78,5.5515,4.6326
2,20.75,416.61,6.3223,2147.7,0.72651,0.76419,4.41495,-0.91306,20.854,1.4387,0.19027,99.806,78.924,0.50124,0.99569,0,-60.6,-1.88615,0.86255,271.66,323.17,5.5459,4.6252
2,21.25,414.555,6.33285,2149.45,0.7985,1.0844,5.5421,-1.53435,21.8725,1.6085,0.20689,99.807,78.1435,0.619085,1.0765,0,-49.12,-0.98352,0.82068,282.39,322.505,5.5424,4.6244
2,21.75,413.055,6.24155,2149,0.56437,0.88057,3.3936,-1.9324,18.2115,1.52905,0.2255,99.829,79.3575,0.41799,1.0729,0,-53.006,-1.3109,0.777315,275.08,322.2,5.5379,4.624
2,22.25,412.695,6.24155,2152.5,0.59848,0.67086,4.3188,-0.25334,19.216,1.56225,0.23395,99.828,79.399,0.40696,0.996575,0,-51.8905,-1.0678,0.748925,277.65,321.22,5.5337,4.6237
2,22.75,412.47,6.0093,2148.25,0.783475,0.79139,6.6553,-4.27785,16.761,1.4716,0.21737,99.8155,80.366,0.40696,1.00785,0,-51.3795,-0.9633,0.84816,280.79,322.24,5.5304,4.6237
2,23.25,413.47,5.80975,2152.2,0.973475,1.0011,6.3181,-3.432,16.373,1.4227,0.22043,99.8315,79.835,0.40696,1.009395,0,-43.8185,-1.17065,0.856005,279.155,322.425,5.526,4.6191
2,23.75,413.18,5.8494,2153.95,1.1622,0.86603,4.5127,-4.3119,19.387,1.38925,0.22609,99.8495,80.0715,0.17127,1.0336,0,-41.442,-1.32215,0.8926,278.585,321.25,5.5226,4.6219
3,0.25,421.28,8.0097,2163.5,0.72188,0.6527,6.6972,-0.44311,42.9245,1.1574,0.22213,99.6655,79.9435,3.98055,1.32985,-0.1,-24.029,-1.16075,0.99815,309.77,338.095,6.6408,6.5278
3,0.75,417.385,7.6647,2140.5,0.75123,0.7551,7.546,0.712155,40.097,1.3546,0.20242,99.6705,80.226,4.0748,1.2255,-0.1,-19.748,-1.05395,1.04285,316.17,337.93,6.6395,6.52965
3,1.25,416.23,7.59895,2144.1,0.539,0.55704,7.77695,1.3228,35.314,1.4132,0.22913,99.65,81.6555,4.1309,1.24645,-0.1,-23.1535,-1.11925,0.96809,312.77,337.79,6.6379,6.53255
3,1.75,416.05,7.6524,2139.2,0.4659,0.55274,8.9431,-0.63623,36.882,1.29065,0.2402,99.6275,81.0285,4.0838,1.19485,-0.1,-24.155,-1.031675,1.01532,319.09,338.535,6.63745,6.53485
3,2.25,416.225,7.79845,2153.1,0.63532,0.92783,11.738,1.4406,36.4825,1.17615,0.23004,99.652,81.4545,4.0508,1.3344,-0.1,-21.153,-1.0047,0.94234,319.54,338.445,6.63795,6.5366
3,2.75,417.46,8.1329,2157.9,0.697525,0.89967,10.568,3.5556,32.056,1.2046,0.21161,99.6185,81.7255,3.78665,1.22955,-0.1,-20.811,-1.0575,1.0819,319.24,338.01,6.63995,6.53805
3,3.25,425.99,8.1962,2160.2,0.75184,0.75184,10.708,-2.41,30.8215,1.28745,0.23489,99.588,80.9465,3.71735,1.2089,-0.1,-19.071,-1.07635,0.97699,317.19,337.75,6.6439,6.5402
3,3.75,426.165,7.91205,2162.8,0.71535,0.90671,9.99075,0.45163,31.938,1.2457,0.216845,99.613,83.038,4.0366,1.1475,-0.1,-21.4935,-1.3493,0.990025,316.77,337.705,6.64625,6.54235
3,4.25,424.695,7.81775,2164.6,0.9897,1.00325,7.68145,2.79675,32.889,1.2935,0.226465,99.6425,85.64,3.9659,1.0158,-0.1,-19.42,-1.1256,0.997725,315.35,336.66,6.6494,6.5445
3,4.75,425.47,7.5453,2164.4,0.69719,0.744265,6.8168,3.2776,32.758,1.39255,0.22639,99.63,83.4935,3.87165,1.015905,-0.1,-21.4075,-0.92593,1.0304,314.55,336.46,6.65135,6.54715
3,5.25,419.01,7.5829,2151.05,0.78071,0.78575,11.676,0.80431,30.09,1.43315,0.20582,99.667,84.7535,3.98945,1.0542,-0.1,-21.559,-0.84639,1.112,314.78,336.45,6.65595,6.5479
3,5.75,417.59,6.9881,2141.2,0.98453,0.96849,7.6814,6.26365,35.302,1.32795,0.229645,99.672,84.7525,3.8716,1.1406,-0.1,-22.2185,-1.025,1.13605,313.75,335.745,6.6595,6.5507
3,6.25,418.665,7.5458,2150.6,0.79092,0.80227,8.5659,1.3535,35.658,1.31655,0.224325,99.686,86.0535,3.7538,1.062,-0.05,-20.862,-1.0106,1.13875,313.73,335.68,6.66215,6.55395
3,6.75,419.655,7.4899,2158.2,0.60199,0.748655,8.8663,3.4722,32.7725,1.29235,0.21086,99.6825,85.7295,3.91875,1.0492,1.45,-21.502,0.290065,1.3133,311.89,335.81,6.66465,6.55955
3,7.25,423.865,7.6006,2171.6,0.497675,0.216225,11.9965,4.7487,36.588,1.57915,0.22992,99.692,85.7225,3.98055,0.99211,17.325,-17.184,5.3168,1.9279,307,335.735,6.66795,6.5676
3,7.75,427.36,7.77445,2166.4,0.51338,0.1447515,7.9891,3.1056,38.772,1.47945,0.213145,99.7085,85.797,4.2952,0.97401,76.6,-6.1461,20.689,3.33485,309.5,335.76,6.67125,6.5745
3,8.25,427.3,7.97825,2151.95,0.459205,0.021704,7.4392,6.4966,36.876,1.6638,0.23221,99.7215,84.626,4.7034,1.0279,179.625,11.34,40.679,6.5131,310.92,336.29,6.6723,6.5811
3,8.75,424.47,8.0653,2155.3,-0.066964,-0.22476,8.0225,7.1601,41.933,1.7153,0.23924,99.7335,83.85,4.8961,1.0946,224.575,43.221,74.266,9.0976,311.32,337.435,6.6733,6.5882
3,9.25,423.75,8.165,2155.7,0.131256,0.012091,10.7255,8.4308,45.223,2.10865,0.28553,99.7185,81.63,5.6629,1.2378,366.825,83.685,122.265,14.4575,306.5,338.115,6.6756,6.5914
3,9.75,422.89,7.9459,2155.05,-0.0340905,-0.168765,10.061,13.2295,47.361,2.2392,0.32172,99.705,79.6825,6.21855,1.5282,455.075,145.14,161.005,19.937,312.83,340.08,6.6763,6.59345
3,10.25,421.5,7.69905,2155.45,0.031688,-0.28463,12.857,12.1645,55.2625,2.4158,0.32721,99.6855,77.9925,6.205,1.7836,486.25,157.97,184.545,18.3055,317.04,340.6,6.6781,6.59565
3,10.75,422.04,7.7936,2151.65,-0.40348,-0.53399,12.6935,7.5985,55.332,2.36995,0.32445,99.668,75.5115,7.0063,1.8543,502.525,199.03,237.595,23.3015,317.21,340.91,6.67865,6.59735
3,11.25,421.01,7.8494,2146.4,-0.009694,-0.32942,12.2415,12.568,60.2405,2.68115,0.36111,99.635,74.8195,6.9121,1.9083,575.625,211.26,251.86,25.5205,316.85,343,6.6792,6.5981
3,11.75,421.71,7.9155,2145.65,0.1047635,-0.066703,16.754,13.0515,63.4385,2.60995,0.336705,99.5725,73.192,6.89795,1.9918,727.375,263.39,313.6,34.463,322.15,343.465,6.68085,6.6017
3,12.25,420.76,7.4334,2144.3,-0.27834,-0.57405,14.163,18.315,62.9415,2.46085,0.35112,99.5505,72.945,7.17135,1.9303,735.675,229.56,268.015,32.967,325.18,343.985,6.682,6.6016
3,12.75,424.37,7.6367,2145.6,0.60583,0.136,16.444,18.889,62.59,2.43135,0.32702,99.5625,73.1935,6.68765,1.8685,748.85,200.86,247.575,30.908,324.82,345.15,6.6831,6.60315
3,13.25,422.85,7.7286,2145.85,0.1128275,-0.29532,18.38,18.93,63.98,2.2747,0.3592,99.593,75.348,6.7914,1.86735,637.05,173.44,226.395,28.8075,324.46,345.65,6.6837,6.60625
3,13.75,422.38,7.852,2154.1,0.106736,-0.8254,15.314,22.076,65.499,2.5257,0.35073,99.5735,75.49,6.6292,1.75235,663.75,203.6,245.12,29.831,327.51,346.795,6.6864,6.6081
3,14.25,422.79,7.92845,2154.45,-0.3524,-0.644935,16.2,19.779,61.985,2.5077,0.31525,99.6065,76.595,6.7707,1.6719,542.125,182.25,223.23,24.6585,328.66,347.04,6.68615,6.60925
