DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,PPFD_OUT,PPFD_IN,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_1,TS_1_5_A,TS_1_6_A,TS_1_7_A,TS_1_8_A,TS_1_4_A
1,0.25,-4.54835,-7.6337,22.19834,26.237818025,1.14322433785,0.886125,428.670747985,11.8377230295,17.3502875,89.7793435,15.802,92.52434,4.7292,15.98,91.54279,6.3358989416,0,3.1861,355.2781875,379.72,12.9575,12.36125,0.2216947817,0.1517719,15.2042375,15.6758625,16.9130375,16.540075,16.2584,16.72385,17.697875,17.53575,12.6409875
1,0.75,-3.53920000000001,-7.089375,30.0634664689999,23.0599465687498,1.047839462,0.84859,428.446837245,11.87339,17.0010225,89.745475,15.6915,92.7616440665,4.261,15.906,90.9974475,6.12180607367499,0.00559999999999968,3.324525,353.72,379.0475,13.1445,12.0665,0.2185399085575,0.1750358,15.075575,15.5203875,16.7763125,16.545775,16.2678125,16.7218375,17.692225,17.5415,12.6425625
1,1.25,-4.255,-7.499726893125,28.5542375,21.342409213,1.33129561215,0.85929357,428.595789575,11.870869115,16.92736,89.74664125,15.48875,92.80553536475,4.030375,15.65025,90.66431,6.023062723125,0,3.1186,353.69,378.365,12.9675,12.007,0.218767673975,0.19901805,14.958725,15.4222375,16.6278375,16.562025,16.277825,16.7283375,17.692225,17.53575,12.646625
1,1.75,-3.44200000000001,-8.668115,31.2257920719999,23.4686,1.3598286067,0.8865825,428.4323203475,11.6207277575,16.7335385,89.7482875,15.325,92.93037460225,4.12975,15.45575,90.59306926325,6.08317230182499,0,3.17999999999999,354.74,379.4825,13.0685,12.0835,0.21946,0.195689999999999,14.7819875,15.2519625,16.5116375,16.5681125,16.2910125,16.7331125,17.697525,17.54,12.6397375
1,2.25,-3.55300000000002,-5.37004386119999,35.80662814525,21.41970337425,1.3236025,0.889256359999999,428.5971166075,11.5744775,16.6622925,89.744445,15.59475,93.8160425,4.116,15.79375,92.1486306275,6.28060499999999,0,3.1508,355.78,380.1125,13.03725,12.058,0.2124648595325,0.198514999999999,14.5781725,15.1197375,16.3772875,16.566725,16.3032625,16.7405875,17.6988,17.54,12.6474125
1,2.75,-3.64494999999999,-6.54207,40.2006857999999,28.128875,1.2807623784,0.827654915,428.0471907,11.47535,16.6982765,89.73794,15.622,93.66509,4.05625,15.73,92.84999961025,6.1996546454,0,2.98875,351.81,378.565,12.757,11.9965,0.225029035905,0.202855,14.26666,14.9332125,16.240825,16.5551,16.3141,16.750825,17.69315,17.54,12.6312375
1,3.25,-3.25620000000003,-6.506495,29.8925980765001,24.8137289859999,1.16241444705,0.868243879999999,427.83102058,11.39979,16.373095,89.7305,15.18,93.4619045315,4.53825,15.37025,92.05725308525,6.0044639614,0,3.144375,352,377.7475,12.762,11.718,0.21670894358,0.190141249999999,14.0144,14.793825,16.104825,16.53915,16.3212,16.7593375,17.6999375,17.54,12.6260125
1,3.75,-4.00847500000001,-6.557645,24.70875938225,30.0919009325,1.16594749999999,0.91862942,427.7939069,11.219,16.33112,89.72306375,14.9615,93.36971,4.5475,15.353,92.7994588257499,6.484899081275,0,3.22145,352.3,377.0825,12.63875,11.5955,0.2066795973,0.1841233,13.8441,14.6535375,15.9433,16.521825,16.3307875,16.766125,17.6968,17.54,12.6028375
1,4.25,-3.8529,-7.052605,31.3411520894999,27.7189906762499,1.35943110729999,0.91589958,427.7272559325,11.3388275,16.50877725,89.723075,15.1115,94.0435400695,4.445625,15.19575,91.64266556125,6.47029243144999,0.0753999999999976,3.141475,351.03556,377.665,12.7345,11.706,0.1982756055775,0.168980099999999,13.72148,14.398575,15.815725,16.50785,16.3346,16.7706125,17.699225,17.54575,12.5783375
1,4.75,-3.87580000000004,-4.13585,30.930586295,27.080483424,1.12399371295,0.9118721775,428.16633964,11.21981518525,16.2416985,89.69982,14.93725,94.2503749975,4.597875,15.199,93.02335259025,6.44075249999999,0.226199999999993,3.5108,348.75,376.965,12.62,11.3375,0.209714750895,0.184881625,13.58322,14.2096875,15.730625,16.4891,16.3416875,16.7771125,17.7018125,17.53575,12.55555
1,5.25,-3.61580000000001,-5.56812,29.83855,23.4094849675,1.113786536125,0.89790046,427.41838462,11.64384,16.08573125,89.7010025,14.82,93.722535,4.64925,15.06375,91.7645275,6.560470143075,0,3.2002,349.89,375.83,12.525,11.0325,0.2032117967175,0.16697,13.48772,14.107475,15.650375,16.467575,16.3433,16.7813625,17.697875,17.54,12.5212625
1,5.75,-3.72880000000002,-5.63332,37.0492258555,18.371825,1.3103675,0.9005937925,427.8592446475,11.6297352815,16.24864475,89.710232,14.779,93.66128543825,4.58225,14.99,91.60663,6.55591,0,3.2606,350.49,373.9825,12.3875,11.282,0.197648405505,0.167919999999999,13.3691,13.96825,15.5643125,16.455925,16.3451,16.7868875,17.6988,17.53,12.4896625
1,6.25,-3.50560000000001,-5.16629499999999,32.157843289,25.725410635,1.1996961821,0.9134672,427.987732945,11.4762275,16.119296,89.725991,14.753,93.358365,4.7315,14.8745,91.6408175,6.314645,0,3.273975,353.0925,374.105,12.29,11.36425,0.20795602408,0.163143899999999,13.19254,13.87425,15.4826125,16.4411,16.3493,16.7956375,17.6994375,17.53,12.4588
1,6.75,-3.30110000000006,-4.07615277514999,34.7649388125,21.659456814,1.2285772416,0.9365771,427.72231336,11.49797,16.14808,89.747875,14.76725,93.68026161925,4.7325,15.02575,91.1893275,6.441685,0,3.356975,355.4325,373.81,12.23075,11.23425,0.21321561872,0.201815099999999,13.08958,13.77865,15.4061125,16.4206,16.3498,16.7984,17.70065,17.53,12.422725
