DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU
1,0.25,520.1086968,13.2811152,5396.1605068,3.65462984999999,152.545235,21.473545,23.8918430999999,4.2466206,0.6009446,0.977713900000001,0.6498892,103.079625,97.8,11.264,3.0277062,21.2448291,1.0821839,9.821,9.8266668,9.8333331,9.9500001,10.956,11.9596,0.566810100000004,0.208333,0.212766,0.217391,2.7617662,366.5502744,371.3160392,0.00757157499999998
1,0.75,523.399107275,13.3541378,4667.5696232,3.136895325,111.7801616,15.62273555,32.8876388000001,4.4940186,0.6022298,1.0863464,0.6922626,103.057,98.0584,11.302,2.9982584,21.1272117,1.1342591,9.8200001,9.8200001,9.831,9.9530001,10.9541331,11.9596,0.0320852000000028,0.208333,0.212766,0.072464,2.5654155,367.3297499,371.2267481,0.0072394
1,1.25,509.51554315,12.75876665,4288.33628625,4.64900775,97.7018868,8.0208209,41.5432195,4.3656343,0.6659856,1.1217098,0.7267434,103.080375,98.0636,11.204,2.9489208,21.1567798,1.180782,9.817,9.820667,9.830333,9.9600001,10.9518,11.9596,0.268913400000002,0.208333,0.212766,0,2.60658,366.3289841,370.9935766,0.01222075
1,1.75,519.0343562,12.7802144,4461.31446985,3.7867452,282.368246325,11.8678504,24.7319572000002,4.53128110000001,0.646071600000001,1.0515941,0.71834,103.11075,98.02,10.976,2.9996414,21.2208693,1.019839,9.8283332,9.8283332,9.840667,9.967667,10.9471331,11.9596,0.6315787,0.208333,0.212766,0.0217392000000008,2.6887793,365.2750711,370.0751379,0.00896945
1,2.25,545.4234404,12.8108674,4654.270892825,2.495205875,97.0558405499999,11.3045003,51.4187275,4.8616727,0.667866,1.1469583,0.7627802,103.11825,98.0296,10.89,2.862785,21.0697094,0.9733732,9.830667,9.8386669,9.8463331,9.9749999,10.9448,11.9596,0.645233600000001,0.208333,0.212766,0.115942100000002,2.35029,367.343009,369.8982655,0.00758119999999999
1,2.75,504.528058225,13.1450842,4517.612941,2.44313335,299.077990275,14.6239506,45.4848835,4.58778380000001,0.6852611,1.1098573,0.752802,103.1355,98.0978,11.02,2.9611324,20.9550083,0.94525975,9.8293331,9.833667,9.844,9.9719999,10.9401331,11.9596,0.471181600000002,0.208333,0.212766,0.144928,2.54957,366.5617067,370.1202009,0.00629669999999999
1,3.25,533.691573975,13.212878825,4574.7997408,3.1136162,221.6994505,10.71154335,44.40048225,4.6524432,0.6763741,1.0845464,0.758379,103.145375,98.0363,10.624,2.8021939,20.8303416,0.897261,9.8143332,9.819667,9.8323331,9.971,10.9392,11.9596,0.5522612,0.208333,0.212766,0.239130200000001,2.3641645,367.6102392,369.5583333,0.0106633
1,3.75,522.27589265,13.4061022,4750.855981275,3.3778628,138.8512695,13.4495924749997,36.132857,4.1693304,0.6143755,1.0551476,0.710902600000001,103.128,98.2252,10.826,2.6180349,20.7982728,0.991692724999999,9.802667,9.8066669,9.812,9.9726669,10.9392,11.9596,0.676481300000001,0.208333,0.212766,0.311594200000001,2.48412,367.0606366,368.5456374,0.00589809999999999
1,4.25,539.216018875,13.5245543,4798.3348744,2.5063368,69.88825035,4.79267352499998,80.6589027249999,4.2477467,0.6610343,1.0973525,0.7297099,103.12525,98.33,10.599,2.6379699,20.4759089,0.883781399999999,9.8073332,9.8113331,9.819,9.9693332,10.9392,11.9596,0.729954600000004,0.208333,0.212766,0.384058200000001,2.4710066,365.5416482,367.2483337,0.00546759999999998
1,4.75,543.96293215,13.4022152,4433.535825125,2.8552662,125.369407875,3.99664640000002,47.966643,4.4875346,0.618652000000001,1.1198382,0.7480028,103.113,98.4911,10.6036,2.6216566,20.7214222,1.09129625,9.8156668,9.8156668,9.8246669,9.9663331,10.9392,11.9596,0.910663100000003,0.208333,0.212766,0.217391,2.3896205,365.6603461,367.3692057,0.00890755
