DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
3,5.75,0.37919363151499,0.0539082130718053,0.388278197966713,0.656367750159204,0.320482162602567,0.336847690171528,-2.06900867148796,0.546025245539979,0.783329242903551,422.015299557682,5.25284625595398,426.715686402158,5.13307513887788,426.264475594761,5.47541278826049,426.946970682921,5.11570549406982,426.731913640661,5.39760024635388,427.604288370573,5.04104941639666,426.435391616391,5.52747997985221,427.676463511144,5.03745511304381,427.402946633689,5.43538384809385,7.0307186425191,-0.892013188647738,0.303331030326415,5.7875,5.0075,2.16,-1.4721,-2.13025,-1.560975,-1.421925,-1.95705,95.1881575,90.665,1.04735,-0.61,0.08,-0.105,1.475,-0.635,3.2,-0.7975,0.1325,286.925,306.925,295.4,309.7,0.4775,0.09,0.0225,-0.08,0.3125,0.01,0.24,0.085,-0.133,-0.2435,-0.003,-0.03,0.04975,0.2225,1.71025,2.37475,-0.4525,-0.334,-0.18775,-0.3555,-0.4225,0.0035,0.86025,1.5975,2.15475,-0.231,0.03525,-0.117,-0.07925,-0.0685,0.651,1.2095,2.3105,2.66575,-0.3655,-0.2815,-0.1745,-0.12675,0.0155,0.43875,1.139,1.972,2.61075,-0.469,-0.45,-0.4425,-0.3265,-0.335,0.51375,1.14825,1.72075,2.517,0.375,-0.04475,0.56125,-9.0225
3,6.25,0.35869994176728,0.0667271169537736,0.420928183178507,0.317956136281703,0.370621739523859,0.359063572849589,-4.02931969530446,1.22994392678222,0.781393621419455,421.465297578027,5.14019092451778,426.541783467972,5.19330360922629,425.95608478425,5.3704958286368,426.846636737702,5.13498818973265,426.391874595427,5.42162814833843,427.220870837533,5.09711642895575,425.819577871975,5.36081742377219,427.38725639247,5.04875325410187,427.087413769781,5.33834680248208,7.29043430951136,-0.912697013533091,0.285509434161958,6.1175,5.3925,2.1,-1.412075,-2.157,-1.5216,-1.605275,-2.01655,95.19312,90.48,1.077175,-0.675,0.095,-0.37,2.1,-0.1025,4.025,-0.235,0.32,286.525,306.775,292.25,308.4,1.335,1.045,1.07,0.83,0.8525,0.09,0.265,0.18,-0.161,-0.247,-0.003,-0.03375,0.0495,0.205,1.7115,2.3755,-0.47275,-0.3375,-0.1795,-0.358,-0.42125,0.0045,0.8595,1.5975,2.15425,-0.227,0.03225,-0.119,-0.08025,-0.065,0.649,1.2075,2.308,2.66475,-0.38225,-0.305,-0.179,-0.12725,0.01525,0.439,1.04575,1.9715,2.61,-0.49675,-0.48875,-0.4455,-0.3275,-0.33475,0.51375,1.1485,1.7205,2.517,0.443,-0.0635,0.6645,-7.345
3,6.75,0.362478694167577,0.0639586249454069,0.363456723020511,0.545960928923043,0.771700922987128,0.358691817398196,-2.37404641939722,2.09010848020712,0.77694823329312,421.366652976511,5.19275987534441,426.537590176213,5.10922270210309,425.998296740602,5.47575217378133,426.767229325596,5.08392080963232,426.342839726767,5.43464374988701,427.164007888834,5.03791785855979,426.063643392778,5.39541026493988,427.365302006582,4.99883516101093,427.006074195014,5.39040676360479,7.43138041193143,-0.920686342807272,0.289107185647619,6.3225,5.33,2.17,-1.4847,-2.0635,-1.40515,-1.684275,-1.931475,95.199945,90.86,1.046925,-0.67,0.0425,-0.385,10.175,13.2775,11.975,11.98,6.645,286.075,306.775,291.75,308.25,24.64,22.775,23.945,18.27,11.4,0.1925,1.815,0.54,-0.1635,-0.253,-0.00375,-0.03575,0.04925,0.20575,1.7115,2.3755,-0.49775,-0.33975,-0.18,-0.359,-0.42075,0.005,0.85925,1.68875,2.154,-0.2455,0.0325,-0.119,-0.081,-0.065,0.65,1.22925,2.3075,2.6615,-0.382,-0.31325,-0.18375,-0.13075,0.0155,0.439,1.137,2.046,2.609,-0.53025,-0.5045,-0.452,-0.33,-0.335,0.514,1.14875,1.72125,2.513,0.461,-0.056,0.5395,-6.8775
3,7.25,0.332655759670453,0.0617282717350854,0.364821368872327,0.526656833082235,1.30277355553543,0.352549502561191,-0.676260260181982,3.98609895668457,0.781786795888235,421.843573719464,5.13086089495456,426.52004599532,5.0350316503373,425.981639678266,5.32885525567702,426.571039683184,5.00852758673705,426.490637427538,5.39679542247289,427.338389718234,5.08842074902074,426.07308303157,5.39246460915813,427.101069665617,5.06911396801521,427.280006386823,5.38592160873601,7.00942932242662,-0.90616921086999,0.321228095055485,6.21,5.2775,2.21,-1.3137,-1.898,-1.210425,-1.379775,-1.6488,95.228415,90.9775,1.094,-0.35,0.3375,0.115,35.35,73.87,61.05,60.28,30.8375,284.25,307.625,295.8,312.1,106.385,94.0275,98.6425,90.5575,58.56,1.8025,12.89,2.045,-0.165,-0.252,-0.00925,-0.0375,0.0525,0.20575,1.712,2.375,-0.5275,-0.37525,-0.1815,-0.364,-0.4205,0.01275,0.8595,1.68875,2.15325,-0.251,0.0295,-0.119,-0.08175,-0.065,0.649,1.23,2.3085,2.662,-0.40325,-0.33875,-0.18775,-0.13275,0.01275,0.4385,0.9525,2.04575,2.60825,-0.53625,-0.52025,-0.4555,-0.331,-0.33525,0.51425,1.14825,1.72125,2.51225,0.34,-0.044,0.45675,3.58
3,7.75,0.348104799032373,0.033140725737272,0.424986462433844,1.88240296937322,0.989101696900545,0.365189359660975,6.90158266751079,4.62586862043703,0.813309944361454,421.851525321797,5.26101088838417,426.34598859279,5.10544018003148,426.949479071821,5.37938554052415,426.43094870707,5.07112557560122,426.804526928581,5.36010434269019,426.840195123835,5.06867125382066,426.426612462163,5.35212329654655,426.791726952595,5.11516088416028,427.357890042351,5.37782533518043,7.52507272881454,-0.929103763297533,0.314392257462638,6.47,5.51,2.43,-1.223,-1.9825,-1.09995,-1.01495,-1.118675,95.2526925,90.355,1.1654,0.2725,0.82,1.055,67.025,155.585,128.525,142.6225,62.1,290.5,309.5,296.4,315.65,263.76,228.115,243.055,214.38,134.4275,5.2025,35.61,5.1675,-0.144,-0.258,-0.01325,-0.038,0.052,0.20575,1.71025,2.3755,-0.54925,-0.39025,-0.1825,-0.3645,-0.41925,0.01325,0.8595,1.644,2.14525,-0.2325,0.03,-0.119,-0.081,-0.065,0.65,1.2275,2.308,2.6615,-0.405,-0.33975,-0.1875,-0.13475,0.01575,0.439,0.9525,1.97,2.60825,-0.5355,-0.4825,-0.44925,-0.3295,-0.33525,0.515,1.14925,1.722,2.51225,0.4285,-0.04575,0.4775,24.16
3,8.25,0.322807505705915,0.0278772613061867,0.331199924674765,1.9113238010619,1.17198444142034,0.404434094996159,23.1688480162073,5.62332287334783,0.926344926633798,421.982359834186,5.45106678431624,426.430711830503,5.28291834980689,426.278233066667,5.36911283600059,426.342568929304,5.18212326006206,426.835274009192,5.42321501335933,426.774577579967,5.07304727122812,426.028865569236,5.41623904197062,426.448776887235,5.37083660840475,427.295228567668,5.42495341164532,7.94191270981685,-0.741981435850746,0.350893584388313,6.74,5.76,2.5225,-0.9899,-1.69225,-0.8649,-0.82695,-0.5809,95.236375,90.1925,1.2805,0.93,1.4025,1.58,118.7,245.4525,224.025,226.6275,119.2825,293.675,314.025,299.6,318.5,467.65,405.2325,431.2625,388.235,246.005,11.17,61.205,9.855,-0.126,-0.249,-0.0045,-0.037,0.052,0.2065,1.7105,2.3755,-0.53075,-0.384,-0.18525,-0.364,-0.418,0.01275,0.86,1.68975,2.14425,-0.2185,0.032,-0.118,-0.0795,-0.06525,0.65075,1.2035,2.3055,2.6605,-0.385,-0.303,-0.188,-0.13675,0.0155,0.43875,0.86125,1.9695,2.60725,-0.4125,-0.3525,-0.43725,-0.3285,-0.334,0.51425,1.14875,1.722,2.51225,0.4065,-0.0665,0.448,55.7475
3,8.75,0.281059459729473,0.0180843032051125,0.248290896790649,5.23651004408435,1.62664275521395,0.427006552293273,38.1511608805802,6.28774573060169,0.967189277258627,422.027143562127,5.29629811724294,426.047064441129,5.14544672794241,425.989079020311,5.39769378567228,426.360304883078,5.19043422451404,426.212850908968,5.42775410370944,426.447310309455,5.10991079797058,426.10258683508,5.46911960054998,426.132544746891,5.26845225678463,426.728793870419,5.60745782880734,8.17769596400912,-0.0830661960100657,0.39097565902945,7.1,5.9275,2.585,-0.51545,-1.044,-0.3356,-0.2727,0.79,95.22763,89.7075,1.421525,1.7,1.82,2.14,174.5,339.9,304.8,320.2,174.415,292.45,318.325,300.75,321.45,649.22,588.9025,616.32,555.4525,376.7725,12.5025,91.105,11.8425,-0.05,-0.24725,0.0075,-0.03275,0.049,0.20675,1.7125,2.3755,-0.4825,-0.31675,-0.19075,-0.3645,-0.4125,0.01375,0.86,1.645,2.1435,-0.2115,0.0405,-0.113,-0.078,-0.0655,0.651,1.204,2.3065,2.6615,-0.34875,-0.26825,-0.1735,-0.13125,0.016,0.438,0.86225,2.04475,2.6065,-0.2725,-0.33575,-0.43775,-0.32725,-0.33325,0.51425,1.15,1.7225,2.512,0.361,-0.059,0.45275,94.4075
3,9.25,0.332372943226477,0.0205747625089997,0.262555563021452,6.26324649944142,1.32585944730949,0.434488873258133,58.2680252323935,6.06083373986954,0.915409429177688,421.675475940174,5.38073269009221,426.203291952007,5.22696069616351,425.676438618055,5.42568844873868,426.380809553082,5.22064290804621,425.865433125828,5.48522437442045,426.305708632221,5.20947125445402,425.036343165993,5.34141831766004,426.311475737217,5.27671595529468,425.735581721892,5.68360275215947,8.68773088619121,0.596288583963755,0.386563640475246,7.285,6.17,2.83,0.71365,-0.26525,0.6575,0.7456,1.555,95.222635,88.79,1.5678,2.3875,1.9425,2.72,213.175,425.43,387.5,413.7775,240.0925,290.45,321,299.6,328.55,846.0125,763.2225,814.8375,769.8775,495.1,20.69,145.47,20.79,0.02425,-0.232,0.0155,-0.02775,0.053,0.20775,1.714,2.37525,-0.2355,-0.218,-0.184,-0.37025,-0.41,0.01425,0.85925,1.6445,2.14325,-0.199,0.041,-0.11,-0.077,-0.063,0.65,1.204,2.307,2.6615,-0.23575,-0.204,-0.1635,-0.125,0.01575,0.43875,0.86275,2.0445,2.6065,-0.20075,-0.315,-0.438,-0.323,-0.33125,0.51525,1.14925,1.753,2.512,0.3635,-0.0465,0.581,142.205
3,9.75,0.306831605118731,0.0381450662278318,0.310892685220485,5.87817132483788,1.60549702996346,0.435403928024562,70.7256302539388,5.3211426884668,1.08670593236533,421.412652238476,5.51013506411728,425.982375556302,5.28913002455877,425.929774032199,5.6177960484587,426.235061421579,5.27243055946835,425.783610028302,5.72172150987743,426.496235043047,5.27088471038889,425.30316956194,5.50764659694103,426.42414845759,5.46628489404932,425.299687612903,5.72725828554293,8.59921738536542,1.42519765867687,0.459411718273556,7.465,6.335,2.8,1.6068,0.3385,1.781525,1.6998,2.85535,95.252105,87.8025,1.8896,3.27,3.03,3.86,252.3,513.54,484.95,493.105,295.265,289.05,324.9,297.625,338.425,1033.6,966.02,1005.145,946.955,602.33,19.645,203.8,28.745,0.0465,-0.152,0.0195,-0.027,0.0535,0.225,1.715,2.37575,-0.0895,-0.19375,-0.1935,-0.37275,-0.41125,0.014,0.85975,1.69025,2.153,-0.16675,0.044,-0.106,-0.0765,-0.063,0.651,1.22575,2.31375,2.665,-0.18,-0.169,-0.1615,-0.115,0.0165,0.4385,0.9545,2.12,2.608,-0.168,-0.2885,-0.44,-0.3175,-0.32825,0.51575,1.149,1.7535,2.51125,0.4,-0.06675,0.641,188.385
3,10.25,0.30716638760758,0.0402573262812016,0.344227415808579,11.9313232167504,1.31449844084181,0.411220720408263,88.4919662878755,5.58461559867236,1.06723727158858,421.331722311493,5.52477986373179,426.024014960189,5.27189676632355,425.120544505901,5.60119848449441,425.764096973588,5.39792206078285,425.274213065023,5.70443769308968,425.950758351446,5.26859197598517,424.500939113044,5.56076122125372,425.929199683315,5.51314541590538,425.227541488985,5.84736640122032,8.16809707096937,2.09544877443287,0.465361984264293,7.4025,6.2075,2.855,2.397,0.82975,2.31645,2.343475,3.42385,95.248685,86.82,2.250225,4.105,3.985,4.8975,297.65,581.7225,538.65,578.0475,364.8725,287.2,329.375,298.4,347.25,1191.9275,1113.06,1130.965,1105.805,712.5225,26.005,232.9575,21.225,0.0475,-0.1485,0.027,-0.024,0.0535,0.226,1.71325,2.37575,-0.03975,-0.134,-0.1855,-0.40675,-0.41,0.01425,0.85975,1.7365,2.151,-0.15125,0.04575,-0.10425,-0.073,-0.06525,0.651,1.22275,2.3105,2.66275,-0.1175,-0.144,-0.157,-0.111,0.0165,0.4385,0.955,2.0445,2.6075,-0.137,-0.2005,-0.439,-0.317,-0.29675,0.518,1.153,1.78375,2.51775,0.388,-0.045,0.707,211.98
3,10.75,0.286964032568871,0.0405322629916002,0.325627991160308,17.967885799625,0.832343694772202,0.412475360024146,115.233273118618,4.59862887656708,1.15711770766147,421.29620852547,5.39764844866699,425.744600960459,5.27414298445037,425.025182792545,5.79072641295772,425.681023397984,5.37739378291048,425.353170141841,5.84905092423502,425.814595357667,5.22460851996888,424.64244085341,5.86507294448372,425.75841312489,5.39228988156549,425.085810395361,5.8938333101197,8.59458548607763,2.26610067463645,0.485413154904022,7.71,6.55,2.94,2.3244,1.1725,2.70265,2.9073,4.274325,95.2342125,87.06,2.307725,4.9525,4.9125,5.23,332.7,635.8475,600,628.57,395.8475,287.375,332.6,299.95,347.8,1339.95,1266.1575,1312.1375,1257.07,803.35,35.03,255.355,36.35,0.0485,-0.15,0.03525,-0.023,0.0475,0.227,1.713,2.376,-0.00725,-0.108,-0.1785,-0.44625,-0.40725,0.0135,0.86,1.557,2.15,-0.132,0.05475,-0.1035,-0.077,-0.063,0.651,1.22225,2.30975,2.66275,-0.0475,-0.1585,-0.1485,-0.12125,0.0165,0.4395,1.04525,2.12,2.607,-0.10425,-0.19175,-0.4365,-0.3115,-0.303,0.516,1.153,1.784,2.514,0.3495,-0.0555,0.8425,243.25
3,11.25,0.293124898495918,0.056318387935766,0.320202876191378,15.631888856251,1.20691507766254,0.42359819430766,107.00127571949,5.24402773067801,1.17548934875547,420.630209498265,5.30644920468097,425.44460641736,5.27804958188318,424.856988343489,5.81061323383487,425.563131622855,5.4171702077936,424.98819131009,5.87663998953701,426.004005147398,5.32157552752296,424.290025648029,5.61196379412045,425.614538394358,5.51447040974484,424.54665487563,5.90974459266866,8.5648438173937,2.85492610118729,0.520594465498086,7.8275,6.6325,2.97,3.1297,1.76275,3.2339,3.5172,5.0663,95.2058,85.665,2.44125,6.15,5.3125,6.1825,341.3,696.5975,664.125,640.895,433.115,287.625,336.3,300.5,354.65,1445.73,1372.155,1410.4025,1361.285,873.5425,45.04,268.6975,44.725,0.1075,-0.1425,0.049,-0.021,0.056,0.2455,1.713,2.3765,0.056,-0.05825,-0.155,-0.395,-0.401,0.01125,0.859,1.553,2.133,-0.1115,0.05825,-0.1035,-0.0705,-0.066,0.651,1.17925,2.2965,2.6565,-0.0335,-0.12175,-0.151,-0.10275,0.016,0.43825,0.86675,1.9685,2.605,-0.077,-0.1625,-0.422,-0.3095,-0.2965,0.521,1.151,1.754,2.514,0.419,-0.034,0.824,299.055
3,11.75,0.316026706950572,0.0292806766756888,0.255282073223808,21.0418122378933,0.711930860083933,0.443081018307567,127.273461324698,4.24782692188283,1.22257432290435,421.318016628334,5.37878453517698,425.19522278262,5.44053779137116,425.085265192053,6.06785704450675,425.191253047355,5.48809919389048,424.885094048323,6.17078598132365,425.59088744759,5.44721693065662,424.202433107558,5.87247166397365,425.169874139226,5.57219585864397,424.694615433775,6.3842117783022,8.8224517706681,3.43976556732932,0.546776126227964,7.985,6.72,3.06,3.46895,2.7855,3.7744,4.0574,5.493525,95.1975,84.65,2.82285,7.25,7.15,6.595,363.3,734.14,689.95,660.025,449.325,288.45,340.6,302.5,359.3,1511.9525,1456.865,1520.74,1445.715,928.2175,67.825,292.41,57.305,0.1155,-0.1315,0.052,-0.0205,0.05425,0.24725,1.713,2.375,0.127,-0.0125,-0.139,-0.4265,-0.39725,0.0075,0.8595,1.54375,2.1515,-0.099,0.063,-0.10075,-0.0675,-0.06275,0.6515,1.201,2.29575,2.6565,-0.01675,-0.09875,-0.13625,-0.1025,0.017,0.4385,0.8675,1.9685,2.60475,-0.0375,-0.13775,-0.34475,-0.29775,-0.289,0.52025,1.14925,1.72475,2.514,0.3715,-0.034,0.6755,341.61
3,12.25,0.25002183735455,0.0383650855424438,0.276215330311981,18.7317977321585,1.07187721023915,0.46065857030993,109.836597475132,4.05803109352052,1.24965641463556,421.492028741007,5.45757547293753,425.356754213498,5.53703899770162,424.793611569769,5.75578581455616,425.215658822805,5.50796640268634,425.031905120687,5.86296566471855,425.493821262308,5.17256399389581,424.035181492029,5.81447489946579,425.344011622128,5.61948517524216,424.581957491776,6.00390562058804,9.02860229102505,3.89466436070353,0.531061516097049,8.135,6.9575,3.185,3.7471,2.97225,3.9407,4.478,6.26435,95.192815,82.975,2.880775,7.05,7.0475,7.005,346.075,752.89,620.2,752.2975,443.705,289.3,339.75,303.25,359,1554.2925,1505.285,1539.895,1497.7,954.69,83.3925,281.02,74.915,0.11725,-0.12825,0.05425,-0.0195,0.05625,0.21225,1.7125,2.3755,0.17625,0.0325,-0.14125,-0.38125,-0.3945,0.007,0.86,1.549,2.147,-0.0905,0.0635,-0.096,-0.06325,-0.05925,0.6515,1.199,2.2935,2.65525,-0.0075,-0.089,-0.13075,-0.1015,0.016,0.43825,0.9575,1.9685,2.604,0.02325,-0.1295,-0.333,-0.293,-0.28875,0.52,1.149,1.72475,2.511,0.376,0.01225,0.957,342.0275
3,12.75,0.344215830979793,0.0391328270892701,0.546428699866603,21.8366257268775,0.915285459831271,0.465490524609175,117.939452637043,3.40591045620635,1.28706980549671,421.360406318004,5.44862376160447,425.102794323666,5.29820434787776,424.627561125,5.97047066166127,424.902075347736,5.43538842222318,424.715545436083,5.97169552583356,425.371356901049,5.09233169015302,424.311632562914,5.67024438719571,424.966026847258,5.40265377913835,424.519494194909,6.05975144477535,9.15795906276605,4.36946295914867,0.498406245661256,8.345,7.06,3.21,4.04045,2.92275,4.502275,4.733825,6.8216,95.1777425,82.59,2.8765,7.4375,7.94,7.3075,369.325,748.865,741.5,746.055,461.67,292.05,339.1,304.575,364.925,1559.84,1505.7175,1543.975,1474.6975,956.84,92.7175,253.2925,84.165,0.11725,-0.123,0.057,-0.0185,0.05775,0.21275,1.7125,2.37575,0.24225,0.06075,-0.1265,-0.40525,-0.39175,0.0065,0.85925,1.6475,2.146,-0.0805,0.065,-0.096,-0.0645,-0.061,0.652,1.1995,2.294,2.6555,0.0065,-0.07275,-0.12775,-0.10125,0.017,0.43975,0.9585,2.119,2.604,0.08775,-0.113,-0.32925,-0.292,-0.28125,0.5195,1.14925,1.7255,2.51025,0.421,0.037,1.006,323.915
3,13.25,0.261676811443571,0.0221281091683282,0.280294836514182,23.5210783250306,1.22489659822386,0.446018466645841,135.889722726828,2.96477951848134,1.27992027415103,420.959981057326,5.48654510122911,424.836269652806,5.50771550650479,424.514617374962,5.9434530068439,424.438538959523,5.56829147272942,424.840439408301,6.02969266086332,424.84528521995,5.34432448362987,423.816983604839,5.88875480635757,424.888925486692,5.71490201959716,424.560744129139,6.26005599087502,9.08226959159759,4.85063933653001,0.484163500296926,8.125,6.9,3.145,4.3362,3.06775,5.05775,5.262675,6.412725,95.156395,81.85,3.0562,7.685,8.6725,7.34,359.5,737.19,713.7,735.9,443.475,288.55,341.3,299.45,366.725,1530.62,1485.4275,1546.21,1448.045,942.835,78.795,252.385,86.365,0.11825,-0.12175,0.05725,-0.0185,0.0585,0.233,1.71325,2.37575,0.33975,0.0775,-0.11125,-0.4025,-0.389,0.01225,0.8435,1.56,2.131,-0.0115,0.0655,-0.096,-0.0625,-0.0585,0.65225,1.1975,2.2905,2.6545,0.027,-0.07075,-0.1245,-0.10025,0.017,0.44075,0.9585,2.12125,2.603,0.165,-0.1045,-0.337,-0.29075,-0.2745,0.5205,1.149,1.726,2.51,0.44025,0.0175,0.9625,318.025
3,13.75,0.307724644664531,0.0503318640583462,0.275778214237276,21.1773401079626,1.03520791636729,0.459285403512794,141.197186606414,2.86838223559579,1.27069372934132,420.602114907099,5.70158232257349,424.735100666535,5.65180027479619,424.428885417568,6.05630103046125,424.765700801711,5.68660097059628,424.420901675805,6.0851475668524,425.047832348258,5.46274343785298,423.826250617986,5.96852527848872,424.678578108113,5.82563915263674,424.772249911718,6.35800829093485,9.22813051424512,5.2878447605658,0.507018025217742,8.545,7.24,3.18,4.541125,3.454,5.57375,5.445175,7.182975,95.129005,81.12,3.1258,8.8075,9.595,7.5175,358.25,730.36,702.8,727.03,447.31,285.3,342.45,302.35,367.7,1494.48,1461.5425,1502.245,1422.57,908.64,70.605,271.745,84.9675,0.119,-0.121,0.0565,-0.019,0.062,0.234,1.7125,2.376,0.4535,0.088,-0.09575,-0.39925,-0.387,0.006,0.83375,1.533,2.14875,0.04225,0.067,-0.09275,-0.062,-0.06,0.6525,1.177,2.29075,2.65425,0.072,-0.0655,-0.1205,-0.0935,0.017,0.44225,0.87075,2.12125,2.603,0.21325,-0.0965,-0.315,-0.2905,-0.26825,0.5205,1.14825,1.72525,2.51,0.394,0.142,1.022,340.01
3,14.25,0.287360287384935,0.042765207175876,0.291289430086084,22.6139442399427,0.969945776850569,0.458601965495042,128.514705732245,2.06308399034297,1.23056922554975,420.653978180794,5.77433392766186,425.071748067842,5.69147624269115,424.443967361994,6.00285709849621,425.101532714935,5.78061756215683,424.260349108911,6.06120787868073,425.428442581317,5.40062569719989,423.932485687435,5.84313040708669,425.173986745088,5.90691533406173,424.773075146377,6.12375281399462,9.42313021441902,5.36476348551952,0.481434072631872,8.55,7.36,3.3275,4.676675,4.33525,5.84545,5.324825,7.09925,95.12002,79.825,3.22735,7.095,8.975,7.945,336.55,675.675,659,677.74,397.6725,285.85,346.35,301.4,367.225,1403.905,1383.87,1412.09,1343.5,846.5775,75.9575,223.865,85.2625,0.1185,-0.121,0.0575,-0.01825,0.064,0.2355,1.7125,2.37525,0.61975,0.10375,-0.04975,-0.3935,-0.384,0.0055,0.83025,1.5365,2.1455,0.113,0.0705,-0.092,-0.06225,-0.06325,0.6515,1.177,2.29125,2.65475,0.1075,-0.05775,-0.10775,-0.0925,0.017,0.443,0.87225,1.9675,2.60225,0.25,-0.08875,-0.306,-0.29175,-0.2635,0.5205,1.14575,1.723,2.50925,0.464,0.2115,1.39325,317.6175
3,14.75,0.218629013955794,0.0638397581561969,0.287393596662052,19.1591063500763,0.924029064432701,0.458477452087819,117.589811787958,1.48888750402356,1.23331890094076,420.214617943968,5.89744542460727,424.640934593961,5.77390504655686,424.001446952767,6.14527413000363,424.703469438872,5.84617186687325,424.207424020986,6.19312481813716,425.19346980487,5.61107733314707,423.790127338195,6.003034340159,424.548004741035,5.86829198135576,424.071184176862,6.23087447343501,9.67481102692081,5.57170922427583,0.430577109685099,8.6,7.28,3.31,5.34805,4.73675,5.7552,5.4675,7.364075,95.11082,80.0125,3.3326,7.135,8.555,6.835,317.25,627.6475,607.1,631.75,355.57,286.325,346.875,299.65,363.55,1290.5375,1273.29,1277.48,1220.57,780.8475,58.565,170.98,78.075,0.118,-0.1205,0.05625,-0.01825,0.0675,0.256,1.712,2.372,0.775,0.11675,-0.02225,-0.358,-0.36375,0.018,0.82975,1.54625,2.144,0.017,0.074,-0.092,-0.0635,-0.064,0.652,1.197,2.298,2.6565,0.139,-0.0555,-0.10625,-0.08875,0.017,0.44325,0.87225,1.891,2.6015,0.2545,-0.0925,-0.3345,-0.298,-0.26,0.52,1.1485,1.747,2.5115,0.4495,0.34075,1.4265,268.96
3,15.25,0.327871242702765,0.0445887506424939,0.430866428896575,17.2712154332339,0.982659874278353,0.462790469068673,94.7491429505596,2.10789544914424,1.20656417659447,420.259479640131,6.07825937124444,423.936024619408,5.67668418831202,424.192338346755,6.00837367755927,423.944016357986,5.71473538633393,424.535870874691,6.11317338411991,424.836289187622,5.58693279318021,423.699331992077,5.69258255728783,424.310477027774,5.86167130901732,424.246359192881,6.17920048835526,9.26232484703113,5.67162106493584,0.364330053941956,8.4525,7.09,3.2025,5.576425,5.10825,5.7446,5.4655,6.881425,95.124395,80.1775,3.74655,6.565,7.465,7.2,283.6,557.5,538.25,552.28,307.7875,293.775,344.675,304.325,362.075,1145.995,1120.86,1108.015,1055.9,679.3275,76.3725,146.765,72.08,0.11825,-0.1195,0.05975,-0.0175,0.0655,0.2375,1.7125,2.37525,0.82025,0.14825,-0.013,-0.35625,-0.361,0.031,0.82975,1.671,2.1415,0.3575,0.085,-0.092,-0.065,-0.066,0.6515,1.17425,2.2865,2.6525,0.20175,-0.05475,-0.10025,-0.081,0.01775,0.44325,0.9615,1.891,2.60125,0.293,-0.0805,-0.29675,-0.28875,-0.2585,0.51825,1.14625,1.7225,2.5075,0.45925,0.325,1.46075,225.095
