DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2
1,7.75,0,-0.19811125,-11.07914382,-0.51536675,-29.401,-0.748,70.6257,0.053675,98,0.05815,-5.548733333,-0.0203,-1.139,0.07655,-11.5417,-10.667,-10.66,-11.787,-10.7827,-11.6505,428.5425
1,8.25,0,-0.59428,-8.179325,-0.353933,-30.16966667,-0.756,70.4753,0.054225,98.00165,0.048,-4.9264,-0.0101052,-1.14,0.089,-11.546,-10.68266667,-10.6273,-11.753,-10.8482,-11.53465,427.97
1,8.75,0,-0.65311125,-7.732765,-0.46648325,-29.39575,-0.73517500025,70.5645,0.0508,98,0.056375,-5.74091416675,-0.0159511,-1.11375,0.09815,-11.5310583325,-10.497775,-10.60415,-11.7517499975,-11.37619202,-11.60057875,427.8545
1,9.25,0,-0.4069155,-11.39937171,-0.4861331665,-29.455,-0.7311,70.569,0.053425,98,0.11601685,-6.486965,0,-1.107,0.098848325,-11.500166665,-10.3667,-10.676833335,-11.713016665,-11.37599167,-11.764675,430.33
1,9.75,0,-0.39902,-8.971217222,-0.1871835,-29.1155,-0.7225,70.47365,0.0549,98,0.566467,-7.08285,0.1403005,-1.129,0.07936185,-11.49715,-10.3733,-10.7592,-11.73765,-11.281666665,-11.86325,427.73
1,10.25,0,-0.4704235,-7.07455,0.1128416665,-29.5135,-0.73980000025,70.060225,0.057,97.9342,2.05208,-6.7408925,1.6687975,-1.136475,0.08915,-11.45925,-10.332925,-10.881475,-11.713075,-11.0011250025,-11.8339375,427.445
1,10.75,0,-0.4870195,-8.2157910485,1.73645000025,-29.06175,-0.7465,69.7724250025,0.050875,97.9797,5.329615,-10.558225,6.26741,-1.14034166675,0.089525,-11.4659,-10.4373,-10.87675,-11.802775,-11.0045875,-11.83186375,429.18
1,11.25,0,-0.95722944775,-10.4217,4.79197,-28.3145,-0.80339166675,69.958666665,0.0564,97.995,11.9944083325,-16.2714833325,12.5977,-1.192,0.0896517,-11.3255,-10.49285,-11.0500749975,-11.7974250025,-10.97762625,-11.7442125,429.49825
1,11.75,0,-0.75647125,-9.191755,9.783025,-26.5985000025,-0.821,69.28245,0.0582,98.005025,18.53525,-20.26715,19.5581691675,-1.22896666675,0.120166,-11.33825,-10.5142,-11.1155750025,-11.81745,-11.02485875,-11.74150125,430.53
1,12.25,0,-0.58600625,-8.632495,11.705275,-25.266,-0.7935,68.82335,0.049425,98.063825,25.11375,-24.599075,24.7717475,-1.22845,0.1230045605,-11.2731,-10.542975,-11.05725,-11.82965,-11.04819875,-11.82025375,430.339
1,12.75,0,-0.908932,-10.0822748875,13.616325,-24.47075,-0.8105,68.356725,0.050525,98.02685,28.628,-27.25035,28.48141,-1.22275,0.13591253075,-11.245275,-10.598225,-11.054225,-11.7519,-11.016537505,-11.7917083325,431.6245
1,13.25,0,-0.568564,-8.49653,13.63425,-24.59825,-0.85025,68.819325,0.052525,98.064975,30.1603249975,-29.5302499975,29.4764291675,-1.2385,0.18395603225,-11.121025,-10.8421916675,-11.3530000025,-12.054325,-11.0305416675,-12.091125,431.8865
1,13.75,0,-0.5924115,-10.1672,12.2213,-24.57766667,-0.79,68.82033333,0.0522,98.1,25.943,-25.3773,27.67123667,-1.169,0.17405,-11.1557,-10.8277,-11.64566667,-12.1643,-11.08935,-12.1235,431.7
1,14.25,0,-0.80301325,-9.300763689,9.9144983335,-25.1685,-0.776,68.711316665,0.057825,98.1,19.63665,-20.02265,21.18125,-1.127,0.161785,-11.176,-10.8775,-11.78135,-12.2582,-11.183325,-12.068083335,430.681
1,14.75,0,-0.850447,-10.8518,5.684266667,-25.486,-0.743,68.5357,0.04925,98.07065,11.0539,-13.7277,14.392,-1.067,0.175100887,-11.188,-10.8823,-11.7197,-12.252,-11.0902,-11.9347,432.9375
1,15.25,0,-1.06495,-12.83653868,2.1835925,-26.06175,-0.70295833325,69.078975,0.054,98.061775,5.54358583325,-11.4615,7.19749,-1.04025,0.142734,-11.158075,-10.876275,-11.51925,-12.245825,-10.77214625,-11.8517,431.36
1,15.75,0,-1.22886,-10.901516655,0.08486669175,-26.598,-0.69105833325,69.6462499975,0.0524,98.030825,2.180425,-8.9982275,2.05606983325,-1.024,0.1142715,-11.0938,-10.7715833325,-11.44645,-12.227475,-10.8530131,-11.9597874975,431.49
1,16.25,0,-0.831751099,-11.8983,0,-26.92575,-0.676975,69.5829166675,0.0554,98.0793,0.469925,-8.03953083325,0.28735121,-0.98225,0.11623,-11.146025,-10.719575,-11.38035,-12.2529,-11.129625,-11.92345,431.14875
1,16.75,0,-1.417195,-13.23215,-0.32076675025,-28.3525,-0.65718333325,69.6848,0.0506,98.0992,0,-5.8617025,0,-1.035,0.08411155,-11.245225,-10.672425,-11.39035,-12.30285,-11.2840125,-11.9717375,432.53625
1,17.25,0,-1.63802,-12.0295,-0.3517,-28.92425,-0.709,70.0711,0.05255,98.0953,0,-5.60724416675,0,-1.0355,0.09833075,-11.3130750025,-10.725775,-11.448675,-12.29125,-11.3439625,-11.8882875,429.875
1,17.75,0,-1.61283,-9.75353,-0.27058358325,-28.969,-0.74799999975,70.50785,0.056625,98.05,0,-5.2148175,-0.051924725,-1.094,0.066625,-11.288975,-10.8686666675,-11.4329416675,-12.35295,-11.044825,-11.920425,430.07
1,18.25,0,-1.5588125,-13.057,-0.35064975,-29.27575,-0.747,70.54645,0.052175,98.08,0,-5.2113416665,-0.0072115675,-1.11613333325,0.0791,-11.2626083325,-10.8416916675,-11.4561749975,-12.3013083325,-11.0734,-11.99670875,428.685
1,18.75,0,-1.4811775,-14.98118569,-0.33147525,-29.2270000025,-0.735,70.4498916675,0.054225,98.11335,0,-6.2996925,-0.011875,-1.125,0.09535,-11.26645,-10.7838083325,-11.459975,-12.2347,-11.19852875,-11.98660125,430.095
1,19.25,0,-1.2460175,-14.0821037925,-0.2861,-29.7718333325,-0.743316667,69.80635,0.05045,98.131,0.01095,-5.59591666675,-0.0097786825,-1.108,0.08325,-11.2391750025,-10.80575,-11.52905,-12.1985833325,-11.15198625,-12.04429875,428.74
1,19.75,0,-1.28106314025,-10.787,-0.38398324975,-30.3270833325,-0.74654166675,69.532775,0.056125,98.120825,0,-4.7396333335,-0.017765925,-1.1305,0.074975,-11.3216666675,-10.8235,-11.612825,-12.274,-11.240725,-12.097375,429.3395
1,20.25,0,-1.2308825,-14.83475,-0.50992499975,-30.7805,-0.77,69.441325,0.0534,98.124175,0.10502500025,-4.0771525,-0.02538075,-1.10675,0.0672,-11.2269166675,-10.84115,-11.55355,-12.314975,-11.153725,-12.0756125,432.388
1,20.75,0,-0.863843,-7.295135,-0.3719,-30.131,-0.764,70.0737,0.0494,98.175016665,0.0683,-4.71663,-0.00987704,-1.130433333,0.083025,-11.352,-10.724,-11.2933,-12.32,-11.030835,-12.0607,434.5215
1,21.25,0,-1.3622,-11.3321,-0.292766667,-29.998,-0.768433333,69.683,0.0537,98.187475,0,-4.4744,-0.00412,-1.152,0.0851,-11.2837,-10.9117,-11.1207,-12.3243,-11.1263,-12.062335,433.6
1,21.75,0,-1.17555,-12.77667523,-0.3951,-30.105,-0.7802,69.70566667,0.0594,98.14835,0,-4.374166667,-0.00711,-1.132,0.0965,-11.31,-10.859,-10.9587,-12.2803,-11.15965,-12.138,432.903
1,22.25,0,-1.048779562,-12.60188734,-0.453567,-30.064,-0.77,69.3843,0.04937105,98.155,0.0975667,-4.277133333,-0.0262,-1.135,0.087475,-11.3333,-10.868,-10.8887,-12.2853,-11.119,-12.23315,434.3195
1,22.75,0,-0.840698034,-10.852525,-0.45105,-29.928,-0.749,69.8607,0.0481265,98.1833,0.07418335,-5.047965,-0.002082045,-1.11685,0.07805,-11.3255,-10.894,-10.81165,-12.2508,-11.13591667,-12.1476,434.38
1,23.25,0,-1.07343,-10.638508665,-0.44189174975,-29.90075,-0.747,69.9801666675,0.05325,98.2,0.0656,-5.173045,-0.0241749,-1.12625,0.08605,-11.2618,-10.851925,-10.77291667,-12.229525,-11.0509980075,-12.038125,433.645
1,23.75,0,-0.71033325725,-16.15881704,-0.44846675025,-29.69675,-0.73222500025,69.8775,0.0555,98.2,0.1122835,-5.995583333,-0.015594925,-1.118,0.0999,-11.245075,-10.8843250025,-10.8105,-12.281025,-11.340875,-12.037975,431.44725
2,0.25,0,-0.913750667,-10.1205,-0.0699,-27.71,-0.629,70.578,0.060046825,98.6967,0,-5.835966667,-0.0121,-0.88,0.0744093,-6.70267,-6.484,-6.90267,-8.12333,-6.757,-7.853,430.975
2,0.75,0,-1.05048,-11.4744,-0.015025,-27.61,-0.608,70.34633333,0.0608,98.6767,0,-4.7414,-0.0431907,-0.882,0.0859,-6.4435,-6.1354,-6.75217,-7.9334,-6.441725,-7.383835,432.397
2,1.25,0,-1.249725,-10.1906,0,-28.141,-0.616,69.848,0.0579788,98.59335,0,-4.793,-0.00321,-0.874,0.0825,-6.55543,-6.22467,-6.7882,-8.08597,-6.418085,-7.51157,433.415
2,1.75,0,-0.909199,-11.208601295,0,-28.1820000025,-0.59825,70.2180749975,0.057150275,98.575,0,-7.2915775,-0.021929,-0.8275,0.092643,-6.6494075,-6.182715,-6.76493,-8.0194175,-6.3434225,-7.44617,432.828
2,2.25,0,-1.26576,-11.1953,-0.0125,-28.57075,-0.62928333325,70.68595,0.06275,98.6025,0,-7.81915,-0.02984335,-0.8555,0.0932666,-6.6737175,-6.223485,-6.804525,-7.9913525,-6.32288875,-7.4217675,432.92
2,2.75,0,-1.41812,-12.7398,-0.151483333,-28.90775,-0.627,70.616425,0.0594,98.57,0,-8.24081666675,-0.0307239,-0.868,0.0921,-6.715775,-6.1877175,-6.786825,-7.9789825,-6.29319,-7.4224075,432.824
2,3.25,0,-1.32401824975,-10.501125625,-0.0924166665,-28.814,-0.6175,70.82985,0.055628875,98.5233,0,-7.5514483335,0,-0.872,0.1151175,-6.763585,-6.03968,-6.742265,-7.87445,-6.2031925,-7.4413925,432.668
2,3.75,0,-1.471699589,-13.358138265,-0.010125,-28.4635,-0.614,70.24085,0.0587,98.5,0,-7.24765,0,-0.852,0.1143975,-6.730915,-6.05335,-6.70505,-7.8862,-6.1697475,-7.3004075,430.47
2,4.25,0,-0.83897988675,-13.91455,-0.131466667,-28.419666665,-0.612,70.404516665,0.05875,98.53,0,-6.301135,0,-0.8696666665,0.10551125,-6.68852,-6.0583016665,-6.703835,-7.901385,-6.124525,-7.308275,429.4175
2,4.75,0,-1.31537,-11.9652126525,0,-28.307333335,-0.622,69.852,0.05855,98.5133,0,-5.258965,0,-0.861,0.10591975,-6.671065,-6.0773683335,-6.705115,-7.8728016665,-6.1088325,-7.3326425,431.0625
2,5.25,0,-1.0279654235,-11.3697398,-0.00666665,-28.422,-0.606,69.6145,0.0645,98.51,0,-4.452165,-0.005825,-0.887,0.10553,-6.632365,-6.1427,-6.697665,-7.93515,-6.148775,-7.3402175,431.23
2,5.75,0,-0.7775,-9.57254646525,-0.05055,-27.99,-0.6135,69.5615,0.059275,98.494175,0,-4.198365,-0.00147465,-0.9160666665,0.126712607,-6.565665,-6.1649,-6.71487,-7.975465,-6.08941,-7.3237575,428.3225
2,6.25,0,-0.7389935,-12.0436314625,-0.0014,-28.5315,-0.598,70.1155,0.057,98.445825,0,-3.81418,0,-0.8485,0.119891139,-6.57195,-6.2302166665,-6.758035,-7.92,-6.0732325,-7.33346,429.04
2,6.75,0,-1.25588,-13.00473048,0,-27.6145,-0.6025,70.40785,0.0633,98.4102,0,-4.175,-0.0161594,-0.8295,0.1180905,-6.496935,-6.177235,-6.7439,-7.9177,-6.082175,-7.3370175,427.9525
2,7.25,0,-0.85645491675,-12.89125,0,-27.081,-0.613,69.9692,0.05955,98.41415,0,-4.85675,0,-0.8636333335,0.1278865,-6.4734,-6.1114333335,-6.73513,-7.9025,-6.0973825,-7.3707425,427.55
2,7.75,0,-0.947437,-11.466,0,-27.193,-0.5985,69.7725,0.0649,98.441575,0,-5.346415,0,-0.8725833335,0.1131,-6.468985,-6.0415166665,-6.7352516665,-7.87075,-6.1298741665,-7.4091925,427.94
2,8.25,0,-1.38827,-12.62785,0,-27.260166665,-0.601,69.58785,0.062470225,98.490025,0.08515,-6.458665,0.0006136585,-0.868,0.14508425,-6.483235,-6.07165,-6.722485,-7.92012,-6.0799433335,-7.386,427.2225
2,8.75,0,-0.7178,-11.731154815,0.02205,-27.607166665,-0.6265,69.6985,0.0652,98.50835,1.006,-6.0522,0.326788,-0.875,0.10809125,-6.477935,-6.06143,-6.75562,-7.940915,-6.1468575,-7.394715,427
2,9.25,0,-0.9521058,-11.574325,1.17115,-27.398,-0.706,69.9535,0.0600876,98.4,4.9043,-12.1493,3.548685,-0.9175,0.1443401335,-6.431785,-6.034035,-6.777215,-7.91743,-6.231435,-7.3537425,431.89
2,9.75,0,-0.9277185,-10.4954,5.135035,-25.693,-0.7905,70.321,0.07595,98.4675,13.63955,-22.0745,12.1394,-1.0485,0.202167399,-6.4047,-6.1190183335,-6.73725,-7.90135,-6.311835,-7.3032025,432.335
2,10.25,0,-0.952071268,-10.4406,11.40675,-24.3635,-0.81,69.00435,0.074766025,98.439,29.812016665,-32.54715,25.1501,-1.1175,0.2628840645,-6.42287,-6.193985,-6.80158,-7.909915,-6.34595,-7.2499325,432.38
2,10.75,0,-0.678517,-8.952745,19.11765,-23.17,-0.8110166665,67.9993,0.06926305,98.46,48.34115,-48.339,38.337398335,-1.06765,0.43684875,-6.351935,-6.273865,-6.850335,-7.951315,-6.35695,-7.2055,433.69
2,11.25,0,-0.61622803425,-8.875987297,22.88935,-22.311,-0.8075,66.2675,0.069775,98.495,62.0472,-61.02235,48.1653,-1.08705,0.65643,-6.3989,-6.380715,-6.94527,-7.93852,-6.372165,-7.16942,431.93
2,11.75,0,-0.541974,-9.6168194625,30.79815,-21.1655,-0.8055,64.31865,0.086647025,98.499175,80.2222,-68.63865,62.41075,-1.0895,0.8041,-6.37205,-6.4165,-6.948965,-8.0355683335,-6.404065,-7.34014,431.07
2,12.25,0,-0.431827452,-8.03017106,32.12065,-20.26,-0.745,61.8565,0.0845729,98.5,85.89035,-76.0678,68.9064,-0.975,0.8230125,-6.396315,-6.41825,-7.007165,-8.0586333335,-6.4233575,-7.451225,430.87
2,12.75,0,-0.308453,-8.7538225,33.6293,-19.4645,-0.7295,59.41265,0.083375,98.521675,92.15335,-85.373166665,71.7722,-0.9715,0.89986,-6.42985,-6.368565,-7.024865,-8.0066183335,-6.4662925,-7.48331,430.01
2,13.25,0,-0.208683,-8.207454185,36.946275,-19.5165,-0.70125,58.700925,0.084525,98.5925,100.77025,-80.0332,74.881175,-0.96525,0.79555375,-6.518935,-6.612225,-7.28862,-8.334835,-6.71136375,-7.9278375,429.51
2,13.75,0,-0.32164425,-8.825185,38.929525,-19.0095,-0.659875,58.439225,0.09065855,98.5925,90.2566749975,-77.9382,69.92006,-0.923,0.7788399355,-6.49267,-6.5490175,-7.30122,-8.370085,-6.769015,-7.92289375,428.8275
2,14.25,0,-0.189687,-7.748495,32.484475,-18.792,-0.6515,57.30015,0.08202325,98.599175,80.7118,-66.5925,64.7747258325,-0.90395,0.76724914925,-6.556275,-6.584255,-7.3000225,-8.343085,-6.77383125,-7.9154625,428.7925
2,14.75,0,-0.311366,-8.5827458715,28.464775,-18.7565,-0.63775,57.63265,0.080916825,98.6,65.612925,-58.037075,54.6773741675,-0.88505,0.71825602325,-6.54185,-6.634185,-7.27948,-8.28617,-6.81069125,-8.0123325,427.57
2,15.25,0,-0.4081795,-9.07409,24.13425,-18.604,-0.6065,58.3027,0.0673875,98.6,53.995325,-48.37895,42.567575,-0.85648333325,0.624803,-6.523125,-6.635235,-7.2564175,-8.2407525,-6.84044375,-8.05185375,427.605
2,15.75,0,-0.70199225,-11.20960733,14.9172916675,-18.63575,-0.57025,59.3519,0.0662,98.5983333325,33.369,-36.38215,30.1228,-0.8787,0.54261,-6.4862575,-6.6474925,-7.3164925,-8.1852475,-6.72102125,-8.04323125,427.475
2,16.25,0,-0.694052,-11.85315,7.70056750025,-19.0655,-0.5315,61.021775,0.06246725,98.6,17.72455,-27.927425,16.1170125,-0.81025,0.399542052,-6.4744675,-6.6932325,-7.3724775,-8.224415,-6.72194125,-7.9489875,427.54
2,16.75,0.0203,-0.925406,-10.589475,2.94685,-19.62175,-0.49625,62.7841,0.058902375,98.5733,6.244345,-22.7693,6.6200025,-0.7535,0.3093335095,-6.4487675,-6.5915225,-7.3286825,-8.2974175,-6.70156625,-8.05140875,427.225
2,17.25,0,-1.38863,-11.554525,0.5897415,-20.7979166675,-0.4675,63.888425,0.044124325,98.5,1.0855525,-15.81203333,1.2774425,-0.72175,0.14881725175,-6.4124425,-6.62792499975,-7.34782499975,-8.30158,-6.68550629525,-8.07973125,427.1625
2,17.75,0,-1.3226125,-10.48555,0,-22.65875,-0.44525,66.9262,0.045225,98.539175,0,-8.41275,0.0572203,-0.68475,0.132595,-6.38202500025,-6.6803325,-7.38075000025,-8.2977475,-6.74004125,-8.09402875,427.7925
2,18.25,0,-0.80927075,-7.79897526575,0,-24.26675,-0.46725,68.553975,0.043930975,98.6,0,-7.3747225,0,-0.7155,0.08934295,-6.39275,-6.7400425,-7.3230725,-8.318085,-6.79292375,-7.903125417,427.4775
2,18.75,0,-0.88395625,-10.0776856975,-0.09529175,-24.6065,-0.46825000025,69.70535,0.050775,98.6,0,-5.393345,-0.01697495,-0.789,0.091925,-6.39693333325,-6.737825,-7.3129575,-8.3796675,-6.95871625,-8.171740049,428.5475
2,19.25,0,-1.032555,-13.84237261,-0.07255,-24.96425,-0.52,69.830425,0.051925,98.6,0,-8.35050833325,-0.018118975,-0.82237500025,0.0799,-6.42564416675,-6.727745,-7.324295,-8.3943325,-7.07467125,-8.1492125,428.4625
2,19.75,0.0385725,-0.86084554725,-12.20975,-0.072425,-25.54925,-0.532,69.953825,0.0585974,98.6,0,-4.6909025,-0.0160519,-0.8345,0.0881,-6.44104416675,-6.7412775,-7.2895425,-8.4289175,-7.08001375,-8.09949137625,428.55
2,20.25,0,-0.7831535,-12.0749,-0.01315,-25.67625,-0.56525,70.180525,0.0535,98.6,0,-9.7622525,-0.03040465,-0.83975,0.0871,-6.4416975,-6.77848916675,-7.2890725,-8.4647475,-7.01817932625,-7.9501320835,428.06
2,20.75,0,-1.4580625,-12.284105945,0,-26.3975,-0.59625,69.8129249975,0.0555,98.6483,0,-8.1244675,-0.02495775,-0.88625,0.0852,-6.4367825,-6.77202500025,-7.24314,-8.5409175,-6.938105246,-7.874275,427.55
2,21.25,0,-0.9238035,-11.4402,-0.0063,-26.692,-0.60950000025,69.975675,0.0597,98.688316665,0,-9.0615025,-0.019556725,-0.903,0.0898,-6.4282675,-6.78777500025,-7.1996525,-8.558585,-6.91419375,-7.81263000025,428.94
2,21.75,0.002475,-1.34683,-12.338110695,0,-26.55175,-0.64025,70.574825,0.0582,98.6664,0,-7.8286,-0.010945675,-0.921,0.08039675,-6.4332925,-6.813475,-7.15593,-8.5102525,-6.90053375,-7.79017125,429.23
2,22.25,0,-1.1378485,-10.7118201025,-0.009583325,-26.98125,-0.623,70.287225,0.05635,98.65925,0,-7.8589475,-0.028675,-0.9315,0.086796425,-6.42245,-6.81962500025,-7.145875,-8.5220825,-6.87965375,-7.850025,430.365
2,22.75,0,-1.0954763685,-10.30237777,0,-27.5955,-0.5985,70.594,0.0600333,98.603225,0,-6.64182,-0.001155,-0.8535,0.08835,-6.5337,-6.63335,-7.1158333335,-8.46233,-6.647555,-7.840435,430.3575
2,23.25,0,-1.36766,-12.822231345,-0.10342500025,-27.3565,-0.60075,70.756725,0.0613,98.596675,0,-7.87980749975,0,-0.8785,0.080962925,-6.2500775,-6.436135,-7.070815,-8.37277,-6.45629375,-7.8509775,429.77
2,23.75,0,-0.80060825,-10.47175,0,-27.548,-0.619,70.7693583325,0.05229545,98.5803,0,-8.994425,0,-0.886,0.084675,-6.2730675,-6.4625675,-7.0363525,-8.37558,-6.64276326275,-7.85931875,431.69
3,0.25,0,-1.0444030055,-14.415375,-0.3446,-18.291,-0.3553,66.09535,0.0478,98.496675,0.2906665,-27.88265,-0.1491575065,-0.52,0.06815,-4.51283,-4.086415,-3.976835,-4.833875,-4.1789575,-4.4974175,429.8375
3,0.75,0,-1.12492,-11.2708,-0.3534668335,-19.281,-0.35,67.85815,0.0557,98.5,0.196867,-26.3985,-0.1566170635,-0.4944833335,0.0784,-4.238835,-3.7993556895,-3.881065,-4.702055,-4.041875862,-4.329365,429.22
3,1.25,0,-1.23111,-12.589512835,-0.4037,-19.101,-0.351,67.03465,0.055925,98.5,0.157867,-27.4687,-0.122803833,-0.5106,0.0689,-4.382365,-3.9445983335,-3.996285,-4.73513,-4.265258659,-4.423425,429.315
3,1.75,0,-0.917209,-11.973244585,-0.4973666665,-19.0445,-0.366,67.2235,0.0511,98.5,0.1885001665,-29.71535,-0.112110968,-0.5548,0.0772,-4.438335,-4.0082816665,-4.0301,-4.738785,-4.312649167,-4.490285,429.565
3,2.25,0,-1.461668749,-10.45905,-0.4461665,-18.9025,-0.38,68.05215,0.0506,98.505825,0.2262165,-27.89985,-0.157147,-0.5328833335,0.0784,-4.4677,-4.0118016665,-4.057585,-4.7581,-4.26855,-4.4483302225,429.2475
3,2.75,0,-1.216730654,-10.1526825,-0.40855,-18.9865,-0.3607166665,68.590666665,0.051292925,98.525,0.1747165,-25.431816665,-0.1517643415,-0.529,0.0751,-4.45653,-3.9932,-4.0949,-4.73025,-4.261185,-4.5462083335,431.33925
3,3.25,0,-2.054575,-12.263150835,-0.2925666665,-18.7645,-0.378,69.13665,0.05455525,98.511675,0.15945,-23.3645,-0.1930909135,-0.518,0.07115,-4.469565,-4.0135516665,-4.094065,-4.7257683335,-4.2265908335,-4.504724167,431.56
3,3.75,0,-1.363945,-12.690875,-0.2200831665,-19.2615,-0.3886,68.91965,0.05085,98.520825,0.2240335,-23.77185,-0.1659793585,-0.548,0.0763,-4.45952,-4.0161333335,-4.083535,-4.7299516665,-4.1133975,-4.4473225,431.1955
3,4.25,0,-1.7398825,-8.943395,-0.3356998335,-19.1995,-0.4015,69.858,0.05425,98.5,0.26935,-24.4245,-0.169174,-0.5665,0.070825,-4.46167,-4.00348,-4.08318,-4.732935,-4.174725,-4.543265,430.80975
3,4.75,0.011175,-2.195941625,-11.5788,-0.2988,-19.344166665,-0.4074166665,68.7762,0.05315,98.501675,0.203083,-22.92065,-0.1174296415,-0.55785,0.0743583,-4.47118,-4.042585,-4.06438,-4.7263816665,-4.2185925,-4.5358575,430.824
3,5.25,0,-1.55036,-11.43188883,-0.1562001665,-19.4315,-0.3986833335,68.3718,0.0556,98.504575,0.1457665,-23.1307,-0.1199005635,-0.597,0.093483825,-4.479,-4.077715,-4.0478483335,-4.706035,-4.14845,-4.534474167,431.6625
3,5.75,0,-1.01883,-13.55472464,-0.1021835,-19.512,-0.3995,68.29785,0.05,98.5,0.2745,-23.853016665,-0.0636187,-0.586,0.0704,-4.481585,-4.091615,-4.021935,-4.6625333335,-4.185885,-4.5384333335,431.27
3,6.25,0,-1.736726165,-13.5525,0,-19.279,-0.402,68.38035,0.05875,98.4975000025,0.4468835,-23.461,0,-0.567,0.079875,-4.477685,-4.102915,-4.000735,-4.6931333335,-4.232995616,-4.5376425,430.5025
3,6.75,0,-0.690781411,-10.324395085,0,-20.0475,-0.395,68.41285,0.0547,98.5,0.5467165,-23.908516665,0,-0.531,0.0957375,-4.455585,-4.11265,-3.94445,-4.6800166665,-4.2391408335,-4.56106,430.54
