DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,TA_2_1_1,RH_1_1_1,RH_2_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_2,SW_IN_1_1_2,PPFD_IN_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_1_2,TS_1_2_2,TS_1_3_2,NETRAD_1_1_1,TAU_1_2_1,H_1_2_1,LE_1_2_1,FC_1_2_1,WS_1_2_1,USTAR_1_2_1,T_SONIC_1_2_1,TA_1_2_1,PA_1_2_1,RH_1_2_1,CO2_1_2_1,H2O_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,TAU_1_3_1,H_1_3_1,LE_1_3_1,FC_1_3_1,WS_1_3_1,USTAR_1_3_1,T_SONIC_1_3_1,TA_1_3_1,PA_1_3_1,RH_1_3_1,CO2_1_3_1,H2O_1_3_1,U_SIGMA_1_3_1,V_SIGMA_1_3_1,W_SIGMA_1_3_1,T_SONIC_SIGMA_1_3_1,PPFD_OUT_1_1_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_1_2,TS_3_2_1,TS_3_2_2,TS_3_3_1,TS_3_3_2,SW_DIF_1_1_1,T_CANOPY_1_1_1
1,0.25,-0.0156518,-1.368005,9.05001,0.7896805,5.31236,0.333072,11.392,409.8655,7.381235,0.922179,0.68774575,0.39182875,0.320594,98.73185,3.99935,3.402,86.175,85.175,-0.13,283.4225,1.569,319.14,-26.33,3.409365,1.00733,-10.5725,-10.519725,-12.23,-10.550225,6.05025,5.6375,4.73175,6.10575,5.66125,4.86625,-24.9767,-0.01382125,-0.05289715,7.31083,0.63490125,7.779195,0.3292495,12.4231,12.3767,98.6904,62.33255,398.996,8.037835,0.91838525,0.7098965,0.410727,0.307131,-0.01448425,0.723829,6.4344,0.5707515,10.1372,0.3247915,11.891875,11.820075,98.090125,74.948475,393.33825,8.7351575,0.8702505,0.720567,0.4026385,0.29505875,0.07575,6.06045,6.6801575,6.847895,7.538845,8.6187475,10.384525,7.25393,7.170155,6.776225,6.7379825,6.3710325,6.0779425,2.65399,2.8353925
1,0.75,-0.0152732,-1.10801,8.94674,0.769208,5.229755,0.32854825,11.260625,409.543,7.4072025,0.91796425,0.6836285,0.38695825,0.32373825,98.7395,3.75103,3.023,86.58,85.175,-0.172,283.805,1.58237,318.40425,-26.61,3.448415,1.00693,-12.733325,-12.7075,-14.499,-13.864675,5.99275,5.5755,4.575,6.0805,5.57375,4.787,-24.62,-0.01631925,-0.151852,6.97147,0.654107,7.684625,0.327918,12.353575,12.3433,98.6948,62.3244,399.27125,7.97293,0.927045,0.713732,0.408416,0.31453725,-0.0157638,0.569914,7.0720325,0.51989075,10.15485,0.319588,11.7537,11.703425,98.0893,75.6143,393.76225,8.7471275,0.900658,0.721719,0.399055,0.2949755,0.137533,6.0513,6.667185,6.8283275,7.5402975,8.6222475,10.3831,7.2556,7.17723,6.7537025,6.71864,6.3061175,6.0391425,2.7190725,2.8722075
1,1.25,-0.015364575,-1.6087025,8.69323,0.7823925,5.11833,0.32518075,11.236875,409.84475,7.40494,0.9114105,0.69859275,0.39149175,0.312702,98.7295,3.5761075,3.023,87.1,85.6,-0.1,284.025,1.58247,317.62275,-29.075,3.387215,1.0276,-10.7853,-11.00585,-12.41465,-11.3,5.947,5.4625,4.47525,6.062,5.465,4.644,-23.8576,-0.015179075,0.050121475,6.55259,0.683764,7.603255,0.321775,12.261,12.2798,98.690375,62.965975,399.98325,7.9837475,0.894369,0.698749,0.410375,0.3045655,-0.01797955,0.135855,7.6096325,0.65758475,10.1186,0.32314875,11.6318,11.5019,98.0904,75.76845,394.1015,8.72134,0.89016725,0.6864925,0.4037145,0.283413,0.07725,6.016175,6.6704725,6.8377775,7.544045,8.6243325,10.378725,7.26035,7.1795,6.71712,6.701985,6.196135,5.9274,2.6402775,2.6245525
1,1.75,-0.0166072,-1.210205,8.6748625,0.77229525,5.15558,0.33279875,10.966925,410.193,7.362115,0.9093705,0.69932275,0.3847905,0.31912075,98.73385,3.5129175,2.985,87.3267,86.2,-0.0796,284.62725,1.61043,317.33425,-28.94,3.40955,0.89,-12.795,-13.215,-14.922775,-14.085,5.9235,5.36175,4.42175,6.0215,5.3515,4.4915,-20.945,-0.01789015,0.216853,7.0857675,0.7351275,7.5964575,0.3337445,11.9663,12.1282,98.6902,64.087075,400.3825,7.96898,0.9238125,0.740052,0.41246575,0.310795,-0.018141025,1.4221725,6.0067525,0.636567,9.87417,0.3229355,11.273875,11.379475,98.0898,76.484025,394.142,8.73096,0.9068495,0.724002,0.3971835,0.286824,0.06225,5.93335,6.663585,6.8218025,7.5499675,8.6309175,10.378075,7.25713,7.17152,6.71865,6.68128,6.1898275,5.911975,2.689895,2.51886
1,2.25,-0.0179633,-1.49238,8.672415,0.772871,5.189365,0.33291375,10.7752,410.209,7.4532125,0.92187,0.709988,0.38498325,0.299567,98.73765,3.342025,2.862,87.35,87.1,-0.046,285.835,1.5441,317.64025,-27.27,3.364835,1.01547,-11.093275,-11.285,-12.1297,-11.523575,5.876,5.291,4.2655,5.98775,5.2895,4.3915,-20.54365,-0.020463375,0.374488,7.0276,0.66597,7.5233525,0.330656,11.916025,11.93435,98.6903,63.8369,400.7155,7.9698375,0.915591,0.723497,0.408854,0.29260975,-0.020383725,0.863152,5.58113,0.577977,10.20545,0.321988,10.9078,11.16985,98.090075,75.26905,394.865,8.70375,0.92115675,0.7245825,0.40109875,0.27373225,0.221,5.825195,6.67233,6.828795,7.548495,8.63433,10.375775,7.2547325,7.1888275,6.71322,6.6874225,6.1341425,5.8764025,2.63438,2.56981
1,2.75,-0.019126,-1.52693,8.971795,0.7152135,5.246715,0.3130305,10.6895,409.99975,7.356025,0.9041,0.68582575,0.37735275,0.295329,98.754,3.1785075,2.579,87.4325,86.65,-0.072,285.7225,1.60087,316.82,-27.82,3.398635,1.0156,-12.64,-13.56875,-14.93475,-13.685075,5.84425,5.16,4.1395,5.95525,5.2425,4.22575,-21.4152,-0.0187652,-0.267038,7.02624,0.6555225,7.495375,0.329056,11.63495,11.7795,98.694075,63.498875,400.58625,7.86636,0.94910325,0.7133765,0.41084525,0.306158,-0.0163643,0.668654,6.0320275,0.52227675,10.076775,0.33016525,10.934525,10.8762,98.0898,75.1489,394.8115,8.617415,0.895018,0.71442,0.3993575,0.28423175,0.1755,5.79337,6.6499775,6.84038,7.5487775,8.6379975,10.3767,7.2480175,7.20481,6.6915675,6.6908,6.0983425,5.7992575,2.646905,2.7700275
1,3.25,-0.021195975,-1.1928775,8.4779175,0.728831,5.20196,0.32343875,10.594675,409.882,7.274635,0.93113925,0.69713375,0.3796405,0.3023365,98.752,3.044925,2.396,87.6,86.5,-0.104,288.505,1.49673,316.1,-28.625,3.4712,1.036,-11.14,-12.030975,-12.720975,-11.88895,5.816,5.04525,3.9865,5.924,5.17275,4.09175,-19.26435,-0.01861605,-0.47058025,7.17034,0.698193,7.42007,0.313422,11.476125,11.77225,98.6979,63.76645,400.52075,7.83065,0.928333,0.7213255,0.399089,0.3000215,-0.017679,0.7793935,6.4535625,0.517328,9.89643,0.332571,10.7873,10.782725,98.089875,75.3624,394.488,8.492605,0.90224,0.72968,0.39636,0.279706,0.13759175,5.7436975,6.6326675,6.84331,7.555685,8.6350025,10.364925,7.24476,7.2094275,6.6877275,6.6848,6.0666425,5.775175,2.7869575,2.66672
1,3.75,-0.017872625,-1.0751375,9.155225,0.80100325,5.15938,0.32409825,10.476675,410.15325,7.275925,0.941297,0.70095525,0.3790435,0.2980225,98.75685,2.82025,2.036,88.3,86.8,-0.1626,287.7875,1.48303,316.19,-26.28,3.4295575,1.01373,-13.0745,-13.832,-15.144175,-14.16285,5.78925,4.94975,3.8725,5.85825,5.10425,4.023,-18.20435,-0.018996725,0.2701745,6.95462,0.6489935,7.4466675,0.33026,11.38335,11.603075,98.6907,63.367,401.06,7.80492,0.978172,0.728769,0.398919,0.2878165,-0.01695315,1.1001975,7.19101,0.624179,9.922,0.314355,10.5603,10.7236,98.089,75.6506,395.1325,8.480205,0.958829,0.741986,0.389226,0.294844,0.1465,5.70365,6.615235,6.8478675,7.5634975,8.6312475,10.367075,7.24292,7.20367,6.677555,6.6796725,5.9949,5.684275,2.732945,2.426275
1,4.25,-0.016332025,-1.35526,8.9660475,0.811147,5.13839,0.3214815,10.2957,410.21,7.2676,0.9148605,0.704877,0.380553,0.310409,98.7365,2.6405,1.807,88.915,87.3,-0.1055,285.98425,1.451,315.1825,-25.04,3.5414275,1.00733,-11.139275,-11.47135,-12.85715,-12.35285,5.715,4.8275,3.7425,5.82275,4.99875,3.96275,-18.44495,-0.01986965,-0.01827975,6.66984,0.6301675,7.49822,0.31960175,11.30745,11.479075,98.69145,63.55895,400.7045,7.763875,0.93102425,0.731199,0.38907775,0.2971235,-0.01802565,0.90345625,6.1922975,0.464313,9.733875,0.311448,10.33035,10.53415,98.0872,75.705625,395.0445,8.4197225,0.933252,0.758195,0.383406,0.2893595,0.151,5.659,6.592,6.84273,7.5667425,8.632165,10.365725,7.23182,7.18654,6.65727,6.6754925,5.938075,5.6038475,2.81514,2.1098525
1,4.75,-0.0159387,-1.1556875,9.13491,0.6819525,5.238745,0.3271065,10.1784,410.20325,7.2068325,0.923235,0.710396,0.3828095,0.292502,98.75665,2.3395525,1.718,89.575,87.2,-0.056,285.7675,1.54507,314.365,-25.765,3.4253825,1.055,-13.83395,-14.4625,-15.917225,-14.639,5.6805,4.7015,3.627,5.79675,4.92775,3.88975,-19.90435,-0.019386125,0.135006,7.1488925,0.55681175,7.45028,0.321813,11.02505,11.4835,98.70205,62.97075,400.6535,7.6688325,0.92010575,0.72005825,0.4042895,0.29648275,-0.0187679,0.958036,7.27238,0.6344985,9.788005,0.311222,10.268,10.2551,98.0874,75.8884,395.047,8.4811025,0.8968755,0.755163,0.388214,0.292567,0.2295,5.6338325,6.56535,6.822235,7.5695525,8.6285825,10.366675,7.21473,7.17608,6.6458325,6.67355,5.88405,5.5542,2.7007475,2.1119775
