DOY2,HR2,CO2_1_3_1,CO2_1_4_1,G_1_1_1,USTAR,FC,LE,SLE,H,SH,NEE,NETRAD_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_1_1,PPFD_OUT,PPFD_DIF,TA_1_1_1,RH_1_1_1,WS,PA,TS_1_1_1,TS_1_2_1,VPD
3,1.75,383.40925,350.9275,-4.058925,0.019,-0.172475,-4.532525,-4.7591,-55.25535,-22.114725,-0.20175,-84.99825,-2.12,-0.51075,132.246,201.29425,-0.114249999999995,-0.0462499999999991,3.67645,-24.81545,46.50975,0.7766,93.3899,-6.652375,-6.432875,0.14
3,2.25,383.4615,351,-4.055825,0.016975,-0.10125,-5.6244,-6.23805,-56.6715,-21.1203,-0.21325,-83.985,-2.065,-0.51025,133.84325,200.1885,-0.112999999999995,-0.0362499999999991,3.668225,-24.895425,48.74745,0.862675,93.40515,-6.654,-6.435375,0.14
3,2.75,383.58475,350.95,-4.03235,0.01,-0.1541,-4.150075,-5.699675,-56.88445,-20.022975,-0.18575,-83.656,-1.5275,-0.43275,132.6755,198.85025,-0.114249999999995,-0.0464999999999991,3.671575,-25.0869,48.84085,0.884775,93.389275,-6.65475,-6.433375,0.14
3,3.25,383.691,351.1,-3.9764,0.017,-0.07,-5.031,-5.791725,-57.574175,-17.64365,-0.111125,-83.40525,-1.2075,-0.46175,132.1825,199.88975,-0.182249999999995,-0.0464999999999991,3.67035,-25.3117,48.741025,0.854825,93.3718,-6.65925,-6.431375,0.14225
3,3.75,383.64375,351.03,-4.1743,0.018025,-0.06955,-4.2011,-7.87625,-58.0225,-24.942125,-0.104775,-82.57275,-1.7825,-0.461,131.1555,199.57725,-0.182999999999995,-0.0457499999999991,3.6775,-25.55485,48.79145,0.6247,93.388,-6.66125,-6.43075,0.14
3,4.25,383.664,351.1,-4.282025,0.02,-0.080375,-3.8223,-7.564025,-56.9963,-19.162925,-0.232825,-83.5895,-1.995,-0.5015,132.741,199.19525,-0.152499999999995,-0.0364999999999991,3.677475,-26.001775,48.7826,0.72785,93.401675,-6.6635,-6.4265,0.12225
3,4.75,383.84,351.2,-4.32695,0.015,-0.0558,-3.539725,-7.909625,-52.18875,-17.55185,-0.18355,-84.09175,-1.8175,-0.4915,131.207,198.4075,-0.132249999999995,-0.0462499999999991,3.6668,-26.409175,49.910075,0.641825,93.374175,-6.662625,-6.421375,0.12225
3,5.25,383.97125,351.2,-4.3321,0.0189,-0.06815,-3.4868,-7.2406,-55.240025,-18.872425,-0.088,-83.3085,-1.7525,-0.4415,130.364,196.4265,-0.150249999999995,-0.0459999999999991,3.669575,-26.863125,50.29505,0.6766,93.37395,-6.6855,-6.41375,0.12
3,5.75,383.7675,351.1,-4.3018,0.02095,-0.09755,-3.6514,-5.872,-54.756,-20.1322,-0.202825,-82.471,-2.255,-0.363,129.1755,195.66,-0.128499999999996,-0.0554999999999991,3.67975,-27.223675,50.98615,0.848175,93.369125,-6.70925,-6.40975,0.13
3,6.25,383.6985,351.13,-4.243925,0.022925,-0.15405,-4.7885,-4.86175,-53.155,-18.750075,-0.495475,-81.913,-2.0075,-0.48025,129.556,195.19275,-0.0714999999999976,-0.0324999999999993,3.75045,-27.6061,50.02645,0.744175,93.321475,-6.71125,-6.41075,0.13225
3,6.75,383.71,351.1275,-4.19995,0.016925,-0.175,-4.6568,-4.36825,-54.83325,-16.64875,-0.5122,-78.3815,-0.564,-0.27,130.15,195.1265,-0.000249999999999986,-0.01,3.85725,-27.5002,52.33345,0.779525,93.3008,-6.712,-6.410375,0.1245
3,7.25,383.61,351.0225,-4.1803,0.025,-0.111,-4.761,-3.9774,-53.8187,-12.93275,-0.3594,-70.7225,0.0765,-0.06,130.1635,194.0705,0.17975,0.02,4.83615,-27.140325,50.637675,0.656875,93.302825,-6.7287,-6.48235,0.13225
3,7.75,383.452,351.115,-4.194275,0.02585,-0.1939,-5.395,-2.879475,-52.44005,-8.341675,-0.454325,-57.6365,2.733,0.4295,130.42225,194.6595,5.47875,0.6995,11.48675,-27.2647,52.194075,0.718525,93.3126,-6.73145,-6.4804,0.13225
3,8.25,383.694,351,-4.19475,0.0349,-0.18125,-4.504625,-3.0031,-37.486,-7.29995,-0.30775,-24.585,11.63125,2.08975,131.5485,196.59775,25.526,3.3495,33.0865,-26.82065,51.2391,0.643675,93.318275,-6.7298,-6.48145,0.14
3,8.75,383.726,351,-4.2181,0.067,-0.1618,-4.7698,-3.068475,-24.797975,-3.01945,-0.47055,8.853,22.3905,3.9175,132.8785,202.10825,49.1365,6.863,58.198225,-26.959,47.2284,0.5825,93.3444,-6.732,-6.48485,0.14225
3,9.25,384.008,350.9225,-4.2638,0.11345,-0.3925,-4.578,-3.291025,-16.78295,-1.7859,-0.7745,28.90875,38.77025,6.34275,134.7995,210.11325,82.18175,11.38,86.555,-25.874325,43.421825,0.549875,93.314925,-6.7301,-6.49295,0.15225
3,9.75,383.774,350.92,-4.3199,0.158775,-0.562425,-3.4814,-5.264775,-0.817349999999998,-1.972125,-1.0369,35.876,48.31375,9.116,136.4385,215.972,109.8235,14.8045,97.5225,-24.7235,39.1165,0.45125,93.337975,-6.7312,-6.49065,0.16
3,10.25,383.8675,350.9175,-4.36625,0.142,-0.43515,-1.913,-6.941375,12.38325,-2.10165,-0.9736,45.86875,57.7875,10.3295,138.33,220.67475,124.38875,18.8515,106.645,-23.392275,34.6727,0.4408,93.3358,-6.7422,-6.50395,0.16225
3,10.75,383.8225,350.9,-4.4034,0.1735,-0.432,-4.097825,-8.318725,8.8543,-0.172225,-0.67325,54.568,71.07,11.8935,140.206,224.13575,164.33375,20.54,110.48,-22.98715,32.2921,0.6999,93.320125,-6.74535,-6.50785,0.18
3,11.25,383.218,350.9,-4.4003,0.19075,-0.508,-3.748,-7.41845,14.609525,-0.583025,-0.7626,62.82325,84.89,14.427,141.941,228.207,201.1905,24.1675,112.15,-22.076,29.9332,0.8315,93.261,-6.753125,-6.5055,0.18
3,11.75,383.214,350.7175,-4.388225,0.209,-0.5295,-1.457525,-9.299625,17.2706,0.488525000000001,-0.6616,59.9435,86.82125,16.325,142.47,231.259,202.9095,27.2575,113.3925,-21.4456,28.2563,0.98595,93.2636,-6.7558,-6.5182,0.19
3,12.25,383.2055,350.815,-4.38515,0.2372,-0.495,-1.91625,-8.176725,19.829,-0.3145,-0.6382,68.72,94.2345,18.254,143.8755,236.4055,222.93475,32.352,117.6125,-20.551375,26.547725,1.13185,93.2617,-6.75805,-6.51835,0.1845
3,12.75,383.101,350.7175,-4.33325,0.2136,-0.230525,-0.327325,-7.052925,19.16525,-2.662275,-0.279675,70.656,96.196,18.075,145.12825,236.96925,209.1335,32.568,115.17,-20.14895,25.0405,1.1531,93.25065,-6.76735,-6.5255,0.1945
3,13.25,383.071,350.7,-4.252875,0.173725,-0.304125,0.816,-5.884675,27.519625,-5.171525,-0.464775,78.2085,107.0375,18.1185,148.792,238.89975,237.52925,30.70925,119.39,-19.566225,24.011525,1.12185,93.26785,-6.76225,-6.5279,0.21225
3,13.75,383.147,350.715,-4.2016,0.224,-0.3676,1.262375,-7.018275,24.18815,-5.97385,-0.5904,90.213,119.1985,18.363,149.66625,242.31075,256.688,30.47025,123.86,-18.783275,23.74945,1.1555,93.2861,-6.7617,-6.53085,0.23225
3,14.25,383.034,350.4975,-4.1902,0.204,-0.468,-2.1041,-8.091925,25.38655,-4.928,-0.5228,80.23625,108.50875,18.0485,150.0705,242.58025,242.17325,31.828,117.4175,-18.6966,23.093525,1.15165,93.3095,-6.7608,-6.53785,0.25
3,14.75,382.9875,350.6,-4.133925,0.23,-0.4195,1.851225,-6.39245,23.417,-8.831075,-0.519575,69.5705,104.635,16.68855,150.38875,241.20875,227.77525,27.727,119.29,-18.3655,22.463775,1.143125,93.2885,-6.75875,-6.52645,0.25225
3,15.25,382.933,350.7,-4.031525,0.23035,-0.283775,0.507850000000001,-4.822375,11.41315,-9.569225,-0.3546,61.29975,86.3,14.07,153.04625,241.37,189.63,23.90725,111.015,-18.123,22.161,1.119,93.327,-6.75345,-6.5294,0.2875
3,15.75,382.96,350.7,-3.963225,0.262425,-0.26275,-3.63615,-5.4873,13.73025,-11.39885,-0.4072,48.145,68.176,11.793,153.41875,240.74,157.75,19.669,100.325,-18.38125,21.51,1.089,93.355,-6.74835,-6.53315,0.3025
3,16.25,382.953,350.7,-3.936125,0.237825,-0.33775,-3.154,-8.11765,3.1802,-13.212975,-0.365475,41.07425,60.18375,11.394,153.15375,239.28,138.83,18.849,96.6375,-18.4495,21.453,1.238,93.363,-6.74645,-6.53395,0.3225
3,16.75,382.879,350.62,-3.917075,0.2388,-0.310325,-3.194625,-6.506425,6.8127,-14.55315,-0.3879,31.63375,53.03425,8.73,148.172,237.99,117.34,14.63,96.795,-18.324,22.026,1.162,93.349,-6.7515,-6.537,0.325
3,17.25,382.803,350.6175,-3.88115,0.20625,-0.30625,-0.7759,-5.684325,2.557,-17.8103,-0.49255,13.1325,37.1095,6.51,150.9975,238.03,80.8,10.84,90.3225,-18.174,22.298,1.084,93.345,-6.744875,-6.533275,0.335
3,17.75,383.03,350.6125,-3.876325,0.19535,-0.3232,-2.6917,-6.1089,-17.30155,-24.119625,-0.252725,-30.348,24.49475,4.03,147.5635,237.46,51.9,6.83,62.0765,-18.134,22.579,1.244,93.398,-6.7416,-6.52755,0.31
3,18.25,382.7765,350.7,-3.77545,0.1464,-0.385825,-8.5812,-5.84025,-36.5016,-30.8311,-0.33625,-68.298,11.4315,1.88,145.7505,234.66,23.25,3.07,31.748975,-18.2525,23.228,1.168,93.402,-6.737325,-6.5228,0.3
3,18.75,382.74,350.63,-3.746425,0.069625,-0.3211,-7.4685,-6.33155,-44.14325,-31.52945,-0.292975,-88.81125,1.73775,0.23,144.289,231.76,4.04,0.53,8.8745,-18.707,24.101,1.103,93.428,-6.72635,-6.513725,0.2725
3,19.25,382.96475,350.7,-3.715125,0.0428,-0.2243,-7.29945,-6.06295,-51.80175,-29.708175,-0.252325,-98.1625,-0.933,-0.27,142.796,227.07,0.1,0.01,4.046225,-19.30925,25.434,0.983,93.478,-6.723075,-6.50365,0.25
3,19.75,383.16125,350.725,-3.68765,0.026,-0.225,-6.4357,-5.458225,-65.16635,-28.1958,-0.29375,-99.375,-2.16575,-0.52,142.828,224.55,-0.47,-0.47,3.634,-20.08325,26.433,1.192,93.494,-6.71075,-6.498925,0.24
3,20.25,383.08125,350.8,-3.707075,0.0359,-0.1285,-8.0798,-5.7398,-55.45375,-25.772275,-0.075075,-98.401,-2.37225,-0.59,142.02875,222.25,-3.38,-0.72,3.635225,-20.53275,28.545,0.964,93.5,-6.702125,-6.49155,0.2225
3,20.75,383.05,350.8,-3.75035,0.044325,-0.153125,-6.027,-5.14165,-50.0269,-21.1706,-0.120575,-96.4525,-2.2855,-0.66,141.48325,220.2,-3.34,-0.73,3.642225,-20.907,31.441,1.154,93.523,-6.694525,-6.4842,0.2125
3,21.25,383.08,350.8,-3.762325,0.032775,-0.141575,-6.163475,-5.144875,-58.622975,-21.408325,-0.1576,-95.2585,-2.22325,-0.56,141.461,218.91,-3.39,-0.7,3.65045,-21.32475,32.192,1.008,93.509,-6.6886,-6.474575,0.19
3,21.75,383.13075,350.9,-3.762225,0.02095,-0.1562,-4.7334,-6.074525,-61.45385,-19.20715,-0.1478,-93.622,-2.14925,-0.64,141.43775,216.69,-3.25,-0.68,3.645225,-21.75675,35.335,1.063,93.481,-6.684375,-6.4646,0.1925
3,22.25,383.21125,350.83,-3.76355,0.0187,-0.114025,-6.065025,-6.090725,-58.39725,-19.69105,-0.12025,-91.25,-2.05925,-0.59,139.01,214.7,-3.17,-0.68,3.652675,-22.29875,37.176,1.066,93.477,-6.678125,-6.460075,0.19
3,22.75,383.2605,350.8275,-3.77865,0.022,-0.09775,-5.528,-5.86055,-60.3236,-19.124325,-0.265,-92.11375,-2.5865,-0.63,138.8985,213.51,-3.21,-0.71,3.653675,-22.58775,39.714,0.784,93.447,-6.6749,-6.4565,0.1825
3,23.25,383.28175,350.9,-3.76895,0.021925,-0.16025,-4.734575,-5.031325,-56.5037,-19.5629,-0.209,-89.916,-2.09,-0.61,137.456,212.51,-3.44,-0.73,3.66145,-22.837,39.131,0.797,93.409,-6.67,-6.45195,0.17
3,23.75,383.257,350.93,-3.774225,0.016925,-0.127875,-5.4404,-5.38295,-59.347375,-23.05375,-0.5981,-88.6025,-2.11575,-0.57,137.91575,211.53,-3.41,-0.7,3.659225,-23.14425,41.196,0.957,93.384,-6.659575,-6.448925,0.16
4,0.25,384.2525,351.32,-4.435975,0.009925,-0.058975,-6.39075,-8.32685,-50.2861,-19.837,0.0645,-93.119,-3.41,-0.92,175.7625,251.482,-3.8935,-0.82525,3.623225,-12.12645,31.521025,0.89245,93.597675,-3.344425,-3.1445,0.11
4,0.75,384.2525,351.32,-4.653225,0.0179,-0.058975,-6.39075,-6.418475,-59.971675,-20.159425,-0.019925,-93.149,-3.477,-0.89525,173.5615,249.325,-3.934,-0.84,3.627,-12.600625,32.291125,0.988475,93.546825,-3.4412,-3.141225,0.11575
4,1.25,384.47,351.5,-5.20665,0.02,-0.03825,-6.29425,-6.191325,-65.865,-21.94005,0.053,-91.8685,-3.43,-0.83,175.03625,247.26,-3.8535,-0.82525,3.62745,-12.677075,33.2538,0.9498,93.521475,-3.473175,-3.1375,0.11
4,1.75,384.705,351.205,-5.577575,0.012875,-0.054375,-5.182875,-9.070475,-64.3139,-20.823275,0.03425,-91.32875,-3.40875,-0.851,173.80525,245.486,-3.84675,-0.83,3.632675,-12.69955,33.2992,0.870625,93.5044,-3.467,-3.169725,0.11
4,2.25,384.9,351.205,-5.015375,0.0169,-0.0696,-5.9158,-6.5088,-56.460575,-14.984025,-0.000274999999999994,-91.2325,-3.32875,-0.83525,172.1375,244.318,-3.85675,-0.81525,3.630225,-12.9149,33.329925,0.94545,93.498525,-3.459825,-3.1969,0.09
4,2.75,385.05,351.5025,-5.435975,0.01775,-0.0734,-5.9622,-6.510575,-59.4684,-17.315275,0.059675,-89.7975,-3.33625,-0.84525,171.341,243.36775,-3.83675,-0.81,3.634225,-13.3735,34.18765,0.86475,93.498425,-3.454825,-3.200875,0.0915
4,3.25,384.9975,351.1375,-5.2185,0.01775,-0.063,-7.0276,-6.1619,-57.075225,-18.9374,0.064075,-89.66,-3.31875,-0.85,171.015,242.1985,-3.81,-0.80525,3.632675,-13.60855,34.59895,0.8985,93.518075,-3.44965,-3.1956,0.10575
4,3.75,384.795,351.3,-4.821525,0.014,-0.071125,-7.644875,-5.630925,-55.8874,-15.5241,0.0412,-88.59875,-3.305,-0.83,170.379,240.864,-3.80675,-0.79,3.62845,-14.3196,35.230525,0.678375,93.497875,-3.445475,-3.1926,0.1
4,4.25,384.89,351.515,-4.604225,0.01875,-0.0345,-5.7577,-5.757075,-50.69,-14.3481,0.0695,-87.8725,-3.3025,-0.84525,170.21675,240.5425,-3.79,-0.79,3.633225,-14.383425,35.664475,0.5953,93.50785,-3.441925,-3.187875,0.11
4,4.75,384.877,351.6,-4.71265,0.01855,-0.05825,-5.02975,-4.830675,-57.8135,-16.097525,0.0195,-87.06375,-3.2575,-0.8305,169.774,238.968,-3.7835,-0.8,3.633,-14.38565,37.42855,0.47,93.512225,-3.436475,-3.184325,0.1
4,5.25,384.70825,351.6,-4.840625,0.0178,-0.026425,-4.77675,-5.445325,-62.5607,-15.98935,0.005575,-88.515,-3.2175,-0.7905,171.7475,237.92975,-3.45375,-0.76525,3.656025,-14.3717,38.3163,0.69255,93.542275,-3.48025,-3.1776,0.09575
4,5.75,384.836,351.505,-4.93345,0.0208,-0.0435,-4.67225,-4.7852,-56.5591,-12.615525,-0.297375,-86.41,-2.376,-0.53525,172.00375,237.4965,-1.97775,-0.6,3.8472,-14.618725,38.511275,0.581425,93.553175,-3.5318,-3.1736,0.0915
4,6.25,384.853,351.5,-4.113225,0.0164,-0.0719,-5.5835,-4.423425,-53.861125,-8.63035,-0.748725,-76.43325,0.522,0.0195,172.19675,237.505,1.06975,0.05,6.035725,-15.1402,38.53615,0.3991,93.615625,-3.553725,-3.23675,0.08
4,6.75,384.874,351.5,-3.220675,0.018,-0.489,-5.2205,-4.4425,-38.62775,-5.721375,-1.055075,-60.70925,5.274,0.65425,170.077,238.15075,10.67425,0.73475,17.338,-15.588625,38.81205,0.56945,93.643675,-3.547675,-3.306425,0.08
4,7.25,385.1385,351.3825,-2.230025,0.034575,-1.1075,-5.75,-4.527475,-45.4284,-5.71875,-1.975175,-25.2675,14.0625,1.7295,171.83775,241.21,30.2655,1.8865,39.9425,-15.548475,37.16095,0.39925,93.682,-3.56125,-3.34515,0.09575
4,7.75,384.97375,351.455,-1.8111,0.07185,-2.2966,-7.2717,-5.409425,-29.28575,-4.23605,-3.2533,13.2445,22.873,2.9455,174.14825,246.525,49.36425,3.58475,68.6745,-14.76425,35.912875,0.3706,93.6909,-3.549125,-3.3562,0.09575
4,8.25,384.775,351.52,-1.81345,0.123,-3.3104,-6.7962,-7.1927,-16.040625,-2.728725,-4.2978,24.842,37.308,4.742,175.26475,253.957,79.576,5.26875,105.4275,-13.737775,33.249675,0.43275,93.6648,-3.559825,-3.35585,0.1
4,8.75,384.48,351.185,-1.682475,0.141,-4.2126,-8.0031,-9.365775,-6.66575,-3.148475,-5.02935,33.298,40.797,7.6375,176.525,257.8895,93.489,11.1815,104.3025,-13.0717,31.921025,0.4404,93.652175,-3.564275,-3.355675,0.11575
4,9.25,383.905,350.8875,-1.476125,0.14615,-4.36395,-2.91825,-14.9677,-5.13625,-3.579875,-5.281,45.5875,62.373,9.7975,178.379,262.9525,128.785,12.1995,103.0475,-12.6452,28.3759,0.73015,93.61845,-3.56345,-3.361125,0.1455
4,9.75,383.6,350.8,-1.354675,0.18155,-4.43745,-0.354075,-17.509175,3.6166,-5.069675,-4.81075,56.98075,76.266,9.334,179.94275,266.01825,166.68975,13.93,107.0825,-11.869875,25.8673,0.922925,93.6104,-3.572075,-3.35695,0.18575
4,10.25,383.375,350.8,-1.20605,0.2384,-4.780725,2.368,-13.575675,12.402175,-2.78965,-5.127925,65.226175,85.159,10.821,181.72725,269.32925,192.34725,13.9965,106.665,-11.097125,23.339375,1.052875,93.6084,-3.5784,-3.3556,0.2
4,10.75,383.17,350.71,-1.08615,0.2181,-5.674775,3.64375,-10.959525,11.3757,-2.08075,-5.879,67.92725,90.83625,10.738,185.11575,272.513,212.57175,16.25175,115.69,-10.6015,22.23465,1.114925,93.637525,-3.57625,-3.3283,0.2315
4,11.25,382.854,350.61,-0.9581,0.18585,-4.82145,3.6799,-9.7423,19.119775,-3.887125,-5.109325,93.74875,109.056,12.4345,185.7165,274.80275,256.862075,16.0475,114.845,-10.1868,21.097275,1.283425,93.64555,-3.569,-3.299,0.26575
4,11.75,382.7445,350.6,-0.99735,0.2606,-4.97635,1.77575,-9.6697,15.573,-5.387975,-5.03275,93.999,114.5915,14.686,186.879,277.7265,285.38025,19.25,115.86,-9.6886,20.082025,1.266325,93.61195,-3.418,-3.2031,0.28725
4,12.25,382.6035,350.5,-1.039125,0.274325,-5.134,5.385,-10.83285,20.5417,-4.044875,-5.3591,80.363,116.519,13.547,188.53825,279.61325,264.88025,19.13,127.045,-9.2701,18.6702,1.400225,93.6066,-3.2601,-3.1598,0.2915
4,12.75,382.58775,350.2,-1.059575,0.2392,-4.69075,2.570975,-13.366025,24.128625,-3.289275,-4.7152,80.472,102.263,13.6495,187.6335,282.27675,261.133,21.481,119.2725,-8.8378,17.6228,1.386025,93.583375,-3.2614,-3.1656,0.32725
4,13.25,382.445,350.2,-0.904,0.23125,-4.920625,5.094675,-12.78135,11.22125,-5.93875,-5.23015,96.6425,125.17925,12.7835,186.785,282.548,292.85725,17.9275,123.885,-8.440775,17.2708,1.3915,93.6074,-3.2626,-3.1686,0.35
4,13.75,382.4105,350.25,-0.853575,0.2652,-4.36595,3.2419,-11.347975,16.66625,-10.090275,-4.5491,88.63325,111.5755,13.54925,188.202,285.23075,275.28175,15.315,120.9375,-8.1271,17.55295,1.475325,93.59725,-3.262825,-3.16975,0.36
4,14.25,382.23,350.23,-0.777825,0.2276,-4.651725,3.222,-10.206275,20.091725,-11.236825,-4.781,82.41075,105.76325,12.018,189.18375,285.97025,253.616,14.581,103.0325,-7.8071,17.146575,1.299775,93.605325,-3.2648,-3.171825,0.3915
4,14.75,382.16,350.275,-0.75065,0.2468,-4.2139,0.14315,-10.832775,4.32455,-11.766375,-4.2141,73.53,93.12,12.46375,189.85375,286.98325,223.4595,16.275,104.7625,-7.41855,16.823725,1.26365,93.600425,-3.265325,-3.16925,0.383
4,15.25,382.19525,350.225,-0.74225,0.248025,-3.8953,0.4664,-9.082325,13.510475,-13.583675,-4.157,74.21325,98.14525,12.625,191.4465,287.535,215.23725,16.735,92.17,-7.25555,16.5412,1.23075,93.59545,-3.26615,-3.164475,0.3675
4,15.75,382.14675,350.3,-0.808325,0.3107,-3.63055,-1.6894,-10.633675,-3.122325,-12.459425,-3.81665,49.453,71.64,8.1665,191.162,287.423,170.1415,15.6845,92.53,-7.0102,16.4375,1.414425,93.585175,-3.2682,-3.155575,0.36
4,16.25,382.1175,350.36,-0.730825,0.31115,-4.18635,-0.49065,-9.777475,-4.16745,-11.829675,-4.27725,42.20675,62.385,7.4525,192.568,287.04525,142.61425,12.2065,94.465,-6.7777,16.2394,1.392325,93.598125,-3.265525,-3.139,0.342
4,16.75,382.01,350.36,-0.81095,0.234625,-3.1712,-6.5256,-8.23255,-16.31105,-14.3193,-3.205625,38.3385,49.03925,7.44375,191.192,287.69225,120.935,12.426,99.4025,-6.6648,15.7861,1.28535,93.6292,-3.2484,-3.119075,0.2875
4,17.25,382.023,350.3,-0.751775,0.199,-3.04615,-5.0651,-8.4492,-13.3621,-15.6971,-3.015,25.14,42.669,6.8715,190.441,286.0035,104.72775,12.215,102.245,-6.58595,15.7826,1.173925,93.59435,-3.1904,-3.095425,0.2655
4,17.75,382.02725,350.06,-0.9891,0.2095,-2.1631,-7.3951,-8.636775,-10.718725,-19.475925,-2.396625,14.22,30.63025,6.21175,188.5355,283.74,74.971,9.139,77.6525,-6.6509,15.947,1.13915,93.5978,-3.138025,-3.071775,0.263
4,18.25,382.0275,349.9,-1.091375,0.197425,-1.752875,-12.45465,-10.131075,-17.860575,-23.3113,-2.1054,-2.43,22.11,2.35775,188.144,281.7445,51.289,2.989,60.448,-6.83255,16.8432,0.9977,93.6039,-3.0878,-3.0493,0.2
4,18.75,381.92775,350.2,-1.04845,0.16935,-1.5192,-6.9968,-12.75275,-26.49085,-23.432625,-1.400875,-43.46,16.84,1.8795,189.9645,279.93,37.07,2,39.17,-7.03585,16.9228,0.9066,93.61465,-3.03875,-3.02565,0.201
4,19.25,382.142,350.3025,-1.07065,0.09255,-0.893725,-8.39565,-9.039125,-40.81595,-25.320875,-0.8165,-83.29,7.08,0.6635,188.295,276.032,15.346,0.9445,20.4025,-7.3875,17.8211,0.9324,93.62925,-2.99395,-3.00155,0.2055
4,19.75,382.34175,350.2975,-1.24145,0.0388,-0.295,-6.5878,-8.4767,-53.05875,-29.466275,-0.18375,-97.21,0.9,-0.1465,185.8475,271.67475,2.748,0.13,7.04,-7.81835,18.93,0.77575,93.64585,-2.9536,-2.97635,0.1755
4,20.25,382.542,350.6,-1.635075,0.0345,-0.10025,-6.972875,-8.5706,-62.6108,-31.6151,-0.007,-102.78825,-2.40925,-0.81675,183.63875,268.83625,-2.261,-0.65525,3.66525,-8.62535,20.1753,1.168475,93.637975,-3.0075,-2.9527,0.1765
4,20.75,383.016,350.7025,-1.732,0.02985,-0.065775,-10.287575,-8.4888,-55.71765,-27.33135,0.008325,-102.609,-3.698,-1.022,182.83675,267.128,-3.811,-0.84,3.61325,-9.37745,21.9384,1.2639,93.668425,-3.101,-2.928225,0.1355
4,21.25,383.412,350.8,-1.97155,0.0276,-0.029,-8.6996,-7.34945,-56.4664,-24.85125,0.08055,-100.855,-3.73,-1.00525,182.7095,264.9215,-4.005,-0.84525,3.5665,-9.9682,23.7413,1.2179,93.67855,-3.202475,-2.906925,0.1555
4,21.75,383.644,350.905,-3.06855,0.0289,-0.09,-7.69105,-7.954025,-58.822875,-23.133125,-0.000199999999999999,-98.95625,-3.66875,-0.94,181.77125,262.98775,-3.99,-0.84,3.59575,-10.45015,25.5103,1.124075,93.665275,-3.2132,-2.889425,0.1455
4,22.25,383.77425,350.9025,-2.518675,0.024925,-0.028,-5.9462,-10.78195,-57.323575,-20.3161,0.01485,-97.64625,-3.66,-0.91575,181.18,261.87225,-3.981,-0.83,3.593,-10.7219,26.7646,1.03245,93.64175,-3.208475,-2.870925,0.131
4,22.75,383.9515,350.9975,-3.01205,0.02385,-0.0312,-5.4698,-10.817025,-59.438375,-21.076225,0.10495,-95.82375,-3.64,-0.94525,179.8935,259.386475,-4.02,-0.84,3.60625,-10.90095,28.2516,1.26325,93.623725,-3.202025,-2.85405,0.1155
4,23.25,384.12775,351.1,-3.5338,0.025,-0.058225,-6.7261,-10.26975,-58.735375,-26.39405,0.06355,-95.33625,-3.46875,-0.89525,177.84325,256.2775,-3.958,-0.83525,3.61225,-11.6933,29.349,1.148025,93.636625,-3.19395,-2.837525,0.131
4,23.75,384.31425,351.01,-4.1726,0.01785,-0.0822,-5.9624,-9.73385,-59.245,-19.08155,0.09285,-94.428,-3.407,-0.89575,176.989,254.85825,-3.92,-0.83,3.6185,-11.70135,30.3457,0.992425,93.639475,-3.190225,-2.905575,0.1255
5,0.25,383.7765,351.4,-9.461225,0.012,-0.11815,-9.892325,-12.11655,-43.676,-24.481025,0.316025,-92.42375,-3.33,-1.1115,208.635,290.7275,-4.72725,-0.96525,0.0879,-2.549475,29.9932,0.9927,93.791275,0.10025,0.098625,0.24
5,0.75,383.7765,351.4,-9.857575,0.0219,-0.11815,-9.892325,-12.299425,-59.3973,-19.3344,0.2877,-91.302,-3.352,-1.1315,208.77275,288.5175,-4.683,-0.96,0.3384,-2.948225,31.1314,1.103825,93.79295,0.093525,0.094625,0.2235
5,1.25,383.719,351.4,-10.291125,0.020925,-0.2493,-11.61625,-13.268375,-54.26305,-19.5537,0.2479,-90.58,-3.23,-1.061,208.44525,287.512,-4.68575,-0.96,3.54375,-3.17045,31.6887,1.033825,93.783625,0.082175,0.09235,0.21
5,1.75,383.87875,351.595,-10.976175,0.021975,-0.114475,-6.458375,-13.103175,-56.372,-19.621875,0.098075,-90.1445,-3.287,-1.1215,204.77425,286.451,-4.55725,-0.94,0.08185,-3.3898,32.4372,0.8456,93.76515,0.0739,0.0919,0.2135
5,2.25,383.9275,351.77,-10.832075,0.019,-0.1307,-11.153625,-11.015375,-62.979,-19.131925,0.046525,-88.837,-3.258,-1.08575,202.80725,285.959,-4.60575,-0.9505,0.0209,-3.600625,33.1301,0.964875,93.742375,0.063525,0.089625,0.2135
5,2.75,384.0495,352.09,-11.0539,0.01915,-0.07605,-7.4657,-10.51065,-59.713025,-19.1731,0.2298,-89.128,-3.3385,-1.0405,201.49275,284.06625,-4.6,-0.94525,0.504975,-4.012275,32.9208,1.040175,93.746875,0.05835,0.08935,0.21
5,3.25,384.2485,352.3625,-11.10905,0.021075,-0.2434,-9.982975,-8.6741,-58.675775,-17.660775,0.080625,-87.676,-3.4425,-1.0405,200.83425,282.1335,-4.5915,-0.94,0.0795250000000001,-4.422525,34.329,1.10345,93.760575,0.05015,0.083,0.19675
5,3.75,384.674,352.185,-11.07965,0.0162,-0.4093,-7.6824,-7.763675,-62.7648,-16.23845,-0.1855,-88.178,-3.3185,-1.03525,200.02075,281.1035,-4.5345,-0.94,0.32,-4.619,35.2062,0.882625,93.789975,0.04525,0.0789,0.19675
