DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1,CH4_1_3_1,CH4_1_5_1
1,0.25,1.47487764752176,-18.2873400622598,0.444384947739596,0.123817762390154,0.0158056192549649,0.0842632099489045,0.662580308377259,-0.375678359904685,0.137776479062478,-9.24733577718396,-1.32898248737415,0.434769735219419,1.12,0.67,0.33,0.16,-20.05195,-19.5335,-19.2843,-19.74,-21.05075,-23.4926,98.20074,76.9,0.2795,-17.97,-18.625,-17.02,-6.77,0.5,-2.37,1.1,-0.83,-0.955,218.45,229.9,268.4,268.7,0.185,-0.07,0.13,0.19,0.19,0.13,0.06,0.04,-0.08,-5.1815,-4.3065,-2.8415,-1.885,-0.72,0.2135,0.143,0.0085,-0.024,-8.895,-7.9665,-5.432,-3.424,-0.8725,0.0565,0.019,-0.051,0.3495,-8.3045,-6.899,-4.39,-1.749,-0.679,0.124,0.036,-0.008,-0.0195,-7.7585,-7.8875,-6.071,-4.5585,-2.3175,-0.6985,-0.4655,-0.3265,-0.2835,-6.289,-6.1765,-4.0745,-0.556,-0.7865,-0.098,0.045,0.032,-0.015,-8.942,-4.4115,-2.075,0.985043709379709,1.40394198327359,1.61393567426013,1.35684750595779,1.52785734093115,1.20107465595549,1.48769240707794,1.22378137357137,1.45579098150491,0.889641360302998,1.07203510997411,421.959001268342,422.165386083716,422.955791128377,424.195519060959,422.550099941594,423.383236457005,425.858885543987,425.172170544868,423.41482993688,428.250081305831,428.097630080941,1997.87377378489,1997.88257929914,2003.49253542881
1,0.75,1.41000257914506,-18.2286541346229,0.422314155816195,0.107456477601328,0.0794150308771219,0.243490486337133,0.905244216647781,-1.12769209361768,0.12307232253247,-9.4350562962746,-0.183872283021793,0.403236825345662,1.12,0.675,0.32,0.16,-19.8553,-19.394,-19.1166,-20.4129,-20.9483,-23.8478,98.18707,77,0.2744,-18.025,-18.28,-17.41,-6.79,0.4,-2.23,1.1,-0.8,-0.935,221,229.8,268.2,268.5,0.18,-0.08,0.125,0.19,0.19,0.13,0.06,0.04,-0.08,-5.203,-4.453,-2.873,-1.892,-0.721,0.213,0.143,0.01,-0.024,-8.998,-7.997,-5.478,-3.455,-0.8785,0.056,0.019,-0.051,0.3495,-8.418,-6.971,-4.393,-1.747,-0.669,0.125,0.036,-0.008,-0.02,-7.846,-7.9525,-6.072,-4.548,-2.321,-0.7005,-0.493,-0.327,-0.284,-6.244,-6.238,-4.083,-0.5565,-0.7885,-0.098,0.0445,0.032,-0.0155,-10.126,-4.579,-0.58,1.00312117523181,1.37633945971675,1.28654764453064,1.29789483634682,1.72843770447918,1.16794312224234,1.25604174441465,1.21108215836886,1.16702207118098,0.884338075714262,1.10928611903978,421.878739279393,422.415161784724,423.397098981197,424.093699545526,422.533524931544,423.121840466662,425.081551264645,424.258532707262,421.975173132027,426.830737513225,426.832215160284,1999.57075062199,1999.38420913334,2003.14416562003
1,1.25,1.61691865226975,-18.1385976908513,0.420347816328483,0.123454161995942,-0.019051873556958,-0.00592563602509249,0.444887404345491,-0.396547278404537,0.123204226331818,-8.24665664146123,-1.01818086112111,0.405983407811487,1.145,0.73,0.35,0.17,-20.0235,-19.482,-19.5349,-20.2236,-21.134,-23.8886,98.19742,76.58,0.26485,-17.82,-18.415,-17.575,-6.9,0.45,-2.2,1,-0.795,-0.925,218.9,229.75,267.9,268.75,0.18,-0.08,0.13,0.19,0.19,0.13,0.06,0.04,-0.08,-5.1825,-4.379,-2.876,-1.89,-0.723,0.213,0.143,0.01,-0.024,-9.066,-8.0095,-5.423,-3.4335,-0.884,0.056,0.019,-0.0515,0.3495,-8.309,-6.9465,-4.406,-1.813,-0.688,0.1245,0.036,-0.008,-0.0205,-7.914,-8.0065,-6.0855,-4.56,-2.324,-0.7035,-0.499,-0.3275,-0.283,-6.3105,-6.286,-4.1015,-0.5585,-0.788,-0.098,0.0445,0.0125,-0.015,-9.182,-4.6195,-1.35,0.992314799072847,1.35427103561837,1.36892865861953,1.36617945463946,1.25109100601832,1.21964954393269,1.20663321024564,1.22926228185863,1.12888905338808,0.836852131945496,1.20273906899467,421.678457437079,421.969725810182,423.219761381435,423.805044668277,423.430366026453,423.784402229307,424.022812066351,424.028925140255,425.783925305969,425.705670508766,427.566821585446,1999.13611132873,1999.49417748211,2010.09182389401
1,1.75,1.39928962382945,-18.4260439494051,0.402229241460219,0.107088313370271,0.0707559479312166,0.0973329616722843,0.594594757310092,-0.0761748048986511,0.132872552523252,-9.83478711927578,-0.759615852193106,0.397290936614257,1.07,0.65,0.33,0.16,-20.09665,-19.7715,-19.9353,-20.3601,-21.41195,-23.8862,98.19936,77.05,0.27485,-17.87,-18.65,-17.495,-6.86,0.45,-2.055,1.1,-0.8,-0.86,222.55,230.6,267.5,268.9,0.18,-0.07,0.13,0.17,0.19,0.13,0.06,0.04,-0.08,-5.1895,-4.3845,-2.8685,-1.889,-0.7265,0.213,0.143,0.01,-0.024,-9.0765,-8.01,-5.4565,-3.424,-0.8895,0.056,0.019,-0.051,0.3495,-8.2985,-6.96,-4.405,-1.7885,-0.692,0.125,0.036,-0.008,-0.0195,-7.949,-8.023,-6.0815,-4.5605,-2.3275,-0.706,-0.504,-0.3285,-0.2835,-6.3435,-6.2965,-4.088,-0.5605,-0.788,-0.0985,0.0445,0.012,-0.015,-9.251,-4.715,-1.59,0.968248141521093,1.38294590273274,1.59928955158433,1.40276380279597,1.07142859654388,1.22948077731383,1.49833403913614,1.27821463484212,1.13566675632632,0.821869252034845,1.15113210477635,421.891369054558,421.81587386462,422.856797741792,423.499323361807,422.41478710877,423.078742399666,423.015717502441,423.531985268944,420.186453027503,425.134712270081,425.173748568224,2000.00483945446,1999.44472126324,2004.74058123097
1,2.25,1.58499287755921,-18.378136702286,0.427830927491309,0.137677993517777,-0.0784416101801204,0.109456392943604,0.88099795564838,0.102042042133185,0.13003608719919,-12.2215775990368,0.808137777314352,0.383432706790908,1.11,0.69,0.34,0.16,-19.91775,-19.518,-19.91535,-20.31745,-21.5671,-23.8715,98.2169,77.34,0.2622,-18.36,-18.555,-17.42,-6.89,0.4,-1.885,1.1,-0.71,-0.88,222,228.75,267.3,268.6,0.18,-0.07,0.12,0.18,0.19,0.13,0.06,0.04,-0.08,-5.185,-4.397,-2.857,-1.888,-0.7265,0.2125,0.143,0.01,-0.024,-9.0935,-8.003,-5.479,-3.416,-0.8955,0.0555,0.0195,-0.0505,0.352,-8.2805,-6.9635,-4.398,-1.81,-0.705,0.125,0.036,-0.008,-0.0195,-7.9425,-8.0025,-6.077,-4.5595,-2.331,-0.708,-0.511,-0.3285,-0.2835,-6.363,-6.3115,-4.074,-0.5615,-0.7875,-0.0985,0.0435,0.012,-0.015,-10.152,-4.707,-0.305,0.992165922031457,1.30150606979079,1.53714306933122,1.29585277658849,1.17535740517417,1.18898452100761,1.46388955332858,1.23317711239851,1.47860347766639,0.85602475597833,1.08971845982746,421.388232683392,422.286785586146,423.122254442002,424.017708950144,423.470073916383,424.242951462339,425.298451459149,424.153876208485,422.123417711088,426.819584800986,428.007470109788,1999.49260246312,1998.20611823929,2000.02239955947
1,2.75,1.52725959757883,-18.7668725543784,0.428304758754005,0.190686937938375,-0.0718918224104467,0.327983955630305,0.965045622113025,0.138707976282466,0.121485698776362,-8.45997672247019,-0.783847116828125,0.40616809781286,1.07,0.7,0.34,0.16,-20.0364,-19.669,-19.9865,-20.21685,-21.6474,-23.8813,98.18234,76.85,0.25385,-18.24,-18.57,-17.765,-6.855,0.5,-1.93,1.1,-0.76,-0.73,222.25,227.5,267.2,268.25,0.19,-0.08,0.13,0.19,0.19,0.13,0.06,0.04,-0.08,-5.184,-4.409,-2.8455,-1.8825,-0.726,0.2125,0.143,0.009,-0.024,-9.084,-8.073,-5.443,-3.4185,-0.901,0.055,0.0195,-0.0515,0.346,-8.2445,-6.9945,-4.386,-1.775,-0.716,0.1255,0.036,-0.008,-0.0205,-7.9615,-7.981,-6.0725,-4.5575,-2.3345,-0.711,-0.516,-0.329,-0.2835,-6.357,-6.3185,-4.0585,-0.5625,-0.789,-0.099,0.044,0.012,-0.015,-9.395,-4.888,-0.95,1.03582558638433,1.30613433689688,1.61056645297171,1.30325722474663,1.32767868404057,1.08559763523094,1.25500003503152,1.23888501420792,1.49280737163622,0.909469533669319,1.10446432726046,421.407149526364,422.25694240376,423.165445513086,424.582404152343,422.062491032981,423.362037827433,425.964796360765,424.632808493747,423.197329951302,426.900416782257,428.356206534248,1997.47745051047,1997.39688990857,2001.13699337461
1,3.25,1.46396734487824,-18.4287668386868,0.432924531317057,0.129999706399101,0.0541636702274088,0.233419339028821,1.10701386089007,-0.557378870505225,0.126025087813244,-13.6863360681199,0.371698652360397,0.391792845554534,1.02,0.67,0.33,0.17,-19.93495,-19.6305,-19.8205,-20.3476,-21.53745,-23.44525,98.14534,76.19,0.2612,-18.46,-18.815,-17.85,-6.76,0.4,-1.83,1,-0.74,-0.865,220.85,227.15,267.45,268.4,0.18,-0.08,0.13,0.195,0.19,0.13,0.06,0.04,-0.08,-5.1845,-4.4265,-2.8305,-1.8895,-0.7245,0.2135,0.143,0.009,-0.024,-9.0335,-8.1545,-5.4585,-3.42,-0.906,0.0545,0.019,-0.0515,0.3455,-8.222,-7.022,-4.383,-1.77,-0.717,0.125,0.036,-0.008,-0.0205,-7.978,-7.962,-6.074,-4.552,-2.338,-0.7135,-0.523,-0.3355,-0.284,-6.3375,-6.319,-4.056,-0.564,-0.788,-0.099,0.0435,0.0115,-0.015,-9.006,-4.611,-0.975,1.02927233407723,1.26129244507614,1.26955359913514,1.32404039932251,0.964547068018847,1.06306982699946,1.22157421492899,1.21309302337424,1.0573684495791,0.837575084657522,0.964767072977483,421.464069861304,421.586992456841,424.59202883849,423.93774067074,424.62281835548,422.596697220027,426.5026476217,423.435388779047,423.611543308417,425.114520645399,429.688401596194,1997.4208708634,1997.16634748325,2003.15595489479
1,3.75,1.47729544040895,-18.7847544304632,0.442958757008935,0.100434661740157,-0.0556962640789332,-0.245530580095912,1.01143968780758,0.00709301348918021,0.125102968289254,-10.8138849639354,-0.00819816810539122,0.404405476323773,1.09,0.69,0.34,0.17,-20.0937,-19.578,-19.3277,-20.3317,-21.5808,-23.4707,98.16129,76.385,0.2554,-18.62,-18.97,-18.4,-6.655,0.5,-2.015,1,-0.785,-0.845,218,227.4,266.9,268.55,0.18,-0.07,0.13,0.2,0.19,0.13,0.06,0.04,-0.08,-5.185,-4.4305,-2.816,-1.8965,-0.722,0.213,0.143,0.01,-0.024,-9.0345,-8.214,-5.487,-3.427,-0.912,0.0535,0.019,-0.051,0.346,-8.253,-7.03,-4.382,-1.786,-0.715,0.124,0.036,-0.008,-0.0205,-7.992,-7.9495,-6.08,-4.5455,-2.3395,-0.716,-0.4895,-0.34,-0.2835,-6.325,-6.3065,-4.067,-0.5655,-0.788,-0.0995,0.0445,0.012,-0.015,-9.641,-4.594,-1.38,1.03688801880911,1.22911249354343,1.14035526954295,1.30429321112457,1.06868914239188,1.11859335664166,1.07633125757317,1.18569145593603,1.03543670804151,0.834788820381827,1.00586217313664,421.392717509877,421.89173088025,423.203682299782,423.796327465196,423.261053213826,423.808267133038,424.459965134862,423.238491562148,424.603317441096,426.249561991238,428.004096986071,1995.64779732846,1992.56664835277,2005.93864866933
1,4.25,1.43173319007132,-18.7322813476482,0.419401939248557,0.0714346308226494,-0.0426987046650451,-0.115153565859258,1.39221364839465,-0.0146626247555963,0.124955402762976,-9.98572229307393,1.67232748959029,0.408974730940191,1,0.71,0.35,0.17,-19.9581,-19.7985,-19.6647,-20.4647,-21.9009,-23.9143,98.17641,76.785,0.2636,-18.29,-18.915,-18.32,-6.67,0.5,-2.035,1.1,-0.745,-0.91,221.7,227.75,267.9,268.7,0.18,-0.08,0.13,0.195,0.19,0.13,0.06,0.04,-0.08,-5.1845,-4.43,-2.8125,-1.9005,-0.722,0.2125,0.143,0.01,-0.0245,-9.0215,-8.216,-5.5065,-3.4235,-0.917,0.054,0.0195,-0.051,0.346,-8.293,-7.035,-4.3775,-1.801,-0.6905,0.1245,0.036,-0.008,-0.0205,-7.9635,-7.9635,-6.086,-4.5385,-2.3395,-0.7195,-0.4915,-0.341,-0.283,-6.3465,-6.2835,-4.0565,-0.567,-0.7885,-0.0995,0.0445,0.0115,-0.015,-9.884,-4.77,-0.525,1.04039978301617,1.18112787297433,1.28466755097295,1.21939037629333,1.11175446541801,0.955808899565936,1.18362150349586,1.12846467111756,1.09464289206963,0.744512310989591,0.975344983684634,421.541584971878,421.507223692736,423.040917300945,423.261176678315,424.001301789134,421.952849080048,424.247547647531,421.923922989791,420.47962267141,423.984600743755,426.998798766728,1989.38009910359,1990.53553746615,1998.68122030409
1,4.75,1.56723084755383,-18.7924368117023,0.457188935241348,0.117362748620881,0.0946372492216058,0.115149741513294,1.45136643736169,0.322078226966161,0.127646150247841,-12.9368021756981,0.729474518569996,0.439142913416095,1.16,0.715,0.34,0.16,-20.0613,-19.7035,-19.98325,-20.03205,-21.5951,-23.35605,98.18484,76.485,0.26825,-18.04,-18.81,-17.845,-6.625,0.45,-2.11,1.1,-0.77,-0.915,223.1,227.95,268.65,268.65,0.19,-0.07,0.13,0.205,0.19,0.13,0.06,0.04,-0.08,-5.1875,-4.43,-2.8105,-1.905,-0.722,0.2125,0.143,0.009,-0.025,-9.021,-8.2415,-5.5315,-3.421,-0.923,0.0535,0.019,-0.052,0.346,-8.322,-7.0635,-4.3655,-1.805,-0.667,0.1255,0.036,-0.008,-0.0205,-7.935,-7.9865,-6.098,-4.533,-2.3395,-0.7215,-0.493,-0.34,-0.284,-6.343,-6.253,-4.0375,-0.568,-0.789,-0.1,0.0445,0.012,-0.015,-8.652,-4.6865,-0.315,1.04328206957682,1.29484695299445,1.43384650699151,1.33914528304349,0.711457734673838,1.16783894782002,1.32545484700519,1.18456400693819,1.08275866311239,0.835572401683779,0.968103567431745,421.455895913785,421.711721226917,422.858760671778,423.936566071754,422.731837001465,422.474209252726,424.894432999025,422.78762524618,420.088845949873,424.447270463912,427.120477391375,1993.62480185617,1993.04026073435,2005.69063355566
