DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,TS_1,RH_1_1_1,CO2_1_1_1,PPFD_IN_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,VPD_1_1_1,TA_1_1_2,PPFD_OUT_2_1_1,PPFD_IN_2_1_1,PPFD_IN_2_3_1,NETRAD_2_1_1,SW_OUT_2_1_1,SW_IN_2_1_1,LW_OUT_2_1_1,LW_IN_2_1_1,TA_2_2_1,RH_2_2_1,TA_2_3_1,RH_2_3_1,TA_2_4_1,WS_2_1_1,CO2_2_1_1,H2O_2_1_1,WS_2_2_1,USTAR_2_1_1,H_2_1_1,LE_2_1_1,FC_2_1_1,T_SONIC_2_1_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,PPFD_IN_2_2_1,TA_2_1_2
5,19.25,0.580775,17.06,2.4025,2.19,-14.6275,15.475,11.8,95.95,398.775,5.114,13,21.525,9.93,18.4575,0.06035,4.425,0.6,-9.375,1.4,0.125,403,358.4375,17.475,94.3,17.25,94.95,18,3.01,418.05,13.46,2.835,0.636975,-12.5175,13.545,2.9625,19.475,18.2925,93.45,10.131,2.55,17.475
5,19.75,0.58,16.55,2.36,2.5625,-13.4,13.2,11.745,97.125,399.65,0,13.05,21.15,8.99175,17.7575,-0.0694,0.1,0,-9.105,1.1925,-1.0375,399.125,354.55,16.9,95.825,16.375,96.175,17.425,2.91,418.8,13.4,2.745,0.6047,-14.07,11.31,2.90125,19,17.745,95.8,8.89675,0,16.525
5,20.25,0.56,15.99,2.33,2.5,-13.585,11.3,11.7175,97.525,400.4,0,13.25,20.4,8,17.5,-0.0764,0,0,-10.0225,1.205,-1.215,397.25,353.25,16.46,96.9,15.8,97.275,16.825,2.97,419.6,13.3125,2.745,0.61375,-13.425,13.265,3.329,18.675,17.25,96.375,8.1437,-0.1,15.775
5,20.75,0.55,15.745,2.305,2.3,-11.005,10.3,11.7625,98.125,401.2,0,13.275,19.8,7,16.65,-0.0707,0,0,-10.79,1.1925,-1.1775,395.5,352,16.275,97.3,15.375,97.9,16.3,3.04,420.175,13.22,2.81,0.61325,-13.42,10.15,3.151,18.3,16.9,96.975,7.46,-0.1,15.375
5,21.25,0.54,15.275,2.2975,2.595,-13.21,8.1,11.7,98.65,401.6,0,13.375,19.425,7,16.36,-0.0738,0,0,-8.0645,1.1625,-1.0925,393.5,352.475,15.9,98,15,98.5,15.75,2.9225,421.1,13.23,2.7475,0.599,-11.9275,8.399,3.231,17.775,16.5,97.1,6.82145,-0.1,15.325
5,21.75,0.52,14.875,2.2775,2.44,-13.025,7.9,11.7,99.8,401.8,0,13.375,19.2,6,15.995,-0.0731,0,0,-7.42325,1.2025,-0.8,391.25,353,15.6,98.8,14.9,99.5,15.5,2.775,421.925,13.0175,2.75,0.6017,-11.855,6.776,2.833,17.45,16.4,97.3,6.40975,-0.1,15.3
5,22.25,0.5,14.6875,2.19,2.415525,-11.5925,7.8,11.6,99.675,402.375,0,13.2,18.9,6,16.05,-0.0735,0,0,-7.075,1.1825,-0.78,389.25,355,15.1,98.7,14.6,99.3,15.25,2.7425,422.75,13.2025,2.5875,0.60495,-9.027,6.758,2.875,16.875,16,96.9,6.04345,-0.1,15.25
5,22.75,0.495,14.41,2.17,2.5,-10.2,6,11.6,100,403.35,0,13.0925,18.7,5.3395,15.85,-0.08,0,0,-4.80175,1.2575,-0.7675,389,355.125,14.7,99.5,14.5,100,15.05,2.64,423.125,13.165,2.545,0.549175,-9.8735,5.86025,2.874,16.4,15.5,97.9,5.42375,-0.1,15.225
5,23.25,0.5,14.2,2.0975,2.4275,-11.58725,6.275,11.5,100,403.6,0,13.2,18.5,5,15.315,-0.08625,0,0,-6.3525,1.2925,-0.74,386.25,356.2,14.5,99.1,14.1,99.7,14.9,2.615,423.025,13.155,2.51,0.5402,-8.309,5.25475,2.9815,16.1,15,98.6,5.06075,-0.1,15.375
5,23.75,0.47,13.85,2.135,2.305,-8.51,5.3,11.4,100,404.275,0,13.1,18.25,5,15.35,-0.0896,0,0,-6.62075,1.33,-0.698,385.25,356.97,14.3,99.55,14,99.925,14.8,2.6875,423.325,12.88,2.58,0.5328,-9.0665,4.93225,3.086,15.8,14.9,98.9,4.875,-0.1,15.425
6,0.25,0.44,17.4,1.94,3.5575,-5.9,1.75,15.1,100,396.925,0,18.85,20.7,3.4325,18.1,-0.07,0,0,-8.8725,1.4425,-0.637,405,375.25,17.535,99.525,17.1775,99.925,18.4,2.4575,418.25,16.975,2.43,0.483,-8.932,5.51,4.0385,19.9,18.1,98.8,5.701,-0.085,19.85
6,0.75,0.44,17.2,1.93,4,-5.635,1.95,15.05,100,398.4,0,18.875,20.55,3.013,17.9725,-0.06,0,-0.05,-7.425,1.3325,-0.5725,404.1075,375,17.3,99.525,16.9875,99.75,18.35,2.54,419.3,17,2.3725,0.47135,-7.80475,3.972,3.7805,19.8,18.1,98.95,5.4041,-0.1,19.65
6,1.25,0.435,16.9,1.96,3.66,-5.025,2.25,15,100,398.9,0,18.775,20.6,3,17.6075,-0.065,0,0,-8.71,1.42,-0.695,402.25,375,16.92,99.85,16.725,99.825,18,2.57,419,17.115,2.51,0.4936,-8.98975,4.874,3.981,19.325,17.9,99.7,5.3548,-0.1,19.65
6,1.75,0.42,16.7,1.94,3.6,-5.845,2.4,15,100,399.5,0,18.775,20.2,3,17.6825,-0.06,0,0,-7.85,1.3725,-0.5975,400.25,375.25,16.855,99.8,16.7,100,17.875,2.5625,420.2,16.98,2.505,0.4715,-11.32,4.19375,3.65925,19.1,17.59,100,5.0275,-0.08,19.4
6,2.25,0.41,16.6,1.905,3.315,-5.375,1.925,14.9,100,400.3,0,18.825,20.1,3,17.49,-0.055,0,0,-6.625,1.43,-0.5815,400,374,17,99.85,16.825,100,17.85,2.5775,420.675,17.12,2.58,0.445,-10.85,3.8225,3.6905,18.85,17.39,100,4.6854,-0.06,19.425
6,2.75,0.39,16.625,1.91,3.5,-5.5,1.8,14.805,100,400.7,0,18.55,19.925,2.629,17.29,-0.05,0,0,-5.85,1.3925,-0.56725,399.4,375.25,16.8325,100,16.7,100,17.675,2.6125,421.45,17.345,2.46,0.460925,-8.0255,2.784,3.618,18.575,17.2,100,4.4221,-0.065,19.15
6,3.25,0.4075,16.6,1.92,3.4,-4.075,0.9,14.8,100,401.1,0,18.6,19.9,2.5475,17.2,-0.055,0,0,-5.8325,1.4,-0.6225,398.6175,378,16.4325,100,16.4125,100,17.65,2.5625,422.3,17.2525,2.4175,0.428325,-10.16,4.6575,4.05975,18.475,16.9,100,4.3683,-0.06,18.8
6,3.75,0.4,16.5175,1.94,3.3825,-5.615,1.8,14.85,100,401.5,0.515,18.4,19.5,2.455,17.2,-0.015,0.6,0,-6.1,1.57,-0.492,398,376.9725,16.2925,100,16.225,100,17.4,2.68,422.525,17.555,2.435,0.4561,-12.43,3.701,4.02525,18.4,17.02,100,4.3183,0.2,18.675
6,4.25,0.410575,16.415,1.945,3.1375,-3.92,1.4,14.75,100,403.025,13,18.325,19.6,2.234,17.0675,0.6,16.1,1.4,-3.475,3.08,6.5525,398,375.55,16.2375,100,16.125,100,17.3,2.5525,422.525,17.3675,2.465,0.438,-9.7385,4.174,3.278,18.35,16.76,100,4.0075,7.255,18.4
6,4.75,0.411725,16.6,1.95,2.46,-2.8,2.8,14.7,100,402.575,62,18.3,19.6,2.48,16.975,5.03,84.4,6.4,3.9875,12.775,51.7375,397.5,376.1,16.2025,100,16.1,100,17.4,2.6025,422.45,17.32,2.4,0.4576,-10.69,6.6525,2.40425,18.2,16.6,100,4.1274,32.35,18.475
6,5.25,0.4245,16.8075,1.87,1.2,2.61,6.4,14.7,100,401.175,146,18.4,19.85,3,17.275,11.9,219.5,13.2,25.675,23.7,126.0575,399.4825,377.4,16.4625,100,16.12,100,17.4,2.56,421.4,17.69,2.35,0.46985,-1.746,15.23,0.8186,18.1,16.9,100,4.101925,79.71,18.675
6,5.75,0.434425,17.1,1.93,-0.18,23.7125,15.925,14.7,100,399.5,244.75,18.7,20.2,3.28,17.7675,17.9,376.4,20.95,87.15,33.925,213,401.1,379.1675,16.725,100,16.5075,100,17.6125,2.655,419.975,17.8575,2.2825,0.4745,20.725,29.335,-1.04,18.425,17.13,100,4.539125,179.17,19.55
6,6.25,0.47,17.5,1.95,-1.69,54.4875,29.73475,14.775,100,397.675,451.25,18.8,20.7,4,18.5975,23.85,555.8,31.8,166.7,43.725,305.25,405.225,378.175,17.5,100,16.835,100,18,2.6325,418.525,17.895,2.3675,0.5444,64.0525,56.045,-2.4105,19,17.66,100,4.8894,159.65,19.9
6,6.75,0.5,18.11,1.97,-3.6,91.8,53.1,14.75,100,395.725,674,18.9,21.2,5,19.375,29.85,749.1,79.4,249.5,54.425,406,409,378.575,17.925,99.725,17.4675,100,18.475,2.7,416.65,17.83,2.4,0.59025,111.4,82.975,-5.1725,19.5,18.13651,99.7,5.44265,183.45,19.975
6,7.25,0.53,18.9,2,-5.6835,140.5,75.225,14.7,99.325,393.525,874,19,21.5,6,19.9,36.8,932,65.3,335.075,64.025,502.595,413.7,378.035,18.6,99.1,18.215,99.8,19,2.875,415.3,17.98,2.665,0.6536,161.675,114.05,-6.988,20.125,18.7,97.6,6.27915,206.65,20.525
6,7.75,0.56,19.42,2.08,-6.89,165.1,88.125,14.755,98.925,393.2,1049.75,19.2,22,6.93,20.695,41.185,1105,83.7,413.875,72.78,589,418.05,379.25,19.3,97.3,18.8,99.1,19.575,2.87,413,18.0175,2.63,0.6807,205.35,142.85,-7.97875,21,19.26,94.4,7.3692,257.345,21.075
6,8.25,0.57,19.975,2.125,-7.85,197.53,104.8,14.785,97.65,390.3,1231.25,19.375,22.7,7.9675,21.4975,47.35,1266,123.305,488.975,79.975,671.18,422,378,19.75,94.525,19.425,97,20.5,2.965,411.1,18.165,2.69,0.714825,233,169.2,-8.9355,21.6,19.8,92.4,8.3339,396.75,22.05
6,8.75,0.599,20.5,2.22,-9.2,225.215,133.925,14.7,96.95,388.5,1411.75,19.4,23.325,8.4875,22.05,52,1404,247.825,556.3,89.2,753,426,375.25,20.425,90.4,20.21,93,21.1,3.0625,409.375,18.0125,2.72,0.754,275.1,198.125,-9.6735,22,20.31,89.175,9.0086,485.25,22.6
6,9.25,0.6405,21.375,2.245,-9.4,242.05,148.9,14.8,93.475,386.9,1524.25,19.35,23.9,10,22.9,54.4,1541,489.475,615.6,93.6525,817,431.775,375.125,21.5,87.025,21.2,89.675,21.975,3.1025,408.3,17.8675,2.715,0.764225,297.425,203,-10.515,22.7,21,85.1,10.19775,607.45,23.65
6,9.75,0.65285,21.8825,2.2925,-10.6,268.3625,176.125,14.8,89.2,385.6,1646.75,19.1,24.6,11,23.4,57.79,1651,227.015,665.65,99.865,875.21,434.105,374.85,22.1025,83.1,21.78,86,22.675,3.19,407.325,17.36,2.935,0.811875,323.75,236.8,-11.245,23.3,21.78,82.3,11.13425,849.81,24.5
6,10.25,0.67,22.585,2.3225,-10.517,279.45,183.6,14.9,87.7,384.2,1714,19.25,25.35,12,23.9,57.3,1728,122.275,714.3,103.625,925.125,438,376.7,22.645,79,22.3175,82.125,23.675,3.345,406.8,17.77,3.08,0.8334,335.2,235.3,-11.25,23.8,22.2,80,12.39,905.15,25.125
6,10.75,0.7,23.275,2.3825,-10.76,284.055,200,15,86.25,383.8,1766.5,19.2,25.9,13,24.7,56.675,1767,143.725,739.1,104.3325,951.625,443.015,378.175,23.3,76.8,22.9775,79.85,25.125,3.305,405.125,17.685,3.01,0.84165,355.55,251.5,-10.435,24.2,22.7,77.19,13.424,1429.9325,25.8
6,11.25,0.7,23.48,2.38,-10.275,293.2375,203.75,15,85.2,382.6,1793.75,18.9,26.025,14,25,54.675,1808,194.6,754.2,107.095,967.775,446.005,380,23.755,76.875,23.4,79.575,25.7,3.3725,404,17.065,3.18,0.86415,357.975,240.475,-10.9825,24.45,23.1,77.4,14.176,1601.475,26.325
6,11.75,0.69,23.865,2.435,-9.2,289.8025,188.6,15.09,83.75,381.9,1772.75,18.8,26.075,15,25.35,52.725,1812,295.85,761.3,106.55,977.5,447,382.4,24.025,75.1,23.9075,79.275,25.275,3.4425,403.6,17.31,3.14,0.83485,353.85,241.9,-10.86,24.75,23.64,75.7,14.905,1628.5475,25.875
6,12.25,0.7,24.1,2.47,-8.9,281.815,199.1,15.1,82.6,382.1,1743.75,19.1,26.3,15,25.85,52.35,1831,170.15,768.8,105.25,980.025,450,383.35,24.425,74.875,24.2,77.5,25.2,3.4525,403.15,17.07,3.09,0.861,360.8,251.9,-10.4625,25,24.03,75,15.67825,1653.885,26.7
6,12.75,0.7,24.25,2.49,-8.555,265.85,199.15,15.2,83.025,381.6,1718.75,19.4,26.475,16,25.95,51.45,1792,166.3475,749.8,101.0875,960,449.25,383.1,24.55,73.95,24.325,76.2,25.375,3.3975,402.7,16.755,3.16,0.88965,333.8,255.35,-9.63325,25.3,24.1,75.125,16.701,1649.365,26.7
6,13.25,0.71,24.53,2.4675,-8.3725,269.9,197.6,15.225,83.075,381.35,1618,19.075,26.75,16,26.26,48.225,1719,332.025,722.475,97.75,927.175,449.7575,385,24.6775,75.05,24.5,76.95,25.3,3.5825,402.25,16.81,3.215,0.878225,311.1,233.6,-8.22375,25.15,24.3,72.675,16.822,1602.175,26.775
6,13.75,0.735,24.9,2.52,-7.3,259.6,193.1,15.3,81.75,381.425,1567,19.2,27.2,16.64,26.575,46.3,1617,129.525,675.05,93.425,867.25,450.175,384.25,24.725,72.875,24.425,75.775,25.275,3.5825,402.2,17.0075,3.295,0.85905,289.05,214.225,-7.921,25.3,24.3,71.9,17.11575,1470.475,26.95
6,14.25,0.72,24.9,2.52,-7.125,235,184.525,15.5,83.1,380.95,1454.25,19,27.2,17,26.2,44.525,1534.5,122.55,621.7,90.375,824,450,381,25,74.05,24.5,77.15,25.4,3.37,402.4,17.35,3.11,0.8892,281.3,230.3,-7.24375,25.5,24.4,75.9125,17.04,1382.725,27.4
6,14.75,0.71705,24.8,2.4575,-5.5,219.695,179.025,15.5,82.375,380.325,1354,19.3,27.125,17,26.29,41.125,1428.75,139.325,570.15,82.825,758.75,450,380.625,25,73.625,24.7,76.3,25.4,3.3025,401.85,17.58,3.085,0.842,254.025,222.725,-7.1245,25.6,24.59,73.875,17.35,1305.375,27.7
6,15.25,0.7275,24.6275,2.4675,-4.56,173.9,160.05,15.5,84.6,380.3,1180.5,18.95,26.7,16,26.25,36.4,1273.25,73.7,496.5,74.0425,673,449,381,24.745,76.45,24.325,79.45,25.2,3.295,401.9,17.445,3.06,0.8313,221.4,201.8,-5.7115,25.8,24.5,75.575,17.115,710.3325,27.975
6,15.75,0.7025,24.35,2.4725,-3.1625,145.4025,149.2,15.6,89.375,380.6,664,18.95,26.8,15.865,25.95,32.75,1102.75,65.875,427.15,65.1975,598.5,446,382.1225,24.5,74,24.125,78.8,25.0525,3.2725,401.8,17.265,3.0075,0.8046,176.35,190.85,-5.12725,25.8,24.475,72.95,16.3,546.345,27.875
6,16.25,0.685,24.1,2.39,-2.6375,107.93,131.75,15.6,89.1,380.6,711,19.15,26.5,14.57,25.65,27.28,895.5,70.225,339,54.105,491,444.075,381.025,24.325,75.45,24.025,79.6,24.5,3.2725,402.2,17.115,3.03,0.795,126.2,152.4,-4.061,26,24.38,75.325,16.164,355.275,27.425
6,16.75,0.66,23.97,2.355,-1.9375,82.53,116.5,15.6,89.1,381.05,479,19.2,26.375,14,25.21,23.8,747.425,45.225,264.825,46.175,413.4825,443.4,378.43,24,76.25,23.6375,79.825,24.15,3.3725,402.3,17.22,3.115,0.7727,91.92,140.45,-3.259,25.75,24.4,75.4,15.8415,252.15,26.6
6,17.25,0.6,23.5,2.2375,-1.035,52.42,88.65,15.6,90.9,381.8,423.75,19.5,25.9,13,24.5,18.825,568.75,42.1,178.3,36.225,316.325,439.145,377.2,23.64,80.575,23.225,83.125,23.55,3.0925,403.225,17.25,3.01,0.743175,48.7375,108.5,-1.07025,25.3,23.9525,77,14.8245,144.15,25.95
6,17.75,0.57,23.04,2.185,-0.41,22.68,64.4,15.6,93,382.625,267,19.5,25.6,12,23.89,13.6,398.475,25.475,98.575,25.6,223.815,435.0525,376.15,22.7775,81.2,22.5,83.875,23.17,2.9,403.35,17.4875,2.81,0.6733,16.4775,89.865,0.24065,24.675,23.485,78.72,13.72925,114.65,25.425
6,18.25,0.53,22.4,2.13,0.5,0.0875,39.9,15.6,95,383.3,175,19.5,24.9,10.8125,22.95,8.1,235.4384,14.45,21.81,16.575,123.325,429.25,375.95,22.05,82.825,21.7325,86.65,22.55,2.7925,404.2,17.81,2.68,0.61385,-5.07675,52.89,1.2615,24.2,22.595,81.075,12.537,69.75,24.4
6,18.75,0.48,21.475,2.05,1.6025,-6.925,24.425,15.6,96.125,384.55,82,19.175,24.2,9.21,22,3.9,97.975,7.81,-6.2,8.135,47.225,424.2125,376,21.1225,87.7,21.0025,90.075,21.95,2.51,405.175,17.86,2.465,0.553,-12.04,35.815,2.11725,23.65,22.075,83.525,11.5645,38.625,23.475
6,19.25,0.445,20.6,1.9,2.7,-9.9,12.05,15.6,97.875,386.6,25,19.25,24,8.025,21.25,0.9,24.775,2.3,-24.095,2.47,7.7575,420,372.85,20.5,88.8,20.2,90.3,21.275,2.64,406.5,17.8275,2.575,0.533125,-11.275,25,3.201,23.225,21.4775,85.7,10.26,12.3075,22.75
6,19.75,0.45,20.175,1.99,3.2,-11.665,9.175,15.6,98.3,389.1,2,19.2,23.3,7.5,20.675,0,1.8825,0.1,-23.5875,1.38,-1.0075,418,373,19.925,91.65,19.7,93.35,20.8,2.56,408.775,17.675,2.615,0.555,-12.66,17.19,3.86075,22.9,20.9,88.675,9.5287,0.9,22.075
6,20.25,0.44,19.6175,2.03,3.5,-10.05,7.95,15.595,98.4,390.2,0,19.1,23.125,6.9725,20.225,-0.0975,0,-0.1,-22.64,1.33,-1.4,415,373.5,19.4,93.8,19.3,95.325,20.475,2.6525,410.325,17.74,2.635,0.513,-11.405,12.15,3.87025,22.325,20.4,90.3,8.869,0,21.575
6,20.75,0.45,19.2,1.98,3.2925,-11.365,5.05,15.6,98.7,391.5,0,19,22.7,6,20,-0.06,0,0,-21.1475,1.26,-1.29,413.15,372.325,19.1025,95.375,19,95.875,20.075,2.715,411.4,17.63,2.63,0.56185,-14.52,11.145,4.5075,21.9,20.1,93.4,8.193,-0.07,21.2
6,21.25,0.465,18.9,2.035,3.43,-11.1275,5.075,15.45,99,392.65,0,18.7,22.425,5.7,19.755,-0.06,0,0,-20.13,1.375,-1.28,412,372.975,18.715,96.825,18.8,97.4,19.7,2.5625,411.8,17.43,2.48,0.528575,-13.3,8.936,4.333,21.6,19.6,94.625,7.4775,-0.08,20.925
6,21.75,0.45,18.5525,1.94,3.6,-10.0975,3.4,15.41,99.1,393.65,0,18.775,22,5,19.395,-0.07,0,0,-18.4475,1.3525,-1.2625,410,376.475,18.525,97.425,18.47,97.575,19.475,2.5225,413.025,17.27,2.4775,0.5205,-11.4125,9.764,4.20175,21.075,19.2375,95.75,7.278525,-0.0575,20.55
6,22.25,0.44,18.375,1.945,3.6,-8.8,3.325,15.4,99.1,394.45,0,18.7,21.4,5,19.1775,-0.0775,0,0,-17.36,1.31,-1.15,408,372.25,18.3,98.1,18.115,98.65,19.475,2.5925,414.2,17.265,2.57,0.515275,-12.54,8.8605,4.2855,20.5,18.9375,95.2,7.19915,-0.1,20.325
6,22.75,0.44,18.1,2.015,3.6925,-7.9,3.225,15.3,99.8,395.2,0,18.8,21.5,4.8,18.8025,-0.07925,0,-0.075,-15.4525,1.34,-1.0875,407.855,375.5,18.0275,98.15,17.85,98.8,19.075,2.5725,415.075,17.3525,2.485,0.5245,-11.485,8.366,4.1865,20.5,18.8475,95.8,6.8619,-0.1,20.3
6,23.25,0.4486,17.9,1.95,3.81,-7.4,1.95,15.34,100,395.525,0,18.8,21.2,4,18.6675,-0.08,0,0,-13.875,1.4,-1.1325,406.01,372.2475,17.925,98.65,17.8025,99.45,19.075,2.55,416.3,17.31,2.47,0.50595,-10.27,6.604,4.373,20.4,18.63,96.65,6.44515,-0.06,20.125
6,23.75,0.4225,17.7,2,3.645,-6.975,2.2,15.3,100,396.55,0,18.8,20.825,4,18.4075,-0.08,0,0,-12.66,1.3525,-1.0775,406,373.025,17.8,99.1,17.635,99.8,18.775,2.43,416.6,17.55,2.3975,0.5022,-11.235,6.08475,4.09725,20.175,18.315,97.875,5.863325,-0.0775,19.9
7,0.25,0.4,20.0125,1.8175,4.29,-6.9,1.9,18.18,99.35,394.8,0,23.2,25,5.12,21.1,-0.03,0,-0.1,-18.395,1.345,-1.1,420.2,389.01,20.3,99.75,20.05,100,21.2,2.335,412.55,22.02,2.19,0.4071,-6.06,1.998,4.242,23.2,21.0175,98.7,5.200625,0,21.2
7,0.75,0.4,19.87,1.77,4.425,-7.785,2.1,18.1,99.7,395.8,0,23.1,24.7,5,20.9,-0.04,0,-0.1,-19.1,1.32,-1.17,419.395,392.145,19.9,99.8,19.84,100,21,2.325,413.725,22.04,2.195,0.4266,-8.171,2.89475,4.89725,22.9,20.8,99.25,4.964,-0.02,21.1
7,1.25,0.391,19.8,1.79,4.1975,-6.3,1.2,18.1,99.9,396.8,0,23.0475,24.7,4,20.675,-0.04,0,-0.1,-17.65,1.345,-1.15,418.46,389.7,19.805,100,19.7,100,20.8,2.285,414.55,22.31,2.17,0.3966,-7.875,3.628,4.704,22.65,20.65,99.6,4.7435,0,21.2
7,1.75,0.38,19.7,1.81,4.3,-5.975,1.35,18,100,397.725,0,22.92,24.6,4,20.8,-0.04,0,0,-15.9,1.33,-1.245,418.435,388.215,19.82,100,19.6,100,20.8,2.295,416.725,22.3425,2.09,0.4091,-6.6915,2.8965,4.232,22.9,20.6,99.7,4.5228,0,21.3
7,2.25,0.37,19.575,1.78,4.2,-5.425,1.4,18,100,399.2,0,22.81,24.35,4,20.69,-0.04,0,-0.1,-15.55,1.41,-1.1,417,391.74,19.705,100,19.55,100,20.6,2.35,416.25,22.25,2.17,0.41025,-6.041,3.088,4.623,22.8,20.405,99.4,4.67655,0,21.2
7,2.75,0.37,19.2275,1.77,4,-4.2,1.325,18,100,399.45,0,22.7,23.9,3.39,20.695,-0.04,0,-0.05,-9.23,1.325,-0.875,416.82,395.5,19.55,100,19.4,100,20.5,2.355,417.3,22.195,2.285,0.4272,-6.0715,3.41075,4.685,22.625,20.25,99.9,4.66725,0,21.1
7,3.25,0.39,18.9,1.7625,4.225,-5.5275,1.425,17.9,100,400.75,0,22.6,23.725,3.27,20.775,-0.04,0,0,-9.95,1.4,-1.055,416,395.9,19.45,100,19.3,100,20.6,2.36,417.875,22.145,2.26,0.41275,-6.402,2.9355,4.2125,22.4,20.1,100,4.699,0,20.8
7,3.75,0.3775,18.8,1.7475,4.5,-6.055,0.825,17.825,100,401.15,0,22.65,23.725,3,20.9,-0.04,0.1,0,-6.55,1.395,-0.8135,415.045,396,19.45,100,19.35,100,20.35,2.335,418.825,22.07,2.26,0.4267,-6.14975,2.614,4.508,22.4,19.99,100,4.6622,0,20.6
7,4.25,0.37,18.9,1.795,4.175,-4.23,0.975,17.8,100,401.2,5.5,22.6,23.525,3,21,0.1525,6.55,0.6,-5.25,1.91,1.46,415.19,396,19.35,100,19.25,100,20.3,2.395,419.325,21.98,2.32,0.417425,-4.045,3.406,3.9685,22.25,20,100,4.64955,3.24,20.6
7,4.75,0.37,18.95,1.7725,3.5,-5.3,1.2,17.8,100,401.1,43,22.5975,23.7,3,21,2.01,49.545,4.185,1,7.12,26.95,416,397.5,19.5,100,19.25,100,20.34,2.34,419.5,21.7825,2.35,0.4275,-4.133,4.858,3.3135,22.2,19.9,100,4.5456,20.545,20.6
7,5.25,0.37,19.2,1.75,1.875,-0.14,3.3,17.8,100,400.2,120,22.7,23.7,4,21.2,7.3,146.55,10.2,16.95,17.095,84.1,416.955,397.65,19.54,100,19.35,100,20.45,2.29,419.325,21.8025,2.24,0.4345,0.435655,9.45325,2.4025,22.3,19.995,100,4.47825,54.17,20.5
7,5.75,0.39225,19.5,1.765,0.285,12.63,11.95,17.7,100,399.3,206.5,22.9,24,4,21.7375,13.5,298.2,17.75,64.7,27.015,166.715,419,399.215,19.94,100,19.6,100,20.75,2.28,418.1,22.175,2.125,0.463,14.255,23.86,0.88345,22.5,20.16,100,4.59185,110.05,21
7,6.25,0.42,19.975,1.74,-1,39.23,30.225,17.7,100,396.625,422,23.15,24.4,5,22.4,19.05,470.9,24.35,133.35,36.935,257.5,421.45,398.8,20.315,100,20.075,100,20.8,2.345,417.425,22.405,2.16,0.4775,56.2075,52.855,-1.59275,23.1,20.4,100,5.1029,133.85,21.2
7,6.75,0.46,20.615,1.815,-2.9,73.075,57.1,17.725,99.8,394.9,622.5,23.32,24.8,5.6875,23,25.25,653,61.75,218.5,47.315,349.5,424.7,396.4,20.7,99.55,20.5,99.9,21.15,2.315,415.3,22.5575,2.1425,0.51595,98.575,84.66,-4.0065,23.325,20.8,99.9,5.6685,156.05,21.7
7,7.25,0.5145,21.3,1.875,-5.8,118.84,85.325,17.7,99,393.1,812,23.5,25.3,6.0175,23.55,30.35,848,58.505,302.25,56.225,448.61,428.95,394.66,21.4,99.1,21,99.75,21.7,2.36,412.2,22.67,2.18,0.55185,140.725,114.9,-6.771,23.9,21.325,98.35,6.63415,207.1,22.4
7,7.75,0.54,21.8,1.97,-7.54,144.48,116.5,17.7,97.825,390.475,988,23.56,25.9,7,24.1,36.495,1022.5,91.36,388,65.71,541.5,433,397,21.96,96.7,21.5,98,22.35,2.42,409.8,22.61,2.2,0.583225,179.7,157.825,-8.621,24.525,21.9,96.6,7.3158,226.9,23.3
7,8.25,0.585,22.46,2.0275,-8.95,177.7,144,17.7,95.7,388.375,1158,23.67,26.6,8.2875,24.75,39.9,1180.5,82.6,460.3,72.55,627.11,437.68,398,22.7,94.5,22.15,97.35,23,2.555,407.525,22.905,2.24,0.612,211.55,187.925,-9.142,25,22.515,91.925,8.10825,357.1,23.9
7,8.75,0.619,23.1325,2.215,-9.89,199.7,174.625,17.7,90.875,385.8,1311,23.775,27.15,10,25.15,44.75,1344.5,332.6,535.55,82.01,711.5,442,396.085,23.35,92.25,22.825,94.25,23.6,2.655,404.975,22.9,2.44,0.645325,234.675,214.9,-10.295,25.6,23.2,89.825,9.13905,562.25,24.4
7,9.25,0.635,23.8,2.125,-11.45,234.6025,194.7,17.8,86.925,383.5,1441.75,23.8,27.6,11,25.9,47.64,1477,453.8,596.1,88.15,785,447,395.5,24.1,87.95,23.7,91.75,24.3,2.785,402.3,22.815,2.6,0.6899,254.25,245.3,-10.045,26.1,23.935,86.2,10.30625,501.1,25.5
7,9.75,0.66,24.5,2.155,-11.05,246.4475,229.75,17.8,83.775,381.9,1535.75,23.725,28.1,12.465,26.475,48.95,1557,211.75,645.05,92.45,835.86,452.4,396.85,24.775,84.95,24.3,87.4,24.9,2.825,400.6,23.0725,2.595,0.69375,270.9,243.25,-10.495,26.65,24.54,83.7,11.244,722.9,26.4
7,10.25,0.67,25,2.28,-11.05,254.65,246.875,17.9,80.1,380.7,1644.25,23.4,28.6,14,26.95,52.25,1686.5,107.7,699.5,99.075,895.905,455.585,395.3,25.3,82.1,24.8,86.45,25.8,2.905,399.1,23.22,2.5875,0.7064,290.2,270.875,-11.07,27.1,25.1,81.05,12.33925,729.4,27
