DOY2,HR2,LE,H,FC,G_1_1_1,G_2_1_1,G_2_1_2,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,SW_IN,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1
1,10.25,15.677310045,17.93873758,0.4762179685,7.531025,8.188879,1.119920694,74.09938,-8.6083985,-8.976533,70.20309542,0.756665424,65.879285,0.7573835,11.699715,400.40740835,2.7432293785,-7.7753455,395.6982,-6.6545,-6.2825,-5.3705,-6.5375,-5.7685,-5.22
1,10.75,19.50980711,25.01020771,0.625436257,11.95462,10.06251,2.034310778,100.91901,-8.528137,-8.833976,69.31999864,0.754908565,65.90423,0.7625056,11.88666,400.5788091,2.77374458,-7.672152,448.7864,-6.6025,-6.2655,-5.366,-6.3895,-5.77,-5.2035
1,11.25,21.05239226,33.212466765,0.680750577,14.672135,13.09951,3.210918303,116.18585,-8.4670615,-8.6035245,68.57454163,0.8216933465,65.87523,0.7553096,11.74722,400.5031474,2.819758758,-7.4542515,492.49995,-6.5245,-6.2275,-5.3525,-6.263,-5.7605,-5.218
1,11.75,22.09607987,42.587789755,0.836306329,17.61493,15.75515,4.242301334,129.8567,-8.200225,-8.6213965,67.22822283,0.9070746255,65.85373,0.76940925,12.15104,400.5523613,2.8698960335,-7.197022,524.10765,-6.4635,-6.234,-5.3575,-6.2235,-5.767,-5.228
1,12.25,23.517676315,45.068946055,0.956165978,19.374705,18.92947,5.022585831,133.9745,-8.1415945,-8.6968665,67.6361391,0.8863488225,65.81102,0.7635332,12.36056,400.8066532,2.8565425155,-6.909327,527.3302,-6.412,-6.195,-5.3655,-6.156,-5.761,-5.2255
1,12.75,24.62075195,45.43802321,0.898910474,18.93608,17.93116,5.2942937265,137.0686,-8.278682,-8.714482,67.86508106,0.901599306,65.8017,0.7609894,12.64021,400.6051266,2.902726701,-6.6387715,519.00605,-6.3255,-6.167,-5.3615,-6.095,-5.736,-5.214
1,13.25,23.50710986,49.69845782,0.976085831,16.30978,15.20961,5.406556981,120.719,-8.199709,-8.6118895,68.82673492,0.863926968,65.80046,0.76390785,12.405815,400.4989761,2.903866547,-6.444312,484.85015415,-6.231,-6.151,-5.3415,-6.0065,-5.7015,-5.2215
1,13.75,22.74717305,46.23910946,1.0333308895,14.13897,10.72798,5.1278575155,101.7243,-8.086895,-8.524288,68.697714695,0.898292716,65.78988,0.7535272,12.25389,400.20914495,2.848074526,-6.1795035,435.39793335,-6.1325,-6.1095,-5.345,-5.916,-5.7025,-5.1915
1,14.25,21.184788775,40.82082863,1.0092195345,10.11687,8.056518,4.7243761695,73.80613,-8.1099155,-8.359025,67.54980499,0.930227855,65.78041,0.76065445,12.81352,400.387492,2.911532302,-6.011114,375.94871665,-6.021,-6.082,-5.3295,-5.816,-5.6545,-5.183
1,14.75,17.603192705,31.69866138,0.8927108545,4.4343795,3.7678945,3.62881215,47.56915,-8.043764,-8.4090305,68.76770456,0.8953620225,65.79587,0.74819215,12.68253,400.39732795,2.893842888,-5.830609,302.71722565,-5.9015,-6.0305,-5.3065,-5.6995,-5.612,-5.1575
1,15.25,14.12840821,16.54333537,0.693107606,-0.1417877,-1.340892,2.206312766,16.04508,-8.09003,-8.591643,70.91906954,0.7852901595,65.81874,0.75279825,12.829345,400.61050225,2.9343309385,-5.660718,212.9692,-5.7905,-5.9745,-5.2655,-5.598,-5.597,-5.142
1,15.75,9.6933442465,3.90555018,0.4805290045,-3.913503,-6.678357,0.3799201615,-7.648882,-8.123571,-8.724044,72.40562949,0.762893278,65.82021,0.76275365,12.653145,400.71494415,2.8983083875,-5.62851,99.36062667,-5.7005,-5.927,-5.274,-5.5035,-5.5825,-5.1075
1,16.25,6.233101896,-5.249505813,0.391534258,-9.424868,-12.27055,-1.262508595,-33.332745,-8.3801015,-8.9841735,72.605301495,0.7155005535,65.821475,0.74384475,12.58819,400.3861157,2.9256963225,-5.5947385,36.40571333,-5.654,-5.852,-5.2405,-5.468,-5.543,-5.0885
1,16.75,5.73120297,-16.37194689,0.3321704815,-14.324745,-17.926915,-2.245147518,-47.89812,-8.4094295,-9.215459,72.55894642,0.7095543125,65.82432,0.7614302,12.734,400.3626731,2.809300029,-5.608887,8.317064833,-5.6325,-5.8225,-5.219,-5.4585,-5.533,-5.054
1,17.25,4.415048087,-20.42272414,0.208490925,-17.14736,-21.148345,-3.734442937,-51.6701,-8.52288,-9.241306,74.089291675,0.672340691,65.8248,0.764309,13.07081,400.09170035,2.811601316,-5.712747,0.413310667,-5.6245,-5.7685,-5.191,-5.462,-5.5435,-5.0265
1,17.75,3.870284488,-20.43555208,0.166103031,-17.04363,-21.366245,-4.638817652,-48.09032,-8.573076,-9.35393,74.8879185,0.675818975,65.83677,0.7544374,13.56094,399.9208596,2.808358432,-5.872356,0.007236833,-5.711,-5.73,-5.161,-5.495,-5.5185,-4.9945
1,18.25,2.4477079825,-21.218290445,0.227183925,-16.92464,-20.95542,-4.6385475445,-48.601615,-8.550083,-9.173142,74.98557975,0.62059481,65.84783,0.78287275,13.65984,399.8426696,2.82100659,-5.9871315,0.002989,-5.77,-5.7265,-5.1545,-5.5475,-5.505,-4.985
1,18.75,2.3813501895,-21.226580735,0.276705108,-16.1414,-20.38988,-4.904402069,-49.83586,-8.621299,-9.302149,74.25848766,0.615164679,65.84947,0.7903127,13.6248,400.0374057,2.833037748,-6.203969,0.0026765,-5.8405,-5.715,-5.1245,-5.609,-5.4795,-4.9515
1,19.25,3.101131406,-21.586755675,0.242396229,-15.660895,-19.8522,-5.0153522575,-48.39879,-8.754055,-9.2844945,75.38628088,0.5951950265,65.857535,0.7825794,13.64289,400.1693263,2.8069534165,-6.4101625,0.0035368335,-5.933,-5.7225,-5.1195,-5.6635,-5.4935,-4.9475
1,19.75,2.155438459,-23.160395225,0.180568113,-15.0707,-19.31975,-5.506415585,-51.58287,-8.6711615,-9.1836685,75.11538024,0.59150503,65.86295,0.7818904,13.55611,400.1854227,2.785975519,-6.5276745,0.002894667,-6.0195,-5.725,-5.116,-5.728,-5.515,-4.912
1,20.25,3.239248615,-23.94322874,0.1446036905,-14.63924,-18.363405,-5.637776848,-49.173385,-8.6554705,-9.1245635,75.40065966,0.594342771,65.85445,0.7797166,13.59415,399.9785225,2.8011270485,-6.6992215,0.0033613335,-6.0935,-5.7345,-5.118,-5.779,-5.526,-4.89
1,20.75,3.035011349,-22.70544207,0.393543208,-14.55419,-17.6559,-5.473192357,-48.54026,-8.684501,-9.2185295,75.074788845,0.600441296,65.85102,0.7728515,13.7114,399.8181436,2.772259229,-6.848508,0.0020728335,-6.1645,-5.75,-5.122,-5.802,-5.545,-4.8935
1,21.25,2.735805461,-22.372533345,0.363123731,-13.964585,-17.72031,-5.445052771,-51.05185,-8.658547,-9.3343435,74.59256267,0.5608900645,65.84509,0.7749752,13.747,399.732085,2.809521133,-6.905666,0.0020565,-6.235,-5.7595,-5.1235,-5.8425,-5.547,-4.896
1,21.75,2.578863193,-25.380012265,0.28354917,-14.07472,-17.231955,-5.417667301,-53.04821,-8.5977915,-9.1244605,75.30676518,0.5721997335,65.84825,0.7755064,13.51432,399.8693393,2.8430478335,-6.9468715,0.0018685,-6.2845,-5.777,-5.118,-5.8585,-5.5675,-4.897
1,22.25,2.6183076595,-25.707119375,0.18423052,-13.65331,-16.83688,-5.3973405365,-52.95341,-8.612345,-9.22953,74.661968365,0.5678293125,65.853,0.7765515,13.7754,399.7961845,2.912939449,-7.059142,0.0018471665,-6.3165,-5.788,-5.1275,-5.887,-5.581,-4.876
1,22.75,3.736565458,-24.21852158,0.3286414355,-13.59558,-16.53082,-5.229347694,-56.03889,-8.622448,-9.2240415,73.583852575,0.61583022,65.84394,0.7831023,13.78717,399.7970244,2.898305744,-7.121017,0.0022425,-6.332,-5.8045,-5.1605,-5.9275,-5.5965,-4.8855
1,23.25,2.818946047,-25.786672895,0.2185921075,-14.00482,-15.51427,-5.152905697,-55.53473,-8.748857,-9.2497655,73.73802342,0.5948342445,65.83537,0.7898731,13.80637,399.7239243,2.834166192,-7.153262,0.0020075,-6.345,-5.815,-5.152,-5.929,-5.5975,-4.8915
1,23.75,2.646252107,-24.83534203,0.263438961,-13.731615,-15.679085,-5.2040512635,-53.17481,-8.999552,-9.471623,74.268057285,0.5675497345,65.82214,0.7957286,13.9999,400.1904335,2.791491329,-7.251752,0.001868,-6.3585,-5.8375,-5.1685,-5.9555,-5.616,-4.906
2,0.25,3.998417901,-21.72827039,0.32992085,-14.3248,-16.73872,-4.586660353,-42.079975,-10.12793,-11.02061,77.452983045,0.483310353,65.65633,0.7725066,12.782825,400.9718709,2.8341111255,-6.3743235,0.002708,-5.7535,-5.344,-4.6395,-5.6075,-5.253,-4.632
2,0.75,3.818352719,-21.79233758,0.576648217,-14.10481,-16.715445,-4.627879077,-42.932385,-10.28134,-11.11035,77.65527377,0.486137045,65.64327,0.7873539,12.92976,400.99283615,2.778169661,-6.460078,0.002614,-5.8225,-5.3925,-4.6615,-5.68,-5.285,-4.631
2,1.25,3.987020573,-24.96289248,0.493412491,-14.33803,-17.423295,-4.36165296,-46.043175,-10.309475,-11.22114,77.727320465,0.458614351,65.64042,0.77600085,13.524055,400.9884024,2.771054715,-6.5679245,0.002990333,-5.8775,-5.4155,-4.674,-5.745,-5.329,-4.6635
2,1.75,3.566358165,-23.62408979,0.428319856,-14.162465,-17.959325,-4.195781944,-44.65686,-10.305585,-11.1718,77.8665136,0.4600636925,65.63409,0.7799388,13.65907,400.88667475,2.735261828,-6.61064,0.0028036665,-5.914,-5.4145,-4.682,-5.8035,-5.3625,-4.6955
2,2.25,4.4325624575,-23.83373271,0.418168909,-14.19651,-17.43383,-4.250837045,-45.35838,-10.294535,-11.12399,77.896158625,0.46396594,65.65729,0.7838884,13.636545,400.90396095,2.726594425,-6.7274045,0.0032706665,-5.953,-5.441,-4.6925,-5.8635,-5.37,-4.7115
2,2.75,4.347760605,-25.94571949,0.4107296265,-13.771095,-17.262135,-4.19405513,-45.33667,-10.28253,-11.05736,77.49099817,0.4757368535,65.65144,0.7789774,13.79671,401.3104239,2.6750599025,-6.77333,0.003270667,-6.0075,-5.4665,-4.707,-5.8785,-5.4165,-4.7425
2,3.25,4.015819149,-26.038549035,0.494518281,-13.66211,-17.16953,-4.177089878,-44.72018,-10.26477,-11.0604,77.720027955,0.5099602585,65.63117,0.7697388,13.23118,401.3241378,2.67686658,-6.800887,0.002865667,-5.994,-5.507,-4.7175,-5.855,-5.4615,-4.756
2,3.75,3.572711938,-25.03241382,0.336199712,-13.58384,-16.99797,-4.014297776,-41.390175,-10.3089,-11.049005,77.60424651,0.4995164545,65.622995,0.76642625,13.357365,401.074316,2.68444662,-6.8330525,0.0030838335,-6.018,-5.534,-4.7455,-5.8615,-5.49,-4.7615
2,4.25,3.856229777,-24.633238525,0.401410427,-13.43795,-17.29591,-4.050698281,-41.52973,-10.318815,-11.07373,77.06280616,0.492476443,65.62228,0.77159335,13.235455,401.1309174,2.688753535,-6.985721,0.0024305,-6.02,-5.5745,-4.75,-5.8225,-5.501,-4.782
2,4.75,4.324295707,-24.418636665,0.390153833,-13.44223,-16.844935,-3.874004228,-45.72314,-10.40437,-11.18251,77.05730901,0.493162132,65.62276,0.7725613,13.09904,401.41739075,2.6571292525,-6.997453,0.002072,-6.004,-5.593,-4.7695,-5.787,-5.5,-4.7885
2,5.25,3.717967211,-25.36426493,0.289110214,-13.63879,-16.70529,-3.83160515,-45.6409,-10.472485,-11.23684,77.18306903,0.4792422905,65.6262,0.7769007,12.831215,401.4625219,2.715200478,-7.048893,0.0031771665,-6.0075,-5.613,-4.8035,-5.7725,-5.5105,-4.7835
2,5.75,4.396607571,-27.64738326,0.3170661065,-13.3802,-16.06569,-3.793999309,-48.079465,-10.29897,-11.041545,77.50184337,0.466565541,65.62424,0.7671851,12.968475,401.3908732,2.672470472,-7.057117,0.0028048335,-5.9705,-5.627,-4.815,-5.7735,-5.516,-4.807
2,6.25,3.726424353,-27.12134688,0.509011565,-13.09507,-15.746565,-3.759328742,-48.508675,-10.343045,-10.91167,77.275007815,0.493232048,65.63218,0.7633167,12.657345,401.0131466,2.671327276,-7.099019,0.0676661665,-5.936,-5.6445,-4.8445,-5.759,-5.517,-4.8285
2,6.75,3.486205999,-28.48711736,0.5447093255,-13.296305,-16.09389,-3.778086384,-44.98621,-10.32855,-11.03393,76.75148791,0.494332166,65.62481,0.7669895,12.97378,401.4065088,2.712978701,-7.164272,4.7796968335,-5.8945,-5.6635,-4.8695,-5.761,-5.506,-4.85
2,7.25,5.7003970615,-24.637949865,0.431618108,-11.786045,-13.95422,-3.775138621,-34.24719,-10.2829,-10.96359,76.89211442,0.521890229,65.63751,0.7467866,13.11143,400.77279615,2.763423571,-7.182118,44.3042335,-5.8775,-5.648,-4.876,-5.76,-5.4985,-4.8915
2,7.75,6.750173259,-16.048940485,0.334043576,-8.221251,-10.1224,-3.209467841,-12.77642,-10.153695,-10.7752,75.86934789,0.5562265075,65.6657,0.7497689,12.87838,400.7816786,2.802264536,-7.231688,127.51201865,-5.8615,-5.6565,-4.888,-5.7385,-5.513,-4.904
2,8.25,8.586892671,-8.814534928,0.635541621,-4.599263,-5.91694,-2.263657691,4.800804,-10.07634,-10.59482,74.6861553,0.639475543,65.672295,0.76066825,12.75401,400.8970289,2.774721472,-7.271072,220.06945,-5.81,-5.6445,-4.9045,-5.712,-5.5075,-4.897
2,8.75,10.61459386,-1.220613846,0.825625147,-1.504055,-2.48063,-1.314173767,35.152895,-10.05877,-10.38798,74.39922992,0.63567788,65.66655,0.7583023,12.46545,401.60913105,2.739618236,-7.268254,313.1373833,-5.7805,-5.6365,-4.9205,-5.661,-5.5005,-4.91
2,9.25,14.96698771,7.729993949,0.60997015,1.65728,1.420662,0.625991884,63.54683,-9.699238,-10.29856,73.266698,0.683383736,65.68639,0.7604577,11.84728,401.6648371,2.698613589,-7.13051,395.58716665,-5.7655,-5.616,-4.9235,-5.65,-5.4655,-4.9045
2,9.75,15.696769295,15.527865315,0.6464438275,6.8751625,6.173749,1.762542303,92.09986,-9.6058835,-10.19282,72.5916904,0.685158855,65.698845,0.756579,11.940205,401.6849608,2.757303323,-6.9651785,473.40201665,-5.781,-5.6025,-4.9285,-5.6455,-5.4135,-4.9195
2,10.25,21.10099967,29.71090253,0.976593478,11.60015,10.99655,3.261784394,124.9058,-9.460302,-9.922151,72.13681101,0.74437145,65.70174,0.7502671,11.42116,401.8822937,2.742115889,-6.851709,543.29673335,-5.7965,-5.5815,-4.9585,-5.6315,-5.3885,-4.9045
2,10.75,23.20357771,34.173923465,0.935088218,16.70756,16.4739,4.976973566,157.3877,-9.088987,-9.7141635,71.2622719,0.735528911,65.706275,0.7357904,11.12718,401.7560862,2.882721188,-6.644909,580.03138335,-5.8235,-5.5695,-4.9745,-5.6165,-5.3365,-4.9015
2,11.25,24.68079569,43.58362338,0.906209451,20.31634,19.72691,5.618140186,177.6475,-8.7318725,-9.388547,69.706893425,0.7600827345,65.712,0.73971935,11.21999,401.5055626,2.932915493,-6.4577825,615.65433335,-5.82,-5.572,-4.9875,-5.583,-5.3265,-4.918
2,11.75,26.289344835,52.60713083,0.983165069,22.67716,21.372875,5.883891663,193.90255,-8.6189,-9.24749,69.77001923,0.751617488,65.705415,0.7364875,10.92645,401.7627927,2.9428474815,-6.137928,655.49213335,-5.8155,-5.5875,-4.988,-5.5475,-5.3125,-4.9015
2,12.25,25.87922037,55.97251661,0.870720794,23.57632,20.69863,7.981923154,195.2979,-8.6831185,-9.1114355,70.390563295,0.7696641925,65.7077,0.71108055,10.83995,401.8631877,3.0073055555,-5.922841,637.56735,-5.754,-5.599,-4.985,-5.488,-5.2905,-4.8905
2,12.75,26.31618009,56.309417585,0.922775182,23.775655,21.746805,7.1997869365,188.56645,-8.511973,-9.17411,70.36361805,0.724516785,65.6928,0.7142573,10.67582,401.9560015,2.974302789,-5.676256,637.00616665,-5.7375,-5.5835,-4.968,-5.456,-5.28,-4.875
2,13.25,26.81728506,56.93525526,1.0613099005,20.93376,19.74796,6.9844331555,165.7693,-8.369829,-9.104252,70.23574375,0.772234111,65.667275,0.7150267,10.48462,401.78186545,3.008257959,-5.471854,605.2775833,-5.688,-5.594,-4.966,-5.435,-5.2865,-4.871
2,13.75,26.39514086,47.49037531,0.8700250155,19.59298,18.14365,7.262437836,148.2413,-8.212916,-8.866378,70.77642583,0.780598964,65.66312,0.7157714,10.17254,401.6176251,3.044270107,-5.368319,538.81725,-5.53,-5.5745,-4.9645,-5.159,-5.2885,-4.8595
2,14.25,23.705957515,40.696142215,0.806000579,15.760335,13.909355,6.2824907765,114.5285,-8.348346,-8.803393,71.00449913,0.743459815,65.64443,0.6915473,10.17879,401.88414025,3.0849448245,-5.22567,438.9720333,-5.271,-5.573,-4.9725,-4.9975,-5.267,-4.854
2,14.75,20.36340432,32.8499926,0.842099361,9.870078,8.34674,5.7391671025,83.06045,-8.308966,-8.9158055,70.968165545,0.70618882,65.64648,0.6995228,9.804104,401.90448705,3.085549507,-5.2312365,349.37215,-5.1315,-5.5565,-4.96,-4.8265,-5.2515,-4.8435
2,15.25,17.015569555,20.52509602,0.661856574,5.9656775,5.812473,4.1935992255,52.897625,-8.332267,-8.94307,70.36227746,0.706162933,65.658855,0.6896055,9.599133,401.4404734,3.055474811,-5.110809,260.64445,-5.05,-5.524,-4.955,-4.688,-5.236,-4.8215
2,15.75,14.369686565,10.8077041515,0.656394775,0.2455913,0.3903352,3.3003168755,18.5735,-8.4191395,-9.0834465,71.45741783,0.677034295,65.66032,0.6831875,9.643685,401.6530799,2.99723042,-5.0810965,160.85998335,-4.851,-5.4345,-4.9695,-4.559,-5.2245,-4.825
2,16.25,10.96255229,1.3883812075,0.537703093,-2.2301065,-2.156133,1.1083263665,-2.39849,-8.637151,-9.203339,72.94332372,0.6318199705,65.67926,0.70071985,9.8999755,402.0255066,2.989017799,-5.0515775,93.07765167,-4.678,-5.344,-4.95,-4.44,-5.1245,-4.807
2,16.75,8.5227565225,-6.80175359,0.465347554,-7.9066435,-8.480109,-0.4675642835,-20.34451,-8.575455,-9.345801,72.56396248,0.578826402,65.688855,0.7110602,10.34561,401.28092705,2.9576111055,-5.038221,43.88528333,-4.5755,-5.236,-4.9225,-4.386,-5.0415,-4.7835
2,17.25,6.4501500505,-13.81191149,0.170517997,-11.72226,-14.27209,-1.5384748215,-30.64605,-9.0233185,-9.792388,75.29224212,0.54846653,65.69173,0.6988134,10.732795,401.88116905,2.935641618,-5.020554,9.8963626665,-4.538,-5.1555,-4.9155,-4.414,-4.969,-4.7795
2,17.75,6.2653894325,-17.01629888,0.1870100045,-14.82423,-16.86239,-2.5832792315,-38.83381,-9.0120235,-9.818597,76.06653201,0.541009332,65.69867,0.6981052,10.47023,401.12677435,2.9927017655,-5.093082,0.713211333,-4.552,-5.0865,-4.8665,-4.4825,-4.923,-4.765
2,18.25,5.640127284,-21.282929605,0.2719282555,-15.78322,-17.90766,-3.7446804815,-42.2201,-8.992651,-9.811901,76.356838135,0.538450866,65.70328,0.71432215,10.39156,400.9019962,2.977121663,-5.285375,0.012595,-4.6085,-5.0295,-4.8295,-4.5865,-4.864,-4.7145
2,18.75,5.145924609,-19.89376334,0.1992638875,-15.53101,-17.52426,-4.5426499975,-38.0116,-9.023334,-9.79284,77.45773449,0.5321964715,65.70483,0.7233184,10.24678,400.9420539,3.013342386,-5.333886,0.004671167,-4.7085,-4.9905,-4.8095,-4.7275,-4.8615,-4.668
2,19.25,5.357580464,-20.54713296,0.321975182,-15.32914,-17.79052,-4.7572121915,-42.561445,-9.073602,-9.895433,76.23418031,0.522789002,65.70344,0.7119334,11.043195,401.0323052,3.025343764,-5.4913915,0.0036413335,-4.839,-4.9405,-4.774,-4.8575,-4.881,-4.658
2,19.75,4.889151601,-20.05378578,0.1876054275,-14.87238,-17.55371,-4.7862479725,-41.865055,-9.141283,-9.9052485,77.31315035,0.4975747005,65.69849,0.7323355,11.167875,400.8349367,3.0498400885,-5.5504125,0.0044873335,-4.9335,-4.911,-4.746,-4.9805,-4.904,-4.6325
2,20.25,3.460951441,-21.62781823,0.282757915,-14.63697,-17.46444,-4.9031452105,-40.853525,-9.3327745,-10.13549,78.18443977,0.470936226,65.69083,0.72892675,11.371765,400.7757405,3.039966877,-5.560648,0.003176833,-5.008,-4.911,-4.7355,-5.0795,-4.937,-4.5975
2,20.75,3.748265075,-20.59269438,0.389776405,-13.85277,-16.582795,-4.827140381,-40.41989,-9.3834545,-10.1899,78.232738085,0.474393227,65.68539,0.7505643,11.709965,400.421943,3.046852453,-5.67881,0.00383,-5.1315,-4.96,-4.709,-5.178,-4.9715,-4.609
2,21.25,3.973594218,-19.19006514,0.281792147,-14.755835,-16.769995,-4.702420954,-41.62386,-9.454502,-10.41698,78.81642093,0.466760176,65.699745,0.74691735,12.304645,400.6328427,3.040070958,-5.83812,0.0039245,-5.2485,-5.0235,-4.699,-5.2685,-5.028,-4.6035
2,21.75,4.7694602115,-22.86504526,0.544002936,-14.9047,-16.371795,-4.510115309,-41.99297,-9.6023905,-10.58778,78.26127846,0.461548703,65.694615,0.7456784,12.12293,400.6468147,2.929966404,-6.020045,0.004203833,-5.364,-5.0625,-4.674,-5.3535,-5.0755,-4.593
