DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2
1,0.25,0.811255,0.4961915,1.61478,0,-15.368,-0.164,80.5933,0.1104532825,99.8,1.2151,0.518266667,0.0097504,-0.322,0.826449084,-6.37125,-4.810666667,-6.32633,-6.1735,-5.549875,-5.922833334,461.73825
1,0.75,0.9473005,0.940318,1.198755,0,-14.954,-0.196,80.408,0.1205785,99.8233,1.38923,0.154266667,0.0142,-0.346,0.80346586,-6.339551724,-4.947689655,-5.968586207,-6.70531,-6.050224138,-6.475810345,459.2725
1,1.25,0.710342616,0.489062,1.010223438,0,-14.615,-0.171633333,79.9917,0.1201163085,99.86,1.349966667,1.54603,0.0148362,-0.325,0.6238925,-6.429466667,-5.2181,-6.19007,-6.89157,-6.187316667,-6.924885,459.331
1,1.75,0.6955415,1.1135725,2.875078321,0,-14.079,-0.158,80.12,0.12299275,99.9,1.3369,0.479467,0.0151,-0.334,0.80388471825,-6.447133333,-5.3347,-6.2065,-7.022466667,-6.22725,-6.9384,457.967
1,2.25,0.9314765,0.895513,0.67512180575,0,-16.8685833325,-0.17402500025,80.627675,0.1133285255,99.9,1.2478775,0.68006675,0.00433463,-0.35225,0.7389755485,-6.674316667,-5.54404,-6.2667425,-6.99271750025,-6.31004864775,-7.06378875,463.3235
1,2.75,0.52967525,1.436075,1.8513375,0,-16.799,-0.18725,80.662,0.11982225,99.9,1.4209475,0.1740665,0.0095587575,-0.34875,0.84264675325,-6.67130000025,-5.6803,-6.257355,-7.01842500025,-6.3462375005,-7.04410875,457.882
1,3.25,0.8239055,0.92365335625,1.3992723575,0,-15.447,-0.180325,80.5441666675,0.126175257,99.8775,1.43499166675,0.42417525,0.017325,-0.371,0.7800267095,-6.67423333325,-5.83408916675,-6.2521,-7.03796749975,-6.34684999975,-7.0071325,456.15
1,3.75,0.717198611,1.237581747,0.73245561775,0,-16.1719166675,-0.16101666675,79.82465,0.13185441275,99.823325,1.2684183335,0.176658,0.019020475,-0.3335,0.55643929125,-6.7517416665,-5.92046750025,-6.237175,-7.03665,-6.475929167,-7.00552666675,456.57175
1,4.25,0.55178488,1.49568,1.68454900625,0,-16.4319166675,-0.14,80.1284166675,0.11875944175,99.823325,1.2154475,0.21361675,0.01715,-0.355,0.73953625,-6.69505000025,-5.9806725,-6.27937,-7.049395,-6.38382499975,-7.0865325005,457.001
1,4.75,0.63544514,0.823423,1.12287311025,0,-16.0185,-0.15079166675,80.334325,0.111607,99.8066666675,1.36751750025,1.36491,0.01230615,-0.37627500025,0.613521,-6.72680833325,-6.08031083325,-6.345905,-7.0501825,-6.43094583375,-7.21515625,456.648
1,5.25,0.643665,0.896021,2.66296032275,0,-15.62125,-0.21317499975,80.9834,0.109606,99.742475,1.2168175,0.744833,0.013136525,-0.40900833325,0.575144647,-6.75341916675,-6.1470525,-6.40938,-7.057125,-6.3703666665,-7.16172375,457.2885
1,5.75,0.624690118,1.157646703,1.515105,0,-15.49825,-0.206,80.79545,0.1013345,99.725,1.169625,1.09428,0.016575,-0.409,0.63724185175,-6.75738583325,-6.13365833325,-6.46376,-7.07706,-6.386541667,-7.20043625,456.87
1,6.25,0.704479,0.4472925,1.10524640575,0,-16.1068333325,-0.19775,80.861425,0.11728947,99.7225,1.11877,1.3785725,0.017722625,-0.38875,0.697597108,-6.75836083325,-6.09899166675,-6.439495,-7.09907,-6.4869125,-7.1575175,455.369
1,6.75,0.78520375,0.9852977065,1.72910522575,0,-15.57575,-0.21675,80.6539,0.12161,99.725,1.2141975,1.21314249975,0.034875,-0.40649166675,0.759971,-6.79236083325,-6.06096666675,-6.391455,-7.13542,-6.4464500005,-7.26834,452.555
1,7.25,0.7022714565,1.99159,1.35881,0,-15.52125,-0.1715,78.77365,0.118891387,99.7,1.114055,0.7463085,0.0293,-0.368,0.933117371,-6.77935000025,-5.89138250025,-6.39497,-7.120235,-6.3522708335,-7.11954708325,452.241
1,7.75,0.6426075,1.73833,0.543131,0,-15.54175,-0.17005833325,77.8218583325,0.1091865,99.680825,1.03277,0.64834166675,0.024343075,-0.35325,0.905985,-6.79851749975,-6.00857499975,-6.4032175,-7.1166275,-6.32305000025,-7.0745483335,452.242
1,8.25,0.578932579,1.465894565,1.849051963,0,-14.92625,-0.16056666675,78.3685749975,0.11372875,99.6925,1.0009025,0.555233333,0.0395,-0.3435,0.8439965575,-6.81027500025,-6.04463916675,-6.3990975,-7.09688249975,-6.3832462505,-7.14112499975,455.33925
1,8.75,0.352163,0.7429605,2.8601976595,0,-15.37975,-0.18075,78.5425750025,0.1053557175,99.6991666675,1.3079725,0.55070025,0.041475,-0.35699166675,0.765842049,-6.84724249975,-6.03640833325,-6.3514075,-7.10529999975,-6.47861666675,-7.34235833325,455.3465
