DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,1.0446503680307,0.208102846822798,93.8945884894857,3.42005651505296,0.432942024242671,7.24503318731625,9.03650380488035,2.19923973411698,424.099548160688,4.95714194985663,442.871364142844,6.29797476920742,424.630715258452,442.955052996153,6.42704774591835,425.371649615096,442.803262073065,6.04077120533588,425.257538591532,443.266276706588,6.00438182035382,425.499843292883,10.7653914331054,3.33802975875883,1.72163062010971,8.8955,7.8695,2.38216,1.55865,3.331,3.32373,0.543517499999995,94.24661775,92.99,3.82259,-0.152250000000003,-0.0815000000000046,0.629999999999999,6.3,0.12625,7.02999999999999,0.905249999999998,288.7975,312.53,291.51,312.4525,0.35025,0.02,0.38,0.24,0.48,0.07,0.2,-0.0195,0.0178999999999976,-0.1805,-0.4188,-0.21275,0.123725,0.254,0.1352,0.024,-1.108025,-2.201725,-0.28275,0.0180749999999996,0.16105,0.26,0.193,-0.05,-0.782725,-0.820975000000001,-0.287075,-0.147375,-0.074975,0.393,-0.00897500000000001,0.543,0.125,-1.247675,-1.0396,-0.466175000000002,0.021075,0.13705,0.336075,0.172,-0.18395,-1.085125,-0.968200000000003,-1.00735,-0.2659,-0.00370000000000002,0.1641,0.508025,0.596075,0.5014,-0.651200000000001,-5.1995,11.74125
1,0.75,0.794652402053854,0.187408116552608,61.9531926060748,2.41493827532651,0.501443472120682,4.65518313243569,5.74220829865792,2.26478242604611,424.663940641265,4.25853667111406,442.768619478361,6.61069262638039,425.15086900478,442.480245791877,6.71439787471266,425.194880219794,442.58195267475,6.36854309116753,424.679602043296,442.745387603272,6.34055220041812,425.834595883083,11.2995300344084,3.20179556643565,1.36745812242931,8.45099999999999,7.85425,3.207545,1.95285,3.2605,3.51529999999999,1.7699125,94.238397,95.32025,3.79522,0.102249999999999,0.102499999999997,0.756000000000001,4.4,0.10875,5.52249999999999,1.163,289.35,311.65,290.33,311.9575,0.35,0.01,0.37,0.23275,0.47,0.07,0.2,-0.01,0.442900000000002,-0.118700000000002,-0.432375,-0.2109,0.1247,0.254,0.1352,0.024,-1.061325,-2.22625,-0.283775,0.0180999999999996,0.1601,0.26,0.193,-0.05,-0.784375,-0.850250000000001,-0.284125,-0.14735,-0.074,0.392,-0.00895,0.543,0.125,-1.217125,-1.02105,-0.461425000000002,0.021075,0.136075,0.336075,0.171125,-0.183925,-0.910774999999997,-0.623675,-0.9666,-0.267925,-0.00480000000000007,0.16405,0.508,0.5971,0.5025,-0.7584,-3.85057500000003,11.075
1,1.25,0.569904575170011,0.131808876887137,39.1724216195157,1.42327999148551,0.526528727171756,30.0379205310175,13.4652523579384,2.39394830849737,425.414702285864,4.3147344756543,442.377156804097,6.41091092523538,424.215758078571,442.531389206824,6.44827491435402,424.835746923472,442.293539455282,6.27535817543667,424.690957052857,442.482367147134,6.31435809418296,425.005394567692,9.3837092225182,3.57815970449462,1.03461024691995,8.333,7.5345,3.21193,1.86117499999999,3.2702,3.59759,1.03764999999999,94.1666975,93.7935,4.3547225,-0.256000000000005,0.0529999999999985,0.898500000000002,3.5025,0.35275,5.2025,0.973249999999999,291.8325,311.2725,291.4,312.0125,0.34,0.01,0.37,0.223,0.47025,0.06,0.20075,-0.0195,0.422050000000002,-0.123400000000001,-0.451725,-0.21,0.1247,0.254,0.134725,0.024,-1.0375,-2.2196,-0.282875,0.0190749999999996,0.161025,0.26,0.193,-0.05,-0.748275,-0.8582,-0.27675,-0.1467,-0.074,0.393,-0.00897500000000001,0.543,0.125,-1.18712500000001,-0.961475000000002,-0.480050000000002,0.021075,0.1361,0.33615,0.171125,-0.183925,-1.0325,-0.824800000000001,-0.90455,-0.2688,-0.00550000000000003,0.164075,0.508,0.59705,0.5018,-1.014,-3.85990000000001,11.93475
1,1.75,0.761633170525635,0.0982762208146829,39.7342032233676,0.865875635888253,0.496437478320842,-2.06847470634833,10.304199682127,2.69690932235586,423.72204558559,5.27668398745306,442.329374682854,6.26269360804647,423.919209932018,442.629173065685,6.2433396896624,425.095481892625,442.401193132109,6.181992079745,424.821026010618,442.649419907226,6.15269653695476,425.244045550037,10.1334527847766,2.98063024759674,1.56538352895924,8.999,7.9985,2.7834225,1.888075,3.13431,3.15637,1.42193749999999,94.16735,94.2275,3.7533525,-0.80150000000001,0.00775000000000192,0.862500000000002,3.405,0.366249999999999,5.6,1.136,295.585,311.1575,295.35,311.35,0.35,0.01,0.38025,0.24,0.48,0.0702499999999999,0.2,-0.0195,0.102425000000003,-0.151800000000001,-0.47685,-0.214825,0.125675,0.253025,0.134725,0.024,-1.03925,-2.167,-0.28395,0.0190999999999996,0.161025,0.26,0.193,-0.05,-0.741075,-0.879975000000001,-0.2736,-0.148325,-0.074,0.392775,-0.00895,0.543,0.125,-1.18397500000001,-0.965650000000003,-0.500650000000002,0.021075,0.135125,0.336225,0.17115,-0.183925,-1.0428,-0.62725,-0.897475,-0.26695,-0.00672500000000009,0.165,0.508,0.596075,0.5,-1.040475,-5.3013,12.2815
1,2.25,0.959546816019467,0.207142455514225,40.4695983950565,2.70377746924533,0.456592761806194,93.225074335286,11.0045737003679,2.96524614751659,425.153865314193,5.164022568639,442.354874763641,6.20684648585461,424.1234052045,442.236308727831,6.1387238075102,424.529541673029,442.413473649245,6.13353553020266,424.274336973354,442.470979095723,6.13113761321651,424.573926932913,8.06316174236431,4.05845622184281,1.39701904871739,8.49275,7.4955,3.193335,2.224,3.08356,3.09207,2.16524,94.1526415,94.321,4.322215,-0.486000000000005,-0.347749999999997,0.42899999999999,3.51749999999999,0.105999999999999,5.3075,1.03075,295.935,309.91,297.075,310.44,0.35,0.01,0.36025,0.27,0.47,0.07,0.2,-0.01,0.137149999999999,-0.109500000000001,-0.5269,-0.2187,0.12665,0.253025,0.1362,0.024,-1.0362,-2.201125,-0.2869,0.0190749999999996,0.16005,0.26,0.193,-0.05,-0.757675,-0.842800000000001,-0.27285,-0.146375,-0.074,0.392775,-0.00895,0.543,0.125,-1.177775,-0.960325000000004,-0.513300000000002,0.0201,0.13415,0.336225,0.172,-0.183925,-0.438400000000001,-0.400475,-0.891350000000001,-0.265,-0.00767500000000011,0.165,0.508,0.5961,0.49765,-0.9705,-5.31465,11.424
1,2.75,1.0128484075176,0.0835074978009628,30.6298039642328,2.15441950263537,0.495999849422223,-2.55729972836971,7.85405827815778,2.25632903386899,424.305631162771,4.92712071956175,441.918687694967,6.12830992606039,423.255836834997,442.255813223774,6.1237520163888,423.806512215047,442.203028966202,5.96445408476706,423.729037348125,442.400062983186,5.81357071908669,424.961753375844,9.28569232106982,3.47498711741341,1.11829452809471,8.3305,7.3695,3.4943,2.684375,3.289,3.5854625,3.2025675,94.181217,92.864,4.20084,-0.365500000000001,-0.278,0.429250000000003,4.0025,0.27,5.4,1.06125,290.315,309.1625,295.125,309.045,0.35,0,0.37,0.23,0.47,0.07,0.21,-0.01,0.537349999999997,0.08675,-0.5414,-0.21085,0.127625,0.253025,0.135525,0.024,-1.035725,-2.327175,-0.291775,0.0190749999999996,0.161025,0.26,0.193,-0.05,-0.7761,-0.67145,-0.27175,-0.1467,-0.074,0.3928,-0.00895,0.543,0.125,-1.184425,-0.944650000000004,-0.492625000000002,0.0201,0.13415,0.3352,0.172,-0.183925,-0.410900000000007,-0.437000000000001,-0.885400000000001,-0.265925,-0.00765000000000012,0.164,0.508,0.5962,0.49665,-0.80285,-4.0526,10.8225
1,3.25,0.922116820653453,0.124647480674398,47.4738910166764,4.23534656712199,0.55249152563086,1.60814182025813,18.6573174795097,2.34965568839643,424.259321000755,4.68443869479488,441.867054908843,6.15745860880167,423.498461784464,441.878158945685,6.27776214798026,424.020260933608,442.115073085982,6.43120387899502,423.880041630784,442.21908080157,6.15434215074754,424.306485384421,10.2335623039906,4.03910264617212,1.27968739946202,8.59125,8.01225,3.207505,2.65635,3.44785,3.8868,2.8543625,94.1602415,92.637,4.1211175,-0.749750000000004,-0.333499999999999,0.241999999999996,3.7025,0.189499999999999,5.3125,0.851749999999999,288.5225,311.095,295.525,308.965,0.35,0.01,0.39,0.26,0.47025,0.06,0.2,-0.01,1.03044999999999,0.515400000000002,-0.266600000000001,-0.20395,0.128625,0.254,0.13605,0.024,-1.03575,-2.327025,-0.29665,0.0190499999999996,0.161025,0.26,0.193,-0.04995,-0.772475,-0.6817,-0.26825,-0.1458,-0.07495,0.3928,-0.00895,0.54305,0.125,-1.18485,-0.931400000000004,-0.450750000000002,0.021075,0.133175,0.3351,0.172,-0.183925,-0.511300000000006,-0.522424999999999,-0.877100000000001,-0.26575,-0.00825000000000004,0.164,0.508,0.59625,0.49605,-0.70915,-5.4236,11.327
1,3.75,0.741198666645426,0.111991310094583,38.2251752788281,3.70772642210916,0.503402943112694,-1.79866950835875,9.67549220980317,2.65335611759347,425.104658843292,4.65968716676434,441.362257961109,6.08992633436277,423.019488426845,441.686045284576,6.06628097734288,423.789884008125,441.606446531393,6.20356241214307,423.494845943708,441.701404552637,6.09930475908574,424.882203711223,10.7005661445843,4.08216024515875,1.41686421077889,8.665,7.896,3.484705,2.646225,3.7555,4.013125,3.337245,94.1293355,91.878,4.2181,-0.648250000000004,-0.202999999999999,0.0964999999999962,4.515,0.11,6.6125,0.8345,289.24,312.2875,292.495,308.545,0.35025,0.01,0.38,0.22325,0.48,0.0602499999999999,0.20075,-0.01,1.24137499999999,0.582600000000002,-0.21385,-0.2018,0.129575,0.254,0.131625,0.024,-1.0424,-2.135175,-0.30345,0.0190499999999996,0.161025,0.26,0.193,-0.05,-0.77545,-0.71355,-0.2654,-0.14545,-0.074975,0.392775,-0.00897500000000001,0.543025,0.125,-1.17605,-0.917375000000004,-0.430150000000002,0.021075,0.133175,0.3351,0.172,-0.18395,-0.264300000000002,-0.659200000000001,-0.871650000000001,-0.2657,-0.00915000000000005,0.16305,0.508,0.59615,0.4962,-0.7178,-4.0548,12.38025
1,4.25,1.23606441084572,0.246449994636233,35.4826648480768,1.86461935346433,0.524147224076183,-1.50104638736339,16.8087240104789,3.44097850768504,425.783124938636,4.50392580080327,441.435857434652,5.98418819093594,423.011395071375,441.456838583844,5.99708382844579,423.939617660563,441.531957914128,5.93599348490085,423.343087006613,441.731784044765,6.00670378310734,425.348737346356,9.18891747973262,4.14871613168863,1.41392251116615,8.4375,7.474,3.832315,2.70192499999999,3.9217225,4.092575,3.19815,94.111582,91.766,4.36471,-0.647750000000004,-0.165749999999999,0.170499999999996,3.8,0,5.8,1.27275,289.37,313.6525,294.235,309.875,0.35,0.01,0.37025,0.28,0.47,0.07,0.2,-0.02,1.343,0.843049999999995,-0.160200000000001,-0.200625,0.13055,0.253025,0.13215,0.02405,-1.05175,-2.0722,-0.30735,0.0199999999999997,0.161025,0.26,0.193,-0.05,-0.759175,-0.720025,-0.265175,-0.145475,-0.074975,0.392775,-0.00897500000000001,0.543025,0.125,-1.1617,-0.900950000000004,-0.400000000000001,0.021075,0.133175,0.3351,0.172,-0.18395,-0.1688,-0.729,-0.872150000000002,-0.265875,-0.0101,0.164075,0.508,0.59615,0.495875,-1.024325,-3.85375,12.9435
1,4.75,1.10424683699227,0.0928638516128292,51.8193819416854,1.89754161519875,0.672684082894302,27.4997364304267,14.4216640537162,3.53292521703421,424.062029631817,4.18669607255696,441.816445251536,6.04422216595545,422.970369669731,441.925822395059,6.08783230181103,424.177675888838,441.903625184301,6.09804083510454,425.560402156649,442.004835690929,6.06612469750673,424.599594273246,9.68236939112463,3.90832788445876,1.21085577001387,8.53999999999999,8.079,3.4202075,2.44229999999999,3.3363225,3.8172225,3.03319,94.089389,93.123,4.2226,-0.797500000000004,-0.11375,0.652499999999998,3.81,0.118,5.605,0.831499999999999,287.8675,314.625,294.02,311.92,0.35,0.01,0.37025,0.24325,0.47025,0.06,0.2,-0.01,1.279,0.451200000000003,-0.154200000000002,-0.198475,0.1315,0.253025,0.136,0.024075,-1.05455,-2.06455,-0.29465,0.0199999999999997,0.161025,0.26,0.193,-0.05,-0.775700000000001,-0.73125,-0.264075,-0.1459,-0.07495,0.3928,-0.00897500000000001,0.543,0.125,-1.137375,-0.881275000000003,-0.410750000000001,0.021075,0.1332,0.3351,0.172,-0.18395,-0.233474999999999,-0.7035,-0.867525000000002,-0.2659,-0.0115000000000002,0.16405,0.508,0.5961,0.497,-0.676375,-2.88625000000001,12.26775
