DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_OUT,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2,LW_IN,LW_OUT,VPD
1,0.25,0,-5.46020696625,-54.08528,0,-39.7274475,-1.858207,53.82338,0.01995,96.6638,0,-38.6414,0,-2.260969,0.20596475,-16.7542,-17.3505,-26.8707,-22.1628,-12.824224875,-21.0541,403.854035,160.22,155.328,0.0216232
1,0.75,0,-8.101403577625,-50.969355,0,-39.727,-1.857285,54.572575,0.02104,96.531695,0,-34.0515,0,-2.29031,0.2024104,-16.757745,-17.0511,-25.9142,-22.2941,-12.99975875,-21.1693,404.24179,160.0735,155.354,0.02315738
1,1.25,0,-5.874478922575,-50.152113213,0,-39.72845,-1.8653225,54.02805,0.01914,96.517475,0,-34.0295925,0,-2.2965625,0.204931,-17.571725,-17.2376,-27.7545,-22.6478,-13.070898625,-21.71695,404.04632,159.8655,155.38975,0.062202875
1,1.75,0,-6.07984625,-52.385275,0,-39.727,-1.8391775,53.48845,0.021725,96.668375,0,-28.8765,0,-2.29169,0.21015835,-17.64668,-17.32875,-27.7603,-22.7477,-13.140701,-22.2105,404.31,159.85,155.7905,0.030256525
1,2.25,0,-4.746046667275,-47.94604,0,-39.7264,-1.8588875,53.39675,0.02319,96.51834,0,-29.05001,0,-2.3098425,0.2178206,-17.6859875,-17.4071,-28.1429,-22.8277,-13.19901075,-22.67015,404.732,160.4115,155.3865,0.028329475
1,2.75,0,-10.48951,-46.00211,0,-39.72585,-1.84931,54.3982,0.01986,96.674515,0,-28.292045,0,-2.3235675,0.201072725,-17.72128,-17.467575,-28.4271,-22.8932,-13.25409425,-22.6832,404.83,160.84,155.37575,0.070036425
1,3.25,0,-9.76479556025,-51.79072,0,-39.7227625,-1.86529875,53.15394,0.02018,96.5341925,0,-27.6306,0,-2.32876475,0.2025195,-17.75627,-17.533775,-28.5688,-22.9748025,-13.30776775,-22.724315,404.80932,160.5225,155.07375,0.030069475
1,3.75,0,-5.60156175,-50.16668,0,-39.723325,-1.878175,53.60672,0.02164,96.633565,0,-26.973935,0,-2.35114475,0.18815825,-17.7844325,-17.5928,-28.6186475,-23.024255,-13.358339375,-22.83323,404.9058975,160.18225,156.02425,0.066382325
1,4.25,0,-9.0785564146,-48.82443,0,-39.7216275,-1.90783075,54.0657325,0.02018,96.62014,0,-25.663955,0,-2.35861825,0.1971254,-17.81917,-17.6594,-28.6549775,-23.06915,-13.406318625,-22.93758,404.978025,160.15475,156.13475,0.07069065
1,4.75,0,-5.44428,-51.062939852,0,-39.7227675,-1.919178,52.8093225,0.0194,96.5976,0,-27.312265,0,-2.372662,0.19817,-17.7898875,-17.721825,-28.98531,-23.102,-13.459902875,-23.04149375,404.9272725,161.20075,155.49,0.0496913
1,5.25,0,-4.04976173,-47.8710175,0,-39.7183025,-1.9304315,53.7626375,0.021455,96.557,0,-30.4901125,0,-2.36994675,0.189837675,-17.7094025,-17.787575,-29.00435,-23.1331925,-13.51091225,-23.1266275,405.5562425,160.77275,155.4155,0.0629874
1,5.75,0,-6.005286,-47.53845,0,-39.71753,-1.91985325,54.29705,0.02135,96.59694,0,-29.97615,0,-2.3804105,0.195197125,-17.7008175,-17.847325,-29.05389,-23.1808675,-13.561491,-23.19537875,405.5635225,160.879,155.238,0.071253975
1,6.25,0,-7.25358257,-41.748,0,-39.725015,-1.91490725,54.3708125,0.022835,96.602975,0,-30.22435,0,-2.3680455,0.187889975,-17.7823875,-17.91305,-29.0740325,-23.2608625,-13.618083875,-23.42561875,404.9402025,162.292,155.248,0.071669525
1,6.75,0,-6.1356935,-44.49296,0,-39.7264725,-1.91058425,53.8276575,0.019145,96.56192,0,-30.51124,0,-2.363246,0.187806325,-17.8924825,-17.9718,-29.1270875,-23.3597025,-13.6895385,-23.34997625,405.64458,161.972,155.6295,0.06277415
1,7.25,0,-3.26504775,-43.928,0,-39.7270775,-1.9160035,53.8827925,0.02458,96.552875,0,-30.1819,0,-2.3725625,0.18058,-18.003135,-18.04435,-29.1711975,-23.4542925,-13.758974875,-23.0667425,405.433,161.13175,156.68275,0.039634975
1,7.75,0,-4.085280845,-38.95894886025,0,-39.7265325,-1.90893675,54.300525,0.0188275,96.56125,0,-29.0358325,0,-2.38387125,0.206257625,-18.0784225,-18.108375,-29.0774,-23.5157425,-13.819995125,-22.84752875,404.63114,160.42425,157.33575,0.070778975
1,8.25,0,-5.018188,-58.29574506775,0,-39.7284625,-1.90763925,53.44831,0.0218,96.537455,0,-29.797155,0,-2.39341975,0.2126355,-18.1155625,-18.166075,-28.6271475,-23.52875,-13.86927375,-22.63461625,404.081625,160.35825,157.78725,0.071134725
1,8.75,0,-3.59194625,-52.017935,0,-39.727775,-1.9051245,53.3920325,0.018775,96.5531675,0,-29.85055,0,-2.398674,0.205015,-18.1288425,-18.2488,-28.6773025,-23.599075,-13.913701625,-22.5618025,404.1465,160.59775,157.83275,0.070140075
1,9.25,0,-4.0280459776,-44.922825,0,-39.72834,-1.91642075,53.694295,0.023215,96.59852,0,-29.74175,0,-2.398946,0.2035291,-18.11862,-18.340175,-28.7661025,-23.809245,-13.950732,-22.5571975,404.159225,159.801,157.7185,0.071158175
1,9.75,0,-4.9977722345,-47.44535,0,-39.7275075,-1.861191,54.00844,0.0209375,96.6009,0,-28.25475,0.14056895,-2.4105385,0.209667925,-18.10596,-18.428825,-28.6367825,-23.784175,-13.988299625,-22.5604325,405.374435,159.49,157.50275,0.071626725
1,10.25,0,-4.4963,-67.66489658625,0,-39.7286625,-1.8631825,54.1451575,0.022105,96.6156025,0.28614255,-25.7150775,1.32308975,-2.4205285,0.20434495,-18.0871,-18.514925,-28.5007325,-23.753355,-14.0208365,-22.556785,405.09994,160.492,157.0375,0.0720309
1,10.75,0,-4.31165,-48.80195,0.354436,-39.7257975,-1.8776045,54.33951,0.01877,96.63365,1.146991,-20.55765,4.5435705,-2.42260825,0.204612825,-18.06383,-18.597575,-28.3547525,-23.717245,-14.055234875,-22.55692625,405.2,163.79,159.286,0.0729992
1,11.25,0,-4.3149470786,-47.420315071,1.9659005,-39.498875,-1.86037425,53.931935,0.015845,96.6617375,2.5826015,-20.59906,8.650896,-2.324023,0.194423125,-18.099945,-18.478425,-28.19735,-23.747055,-14.114317,-22.5558675,405.026825,163.22575,160.75725,0.082234375
1,11.75,0,-4.260871,-41.0004,3.264394,-38.89097,-1.77837725,54.6578375,0.0224,96.64012,3.89353175,-14.39332,13.99179,-2.26382175,0.219109,-18.17741,-18.60835,-28.1975875,-23.7915275,-14.163917125,-22.5575925,405.22338,164.687,164.4655,0.10056125
1,12.25,0,-5.22049075,-36.5059725,4.125727,-37.922785,-1.77587425,54.394095,0.02001,96.60016,5.321096,-15.580855,17.30495,-2.19146075,0.222721,-18.2357075,-18.58645,-28.173355,-23.829275,-14.203371375,-22.54540875,404.82108,170.004,169.743,0.106478
1,12.75,0,-2.96752,-38.6218,4.492394,-37.3745375,-1.7620545,52.608185,0.025045,96.60244,6.0873845,-17.7003925,19.8740725,-2.20658075,0.238903,-18.275705,-18.54305,-28.192345,-23.841835,-14.22798275,-22.53903875,404.850165,175.07875,173.37925,0.10780625
1,13.25,0,-3.47613275,-38.55456304575,4.86806475,-36.679105,-1.793094,52.3873975,0.0199925,96.609115,6.18067075,-19.6647675,20.604365,-2.195255,0.24090665,-18.2846575,-18.4869,-28.2880625,-23.831035,-14.233968,-22.5575875,404.0882,177.012,174.4865,0.12690925
1,13.75,0,-2.1472712894,-40.958863038,4.3715565,-35.7591275,-1.82056725,51.945325,0.018275,96.60381,5.01660025,-19.98023,17.8293575,-2.133146,0.23898,-18.256765,-18.3991,-28.2289675,-23.822305,-14.228559875,-22.5751675,403.89195,180.074,176.20675,0.1370315
1,14.25,0,-2.474450931575,-41.43923036625,3.047552,-36.2817725,-1.779947,51.6633175,0.0236575,96.5911025,3.85038075,-22.284385,14.2618025,-2.129505,0.211585275,-18.2515925,-18.288925,-28.2257025,-23.8125475,-14.198561125,-22.63229125,403.8918,182.492,177.04425,0.1438985
1,14.75,0,-2.964782098,-43.17761,0.993210375,-36.7985275,-1.80677475,52.856985,0.023275,96.5878,1.87336125,-28.780475,6.3333405,-2.203857,0.21074625,-18.349525,-18.16375,-28.1771725,-23.806735,-14.052188,-22.71463125,404.0025,182.561,176.1275,0.1250025
1,15.25,0,-3.470584938125,-45.5528238215,0,-37.319635,-1.78483375,53.550235,0.02234,96.58884,0.506522775,-31.3236875,1.659752,-2.22207575,0.205390525,-18.4308275,-18.0285,-27.7977225,-23.7796525,-13.883144625,-22.7955425,403.692,177.34475,172.79,0.10965475
1,15.75,0,-6.121082,-47.97853789275,0,-38.69142,-1.82809475,54.97443,0.0204,96.594245,0,-32.25095,0.182589025,-2.1879235,0.1897275,-18.45866,-17.8794,-27.1707025,-23.7697,-13.677902,-22.8688825,403.891,172.04125,168.7365,0.0885021
1,16.25,0,-4.495286,-47.3305875,0,-39.3095875,-1.8602325,54.7802075,0.019044,96.6075325,0,-34.55915,0.009688233,-2.2011595,0.1858717,-18.503115,-17.7196,-27.172255,-23.752515,-13.51750825,-22.85641,402.6584525,168.1685,163.5945,0.084897025
1,16.75,0,-5.8807015,-50.0576,0,-39.5994925,-1.824608,55.0603925,0.02182,96.6340275,0,-35.62274,0,-2.154819,0.1952944,-18.44061,-17.6168,-26.9904175,-23.7321425,-13.354421,-22.60946625,403.5188475,165.4335,160.547,0.0758668
1,17.25,0,-6.4919705,-46.603412494,0,-39.69458,-1.83126375,55.266435,0.0198675,96.650925,0,-34.5415,0,-2.14347475,0.18750725,-18.20807,-17.5814,-26.92329,-23.709225,-13.190376,-23.11516875,403.4414,168.796,158.813,0.07088075
1,17.75,0,-4.88772,-45.5423287375,0,-39.7141375,-1.831164,55.545375,0.023365,96.64809,0,-33.8824025,0,-2.1580895,0.2028824,-17.969645,-17.5584,-26.9519125,-23.6857025,-13.02846025,-23.1845125,403.5107475,165.95025,158.404,0.0697517
1,18.25,0,-3.86099,-47.45023881925,0,-39.7210775,-1.88782025,55.38757,0.02065,96.64706,0,-30.6633625,0,-2.1822385,0.216083875,-17.72856,-17.5648,-27.081385,-23.6759925,-12.98561975,-22.61962,403.583575,163.4845,157.34075,0.0456316
1,18.75,0,-4.953362,-41.72072860875,0,-39.7217725,-1.9116345,54.6441875,0.02044,96.6654,0,-32.4982375,0,-2.1921925,0.200679,-17.529105,-17.5732,-27.2662225,-23.6759575,-12.970406,-22.64452,403.80199,162.5855,156.645,0.015327
1,19.25,0,-6.1700730088,-42.189754717,0,-39.723155,-1.9596425,53.812195,0.0211625,96.67035,0,-32.967055,0,-2.2251205,0.192994,-17.52653,-17.5282,-27.4800275,-23.6753925,-12.9533725,-22.67000125,405.2225675,162.7365,156.31675,0.019986025
1,19.75,0,-7.022,-48.1034882315,0,-39.7251,-1.9608475,54.095325,0.02118,96.68319,0,-37.602435,0,-2.26979,0.1865595,-17.53213,-17.4724,-27.754,-23.662,-12.937269,-22.7028,405.453425,162.70775,155.80225,0.0495363
1,20.25,0,-5.087925,-42.2589375,0,-39.725525,-1.963,54.3196,0.02133,96.6345075,0,-36.90194,0,-2.304245,0.193874,-17.53006,-17.4228,-28.0341,-23.6674,-12.91359175,-22.73435,405.08635,161.93375,155.63375,0.0300829
1,20.75,0,-6.957188,-45.257569341,0,-39.7269,-1.958325,53.843025,0.0248375,96.6179,0,-31.67654,0,-2.33993,0.18600925,-17.54106,-17.3564,-28.3218,-23.6955,-12.8965275,-22.6491,404.7557575,161.423,155.6745,0.03835975
1,21.25,0,-5.458821,-46.03125319625,0,-39.726625,-1.966375,53.5449,0.02133,96.7079225,0,-32.0116,0,-2.364625,0.194118,-17.555755,-17.3502,-28.6194,-23.7047,-12.874687,-22.56765,405.0622275,161.632,156.244,0.069075125
1,21.75,0,-4.4671553089,-44.30706,0,-39.728375,-1.95269,53.60905,0.0226125,96.713165,0,-34.5472775,0,-2.38651,0.20245095,-17.576135,-17.3366,-28.9243,-23.7359,-12.85577625,-22.8087,404.7528525,161.276,156.1935,0.06966395
1,22.25,0,-5.5591745,-48.96317,0,-39.727625,-1.9559625,53.193125,0.0188,96.701245,0,-34.11355,0,-2.388805,0.2140905,-17.611635,-17.3564,-29.2171,-23.7525,-12.839298,-22.41655,404.27375,160.74375,155.79525,0.05330035
1,22.75,0,-5.6046402994,-60.4101,0,-39.72845,-1.92343,53.9273,0.02461,96.54336,0,-34.6884,0,-2.385465,0.2047117,-17.63162,-17.3942,-29.2767,-23.7758,-12.863636,-22.3546,404.47676,160.723,155.7715,0.068495225
1,23.25,0,-4.6335,-46.4696125,0,-39.72935,-1.913785,55.074425,0.021155,96.6946325,0,-38.4520275,0,-2.40021,0.1967083,-17.662195,-17.4426,-29.2569,-23.7747,-12.91141375,-22.3045,404.75907,160.5835,155.50225,0.0692987
1,23.75,0,-7.1902775,-52.692525,0,-39.7276,-1.8921275,53.891475,0.021175,96.667725,0,-39.177875,0,-2.4118175,0.1965352,-17.34439,-17.4894,-29.3265,-23.4551,-12.75617475,-22.38725,404.75089,160.92475,155.24975,0.070269725
2,0.25,0,-6.53321913875,-42.8496,0,-38.352345,-1.8400465,50.284645,0.0196,97.17148,0,-40.374705,0,-2.3794015,0.19661745,-14.6571,-15.4868,-22.60422,-21.7815925,-8.2101205,-16.930495125,405.1001375,146.26625,165.28425,0.076379575
2,0.75,0,-4.686781,-40.28290842325,0,-38.636635,-1.8525015,50.9901325,0.02038,97.169625,0,-37.13725,0,-2.4081615,0.2069476,-14.5943,-15.4176,-22.51048,-21.46902,-8.343982,-16.6610245,404.8409,145.013,165.54525,0.076471975
2,1.25,0,-6.45331375,-46.5116,0,-38.81497,-1.83789075,51.2626125,0.01984,97.117455,0,-38.882365,0,-2.4094645,0.19852665,-14.62605,-15.4224,-22.6055575,-21.63857,-8.38122325,-16.481217125,404.87326,145.15025,165.00575,0.0766042
2,1.75,0,-7.1313654939,-43.7066,0,-38.774045,-1.867659,52.81821,0.0230025,97.119535,0,-41.308225,0,-2.40967075,0.212025775,-14.60455,-15.3936,-22.6616975,-21.643865,-8.394626,-16.3685965,404.392595,144.7075,165.232,0.08193405
2,2.25,0,-6.5824675,-46.5644422265,0,-38.6762425,-1.89782725,52.5886275,0.022125,97.035725,0,-40.2724625,0,-2.38239825,0.2107345,-14.60215,-15.3608,-22.7355325,-21.63843,-8.39752375,-16.3702865,404.47229,144.75425,165.28225,0.085062325
2,2.75,0,-6.056657,-46.6001367255,0,-38.6683525,-1.8843175,53.96238,0.022308,97.0210275,0,-34.9959,0,-2.39116175,0.214971,-14.63095,-15.328,-22.97727,-21.63476,-8.38993325,-16.62125125,404.27335,143.96425,164.762,0.0814819
2,3.25,0,-10.382063044125,-48.36024,0,-38.75254,-1.82834375,54.03991,0.01974,97.118595,0,-34.9654,0,-2.390295,0.2070855,-14.6666,-15.2986,-23.2785825,-21.6281675,-8.38167775,-16.8460325,404.52354,143.725,164.15225,0.052870025
2,3.75,0,-4.8805125,-45.2334375,0,-38.9437275,-1.84865875,50.962965,0.02006,97.11203,0,-34.258375,0,-2.395735,0.21754155,-14.69985,-15.2712,-23.54758,-21.6254575,-8.3902685,-17.039525625,404.32522,143.1525,162.3725,0.032738225
2,4.25,0,-6.89834091025,-49.58389,0,-38.69125,-1.8698065,51.40103,0.0203175,97.12791,0,-31.7963,0,-2.38688425,0.19966275,-14.7387,-15.2466,-23.8109825,-21.6181,-8.40749875,-17.2083745,403.95832,142.28125,161.85225,0.05434735
2,4.75,0,-8.033377,-44.0532,0,-39.09802,-1.92389,51.3403225,0.020525,97.121445,0,-29.9972,0,-2.3886525,0.209094075,-14.7731,-15.2286,-24.0652075,-21.6144675,-8.4214795,-17.358995125,404.3502325,141.6905,162.131,0.0174264
2,5.25,0,-5.293465,-45.23564,0,-39.315825,-1.930475,51.019025,0.02112,97.130265,0,-31.1536675,0,-2.397965,0.20055925,-14.8291,-15.240025,-24.3804,-21.64835,-8.445284125,-17.5307825,403.059425,140.3815,161.7115,0.0766095
2,5.75,0,-3.79824,-49.54055743975,0,-39.4772,-1.9512025,50.704325,0.02239,97.1379675,0,-34.582225,0,-2.3897875,0.210182,-14.856575,-15.2527,-24.6433,-21.67865,-8.461802,-17.67212,403.89505,139.9875,160.829,0.05885085
2,6.25,0,-4.195880124625,-40.831855,0,-39.45005,-1.938115,50.81895,0.0208575,97.065875,0,-30.174325,0,-2.411555,0.2104457,-14.894025,-15.3046,-24.8971,-21.8038,-8.47621475,-17.8111025,403.99966,139.57775,160.144,0.074709075
2,6.75,0,-5.7247928908,-41.23648,0,-39.509525,-1.94166,50.807925,0.0217325,97.1059225,0,-29.69791,0,-2.4242625,0.197515075,-14.9227,-15.353925,-25.14955,-21.93,-8.489048375,-17.95868,404.15291,139.62975,159.85875,0.0675127
2,7.25,0,-5.9759755,-48.03399,0,-39.47925,-1.945225,51.798225,0.02122,97.05785,0,-30.1352475,0,-2.43223,0.21930325,-14.96125,-15.408525,-25.40925,-22.0654,-8.50084975,-18.08878,403.698335,138.774,159.5655,0.055592375
2,7.75,0,-3.84692,-43.9148837505,0,-39.591025,-1.9578,51.7625,0.022,97.02013,0,-28.046555,0,-2.41396,0.220846875,-14.994875,-15.46555,-25.6714,-22.20075,-8.5564225,-18.220235,403.03585,138.03775,158.51925,0.072836625
2,8.25,0,-5.26071342565,-45.643667345,0,-39.6609375,-1.954005,53.0098525,0.023815,96.99063,0,-25.895,0,-2.4209425,0.20791575,-15.034075,-15.5246,-25.8622425,-22.30463,-8.613503125,-18.3127705,403.72875,137.4395,158.28575,0.07260635
2,8.75,0,-5.32097225,-43.034447426,0,-39.6969,-1.962926,50.76329,0.02462,96.993355,0,-25.3161875,0.1322414,-2.39561825,0.2199458,-15.068275,-15.5818,-26.128735,-22.44172,-8.6710085,-18.414605125,404.032,137.17675,157.313,0.07269675
2,9.25,0,-4.7507142106,-41.47828,0,-39.607835,-1.94356325,51.0813325,0.0210325,96.986475,0.657247125,-21.5098,1.99454425,-2.4047035,0.20877625,-15.11225,-15.642175,-26.3972025,-22.4686225,-8.728684375,-18.47876,404.06181,138.017,157.50525,0.0693469
2,9.75,0,-4.53187,-42.406815,1.01762545,-38.22405,-1.92813,49.81215,0.0246425,97.0472,3.1609825,-17.84901,10.4348,-2.4314525,0.20913125,-15.1492,-15.6979,-26.74375,-22.5017,-7.8552725,-18.791470795,403.529645,139.984,158.71,0.073535775
