DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
2,23.75,0.11,0.655,8.3325,9.055,26.655,-3.655,0.95,-59.515,-49.725,-24.05,-2.68,-0.205,10.92
3,0.25,0.1,0.55,9,9.7925,29.58,-3.27,0.8575,-58.66,-50.595,-19.3575,-1.645,-0.2,12.1775
3,0.75,0.11,0.535,9.03,9.89,30.43,-3.23,0.8025,-56.625,-48.435,-19.0975,-3.1875,-0.225,12.0175
3,1.25,0.1,0.53,9.01,10.005,29.96,-3.22,0.725,-57.4,-46.6275,-22.79,-2.285,-0.1325,11.9325
3,1.75,0.1,0.55,8.8675,9.68,30.7425,-3.28,0.635,-56.7575,-50.8,-20.5525,-1.7175,-0.0775,11.875
3,2.25,0.09,0.5275,8.735,9.68,30.1025,-3.255,0.655,-55.735,-43.11,-16.885,-2.35,-0.1025,11.72
3,2.75,0.1,0.48,8.71,9.535,31.1475,-3.19,0.48,-54.885,-47.5325,-17.42,-1.88,-0.13,11.6375
3,3.25,0.1,0.52,8.585,9.46,32.26,-3.085,0.67,-54.85,-42.855,-17.92,-2.1975,-0.47,11.565
3,3.75,0.1,0.51,8.4625,9.5925,30.18,-3.04,0.5675,-55.9225,-46.975,-17.7175,-2.1225,-0.295,11.51
3,4.25,0.09,0.4825,8.255,9.39,29.03,-3.215,0.56,-55.02,-45.0125,-13.41,-1.74,-0.255,11.465
3,4.75,0.09,0.47,8.22,9.255,29.83,-3.16,0.66,-55.325,-50.71,-19.97,-2.3325,-0.24,11.42
3,5.25,0.1,0.49,8.2,9.03,29.015,-3.26,0.63,-55.06,-36.3275,-16.7175,-1.7225,-0.13,11.3725
3,5.75,0.1,0.53,8.14,9.125,28.175,-2.31,0.85,-55.21,-42.9875,-23.03,-1.3,-0.09,11.3175
3,6.25,0.1,0.535,8.23,9.23,27.33,4.8275,2.54,-47.25,-27.7625,-22.395,-1.125,-0.32,11.245
3,6.75,0.1,0.53,8.5175,9.47,26.315,43.5125,10.5575,-19.89,-16.665,-17.88,-1.515,-1.31,11.17
3,7.25,0.11,0.65,9.07,9.87,27.95,114.01,19.54,20.505,-19.7575,-4.98,3.12,-3.36,11.1375
3,7.75,0.13,0.73,9.515,10.555,27.695,183.08,34.01,68.89,-12.3775,7.5175,12.615,-5.79,11.13
3,8.25,0.15,0.76,10.1675,11.19,26.6875,259.925,45.7275,120.2025,3.8225,26.87,17.49,-7.7575,11.13
3,8.75,0.17,0.9325,10.78,11.485,26.86,361.215,62.91,178.19,13.78,51.635,32.06,-10.5,11.175
3,9.25,0.19,1.235,11.1125,11.83,29.2425,430.2175,73.73,236.395,12.2,70.2725,36.85,-11.5475,11.2675
3,9.75,0.21,1.44,11.6225,12.105,29.0225,494.3025,83.4625,292.0725,15.8225,90.795,46.175,-12.91,11.325
3,10.25,0.22,1.625,12.155,12.5125,28.65,556.28,91.9,373.82,23.83,110.6125,49.4275,-13.41,11.48
3,10.75,0.23,1.81,12.71,13.16,28.905,618.12,101.61,393.08,24.77,128.88,56.0025,-13.8375,11.67
3,11.25,0.23,1.8875,13.18,13.595,31,698.2,107.59,434.05,37.43,137.685,62.44,-14.09,11.9775
3,11.75,0.2475,1.87,13.6625,13.97,29.1125,698.55,107.2175,447.3625,26.3975,140.68,58.08,-14.0575,12.12
3,12.25,0.25,1.97,14.085,14.3575,31.9325,728.1525,118.3975,479.735,40.02,147.405,59.825,-13.98,12.34
3,12.75,0.25,2.12,14.375,14.465,32.47,682.2275,111.84,445.43,37.755,145.145,58.96,-13.9975,12.71
3,13.25,0.26,2.2,14.6575,14.795,31.6925,650.88,110.65,415.7775,37.0475,141.47,58.63,-13.4425,12.8425
3,13.75,0.27,2.3,14.68,14.8,31.16,621.1625,105.66,396.115,36.45,128.07,55.49,-12.9625,13
3,14.25,0.26,2.28,14.605,14.71,31.5525,582.135,100.6425,357.4325,35.1025,110.07,48.605,-12.68,13.2
3,14.75,0.25,2.35,14.3925,14.55,33,504.48,87.725,303.875,29.31,94.595,37.675,-11.035,13.275
3,15.25,0.25,2.3225,13.985,14.14,33.045,426.57,79,236.65,26.375,73.34,35.375,-9.915,13.4475
3,15.75,0.2225,2.305,13.58,13.795,34.03,346.47,66.78,175.01,0.94,47.95,25.66,-8.05,13.5875
3,16.25,0.22,2.26,13.2525,13.48,36.48,251.375,49.7375,105.5425,-17.73,24.24,15.61,-5.94,13.69
3,16.75,0.185,2.01,12.805,13.1375,37.57,127.895,31.7325,37.0575,-21.36,-1.565,9.1125,-3.63,13.69
3,17.25,0.15,1.675,12.2175,12.54,39.12,35.9125,14.7675,-15.665,-31.01,-15.15,1.4,-1.245,13.64
3,17.75,0.12,1.395,11.625,12.015,43.835,8.5075,3.385,-57.1225,-42.55,-19.39,-2.62,-0.035,13.6675
3,18.25,0.11,0.98,10.87,11.435,42.495,-3.3525,1.02,-71.635,-37.85,-21.395,-4.55,0.15,13.6175
3,18.75,0.11,0.79,10.3925,11.195,42.97,-3.9725,1,-68.4025,-51.27,-20.105,-4.2925,0.0875,13.5475
3,19.25,0.1,0.86,10.09,11.08,41.79,-3.7175,1.125,-65.65,-49.17,-19.135,-3.9375,-0.07,13.42
3,19.75,0.1,0.73,9.98,10.91,41.4,-3.5375,1.075,-64.05,-49.28,-16.3075,-3.23,-0.29,13.2975
3,20.25,0.1,0.6475,9.83,10.7,39.315,-3.37,1.185,-62.175,-47.5,-16.3425,-2.6025,-0.3,13.135
3,20.75,0.1,0.59,9.6425,10.58,35.265,-3.24,1.075,-61.26,-61.92,-15.66,-2.98,-0.33,13.02
3,21.25,0.1,0.56,9.555,10.43,32.015,-3.06,1.0875,-59.785,-47.59,-15.98,-2.2425,-0.1425,12.9175
3,21.75,0.0925,0.63,9.485,10.32,29.945,-3.1625,0.95,-58.24,-53.76,-16.69,-2.68,-0.31,12.815
3,22.25,0.0975,0.5875,9.395,10.17,30.275,-3.15,0.95,-58.345,-49.04,-17.17,-2.2675,-0.2125,12.685
3,22.75,0.1,0.585,9.32,10.085,32.425,-3.28,0.92,-58.0575,-54.89,-15.15,-2.44,-0.34,12.575
3,23.25,0.1,0.61,9.2325,10,32.3875,-3.21,0.95,-58.98,-42.32,-18.655,-3.27,-0.4575,12.47
3,23.75,0.1,0.5825,9.0875,9.8775,31.115,-3.1675,0.88,-58.39,-52.6,-17.43,-3.03,-0.26,12.36
4,0.25,0.1,0.59,9.375,10.1125,47.7425,-3,0.48,-56.37,-55.145,-12.37,-3.1975,-0.26,14.34
4,0.75,0.1,0.555,9.235,10.075,48.495,-2.93,0.5,-56.04,-48.895,-15.39,-1.405,-0.1,14.25
4,1.25,0.1,0.605,9.205,9.95,48.325,-2.94,0.48,-54.5675,-46.445,-15.8,-2.215,-0.17,14.16
4,1.75,0.09,0.54,9.0975,9.925,45.72,-2.8275,0.48,-54.17,-43.8,-14.325,-1.94,-0.15,14.08
4,2.25,0.1,0.6225,9.075,9.81,46.95,-2.93,0.48,-54.16,-45.725,-14.53,-2.41,-0.145,13.98
4,2.75,0.1,0.5175,8.93,9.69,47.86,-2.85,0.48,-52.9775,-39.595,-13.69,-2.91,-0.2325,13.92
4,3.25,0.09,0.505,8.85,9.65,44.05,-2.9375,0.48,-53.825,-50.455,-13.095,-2.2725,-0.305,13.86
4,3.75,0.1,0.5175,8.89,9.605,46.3225,-2.8375,0.49,-54.41,-49.175,-16.96,-2.3475,-0.14,13.75
4,4.25,0.09,0.55,8.765,9.5,45.14,-2.9475,0.53,-55.845,-46.94,-14.465,-2.2825,-0.19,13.65
4,4.75,0.09,0.495,8.67,9.3825,44.035,-2.92,0.54,-54.79,-44.42,-17.3,-1.415,0.03,13.54
4,5.25,0.09,0.485,8.57,9.37,46.0525,-0.8225,0.935,-53.23,-47.6675,-15.16,-1.6775,-0.15,13.45
4,5.75,0.09,0.49,8.65,9.51,44.02,11.485,3.385,-42.3,-38.0125,-15.21,-1.82,-0.275,13.35
4,6.25,0.1,0.47,8.88,9.7675,39.415,51.255,9.83,-10.825,-22.305,-9.7275,-0.77,-1.14,13.27
4,6.75,0.11,0.59,9.4125,10.33,38.015,107.54,19.51,26.755,-25.455,2.515,2.11,-3.08,13.2
4,7.25,0.14,0.75,9.78,10.78,38.47,171.83,29.9325,66.1225,-21.89,20.64,9.14,-4.91,13.22
4,7.75,0.16,0.925,10.33,11.305,37.8375,230.4425,42.34,122.485,-3.41,42.06,15.655,-6.6825,13.28
4,8.25,0.18,1.13,10.88,11.8425,39.05,303.4,55.99,173.815,7.8025,72.48,22.5425,-8.205,13.38
4,8.75,0.195,1.4175,11.3,12.33,41.71,369.1,63.9075,215.0325,7.83,99.0675,30.75,-9.8175,13.53
4,9.25,0.21,1.6,11.78,12.855,44.32,470.585,75.7675,271.2625,3.12,127.36,34.05,-10.4475,13.63
4,9.75,0.21,1.76,12.2425,13.185,44.375,541.86,85.8,340.165,16.1925,154.65,40.295,-10.36,13.8
4,10.25,0.24,1.825,12.6575,13.485,41.77,644.09,105.02,445.6,11.8775,182.5,45.56,-10.825,13.93
4,10.75,0.25,1.96,13.06,13.8575,42.79,688.445,108.1825,449.7625,34,200.685,47.9925,-10.6975,14.17
4,11.25,0.26,1.9725,13.615,14.335,39.8975,723.52,116.64,479.72,39.295,200.77,49.63,-10.45,14.41
4,11.75,0.27,2.08,13.825,14.5225,39.0775,733.0425,114.38,492.115,41.035,224.48,50.7,-11.0475,14.58
4,12.25,0.285,2.2775,14.13,14.69,39.51,723.205,111.605,488.3625,42.9425,220.715,51.0025,-10.16,14.78
4,12.75,0.3,2.4275,14.215,14.81,39.1975,671.3275,105.375,435.11,37.8175,212.705,46.29,-10.605,14.97
4,13.25,0.29,2.35,14.395,14.94,37.73,668.26,106.4925,428.79,43.205,201.84,46.3275,-9.84,15.18
4,13.75,0.3,2.4525,14.1575,14.81,38.36,654.435,99.95,401.6,38.52,183.47,43.405,-9.58,15.38
4,14.25,0.29,2.555,14.2025,14.89,39.9525,636.4075,100.43,398.16,32.21,181.495,39.9625,-9.1,15.55
4,14.75,0.28,2.525,14.06,14.675,39.38,575.58,92.26,351.73,27.885,155.4325,34.62,-9.005,15.675
4,15.25,0.28,2.5325,13.92,14.51,38.92,431.945,71.72,255.6925,12.0725,121.07,29.675,-7.9475,15.8125
4,15.75,0.27,2.4,13.47,14.37,39.59,342.325,61.63,199.165,-7.195,91.405,22.92,-7.245,15.8925
4,16.25,0.25,2.29,13.215,13.92,40.3,254.45,53.85,145.245,-24.835,61,16.06,-6.285,15.915
4,16.75,0.23,2.175,12.8325,13.54,42.345,172.3975,42.395,72.41,-29.43,25.96,10.38,-4.295,15.93
4,17.25,0.19,1.95,12.2925,13.115,44.925,66.705,24.1275,14.02,-31.1625,1.54,4.795,-2.11,15.8875
4,17.75,0.15,1.78,11.9,12.7,46.7,29.225,9.98,-34.585,-44.0575,-15.2675,0.7025,-0.435,15.8
4,18.25,0.12,1.52,11.375,12.11,49.5475,3.4675,1.9,-69.82,-31.5075,-20.21,-3.6925,0,15.7125
4,18.75,0.11,1.1225,10.905,11.685,50.41,-3.795,0.84,-74.335,-36.4725,-18.5625,-3.5675,0.2225,15.5975
4,19.25,0.11,0.84,10.58,11.4625,48.445,-3.8975,0.95,-70.285,-49.535,-17.13,-3.0025,0.09,15.46
4,19.75,0.1,0.765,10.37,11.225,49.87,-3.7075,1.01,-66.7425,-49.3125,-16.175,-3.84,-0.235,15.3075
4,20.25,0.1,0.63,10.2525,11.175,51.695,-3.4075,0.9325,-63.85,-51.36,-14.3825,-3.45,-0.295,15.18
4,20.75,0.1,0.61,10.1375,10.9825,51.1,-3.29,0.71,-62.88,-47.815,-14.82,-4.0225,-0.265,15.0725
4,21.25,0.1,0.54,9.92,10.885,52.64,-3.1475,0.655,-60.955,-47.6875,-13.465,-3.255,-0.19,14.9475
4,21.75,0.09,0.53,9.915,10.795,50.82,-3.045,0.51,-58.97,-44.1625,-13.6975,-4.435,-0.2,14.8225
4,22.25,0.09,0.57,9.865,10.7,52.3,-2.985,0.48,-58.665,-48.19,-11.875,-2.795,-0.25,14.76
4,22.75,0.1,0.58,9.805,10.5625,50.31,-3.0375,0.48,-58.3425,-48.1725,-13.72,-3.2625,-0.2175,14.6825
4,23.25,0.1,0.5775,9.65,10.4875,45.35,-2.87,0.595,-57.7475,-49.1975,-14.2325,-3.535,-0.19,14.6125
4,23.75,0.1,0.62,9.6575,10.53,46.2,-2.94,0.4825,-57.47,-42.9625,-12.62,-2.665,-0.23,14.485
5,0.25,0.09,0.5275,11.08,12.1175,77.395,-2.5575,0.26,-53.6025,-55.8925,-8.405,-2.28,0.11,17.09
5,0.75,0.1,0.47,10.905,11.995,77.1175,-2.71,0.33,-52.59,-50.4275,-9.71,-1.85,0.135,16.98
5,1.25,0.09,0.48,10.85,11.83,77.83,-2.54,0.31,-51.85,-41.905,-10.015,-1.86,0.0675,16.81
5,1.75,0.09,0.51,10.77,11.77,78.43,-2.4175,0.295,-51.63,-45.355,-10.14,-2.2275,-0.0025,16.73
5,2.25,0.1,0.45,10.61,11.6325,79.445,-2.4675,0.26,-51.49,-48.8225,-10.19,-1.975,-0.1275,16.62
5,2.75,0.1,0.45,10.505,11.505,78.425,-2.5225,0.22,-50.43,-50.9725,-10.22,-2.52,-0.1525,16.51
5,3.25,0.1,0.47,10.465,11.4225,78.7525,-2.25,0.26,-51.2975,-49.5275,-10.9525,-2.6025,0.255,16.37
5,3.75,0.1,0.485,10.34,11.36,79.7325,-2.53,0.245,-50.07,-49.99,-8.605,-2.165,-0.205,16.3
5,4.25,0.0975,0.54,10.375,11.35,79.57,-2.3075,0.27,-48.92,-45.3625,-9.22,-2.7125,-0.3,16.2
5,4.75,0.09,0.51,10.285,11.3,78.88,-0.3775,0.46,-47.495,-47.0125,-9.475,-1.6175,-0.1475,16.07
5,5.25,0.1,0.48,10.325,11.35,79.68,9.23,2.0575,-35.4,-43.8725,-7.585,-2.97,-0.045,15.94
5,5.75,0.1,0.445,10.52,11.66,79.37,30.63,5.685,-6.2925,-42.58,-4.74,-2.545,-0.365,15.84
5,6.25,0.11,0.58,10.76,11.92,77.1125,60.82,11.515,19.82,-31.215,4.755,0.745,-0.995,15.78
5,6.75,0.12,0.64,11.1375,12.33,74.6975,101.915,18.125,51.03,-23.195,19.76,5.025,-1.715,15.79
5,7.25,0.15,0.7225,11.455,12.67,70.8025,148.465,25.895,76.1675,-10.395,38.26,7.89,-2.44,15.8
5,7.75,0.17,0.86,12.0075,13.2325,67.6075,206.3325,39.625,115.8625,-3.035,64.315,14.5575,-2.725,15.88
5,8.25,0.19,1.19,12.54,13.8025,66.03,262.8775,47.105,152.4375,6.3625,89.805,19.43,-2.9975,15.99
5,8.75,0.21,1.425,13.1575,14.395,62.955,377.23,68.01,224.665,9.9325,140.6575,27.3075,-3.485,16.1725
5,9.25,0.22,1.66,13.81,14.885,60.52,448.4575,91.5,272.66,28.4325,176.86,33.605,-3.3575,16.3375
5,9.75,0.24,1.83,14.29,15.275,57.94,535.9125,106.875,349.63,24.265,214,37.4925,-3.45,16.44
5,10.25,0.24,1.98,15.01,15.81,55.72,647.4275,117.64,414.56,33.5175,248.8025,42.11,-3.17,16.805
