DOY2,HR2,USTAR,TA,WS,FC,H,LE,TS_1,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,CO2,FCH4,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,5.25,0.0802497445,-32.0203,0.4715489,-0.08262583125,-20.58853774,-0.62801960575,-9.38995,68.059365,93.757,0.10959238,-16.434935,0.167809725,-1.51861575,-0.19725,-0.203,170.1125,185.63,0.75461638425,-7.349089,-8.4669,-4.6845,-5.326,366.075005575,6.6178925,-3.2096435,-2.79369675,-2.33738475,-1.27595525,-0.900165525,-4.65802525,-3.40697675,-2.56427875,-1.92424225,-1.565012,-5.0808205,-4.58244825,-3.525213,-3.137293,-2.951097,-2.7494665,-2.4858085,-2.386734,-1.43355825,-1.25871375
1,5.75,0.0612,-32.3636775,0.5940108,-0.0004827465,-28.0180802975,-0.15497824425,-9.389125,68.02046,93.737555,0.1130758625,-13.4903125,0.125035,-1.542048,-0.17725,-0.35725,172.47,185.5,0.79818332225,-7.32867625,-8.647475,-4.6854,-5.333225,363.747294725,2.9693205,-3.189858,-2.7844795,-2.310387,-1.2249225,-0.915654025,-4.564683,-3.3966535,-2.494871,-1.89539775,-1.5586955,-5.043099,-4.6643995,-3.370234,-3.18768275,-2.98309775,-2.73368925,-2.4025855,-2.293251,-1.4412675,-1.2336215
1,6.25,0.0529,-32.376535,0.3254775,-0.0741190635,-28.02659672,-0.0806538185,-9.3964,67.74864,93.721,0.1103559175,-15.38641,0.1366761,-1.61396325,-0.172,-0.33825,171.7675,185.8675,0.8920782285,-7.3397975,-8.593525,-4.70165,-5.3058,363.5922948,2.1687415,-3.15391525,-2.81529875,-2.33392375,-1.25306375,-0.915850875,-4.46473575,-3.314826,-2.496733,-1.852455,-1.56399275,-4.95073075,-4.5015255,-3.3063535,-3.22347475,-3.05837975,-2.76597375,-2.44846225,-2.238227,-1.43223275,-1.25157825
1,6.75,0.0678,-32.1945,0.5304372,-0.0644179315,-32.8944704725,-0.447288995,-9.40345,67.883855,93.6997525,0.11038778575,-15.3606925,0.130847925,-1.720625,-0.1475,-0.3275,170.875,184.435,1.032355134,-7.336434,-8.456825,-4.695,-5.3078,363.784775225,0.00927,-3.23535825,-2.84370375,-2.402103,-1.18514975,-0.8930434,-4.495258,-3.41683925,-2.5065455,-1.81777425,-1.5582125,-4.95037175,-4.555041,-3.37569275,-3.1637125,-2.889744,-2.702519,-2.37740625,-2.27526875,-1.45132475,-1.20049575
1,7.25,0.0763,-32.075,0.32398,-0.00387246025,-24.1367612375,-0.08415,-9.40655,68.34431,93.74158,0.10998029325,-15.877215,0.1322498,-1.568271,-0.1555,-0.2465,173.4075,183.505,0.849690293,-7.33494275,-8.347225,-4.686525,-5.318425,365.8242378,0.00336,-3.2157005,-2.87705025,-2.3702345,-1.257957,-0.955599725,-4.5303405,-3.490225,-2.53309075,-1.822861,-1.5294455,-4.993864,-4.68515775,-3.32195825,-3.18462125,-2.8497315,-2.751058,-2.4000705,-2.2837365,-1.39563775,-1.1474255
1,7.75,0.06815,-31.7477175,0.4555625,-0.00055912475,-31.47387562,-0.225152483,-9.41075,68.1165975,93.69431,0.109599505,-10.294015,0.127815,-1.59581,-0.187,-0.24225,176.09,183.4825,0.777901245,-7.3488395,-8.442025,-4.7049,-5.323725,363.56852935,-0.45594375,-3.23673225,-2.8321995,-2.34794275,-1.22021275,-0.926821325,-4.61772175,-3.5163805,-2.39996925,-1.80273175,-1.51528125,-5.08374325,-4.65659175,-3.4774215,-3.2254885,-2.8972675,-2.628984,-2.323717,-2.25426875,-1.34218875,-1.123844
1,8.25,0.06748754525,-31.9263725,0.5904625,-0.187059616,-23.78266083,-0.281808005,-9.40945,67.688475,93.72525,0.108377555,-12.38425,0.1342575,-1.83557,-0.16275,-0.2355,173.9525,183.475,0.883449189,-7.32835675,-8.511525,-4.72455,-5.323575,364.96039455,1.233267,-3.23586325,-2.8129985,-2.2968175,-1.205695,-0.855952825,-4.664804,-3.504406,-2.3945215,-1.82687225,-1.53184875,-5.01200375,-4.62914175,-3.44736075,-3.226075,-3.019632,-2.70052375,-2.37257225,-2.2287315,-1.41104525,-1.20491275
1,8.75,0.06335,-31.855,0.511495,-0.1490945015,-25.91252592,-0.208221358,-9.3574,67.6295025,93.75007,0.109422166,-13.686175,0.140701775,-1.57335275,-0.174,-0.25875,173.185,182.825,0.921993773,-7.323212,-8.3937,-4.7161,-5.2831,365.8897222,-2.117282,-3.2271815,-2.80371425,-2.2933445,-1.2105025,-0.91506505,-4.60379675,-3.4277125,-2.495418,-1.849209,-1.50721125,-5.005995,-4.54333375,-3.450921,-3.0937605,-2.830292,-2.62711925,-2.329381,-2.287433,-1.42257725,-1.215547
1,9.25,0.0676962725,-32.34185,0.563935,-0.000859176,-26.04517143,-0.46086619325,-9.406525,67.95,93.7579125,0.10778887,-11.66518,0.12522,-1.630248,-0.16875,-0.21575,174.9675,184.29,0.731070249,-7.328162,-8.409,-4.7293,-5.3492,363.90179135,2.540553,-3.253687,-2.80705,-2.204708,-1.122854,-0.8729969,-4.659056,-3.491384,-2.491543,-1.815744,-1.47177,-5.075967,-4.561375,-3.3259095,-3.12967,-2.81155625,-2.645039,-2.319697,-2.2503735,-1.37149,-1.142571
1,9.75,0.0765,-32.11,0.49675,-0.12598774925,-22.45719569,-0.1393088725,-9.40115,67.95575,93.7917775,0.109433375,-11.888235,0.1248075,-1.72995,-0.154,-0.17775,174.68,185.5825,0.7595015255,-7.32534,-8.339075,-4.744125,-5.358225,363.46392985,-2.30412775,-3.239435,-2.78208025,-2.19808425,-1.1413935,-0.881880625,-4.67299725,-3.3907715,-2.48115025,-1.84152,-1.4968135,-5.103854,-4.523464,-3.2344095,-3.07627725,-2.8413595,-2.6627455,-2.3400645,-2.18505325,-1.389057,-1.15756275
1,10.25,0.072502893,-32.1399325,0.435035,-0.00566858525,-31.58527515,-0.365848353,-9.404,67.6260775,93.8472925,0.10961542,-14.1751875,0.206403075,-1.63143525,-0.1095,-0.17375,172.9025,186.4625,0.831422188,-7.3250305,-8.358875,-4.753175,-5.3696,365.0371062,2.77966975,-3.17327525,-2.6642185,-2.18419975,-1.1556375,-0.859075875,-4.593027,-3.3800045,-2.43743325,-1.81590225,-1.50718725,-4.98529,-4.481887,-3.19145475,-3.04278125,-2.794164,-2.62830825,-2.294587,-2.17899125,-1.34349475,-1.1148305
1,10.75,0.06845,-32.18675,0.67453,-0.000755924,-24.5785891925,-0.2484602125,-9.401275,67.65325,93.86679,0.10922392,-13.69458,0.323870575,-1.37315,0.0045,0.10325,172.8275,186.4475,0.831352406,-7.324577,-8.349375,-4.7543,-5.384075,366.0408749,3.363126,-3.2043715,-2.69032675,-2.158128,-1.11442275,-0.8599991,-4.518823,-3.423416,-2.47897775,-1.7994725,-1.477186,-4.94893625,-4.51609575,-3.186442,-2.92050125,-2.743081,-2.645769,-2.286302,-2.16845425,-1.2809545,-1.08650975
1,11.25,0.06802540925,-31.97342,0.65263,-0.069559002,-31.96368197,-0.357364742,-9.395075,67.349,93.8765,0.109390945,-16.07196,0.6913767,-0.80735,0.22875,0.36675,174.46,186.1575,0.756939239,-7.323719,-8.3971,-4.753,-5.4034,364.034159125,7.9456165,-3.160593,-2.707892,-2.16616,-1.106122,-0.8374442,-4.548645,-3.399374,-2.425311,-1.792988,-1.469658,-5.010645,-4.511906,-3.228313,-3.081062,-2.68193,-2.590627,-2.270646,-2.12368,-1.268637,-1.061237
1,11.75,0.0716954635,-32.07967,0.478865,7.78e-05,-37.15150952,-0.0420958065,-9.381525,67.2783525,93.875455,0.11431331,-13.8637525,1.44555575,-0.0336868175,1.22375,1.1615,175.975,185.895,0.820968488,-7.32325375,-8.37755,-4.7365,-5.3575,365.17871895,7.7894125,-3.17239775,-2.69355225,-2.2070955,-1.12275975,-0.8086812,-4.388503,-3.401941,-2.4309995,-1.7811895,-1.43366925,-4.93004275,-4.52726625,-3.3707665,-3.1455505,-2.8769595,-2.60891775,-2.29490125,-2.130002,-1.3056695,-1.0659645
1,12.25,0.08036018325,-31.792,0.5392311,-0.0018118835,-28.01437053,-0.188269308,-9.371075,67.663865,93.8665575,0.11091107,-12.867985,2.8515045,0.8475125,2.85075,2.118,176.82,186.5025,0.762175538,-7.33880075,-8.418625,-4.7336,-5.3506,365.8737342,11.28062125,-3.28029425,-2.74777525,-2.22818025,-1.09813775,-0.816478875,-4.419297,-3.4574115,-2.4947205,-1.85622,-1.5271775,-4.918505,-4.65318125,-3.50529425,-3.14675675,-2.816553,-2.63313625,-2.28378125,-2.183725,-1.332269,-1.12451875
1,12.75,0.0719225565,-31.494,0.7786466,-0.047929285,-29.492788205,-0.32782667725,-9.35585,67.3531275,93.8206525,0.114716505,-13.9214625,4.53700075,1.55515,4.0445,3.20375,176.5525,186.6925,0.7486062805,-7.37347475,-8.444975,-4.687875,-5.33395,364.086984375,5.753158,-3.31319525,-2.76865375,-2.28692275,-1.16045,-0.862943525,-4.518155,-3.60629675,-2.54408725,-1.875245,-1.58833825,-5.00774675,-4.62087475,-3.42489725,-3.0479585,-2.83289925,-2.64004625,-2.3354265,-2.27700575,-1.38627,-1.137473
1,13.25,0.079071122,-31.844,0.7212275,-0.03529426275,-22.8193976825,-0.4385871695,-9.340275,67.5822975,93.84223,0.1132,-13.6091725,5.908276,2.381019,4.29125,3.362,176.44,186.7875,0.7294954245,-7.40552275,-8.457475,-4.6328,-5.324,364.351627175,4.792355,-3.35102925,-2.8103355,-2.25752125,-1.2152805,-0.9109416,-4.56410325,-3.59191525,-2.56418375,-1.95218025,-1.60039,-5.029101,-4.578916,-3.435689,-3.14722475,-2.91349725,-2.698815,-2.38129725,-2.2502455,-1.4319855,-1.172108
1,13.75,0.084874838,-31.85625,0.547799375,0.00014454675,-21.28465831,-0.11577445275,-9.319975,67.9782575,93.898475,0.11325876,-11.8211275,6.2310475,2.696621,4.5005,3.71825,174.27,186.655,0.728076734,-7.40809775,-8.4508,-4.649225,-5.33465,363.5592819,5.88708,-3.33672425,-2.87008275,-2.26675075,-1.23729325,-0.905514725,-4.4594725,-3.59639625,-2.5738265,-2.015535,-1.633606,-5.05745975,-4.57080425,-3.57173725,-3.16643975,-2.918124,-2.7227255,-2.455877,-2.35887825,-1.3279675,-1.11082275
1,14.25,0.07145,-31.9545,0.7008444,-0.0014883005,-23.0296717275,-0.24110399875,-9.31055,67.50144,93.9241325,0.11226,-12.048895,5.54258625,2.38375,3.918,2.869,176.3425,186.3075,0.7841779235,-7.40532175,-8.456975,-4.692075,-5.3503,367.1321479,4.8397525,-3.24013325,-2.80780775,-2.3154695,-1.26108,-0.9514536,-4.47745475,-3.5021685,-2.51237,-1.978593,-1.629737,-5.011483,-4.5667875,-3.551251,-3.05029125,-2.871242,-2.764629,-2.4332365,-2.35153125,-1.3374695,-1.0898385
1,14.75,0.058843156,-31.90266,0.6294875,-0.0011749405,-23.4826051625,-0.088808734,-9.303825,67.97375,93.9312725,0.1142178825,-12.215705,4.0591715,1.55061525,2.72675,2.09775,174.89,187.05,0.776395365,-7.402017,-8.464025,-4.672775,-5.344475,363.9642249,0.98028675,-3.2300775,-2.89148525,-2.31373925,-1.2789315,-0.946644225,-4.51282925,-3.512398,-2.57534125,-1.95374275,-1.67691625,-5.0358675,-4.5399795,-3.5590135,-2.9803245,-2.805153,-2.80180375,-2.46483875,-2.3650945,-1.3952565,-1.13264125
1,15.25,0.06405,-31.9110975,0.641644425,-0.01415,-21.860855785,-0.17766044,-9.3033,67.831525,93.86512,0.1123252795,-11.49298,2.3572,0.39594,1.268,1.01575,177.175,186.5275,0.7565367635,-7.3583475,-8.489875,-4.66995,-5.330775,363.219607375,5.8753625,-3.349475,-2.93566225,-2.39815225,-1.2999995,-0.920184725,-4.562407,-3.58149775,-2.6143845,-2.00840875,-1.6997785,-5.0737065,-4.598435,-3.54256,-2.964922,-2.809686,-2.7999625,-2.446522,-2.420249,-1.4980935,-1.235016
1,15.75,0.069319349,-31.7255,0.61414915,-0.00106707325,-22.64314845,-0.054,-9.295875,68.3066525,93.8652875,0.11054921,-13.764485,1.08100625,-0.3177575,0.319,0.353,177.58,185.7675,0.70031131525,-7.31156475,-8.522675,-4.7088,-5.333425,365.6491789,5.44053875,-3.29457475,-2.86537575,-2.356415,-1.2865735,-0.991586525,-4.5739685,-3.5829465,-2.572468,-2.0069855,-1.727985,-5.03675725,-4.57683125,-3.4870175,-3.04533125,-2.76527,-2.74821175,-2.439826,-2.423316,-1.45329975,-1.244991
1,16.25,0.077335278,-31.9547025,0.4861922,-0.03318,-25.165811525,-0.074140133,-9.2952,67.9481875,93.93333,0.10881591,-14.621335,0.54982,-0.89499005,-0.004,-0.067,176.2925,184.6325,0.708338126,-7.30911825,-8.5586,-4.6756,-5.366875,366.66245365,5.32850125,-3.14930975,-2.74104475,-2.27911225,-1.25965525,-0.8972492,-4.4753925,-3.467637,-2.437963,-1.92895425,-1.61952975,-4.94297975,-4.4388985,-3.4320325,-2.917004,-2.715858,-2.6034055,-2.32759375,-2.2613225,-1.410333,-1.1484595
1,16.75,0.0778139235,-31.9285,0.46677,-0.000179091,-24.72093722,-0.220641285,-9.293775,67.87824,93.863845,0.11092854,-15.9876875,0.307426775,-1.22612475,-0.07725,-0.1925,175.7325,184.4025,0.94716528,-7.29613125,-8.559775,-4.64445,-5.3911,367.1082134,7.0988035,-3.11080425,-2.72914225,-2.26211725,-1.221456,-0.8441931,-4.4543555,-3.396929,-2.40788875,-1.89268925,-1.596065,-4.91135575,-4.4634975,-3.33950125,-2.82307225,-2.70393125,-2.5512975,-2.267451,-2.23794125,-1.36585625,-1.08669975
1,17.25,0.081775,-32.09175,0.5689511,-0.1410227215,-18.715398435,-0.0743,-9.30435,67.7466575,93.95054,0.10859864,-14.9255625,0.21226285,-1.6293045,-0.09575,-0.16375,175.6775,184.3425,0.77062904975,-7.31220075,-8.568975,-4.627425,-5.372925,365.73575295,-0.91841,-3.14565825,-2.74201125,-2.271304,-1.15050725,-0.838555225,-4.44187475,-3.422306,-2.46934275,-1.902102,-1.58226075,-5.00234275,-4.44510125,-3.38607625,-2.83711775,-2.69755175,-2.633062,-2.32509,-2.23339175,-1.31765475,-1.10164475
1,17.75,0.07768823575,-32.0321975,0.697255,-0.09669,-19.485902305,-0.0351,-9.3133,67.7795,93.888,0.10843834125,-16.61279,0.16256165,-1.93632475,-0.16525,-0.2785,174.735,183.7225,0.7795742105,-7.31397025,-8.537525,-4.638775,-5.3803,367.235637925,-6.315354,-3.16590975,-2.759495,-2.2914195,-1.2037155,-0.8189118,-4.40639,-3.38896975,-2.509983,-1.9221525,-1.621494,-5.0676705,-4.45042025,-3.4489475,-2.9428425,-2.760112,-2.538856,-2.2706825,-2.20994575,-1.29542625,-1.06813575
1,18.25,0.0844408095,-31.7560025,0.66368,-0.181775635,-25.76462861,-0.160338033,-9.3222,67.918,93.89984,0.111227415,-16.806,0.139433625,-1.98745,-0.14275,-0.2315,172.305,183.47,0.83303451175,-7.318414,-8.52675,-4.652375,-5.37935,366.3108052,1.6278355,-3.186297,-2.77123275,-2.28439775,-1.17398075,-0.83971915,-4.39703325,-3.29271025,-2.421066,-1.8910955,-1.54826075,-5.10933875,-4.473007,-3.5218635,-3.0002265,-2.867805,-2.5464795,-2.27228275,-2.2405405,-1.32711725,-1.07682
1,18.75,0.0705502915,-31.97621,0.47875055,-0.035584848,-26.3957334475,-0.04619971,-9.33785,68.0977075,93.8152625,0.11339288,-15.8330525,0.133375,-1.59865,-0.18725,-0.04875,171.5325,183.49,0.8352939945,-7.330136,-8.526925,-4.661125,-5.367825,366.164772125,5.9081465,-3.15829125,-2.7566545,-2.2481665,-1.179363,-0.805967875,-4.38315975,-3.308835,-2.42132475,-1.8703995,-1.56761875,-5.071416,-4.54869425,-3.55240325,-3.0642015,-2.90196925,-2.5092145,-2.261578,-2.27919625,-1.26830925,-1.0693315
1,19.25,0.071613145,-31.7204275,0.506392775,-0.0001593375,-23.045588095,-0.265839381,-9.34505,68.27617,93.80428,0.1124600295,-17.4320475,0.1330492,-1.87194675,-0.1815,-0.17425,171.9525,184.4675,0.8687315535,-7.3792805,-8.5259,-4.6553,-5.361425,366.1621134,8.069369,-3.2482775,-2.7695325,-2.28831125,-1.22652725,-0.924060375,-4.42719125,-3.4360525,-2.57321875,-1.90925775,-1.593031,-5.0393605,-4.63742325,-3.62921325,-3.2372705,-2.98097425,-2.71227275,-2.385541,-2.31715425,-1.35677375,-1.13607375
1,19.75,0.08005,-31.66175,0.536207475,-0.012863186,-26.0154303575,-0.27923487925,-9.34185,68.30575,93.858735,0.1138695225,-16.67662,0.1457775,-1.91888875,-0.1815,-0.125,172.3375,184.3125,0.853123251,-7.3360805,-8.520675,-4.64395,-5.356275,366.079527875,2.881017,-3.28441925,-2.84666125,-2.352244,-1.23832325,-0.871046875,-4.3755155,-3.5109545,-2.62400775,-1.9932835,-1.61221575,-5.0626425,-4.68505175,-3.59616425,-3.24403125,-3.06640825,-2.85079925,-2.4898395,-2.41259825,-1.41404,-1.198195
1,20.25,0.0750960205,-31.96175,0.473395,-0.000106342,-25.5273890175,-0.1955238365,-9.342275,68.291595,93.84276,0.1116,-18.49225,0.1326235,-1.81879075,-0.1615,-0.1675,172.2675,185.1575,0.8130335585,-7.33289075,-8.479525,-4.6326,-5.3393,365.7828527,6.650218,-3.34032075,-2.8017895,-2.35042825,-1.2513085,-0.854178025,-4.358652,-3.52463325,-2.590728,-1.9541735,-1.60951575,-5.0104965,-4.61206725,-3.64048575,-3.21909875,-3.10179675,-2.84729275,-2.5152715,-2.374748,-1.44592125,-1.17192275
1,20.75,0.080375,-31.976395,0.406725,-0.09664357325,-21.79658214,-0.467310967,-9.3434,67.8237475,93.88508,0.11174813,-18.2373675,0.1234425,-1.7787545,-0.17325,-0.2535,171.7925,185.81,0.81033156275,-7.337924,-8.545775,-4.628525,-5.3283,364.822216475,5.619624,-3.28389525,-2.875666,-2.343128,-1.21917975,-0.93040825,-4.43708975,-3.577068,-2.5962265,-1.94059225,-1.5928195,-4.9451635,-4.56913075,-3.58689425,-3.199511,-2.98396575,-2.81750225,-2.4490895,-2.32602575,-1.419267,-1.134414
1,21.25,0.07694274825,-31.987,0.55705,-8.005e-05,-34.54326483,-0.433279014,-9.345675,68.32244,93.881685,0.1111,-15.66525,0.15059,-1.818,-0.15625,-0.179,172.7925,185.725,1.12497864175,-7.330658,-8.6104,-4.6485,-5.3374,363.4197227,5.707849,-3.287585,-2.813689,-2.361991,-1.271269,-0.9693229,-4.474207,-3.528286,-2.533531,-1.954473,-1.631718,-4.795998,-4.474646,-3.59795175,-3.251704,-2.987416,-2.777217,-2.429938,-2.360705,-1.456595,-1.161944
1,21.75,0.0762862615,-31.5370875,0.5000594,-0.0440542065,-35.4198265,-0.406067649,-9.342175,68.07434,93.8887425,0.11152715375,-16.9196675,0.1415692,-1.7907,-0.17275,-0.20325,172.5975,185.885,0.839432595,-7.3220985,-8.5735,-4.6418,-5.320475,365.65319995,-6.051183,-3.2499765,-2.84208725,-2.3593435,-1.281262,-0.981072325,-4.4978155,-3.41169975,-2.541276,-1.97988125,-1.60482375,-4.909111,-4.5004785,-3.5738935,-3.14987925,-2.8431895,-2.8014125,-2.442109,-2.33446525,-1.36897425,-1.08008025
1,22.25,0.078229014,-31.972,0.47260885,-0.00066183,-26.9701988925,-0.298618998,-9.337825,68.26426,93.8295475,0.113885083,-16.6550925,0.14823,-1.77603725,-0.18025,-0.26725,172.575,186.085,1.1655498395,-7.3471825,-8.555125,-4.6578,-5.3209,364.733980575,0.7045445,-3.20267025,-2.760691,-2.29779675,-1.26322575,-0.9139932,-4.4173145,-3.294544,-2.505449,-1.91867,-1.51122825,-4.976613,-4.45839475,-3.4142175,-3.0757715,-2.804646,-2.74501775,-2.43719675,-2.32549125,-1.3278395,-1.0821545
1,22.75,0.07690370125,-31.5039,0.34604,-0.000277264,-29.949472055,-0.311156258,-9.345575,67.6820825,93.83714,0.11254809,-14.4720775,0.137004275,-1.8846,-0.15675,-0.13025,171.1525,186.5375,0.86447786275,-7.353001,-8.54495,-4.649425,-5.30705,365.143460625,-5.38164275,-3.253768,-2.7991575,-2.3327465,-1.21096625,-0.909821175,-4.37108775,-3.34231125,-2.45885075,-1.822635,-1.49253375,-5.038428,-4.365314,-3.3872255,-3.03516775,-2.73367225,-2.70584825,-2.36919875,-2.25917175,-1.3351355,-1.1460715
1,23.25,0.0806969655,-31.58391,0.4429466,-0.00017789325,-21.289712495,-0.04062713125,-9.35015,67.72863,93.856775,0.11030612,-13.7460775,0.14062,-1.70663025,-0.14775,-0.302,172.42,185.345,0.85279643,-7.3586585,-8.60525,-4.6255,-5.281175,364.6351122,8.159308,-3.2204735,-2.797276,-2.31531575,-1.16817875,-0.860680875,-4.3867205,-3.4467315,-2.53241775,-1.811337,-1.49074475,-5.03095875,-4.510401,-3.45708175,-3.09734375,-2.80483025,-2.7351415,-2.41760125,-2.29886075,-1.3649695,-1.121272
