DOY2,HR2,T_CANOPY,CO2,CO2_SIGMA,FC,H2O,H2O_SIGMA,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,NETRAD,PPFD_IN,SW_IN,SW_OUT,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,6.75,-13.4391825,420.626,20.528504575,0.2611575,1.667445,1.292320904,-9.73274,2.53105,97.1311,94.805545,-9.511,0.160312195,-11.2926475,0.10499165,244.63715,263.8375,-17.67728,0.0109185805,-0.855069275,0.11289045,-1.382178375,-0.047,0.635113376,0.18831,0.484923705,0.224944438,3.31252
1,7.25,-12.9105825,420.729,20.52522838,0.289702,1.54555,1.244166388,-7.92628,1.83427,97.1392,94.0187875,-9.561,0.169410743,-11.31851,0.10518845,245.358725,264.28115,-17.882915,0.072438452,-0.7422889,0.2129151,-1.3909955,-0.0416,0.630055553,0.184275,0.461118206,0.223159136,3.44189
1,7.75,-12.689435,420.957,20.5252771,0.28685,1.51427,1.231490966,-8.64702,0.78456,97.14555,94.29157,-9.606,0.157857481,-11.3705325,0.09678165,245.3988,263.7903,-16.1008,3.6601641965,1.231824,1.5072221,-1.38436675,-0.04225,0.614031676,0.1816935,0.4968429745,0.2197768405,3.332755
1,8.25,-12.5324575,421.187,20.530148365,0.323269,1.57027,1.254089311,-6.884065,2.83271,97.1354,94.6257875,-9.676,0.158113883,-11.31115,0.1016874,248.190975,264.951375,-5.6699935,31.345,16.5519865,12.452925,-1.413143375,-0.0401,0.649420511,0.181206,0.502240978,0.219067341,3.19992
1,8.75,-12.25891,421.293,20.53626061,0.203039,1.659175,1.2891391225,-4.13593,2.53582,97.1586,94.2486225,-9.081,0.181934054,-11.0679025,0.120699975,250.770325,265.6161,2.57703,97.4375,51.687565,37.213795,-1.51789475,-0.0448,0.670847971,0.187283,0.490107131,0.210950231,3.35434
1,9.25,-11.95063,421.202,20.53044081,0.208856,1.79227,1.339958955,-2.54218,4.87894,97.1598,93.4756075,-8.892,0.178044938,-10.5029125,0.1349105,247.775,268.27325,9.435383,180.713153,95.14911,66.999735,-1.5826178125,-0.0539,0.612077609,0.210921,0.521532358,0.224722051,3.54624
1,9.75,-11.1845925,420.627,20.52812705,0.100572,1.81932,1.3499223715,6.86198,5.95304,97.1968,92.42904,-8.608,0.181659021,-9.89005,0.14826295,246.966825,272.5337,18.889165,286.2,147.829275,102.276785,-1.579851,-0.067597,0.702175904,0.227017,0.580333525,0.258843582,3.56788
1,10.25,-10.65709,420.236,20.51979532,-0.0503,1.94933,1.3969831655,9.409025,7.37236,97.2054,91.317175,-8.017,0.191833261,-9.49978625,0.169641,247.0125,273.082325,25.64228,381.6194415,185.80325,139.90055,-1.565046,-0.0635,0.747777373,0.221647,0.596020973,0.256125165,3.77681
1,10.75,-9.9057775,420.0875,20.506974395,0.0365045,1.8564,1.363763176,11.8417,9.1045,97.19355,91.6902225,-7.693,0.193776119,-9.01577875,0.18364815,249.030225,276.194025,33.54763,471.57541165,236.2374,171.042525,-1.4813695625,-0.07255,0.7466963735,0.2396705,0.6366599225,0.2658946495,3.925665
1,11.25,-9.1317875,420.145,20.50843729,-0.0601,1.875505,1.3706375355,15.8059,8.32434,97.1798,90.963145,-7.283,0.20174241,-8.68161475,0.21441485,249.3326,280.323675,39.7620175,526.4587049,264.041475,183.6273,-1.44279575,-0.078546,0.770073373,0.244035,0.637577446,0.281069386,4.17145
1,11.75,-8.936325,420.3195,20.51523824,-0.0584,1.998725,1.4151780785,17.8621,10.3351,97.1396,89.952765,-7.074,0.195192213,-8.3807475,0.2570272,251.30745,283.0654,42.356345,594.9831385,289.48055,200.909875,-1.416905875,-0.0731,0.819358896,0.24627,0.696171674,0.285482048,4.3063
1,12.25,-8.3780675,420.1605,20.511350495,-0.13039,2.0031,1.416728626,18.5452,10.35015,97.1059,90.12975,-6.596,0.186408691,-8.016179,0.241134,249.9699,284.902275,42.7848275,587.75,293.659675,203.19185,-1.389093125,-0.0807,0.787572219,0.252242,0.695094238,0.29189039,4.40134
1,12.75,-8.1285205,419.646,20.4976584,-0.0595,2.125,1.459287497,19.81305,10.3854,97.0847,88.9974475,-6.234,0.20285459,-7.561963,0.26695,251.141575,286.6922,42.214005,593.275,301.82045,200.8949,-1.3535418125,-0.0904,0.840574208,0.2661605,0.718773991,0.297026317,4.50733
1,13.25,-8.0186545,419.219,20.49529214,-0.101747,2.10898,1.453767519,17.8907,9.98287,97.08155,87.882245,-5.9905,0.17888522,-7.374331,0.27110675,251.41605,287.3143,39.4782375,581.66183555,296.798725,203.690725,-1.31296535,-0.089944,0.8563777105,0.2675235,0.7232369195,0.310734124,4.42725
1,13.75,-7.9512275,419.436,20.49448706,-0.0521,2.11576,1.456107826,16.3316,9.317615,97.0812,88.36083,-5.7585,0.174642492,-7.149954,0.28347795,251.75745,286.7825,34.510855,553.7236282,273.560825,180.77255,-1.264454125,-0.0862155,0.8364639325,0.260718,0.701081707,0.3010958165,4.434725
1,14.25,-8.007725,419.544,20.49739008,-0.004935,2.11175,1.454723341,14.78695,9.41175,97.0674,87.552175,-5.729,0.159687194,-7.105253,0.30501425,254.219,285.95245,27.94169,457.7610515,228.920475,161.1777,-1.2443512565,-0.0939,0.861308888,0.272711,0.717285159,0.303315018,4.57295
1,14.75,-8.5108635,419.5115,20.498475555,0.0334,2.22181,1.492229875,10.6321,8.7657,97.0513,88.348605,-5.807,0.14525839,-7.26770275,0.30896625,254.40775,284.85955,19.522625,368.69082025,189.27225,130.77445,-1.2095716375,-0.0918,0.822427504,0.269087,0.693623817,0.294378158,4.71818
1,15.25,-8.33845875,419.468,20.49912193,0.0941,2.16985,1.4746406345,6.687525,8.02419,97.0605,89.107035,-5.858,0.133790882,-7.371733,0.28073395,258.58345,284.45965,12.3344675,276.64649675,145.137675,96.9009125,-1.1814075315,-0.086394,0.811462877,0.265034,0.665801772,0.297825452,4.60612
1,15.75,-8.4507885,419.346,20.50292652,0.1373375,2.23063,1.495186018,2.49148,6.95319,97.0929,89.44354,-5.754,0.126885775,-7.34572875,0.2798955,256.43915,283.86985,3.72932025,189.20912725,103.2167,66.7451675,-1.154337994,-0.075838,0.790932361,0.246187,0.588370631,0.282665881,4.55185
1,16.25,-8.934887,419.298,20.4983414,0.163143,2.19301,1.48250801,-2.6805,5.25623,97.08985,90.406795,-5.843,0.1381125485,-7.40507875,0.245076775,256.09415,282.832975,-5.231936,98.56,54.1203525,36.878605,-1.1353470815,-0.0664,0.7307002205,0.227527,0.5769095925,0.259416636,4.157665
1,16.75,-9.31109125,419.05,20.48418902,0.225677,2.18124,1.478512766,-5.65284,3.60166,97.10025,92.649715,-5.9925,0.1433113865,-7.6358865,0.203970275,254.363875,280.50825,-20.414565,31.558368195,16.698337,11.678895,-1.0789925565,-0.06075,0.70737592,0.217601,0.518872885,0.253074055,3.98243
1,17.25,-9.5997415,419.042,20.48206533,0.309801,2.15463,1.469448876,-9.66335,3.26915,97.1147,93.916265,-6.2795,0.1624796025,-8.0459765,0.1598575,251.279425,278.74145,-29.76143,3.642206666,0.7456245,1.32117615,-1.070900975,-0.0517,0.6570958815,0.2037175,0.4850471595,0.23537195,3.569075
1,17.75,-9.7563645,419.1635,20.48791105,0.3072475,2.18406,1.479472879,-9.83524,1.76721,97.1125,94.83418,-6.385,0.17691806,-8.30854925,0.14072135,251.5888,276.529025,-25.814445,0.0745168335,-0.96744435,0.1618774175,-1.079347038,-0.047,0.625835442,0.189369,0.458056765,0.224749416,3.38937
1,18.25,-10.4316825,419.381,20.48623928,0.3527,2.14441,1.465943224,-11.9757,1.95511,97.11865,94.396755,-6.997,0.19442069,-8.536471,0.13393915,251.77735,275.87275,-25.737715,0.007,-1.019739175,0.123815275,-1.0660467,-0.043004,0.595086641,0.1825005,0.432817419,0.2097583835,3.33942
1,18.75,-10.9496875,419.85,20.49531654,0.318058,1.981765,1.409068849,-11.5133,1.12563,97.10465,94.712975,-6.924,0.181934054,-8.66813025,0.125676625,251.3218,273.7619,-26.177705,0.006,-1.133308,0.1095817475,-1.1359597875,-0.04405,0.5669730685,0.185684,0.448507616,0.219199512,3.3054
1,19.25,-11.33461,419.914,20.50012195,0.361843,1.98412,1.409989362,-13.094,1.92227,97.12235,94.525805,-7.4675,0.1798584255,-8.80958775,0.11265205,251.207375,271.71945,-22.941395,0.0075,-0.9327157,0.1240641,-1.127989925,-0.0474575,0.6136989285,0.1933555,0.459061051,0.230216879,3.31842
1,19.75,-11.5022075,419.942,20.502682745,0.3730215,1.935825,1.392687274,-11.9751,1.723145,97.1397,94.71779,-7.53,0.16643317,-9.24257875,0.129176,248.976225,270.0148,-23.693015,0.0059852285,-0.9956569,0.129996725,-1.1671718,-0.0478,0.618515966,0.194871,0.475782513,0.225831796,3.59334
1,20.25,-11.591765,419.766,20.499670645,0.4342245,1.94307,1.395295653,-13.1425,1.56846,97.1429,95.109595,-7.7635,0.17663431,-9.566643,0.1210915,247.729525,269.75045,-25.1624375,0.007283248,-1.12596535,0.12786785,-1.1772768565,-0.0488515,0.6217006595,0.1985635,0.4750927425,0.2320554025,3.46148
1,20.75,-11.545425,419.88,20.49824383,0.422978,1.89034,1.376196201,-12.928,0.881405,97.15735,94.733765,-7.852,0.1835723645,-9.558207,0.111596,249.1004,269.48205,-23.497525,0.0070021315,-0.9977984,0.127483465,-1.1918276,-0.04745,0.63637397,0.193146,0.484250755,0.240829654,3.539495
1,21.25,-11.5957175,420.356,20.504145915,0.3915355,1.96298,1.40244073,-11.053,1.47679,97.1517,95.401945,-8.013,0.178044938,-9.55405075,0.108976375,246.79525,268.8145,-22.166395,0.007082274,-0.96621145,0.1206062825,-1.2299819565,-0.0454,0.638948355,0.193413,0.456699026,0.224276615,3.36017
1,21.75,-11.92603,420.493,20.51241088,0.374902,1.898945,1.3793015625,-9.41119,0.74658,97.14935,95.7189125,-8.2785,0.178742948,-9.89767375,0.101276025,246.6147,268.453025,-24.324165,0.0078310785,-1.01035915,0.142104175,-1.198870194,-0.0409,0.5750951085,0.178808,0.4459427555,0.215725053,3.327145
1,22.25,-12.39664,420.098,20.51655429,0.359541,1.841825,1.3583879085,-11.8703,1.691965,97.145,95.94473,-8.313,0.176635217,-9.917059,0.10630845,242.1382,266.972,-25.001775,0.006582548,-1.034035,0.1429031,-1.237039375,-0.041,0.60251805,0.178513,0.469238745,0.21725561,3.39363
1,22.75,-12.5988675,420.2525,20.513373655,0.346329,1.768785,1.331127894,-12.689,0.95099,97.14005,95.9861,-8.419,0.1730601405,-10.04714,0.1017535,242.446175,266.460825,-24.144975,0.009123822,-1.0496785,0.1455776,-1.2377255,-0.04605,0.631843208,0.1873745,0.480044154,0.231408704,3.377215
1,23.25,-12.94637,420.642,20.520282635,0.4076515,1.81866,1.349803689,-13.0224,0.93101,97.1439,95.6867375,-8.376,0.180831413,-10.16515,0.0989643,239.048225,266.064825,-23.9520325,0.00781255,-1.060565,0.14327125,-1.2498582875,-0.0397,0.609037766,0.175555,0.463199741,0.224053565,3.16574
1,23.75,-12.705265,420.141,20.51077765,0.347285,1.83766,1.356849292,-12.32175,0.410615,97.15255,95.790205,-9.0125,0.164002646,-10.386745,0.09644225,244.01885,265.750375,-18.8253325,0.0087144,-1.00228265,0.1470343,-1.3165485,-0.04505,0.610854016,0.190576,0.512359887,0.2234915795,3.08046
2,0.25,-14.091715,420.2835,20.52358398,0.345765,1.89042,1.376226726,-16.6277,1.47219,97.0831,91.93823,-10.119,0.2285292745,-11.58279175,0.1361462,233.769525,261.5178,-35.188405,0.0073173205,-1.6995655,0.16194165,-1.65534275,-0.0433,0.612885662,0.182363,0.503540128,0.212367606,3.336965
2,0.75,-14.37233,420.611,20.52751812,0.348301,1.8705,1.368941197,-14.5452,1.381535,97.0895,92.432435,-10.186,0.217944947,-11.582585,0.1309228,238.737725,261.318975,-28.83536,0.008289384,-1.475427,0.182772075,-1.649046625,-0.0401,0.586338639,0.182704,0.50545524,0.222036033,3.33709
2,1.25,-14.2615,420.687,20.52678738,0.319665,1.72833,1.3157809775,-15.81,0.984665,97.0789,92.1948025,-10.2955,0.235967991,-11.807485,0.122284625,238.77295,261.08045,-33.388245,0.009,-1.69414875,0.19708815,-1.64044525,-0.03675,0.607509801,0.1708795,0.462023176,0.2105927575,3.161225
2,1.75,-14.2619925,420.499,20.52656815,0.370505,1.76715,1.3305162645,-14.521,0.696225,97.07515,92.44856,-10.328,0.223609713,-11.8361275,0.12961525,237.0431,261.13015,-32.575775,0.0089537475,-1.7731335,0.14400053,-1.6202805,-0.0370955,0.5783919625,0.177198,0.468957575,0.214242726,3.162315
2,2.25,-14.03471,420.6365,20.528686475,0.364476,1.686615,1.299775975,-14.9054,1.78054,97.051,92.257075,-10.448,0.207846097,-12.186235,0.1343765,236.4516,260.7169,-32.78655,0.0092203695,-1.772067,0.20289985,-1.630089625,-0.040192,0.581190158,0.176905,0.466412907,0.217944947,3.24128
2,2.75,-14.30753,420.271,20.51894247,0.354073,1.74529,1.322248086,-15.2034,0.74799,97.0305,91.631245,-10.2735,0.206880338,-12.007875,0.1278565,235.294825,260.993375,-32.04678,0.008268845,-1.6803085,0.142369855,-1.63036,-0.0438,0.616727583,0.187958,0.4930991465,0.222485955,3.31435
2,3.25,-14.5912575,420.639,20.51991715,0.33639,1.565855,1.252321524,-15.361,0.82933,97.023,92.019485,-10.338,0.214242853,-12.5410525,0.123923425,234.0981,261.367125,-33.85958,0.006,-1.82984375,0.1423923,-1.6309251875,-0.0357,0.584406537,0.169134,0.456093192,0.222036033,3.20247
2,3.75,-14.8275025,420.153,20.50899803,0.382043,1.54678,1.244657219,-14.8831,0.339,97.0277,91.702605,-11.148,0.219089023,-12.58473,0.124186025,230.98755,258.677975,-33.30975,0.004888183,-1.88943475,0.177601475,-1.6447095,-0.0376,0.582029209,0.171869,0.468007479,0.213072758,3.23776
2,4.25,-15.1051425,420.483,20.51066777,0.3428535,1.47941,1.217209924,-14.1785,1.54993,97.002,92.52154,-10.8375,0.213658318,-12.4275025,0.12548705,230.4002,258.935625,-34.36288,0.0051265985,-1.892712,0.21109595,-1.62149325,-0.03325,0.583023124,0.1615265,0.4711252225,0.212481352,3.120145
2,4.75,-15.5627175,420.563,20.51538447,0.409414,1.49225,1.222489264,-13.77925,1.433005,97.0236,92.39575,-10.974,0.236008474,-12.40726,0.12196315,230.67645,256.887475,-30.520915,0.005,-1.83253075,0.2356880625,-1.70207125,-0.0352,0.559478328,0.167915,0.466449354,0.205426386,3.07734
2,5.25,-15.699395,420.475,20.513264,0.375361,1.51954,1.233632847,-14.40725,1.338385,97.0565,92.168315,-10.767,0.2207932955,-12.4798375,0.1188911,231.200225,256.629575,-31.213925,0.007004263,-1.74941275,0.16370875,-1.7023768125,-0.0385675,0.6029067385,0.176907,0.4611355045,0.213742816,3.054805
2,5.75,-15.15408,420.326,20.50985129,0.409727,1.464225,1.210877049,-13.0075,1.05298,97.05305,92.86635,-11.0035,0.220567421,-12.22607,0.11727355,229.76285,256.740625,-28.304505,0.0070021315,-1.56237825,0.18105545,-1.67711475,-0.0359,0.5775284015,0.170457,0.4610375935,0.205426386,3.19231
2,6.25,-15.32149,420.393,20.51260588,0.295807,1.50341,1.227057456,-12.5018,1.664575,97.0702,92.3433425,-10.802,0.203960781,-12.490565,0.128600125,231.4858,256.46185,-27.6453675,0.010284314,-1.444811,0.21865765,-1.75708625,-0.04,0.599227836,0.178404,0.487410505,0.215174348,3.29177
2,6.75,-15.270645,420.542,20.512557115,0.3309245,1.51737,1.232753017,-11.874,1.54015,97.07115,91.212465,-10.9805,0.204736761,-12.470425,0.13241785,231.5291,257.008575,-29.199085,0.065008315,-1.1662833,0.32782075,-1.73428075,-0.037269,0.5860925045,0.1740335,0.513974038,0.2174855105,3.38539
2,7.25,-15.4613775,421.247,20.52571524,0.2707535,1.53965,1.241747664,-14.0732,1.02892,97.0574,91.44308,-10.772,0.189472953,-12.5270525,0.1316359,231.05875,256.691725,-21.64882,3.984636763,1.2066085,1.7579975,-1.7519369375,-0.04,0.606179016,0.176792,0.449061243,0.216101828,3.27681
2,7.75,-15.129615,421.441,20.53044081,0.320538,1.512175,1.230635338,-11.64645,2.31986,97.0585,90.9845675,-10.817,0.211423745,-12.765135,0.1348729,234.403575,257.728725,-9.7421305,42.80691556,25.9124775,17.05182,-1.878045625,-0.043102,0.612007353,0.185915,0.502696728,0.233452351,3.63012
2,8.25,-14.068075,421.7975,20.548235915,0.192845,1.45789,1.2082864875,-4.73188,2.31364,97.0867,90.9320175,-11.173,0.223471418,-12.67159,0.1395413,232.4107,261.3631,5.034975,138.3,76.9754875,46.58947,-1.902997125,-0.0406,0.6449442555,0.1753135,0.5081382765,0.2181405335,3.46787
2,8.75,-13.84047,421.337,20.54069132,0.123013,1.44542,1.203125097,2.83225,5.222,97.1133,90.82864,-10.83,0.205426386,-12.4108875,0.15244155,235.593325,263.27275,16.25329,257.97769985,142.4401,87.100515,-1.924368625,-0.0434,0.676763622,0.186218,0.540554345,0.240416306,3.747
2,9.25,-13.02069,421.1,20.54300368,0.0477,1.5327,1.238975383,11.0191,8.66242,97.1045,90.1926825,-10.415,0.233666429,-11.53254,0.1905535,236.55215,267.4032,29.09631,387.75740255,206.158425,129.33095,-1.9994515,-0.0624,0.731313886,0.219378,0.604331035,0.276224546,4.04993
2,9.75,-12.2613575,421.0935,20.535286685,-0.1088515,1.66514,1.2914759,15.398,9.32986,97.101,89.562275,-9.936,0.249361585,-11.069775,0.215174,233.405725,271.42395,41.635295,540.70533765,275.695425,180.4287,-2.01960725,-0.0692,0.756350448,0.244155,0.64726965,0.284816783,4.26883
2,10.25,-11.5526475,420.977,20.539681105,-0.141679,1.73377,1.317873287,18.694,9.81058,97.1188,88.56853,-9.505,0.238327506,-10.4220575,0.25803675,235.561825,274.2984,53.543245,660.55578825,345.50375,221.9736,-1.943546125,-0.0799,0.762104324,0.255102,0.680127929,0.280713377,4.453
2,10.75,-10.6650675,420.443,20.52754247,-0.200256,1.855275,1.3633518985,22.9525,10.4674,97.1213,85.8916,-8.871,0.24979992,-9.93605125,0.285766,235.49995,277.842275,71.8084425,769.9247009,399.118675,259.07695,-1.837962625,-0.072066,0.774410744,0.241946,0.707672947,0.291376046,4.45423
2,11.25,-9.967418,420.374,20.5201362,-0.2212435,1.90167,1.380229146,25.207,14.2747,97.13995,85.115455,-8.445,0.260102698,-9.432525,0.31333955,235.94485,282.013625,78.55111,859.75,439.49965,304.3185,-1.818276,-0.0713695,0.7963829575,0.239894,0.7041406425,0.2889634585,4.53056
2,11.75,-9.4468345,420.1345,20.515481935,-0.217152,2.06922,1.43996875,26.4235,16.4664,97.1364,85.010005,-7.999,0.25845696,-9.06204925,0.33747575,235.027675,285.411075,83.81478,926.8757683,487.8349,332.3189,-1.8455065,-0.0802,0.779287495,0.255066,0.760040788,0.290688837,4.55539
2,12.25,-9.3187415,420.044,20.51510419,-0.2878275,2.09054,1.447383847,30.3418,18.88965,97.11445,83.3900225,-7.453,0.272389286,-8.57533325,0.38019075,235.517775,288.7481,87.2387875,951.48534,506.88035,347.460125,-1.8422796875,-0.07745,0.827023667,0.258747,0.7781888735,0.3011285195,4.737215
2,12.75,-9.24131425,420.038,20.50487747,-0.298963,2.13806,1.4637658505,28.099,18.1636,97.0821,82.4125075,-7.01,0.262678511,-8.20251425,0.4087895,236.9824,289.929075,87.95608,944,514.6187,352.57335,-1.81266,-0.083,0.850682079,0.260863,0.806371502,0.306104557,4.75948
2,13.25,-8.78431,419.9835,20.51527479,-0.3122655,2.229575,1.494824283,27.468,17.6505,97.04985,81.902345,-6.5925,0.2442272955,-7.745545,0.42892175,237.46275,290.739875,82.46869,930.32739655,501.693425,345.9032,-1.774856519,-0.0871925,0.8566388255,0.267276,0.789283319,0.3107246985,4.66625
2,13.75,-8.716734,419.913,20.511155385,-0.2752475,2.27404,1.509708581,26.492,16.8096,97.0379,80.8223925,-6.2385,0.2340904905,-7.35760025,0.459123,235.946175,290.453375,75.2506025,892.6389977,486.55425,334.7888,-1.748633625,-0.09065,0.8734481925,0.269952,0.7870305445,0.307082878,4.484475
2,14.25,-8.5618445,419.928,20.51323963,-0.250814,2.26099,1.505360422,23.439,17.175,97.0484,81.736445,-5.852,0.214662992,-7.353061,0.480152,233.954125,291.18965,62.9901875,801.21133635,436.61405,302.395275,-1.7731484375,-0.0896,0.870112062,0.265733,0.776938865,0.309515751,4.65464
2,14.75,-8.5976125,419.833,20.51347118,-0.1775975,2.29579,1.516927816,21.3466,16.137,97.0311,80.6007925,-5.6855,0.1958295215,-7.06291,0.50999975,237.20375,289.42425,51.64927,694.70553685,384.94385,255.54375,-1.708090175,-0.0948,0.8774234365,0.2741025,0.7650268445,0.308382197,4.578635
2,15.25,-8.87666525,419.959,20.51314213,-0.108324,2.32364,1.5260994895,16.0385,13.521,97.0294,80.31768,-5.397,0.173205081,-6.81621925,0.476683,238.1163,288.042675,37.408845,576.62829415,320.221675,207.394325,-1.663943194,-0.0833,0.840738961,0.255651,0.754096811,0.294278779,4.5262
2,15.75,-9.46668425,419.669,20.51055826,-0.0138,2.35619,1.536801874,8.6939,12.197,97.0394,80.449955,-5.173,0.161245155,-6.776643,0.46965225,239.90575,285.71815,23.70351,458.30732155,251.865475,172.49895,-1.6418805,-0.0785,0.826509528,0.252643,0.699284634,0.300499584,4.59274
2,16.25,-9.884916,419.413,20.505743075,0.08635,2.3336,1.529398575,1.38582,9.46041,97.0267,81.423095,-5.4125,0.155400621,-7.10990925,0.4313176,238.4671,283.23375,7.63130625,328.56315335,175.820175,122.945675,-1.574904,-0.07135,0.7931709105,0.2396085,0.675588853,0.270554733,4.396215
2,16.75,-11.01122,419.216,20.50131702,0.1777725,2.29764,1.517540774,-8.23639,5.522585,97.0298,82.63849,-6.0715,0.1565234545,-7.6700615,0.40223725,238.14285,278.79095,-14.225605,187.5,101.730215,76.93848,-1.50206025,-0.066521,0.7266771155,0.224459,0.596526819,0.2547547085,4.096695
2,17.25,-11.8205475,418.96,20.49538973,0.247856,2.26733,1.50747471,-12.85025,5.28421,97.0788,85.1921575,-6.646,0.192613603,-8.0270715,0.3247127,237.959225,275.064475,-34.66275,69.822425785,39.597,29.355235,-1.504003125,-0.05148,0.681465333,0.202156,0.502111541,0.240831892,3.54879
2,17.75,-12.215995,418.5385,20.477499845,0.326487,2.15694,1.470238076,-13.8738,2.38458,97.1031,87.61968,-7.04,0.2279247665,-8.56455775,0.29143925,235.736175,270.25055,-41.434765,13.06725,5.36731875,4.3868121,-1.446970625,-0.036109,0.60968926,0.170078,0.4611289155,0.2090442185,3.210625
2,18.25,-12.89687,418.312,20.468732155,0.3157955,2.26709,1.507395104,-15.4346,1.97737,97.0963,89.597725,-7.055,0.24589876,-9.09513725,0.23643125,234.450475,267.9563,-43.3658375,0.3018427185,-1.3635635,0.2756789,-1.441238,-0.0357,0.562701519,0.164074,0.459879332,0.192873015,3.13309
