DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,438.56175,4.67045499999999,6.34689444999998,33.60352,7.54437869999999,7.8433058,0.4578080825,100,3.6886611,93.93170025,0.83475877,61.47,3.13083305,8.5314609,0.52933224,1.5664476,1.53013665,0.61591231
1,0.75,433.0271,7.90208349999998,12.758061,35.08914,7.8333522,7.606895275,0.542689785,98.094044,3.8358467,93.931686,0.70068733,61.47,3.05,7.9616662,0.53098972,1.35613385,1.58597315,0.59667085
1,1.25,432.9504625,1.48586175,1.81879929999996,49.410251,6.81275749999999,8.210870525,0.405312835,99.7656725,3.9204652,93.9369475,-0.00203488749999736,0.100618421,3.016,8.038232375,0.530927065,1.5069176,1.83701725,0.715041245
1,1.75,435.88514,4.388005,14.3826845,34.4624045,7.6639629,7.5036445,0.363527875,100,3.99870145,93.946983,0.830990775,61.47,3.058,8.18711695,0.51438312,1.49628005,1.59756225,0.6505117275
1,2.25,436.81443,1.18709475,11.96569,36.6349905,7.4323614,9.170179175,0.4189888,94.2898315,4.0070979,93.971886,0.5411259,61.47,3.09375025,7.92354015,0.4949739,1.339098,1.563241,0.6090592
1,2.75,441.2246625,5.52940674999998,10.420786325,27.38223125,6.980192825,8.13076415,0.4342894975,95.8896535,3.8704674,93.9846315,0.69790085,61.47,3.035,7.41102475,0.5300273025,1.422372375,1.632169025,0.6488513425
1,3.25,430.0660125,4.677065,7.76721489999996,30.4655755,7.0698745,7.699628425,0.3635729,100,3.77964425,93.99623475,0.5070812375,61.47,3.13483305,7.34889175,0.471099,1.524225,1.541491,0.5820344
1,3.75,434.343525,3.008072,11.60414245,39.28877,7.636874275,10.48953,0.3714662225,99.18258675,3.9070534,94.026213,0.909335325,61.47,3.0313334,7.7616335,0.4796659675,1.5649598,1.6125332,0.580846085
1,4.25,440.54053,1.96468,12.80351375,40.5239502499999,7.714853175,9.462213925,0.600696519999997,99.96051175,3.8469626,94.04736,0.89420055,61.47,2.96825,7.4030665,0.45705724,1.50870665,1.62946335,0.63685538
1,4.75,428.96806,1.451687,12.444573,37.4155624999998,7.1054827,8.614480775,0.549232367499999,97.76850225,3.82983975,94.064328,0.688694675,61.47,2.9246666,7.36354625,0.50309302,1.34261045,1.389241175,0.5616327675
1,5.25,428.236135,1.7254875,14.41283425,43.3427435,7.07803825,9.3330904,0.60612242,95.129579,4.056662725,94.0659825,0.80846298,61.47,2.91274985,7.749993175,0.48448572,1.43164975,1.60808365,0.57929628
