DOY2,HR2,CO2,H2O,FC,SC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_2_1_1,TS_3_1_1,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
3,4.25,411,7.499,1.18,-0.045,-3.57975,-40.03225,-1.303,1.59325,0.243,0.54,0.4245,0.2685,100.45125,81.05,5.84625,0.197,8.5745,0.091,10.9975,10.1025,9.97,0.047,-71.92625,-3.62375,0.163,294.18125,350.0745
3,4.75,411.9605,7.582,1.12525,-0.045,-3.7705,-32.1765,-1.38,1.5975,0.24125,0.498,0.432,0.2325,100.451,81.05,5.84625,0.197,8.22875,0.09075,10.9975,10.1025,9.97,0.048,-72.62875,-3.4455,0.226,293.92425,348.90675
3,5.25,412.2915,7.6485,1.10775,-0.03,-3.893,-33.9665,-1.748,1.65275,0.2295,0.5505,0.4245,0.2585,100.47625,81.1,5.501,0.21775,7.89925,0.084,10.96,10.0975,9.965,0.046,-71.381,-3.68,0.196,292.424,347.721
3,5.75,412,7.6285,1.2175,-0.054,-4.2725,-32.58075,-0.877,1.65375,0.24575,0.5255,0.407,0.2545,100.48225,81.1,5.501,0.21775,7.79725,0.08725,10.96,10.0975,9.965,0.048,-70.497,-3.47,0.19325,295.815,345.6615
3,6.25,411.829,7.464,1.025,-0.356,-4.934,-31.13625,-0.9975,1.55925,0.258,0.5315,0.414,0.279,100.5,83.15,4.961,0.233,7.55325,0.08875,10.8975,10.08,9.8875,0.048,-71.158,-3.472,0.173,298.5945,343.61825
3,6.75,413.903,7.3605,1.011,-0.356,-4.689,-29.937,-1.0935,1.5525,0.243,0.5395,0.4185,0.277,100.52675,83.15,4.961,0.233,7.44725,0.08275,10.8975,10.08,9.8875,0.083,-69.764,-3.11775,0.105,293.446,342.853
3,7.25,412.1955,7.261,0.9915,-2.544,-4.951,-29.71625,-1.033,1.59225,0.24475,0.542,0.428,0.2865,100.5395,81.95,5.46,0.2695,7.41675,0.085,10.8125,10.0575,9.815,2.047,-59.011,0.10725,0.354,290.988,342.554
3,7.75,411.578,7.3355,0.24675,-2.978,-5.205,-20.935,-0.56775,1.57825,0.27225,0.5425,0.44425,0.297,100.5395,81.95,5.46,0.2695,7.3905,0.07575,10.8125,10.0575,9.815,19.992,-19.022,9.429,1.561,292.756,344.068
3,8.25,412.2305,7.361,-1.19825,-4.401,-5.348,-11.23975,0.24575,1.55275,0.31875,0.66125,0.52575,0.34075,100.5645,77.295,6.56275,0.536,7.73075,0.08675,10.7375,10.0325,9.7075,64.217,13.444,33.78575,3.657,293.694,346.737
3,8.75,411.7615,7.5225,-3.42775,-4.401,-5.358,1.4515,3.5665,1.60025,0.35625,0.713,0.53,0.377,100.576,77.295,6.56275,0.536,8.751,0.112,10.7375,10.0325,9.7075,95.611,37.541,47.905,5.503,294.001,352.613
3,9.25,410.78675,7.66025,-4.9505,-3.277,-5.31,10.49225,10.14275,1.6835,0.38475,0.804,0.599,0.423,100.59825,68.56,8.3025,0.8355,9.4595,0.133,10.705,9.9525,9.6725,154.831,70.921,79.10675,8.973,291.586,359.444
3,9.75,408.99225,7.63475,-6.612,-2.869,-5.166,24.14875,14.75475,1.508,0.4225,0.879,0.669,0.459,100.619,68.56,8.3025,0.8355,10.09,0.13625,10.705,9.9525,9.6725,196.902,89.117,97.60175,11.024,296.969,363.464
3,10.25,405.94575,7.7505,-6.69,-1.379,-4.92,32.55075,17.7285,1.84275,0.476,0.954,0.734,0.497,100.63625,59.6,9.495,1.41775,11.1695,0.174,10.7175,9.9775,9.7125,291.392,117.012,147.058,14.519,302.662,370.297
3,10.75,404.46275,7.579,-9.1725,-1.379,-4.527,53.15425,28.555,1.80675,0.5015,0.983,0.77,0.525,100.635,59.6,9.495,1.41775,11.75425,0.20625,10.7175,9.9775,9.7125,335.552,164.534,166.29525,17.117,307.638,373.294
3,11.25,402.324,7.4715,-9.2985,-1,-4.091,64.2765,26.5025,1.943,0.50775,0.988,0.826,0.534,100.608,53.81,10.8275,2.4465,11.85825,0.2585,10.765,9.865,9.77,447.581,192.98,226.05725,24.093,312.483,373.59
3,11.75,400.99325,7.4685,-10.4265,-1,-3.76725,75.24225,48.823,1.8705,0.515,1.046,0.851,0.539,100.59475,53.81,10.8275,2.4465,12.60125,0.2565,10.765,9.865,9.77,473.012,214.5375,239.7935,25.738,313.1015,380.673
3,12.25,397.75175,7.483,-10.418,-0.388,-3.7615,77.422,47.728,1.8735,0.523,1.01,0.819,0.524,100.5845,49.75,12.2775,3.1575,12.85275,0.26925,10.875,9.8425,9.8675,515.512,217.608,250.44675,27.747,314.967,384.9435
3,12.75,396,7.55725,-10.862,-0.438,-3.245,87.833,59.861,1.704,0.46,1.018,0.84,0.527,100.565,49.75,12.2775,3.1575,13.175,0.305,10.875,9.8425,9.8675,640.401,258.794,301.95275,33.238,313.77,387.267
3,13.25,395,7.519,-10.256,-0.305,-2.434,67.897,62.95,1.819,0.49,0.973,0.848,0.521,100.553,44.97,13.0325,3.56125,13.694,0.252,10.99,9.9575,9.94,560.043,228.81,273.9225,25.7105,315.1505,388.8985
3,13.75,395,7.45475,-9.855,-0.322,-1.544,48.84,59.446,1.849,0.489,0.999,0.817,0.529,100.507,44.97,13.0325,3.56125,14.053,0.254,10.99,9.9575,9.94,542.551,221.4545,265.93925,28.9275,316.695,390.7665
3,14.25,395,7.70525,-9.625,0.016,-0.2895,54.272,56.701,1.87,0.508,1.013,0.898,0.57,100.472,42.14,13.365,4.02375,14.36,0.253,11.17,10.0275,10.015,506.71,213.1475,255.5245,24.4905,316.3155,391.3235
3,14.75,393,7.68275,-9.078,0.016,0.875,63.63,64.338,1.88,0.503,0.988,0.84,0.54,100.436,42.14,13.365,4.02375,14.404,0.256,11.17,10.0275,10.015,516.209,202.329,233.52075,23.2315,318.0195,392.9325
3,15.25,393.633,7.83825,-8.402,-0.274,1.2305,52.495,68.085,1.985,0.52,1.077,0.814,0.523,100.412,40.835,14.095,3.965,14.54,0.245,11.315,10.06,10.105,422.744,190.9525,211.79225,21.2045,317.322,392.0325
3,15.75,393,7.73275,-8.08,-0.301,1.662,35.386,58.414,2.009,0.479,1.098,0.814,0.527,100.429,40.835,14.095,3.965,14.372,0.191,11.315,10.06,10.105,388.355,155.5985,175.96525,18.981,318.889,392.5495
3,16.25,392.957,7.6875,-6.931,-0.034,1.855,33.771,58.519,1.85,0.498,1.028,0.777,0.52,100.372,41.325,13.27,3.42175,14.617,0.174,11.415,10.1475,10.2275,344.066,130.9575,165.3935,16.369,323.45,392.154
3,16.75,393.781,7.75725,-5.774,-0.041,2.176,22.181,53.531,1.806,0.486,1.02,0.78,0.483,100.382,41.325,13.27,3.42175,14.666,0.18,11.415,10.1475,10.2275,294.46,107.716,158.77075,14.6165,321.022,391.6865
3,17.25,393.739,7.79725,-4.862,0.15,2.3985,4.11,37.467,1.742,0.451,0.933,0.717,0.458,100.338,42.4225,13.2575,3.04475,14.486,0.132,11.51,10.2,10.28,223.885,81.3415,115.42775,12.799,320.97,389.464
3,17.75,394,7.82725,-3.434,0.15,2.5735,-1.68,31.623,1.754,0.411,0.822,0.661,0.409,100.37,42.4225,13.2575,3.04475,14.235,0.111,11.51,10.2,10.28,179.931,53.485,93.171,9.577,320.0985,389.233
3,18.25,394,7.8075,-1.979,0.652,2.64,-17.279,16.198,1.573,0.359,0.755,0.54,0.354,100.389,50.1,12.3775,1.78325,14.113,0.121,11.61,10.21,10.3125,97.583,18.1035,43.2955,5.201,318.6435,386.4895
3,18.75,395,7.74075,-0.588,0.758,2.474,-29.031,8.673,1.544,0.261,0.572,0.453,0.284,100.399,50.1,12.3775,1.78325,13.82,0.139,11.61,10.21,10.3125,37.469,-23.9905,18.15875,2.363,316.3175,380.6285
3,19.25,396.968,7.7715,0.26,0.873,2.3785,-36.604,4.61,1.41,0.206,0.425,0.358,0.223,100.397,57.355,11.1225,1.20575,13.051,0.168,11.6,10.235,10.3275,5.424,-73.865,0.31225,0.9755,311.616,375.1145
3,19.75,398.314,7.70175,0.334,0.873,1.982,-41.401,3.654,1.419,0.203,0.473,0.348,0.219,100.428,57.355,11.1225,1.20575,12.622,0.118,11.6,10.235,10.3275,0.11,-82.2005,-4.39125,0.5395,311.23,370.213
3,20.25,400.159,7.597,0.595,0.907,1.6665,-50.113,1.559,1.572,0.224,0.49,0.3765,0.255,100.43,61.5925,10.045,0.936,12.307,0.16,11.595,10.28,10.36,0.048,-80.6085,-4.3635,0.604,301.8095,370.589
3,20.75,402.204,7.6225,0.85,0.907,1.293,-50.403,2.031,1.622,0.225,0.493,0.385,0.247,100.44,61.5925,10.045,0.936,12.003,0.157,11.595,10.28,10.36,0.037,-79.7345,-4.34025,0.5655,302.2245,366.581
3,21.25,403,7.699,0.796,0.401,0.822,-49.392,1.184,1.61,0.242,0.534,0.415,0.282,100.424,65.1675,9.29,0.70475,11.901,0.151,11.565,10.31,10.375,0.042,-78.137,-4.19625,0.5945,301.992,365.1085
3,21.75,404,7.64,0.746,0.013,0.503,-54.34,1.271,1.603,0.245,0.529,0.408,0.277,100.436,65.1675,9.29,0.70475,11.626,0.148,11.565,10.31,10.375,0.042,-78.1725,-4.00625,0.513,299.183,363.753
3,22.25,403,7.65625,1.106,0.264,0.0185,-52.76,0.883,1.644,0.241,0.541,0.402,0.264,100.464,65.7175,8.5825,0.5865,11.115,0.141,11.5325,10.3,10.36,0.045,-75.5815,-3.8245,0.3775,299.002,361.6
3,22.75,407,7.45225,0.598,0.264,-0.467,-45.754,0.048,1.698,0.221,0.513,0.383,0.243,100.431,65.7175,8.5825,0.5865,10.929,0.132,11.5325,10.3,10.36,0.047,-74.8405,-3.89475,0.485,298.839,359.8965
3,23.25,402.491,6.734,0.615,0.12125,-0.9695,-40.285,0.31775,1.579,0.2165,0.49,0.407,0.261,100.5095,67.785,8.0055,0.4865,10.69375,0.1405,11.485,10.26,10.2775,0.04875,-74.98925,-3.8075,0.47625,298.117,357.216
3,23.75,402.654,6.734,0.97025,-0.034,-1.31775,-49.66025,0.96375,1.61825,0.23075,0.547,0.407,0.254,100.50625,67.785,8.0055,0.4865,10.33675,0.117,11.485,10.26,10.2775,0.04775,-77.48425,-3.912,0.3825,293.88725,355.36525
4,0.25,398.89825,10.90025,1.13375,0.365,0.58975,-47.07275,0.18075,1.69775,0.25475,0.5025,0.3855,0.26,100.30975,74.535,13.7475,1.107,15.5155,0.15075,15.5925,14.5675,14.94,0.05775,-75.3365,-3.8325,1.0375,327.135,383.33125
4,0.75,398.99825,10.91425,1.58125,0.365,0.20225,-50.0845,-0.3865,1.716,0.2565,0.512,0.4315,0.262,100.3015,74.535,13.7475,1.107,15.23825,0.15225,15.5925,14.5675,14.94,0.0565,-74.41475,-3.783,1.0115,327.16375,382.57425
4,1.25,399.91275,10.9195,1.63125,0.434,-0.152,-46.379,-0.3595,1.6135,0.25875,0.5495,0.426,0.2845,100.2775,75.765,13.045,1.0445,15.006,0.13325,15.57,14.5525,14.87,0.05975,-74.6975,-3.77825,0.904,325.773,381.7925
4,1.75,400.2335,10.852,1.577,0.434,-0.49125,-46.746,-0.9495,1.7165,0.2545,0.51425,0.405,0.26725,100.25925,75.765,13.045,1.0445,14.6455,0.1375,15.57,14.5525,14.87,0.057,-74.774,-3.6615,0.7765,324.589,380.83925
4,2.25,401,10.604,2.009,0.066,-0.795,-40.8185,-1.559,1.71325,0.25775,0.515,0.42425,0.263,100.24075,78.91,12.485,0.83975,14.18875,0.12075,15.5175,14.4975,14.8075,0.05775,-75.56175,-3.612,0.847,322.1185,379.859
4,2.75,401.98825,10.4265,1.8505,0.407,-1.04025,-45.6065,-1.73,1.7155,0.25825,0.481,0.4055,0.26075,100.223,78.91,12.485,0.83975,13.97775,0.1155,15.5175,14.4975,14.8075,0.05775,-73.8525,-3.5865,0.82675,318.618,375.6625
4,3.25,402.71,10.367,1.9835,-0.153,-1.3275,-40.18225,-0.85275,1.71175,0.23925,0.497,0.4025,0.2605,100.227,79.08,12.28,0.692,14.01875,0.113,15.49,14.46,14.72,0.05475,-71.49025,-3.46375,0.785,317.68775,374.034
4,3.75,403.5,10.392,1.892,-0.153,-1.703,-39.0555,-1.9125,1.692,0.2555,0.519,0.408,0.228,100.247,79.08,12.28,0.692,14.101,0.1035,15.49,14.46,14.72,0.0555,-72.503,-3.462,0.744,315.472,372.2285
4,4.25,404,10.3,1.698,-0.045,-1.921,-37.449,-1.4795,1.7015,0.2605,0.511,0.438,0.261,100.257,81,11.47,0.441,13.5775,0.1095,15.42,14.405,14.665,0.0565,-71.6725,-3.489,0.5745,314.3645,371.032
4,4.75,404.3625,10.4,1.5925,-0.052,-2.1095,-34.812,-1.648,1.6785,0.264,0.535,0.408,0.268,100.2695,81,11.47,0.441,13.486,0.1065,15.42,14.405,14.665,0.0585,-68.361,-3.518,0.5855,313.7575,369.6695
4,5.25,406.789,10.38125,1.5825,-0.022,-2.2745,-34.313,-1.742,1.717,0.244,0.522,0.407,0.27,100.2975,81.8,11.2675,0.3875,13.315,0.104,15.3225,14.3475,14.6125,0.06275,-69.654,-3.5405,0.7775,314.4735,367.672
4,5.75,406,10.4505,1.86575,-0.022,-2.3035,-35.4135,-1.6805,1.7165,0.26325,0.5875,0.418,0.28125,100.25825,81.8,11.2675,0.3875,12.8925,0.112,15.3225,14.3475,14.6125,0.05925,-66.7615,-3.337,0.67275,317.26625,366.397
4,6.25,407.89175,10.425,1.963,-0.356,-2.51625,-39.188,-1.51175,1.6095,0.25575,0.50825,0.3935,0.26675,100.279,85.625,10.5775,0.4255,12.572,0.099,15.27,14.2875,14.58,0.24,-66.6575,-2.9255,0.6905,314.92425,366.579
4,6.75,410.0485,10.24425,1.677,-0.356,-2.7095,-32.86525,-2.12975,1.6315,0.261,0.54375,0.4285,0.29525,100.33725,85.625,10.5775,0.4255,12.41675,0.0985,15.27,14.2875,14.58,5.98675,-55.52225,-0.0835,1.24075,316.33125,365.94175
4,7.25,409.884,10.2895,1.05225,-2.978,-2.90675,-26.09275,-0.721,1.625,0.2775,0.56775,0.44525,0.32425,100.3695,81.2,10.88,0.50825,12.70225,0.0915,15.2075,14.2,14.5225,37.923,-27.5725,19.09725,2.897,316.117,366.8365
4,7.75,409,10.28875,-0.71275,-2.978,-3.122,-9.6245,1.2005,1.56,0.29475,0.556,0.477,0.313,100.4085,81.2,10.88,0.50825,13.19025,0.09975,15.2075,14.2,14.5225,90.616,18.95725,35.2925,5.27525,317.5165,370.943
4,8.25,408.1095,10.26975,-3.25375,-4.401,-3.28675,-3.816,4.532,1.663,0.34775,0.673,0.535,0.38,100.426,74.19,12.875,1.47175,13.401,0.11575,15.1,14.105,14.4725,182.63675,73.82025,88.885,11.37825,319.94175,376.293
4,8.75,403.758,10.5555,-5.434,-4.401,-3.51525,5.61075,10.227,1.66925,0.387,0.766,0.58,0.415,100.426,74.19,12.875,1.47175,14.158,0.12275,15.1,14.105,14.4725,200.578,102.13875,101.615,13.7655,321.727,382.267
4,9.25,400,10.803,-7.02525,-2.733,-3.57575,16.29675,17.62075,1.5515,0.4415,0.837,0.662,0.453,100.44575,64.025,14.72,2,15.15125,0.1375,15.0725,14.0525,14.42,330.70925,145.82675,175.2955,23.37975,328.11075,392.80275
4,9.75,395.5225,10.737,-10.91875,-2.733,-3.372,30.69425,34.912,1.804,0.46175,0.867,0.7,0.481,100.45825,64.025,14.72,2,15.714,0.188,15.0725,14.0525,14.42,366.1205,180.42325,194.8555,25.028,331.18325,397.09075
4,10.25,392,10.625,-11.6855,-1.313,-3.3675,53.7255,43.1125,1.7875,0.519,0.9635,0.763,0.52375,100.4705,53.27,15.825,2.7825,16.1535,0.239,15.075,14.0075,14.4375,487.58725,216.8135,241.90575,31.53,334.126,396.863
4,10.75,389.306,10.541,-14.25775,-1.313,-3.198,68.0055,47.9055,2.022,0.505,1.08075,0.933,0.566,100.465,53.27,15.825,2.7825,16.289,0.24,15.075,14.0075,14.4375,651.19925,276.3605,318.16675,40.34,336.6715,398.7075
4,11.25,387.9025,10.102,-13.846,-1,-2.784,79.325,66.8515,2.044,0.5045,1.079,0.927,0.564,100.463,48.5975,16.64,4.13575,16.5305,0.2795,15.06,14.06,14.495,674.778,307.493,353.72975,42.6145,341.293,402.629
4,11.75,384.94225,10.119,-14.5265,-1,-2.1215,82.881,86.9925,1.9255,0.499,1.082,0.882,0.589,100.443,48.5975,16.64,4.13575,17.122,0.2985,15.06,14.06,14.495,756.7395,330.508,369.97925,44.6165,346.1145,410.9365
4,12.25,384.2465,10.131,-15.043,-0.388,-1.3925,90.52,110.447,2.039,0.5475,1.15275,1.007,0.5985,100.4035,43.5275,17.8025,5.712,17.5675,0.3055,15.105,14.1075,14.545,862.73375,381.8125,445.898,57.493,350.502,413.3605
4,12.75,382.476,10.2,-14.4605,-0.388,-0.6315,101.8725,99.4655,2.142,0.56,1.23325,1.037,0.62675,100.368,43.5275,17.8025,5.712,18.1895,0.3235,15.105,14.1075,14.545,890.41475,416.7985,465.41825,61.6095,351.6795,412.352
4,13.25,382.30775,10.135,-14.4465,-0.322,0.168,86.637,113.37275,2.0395,0.5575,1.26125,1.06575,0.6245,100.333,42.305,17.915,5.86575,18.56,0.311,15.195,14.1375,14.6025,987.645,461.8875,535.61925,69.412,351.9385,413.5555
4,13.75,381.439,10.134,-13.9735,-0.3135,0.9715,81.6825,99.6315,2.154,0.5555,1.3045,1.038,0.62075,100.2985,42.305,17.915,5.86575,18.412,0.3195,15.195,14.1375,14.6025,881.79675,380.9745,450.1725,54.766,352.012,412.581
4,14.25,380.905,10.29875,-14.6545,0.038,1.5105,87.1175,107.74,2.205,0.575,1.2945,1.047,0.64075,100.2795,42.7,18.79,7.282,18.7185,0.331,15.32,14.265,14.87,826.54525,394.4165,421.10725,54.6915,354.4195,413.4965
4,14.75,380,10.326,-13.228,0.0215,1.93,66.909,106.832,2.21025,0.567,1.2415,1.0735,0.59925,100.252,42.7,18.79,7.282,18.80275,0.2975,15.32,14.265,14.87,897.641,402.13075,436.095,55.0835,357.66725,413.64725
4,15.25,379.86875,10.485,-11.066,-0.274,2.6155,55.723,92.722,2.1625,0.55375,1.33475,1.0565,0.615,100.233,42.0125,18.88,6.90975,18.99125,0.289,15.3775,14.28,14.9225,695.79575,360.29925,352.04175,47.18725,358.469,415.93075
4,15.75,379,10.55075,-10.80125,-0.274,3.0615,40.92225,93.54825,2.0665,0.5385,1.21,1.051,0.5945,100.21275,42.0125,18.88,6.90975,19.3485,0.243,15.3775,14.28,14.9225,553.54075,247.662,289.14025,34.983,359.8305,414.7045
4,16.25,380.11,10.44475,-9.459,-0.034,3.32,30.6485,72.048,2.074,0.5095,1.16075,0.958,0.59275,100.189,42.67,18.71,6.729,19.5585,0.1975,15.48,14.3725,15.1175,440.37975,220.3395,233.121,33.219,356.9955,416.004
4,16.75,378,10.29475,-8.601,-0.034,3.245,22.20875,68.13425,1.9465,0.49575,1.197,0.936,0.576,100.2295,42.67,18.71,6.729,19.45075,0.1905,15.48,14.3725,15.1175,387.8825,181.95825,213.465,27.2255,355.70475,413.79875
4,17.25,379,10.219,-7.016,0.15,3.49275,17.59375,70.5255,1.9485,0.484,1.061,0.86,0.522,100.22675,43.5,18.165,6.336,19.36625,0.16325,15.56,14.455,15.225,402.64725,148.38025,197.593,23.3635,355.28525,413.89775
4,17.75,380.1035,10.401,-5.05575,0.15,3.596,-1.88325,51.03875,1.839,0.4645,1.005,0.73475,0.47925,100.19625,43.5,18.165,6.336,19.3485,0.14,15.56,14.455,15.225,256.673,85.7855,137.65025,14.871,352.912,412.9655
4,18.25,379.322,10.842,-3.098,0.652,3.62625,-13.506,33.4845,1.666,0.355,0.788,0.594,0.4,100.1735,49.91,18.2625,4.33425,19.251,0.119,15.6575,14.59,15.2975,188.7515,48.44875,87.08275,11.75875,348.68425,410.68275
4,18.75,380.32575,11.052,-1.6865,0.652,3.43125,-24.6145,17.4285,1.48,0.29,0.596,0.466,0.327,100.1775,49.91,18.2625,4.33425,18.896,0.134,15.6575,14.59,15.2975,111.82525,6.84625,53.50775,6.41925,345.60375,406.18975
4,19.25,382.466,11.056,-0.368,0.873,3.21,-36.407,6.1915,1.3785,0.196,0.435,0.341,0.207,100.1975,58.2075,16.635,2.8595,18.2865,0.1625,15.7225,14.68,15.3275,30.17,-46.61575,11.67,3.412,345.12925,401.68625
4,19.75,384.81775,11.091,0.2615,0.873,3.059,-43.3205,2.6435,1.56,0.196,0.416,0.308,0.199,100.2125,58.2075,16.635,2.8595,17.819,0.1795,15.7225,14.68,15.3275,3.31925,-77.506,-1.34225,1.1085,344.6195,398.529
4,20.25,386.188,11.097,0.6865,0.907,2.824,-45.5775,3.981,1.585,0.206,0.409,0.349,0.206,100.2355,61.0025,15.3875,2.3885,17.304,0.177,15.76,14.74,15.32,0.072,-82.489,-4.30025,0.9445,339.3765,395.494
4,20.75,388.25,11.097,0.9805,0.907,2.65,-48.7115,2.7985,1.6365,0.2105,0.433,0.378,0.222,100.2515,61.0025,15.3875,2.3885,16.8015,0.167,15.76,14.74,15.32,0.05375,-81.4925,-4.09475,0.8825,339.2795,393.1945
4,21.25,389.3005,10.88,0.8945,0.401,2.2995,-48.179,1.6495,1.7085,0.2165,0.474,0.324,0.257,100.2895,65.6925,14.685,1.975,16.772,0.1665,15.765,14.7625,15.2875,0.04875,-79.6755,-3.99825,0.901,337.925,390.7045
4,21.75,391.0695,10.876,0.9505,0.401,1.8325,-46.281,1.558,1.724,0.226,0.479,0.383,0.246,100.3005,65.6925,14.685,1.975,16.5185,0.166,15.765,14.7625,15.2875,0.0505,-79.207,-3.94,0.9315,335.707,388.5315
4,22.25,393,10.634,1.169,0.857,1.497,-45.8925,0.7055,1.7305,0.1995,0.466,0.4,0.215,100.315,67.195,14.04,1.588,16.12,0.1635,15.7625,14.7825,15.22,0.05275,-78.03,-3.889,0.8555,329.14,387.2025
4,22.75,397.041,10.592,0.667,0.857,1.1805,-52.538,0.021,1.727,0.2195,0.465,0.381,0.226,100.32,67.195,14.04,1.588,15.826,0.1625,15.7625,14.7825,15.22,0.047,-77.8905,-3.983,0.9,327.847,385.1105
4,23.25,395.4905,8.917,1.3315,-0.034,0.97325,-54.9925,1.813,1.74175,0.25575,0.5395,0.4535,0.277,100.319,70.3975,13.63,1.32775,15.44375,0.1605,15.7325,14.7125,15.1775,0.057,-77.871,-3.924,1.01,326.18875,384.01075
4,23.75,396.5505,8.917,1.3675,-0.034,0.57125,-50.209,1.59075,1.72775,0.227,0.505,0.4395,0.2675,100.31575,70.3975,13.63,1.32775,15.181,0.138,15.7325,14.7125,15.1775,0.049,-75.846,-3.88025,0.94625,324.85075,383.1925
5,0.25,404.395,16.057,1.944,0.365,1.082,-45.516,-0.763,1.704,0.216,0.47725,0.40675,0.2425,100.4295,76.5,16.1,0.845,18.675,0.149,17.87,17.08,17.5775,0.018,-66.394,-3.254,0.752,350.324,402.045
5,0.75,405.216,15.903,1.968,0.365,0.768,-44.744,-1.877,1.674,0.236,0.47975,0.37,0.248,100.4115,76.5,16.1,0.845,18.364,0.137,17.87,17.08,17.5775,0.019,-66.022,-3.338,0.773,346.663,400.606
5,1.25,407.141,15.937,1.831,0.434,0.562,-44.692,-1.713,1.67,0.251,0.527,0.402,0.2545,100.396,78.95,15.59,0.727,18.1,0.142,17.81,17.045,17.5125,0.023,-64.657,-3.251,0.724,347.102,398.233
5,1.75,408.7615,15.927,2.211,0.434,0.22,-41.726,-2.001,1.762,0.24,0.5285,0.4085,0.255,100.4025,78.95,15.59,0.727,17.944,0.137,17.81,17.045,17.5125,0.034,-64.704,-3.208,0.785,346.862,398.233
5,2.25,409.5965,15.95,2.243,0.407,0.027,-41.324,-3.538,1.685,0.243,0.50625,0.40375,0.27325,100.3955,82,15.44,0.614,17.542,0.136,17.72,17.02,17.45,0.022,-64.266,-3.288,0.74,343.643,397.152
5,2.75,410.7655,15.898,1.977,0.407,-0.07425,-38.17,-3.705,1.649,0.235,0.53875,0.411,0.25675,100.3925,82,15.44,0.614,17.246,0.132,17.72,17.02,17.45,0.021,-63.671,-3.127,0.714,341.83,395.675
5,3.25,412.643,15.976,1.711,-0.153,-0.286,-37.997,-2.17,1.639,0.22,0.517,0.39725,0.25575,100.3995,85.2,14.89,0.535,17.03,0.133,17.65,17.0025,17.3525,0.027,-64.427,-3.014,0.761,339.608,393.912
5,3.75,414.4055,15.952,1.611,-0.153,-0.5105,-35.911,-3.536,1.647,0.209,0.46775,0.3565,0.23075,100.413,85.2,14.89,0.535,17.033,0.129,17.65,17.0025,17.3525,0.026,-63.352,-2.866,0.678,339.486,392.754
5,4.25,415.674,15.911,1.925,-0.045,-0.74825,-36.33,-3.164,1.639,0.214,0.4545,0.397,0.23975,100.427,87.3,14.38,0.51,16.79,0.126,17.65,16.915,17.265,0.042,-62.271,-2.906,0.603,337.49,392.331
5,4.75,416.633,15.911,1.976,-0.045,-0.9835,-35.81,-3.111,1.624,0.219,0.49975,0.39525,0.2475,100.4355,87.3,14.38,0.51,16.609,0.12,17.65,16.915,17.265,0.037,-61.456,-2.978,0.57,338.51,391.31
5,5.25,417.2205,15.872,2.152,-0.022,-1.2035,-33.126,-3.504,1.625,0.211,0.4965,0.3955,0.245,100.433,90.3,14.1,0.517,16.626,0.117,17.61,16.8475,17.16,0.038,-62.254,-2.856,0.574,334.671,389.927
5,5.75,417.1315,15.872,1.815,-0.022,-1.41675,-29.929,-4.034,1.668,0.219,0.492,0.40225,0.26325,100.4405,90.3,14.1,0.517,16.282,0.115,17.61,16.8475,17.16,0.218,-60.131,-2.368,0.502,334.344,388.544
5,6.25,418.9005,15.451,1.905,-0.107,-1.594,-27.88,-3.249,1.655,0.211,0.45125,0.39,0.238,100.4595,88.9,13.85,0.536,16.131,0.1,17.54,16.755,17.0725,9.994,-46.857,2.877,1.036,342.613,387.449
5,6.75,419.416,15.33,1.0415,-0.356,-1.6775,-20.471,-2.18025,1.576,0.234,0.495,0.385,0.252,100.4915,88.9,13.85,0.536,15.969,0.095,17.54,16.755,17.0725,44.239,-14.42,21.206,3.741,339.093,388.735
5,7.25,416.8905,15.77175,-0.84075,-2.978,-1.81175,-8.0955,-0.54275,1.47275,0.24625,0.50775,0.38875,0.2815,100.5385,84.3,14.925,0.9155,16.234,0.1085,17.455,16.66,16.99,149.1915,28.677,74.2715,8.174,340.853,392.34
5,7.75,415,15.883,-3.98,-2.978,-1.8985,1.8815,3.3215,1.3445,0.282,0.55775,0.447,0.30675,100.552,84.3,14.925,0.9155,17.1645,0.1205,17.455,16.66,16.99,210.7725,73.03,107.5905,12.301,336.63175,397.80125
5,8.25,411.16375,16.0895,-4.62025,-4.401,-1.9435,14.4695,12.48125,1.4285,0.313,0.62675,0.52525,0.3595,100.56125,75.6625,17.145,1.98125,18.135,0.15575,17.425,16.555,16.9225,352.202,123.423,177.72875,19.76925,341.22125,404.542
5,8.75,405.41425,16.2,-10.24725,-4.401,-1.9345,30.7505,25.5075,1.46325,0.359,0.6955,0.58825,0.3925,100.5805,75.6625,17.145,1.98125,18.964,0.19525,17.425,16.555,16.9225,432.3665,170.30175,217.53525,24.68975,345.33375,410.08425
5,9.25,399.33275,16.036,-13.584,-3.277,-1.8255,45.56,52.717,1.49,0.397,0.795,0.664,0.456,100.5905,68.01,18.505,3.3985,19.167,0.233,17.405,16.5,16.91,548.9935,205.5965,271.56575,30.19475,350.43925,414.627
