DOY2,HR2,USTAR_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,SH_1_1_1,SLE_1_1_1,SC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,TA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_SIGMA_1_1_1,H2O_SIGMA_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
10,1.25,0.1175,0.918,1.2665,-10.2535,-0.121,-0.0361923,-12.16545,-0.4005275,1.46743,-3.97853,-1.994455,0.36564,1.267325,0.174167,19.1503,17.4487,100.1555,100,0,355.248,19.03065,0.436923,0.3554335,0.206641,0.203354,0.0566839,0.057038018,2.2019099,0.688038725
10,1.75,0.137,0.8995,1.66,-11.501,-0.023,-0.0375121,-13.7154,0.423696,1.68462,-3.416145,-2.60161,0.11591,1.27027,0.177498,18.8671,17.1377,100.14,100,0,355.635,18.7824,0.415893,0.362868,0.223255,0.196128,0.054374,0.071932058,2.2019099,0.71986355
10,2.25,0.148,0.878,1.852,-11.411,-0.182,-0.0422231,-12.7394,0.445995,1.91856,-3.03867,-2.25914,0.159128,1.21514,0.186327,18.738,17.1106,100.143,100,0,355.408,18.6571,0.462405,0.363457,0.227317,0.203437,0.0541528,0.066093451,2.2019099,0.722494125
10,2.75,0.1205,0.888,2.119,-11.017,-0.8215,-0.0406873,-11.5907,0.125645,1.75325,-3.23549,-2.00365,0.392914,1.22324,0.189518,18.4642,16.8314,100.156,100,0,355.88,18.5303,0.451506,0.370078,0.21944,0.19424,0.0653168,0.069434633,2.2019099,0.63515165
10,3.25,0.149,0.878,2.3795,-13.4775,-0.3945,-0.0413664,-11.8343,-0.0335558,2.09588,-2.10049,-2.05434,0.24757,1.16417,0.186487,18.2741,16.6222,100.161,100,0,356.119,18.4609,0.442823,0.357463,0.215675,0.207287,0.0665666,0.069842286,2.2019099,0.6461886
10,3.75,0.104,0.9515,2.131,-10.712,-0.4055,-0.0385305,-12.376,-0.124684,2.040825,-2.57133,-2.3312,0.0937328,1.20432,0.18021,18.1794,16.8324,100.17,100,0,356.8675,18.3901,0.432322,0.365141,0.209176,0.187387,0.0650619,0.071600932,2.2019099,0.623056375
10,4.25,0.122,0.946,2.824,-12.722,-0.519,-0.0458113,-11.3342,-0.0301552,2.037725,-2.409285,-2.3298,0.388082,1.222025,0.1960455,18.0022,16.4481,100.184,100,0,356.757,18.4351,0.4811175,0.3785745,0.2236935,0.1905605,0.06849825,0.072522934,2.2019099,0.5892402
10,4.75,0.13,1.023,2.154,-11.646,-0.308,-0.0544279,-11.5477,0.205788,2.00894,-1.421535,-1.82995,0.263164,1.30922,0.209827,17.9662,16.3233,100.215,100,0,358.516,17.8372,0.478904,0.399695,0.244586,0.197416,0.0670093,0.062709836,2.2019099,0.54289675
10,5.25,0.1645,0.918,2.4345,-15.144,-0.3015,-0.0545483,-13.7717,0.0169525,2.574695,-1.53991,-2.64803,0.201513,1.28008,0.214318,17.9068,16.3374,100.247,100,0,357.517,17.7842,0.484291,0.399326,0.257801,0.19169,0.0770119,0.074159431,2.2019099,0.57850395
10,5.75,0.1555,0.926,1.9845,-12.304,-0.2955,-0.0455712,-11.863,0.155402,2.25222,-1.995,-3.23541,0.142637,1.27627,0.194508,17.7169,16.1356,100.275,100,0,358.4965,17.5991,0.448945,0.367062,0.240837,0.181448,0.07715145,0.06705764,2.2019099,0.532340675
10,6.25,0.2105,0.9595,2.4275,-13.303,-0.933,-0.05909,-10.092,0.2576635,1.63755,-1.89762,-0.014281725,0.1269705,1.18376,0.221588,17.6826,16.0252,100.292,100,0,360.256,17.7658,0.483058,0.383039,0.263404,0.168359,0.0841202,0.088379936,2.2019099,0.735975
10,6.75,0.14,0.965,1.924,-8.855,0.285,-0.0755374,-1.50367,5.325005,1.08425,3.58783,5.94509,-0.378991,1.27737,0.251676,17.8894,16.2851,100.319,100,0,361.696,18.3547,0.517174,0.431585,0.288864,0.191541,0.0781249,0.1133195975,20.0026315,4.363161
10,7.25,0.182,0.8955,1.365,-3.1545,4.1715,-0.118066,9.77759,15.6397,0.05458975,10.2763,9.65468,-0.9766495,1.32501,0.308739,18.4633,16.8075,100.341,100,0,359.789,18.78595,0.61186,0.490828,0.365831,0.30168,0.08090215,0.13816544,80.087475,13.785535
10,7.75,0.241,0.974,-1.42,12.052,18.013,-0.20097,36.954,36.55185,-0.767527,18.5491,10.92185,-1.764385,1.54219,0.412296,19.3602,17.3803,100.35,98.3296,0.285525,357.201,19.2821,0.84949,0.593067,0.443776,0.382348,0.0866053,0.1634424825,168.56485,19.60865
10,8.25,0.354,1.16,-0.932,29.709,41.903,-0.262143,66.5555,57.24985,-3.680165,20.1417,7.547815,-2.18811,1.58136,0.467633,20.51425,18.6539,100.3715,92.4696,1.45918,352.356,19.80045,0.9225705,0.6636085,0.5005595,0.405749,0.0821221,0.1862499385,263.57625,27.2403925
10,8.75,0.4185,1.3895,-2.64,61.3155,64.81,-0.3135525,93.92295,89.9663,-6.97157,18.3452,3.38472,-2.13348,1.788365,0.5061665,21.4861,19.77535,100.359,87.0826,2.64375,348.846,20.4097,1.06753,0.7837835,0.547468,0.4096935,0.072519,0.21325509,355.0243,36.00669
10,9.25,0.502,1.584,-9.523,89.444,97.744,-0.336953,111.861,116.6545,-8.827825,17.55285,0.265686,-1.74354,1.79705,0.5332415,22.2889,20.47385,100.3555,82.1274,3.74213,344.5545,20.70145,1.081365,0.837742,0.5932105,0.4267515,0.06890455,0.2515697815,446.980775,43.3543275
10,9.75,0.511,1.742,-10.842,107.864,124.247,-0.373003,128.9,128.154,-10.6123,14.0338,0.766179,-1.282915,1.850765,0.5615575,22.9127,20.90465,100.3525,78.38545,4.805525,341.78,20.68545,1.131455,0.911717,0.60407,0.4301085,0.0626629,0.275457444,535.976175,50.8628675
10,10.25,0.5595,1.8005,-11.5965,134.752,157.625,-0.3552425,148.1095,142.6885,-11.0479,12.1658,-1.483365,-0.842949,1.90576,0.551371,23.4319,21.588,100.3435,74.9791,6.0239,339.454,20.43135,1.165605,0.9224395,0.6304735,0.4615585,0.0601619,0.3144935,611.784,57.485005
10,10.75,0.568,1.826,-12.465,145.408,165.699,-0.398746,165.131,152.354,-10.76295,12.05155,-2.26076,-0.533617,1.822615,0.585089,23.8218,22.1243,100.33,71.0646,7.0516,338.6915,20.0382,1.171095,1.001264,0.659658,0.492566,0.05845925,0.296109885,665.37185,60.981445
10,11.25,0.5835,1.891,-12.758,160.947,176.406,-0.371215,169.8925,162.377,-10.77475,9.52979,-2.742115,-0.1676005,1.7508,0.560768,24.4649,22.6981,100.306,68.23325,8.069195,338.8,19.7545,1.18844,1.021535,0.6472805,0.4695815,0.05630185,0.302565612,699.68565,65.503675
10,11.75,0.6115,2.041,-13.064,189.05,182.68,-0.3697375,167.0115,163.899,-9.892015,7.4561,-1.8224,-0.4973655,1.88497,0.56423,24.72525,23.0808,100.266,65.65595,9.07661,338.1095,19.514,1.189775,1.05441,0.6457445,0.4920485,0.0567095,0.322466274,688.515275,64.3646775
10,12.25,0.594,2.0235,-11.734,188.7955,177.0375,-0.339033,173.517,148.765,-9.05996,7.122115,-2.5239,-0.3248725,1.64523,0.536876,24.9998,23.409,100.219,63.8593,9.765895,337.708,19.47815,1.16294,1.05434,0.634754,0.483918,0.05368985,0.335928379,712.33955,66.61467
10,12.75,0.585,2.045,-10.6,181.299,170.686,-0.364475,169.3745,159.537,-8.65461,6.69697,-1.903635,-0.2531515,1.66266,0.5589035,25.25295,23.5799,100.1845,61.7961,10.2845,337.364,19.5629,1.16562,1.051955,0.6474025,0.479543,0.0522961,0.3109467745,650.9944,63.46685
10,13.25,0.618,1.963,-10.157,166.344,175.365,-0.311176,143.392,139.751,-8.208325,5.38727,-0.565029,-0.198501,1.56056,0.516976,25.5024,23.8789,100.148,61.5919,10.8611,337.0915,19.3934,1.09806,1.00333,0.618914,0.437342,0.0496586,0.307687025,664.517725,62.285715
10,13.75,0.6,2.0775,-9.6995,184.4375,162.4685,-0.31601,133.281,141.885,-8.00135,5.44003,-1.855715,-0.2165915,1.63545,0.52431,25.7951,24.2264,100.135,60.06475,11.30225,336.616,19.60195,1.1087,1.00225,0.604739,0.432314,0.0503348,0.326373559,590.939225,57.8049375
10,14.25,0.612,1.973,-9.261,153.362,147.559,-0.316179,121.5585,144.565,-7.36072,2.722205,-1.24313,-0.170018,1.680565,0.5240275,25.54225,24.20285,100.112,59.1229,11.47435,336.456,19.11025,1.124735,0.9581175,0.602709,0.372011,0.0462558,0.3111319595,559.74045,53.138145
10,14.75,0.604,1.913,-8.245,127.255,165.701,-0.3026805,81.86395,119.164,-5.96567,1.759305,1.08082,-0.0476077,1.658715,0.510945,25.7439,24.33705,100.1005,58.9669,11.9415,335.865,19.093,1.047505,0.9313855,0.564492,0.320393,0.0409998,0.285172921,494.69585,47.9440475
10,15.25,0.541,1.8,-7.3695,97.85,141.1585,-0.261003,57.7529,107.399,-5.10147,0.2634405,2.72494,-0.112834,1.59611,0.476744,25.7549,24.3081,100.072,58.3157,11.6171,335.858,19.0105,0.981349,0.820272,0.536075,0.256002,0.03652205,0.279134167,405.0441,42.560815
10,15.75,0.59,1.895,-6.069,56.581,123.9,-0.230242,27.2489,93.3924,-4.13335,-1.75953,2.35867,-0.111373,1.61345,0.445045,25.6648,24.2333,100.058,59.3255,11.6919,335.752,19.0893,0.927717,0.770425,0.493884,0.187151,0.0308552,0.262325239,266.19125,35.9406275
10,16.25,0.489,1.635,-4.498,25.839,108.038,-0.179411,-0.998965,57.21715,-2.24436,-4.74819,3.7736,0.0693175,1.45624,0.396853,25.4535,23.8429,100.053,61.5166,11.1034,335.857,19.51945,0.806867,0.637472,0.431712,0.166509,0.025801,0.252487123,158.176175,28.79083
10,16.75,0.471,1.665,-2.557,-0.145,76.639,-0.108778,-11.1796,26.3329,-0.9621175,-7.872315,5.948395,0.0240832,1.317245,0.307739,24.99655,23.45005,100.0675,64.1229,10.0104,335.866,19.56395,0.6094935,0.4600385,0.3321405,0.1862255,0.0198523,0.20138337,120.3871,20.9021725
10,17.25,0.332,1.22,-0.932,-17.716,36.631,-0.0379988,-13.0904,11.0799,0.05775595,-10.8986,4.12054,0.317652,1.30525,0.180092,24.3756,22.8292,100.071,67.7252,8.72887,336.4375,19.8374,0.399013,0.321232,0.208631,0.255259,0.02561865,0.143810155,49.2865975,10.35575175
10,17.75,0.1865,1.0875,0.0275,-20.1925,11.6615,-0.0365844,-14.4093,6.07549,0.599741,-13.6009,1.75533,0.593863,1.30647,0.173316,23.67,22.0964,100.075,72.2403,7.26962,337.548,19.829,0.419268,0.329999,0.204297,0.29015,0.0343523,0.12324626,9.15550925,2.642967475
10,18.25,0.1475,1.022,0.7115,-19.9815,5.0595,-0.0343593,-14.6334,3.1321,0.7305195,-11.3425,1.223741,0.695044,1.35055,0.171118,23.0588,21.4817,100.106,75.24385,6.30932,338.6055,19.7829,0.399193,0.343217,0.204085,0.271285,0.03539085,0.1174567085,3.65802475,0.60750955
10,18.75,0.156,1.059,0.845,-19.578,2.76,-0.0458053,-16.4216,2.49533,0.907818,-10.6664,1.78494,0.644991,1.382395,0.1992065,22.6434,21.0186,100.123,78.1653,5.57347,339.647,19.6802,0.448489,0.380379,0.2319055,0.2678205,0.0382152,0.102794457,3.65802475,0.605389
10,19.25,0.138,0.945,0.963,-14.114,1.413,-0.0477689,-16.1699,2.3014,1.142365,-8.83349,-0.159965,0.714134,1.34219,0.20767,22.0095,20.2303,100.138,80.8624,4.66725,341.1415,19.8363,0.469244,0.369201,0.225235,0.268331,0.04425885,0.080524896,3.65802475,0.605322525
10,19.75,0.17,1.066,0.809,-18.127,1.605,-0.04784365,-14.823,1.91366,1.2299,-7.89745,-1.55952,0.78785,1.42968,0.2006245,21.677,19.8169,100.1465,82.201,4.13755,343.412,19.6583,0.4808545,0.3930155,0.2467755,0.2656305,0.0481607,0.09037454,3.65802475,0.6680136
10,20.25,0.159,1.02,1.049,-14.727,1.118,-0.0484951,-13.62525,0.842055,1.287865,-7.567925,-0.32922,0.577588,1.39067,0.2017715,21.30845,19.5695,100.164,83.2728,3.67559,344.1335,19.6961,0.458226,0.3932685,0.2399985,0.238303,0.04702225,0.075448369,3.65802475,0.6587213
10,20.75,0.148,0.972,0.694,-13.839,0.645,-0.04538245,-15.6636,0.807016,1.27459,-6.545425,-0.355441,0.632938,1.396265,0.194392,21.0551,19.3718,100.175,84.6835,3.28478,345.496,19.615,0.489138,0.385141,0.244018,0.240415,0.0529541,0.081285995,3.65802475,0.6853909
10,21.25,0.181,1.0505,1.1545,-16.907,1.193,-0.052533,-16.13255,0.702692,1.44769,-5.89681,0.230646,0.663177,1.368695,0.2108955,20.8352,18.93195,100.197,87.9292,2.53082,347.713,19.4365,0.476988,0.3835365,0.2457835,0.2251185,0.0430949,0.074293844,3.65802475,0.73449215
10,21.75,0.165,1.106,1.078,-18.082,1.456,-0.0457187,-14.4801,0.295366,1.25217,-5.958055,-0.618564,0.319828,1.38943,0.1945875,20.5894,18.6193,100.194,89.8085,2.13301,347.97,19.4552,0.4862365,0.391855,0.2395865,0.21683,0.0442046,0.071134903,3.65802475,0.69490125
10,22.25,0.149,0.981,0.91,-17.379,0.678,-0.0417804,-15.289,0.4123255,1.420435,-6.02724,-1.282925,0.5513255,1.3037,0.187923,20.0171,18.2529,100.193,90.04245,1.905145,349.9995,19.2508,0.441269,0.376086,0.220533,0.227873,0.0502076,0.066390115,3.65802475,0.7309311
10,22.75,0.158,1.018,1.2085,-14.163,0.031,-0.0399534,-14.2053,0.345157,1.41523,-5.17778,-1.31167,0.238728,1.33643,0.184227,19.9346,18.0788,100.192,91.2088,1.74624,351.464,18.9914,0.439706,0.362767,0.227535,0.216519,0.044877,0.062639195,3.65802475,0.73621705
10,23.25,0.139,0.988,1.4705,-12.1705,-0.08,-0.0360344,-14.579,-0.460345,1.493,-5.11302,-1.51977,0.414104,1.30182,0.174097,19.5767,17.7973,100.168,92.6318,1.369765,351.768,18.9596,0.422328,0.354126,0.219562,0.216505,0.0459497,0.0594043415,3.65802475,0.7610657
10,23.75,0.1525,0.955,1.7415,-14.1915,0.1535,-0.0340577,-13.899,0.0455154,1.26181,-5.38448,-1.76886,0.529364,1.29689,0.167169,19.3109,17.5211,100.165,94.8249,1.14071,353.499,18.85595,0.418179,0.35467,0.212618,0.22568,0.05131235,0.059220996,3.65802475,0.72391185
11,0.25,0.225,1.137,0.5515,-20.275,0.058,-0.0286832,-12.61285,1.32381,0.668625,-4.60044,-1.157,0.278129,1.30271,0.157477,10.08455,9.15245,100.382,97.0065,0.367492,354.392,10.8129,0.426444,0.3521085,0.1904015,0.252734,0.0406726,0.06673142,3.126508,0.729553725
11,0.75,0.227,1.178,0.616,-18.265,-0.2,-0.0283263,-10.6199,0.947643,0.830782,-3.97993,-0.585775,0.27854,1.25875,0.152221,9.98873,8.88322,100.365,95.9608,0.356126,354.824,10.6567,0.402915,0.351215,0.18537,0.242545,0.0435345,0.058619573,3.126508,0.665921275
11,1.25,0.179,1.0195,0.5515,-16.0905,-0.0575,-0.0316386,-14.2799,1.65586,0.796173,-5.04873,-1.14973,0.227155,1.29205,0.162341,9.74531,8.97947,100.389,99.0058,0.103878,355.252,10.4349,0.43818,0.364641,0.199388,0.249769,0.0494488,0.061068678,3.126508,0.73890215
11,1.75,0.227,0.991,0.77,-15.794,-0.269,-0.0409821,-11.9839,1.2215,0.842988,-4.60986,-1.43139,0.245015,1.27726,0.185985,9.27998,8.45493,100.376,100,0,356.518,10.37425,0.443548,0.406693,0.222432,0.257764,0.0609288,0.0717904095,3.126508,0.6593503
11,2.25,0.2275,1.1275,1.2255,-15.405,-0.1945,-0.0372401,-15.9636,0.932607,0.833478,-3.66507,-0.875469,0.264888,1.34229,0.179043,8.86963,8.7293,100.385,100,0,356.798,10.3543,0.433949,0.402671,0.215206,0.251674,0.06620635,0.065674516,3.126508,0.66166
11,2.75,0.24,1.092,1.273,-17.178,0.32,-0.0425596,-17.1896,1.31687,0.889912,-3.73036,-0.920596,0.183992,1.31669,0.194318,8.7854,7.91323,100.374,100,0,356.91,10.4088,0.481507,0.38782,0.231715,0.237617,0.0646338,0.063146186,3.126508,0.68494825
11,3.25,0.206,1.0645,1.042,-15.905,0.4475,-0.0385673,-16.7321,0.7823665,1.06324,-2.694865,-1.51135,0.20718,1.32959,0.185908,8.8294,7.94487,100.358,100,0,356.88,10.33975,0.46932,0.384318,0.218577,0.248403,0.0610166,0.0584430955,3.126508,0.6735227
11,3.75,0.216,1.073,0.818,-13.696,0.003,-0.04013085,-15.48425,0.92583,0.846956,-3.338715,-1.13353,0.144661,1.27745,0.181628,8.620205,7.922275,100.3795,100,0,357.943,9.95531,0.4615825,0.367594,0.2277955,0.246568,0.0556678,0.054613932,3.126508,0.7008984
11,4.25,0.195,1.073,0.662,-14.578,0.056,-0.0544932,-15.5081,0.7805885,1.01727,-3.162835,-1.709975,0.2986555,1.31823,0.210638,8.42777,7.61416,100.387,100,0,358.869,9.885315,0.493459,0.418733,0.252898,0.230115,0.0619068,0.0551181015,3.126508,0.664217075
11,4.75,0.193,1.02,0.87,-11.776,0.085,-0.0465611,-15.2101,1.53927,0.83033,-3.03445,-1.43559,0.292896,1.372215,0.193913,8.064415,7.29493,100.3965,100,0,359.84,9.80427,0.489649,0.389118,0.2442565,0.220997,0.05671575,0.058405445,3.126508,0.65537535
11,5.25,0.213,1.047,0.823,-10.522,0.083,-0.04764255,-15.16035,1.33283,0.887502,-2.91159,-1.206325,0.1587595,1.35999,0.2024605,7.956905,7.408775,100.412,100,0,359.41,9.67293,0.465159,0.4133765,0.2420635,0.2296645,0.06163105,0.063233137,3.126508,0.65077645
11,5.75,0.239,1.083,1.169,-9.436,0.269,-0.0540341,-14.1396,1.8867,1.14788,-3.654915,-2.480565,0.2299005,1.40584,0.2091995,7.82948,7.185,100.4305,100,0,360.267,9.34412,0.465237,0.389584,0.246222,0.2260395,0.05962555,0.063902502,3.126508,0.65069945
11,6.25,0.2285,1.125,1.0815,-15.5285,0.3365,-0.04643,-13.3115,1.507665,0.906279,-1.72352,-1.49518,0.0387887,1.30873,0.197099,7.95792,7.11304,100.453,100,0,358.63,9.26545,0.493166,0.387609,0.234998,0.232532,0.059894,0.0542230805,3.126508,0.66197505
11,6.75,0.205,1.1305,0.5315,-18.21,0.468,-0.0546843,-11.92945,3.032785,0.509924,-0.803474,0.7661505,0.04929895,1.323515,0.2107655,7.70232,6.91283,100.4655,99.95575,0.00409453,359.809,9.28442,0.481999,0.3934885,0.256682,0.1999225,0.0561341,0.0640984795,3.126508,0.9697979
11,7.25,0.2335,1.083,0.4345,-8.333,0.5245,-0.0872672,-5.52422,7.2283,-0.101702,6.4492,4.11748,-0.32253,1.31757,0.268105,8.41592,7.4022,100.482,100,0,359.801,9.68894,0.563517,0.43527,0.301193,0.240517,0.0496164,0.088346333,20.86836875,5.686608
11,7.75,0.2635,1.0125,0.0865,-1.906,7.7475,-0.125153,8.4274,16.7109,-1.44139,14.1189,6.67983,-0.7523915,1.39947,0.318465,8.72281,7.90808,100.521,99.78445,0.0218073,358.37,10.11005,0.645933,0.506836,0.365094,0.318441,0.0621384,0.1060033115,83.1667675,15.36949
11,8.25,0.3795,1.388,-1.7705,15.994,15.798,-0.166984,35.58735,31.9131,-3.206075,20.9852,6.948005,-0.844404,1.408575,0.3700695,9.802505,8.9554,100.558,94.0229,0.698306,356.941,10.31385,0.784451,0.573452,0.413093,0.3664465,0.06314785,0.1431734115,167.0132,22.6024425
11,8.75,0.421,1.426,-3.681,43.294,28.262,-0.234879,60.155,51.5142,-4.7586,21.9998,6.86755,-1.34957,1.6681,0.443881,11.1436,10.1431,100.544,88.4613,1.438935,356.016,10.7377,0.916322,0.625806,0.483007,0.403106,0.06594875,0.165223203,258.367675,31.4720475
11,9.25,0.524,1.621,-5.3,84.2775,49.228,-0.283669,81.02085,72.3728,-7.47144,17.9691,2.883335,-1.611105,1.772625,0.4852615,12.1193,11.17055,100.5375,82.36395,2.35788,352.827,10.86155,0.996859,0.735799,0.5390955,0.3907135,0.06186335,0.1808346825,341.634475,39.3560275
11,9.75,0.557,1.792,-8.337,108.017,69.637,-0.341431,99.9573,91.0415,-8.87444,17.2477,2.22953,-1.33295,1.72009,0.524598,13.1979,12.2342,100.529,77.9981,3.45822,349.262,10.6362,1.03841,0.846904,0.581455,0.421918,0.0586424,0.199035811,417.812875,45.74367
11,10.25,0.6445,2.0895,-10.0965,135.2495,78.005,-0.337498,117.757,98.2505,-9.43008,14.7085,1.118885,-0.815201,1.804085,0.529044,13.7202,12.6115,100.525,75.688,4.16662,346.687,10.97425,1.08182,0.875433,0.5761315,0.405585,0.0568967,0.2108367675,479.8309,51.332675
11,10.75,0.679,2.074,-11.529,167.669,104.469,-0.377052,124.624,103.433,-9.88323,13.8102,2.55871,-0.630422,1.70423,0.551485,14.7812,13.7294,100.514,73.0275,4.82474,345.81,10.9644,1.0859,0.908063,0.610006,0.445817,0.0569036,0.219555556,533.631975,55.36341
11,11.25,0.6495,1.953,-11.9625,172.231,102.876,-0.356224,142.894,124.516,-9.25,12.6051,0.5538935,-0.460053,1.80599,0.541399,15.378,14.1357,100.48,69.9422,5.22516,345.349,11.20735,1.10459,0.9152,0.602478,0.418507,0.0538527,0.2275078485,575.197825,58.909385
11,11.75,0.669,2.029,-11.206,182.704,108.603,-0.394172,133.902,127.448,-9.754675,8.63422,0.484698,-0.4476075,1.73074,0.568055,15.9331,14.7871,100.44,67.49175,5.624885,344.4945,11.33705,1.14933,0.951301,0.639356,0.44031,0.0550399,0.228903606,591.20905,61.3422675
11,12.25,0.657,2.023,-10.445,174.145,107.992,-0.370149,150.888,123.894,-9.33667,8.81076,0.225193,-0.419437,1.70633,0.549462,16.5585,15.528,100.389,65.64,6.29943,343.8475,11.2123,1.1432,0.948446,0.613789,0.428211,0.0533357,0.241481972,602.778825,62.659715
11,12.75,0.6005,1.9855,-10.4385,179.752,116.5735,-0.346979,129.6915,118.39,-8.904285,7.0743,0.7358075,-0.3162955,1.746055,0.5354135,16.65565,15.7747,100.3295,64.5525,6.6969,343.733,11.37645,1.12519,0.9662865,0.61182,0.395032,0.0503831,0.2429970565,593.249475,61.212035
11,13.25,0.633,1.9855,-10.67,154.114,115.7335,-0.322188,113.494,123.347,-8.224795,6.09399,0.671359,-0.363825,1.7389,0.5187025,16.9822,16.29645,100.302,63.1334,7.06749,342.8595,11.1796,1.0752,0.931152,0.605246,0.3715715,0.04970865,0.241647535,559.89475,58.690495
11,13.75,0.6515,2.0945,-9.8055,143.7065,113.022,-0.311635,101.56,111.442,-7.86257,5.07863,0.217152,-0.208991,1.709345,0.5118225,17.34145,16.50215,100.268,60.9851,7.59207,342.373,11.2683,1.102035,0.9555115,0.602647,0.345772,0.0458006,0.237467746,510.082325,54.7226675
11,14.25,0.63,1.881,-9.037,134.286,103.754,-0.290703,70.1431,102.196,-6.98948,3.907365,0.3253245,-0.1081825,1.64574,0.493836,17.4824,16.5279,100.243,60.3569,7.838055,342.375,11.381,1.04567,0.883989,0.56378,0.280268,0.0421391,0.237630856,458.895925,48.8882475
11,14.75,0.6335,1.946,-7.651,96.4735,96.1275,-0.288063,42.6592,87.8079,-5.85842,2.03215,1.54449,-0.0793551,1.61919,0.488031,17.6176,16.5295,100.236,59.8007,8.02054,342.405,11.4843,0.982216,0.8334075,0.5250825,0.220484,0.0387021,0.220517047,402.76575,43.476835
11,15.25,0.609,1.9805,-6.595,66.8315,86.05,-0.221957,21.53855,77.4199,-4.64435,0.570699,1.63723,0.00213408,1.45203,0.4321245,17.66185,16.5771,100.2365,60.5656,7.8174,342.436,11.546,0.8779995,0.709638,0.480472,0.1651275,0.0343725,0.228562178,221.280775,38.4526975
11,15.75,0.567,1.7965,-5.0765,24.2115,68.844,-0.177972,-2.046175,50.46865,-3.12231,-2.86168,3.13515,-0.0266028,1.38135,0.385197,17.44615,16.45335,100.232,60.8133,7.591205,342.5275,11.57105,0.7855645,0.624836,0.4185955,0.1409225,0.0266257,0.196828305,168.9565725,31.8811025
11,16.25,0.47,1.56,-3.298,-2.255,49.163,-0.07864555,-9.24469,24.3481,-1.236575,-6.526295,2.25236,0.0492368,1.277465,0.25772,16.98155,16.00425,100.2405,62.4394,6.8316,342.582,11.6853,0.5953835,0.486666,0.311521,0.1914285,0.0205437,0.175213147,121.1594425,23.0170475
11,16.75,0.3905,1.45,-1.5875,-14.9515,26.4925,-0.0367212,-12.28595,10.3597,-0.107414,-10.5748,1.58657,0.283179,1.32602,0.1750115,16.6409,15.632,100.2535,64.557,6.28418,343.155,11.7202,0.416996,0.3497725,0.2133065,0.2706265,0.0237397,0.139256806,45.5870225,11.5398835
11,17.25,0.2525,1.196,-0.1095,-21.2935,11.541,-0.0336122,-16.7027,7.04058,0.247603,-12.5189,-0.3217895,0.447493,1.358615,0.1674725,16.13335,15.0036,100.2655,67.09625,5.458605,343.6555,11.7345,0.411988,0.3653375,0.201146,0.3144995,0.02637515,0.108076282,10.4449115,2.16866885
11,17.75,0.1975,1.1195,0.278,-20.674,6.156,-0.0363494,-15.3589,4.03308,0.325422,-12.2474,-0.587316,0.405557,1.35929,0.172544,15.3491,14.3453,100.281,70.1286,4.94172,344.164,11.6467,0.439949,0.358592,0.197479,0.304559,0.0298812,0.086775816,2.2823015,0.693194025
11,18.25,0.212,1.142,0.375,-21.31,3.632,-0.0281796,-12.7787,3.30708,0.398595,-9.60544,-0.623328,0.495827,1.3737,0.153338,14.5382,13.5185,100.293,74.0313,4.04116,344.935,11.7014,0.389455,0.334481,0.194267,0.29769,0.0314268,0.083676968,2.2823015,0.73919525
11,18.75,0.245,1.208,0.549,-23.279,3.222,-0.0319618,-11.83,2.118155,0.5142675,-9.19386,-0.4124935,0.3789125,1.34265,0.163592,14.1071,13.047,100.316,78.35525,3.45161,345.9325,11.564,0.390439,0.339896,0.1954,0.293925,0.03302755,0.08362546,2.2823015,0.6741589
11,19.25,0.254,1.234,0.708,-21.577,2.047,-0.0334124,-14.9612,1.77713,0.4873855,-8.01382,-0.716205,0.441487,1.37726,0.179056,13.5535,12.5447,100.338,78.6556,3.28436,347.456,11.6625,0.454166,0.380755,0.213839,0.320805,0.034033,0.07594236,2.2823015,0.710228475
11,19.75,0.26,1.284,0.729,-25.683,1.873,-0.03852,-14.4859,1.81361,0.544507,-7.522355,-1.30868,0.448496,1.38118,0.1777195,12.88555,11.8087,100.3495,81.461,2.82395,348.26,11.5558,0.448711,0.3898145,0.2141225,0.2819875,0.0397237,0.079408634,2.2823015,0.6517316
11,20.25,0.246,1.297,0.758,-22.555,1.186,-0.0406482,-15.7896,2.16914,0.547525,-6.49208,-1.13648,0.529893,1.33926,0.186959,12.2499,11.3689,100.369,81.51585,2.61025,349.218,11.3291,0.465211,0.39248,0.218864,0.282114,0.0388188,0.082005641,2.2823015,0.71540915
11,20.75,0.244,1.194,0.923,-21.763,0.7785,-0.041376,-16.2452,1.78044,0.668783,-5.48831,-1.37026,0.389341,1.4209,0.184577,11.9587,11.1113,100.382,84.2652,2.06906,350.089,11.1797,0.489922,0.391236,0.228306,0.278075,0.042782,0.067339956,2.2823015,0.7038273
