DOY2,HR2,FC,H,LE,USTAR,WS,NETRAD,PPFD_IN,SW_IN,TA_1_1_1,RH,VPD,PA,G,TS_1_1_1,TS_1_2_1,TA_1_1_2,SW_OUT,LW_IN,LW_OUT,CO2
3,21.25,-0.12055375,-17.954725,-1.18489,0.085439075,0.419,-68.345,0,-3.46282,0.58,62.58,1.385,90.2149,-6.128,2.1065,0.565,0.8975185,1.795755,177.965,271.9405,424.7635
3,21.75,-0.2987815,-15.3941,-1.888695,0.079,0.381,-68.112,0,-3.4129,0.4,65.65,1.35326,90.2318,-6.58675,2.0775,0.57175,0.63135,1.683485,177.498,271.42,425.0225
3,22.25,-0.190283,-13.40635,-2.1135,0.076,0.525,-65.23,0,-3.259765,0.3315,66.08,1.175,90.2,-6.61625,2.0825,0.5095,0.7084,1.88352,178.277,272.603,425.225
3,22.75,-0.184662,-12.4164,-1.05267,0.0794103,0.5545,-67.3415,0,-3.141635,-0.0205,67.76,1.07,90.21095,-6.9255,2.00525,0.52825,0.854733,1.94797,178.539,270.22,424.601
3,23.25,0.07975,-14.082275,-1.58516,0.072,0.5565,-64.9895,0,-3.20401,-0.382,69.095,1.02,90.2,-7.02375,2.051,0.518,0.680933,1.52658,173.501,268.646,425.334
3,23.75,-0.2747605,-18.38665,-1.35,0.075,0.4265,-61.269825,0,-3.09054,-0.67,70.3,0.8725,90.2,-6.899,1.86525,0.535,0.311733,1.91027,164.789,266.928,425.404
4,0.25,-0.14212275,-14.3811,-0.530244,0.07075,0.69175,-62.1925,0,-3.4301425,1.0525,68.6475,1.285,90.506425,-11.464,4.50225,6.2165,2.34425,1.5090025,197.6965,291.49275,422.12075
4,0.75,0.0315,-23.81,-1.53,0.057,0.624,-61.55,0,-3.2172375,0.807,69.34045,1.13,90.4922,-11.7425,4.19425,6.25025,2.7294475,1.3909325,213.46875,288.901,422.98425
4,1.25,-0.127108,-11.9,-0.46874,0.05378185,0.451461,-61.2875,0,-3.311795,0.465,70.425,0.94,90.48515,-11.904,3.89475,6.09225,2.122145,1.295405,196.623,286.802,423.35725
4,1.75,-0.20148825,-20.8058,-1.94,0.059,0.49225,-60.19,0,-3.1757325,0.085,71.25,0.87,90.441075,-11.8415,3.53925,5.87875,1.6924925,1.51496,192.82,285.9545,423.44375
4,2.25,0.0575,-15.72,-0.53632,0.055,0.6540695,-58.9425,0,-3.3639975,-0.045,72.25,0.88,90.458425,-11.7905,3.2435,5.76075,1.114375,1.5586525,196.575,284.82975,423.23325
4,2.75,-0.2702,-17.1,-0.649476,0.068,0.55575,-57.8625,0,-3.106,-0.3775,73.325,0.69,90.47365,-12.15,2.94475,5.6675,1.10474175,1.166445,207.06175,282.00325,423.53
4,3.25,0.0196676,-15.0116,-0.64,0.0615,0.64525,-55.0725,0,-2.922355,-0.8225,74.15,0.65,90.48655,-12.39625,2.78625,5.6245,0.628333,1.322005,195.40875,281.119,423.9065
4,3.75,0.12256325,-21.112,-2.39423,0.05925,0.6975,-54.46,0,-2.875995,-0.86575,73.83775,0.597398,90.49695,-12.39825,2.6195,5.64775,0.12462475,1.2935475,192.294,282.12325,423.77825
4,4.25,0.079744925,-19.786175,-0.43433725,0.0555,0.542,-54.6,0,-3.34093,-1.292,73.7,0.5275,90.4671,-12.5665,2.51375,5.5585,0.43365,1.010527,202.968,285.978,423.8885
4,4.75,0.1056305,-14.452025,-0.2763775,0.0535,0.656,-53.4,0,-2.68407,-1.39,74.1,0.495,90.441,-12.76,2.4955,5.5235,-0.261667,1.141915,207.612,284.6745,423.945
4,5.25,-0.666,-18.2573,-0.250884,0.05875,0.671,-49.74,0,0,-1.407,73.3,0.47,90.4195,-12.86025,2.41475,5.48775,-0.1903485,1.572915,214.8435,284.0725,423.952
4,5.75,-1.246,-12.879425,-0.22387025,0.061,0.568,-38.39,15.03,6.13462,-1.48,74.4,0.4175,90.4158,-12.7925,2.18375,5.4635,-0.3072165,2.40523,211.2095,283.232,424.813
4,6.25,-1.851,-9.80087,-0.12103475,0.058,0.74775,-21.254775,56.565,20.028,-1.4175,73.825,0.44,90.466675,-12.60775,2.0505,5.41,-0.33165,4.1243,210.32175,283.08625,424.52875
4,6.75,-2.12875,-2.5932425,0.71515825,0.062,0.58,0.41675,97.4,32.18,-1.0475,72.725,0.5,90.472825,-12.27025,1.94675,5.33275,-0.336742,6.2215325,212.592,287.31025,424.46075
4,7.25,-2.487,-1.21002,4.17119,0.05575,0.492,24.4,144.3,50.0553,-0.4,70.6,0.725,90.4,-11.41925,1.801,5.20975,0.61545,8.778755,219.376,290.7375,424.645
4,7.75,-4.1839,4.986975,10.724825,0.07808355,0.3772335,98.025,324.425,176.2,0.96810025,67.1595,1.195,90.4266,-9.31775,1.818,5.028,1.07336,18.501725,221.793,290.32775,423.95925
4,8.25,-6.17142,30.1543,25.19555,0.12725,0.244,131.4,437.8,231.062,2.6949,60.475,2.00224,90.49115,-5.15725,3.1995,4.58175,3.27407,24.421,226.168,297.536,423.718
4,8.75,-7.3165,78.9675,41.17745,0.14875,0.2555,188.81235,558.1435,269.45,3.7775,53.9965,2.56,90.47415,0.9455,5.7095,3.9435,4.62147,28.185,227.21,302.186,423.421
4,9.25,-7.9072675,85.78015,49.5025,0.1824965,0.405,231.0347,662.1315,366.73,4.52,48.42,3.03463,90.465,3.4775,7.323,3.35575,5.6414,34.8283,230.623,312.194,422.305
4,9.75,-8.333,109.8785,53.34005,0.208,0.588,246.05,712.5,381.58,5.0414,43.28885,3.26391,90.4388,5.74925,7.695,3.5575,6.10703,37.2033,228.201,319.043,422.225
4,10.25,-8.096,155.865,72.47895,0.237,0.8279865,327.24735,852,493.3295,5.6735,39.695,3.625,90.39905,8.3655,8.6175,3.82375,6.43377,46.006,219.302,326.264,421.714
4,10.75,-9.85666,155.63225,63.6248,0.25175,1.011,317.462325,861.90025,551.725,6.1875,37.0325,4.0602275,90.352275,11.5155,9.60625,3.85375,7.203195,57.765775,227.28225,331.75225,421.59875
4,11.25,-9.442,196.575,77.620475,0.306,1.20625,325.475,880,578.725,6.3935,34.5325,4.064945,90.300925,14.7925,11.35625,3.67625,7.2234175,55.25095,234.9145,336.60025,420.8315
4,11.75,-9.731,197.855,81.04375,0.319,1.45,348.325,947.75,620.6,6.456925,33.1975,4.1997925,90.2982,17.83375,12.2975,3.9175,7.35225,60.323775,234.22325,348.70275,420.584
4,12.25,-10.0037,213.3305,66.48,0.369,1.794,364.2,996,520.12,6.86,31.81,4.25,90.301,18.00625,12.08125,4.3975,7.555585,51.45445,225.2215,339.6695,420.334
4,12.75,-9.35463,174.55,62.8,0.3495,1.857,329.6,900,504.5,6.9,30.82,4.44,90.301,16.6995,11.8975,4.55225,7.956365,56.55545,224.0405,343.706,420.2125
4,13.25,-8.94175,141.46,63.1775,0.362,1.93825,281.1,758.5,501.7,6.9375,29.57125,4.3596,90.301,16.2025,12.43375,4.59775,7.84246,53.8147,228.36575,335.22775,420.2265
4,13.75,-9.01,146.58,64.11,0.46,1.971,274.9,740,489,7.18,27.92,4.35,90.2888,14.913,12.2975,4.73425,8.484,55.65455,227.878,340.7235,419.926
4,14.25,-8.47764,102.587,58.33,0.4375,2.01392,267.1,725.01,428.563,7.24,28.34,4.2,90.2894,14.1975,12.26875,4.68025,8.20795,47.4804,229.055,344.0655,419.705
4,14.75,-7.62541,97.26,44.963375,0.48815375,1.8885,215.025,605.275,386.61175,7.2375,28.25,4.1099825,90.31965,13.78375,12.34875,4.8355,8.0501225,44.7222,227.3055,339.88725,419.5515
4,15.25,-7.7168925,72.81,50.6125,0.4915,2.118,211.9094,602.975,323.93025,7.2998525,28.815,4.1275,90.227775,12.636,12.37,5.289,7.9566475,36.669575,223.12875,327.5515,419.40325
4,15.75,-6.68114,31.195,27.56885,0.456938,2.1415,155.7,457.4,225.025,7,30.165,3.875,90.2561,10.67,12.13625,5.683,7.4711,26.8773,224.432,323.693,419.314
4,16.25,-6.49585,14.506925,26.730175,0.491,2.0063,110.225,362.925,180.85,6.5075,31.04475,3.6434375,90.23765,7.48975,11.51625,6.0965,7.232315,18.2096,221.46375,321.95625,419.22075
4,16.75,-5.6165075,-1.16,17.655325,0.42984,1.9849025,75.55,278.65,152.35,6.34215,31.935,3.59,90.24955,5.87925,11.2,6.43275,7.18688,14.81425,224.37725,320.0785,418.9925
4,17.25,-4.71125,-13.21,11.26,0.4015,1.861,40.405,182.9,107,6.01,33.41,3.51,90.2671,3.76175,10.765,6.57025,6.84015,12.6352,216.6335,316.33675,419.0575
4,17.75,-4.08475,-11.9675,0.435,0.38025,1.66825,10.505,118.401,72.075,5.5825,35.935,3.1141375,90.345825,1.623,10.26875,6.6685,6.0857775,11.6204,222.10625,314.50025,419.33475
4,18.25,-2.573,-21.0136,0.55302,0.32475,1.43075,-32.59,45.705,24.997225,4.91,37.754425,2.8425,90.3568,-0.9755,9.505,6.81,5.9262825,3.524575,230.67,320.9665,419.0545
4,18.75,-1.271,-23.553825,0.5508215,0.215,1.14925,-62.75,6.116,2.0875,4.190825,41.6875,2.42,90.374275,-2.753,9.11125,6.93475,5.61064,1.5781075,229.81775,308.15475,419.398
4,19.25,-0.286,-22.49095,0.064182125,0.167,0.929004,-71.575,0,-2.9037975,3.910325,45.21,2.25,90.40125,-4.65425,8.71125,6.98775,5.3039075,1.12893,223.893,306.99675,419.5735
4,19.75,0.1087398,-20.0775,-2.8835925,0.120098,0.81975,-71.875,0,-3.866175,3.6309225,48.472425,2.155,90.4349,-6.02175,8.2275,7.04325,5.0135225,1.170155,217.64575,302.00575,420.21325
4,20.25,0.04056065,-23.8248,-1.48887,0.1395,0.71436175,-69.905,0,-3.31072,3.46,50.7675,2.07,90.478775,-6.5975,7.72875,7.039,4.77764,1.4524025,210.62675,304.16675,420.48475
4,20.75,-0.0060029625,-20.67,-1.59,0.1185,0.6545,-68.7864275,0,-3.5379075,3.2925,54.114575,2.0375,90.50655,-7.247,7.301,6.9795,4.4670275,1.570545,208.664,302.82575,420.56725
4,21.25,0.093335,-25.875,-1.8732775,0.0978679,0.500979,-68.37,0,-3.32657,3.17,56.88,1.9,90.5076,-8.0935,6.883,6.9125,4.88747,1.625865,210.2985,301.713,420.9025
4,21.75,0.0190234,-19.7575,-1.06,0.076,0.4665,-67.735,0,-3.6148025,2.9,58.885,1.94922,90.52295,-8.58175,6.33775,6.91975,4.3908475,1.6211675,210.5695,299.98775,420.99425
4,22.25,0.0805,-20.64395,-1.478025,0.075,0.396,-67.37,0,-3.54657,2.58,61.42,1.7384625,90.543,-9.23625,5.9155,6.8275,4.20292,1.293905,209.999,299.1145,421.1015
4,22.75,0.0113415,-20.02,-1.23,0.083,0.53250875,-66.8875,0,-3.8023425,2.2491975,64.148,1.685,90.537425,-9.5075,5.72925,6.7705,3.6196275,1.468145,202.60325,297.92875,421.6855
4,23.25,0.019695,-18.97,-1.14276,0.0635,0.48725,-66.4775,0,-3.5777375,1.9113225,65.845,1.6075,90.542875,-9.9805,5.35325,6.6985,3.27768,1.509,200.54525,296.56325,421.04625
4,23.75,0.08225,-22.0817,-0.92,0.062,0.62775,-63.735,0,-3.2684925,1.5145325,67.427725,1.521025,90.538125,-10.46425,4.9755,6.66125,2.87474,1.2756625,198.442,294.65775,422.02475
5,0.25,0.282,-30.86,-1.045156,0.09025,0.73,-65.74,0,-3.81543,4.075,65.0625,1.412205,90.4,-9.24425,6.442,7.45775,4.6865825,1.63266,254.48275,330.5585,423.592
5,0.75,0.243954,-25.5226,-1.405,0.095,0.787,-63.26615,0,-3.623415,3.875415,65.8625,1.33,90.398075,-9.52075,6.2335,7.41175,4.1187525,1.376205,254.17525,329.12225,423.99625
5,1.25,0.0921566,-20.388175,-2.17,0.097021775,0.749,-63.82849075,0,-3.34466,3.7257975,69.0585,1.36,90.317725,-9.88325,6.05425,7.195,3.98051,1.73219,253.649,327.19975,424.197
5,1.75,0.159,-31.138125,-1.75359,0.09025,0.64675,-63.24,0,-3.4653,3.206,69.97,1.32,90.3425,-10.25125,5.83125,7.0585,3.73747,1.50498,255.355,324.5465,424.1435
5,2.25,0.035,-24.13,-2.374545,0.0840275,0.666,-58.16547,0,-3.25343,3.04,69.53,1.14,90.3193,-9.8895,5.678,6.98275,3.730485,1.473965,249.6565,322.2,425.339
5,2.75,0.120925,-22.925975,-0.83436125,0.07689055,0.62725,-56.03,0,-3.20307,2.51,70.2,1.01,90.301,-9.639,5.5495,6.894,3.36775,1.225915,250.65,319.3,426.3165
5,3.25,0.1089915,-21.5272,-1.6791225,0.06875,0.72432025,-56.19,0,-2.9892,2.023,72.3,0.962768,90.301,-9.9025,5.43375,6.8595,2.2518,1.09525,249.4485,318.52,426.0525
5,3.75,-0.0204,-21.37325,-1.39544,0.074,0.6367385,-55.9325,0,-3.0969175,1.755,72.775,0.94,90.37525,-9.9325,5.40975,6.8535,2.050005,1.01122525,249.12975,317.221,425.561
5,4.25,-0.845632,-16.0118,-0.665338,0.075,0.56,-55.2,0,-2.5531,1.8516,73.4,0.9,90.301,-9.769,5.27825,6.7965,2.23865,1.129935,252.835,317.0085,425.397
5,4.75,-1.829,-15.86,-0.0265,0.073,0.616,-46.925,5.043,1.797065,1.605,74.09535,0.92,90.301,-10.217,5.1785,6.65375,2.23743,2.1312,248.38,318.563,425.656
5,5.25,-1.7862475,-10.87,-0.4349725,0.08,0.733,-28.915,35.625,15.068,1.4025575,73.5935,0.67217,90.301,-10.4325,5.128,6.54,2.1527425,2.8952425,250.374,318.785,425.7895
5,5.75,-1.4528,-5.9521275,0.32094075,0.071,0.5155,-10.96,83.1,27.552,1.53,72.7,0.71,90.4,-10.109,5.09225,6.40625,2.342915,4.243235,249.37,320.1865,425.3995
5,6.25,-2.34825,-4.53583,1.6059625,0.077,0.58820625,1.671,110.9,36.4853,1.66,72.2,0.85,90.301,-9.45375,5.098,6.275,2.299565,4.895435,250.965,323.0585,425.805
5,6.75,-3.311,-3.42688,2.4658275,0.0695,0.623,46.98,202.8,87.8,2.38,69.17,1.08,90.4,-8.109,5.321,6.138,3.24815,12.2179,252.73,327.2065,425.358
5,7.25,-4.42025,8.806585,21.00455,0.108,0.35675,112.3,332,155.643,4.01,63.89,1.8775,90.4,-6.09225,5.52325,6.0375,4.380465,33.81865,251.275,335.977,423.589
5,7.75,-6.7615,18.51205,43.11845,0.141906,0.19077175,138.1,426.1,198,4.89,58.25,2.337255,90.4,-3.499,5.905,5.9065,5.728435,41.3685,256.5865,345.683,423.002
5,8.25,-9.228575,92.3575,65.2975,0.227,0.43075,199.2,564.99,275.8,5.67,53.04,2.88189,90.4,-0.96725,6.50275,5.8375,6.3225,54.5508,264.9085,350.055,421.921
5,8.75,-9.1000225,114.54,62.6685,0.25025,0.734,218.375,630.825,347.725,6.225,46.965,3.15,90.4021,1.21275,7.7235,5.584,6.3850675,50.601775,267.46525,352.58475,420.1215
5,9.25,-9.984,164.7795,85.788,0.28025,0.9435,285.8,781,452.57,6.82,41.7,3.45,90.4,3.37675,8.9225,5.44,7.31505,64.5833,269.34,357.4365,420.0825
5,9.75,-9.77758,148.53,89.1313,0.311,1.076,312.1,843,441.403,7.52,38.143,4.03329,90.4,6.0055,9.65625,5.5105,8.04193,67.6835,276.6315,365.17,419.859
5,10.25,-10.12045,201.8305,84.24,0.36575,1.2045,327.6,887.5,438.9685,7.962915,35.9,4.312415,90.4088,7.63075,9.8075,5.8145,8.0174,56.278,280.13,362.347,419.905
5,10.75,-11.249,215.9635,91.01575,0.39675,1.511,400.75,1034,563.8425,8.43,35.31,4.545,90.41885,9.613,11.41625,6.06725,8.9822475,72.123775,283.64575,375.04675,419.7715
5,11.25,-10.2065,216.7375,96.675,0.426,1.717,418.95,1083.25,631.35,8.725,33.8425,4.7225,90.4,10.53875,12.65875,6.3335,9.3564975,67.567525,284.6995,380.0145,419.83025
5,11.75,-10.329,202.693,83.89,0.3925,1.82,436.85,1160,626.35,9.165,31.675,4.94,90.4,12.5085,12.88875,6.1675,8.69067,72.06,295.643,379.173,420.805
5,12.25,-10.201,237.123,96.54,0.4905,2.0372525,410.1,1056.635,549.975,9.515,30.67,5.118345,90.4,12.9075,12.72,6.236,8.53467,54.5643,297.333,376.723,420.359
5,12.75,-10.0253425,191.6525,85.03875,0.534052,2.066,381.2,1005.42,557.983,9.692,29.706,5.55,90.4329,14.842,12.85875,6.104,10.547815,51.076,302.0365,386.382,419.829
5,13.25,-9,150.862,73.925,0.489566,2.10312,290.9845,794.5815,445.04,9.225,29.285,5.36,90.40905,15.562,13.48125,6.30625,9.33167,42.966,299.713,377.723,420.16
5,13.75,-8.886,126.08,65.47055,0.49,2.102,321.175,864.75,454.213,9.535,29.05,5.5275,90.4,17.7295,13.51625,6.5455,10.3626425,46.624575,302.74,381.90475,419.08525
5,14.25,-8.669,111.0625,61.84385,0.53175,2.25534,313.15,837.215,500.3,9.741,28.4125,5.335,90.4,18.64125,13.90125,6.7225,10.496025,58.205075,295.7965,383.60575,419.51575
5,14.75,-9.2035,85.21,66.48,0.58175,2.46329,292.9,765.75,454.3,9.8805,28.56,5.415,90.4,18.52425,15.11375,6.7825,10.69815,60.6513,301.6785,382.788,418.8815
5,15.25,-7.9385,65.835,49.72,0.5515,2.51225,268.15,711.5,379.7235,10.06,29.57,5.35,90.4,15.826,15.46375,6.9965,9.39933,36.5903,303.187,371.823,418.64
5,15.75,-8.31825,49.81,43.9328,0.548,2.47375,233.632,649.6,309.762,9.95,30.105,5.268935,90.384,12.032,14.1325,7.03225,9.10067,33.879,302.933,367.757,418.331
5,16.25,-7.471,9.3325,31.16,0.5375,2.294,163.6,461.25,272.22225,9.7125,30.87,4.725,90.373525,8.5715,13.445,7.55275,10.2681075,33.781775,299.72025,375.269,417.5715
5,16.75,-6.546025,3.18949,21.22,0.5025,2.306,115.1,376.22575,196.4095,9.2775,31.6675,4.3875,90.394375,7.29675,13.1225,7.64375,10.1214425,19.931775,286.174,369.64925,418.33225
5,17.25,-6.1543625,-14.04,13.8725,0.506,2.2455,81.49165,272.55,155.043,8.875,33.3375,4.3725,90.34285,4.33075,12.48875,7.7645,10.235075,20.45115,287.17825,367.04275,417.35125
5,17.75,-5.833725,-24.340775,4.03871,0.487,1.998805,58.825,218.025,102.98375,8.2975,36.39,4.0825,90.341725,1.47175,12.07125,7.841,9.7629225,15.9991,292.557,363.993,417.151
5,18.25,-4.583,-22.825,0.06,0.393,1.7085,17.4615275,128.575,66.9665,7.75,37.9825,3.685,90.38725,-0.49925,11.6925,8.0385,9.3654175,12.338725,288.817,361.9835,417.71675
5,18.75,-2.735,-13.3225,-2.24,0.355,1.4635,-27.04,54.86,26.38,7.09,40.661,3.29,90.3952,-2.52425,11.2825,8.226,8.031185,6.807585,281.74,352.0115,418.3895
5,19.25,-1.133,-27.6028,-0.4,0.215,1.172295,-57.79,11.2146,3.49873,6.68,44.158,2.93,90.4,-4.28825,10.57,8.244,8.383065,2.4004,272.6115,351.53,419.0695
5,19.75,-0.3775,-33.47735,-0.515,0.157,1.029,-71.525,0,-3.043945,6.2525,46.41925,2.7862125,90.4,-5.87375,9.85,8.23,7.8445525,1.76459,270.3505,345.82775,419.348
5,20.25,0.12875,-27.273375,-1.471675,0.137,0.856,-71,0,-4.60126,5.9875,48.94,2.693835,90.4,-6.558,9.165,8.12175,7.4477175,1.5740925,264.4345,343.5955,419.331
5,20.75,0.1378405,-24.5596,-1.927085,0.138,0.9075,-70.875,0,-4.4051275,5.5975,52.3175,2.52,90.4081,-7.243,8.6875,8.16225,6.92027,1.8953475,263.7935,341.84775,419.60175
5,21.25,0.10125,-24.09535,-3.063765,0.12,0.847,-71.3,0,-4.176595,5.3745,55.0825,2.3725,90.4114,-7.93025,8.32,8.0395,6.570945,1.5994075,261.89675,340.4025,419.99875
5,21.75,0.194,-23.7164,-2.94,0.115,0.66825,-69.31,0,-4.27417,5.01,56.69,2.21,90.4032,-8.59475,7.89,7.9025,5.587365,1.62575,261.432,336.2335,420.2905
5,22.25,0.22,-26.782,-1.78855,0.109,0.7095,-69.1,0,-4.16263,5.035,58.22,2.09,90.4,-8.9345,7.6925,7.74075,6.1216,1.766335,259.765,338.367,420.9265
5,22.75,0.32584725,-30.72785,-1.16,0.096202725,0.688,-67.35,0,-4.05057,4.74,60.59,1.85,90.4,-8.81375,7.53125,7.64925,5.84653,1.85135,257.505,334.4285,421.285
5,23.25,0.1135,-37.27105,-0.794039,0.10125,0.643,-67.61,0,-4.1399,4.64,62.3447,1.7622,90.4,-9.15925,7.215,7.57275,5.506815,1.920385,258.5415,332.705,421.1205
5,23.75,0.09874825,-17.9807,-0.9321025,0.088172425,0.517,-66.0225,0,-3.92375,4.535,63.938925,1.630185,90.4,-9.49175,6.8465,7.56375,5.361215,1.875945,256.47775,333.6295,422.07125
6,0.25,0.308,-20.781075,-2.905,0.084,0.646,-67.405,0,-4.071485,8.282335,60.7,2.8445625,90.55475,-7.6285,10.11375,12.214,9.16533,1.646,275.953,353.07,420.745
6,0.75,0.1623715,-14.93005,-2.32178,0.082,0.7875,-65.3945,0,-3.753465,7.855,62.2,2.5525,90.55335,-8.16725,9.41,12.15325,8.504,1.81593,268.283,348.863,421.463
6,1.25,0.254,-17.985,-1.64,0.075,0.83025,-63.665,0,-3.4825175,7.54,63.1875,2.4,90.546225,-8.07125,8.885,11.6575,8.3781275,1.6431175,266.6755,346.15725,421.41275
6,1.75,0.135,-10.569075,-2.035,0.073,0.7305,-62.74,0,-3.41352,7.028335,64.57,2.245,90.54285,-8.3675,8.255,11.845,8.30053,1.41613,264.297,344.56,421.805
6,2.25,0.257748,-12.932975,-3.126415,0.055,0.782562,-61.935,0,-3.50265,6.4195,66.455,1.9675,90.5457,-8.59875,7.79875,11.7405,7.07007,1.5677,262.57,341.263,422.443
6,2.75,0.173343,-13.4295,-1.94165,0.063,0.60225,-62.77475,0,-3.6728725,6.1825,67.54,1.82,90.5268,-8.94825,7.41125,11.65575,7.186965,1.5115925,265.88075,339.501,422.652
6,3.25,0.23675,-17.7597,-1.486295,0.06225,0.7915,-62.692515,0,-3.19202,5.929,68.54,1.545,90.5302,-9.1165,7.155,11.47725,6.85873,2.0902,261.337,337.09,422.926
6,3.75,0.28412625,-10.464925,-1.4139175,0.058,0.743,-61.99,0,-3.53333,5.31,69.58,1.295,90.5,-9.38475,6.844,11.2345,5.55968,1.63208,259.045,333.485,423.3075
6,4.25,-1.0133625,-11.265775,-1.60461,0.055,0.648,-56.67,3.56643,-0.709833,4.93,70.2873,1.08,90.5,-9.57975,6.52025,11.23375,5.425035,2.15402,261.522,333.947,424.128
6,4.75,-1.73225,-9.6954,-1.4225775,0.06275,0.618,-45.4725,29.1675,9.0675,4.618,71.225,0.982277,90.5501,-9.755,6.40125,11.32975,5.56131,3.12252,266.19425,333.32275,424.06925
6,5.25,-1.62275,-7.041665,-0.0556865,0.0553,0.65775,-30.9046,63.99,17.585975,4.3960675,71.525,0.8433305,90.553125,-9.9565,6.33525,10.8285,5.1356925,4.0945725,267.7375,331.33925,423.45325
6,5.75,-1.47379,-7.2746425,0.927985,0.054,0.70725,-21.9225,86.4,23.51,4.7165,71.4,1.11,90.5632,-9.75275,6.25325,10.243,5.046105,4.338395,264.0825,331.1895,423.08575
6,6.25,-1.939,-10.81105,-0.7370115,0.05975,0.6255,-15.12,103.7875,28.1525,5.1025,69.3625,1.351005,90.568975,-9.44375,6.4815,9.8985,5.2345525,5.37785,268.198,332.57775,422.59975
6,6.75,-2.716,-3.075985,2.701915,0.06675,0.53125,83.85,411.6,65.28075,6.8486,64.20775,2.3,90.58505,-8.64125,6.99575,10.07975,6.462725,23.240225,269.5925,342.3785,422.757
6,7.25,-5.765,-4.8008725,24.241075,0.101,0.1125,169.12585,564.25,321.6,8.893465,58.145,3.33,90.5932,-5.1695,8.213,9.165,8.95933,43.1883,271.117,361.04,422.157
6,7.75,-7.4945,56.8451,60.4014,0.14421675,0.142,168.15,741,440.9635,10.275,53.51035,4.3425,90.58685,-2.47875,9.1275,9.42025,10.864,59.2413,276.907,374.083,420.572
6,8.25,-8.3237275,116.041,93.0429,0.181,0.4003255,271.92865,838.5235,423.1315,10.66,48.48,4.925,90.58575,-0.9945,10.12875,9.5885,12.1417,48.3347,284.203,378.807,419.453
6,8.75,-8.704,136.62,86.0888,0.20775,0.623,325.8,917,480.155,11.59685,42.74715,5.67,90.5616,0.2555,11.4975,9.35825,12.891,63.3297,289.873,385.65,417.647
6,9.25,-9.680575,179.044,93.9159,0.2785,0.9735,382.2,1053.5,649.3235,12.19835,37.92,6.27035,90.54925,1.6735,12.73125,9.5975,13.1257,74.327,293.623,393.297,417.15
6,9.75,-9.98365,211.7275,102.80675,0.283,0.937,402.399725,1089.34,633.625,12.586325,34.37,6.4875,90.54345,4.14675,14.4075,9.8635,13.749675,78.706075,299.05,396.848,416.79925
6,10.25,-9.687,236.9615,113.925,0.30013325,1.192,430.925,1112.25,752.10925,13.34,32.39075,6.8925,90.53555,7.415,15.425,10.038,14.1405,77.59455,302.98775,401.25075,416.83975
6,10.75,-9.354,250.87525,130.3425,0.342,1.5165,521.806,1340.75,683.69,13.91025,30.6525,7.495,90.52315,9.18,15.89375,10.36125,14.2802,73.59975,306.75025,405.817,416.9825
6,11.25,-9.8025,264.68975,118.18925,0.3625775,1.6555,535.425,1394.4775,775.15825,14.473025,29.185,7.9775,90.51765,10.5725,17.30625,10.5465,15.072025,81.4009,307.4215,412.13,416.002
6,11.75,-9.197,233.29075,106.7615,0.4,1.788,545.221,1405.75,878.165,14.795,27.452775,8.5225,90.50885,12.295,18.97125,10.573,15.6889,82.430025,309.96325,417.3995,416.25175
6,12.25,-8.82411,243.0375,111.9285,0.425,1.882615,547.55,1392.5,921.03,15.102825,26.941825,8.2625,90.498025,12.70375,18.30125,10.4135,16.63985,81.7087,312.51475,423.22,416.953
6,12.75,-8.478,225.89,86.36,0.4294995,1.98975,523.85,1362.615,927.5,14.985,26.05535,8.455,90.4905,13.05125,19.17,10.739,17.187,87.3267,312.007,423.36,416.105
6,13.25,-8.42111,232.5,89.16,0.4765,1.91775,474.6,1223,916.1415,15.205,25.86035,9.05,90.4711,16.87875,20.03,10.6735,17.6293,87.2833,311.767,425.693,416.048
6,13.75,-8.8935,199.98,96.57,0.514257,2.0012,502.39085,1303,899.3665,15.83,25.64215,9,90.4458,18.6025,20.255,11.00675,18.2533,86.9133,313.777,422.903,416.116
6,14.25,-8.5778125,183.51,85.1188,0.48525,2.0855,466.85,1170.5,718.74,15.855,24.36,9.35,90.4071,23.58375,19.98125,11.46075,18.2203,84.1957,315.263,422.913,416.032
6,14.75,-7.684,155.2925,81.8975,0.499,2.186,450.535775,1167.25,714.895,15.7325,24.008025,9.555,90.40725,20.885,19.86625,11.63125,18.1236,76.23015,315.6695,422.33475,415.645
6,15.25,-7.509915,105.525,58.9825,0.542,2.21323,348.726275,928.97925,527.08275,15.805,25.161775,9.0554225,90.42835,22.02125,19.3925,12.08775,17.57245,57.6636,317.19475,413.629,415.51075
6,15.75,-6.7375,74.97,52.01,0.51675,2.2615,312.35,868,475.95,15.293,25.605,8.495,90.41685,18.70375,19.42375,12.3255,16.8783,53.6294,318.063,405.807,415.443
6,16.25,-7.411,30.5625,41.8905,0.54575,2.370575,256.6658,759,484.403,15.545,26.009,8.47,90.40865,19.7725,19.4,12.659,16.518,49.014,314.673,407.78,414.826
6,16.75,-6.5396325,5.3143275,39.185,0.560482,2.36411,198.25,612.8,365.8785,15.075,27.11715,8.213905,90.39795,14.6675,19.00625,12.823,17.0433,35.7483,313.96,405.513,414.424
6,17.25,-5.8,-14.71,24.9825,0.5515,2.302225,134.17135,432.2565,281.1885,15.005,28.11615,7.875825,90.40725,6.82425,18.2375,12.85825,16.5767,27.9357,312.593,403.713,415.483
