DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,WS,USTAR,V_SIGMA,W_SIGMA,PA_1_1_1,RH_1_1_1,RH_1_2_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_2_1,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_1_10_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_2_10_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,NEE
1,5.25,9.14210999999998,412.46575,3.6261325,2.73841274999999,26.29467,4.4937175,8.05683999999999,81.4380800000001,-1.1069625,-1.7824425,-1.398525,-2.87301,6.321715,0.62712625,1.2202392,0.8752788,100.318375,80.6215,89.886725,6.1062575,1.00157499999999,-1.9054975,-5.170255,5.0525,-1.508145,-1.3620825,-1.630095,-0.35378575,-0.6847645,-0.517327,-0.42675225,-0.11890425,-0.2682645,-0.30530075,-2.6382325,-1.72516,-1.520365,-1.0751275,-0.692418,0.50081125,-0.31202925,-0.21157775,1.410952,1.6683375,279.66925,286.5525,0.002,0.012525,0.5598805
1,5.75,0.98742775,414.6915,1.9629425,11.952265,19.9582,4.248205,3.13377,49.3483450000001,-1.1061725,-1.7782475,-1.3887725,-2.8663725,6.1036125,0.6787855,0.887869775,0.626583575,100.3312,80.7925,90.855125,5.680605,0.88582499999999,-2.7641625,-5.1954025,4.44675,-1.4775425,-1.331615,-1.619215,-0.33309925,-0.69402925,-0.52230775,-0.41356425,-0.114549925,-0.29591425,-0.2811115,-2.6469425,-1.705495,-1.5568375,-1.0898275,-0.69413925,0.479482,-0.32055775,-0.23269,1.53268,1.241255,282.547,286.0095,0.002,0.026025,0.710578
1,6.25,1.078965,410.8815,0.763174999999999,11.574875,29.7890000000001,4.5893275,10.8349625,17.05656,-1.1036525,-1.773425,-1.37252,-2.8572175,5.604505,0.593998,1.17767625,0.81702875,100.3407,80.62175,91.445125,5.6566925,0.885699999999989,-1.6300225,-6.313155,4.51875,-1.4446875,-1.2917475,-1.59378,-0.3552635,-0.6916645,-0.50165425,-0.395812,-0.10344575,-0.30431725,-0.29810775,-2.6645025,-1.69924,-1.543245,-1.1119575,-0.68984075,0.48654725,-0.31756425,-0.23263775,1.1281075,1.419095,278.947,287.665,0.001525,0.01425,0.737869
1,6.75,0.7616545,413.24025,0.946393999999999,13.7968475,20.55804,4.7269125,4.87439249999999,2.4363605,-1.0996275,-1.767335,-1.3554075,-2.8788725,5.0949475,0.53679725,0.9816171,0.7307916,100.34925,80.441,91.63235,5.66352,0.788324999999989,-1.06784899999999,-5.3862775,4.53075,-1.4657775,-1.302755,-1.6193875,-0.32951575,-0.69279575,-0.50938425,-0.38812275,-0.107237600000001,-0.31119225,-0.301887,-2.69311,-1.7613875,-1.546885,-1.0974,-0.723612,0.49271,-0.3195145,-0.2408415,1.501335,1.40078,278.80925,288.606,0.001525,0.01945,0.6557135
1,7.25,1.9095245,414.9225,0.840296249999999,10.43511,17.42604,5.166475,14.237815,7.59626,-1.0974125,-1.7629225,-1.3623575,-2.9071875,5.11689,0.54590425,0.955481,0.685833,100.35495,80.42675,91.5942,5.48315,0.960624999999989,-0.146541199999997,-4.73002750000001,4.4,-1.4460475,-1.3055875,-1.6378375,-0.29292725,-0.69600275,-0.50532,-0.37371,-0.0950750000000006,-0.2645165,-0.2753615,-2.6879475,-1.740195,-1.556985,-1.10464,-0.734727,0.458105,-0.34856425,-0.227035,1.6221025,1.45802,279.686,289.596,0.001,0.014625,0.6638335
1,7.75,0.797711749999999,416.938,0.814673499999999,10.372185,17.33144,5.293575,6.3665125,60.1240174999998,-1.0938125,-1.754455,-1.380805,-2.9231,5.4360375,0.566216,1.0328925,0.68838475,100.371575,80.53125,92.210725,5.39608,1.16022499999999,0.145907000000002,-4.4192025,4.3485,-1.416555,-1.3104575,-1.631525,-0.326977,-0.68603625,-0.4906895,-0.334914500000001,-0.0736251500000004,-0.24584,-0.283527,-2.6956875,-1.760425,-1.5661675,-1.10125,-0.76424,0.451648,-0.346027,-0.2210085,1.5088475,1.0321785,278.803,290.1295,0.004525,0.024025,0.644198
1,8.25,0.67813375,419.06725,0.862638749999999,8.01573999999999,13.6224,5.1050675,9.8421375,1.614704,-1.0896925,-1.74558,-1.38549,-2.90026,5.249195,0.54305325,0.907043,0.64781225,100.394375,80.6685,89.91495,5.32212,1.59734999999999,-0.0716102499999956,-4.1553725,4.2705,-1.41928,-1.3258275,-1.6334375,-0.32321425,-0.699752,-0.51214725,-0.346955,-0.102062025,-0.28865775,-0.30178425,-2.717025,-1.7604025,-1.5726,-1.101685,-0.74906,0.4260665,-0.330237,-0.24056,1.3059725,1.2763825,278.4595,291.848,0.00505,0.0201,0.71061
1,8.75,0.907319249999999,420.3215,0.711636999999999,4.3606,17.1146,4.6562525,9.19321,0.893418,-1.0847625,-1.7371825,-1.38686,-2.8684025,4.926515,0.53014675,0.90117525,0.64279625,100.417175,80.7775,91.087275,5.177725,1.65069999999999,-1.01246925,-4.25431500000001,4.08925,-1.3866725,-1.3440175,-1.61795,-0.3068015,-0.69257225,-0.5027685,-0.329927250000001,-0.0839412750000004,-0.238213,-0.289943,-2.7222725,-1.73279,-1.58905,-1.0733025,-0.73027425,0.45516575,-0.3378015,-0.25601425,1.1321225,1.3134075,285.1585,291.6215,0.07135,0.063625,0.66707375
1,9.25,0.80734425,421.73,0.748807749999999,6.01508999999999,14.22136,4.559895,7.0220275,0.89064875,-1.080725,-1.728765,-1.38405,-2.835325,4.5133525,0.4875775,0.8293506,0.6171916,100.440925,80.72,91.19345,4.9189525,1.02747499999999,-1.5133275,-4.11935000000001,3.6675,-1.35958,-1.352695,-1.592325,-0.32716125,-0.6777855,-0.49363425,-0.351652750000001,-0.0586333500000004,-0.24102775,-0.302515,-2.744215,-1.7647675,-1.560625,-1.06343,-0.67861275,0.444788,-0.3199285,-0.2289515,1.45854,1.6470925,288.619,291.0635,1.9817,1.643675,0.8087795
1,9.75,1.2099725,425.50775,2.7917125,13.5711875,12.60804,4.7512825,7.3332825,49.2780474999999,-1.0779225,-1.720445,-1.38203,-2.831155,4.4740775,0.53717175,0.9518192,0.6662013,100.460875,80.4525,91.1743,4.842855,1.10972499999999,-1.1345385,-4.44053000000001,3.47925,-1.3529475,-1.37566,-1.59838,-0.3016165,-0.68394375,-0.506893,-0.37203275,-0.0702165000000003,-0.22363875,-0.2980415,-2.743175,-1.8102775,-1.5640975,-1.058205,-0.68424225,0.44728925,-0.3316315,-0.21210225,14.62045,7.17265749999999,288.016,291.6895,13.4955,11.5455,0.594486
1,10.25,1.034445,434.3015,3.52735574999999,9.6825225,19.36675,5.1542625,16.069675,6.93532999999999,-1.074025,-1.7120675,-1.3735275,-2.831415,5.026255,0.5853725,0.949104875,0.69904625,100.482725,80.06725,90.813875,5.07795,0.796824999999991,0.281619000000008,-4.402285,3.94475,-1.3286575,-1.3603675,-1.6149,-0.311443,-0.674585,-0.5114935,-0.3409985,-0.10625425,-0.18128925,-0.305425,-2.73148,-1.830915,-1.548155,-1.0611975,-0.671645,0.4572265,-0.29933925,-0.1928065,41.544675,22.792425,285.11375,295.977,44.8205,31.06925,1.081181
1,10.75,1.76328,416.6255,0.358321,14.706355,21.7138,5.14584,5.71704,1.12674825,-1.0818675,-1.7194675,-1.36267,-2.8245625,5.6548,0.651766,1.0243725,0.750683,100.5212,79.90075,90.265225,5.16808,0.65057499999999,0.0227300000000059,-3.33420250000001,4.024,-1.3597225,-1.356205,-1.6162075,-0.3371665,-0.66627775,-0.49749425,-0.35159375,-0.137762675,-0.1572585,-0.29131075,-2.7463575,-1.8509425,-1.55444,-1.0613775,-0.6816785,0.442593,-0.28638625,-0.1992835,91.7043999999999,34.674075,282.11325,299.5225,86.467,56.16225,0.64008775
1,11.25,0.919774,416.217,0.8330545,56.2333,12.5024,4.672835,7.73794,1.361676,-1.0966525,-1.737645,-1.3537625,-2.8046625,4.96708,0.559486,1.0685004,0.67673185,100.53875,79.42525,90.2039,4.97258,0.329249999999991,-1.54362,-2.65392250000002,3.688,-1.380975,-1.3431275,-1.60864,-0.3402605,-0.6889935,-0.5007215,-0.40311125,-0.186762,-0.1562715,-0.2806835,-2.7426375,-1.862015,-1.5689375,-1.068175,-0.651793,0.44185775,-0.28727425,-0.19918275,132.767,47.937475,280.0015,302.295,132.355,99.3,0.9648725
1,11.75,1.684825,415.575,0.530993,37.30875,17.42184,4.810125,11.535485,3.30076000000001,-1.10904,-1.7535425,-1.34257,-2.783035,5.788335,0.622181,1.1204979,0.8146568,100.55,78.88475,89.6591,4.87424,0.306774999999991,-0.972288000000006,-1.93246500000002,3.582,-1.365855,-1.3574875,-1.57468,-0.3412085,-0.655688,-0.47234375,-0.3994015,-0.20981925,-0.1382065,-0.28863075,-2.720565,-1.86806,-1.56993,-1.0805175,-0.65741275,0.4440015,-0.275565,-0.22547925,161.123,55.49085,280.4055,305.054,168.875,112.5425,0.87549
1,12.25,1.596035,414.9855,0.4493845,37.7261,22.364825,4.651665,9.49068,2.03182175,-1.119025,-1.770805,-1.3318925,-2.760395,6.055685,0.6235235,1.13644045,0.78538835,100.55,78.94125,89.0534249999999,4.990075,0.316674999999991,-0.671624800000009,-1.28738400000003,3.8265,-1.398355,-1.37074,-1.55302,-0.33095625,-0.65394725,-0.47021425,-0.38929,-0.2553185,-0.19411275,-0.2800565,-2.729565,-1.836805,-1.5685925,-1.0930225,-0.6397465,0.42891225,-0.27886075,-0.2540105,174.7735,60.134,279.87575,307.0725,203.36,117.7575,1.20827225
1,12.75,0.9235915,414.841,0.4548165,40.31555,20.70945,4.708945,10.2254,1.7633875,-1.1201075,-1.794035,-1.3317625,-2.780505,5.401405,0.606133,1.11495065,0.770627425,100.55,78.96075,87.30985,5.115855,0.763699999999992,-0.339305500000024,-0.764896725000027,4.0105,-1.414825,-1.36126,-1.5440675,-0.36389375,-0.667015,-0.47195925,-0.39572575,-0.23691,-0.19551,-0.29137725,-2.698825,-1.89044,-1.574775,-1.08807,-0.67275275,0.42645425,-0.32122775,-0.209893,179.33625,70.052775,277.7205,308.021,214.075,137.8,0.901934
1,13.25,3.58379749999999,432.2605,4.51640900000001,27.08655,22.56865,4.75117,8.81244,1.843375,-1.1149625,-1.8130425,-1.3458575,-2.8076825,5.6800225,0.587961,1.119825575,0.7919893,100.525,78.8445,86.01325,5.27355,1.65429999999999,0.16285574999998,-0.253660750000028,4.06925,-1.43726,-1.359075,-1.5666725,-0.35806,-0.65363925,-0.48534775,-0.4218185,-0.2413,-0.20267225,-0.28663575,-2.7124075,-1.8475375,-1.5885425,-1.077425,-0.63406425,0.44658075,-0.29218725,-0.22756275,194.101,70.0236,277.5785,308.851,228.3325,147.3275,1.235852
1,13.75,2.94735,424.39,1.3402165,40.925,26.289625,4.89505,13.51775,4.748255,-1.105715,-1.8314125,-1.35977,-2.8311625,6.25605,0.647165,1.1857868,0.7925064,100.5,78.86725,86.66015,5.35915,2.22722499999999,1.09856324999998,0.0049482499999739,4.115,-1.38335,-1.3861225,-1.5158,-0.3236185,-0.664552,-0.4944315,-0.4184465,-0.26094,-0.22664,-0.280657,-2.7090225,-1.8227325,-1.5988975,-1.091255,-0.61265625,0.41609575,-0.35062925,-0.20105775,191.21525,73.144425,277.84975,309.6675,234.3525,153.72,1.38740625
1,14.25,6.046,425.98,4.4419,31.191,22.143,4.87435,15.8415,3.1549,-1.0974775,-1.834205,-1.3727325,-2.85416,6.20235,0.62867,1.0173769,0.7476275,100.5,78.9725,87.131475,5.2102,2.09949999999999,1.15116199999998,0.281914499999974,3.88,-1.3831225,-1.39077,-1.51198,-0.283815,-0.69293,-0.488405,-0.38027575,-0.2685335,-0.23822275,-0.31143,-2.6973425,-1.76751,-1.5917125,-1.0740825,-0.609563,0.380615,-0.32527425,-0.211138,173.6425,65.999875,278.07875,309.455,211.8175,143.7525,0.741538
1,14.75,11.233405,436.6895,7.1529,20.6598,14.613,4.705825,8.18465,1.8474,-1.0900225,-1.8278075,-1.382375,-2.8751025,5.13075,0.560063,0.905754475,0.6346874,100.45,79.23025,87.0184,4.956215,1.876525,1.03371049999999,0.361623749999985,3.4105,-1.37692,-1.4123175,-1.51106,-0.26710275,-0.6777515,-0.486332,-0.36260275,-0.280418,-0.21653925,-0.29899925,-2.6884425,-1.7442825,-1.5679425,-1.0641275,-0.644465,0.376138,-0.3050865,-0.21056425,161.39,56.38455,277.10825,308.85275,168.375,118.62,0.52029925
1,15.25,2.48489,415.3955,0.961701249999998,16.24575,25.96985,4.651325,13.131175,1.09906,-1.084515,-1.818975,-1.3922525,-2.896455,4.82162,0.620034,0.9212137,0.65589265,100.45,79.3655,87.40335,5.004465,1.9358,0.976928249999994,0.201370249999986,3.391,-1.3907275,-1.41597,-1.54065,-0.320045,-0.66386425,-0.4753265,-0.37982,-0.31319575,-0.18373925,-0.29057225,-2.6894,-1.733385,-1.5724125,-1.05082025,-0.66770225,0.35979925,-0.3012145,-0.2037785,139.98475,52.628875,275.4865,307.6335,129.0225,103.0925,0.410889
1,15.75,1.219618,415.6425,0.248,9.00006,11.57766,4.65974,6.472755,2.490775,-1.0790025,-1.80874,-1.401355,-2.91644,4.753455,0.5043895,0.8861223,0.6538112,100.45,79.6585,86.9899,4.860185,1.4822,0.98309824999999,-0.376676575000018,3.038,-1.384025,-1.398925,-1.5761475,-0.34873425,-0.64033,-0.477855,-0.40093425,-0.30042,-0.2093355,-0.28176,-2.6591,-1.763095,-1.5595525,-1.0677925,-0.6935785,0.38661425,-0.30228625,-0.16441375,108.097,43.9045,274.65325,304.482,97.8925,84.47175,0.748912
1,16.25,1.5940435,415.066,0.883674999999999,7.679075,10.11382,4.550935,4.26282,0.6452085,-1.071065,-1.7991275,-1.4098925,-2.9319175,4.540875,0.500349,0.902716875,0.62448615,100.45,79.684,87.30585,4.616805,1.189175,0.664168749999997,-1.00022775000001,2.699,-1.3767525,-1.423315,-1.57878,-0.2926035,-0.64363575,-0.477698,-0.42138775,-0.3430265,-0.21395,-0.27871875,-2.6704975,-1.67403,-1.56302,-1.06139075,-0.6598415,0.433543,-0.283265,-0.1645,52.530825,30.1721249999999,274.38125,300.68675,50.7075,41.081,0.495635
1,16.75,0.8647395,416.5875,3.271715,8.02,7.02677,4.583645,6.24028499999999,1.604005,-1.06313,-1.789925,-1.4175,-2.9458975,4.5483,0.4528225,0.805209975,0.566325125,100.45,79.78175,87.330325,4.28416,0.584824999999999,0.449171924999996,-1.6465,2.696,-1.403495,-1.427745,-1.5593,-0.3070985,-0.68478125,-0.48859375,-0.45033275,-0.33109225,-0.26121575,-0.25858875,-2.6460675,-1.6561025,-1.5445075,-1.06629925,-0.65143,0.42522725,-0.247585,-0.14654575,23.74165,10.5217425,273.538,295.8765,19.4965,14.05125,0.40952
1,17.25,1.492994,423.555,4.29312,5.520215,4.61976,4.44899,9.27824499999999,1.522105,-1.0582475,-1.77954,-1.4253575,-2.95186,4.01263,0.411075,0.793384,0.50286,100.45,79.92,87.2317,4.06708,0.526575,0.315948424999997,-1.84585500000001,2.0835,-1.4572475,-1.38715,-1.572955,-0.33440075,-0.670332,-0.4818785,-0.463035,-0.309537,-0.30008875,-0.27124775,-2.63904,-1.6640425,-1.5178075,-1.07367725,-0.65116125,0.4357185,-0.258552,-0.18446425,1.9516525,2.0978625,269.94825,295.497,3.42575,2.715825,0.20627275
1,17.75,1.11365,409.66,1.449555,5.39104,4.7333,4.36865,6.95325,0.60787,-1.062315,-1.769735,-1.4336675,-2.95442,5.2358,0.525985,0.959824,0.65998,101,79.7635,87.40955,4.08755,0.667674999999998,-0.26185,-2.43914500000001,1.865,-1.4696625,-1.4065225,-1.6154875,-0.356262,-0.68218725,-0.49984925,-0.5088235,-0.2766355,-0.2823935,-0.2833235,-2.6540725,-1.6663075,-1.5220675,-1.05291825,-0.60995425,0.4349645,-0.211593,-0.19101225,1.90529749999999,1.7192625,269.77925,294.89575,0.221625,0.18205,0.478635
1,18.25,8.52185174999997,409.43675,1.332225,3.96687999999999,12.36851,4.1862925,6.75685,2.2145,-1.06784,-1.7608,-1.439865,-2.95713,5.0782425,0.540063,0.8631065,0.6166315,100.475,79.674,87.5227,3.92098,0.389674999999998,-0.690864500000003,-2.8016025,1.533,-1.4837875,-1.3987925,-1.5951975,-0.361165,-0.66770575,-0.46213,-0.477155,-0.310775,-0.29244375,-0.281895,-2.64692,-1.675815,-1.5438675,-1.059271,-0.6132035,0.4520565,-0.2465635,-0.1741285,1.63716749999999,1.471235,271.14225,293.45075,0.001,0.006525,0.443031
1,18.75,1.5973975,413.1055,3.02935,7.02900999999998,22.007,3.973995,8.18197749999999,1.196005,-1.071605,-1.76374,-1.44543,-2.959215,5.359335,0.572556,1.113775,0.679225,100.475,79.38625,86.7736,3.958905,0.580999999999996,-1.24198,-3.0890375,1.49175,-1.4416825,-1.4110075,-1.62804,-0.28409075,-0.6552915,-0.48446075,-0.47643875,-0.352732,-0.29326875,-0.28225775,-2.64029,-1.648425,-1.537815,-1.04599175,-0.614485,0.4919515,-0.25502425,-0.178407,1.4393925,1.408005,271.433,292.22475,0.002,0.007575,0.922114
1,19.25,1.280835,417.80675,1.918485,5.627405,16.36255,3.7945,9.92434749999997,0.28318375,-1.07514,-1.768455,-1.4460375,-2.959995,4.68235,0.4329395,0.790749,0.58132325,100.475,79.32925,87.224225,4.5219025,0.760024999999996,-1.26453200000001,-3.7167625,2.41475,-1.468655,-1.41055,-1.6126,-0.2938735,-0.646205,-0.50278075,-0.4856015,-0.35789425,-0.3173565,-0.2573145,-2.6298075,-1.65071,-1.520035,-1.02715775,-0.62070575,0.51922425,-0.23662,-0.1802085,1.522845,1.5636625,273.0315,288.8975,0,0.00705,0.520073
1,19.75,1.74701124999999,417.456,1.6977925,2.684835,20.41879,3.6004875,9.9180175,83.78145,-1.0785025,-1.7719225,-1.4476225,-2.960635,4.5154525,0.43096475,0.845094475,0.566980875,100.475,79.14825,86.931275,4.74097,0.500274999999998,-1.33001200000001,-3.28777250000001,2.37999999999999,-1.47044,-1.43102,-1.617265,-0.311685,-0.61438925,-0.494773,-0.4578145,-0.3082235,-0.34387275,-0.273657,-2.6117575,-1.69114,-1.5052925,-1.0075225,-0.649073,0.4852415,-0.274075,-0.18708575,1.677685,1.426615,272.38175,286.687,0.003525,0.01005,0.648945
1,20.25,0.79861725,418.59425,1.3854725,2.081515,11.6751325,3.46444,2.47522149999999,38.1872,-1.083835,-1.77443,-1.4536475,-2.962215,4.02535,0.40458775,0.73389075,0.49441475,100.475,79.007,88.33405,4.70881999999999,0.236724999999997,-1.79949200000001,-3.30125000000002,2.30974999999999,-1.4647525,-1.418935,-1.6323775,-0.34523125,-0.61287575,-0.48985575,-0.46095,-0.30328,-0.3171915,-0.2692585,-2.573685,-1.71452,-1.4676625,-1.02261825,-0.68270225,0.4871635,-0.25647,-0.1907835,1.5918825,1.0640175,272.0955,285.64125,0.006525,0.01535,0.473776
1,20.75,4.01653249999999,419.03225,2.9414025,0.874971249999997,11.9424325,3.3787625,2.7672325,58.4880672499997,-1.0879225,-1.7783075,-1.4603875,-2.961365,3.886825,0.40166075,0.8380415,0.52414225,100.475,79.323,88.90145,4.46767249999999,-0.501675000000004,-2.87076000000001,-5.04671000000001,1.95499999999999,-1.4886575,-1.429655,-1.6269775,-0.3331085,-0.619027,-0.50943725,-0.4589685,-0.3160915,-0.28613575,-0.26000625,-2.5243,-1.687465,-1.482475,-1.04607,-0.693627,0.4619315,-0.30600425,-0.172363,1.81765,1.6,274.75725,280.20925,0.01115,0.027625,0.665528
1,21.25,1.563705,420.79,1.71515,2.17325,12.16639,3.35325,0.039025,117.17,-1.091625,-1.7846725,-1.4651,-2.9606475,4.1568,0.415335,0.786787,0.50383075,100.5,79.441,89.75425,4.1203,-0.838475000000004,-3.13882000000001,-6.357765,1.41,-1.4838975,-1.384525,-1.606275,-0.33190425,-0.604893,-0.4792395,-0.46802,-0.29417575,-0.2664715,-0.24941425,-2.4602575,-1.6872775,-1.43404,-1.063385,-0.703275,0.4726395,-0.30064,-0.1959335,1.5628125,1.405405,276.2145,280.07825,0.00305,0.017625,0.3028765
1,21.75,1.0777,420.715,1.15414,3.15601,7.36732500000001,3.31055,2.2212,32.60215,-1.0955475,-1.78997,-1.4713675,-2.9582175,3.7177,0.374325,0.6336575,0.4786755,100.5,79.54175,89.6529,3.98405,-1.5821,-3.47626,-6.791,1.03,-1.489215,-1.3727975,-1.59035,-0.33008575,-0.63528425,-0.48446125,-0.474337,-0.2684115,-0.2472835,-0.26631125,-2.4246075,-1.6955525,-1.4236825,-1.058965,-0.6753895,0.45433575,-0.22903925,-0.188295,1.453305,1.01875275,276.665,283.00425,0.006525,0.015775,0.45687
