DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
2,1.75,0.15,0.95,10.61,11.36,55.225,-2.385,1.66,-49.07,-35.8,-5.4,2.28,0.76,12.01
2,2.25,0.16,0.945,10.67,11.265,53.42,-2.43,1.79,-48.61,-26.18,-6.19,1.85,0.65,11.93
2,2.75,0.15,1.055,10.17,10.965,53.58,-2.375,1.71,-49.37,-35.185,-8.93,1.71,0.64,11.86
2,3.25,0.16,1.09,10.07,10.7,53.79,-2.295,1.74,-49.04,-24.385,-8.23,1.92,0.83,11.77
2,3.75,0.15,1.07,10.035,10.705,52.76,-2.28,1.69,-48.77,-27.81,-6.35,1.48,0.475,11.67
2,4.25,0.16,0.99,10.32,10.81,54.725,-2.31,1.655,-47.88,-20.74,-8.8,1.975,0.81,11.53
2,4.75,0.16,0.91,10.135,10.755,55.375,-2.275,1.635,-48.61,-25.32,-6.5,2.42,0.58,11.46
2,5.25,0.16,0.91,10.285,10.785,54.77,-2.14,1.745,-47.63,-25.56,-6.79,1.79,0.625,11.4
2,5.75,0.15,1.01,10.21,10.715,53.35,-2.235,1.62,-48.33,-25.025,-4.88,1.85,0.63,11.36
2,6.25,0.16,0.99,10.2,10.685,52.97,-1.49,1.85,-47.78,-26.05,-7.62,1.71,0.615,11.32
2,6.75,0.16,0.97,9.99,10.565,52.19,6.275,3.13,-41.74,-10.51,-6.14,2.28,0.445,11.29
2,7.25,0.15,0.925,9.99,10.895,53.445,58.73,25.575,-10.885,-6.135,-3.5,4.185,-0.04,11.28
2,7.75,0.16,1.04,10.66,11.28,51.07,153.58,50.98,26.86,-3.435,1,14.01,-1.13,11.28
2,8.25,0.18,1.18,11.475,12.23,50.99,253.425,66.475,84.765,5.145,18.9,30.09,-3.02,11.28
2,8.75,0.2,1.375,11.83,12.8,47.49,360.495,79.56,158.89,11.62,44.42,50.03,-4.635,11.31
2,9.25,0.23,1.63,12.26,13.05,52.81,456.49,91.59,231.93,26.67,70.6,66.805,-5.4,11.4
2,9.75,0.25,1.87,12.95,13.54,54.305,535.115,101.175,296.54,44.65,99.44,75.63,-5.86,11.52
2,10.25,0.25,1.98,13.33,13.83,51.61,604.055,106.87,350.39,56.795,111.88,78.92,-5.87,11.71
2,10.75,0.27,2.17,14.07,14.45,51.04,658.565,113.71,396.36,67.03,136.145,91.57,-6.6,11.98
2,11.25,0.27,2.24,14.555,14.58,49.41,697.935,117.975,426.995,85.505,148.02,90.855,-6.94,12.25
2,11.75,0.29,2.32,14.89,15.085,48.25,726.26,121.98,452.265,89.28,162.48,96.94,-7.35,12.51
2,12.25,0.28,2.39,15.21,15.26,46.99,723.895,120.85,456.15,93.33,157.055,92.72,-7.055,12.73
2,12.75,0.295,2.36,15.41,15.485,45.54,709.69,118.04,440.14,101.1,155.35,87.445,-7.63,12.94
2,13.25,0.3,2.45,15.67,15.79,44.49,673.245,112.895,417.025,82.52,148.83,86.19,-6.945,13.11
2,13.75,0.3,2.45,15.99,15.98,45.75,626.735,106.31,379.91,75.595,128.34,79.435,-6.57,13.28
2,14.25,0.29,2.57,15.99,16.24,48.425,559.515,98.745,331.245,64.015,114.3,65,-5.55,13.47
2,14.75,0.3,2.595,15.86,15.96,50.905,490.49,89.47,278.485,48.495,91.95,55.06,-4.91,13.615
2,15.25,0.28,2.6,15.72,15.575,52.58,395.11,74.96,208.05,27.86,67.1,45.28,-4.25,13.72
2,15.75,0.27,2.57,15.155,15.28,54.46,301.86,62.35,131.63,20.03,39.915,27.63,-3.015,13.84
2,16.25,0.24,2.48,14.42,14.55,55.85,183.435,40.945,62.3,10.43,17.16,17.01,-1.41,13.8
2,16.75,0.21,2.25,13.72,14.04,57.935,75.585,20.08,4.04,12.12,-1.355,8.7,-0.235,13.8
2,17.25,0.18,1.89,12.835,13.585,62.4,19.21,4.765,-41.63,-5.06,-11.51,2.925,0.84,13.71
2,17.75,0.16,1.71,12.11,12.99,64.42,-0.68,1.72,-62.22,-8.54,-9.92,0.77,1.18,13.67
2,18.25,0.16,1.48,11.89,12.59,67.095,-3.28,1.515,-60.57,-27.52,-7.16,-0.77,0.75,13.6
2,18.75,0.16,1.18,11.605,12.37,68.02,-3.06,1.47,-57.9,-34.77,-5.37,1,1.07,13.47
2,19.25,0.16,1.07,11.51,12.14,66.61,-2.72,1.66,-54.89,-33.44,-5.39,0.825,0.91,13.38
2,19.75,0.15,1.13,10.96,11.75,68.5,-2.625,1.68,-54.2,-33.58,-5.695,0.755,0.865,13.29
2,20.25,0.15,1.06,10.91,11.7,68.13,-2.41,1.71,-53.57,-33.42,-5.25,0.81,0.81,13.2
2,20.75,0.16,1.09,11.16,11.89,66.38,-2.36,1.79,-52.67,-36.2,-6.19,1.59,0.9,13.13
2,21.25,0.155,1.05,11.19,11.98,62.07,-2.425,1.64,-51.72,-29.28,-4.99,0.9,0.725,13
2,21.75,0.16,1.07,11,11.82,61,-2.325,1.71,-51.91,-27.56,-5.53,1.075,0.6,12.83
2,22.25,0.16,1.105,10.72,11.7,61.77,-2.35,1.745,-50.99,-38.56,-6.88,1.81,0.695,12.75
2,22.75,0.16,1.105,11.045,12.025,55.96,-2.27,1.73,-51.15,-33.82,-6.895,1.33,0.77,12.65
2,23.25,0.16,1.11,11.13,11.98,54.97,-2.35,1.78,-50.96,-37.03,-8.395,1.38,0.78,12.56
2,23.75,0.15,1.04,11.015,11.78,53.56,-2.415,1.65,-50.675,-27.82,-7.49,1.1,0.7,12.39
3,0.25,0.15,0.99,11.25,12.33,70.26,-2.35,1.69,-49.34,-32.32,-4.965,1.17,0.68,13.76
3,0.75,0.16,0.91,11.24,12.34,71.54,-2.28,1.665,-48.51,-28.69,-5.05,1.405,0.61,13.645
3,1.25,0.15,0.93,11.12,12.265,72.99,-2.3,1.72,-48.06,-25.99,-6.265,0.78,0.87,13.505
3,1.75,0.15,1,10.88,12.16,73.445,-2.24,1.5,-47.65,-30.99,-6.785,1.37,0.58,13.39
3,2.25,0.15,0.915,10.94,12.06,75.66,-2.1,1.505,-47.13,-25.905,-5.34,1.185,0.73,13.27
3,2.75,0.15,0.96,10.73,11.85,75.105,-2.06,1.53,-46.76,-27.82,-6.225,1.26,0.56,13.195
3,3.25,0.15,0.925,10.67,11.73,73.69,-1.92,1.47,-46.77,-26.67,-4.78,1.68,0.44,13.12
3,3.75,0.14,0.87,10.745,12.175,72.345,-1.98,1.46,-46.265,-27.235,-5.245,0.975,0.6,13.09
3,4.25,0.14,0.85,10.62,12.19,71.65,-1.99,1.54,-46.45,-27.915,-4.58,0.86,0.48,12.98
3,4.75,0.14,0.86,10.28,11.855,73.425,-2.11,1.555,-46.745,-32.205,-5.05,1.76,0.57,12.89
3,5.25,0.14,0.88,10.18,11.74,73.65,-2.01,1.55,-47.09,-21.58,-4.705,1.43,0.5,12.805
3,5.75,0.14,0.85,10.25,11.74,74.45,-0.56,1.9,-45.33,-24.725,-5.66,1.85,0.75,12.735
3,6.25,0.15,0.92,10.17,11.64,75.01,11.45,4.43,-33.54,-7.665,-5.75,3.16,0.38,12.655
3,6.75,0.14,0.89,10.61,11.82,72.445,77.11,27.91,-0.07,-5.355,-3.01,4.17,-0.36,12.595
3,7.25,0.16,0.99,11.27,12.42,74.18,178.73,56.13,36.45,-5.775,5.1,14.345,-1.745,12.555
3,7.75,0.185,1.13,11.99,13.09,69.46,289.08,72.97,104.18,0.035,25.41,33.02,-3.68,12.575
3,8.25,0.21,1.35,13.045,13.97,63.98,402.86,87.855,178.28,17.08,51.91,48.25,-4.73,12.63
3,8.75,0.24,1.58,13.8,14.63,62.08,509.76,102.94,255.93,25.05,83.53,65.9,-6.43,12.77
3,9.25,0.25,1.825,14.61,15.08,62.415,607.2,114.295,340.415,24.845,113.195,74.63,-6.535,12.91
3,9.75,0.26,1.955,14.955,15.54,62.32,694.205,124.16,412.645,35.58,147.38,83.43,-7.81,13.095
3,10.25,0.27,2.13,15.72,15.98,61.24,759.26,130.54,473.13,41.97,176.635,86.56,-8.7,13.28
3,10.75,0.285,2.23,16.08,16.44,59.41,812.36,135.97,516.48,57.38,192.31,96.785,-8.385,13.535
3,11.25,0.29,2.315,16.84,16.97,57.08,840,138.44,535.76,56.84,207.67,101.19,-7.92,13.8
3,11.75,0.31,2.335,17.23,17.17,55.475,861.36,139.72,559.835,62.515,207.565,106.32,-8.605,14.15
3,12.25,0.31,2.5,17.495,17.695,53.8,857.91,139.255,563.515,73.545,213.45,105.68,-7.83,14.295
3,12.75,0.31,2.62,17.69,17.905,52.91,841.69,136.77,551.68,63.86,206.86,97.54,-8,14.68
3,13.25,0.33,2.64,17.82,17.84,53.85,808.685,132.58,528.795,58.71,201.925,96.365,-8.025,14.935
3,13.75,0.34,2.72,17.76,17.85,54.16,759.74,127.9,485.9,57.285,182.15,101.03,-7.315,15.2
3,14.25,0.32,2.755,17.735,17.74,54.055,695.84,121.595,438.45,45.615,163.355,82.87,-7.115,15.38
3,14.75,0.31,2.73,17.575,17.69,54.54,615.66,111.65,374.61,49.035,138.64,75.06,-6.12,15.56
3,15.25,0.29,2.78,17.39,17.4,54.655,525.59,98.82,299.96,37.895,111.185,66.15,-5.79,15.665
3,15.75,0.29,2.74,16.94,17.115,56.54,420.39,84.33,219.61,26.45,78.995,46.565,-4.73,15.73
3,16.25,0.27,2.66,16.575,16.9,59.04,307.425,67.365,140.27,5.02,44.26,32.06,-3.78,15.74
3,16.75,0.23,2.47,15.765,16.18,60.8,180.62,42.535,59.49,-2.16,16.35,21.04,-1.985,15.7
3,17.25,0.2,2.18,14.815,15.27,64,74.035,26.445,-3.57,-4.03,-4.295,6.77,-0.25,15.62
3,17.75,0.17,1.98,13.975,14.56,66.28,15.655,4.915,-47.96,-8.23,-10.28,2.01,0.82,15.545
3,18.25,0.16,1.785,13.38,14.125,68.48,-2.34,1.58,-64.93,-20.59,-10.76,0.58,0.92,15.46
3,18.75,0.16,1.365,12.945,13.77,70.16,-3.29,1.595,-60.205,-22.13,-8.86,0.41,1.045,15.375
3,19.25,0.15,1.35,12.43,13.56,71.88,-3.05,1.77,-58.42,-31.15,-8.47,-0.19,1.1,15.195
3,19.75,0.14,1.16,12.14,13.2,72.815,-2.905,1.8,-57.17,-31.08,-6.77,0.6,0.8,15.075
3,20.25,0.14,1.13,12.08,13.17,72.155,-2.57,1.76,-55.3,-25.42,-5.665,1.24,0.56,14.965
3,20.75,0.14,1.08,11.915,13.025,73.585,-2.6,1.82,-54.27,-36.68,-4.565,0.92,0.59,14.81
3,21.25,0.14,1.06,11.85,13.1,71,-2.415,1.815,-52.725,-32.52,-6.135,1.23,0.725,14.68
3,21.75,0.14,1.06,11.835,12.94,73.23,-2.275,1.76,-51.7,-30.85,-5.95,0.84,0.52,14.535
3,22.25,0.14,1.05,11.965,12.86,73.57,-2.37,1.78,-51.48,-31.25,-5,0.9,0.645,14.355
3,22.75,0.14,0.99,11.69,12.735,72.26,-2.32,1.635,-49.69,-30.35,-5.79,1.18,0.64,14.23
3,23.25,0.14,0.99,11.69,12.945,72.41,-2.31,1.58,-51.05,-24.61,-5.08,0.54,0.57,14.115
3,23.75,0.14,1.025,11.38,12.6,73.41,-2.255,1.64,-49.68,-32.24,-5.51,0.535,0.56,13.97
4,0.25,0.14,0.95,11.09,12.28,79.88,-2.13,1.46,-47.96,-35.76,-3.26,0.4,0.575,16.3
4,0.75,0.14,0.95,10.97,12.125,80.41,-1.925,1.435,-48.19,-33.78,-4.52,1.06,0.68,16.25
4,1.25,0.14,0.94,10.92,12,80,-1.955,1.49,-47.015,-31.07,-5.11,1.01,0.63,16.09
4,1.75,0.14,0.95,10.99,11.97,78.93,-1.76,1.5,-46.19,-31.05,-3.97,0.9,0.7,16.03
4,2.25,0.15,0.99,10.82,11.84,79.53,-1.76,1.46,-45.55,-31.13,-3.9,0.92,0.59,15.93
4,2.75,0.14,0.915,10.65,11.7,81.24,-1.985,1.3,-44.825,-27.06,-4.99,0.47,0.585,15.76
4,3.25,0.14,0.88,10.66,11.66,81.41,-1.85,1.275,-45.67,-28.96,-4.17,0.555,0.52,15.61
4,3.75,0.15,0.89,10.58,11.6,80.96,-1.76,1.44,-46.71,-33.48,-4.56,0.795,0.7,15.53
4,4.25,0.14,0.87,10.475,11.56,82.3,-1.94,1.48,-46.63,-33.53,-3.73,0.905,0.59,15.48
4,4.75,0.13,0.83,10.4,11.465,81.995,-1.955,1.46,-45.66,-30.605,-4.49,1.21,0.87,15.44
4,5.25,0.13,0.85,10.455,11.53,82.005,0.325,2.09,-42.78,-32.605,-3.945,1.175,0.52,15.4
4,5.75,0.14,0.82,10.52,11.56,81.27,23.82,8.525,-25.045,-20.945,-4.23,1.9,0.335,15.34
4,6.25,0.14,0.89,10.625,11.8,80.475,95.48,34.25,5.97,-8.735,0.43,4.88,-0.3,15.25
4,6.75,0.16,1.03,11.12,12.34,78.46,194.285,54.76,44.15,-10.38,13.19,10.12,-1.35,15.18
4,7.25,0.19,1.28,11.55,12.87,76.63,309.96,71.5,108.065,-10.36,39.11,25.34,-2.515,15.19
4,7.75,0.21,1.54,12.22,13.36,73.965,429.93,84.74,186.66,9.82,69.81,34.6,-3.22,15.25
4,8.25,0.24,1.67,12.84,13.92,71.3,540.43,100.83,271.79,17,120.04,44.32,-3.84,15.31
4,8.75,0.25,1.88,13.49,14.61,68.11,643.375,111.455,356.26,29.17,150,56.5,-3.65,15.37
4,9.25,0.27,2.04,13.98,15.13,65.82,730.74,119.24,429.245,30.71,195.44,71.77,-3.72,15.47
4,9.75,0.28,2.21,14.76,15.81,63.62,812.57,126.41,500.36,46.405,231.56,69.39,-4.445,15.63
4,10.25,0.31,2.3,15.665,16.53,60.89,871.455,132.25,550.3,44.395,261,79.43,-4,15.85
4,10.75,0.3,2.395,16.09,16.74,58.72,916.44,136.295,593.57,56.95,269.22,79.865,-3.52,16.16
4,11.25,0.33,2.49,16.775,17.32,57.335,942.7,138.24,615.51,65.225,293.07,89.455,-3.6,16.62
4,11.75,0.34,2.63,17.135,17.705,56.695,952.32,138.8,627.54,71.61,303.705,88.67,-3.225,17.01
4,12.25,0.36,2.745,17.56,18.02,56.27,953.07,139.005,628.87,78.36,304.91,88.395,-3.12,17.42
4,12.75,0.37,2.875,17.52,18.14,55.995,925.39,136.3,611.18,72.35,290.79,84.81,-3.135,17.85
4,13.25,0.37,2.9,17.63,18.09,55.95,891.68,133.4,582.445,64.8,276.66,82.425,-2.71,18.08
4,13.75,0.37,3.035,17.465,18.03,56.21,845.625,129.78,542.67,68.8,265.13,75.975,-3.56,18.28
4,14.25,0.36,3.03,17.35,17.975,56.95,782.255,124.71,492.25,52.08,242.76,69.055,-3.57,18.49
4,14.75,0.36,3.03,17.13,17.7,56.96,701.43,117.16,427.31,49.045,215.855,60.6,-3.08,18.68
4,15.25,0.34,2.98,16.95,17.49,57.8,607.35,106.235,353.095,30.635,172.01,53.305,-3.365,18.77
4,15.75,0.34,2.88,16.55,17.09,58.07,492.02,93.585,271.54,18.19,133.76,40.145,-3.04,18.855
4,16.25,0.31,2.66,16.06,16.65,58.72,335.43,78.7,188.985,4.61,92.32,31.08,-2.55,18.875
4,16.75,0.29,2.56,15.62,16.3,60.77,218.955,61.22,100.97,-1.19,51.705,21.61,-1.86,18.88
4,17.25,0.245,2.385,15.185,15.81,62.99,100.22,37.99,28.12,-8.105,16.94,11.45,-0.8,18.795
4,17.75,0.21,2.23,14.33,15.12,66.19,40.77,17.13,-21.895,-18.865,-5.04,3.785,0.38,18.71
4,18.25,0.17,2.05,13.31,14.35,70.595,6.68,2.99,-60.13,-14.95,-10.825,0.535,1.13,18.615
4,18.75,0.16,1.735,12.63,13.62,73.58,-2.805,1.53,-65.66,-25.48,-9.64,-0.42,1.135,18.435
4,19.25,0.15,1.385,12.46,13.475,74.66,-3.185,1.61,-60.835,-34.17,-9,0.38,0.975,18.255
4,19.75,0.15,1.2,12.23,13.24,76.4,-2.88,1.69,-57.925,-27.025,-5.8,-0.215,0.845,18.08
4,20.25,0.14,1.16,12.05,13.16,77.77,-2.74,1.765,-55.48,-29.7,-5.01,0.94,0.66,17.81
4,20.75,0.15,1.02,11.865,12.92,77.925,-2.365,1.84,-54.36,-31.755,-4.14,0.255,0.855,17.68
4,21.25,0.14,0.98,11.64,12.71,78.39,-2.38,1.68,-52.02,-33.435,-3.415,0.49,0.79,17.495
4,21.75,0.14,1.01,11.43,12.605,78.81,-2.06,1.75,-51.79,-30.22,-3.475,0.36,0.77,17.32
4,22.25,0.13,0.99,11.44,12.63,78.56,-2.03,1.59,-50.48,-30.465,-3.47,0.7,0.56,17.205
4,22.75,0.14,1.005,11.36,12.45,78.95,-2.13,1.58,-49.365,-29.59,-3.87,0.595,0.62,16.965
4,23.25,0.14,0.945,11.29,12.51,79.61,-1.95,1.67,-49.515,-34.855,-4.53,0.605,0.5,16.8
4,23.75,0.14,0.99,11.23,12.41,78.93,-2.02,1.515,-49.41,-26.27,-4.42,0.46,0.63,16.67
5,0.25,0.14,0.905,12.09,13.225,87.42,-1.495,1.13,-38.905,-43.38,-1.105,0.86,0.79,19.01
5,0.75,0.13,0.91,11.97,13.08,87.645,-1.285,1.005,-36.685,-31.73,-0.785,0.68,0.79,18.87
5,1.25,0.13,0.84,11.91,13.01,87.73,-1.295,0.92,-33.26,-25.42,-1.29,0.91,0.735,18.77
5,1.75,0.13,0.86,11.75,13.05,87.97,-1.08,0.93,-33.97,-32.235,-0.11,0.79,0.715,18.7
5,2.25,0.14,0.845,11.75,12.93,87.85,-1.085,0.85,-32.19,-34.49,-0.27,0.89,0.715,18.63
5,2.75,0.14,0.73,11.69,12.815,87.8,-1.09,0.92,-29.77,-32.77,-0.6,0.86,0.705,18.5
5,3.25,0.14,0.825,11.69,12.83,87.995,-1.045,0.91,-28.22,-32.855,-0.79,0.85,0.81,18.43
5,3.75,0.14,0.79,11.615,12.71,88.245,-0.97,0.855,-26.965,-36.955,-0.25,0.87,0.55,18.35
5,4.25,0.14,0.86,11.56,12.705,87.99,-0.99,0.95,-26.89,-34.13,-1.23,0.845,0.54,18.2
5,4.75,0.14,0.77,11.54,12.54,88,0.45,1.19,-22.79,-34.77,-0.33,1.06,0.54,18.02
5,5.25,0.14,0.83,11.465,12.66,88.01,15.83,4.41,-12.635,-35.01,-0.12,0.855,0.57,17.91
5,5.75,0.15,0.78,11.6,12.81,88.325,58.685,12.695,4.845,-27.795,2.42,1.365,0.3,17.86
5,6.25,0.17,0.91,11.99,13.15,87.6,113.715,24.73,35.895,-18.72,13.23,6.69,-0.195,17.8
5,6.75,0.18,1.1,12.325,13.59,85.835,189.43,44.635,80.445,-13.375,35.93,15.585,-0.55,17.76
5,7.25,0.19,1.19,12.92,14.085,82.705,300.745,65.065,143.46,4.265,72.44,18.8,-1.13,17.73
5,7.75,0.23,1.45,13.5,14.735,79.3,413.62,79.86,224.915,21.925,121.94,29.56,-1.09,17.8
5,8.25,0.26,1.68,14.135,15.165,75.76,551.465,96.425,307.355,15.625,165.61,34.97,-1.11,17.84
5,8.75,0.27,1.89,14.79,15.91,71.755,695.075,111,398.16,27.525,221.195,43.54,-1.5,17.92
5,9.25,0.28,2.06,15.47,16.49,69.34,792.455,120.92,482.4,41.57,274.725,49.15,-1.48,18.02
5,9.75,0.29,2.26,16.36,17.2,66.05,868.88,130.62,544.39,43.93,302.61,57.38,-1.19,18.21
5,10.25,0.3,2.4,17.13,17.95,63.02,929.135,137.71,599.62,55.545,335.645,64.175,-0.96,18.415
5,10.75,0.33,2.53,17.75,18.34,61.15,965.95,142.52,637.21,62.05,357.23,63.695,-1.005,18.73
5,11.25,0.34,2.655,18.38,18.82,59.75,991.695,142.93,654.15,74.985,373.245,61.99,-0.91,19.015
5,11.75,0.36,2.81,18.77,19.205,59.38,1001.92,145.49,665.45,76.51,370.7,61.98,-0.91,19.405
5,12.25,0.37,2.98,18.735,19.38,59.6,997.11,145.085,662.325,79.05,382.35,61.1,-0.83,19.795
5,12.75,0.37,3.03,19.035,19.53,59.395,976.18,143.015,649.28,75.515,374.7,59.695,-0.46,20.18
5,13.25,0.38,3.12,18.93,19.61,59.045,941.545,141.87,622.655,82.16,361.81,56.15,-0.515,20.535
5,13.75,0.37,3.12,19.045,19.63,58.43,890.33,136.655,579.13,68.115,340.43,53.05,-0.55,20.86
5,14.25,0.38,3.11,18.9,19.44,58.92,824.525,126.95,525.91,60.605,315.61,48.79,-0.56,21.175
5,14.75,0.37,3.11,18.71,19.29,60.21,747.225,117.83,464,54.355,271.41,42.16,-0.52,21.425
5,15.25,0.35,2.96,18.36,18.97,60.255,653.615,107.89,392.12,25.955,243.65,37.59,-0.52,21.59
5,15.75,0.34,2.84,18.125,18.7,61.265,408.755,99.705,313.265,17.06,194.84,29.47,-0.51,21.665
5,16.25,0.32,2.785,17.675,18.1,62.83,307.415,89.185,224.055,3.9,142.815,22.48,-0.54,21.68
5,16.75,0.3,2.68,17.31,17.655,64.77,141.2,71.925,144.345,3.705,100.26,16.32,-0.465,21.625
5,17.25,0.28,2.6,16.62,17.21,67,144.56,48.54,67.98,-19.02,52.73,9.79,-0.115,21.52
5,17.75,0.26,2.43,15.89,16.56,69.56,105.105,27.65,6.96,-15.695,16.06,4.07,0.41,21.395
5,18.25,0.215,2.14,15.07,15.825,73.06,32.53,6.51,-44.78,-2.905,-4.15,0.945,0.87,21.32
