DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,CO2_1_6_1,CO2_1_7_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,H2O_1_4_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,SH_1_1_1,SLE_1_1_1,WS_1_1_1,WS_1_2_1,USTAR_1_1_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,TA_1_9_1,TA_1_10_1,TA_1_11_1,TA_1_12_1,TA_1_13_1,TA_1_14_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,NEE,RH_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,RH_1_3_1,RH_1_2_1,TS_2_1_1,TS_2_2_1
1,9.75,384.488625,384.992,380.127,382.02225,380.5915,380.7125,380.841,0.6151191,0.72664825,0.6424577,0.6471177,-0.4895,-0.327111075,-6.00975,15.39953,0.921814625,2.787427,0.1587936,2.372054,0.279,0.4935,93.8335825,-15.81233,-12.9736125,-13.0524425,-13.9225,-13.485,-15.285,-13.208,-15.275,-15.1775,-13.696,-15.175,-13.8525,-5.9015,-0.338,-0.07927833,0.11425,0.434,1.582,2.3885,42.34458,159.318,32.20125,16.57625,20.49625,-0.5738208,72.554995,65.8683425,15.990555,223.019325,249.64455,86.48332,87.42667,0.37995705,0.656079
1,10.25,384.3569,384.592,379.905,381.6425,380.193,380.335,380.38,0.6362444,0.7555402,0.68035895,0.676631,-0.6934653,-0.301495,-6.326,25.39047,2.044975,3.17882925,-0.237449775,2.35606575,0.2895,0.534,93.83734,-15.322,-12.573,-12.468,-13.35,-12.488,-14.53,-12.62,-14.53,-14.4,-13.256,-14.36,-13.17,-5.821,-0.3335,-0.076,0.13125,0.46,1.589,2.398,55.95617,212.1304,44.365,23.5075,29.5175,-0.9378463,71.1005525,90.7371525,21.628095,222.78555,251.83245,85.93333,86.09666,0.3802671,0.65953425
1,10.75,384.167,384.403,379.607,381.77875,379.977,379.9665,380.187,0.6362444,0.7701416,0.7173283,0.7170176,-0.7432824,-0.27633975,-6.232,31.919625,1.59458725,2.549116,-0.49476815,2.43166125,0.3225,0.52625745,93.85023,-14.74333,-12.354535,-12.26225,-12.85,-12.154,-13.89,-11.742,-13.8675,-13.84,-12.526,-13.8125,-12.675,-5.713,-0.318,-0.0725,0.1435,0.456,1.611,2.4105,68.287,251.8477,58.025,28.9675,31.90375,-0.848137,69.30614,111.51015,26.0628675,223.038975,254.32925,85.04334,84.92999,0.37915065,0.65713135
1,11.25,384.082,384.3035,379.44775,381.81075,380.175,380.1555,380.0765,0.6331378,0.758025525,0.721522225,0.7224542,-0.679654575,-0.290979725,-6.226,35.8242375,2.846,1.5600735,-1.262324,2.378,0.34425,0.55625,93.84543,-14.293,-12.0575,-11.776425,-12.37,-11.829,-13.345,-11.262,-13.24,-13.2175,-12.145,-13.2125,-12.17,-5.58975,-0.322,-0.0745,0.15425,0.46275,1.626,2.4405,76.07092,273.025525,67.365,33.598745,28.79,-0.8931785,67.0084025,120.7823,28.5524,223.2467,257.5258,83.14334,82.52001,0.3793535,0.65672
1,11.75,384.178425,384.059,379.27475,381.612675,379.918,379.8795,379.8735,0.6207111,0.7547635,0.724784275,0.73084225,-0.808652575,-0.278463925,-6.21925,37.5909325,3.930993,1.6347475,-1.034955,2.40108475,0.375,0.536,93.81684,-13.8875,-11.593675,-11.4645,-12.22625,-11.477,-12.94375,-10.976,-12.98375,-12.91875,-11.806,-12.83125,-11.7225,-5.30975,-0.31175,-0.06912889,0.14375,0.463,1.621,2.44775,80.9395,291.101475,75.469395,35.4995,44.42625,-0.9866986,65.86588,132.5623,31.61311,224.4955,259.2155,80.97533,81.48666,0.3799442,0.65558415
1,12.25,383.986,383.9545,378.875,381.63725,379.713,379.5,379.6465,0.6231964,0.761753525,0.725560925,0.732706225,-0.6690177,-0.2407213,-6.187,36.4212725,2.51625175,1.2454695,-0.946945775,2.359394,0.40525,0.57166645,93.806305,-13.5834125,-11.34222,-10.99,-11.95,-11.24675,-12.585,-11.0745,-12.6325,-12.5425,-11.628,-12.435,-11.395,-5.1845,-0.306,-0.065165,0.15425,0.46925,1.62675,2.4455,82.65775,289.760425,72.8,32.155,52.44,-0.7660313,63.49738,124.1353,28.31895,223.6388,260.7469,79.08765,79.58567,0.3788152,0.6557707
1,12.75,384.0522,383.93725,378.60025,381.43075,379.182,379.0895,379.261,0.6163617,0.72633755,0.7305315,0.734104225,-0.7041593,-0.2291033,-6.0675,41.741655,4.1446115,-0.07220314,-1.01067175,2.404936,0.43625,0.56825,93.774995,-13.04778,-10.894,-10.716,-12.14625,-10.89625,-12.3125,-10.60075,-12.395,-12.29125,-11.4505,-12.11375,-11.13125,-4.815,-0.30975,-0.062075835,0.15373445,0.46625,1.61975,2.4385,76.47935,267.3073,89.474125,33.24972,54.7,-0.77638415,61.922095,119.031825,26.2747375,223.66835,263.388275,78.311,79.50434,0.37896065,0.65532035
1,13.25,384.1651,384.2905,378.53,380.927,379.188,379.2605,379.313,0.6151191,0.702726975,0.71577495,0.72400755,-0.65524485,-0.26129785,-6.3874425,36.4056,4.50136575,-1.659237,-1.1596715,2.390267,0.42325,0.557652575,93.75932,-12.867,-10.6705,-10.6145,-12.1675,-10.61275,-11.96,-10.544,-12.1625,-11.945,-11.08375,-11.81,-10.8075,-4.64925,-0.32525,-0.05291361,0.1465,0.45375,1.623,2.4495,67.56875,251.571025,80.210805,33.55,54.58,-0.7116771,59.9517225,108.851,23.09634,222.9438,264.413025,77.76167,79.29967,0.3784975,0.65426905
1,13.75,384.0884,384.16125,378.50375,380.992,379.159,379.1475,379.1275,0.6188471,0.6890576,0.707231625,0.720434925,-0.6034447,-0.21019475,-6.253,30.78016,3.77803125,-2.19038025,-1.2147905,2.441,0.43475,0.5555,93.7429125,-12.82825,-10.792545,-10.5945,-12.13375,-10.725,-11.79,-10.6945,-11.74625,-11.65375,-11.15375,-11.5275,-10.3975,-4.52725,-0.322,-0.058202225,0.152,0.46075,1.6235,2.4365,55.2726825,219.377575,71.6325,30.0425,49.38,-0.68273055,59.84889,98.221935,21.7708475,225.798425,265.1951,77.38432,78.86467,0.37897765,0.6555422
1,14.25,384.372225,383.97,378.619,381.394,379.3085,379.309,379.5415,0.6033138,0.68610635,0.70661025,0.715619625,-0.5450561,-0.185567175,-6.268,24.8764,4.138,-3.25666175,-1.26889825,2.4050545,0.4325,0.517433175,93.759945,-12.9835,-11.04425,-10.8845,-12.1,-10.90575,-11.6725,-10.925,-11.6525,-11.49,-11.32925,-11.3175,-10.395,-4.47125,-0.31775,-0.05344111,0.15917665,0.4605,1.6335,2.43975,43.56468,179.985,63.12922,24.57,37.5375,-0.5396952,59.7660225,79.35482,17.53648,225.8602,264.8144,76.5328375,78.37608,0.379934075,0.65749625
1,14.75,384.089,384.0095,378.6995,381.463,379.213,379.3865,379.62,0.6014498,0.686727625,0.706610275,0.72478425,-0.5241867,-0.157794675,-6.29875,18.71782,3.267509,-3.776614,-1.30333325,2.3685595,0.43375,0.51097475,93.77618,-13.05986,-11.20425,-10.99375,-12.085,-11.05175,-11.88125,-11.18425,-11.865,-11.73875,-11.5815,-11.6425,-10.87,-4.3965,-0.32675,-0.05432389,0.146,0.458,1.614,2.44325,32.72932,148.17575,53.755,20.03597,32.31375,-0.63751315,59.82222,63.73509,14.8885,228.2007,263.6826,75.8729175,77.6291625,0.380088025,0.65667595
1,15.25,384.0143,383.9165,378.5145,381.25,379.094,379.124,379.4125,0.6126338,0.683154975,0.71328965,0.725405525,-0.400646675,-0.1275568,-6.0655,9.3522985,2.22104775,-7.015248,-1.2745785,2.328,0.40375,0.4813924,93.783065,-13.11017,-11.05375,-10.64877,-12.0375,-11.3445,-12.1425,-11.03375,-12.0675,-12.1125,-11.86075,-12.0625,-11.1325,-4.35375,-0.33475,-0.06875611,0.146,0.446,1.61475,2.432,16.113585,98.422165,33.645,15.38263,28.59,-0.461209275,61.0253275,42.17745,10.20704,226.9982,262.3949,76.108005,76.8495825,0.381199025,0.6572477
1,15.75,383.759,383.791,378.69,381.074,379.4105,379.2425,379.941,0.6113911,0.700396925,0.71328955,0.7204349,-0.2974843,-0.1335746,-5.969,-3.70978575,1.073,-10.1387075,-1.0294685,2.3378065,0.39625,0.444765225,93.787735,-13.22294,-11.278,-11.07475,-12.11,-11.617,-12.30875,-11.77525,-12.22,-12.29,-12.207,-12.2625,-11.405,-4.39525,-0.3315,-0.067,0.1375,0.441,1.606,2.43675,-1.6747345,55.11751,23.7706925,10.56225,21.02375,-0.42020135,62.7198075,25.32555,5.401114,222.1137,260.794,76.439675,77.5213275,0.3823113,0.658717425
1,16.25,383.7505,383.678,378.559,381.656,379.721,379.678,379.977,0.6256817,0.6903003,0.712512975,0.72090085,-0.194,-0.1324075,-6.112771,-20.67425,0.481177175,-12.2827925,-1.47800525,2.248,0.3155,0.4199678,93.8028,-13.43483,-11.67625,-11.78275,-12.16,-12.2315,-12.525,-12.2245,-12.445,-12.4625,-12.63925,-12.65,-11.7225,-4.6055,-0.32625,-0.061718335,0.1555,0.4355,1.60075,2.43575,-30.025355,20.277165,14.1875,6.22207025,13.3525,-0.3196587,62.7786825,7.567333,1.789126,220.3309,258.8758,77.512085,78.573175,0.3827905,0.656665075
1,16.75,383.85995,383.7335,378.642,381.681,379.5125,379.6115,380.0335,0.6144978,0.717794225,0.7086296,0.71593025,-0.174216,-0.12261535,-5.97629025,-25.639375,-0.4621768,-12.31704,-1.390243,2.14875725,0.282,0.363017125,93.80169,-13.693395,-11.9965,-11.83675,-12.4325,-12.66225,-12.725,-13.072,-12.97,-13.08,-13.116,-13.0725,-11.84625,-4.66425,-0.31925,-0.067,0.1375,0.4365,1.59875,2.43325,-51.070545,1.3514755,5.11770625,2.710913,8.12625,-0.2371387,64.522415,-0.4911094,0.1601986,219.094,258.0052,79.7456675,79.9207525,0.38315535,0.65847155
1,17.25,383.768,383.633,378.958,381.856,379.4825,379.7365,380.2095,0.6039351,0.7268036,0.70365895,0.711425625,-0.192285775,-0.0825750175,-5.8935,-30.4972225,-0.6234355,-10.3146675,-1.35533,2.18990225,0.22825,0.3489076,93.82202,-14.096335,-12.32075,-12.3795,-12.625,-12.851,-13.215,-13.24725,-13.155,-13.38,-13.41825,-13.3825,-12.2075,-4.894,-0.30775,-0.078,0.1265,0.4315,1.604,2.43775,-53.060555,0,0.7971358,0.615,3.0645,-0.173402975,66.0827675,-2.429361,-0.2259764,225.0919,258.296,80.092345,80.7577475,0.3830121,0.656081
1,17.75,383.8265,383.5705,378.9225,382.184,379.8945,380.207,380.7455,0.5997411,0.726648225,0.69822235,0.703814225,-0.028201405,-0.10248485,-5.925,-32.3488425,-0.575069375,-9.088628,-1.30429975,2.1715935,0.22,0.3359997,93.80804,-14.39306,-12.528,-12.604,-12.85375,-13.2425,-13.47875,-13.618,-13.43625,-13.56375,-13.878,-13.71,-12.41625,-5.044,-0.314,-0.083795555,0.1215,0.429,1.588,2.42,-49.6255,0,0.249571725,0.18735705,1.8685,-0.039891225,67.36667,-2.458333,-0.2633751,224.762,256.1677,82.05666,82.5683275,0.382376675,0.6574719
1,18.25,383.73765,383.4595,379.264,382.058,379.9875,380.13,380.43725,0.61449775,0.73643425,0.694028325,0.6983776,-0.1074309,-0.111616675,-5.543,-32.27604,-0.6513267,-8.238314,-1.20481025,2.34404775,0.212,0.3352546,93.8322025,-14.666,-12.806,-12.73,-13.1025,-13.5545,-13.8375,-13.5955,-14.0425,-14.13,-13.9305,-14.18,-12.5225,-5.18475,-0.32,-0.0845,0.0995,0.425,1.58325,2.40875,-48.988,0,0,0,-0.565,-0.14606215,68.2657325,-2.33565025,-0.2493876,226.1042,256.524375,83.5041725,84.0866725,0.3826263,0.6582423
1,18.75,383.892,383.57375,379.393,382.284,379.9045,380.10325,380.77425,0.60688645,0.7350362,0.69185365,0.695271,-0.176,-0.10230275,-5.517,-33.11946,-0.5238416,-7.5301545,-1.17837825,2.3145375,0.2155,0.36634075,93.83346,-14.8162475,-12.97,-12.975,-13.09875,-13.483,-14.10375,-13.681,-14.1825,-14.2575,-13.8435,-14.2975,-12.53,-5.18125,-0.32225,-0.0945,0.104,0.43325,1.5885,2.40825,-47.268015,0,0,0,0.127,-0.1833703,69.0080075,-2.262333,-0.276386,223.6542,255.2967,83.7725025,84.050835,0.382697125,0.6572426
1,19.25,383.979,383.7045,379.605,381.963,380.09275,380.1155,380.46825,0.59197445,0.74528815,0.687349025,0.68703835,-0.10373913,-0.108108025,-5.71,-33.53179,-0.83703235,-7.279356,-1.25916,2.389127,0.209,0.3864256,93.828495,-14.8502475,-13.123,-13.028,-13.2675,-13.553,-14.3225,-13.64,-14.2175,-14.2725,-13.9715,-14.3575,-12.9075,-5.21925,-0.3335,-0.085668885,0.106,0.4255,1.58325,2.411,-50.183,0,0,0,-0.62475,-0.11393995,69.7575025,-2.262333,-0.263071,224.0795,253.8291,83.8591575,84.4066775,0.38270185,0.656494825
1,19.75,384.19135,383.5955,379.64825,382.1844,380.00675,379.94575,380.8395,0.595236425,0.744666875,0.679271725,0.6884363,-0.17314275,-0.1205917,-5.665,-34.50542,-0.9611848,-7.070132,-1.102487,2.4629235,0.2345,0.39014695,93.789805,-14.9875,-13.284,-13.479,-13.37125,-13.7175,-14.40125,-13.889,-14.2575,-14.2925,-14.02,-14.29875,-13.1675,-5.219,-0.327,-0.083395555,0.115,0.4305,1.582,2.39825,-50.212645,0,0,0,0.256,-0.1927304,70.429725,-2.309421,-0.228534,223.2873,253.9441,84.51834,84.14251,0.3829728,0.657302275
1,20.25,384.0586,383.58675,379.4995,382.09325,380.521,380.57225,380.9145,0.602226475,0.735657575,0.664825675,0.686261625,-0.006375893,-0.1284939,-5.588,-33.7294325,-1.076746,-6.707454,-1.16362225,2.4387815,0.2165,0.394,93.780675,-15.09625,-13.35132,-13.544,-13.645,-13.9985,-14.405,-14.218,-14.325,-14.44,-14.323,-14.4375,-13.445,-5.2715,-0.3325,-0.07930222,0.121,0.43225,1.57775,2.385,-51.06756,0,0,0,0.1495,-0.08542155,71.674715,-2.316397,-0.2225946,225.9404,253.709,83.19167,82.760835,0.383692125,0.65782055
1,20.75,383.678,383.5235,379.36925,381.94825,379.9615,380.497,381.061,0.603779775,0.75119085,0.663117025,0.6732136,-0.21089145,-0.09519099,-5.676,-31.31887,-1.22669975,-6.19314075,-1.22595375,2.4574415,0.2405,0.38245335,93.768,-15.116,-13.654,-13.724,-13.81125,-14.1755,-14.69,-14.3365,-14.5625,-14.63875,-14.5245,-14.74,-13.68,-5.21375,-0.32075,-0.08,0.113,0.41775,1.58025,2.41075,-50.769,0,0,0,0.0015,-0.183050025,71.9527875,-2.238297,-0.2435937,224.6971,253.795,85.4000075,84.349165,0.381215875,0.65720645
