DOY2,HR2,USTAR,FC,H,LE,CO2,H2O,TA,G,TS,NETRAD,RH,VPD,WS,SW_IN,PA,PPFD_IN
1,5.75,0.0842398,-0.11181271125,-15.474067575,-0.8815893,380.3896602,1.8892216945,-14.0192776,-22.6278250025,-3.853425,-47.5515,76.97075,0.431966767,1.642236125,0,97.465416,0
1,6.25,0.0919364,-0.010652001,-14.79235,-0.9257299,379.8767654,1.8720622195,-14.122387625,-21.1613833325,-3.8658125,-47.7735,77.396,0.4954033725,1.646312525,0,97.526182125,0
1,6.75,0.0894197,-0.118168931,-14.1006109,-1.0479374,380.247046,1.7918500045,-14.33863905,-22.11485825,-3.89357441675,-44.822,77.86125,0.512872829,1.64860135,0,97.776137575,0
1,7.25,0.0937083,-0.185245493,-16.75071575,-1.2100316,380.925651575,1.665847458,-14.35175,-22.5487605,-3.93435866675,-46.004222075,77.50125,0.44281183575,1.55512685,0,97.7025089,0.2550725
1,7.75,0.0945617,-0.0306928565,-15.28358,-1.12332565,381.1599914,1.9550280445,-14.46726805,-22.431,-3.95932379175,-45.583594325,76.4965,0.48039745,1.5364142,2.895351235,97.7494557,8.23805
1,8.25,0.096129275,-0.15571874925,-12.581329325,-0.878794125,381.189929475,1.991757228,-14.1989193,-21.0802532525,-4.00273799975,-33.58,76.8145,0.4234124495,1.5363757,19.094234775,97.66474855,40.59225
1,8.75,0.09601166,-0.0056871525,-14.1575025,-1.1756679,380.723148625,2.055436773,-14.088669125,-18.56275,-4.01484649975,-16.559,75.97225,0.479755944,1.620965875,47.11325,97.6479206,100.473
1,9.25,0.11046605,-0.03373573,-11.39898965,-0.5869176,380.73557445,2.24526823925,-13.65,-14.5662698325,-3.99886933325,-3.240225,74.82225,0.4212771375,1.9718553,77.39275,97.6619186,176.9675
1,9.75,0.12105415,-0.1277333035,-12.16648905,0.67920005,381.41958365,2.0688123165,-12.97305135,-10.4271705,-3.95519495825,2.810075,73.99625,0.5627643845,2.04803275,107.536338,97.6773224,226.5225
1,10.25,0.1263632,-0.1016382865,-12.548840875,1.45474505,380.44641875,2.112834053,-12.40785135,-7.00541900025,-3.85795,11.132375,72.60975,0.49910498475,2.154863175,142.195,97.72926935,288.285
1,10.75,0.127872125,0.00151434375,-11.321596325,3.1556072,381.21091835,2.083249008,-11.614,-5.61547325,-3.80025,15.5545,69.2745,0.618126689,2.159539425,158.715,97.68897855,312.875
1,11.25,0.119218375,-0.078480553,-9.28585325,4.317099475,381.6768185,2.10451750275,-10.92575,-4.6500115,-3.7103625,17.981825,68.2735,0.69558404925,2.2954013,191.5575,97.735114075,329.54
1,11.75,0.135771,0.0146058055,-9.6467037,4.2207383,382.308690475,2.127279917,-10.5335736,-3.535,-3.54007249975,18.30025,66.9065,0.7867654695,2.43911465,187.73,97.73839375,372.585
1,12.25,0.1450829,0.011031863,-8.9101648,3.73693635,382.6527358,2.159462973,-10.34257725,-3.6905,-3.37098750025,19.62245,65.441,0.716767523,2.481526125,193.97882875,97.6438522,396.4025
1,12.75,0.14975,-0.00558392075,-7.9900451,4.5060973,382.470359925,2.19611918475,-10.259682125,-3.02335,-3.2462125,15.85575,65.8655,0.80924297025,2.490820775,193.64159,97.621916225,366.43
1,13.25,0.1544462,-0.059929697,-8.958791025,5.2089771,382.48542815,2.283302384,-10.169498775,-3.4369,-3.1547025,10.92375,64.865,0.79513602625,2.5209534,170.3789915,97.575,344.505
1,13.75,0.145303825,-0.1733615605,-9.357833,5.837668075,382.1954835,2.2915156065,-10.213829025,-4.01675,-3.20648749975,8.425375,65.128,0.8627852195,2.74191815,176.3625,97.5071259,366.03
1,14.25,0.1439829,-0.008440866,-11.2257624,6.648396225,381.1689114,2.367250069,-9.65825,-4.9499,-3.174609375,2.6201,63.61975,0.899457592,2.567746425,142.90260625,97.4572287,309.6675
1,14.75,0.1360391,-0.11450051,-12.091395425,4.636851325,381.09975245,2.26400701,-9.5174785,-4.65375,-3.16185599975,-14.4575,62.76475,0.922740859,2.73447865,112.0325,97.43873845,229.08
1,15.25,0.142034225,-0.096607325,-12.28087905,3.72633155,380.0922955,2.21008265775,-9.1095,-4.6705,-3.103488375,-29.19925,61.63725,0.9602026445,2.5943971,72.43175,97.4450684,156.3925
1,15.75,0.15160345,0.0379181995,-17.176734625,2.07480915,380.44756545,2.4064715075,-9.11627115,-6.012625,-3.131460125,-39.0245,62.23375,0.939970377,2.69785945,51.9345,97.5171934,97.6945
1,16.25,0.134680275,0.073359791,-20.927101025,0.859874275,380.5778104,2.401507495,-9.494955275,-11.2695569175,-3.106850125,-53.5415,62.98575,0.9039937975,2.397903,23.1913120075,97.535718225,41.9885
1,16.75,0.1300497,-0.012146502,-19.225038775,-0.11930465,380.683976725,2.369421796,-9.9827614,-12.4208265,-3.093125,-59.7452675,65.7375,0.83990628025,2.4175059,3.3774262,97.551492525,7.6571
1,17.25,0.11305125,-0.0716645875,-20.0635014,-0.34902225,381.17900775,2.337885741,-10.85181795,-14.8901650025,-3.1124,-60.50452625,68.151,0.7782919065,2.165136825,0,97.578,0.2604825
1,17.75,0.0929049425,0.046676993,-21.15315,-0.55175775,380.8613979,2.26387869925,-11.473059925,-18.5300162475,-3.14275,-58.9410391325,69.45725,0.660104006,1.84609315,0,97.524,0
1,18.25,0.0936049775,-0.0163774235,-19.43984035,-1.0288558,381.21610295,2.17855064525,-11.66025,-19.303876835,-3.1591,-56.545,70.13675,0.62674571425,1.8312097,0,97.5990859,0
1,18.75,0.08727905,-0.03785855525,-21.653883,-0.432909175,381.175764675,2.12082173825,-11.5195,-19.654141,-3.20265,-54.10625,70.451,0.61108137025,1.7725053,0,97.5241478,0
1,19.25,0.1027677,-0.016475717,-21.44976985,-0.859671725,381.13534235,2.07286242525,-12.0845,-22.8115410825,-3.2502375,-54.12768138,71.08125,0.604282784,1.940750275,0,97.5184896,0
1,19.75,0.104292,-0.011315886,-20.8825073,-0.71418995,380.90717255,1.9672501735,-12.02999155,-23.018389625,-3.298,-53.9375,72.97,0.624598776,1.8240815,0,97.53449635,0
1,20.25,0.096636925,-0.02175900325,-17.88104475,-0.641641075,380.8485737,1.944669846,-12.317842525,-22.502487835,-3.34065983325,-51.95486905,73.243,0.617011472,1.8269993,0,97.56654,0
1,20.75,0.08867795,-0.070066062,-16.0174036,-0.536288,380.768158325,1.8472738285,-12.581,-20.76925775,-3.37227366675,-50.56475,74.0495,0.6361903955,1.8518931,0,97.58732,0
1,21.25,0.0932542,-0.1476463035,-13.588304775,-0.6385452,380.1371499,1.911691205,-13.05825,-19.574861,-3.394883375,-51.75225,72.93325,0.622849725,1.8709417,0,97.5774715,0
1,21.75,0.09536935,-0.11433501,-16.83821215,-0.408563,380.39269165,1.9528005595,-12.758,-20.157431,-3.43517904175,-53.18275,73.01675,0.61413844,1.92495,0,97.608105,0
1,22.25,0.1005101,-0.1339868465,-17.0127964,-0.73839955,380.2267212,1.9708091265,-12.6805,-19.9301379175,-3.507057625,-52.18825,73.5105,0.63886901325,1.9000462,0,97.5877991,0
1,22.75,0.1029978,-0.06933291175,-16.1468754,-0.56840235,379.876790225,1.99540177125,-12.99375,-20.7946379925,-3.59420612475,-51.21725,74.267,0.61401108,1.86363415,0,97.580455,0
1,23.25,0.107891575,-0.10750287425,-16.19933705,-0.5349469,380.32135875,2.1155336265,-13.117,-19.925,-3.67722537475,-51.9452085975,74.91375,0.59809528,1.85910765,0,97.60770415,0
1,23.75,0.100292675,-0.1522315455,-17.18180325,-1.1036006,379.815906075,2.0078536845,-12.9835,-20.381068085,-3.7675655,-51.22775,75.09925,0.625219222,1.78459275,0,97.6316839,0
2,0.25,0.081691975,-0.11984352,-20.700843625,-0.80713615,365.871588625,1.7417714985,-11.9405,-18.8639659975,-6.0435875,-53.887248475,72.908,0.369322152,1.7049586,0,97.7262573,0
2,0.75,0.0845445,-0.10327629025,-18.9129658,-0.7602987,367.1504219,1.6545713565,-12.08075,-18.6647719975,-6.0414375,-54.01175,73.9525,0.37291791975,1.6564864,0,97.760076525,0
2,1.25,0.08395067,-0.160693956,-20.8274727,-0.409134575,366.4447536,1.637445568,-11.91,-18.49403808,-6.052975,-53.123551025,75.74375,0.372074304,1.591068375,0,97.78346255,0
2,1.75,0.0910248225,-0.1606987925,-17.7008934,-1.19051085,367.0546848,1.6913244615,-12.337,-18.5114889175,-6.04895,-54.757657925,77.39125,0.354565579,1.513145,0,97.750226075,0
2,2.25,0.0799848,-0.09055108325,-17.9475,-0.9322204,367.2698363,1.6220159445,-12.410787425,-19.988018585,-6.0607375,-54.8584124,79.00425,0.328701267,1.436429025,0,97.76284,0
2,2.75,0.082254915,-0.1369432195,-16.4504682,-1.1640196,366.617726,1.678643958,-12.717,-21.8671967525,-6.0954625,-54.77358275,78.58575,0.3628465,1.592945325,0,97.78869195,0
2,3.25,0.0962181575,-0.13418636425,-17.965077375,-1.103807,367.1365477,1.61318882025,-13.2525,-21.4100295025,-6.13798691675,-55.8401748,77.46175,0.30948503325,1.71831505,0,97.800270075,0
2,3.75,0.079616,-0.12475450775,-16.2265396,-1.13423275,366.32854215,1.6233370115,-13.275,-21.407393835,-6.21919874975,-54.31425,78.39825,0.307079235,1.58025975,0,97.76603505,0
2,4.25,0.0793851,-0.09896843725,-17.152543725,-1.323885,366.5882916,1.6103420755,-12.985,-21.66941125,-6.24027775,-52.761684875,78.817,0.319750821,1.661834025,0,97.789924375,0
2,4.75,0.0887527,-0.2147259325,-15.2698822,-1.42565015,365.6733865,1.8091314375,-12.807,-22.39425,-6.25286812475,-54.094,79.6875,0.309592824,1.729956,0,97.8069839,0
2,5.25,0.08304675,-0.213885928,-13.4394293,-1.4080238,365.47431635,1.699770045,-12.99,-21.79383375,-6.270315875,-53.08466295,78.898,0.276855201,1.746552775,0,97.78497,0
2,5.75,0.0750501825,-0.1767404015,-14.16231895,-1.236651,365.43535425,1.771920953,-12.852,-21.7992450825,-6.28946874975,-55.039003245,78.55725,0.2418115835,1.66495,0,97.80533,0
2,6.25,0.0757599625,-0.1690003515,-15.616837275,-1.29157115,365.955215,1.8201053335,-12.695,-23.55742725,-6.29921312525,-54.56043645,77.8585,0.2276092545,1.525646,0,97.8200791,0
2,6.75,0.075146475,-0.287637771,-12.90415,-1.0360715,368.87443025,1.741581304,-12.866,-25.1246625025,-6.31432812475,-53.29939194,78.54325,0.208339857,1.4820634,0,97.810978725,0.0455375
2,7.25,0.0870868225,-0.2134308315,-14.308859125,-1.2844181,367.3425877,1.6167118895,-12.787,-25.1446762525,-6.34842774975,-50.6018885,77.191,0.262881019,1.5895279,1.95859674,97.7858353,4.739
2,7.75,0.0771627425,-0.136972117,-16.4050975,-0.974550625,369.4776954,1.7895301095,-12.7085,-22.8849490025,-6.35940387525,-33.209495,77.4295,0.268043058,1.6209983,20.3605,97.7818604,38.48725
2,8.25,0.09446967,-0.297306951,-12.08620735,-0.59968965,370.9577085,1.7214010135,-12.49075,-16.63853125,-6.35966300025,-13.9055,75.1905,0.26497302,1.74839335,52.8625318725,97.78466795,119.9025
2,8.75,0.115255475,-0.27747817225,-9.7988157,-0.382034875,368.3774088,1.7354526015,-12.22,-11.857,-6.2494125,-1.433175,75.30425,0.292141614,2.13645975,102.117,97.7812538,221.715
2,9.25,0.1312958,-0.3798333145,-5.760315525,0.8590672,370.25129475,1.824019181,-11.889,-7.73867645825,-6.18826345825,6.081625,72.69425,0.377326664,2.1201926,136.9025,97.76757,347.8025
2,9.75,0.1268719,-0.44555731975,-3.83720255,2.256963,371.987520975,1.828243368,-11.467,-5.48301558325,-6.1662125,13.3925,70.15225,0.452100524,2.277762,169.03023475,97.7735775,491.4725
2,10.25,0.1423928,-0.388549722,-1.2995431,3.89846505,372.05413295,1.8906935395,-10.887,-3.17005120825,-6.1597875,19.3915,67.23025,0.4902431325,2.58816585,222.43664875,97.7468567,633.6825
2,10.75,0.147808,-0.4653114865,-0.313613475,6.005543825,372.446742,1.8495905,-10.66275,-1.92019925025,-6.16202512525,23.724825,65.722,0.5663571235,2.747846075,258.615,97.724,684.5
2,11.25,0.15281825,-0.4081698605,1.666306525,7.558029,372.4119316,1.873559584,-9.7257,-0.948726375,-6.0904545,31.46095,63.638,0.627991881,2.6660094,306.64952775,97.7388112,881.8725
2,11.75,0.153184,-0.418094172,0.65849195,8.824382,371.5103563,1.899820668,-9.6554,-0.30346975,-6.01710445825,30.89175,62.6655,0.7122306735,2.7244499,344.44986875,97.73062115,880.955
2,12.25,0.15253575,-0.204399643,-0.7739249,9.285824525,374.355505175,1.9302280065,-8.769375,0.305133625,-5.88024612475,32.157275,61.01,0.807789994,2.658328275,310.6088455,97.711580275,911.6875
2,12.75,0.157441575,-0.374672865,0.363728825,10.14657,371.4246222,1.916018859,-8.4593,0.68308075,-5.78916899975,27.367,61.33525,0.845950434,2.65955705,305.91667125,97.687548175,786.6275
2,13.25,0.15938765,-0.1881976415,-0.038308,10.2743866,371.562249475,2.0882108975,-8.1287,0.202969375,-5.73445179175,24.1185,59.5645,0.8783074575,2.6880405,282.321438675,97.66392515,564.325
2,13.75,0.1631074,-0.175920172,-1.492846,9.80956,371.82922465,2.184806379,-8.0359,-0.768658875,-5.70464050025,15.341125,59.062,0.9554285445,3.0354655,271.5,97.661658975,583.305
2,14.25,0.153639325,-0.282699626,-3.7367157,9.750091425,370.8609682,2.14484748725,-7.349975,0.17512975,-5.558058125,8.125425,58.45925,0.9603805885,2.9976794,251.183137,97.6468353,560.2975
2,14.75,0.163823675,-0.2582796805,-6.30900635,8.22158265,369.78864955,2.11477318425,-7.7254,-0.117109125,-5.433768375,-8.540475,57.80925,0.9781019575,2.815588075,194.09569025,97.62297825,516.5175
2,15.25,0.167013425,-0.14127168625,-8.6377692,7.539458,368.875309575,2.13079736525,-7.493825,0.157900625,-5.335450375,-19.124825,57.1775,0.950321239,2.7929227,158.825,97.595381,408.26
2,15.75,0.14776505,-0.176731954,-11.4427252,6.46606125,367.983897975,2.2105571845,-6.9,-1.264509,-5.27801675025,-33.992525,59.094,0.887616178,2.7004165,112.01,97.5897064,265.92
2,16.25,0.142487775,-0.146041501,-13.7511988,5.5525248,367.3990285,2.097735432,-7.0072,-1.922354875,-5.25582262525,-43.867175,60.86625,0.853205559,2.49687915,68.8258655775,97.5750027,161.3075
2,16.75,0.143836575,-0.124815047,-17.135729525,4.31178375,368.217880225,2.125296499,-7.36545,-4.03025,-5.2697245,-54.75918,61.68425,0.8033083525,2.43934635,40.245,97.559105,97.9715
2,17.25,0.13019455,-0.1936275205,-22.654502375,2.91632095,368.01567585,2.191281167,-7.78825,-7.49154133325,-5.33331987525,-55.527,62.44775,0.760128743,2.507130825,11.1484302,97.55555155,23.0705
2,17.75,0.10045843,-0.133476341,-22.0795294,0.9040723,367.78188685,2.0961499435,-8.2343,-10.64782575,-5.423484375,-61.9519075,65.17725,0.695942988,2.15488415,0.3973025,97.554446775,1.0175225
2,18.25,0.095040875,-0.16788581475,-19.616675,0.176145025,366.4886856,2.124229358,-8.9071,-11.5332122475,-5.54196274975,-62.907281025,67.22275,0.62319249,1.86952875,0,97.56500625,0
2,18.75,0.08231005,-0.112813335,-22.40027,-0.41733945,366.79080075,2.046300301,-8.9982,-12.4812825,-5.5786,-59.50525,67.9355,0.576552097,1.75307085,0,97.678321975,0
2,19.25,0.0811347,-0.18501077225,-21.32027595,-0.49353105,365.8271198,2.04995299,-9.27615,-14.261,-5.6925,-60.1907865,69.70075,0.5510967885,1.5824461,0,97.62741085,0
2,19.75,0.0812607,-0.0985843805,-21.0846529,-0.5257195,367.045991725,2.08065712575,-9.1356,-14.467312,-5.75338649975,-59.60447055,71.2905,0.5256728065,1.71295,0,97.6637039,0
2,20.25,0.084413925,-0.15375323125,-21.3852549,-0.6247804,367.5210456,2.0421760665,-9.489675,-14.727789915,-5.81068587525,-58.098923075,70.88925,0.47451852,1.6943916,0,97.726173925,0
2,20.75,0.0723083175,-0.1086092525,-19.245665725,-0.745017775,366.749805575,1.958477679,-10.353,-15.05963817,-5.870194375,-59.2505,70.71825,0.4110811995,1.4238313,0,97.64428065,0
2,21.25,0.089608835,-0.183480236,-20.52380285,-1.02667775,369.13420015,2.0112895065,-10.454,-15.35725,-5.94018591675,-58.61,71.2575,0.383291481,1.5621719,0,97.635,0
2,21.75,0.089998375,-0.166710511,-19.5533066,-0.792467075,365.246850975,1.95810557275,-10.723,-15.7795,-5.98364445825,-56.25542855,72.5625,0.370861488,1.505465425,0,97.6832371,0
2,22.25,0.0787204,-0.1149947555,-17.099721925,-0.889385475,366.4054515,1.885719283,-10.71864525,-15.59775,-6.004540625,-52.94375,73.328,0.39624138075,1.5641676,0,97.6534424,0
2,22.75,0.065285,-0.189958045,-17.44489815,-0.5687926,366.4311928,1.885295636,-11.09775,-17.2101737475,-5.9947385,-54.439388875,74.05325,0.3551808535,1.32516925,0,97.6889575,0
2,23.25,0.08463115,-0.21481318775,-20.3098564,-0.96519025,367.2791626,1.81035970075,-11.2975,-18.5372839975,-6.02669195825,-53.14762215,72.916,0.4061508305,1.46447845,0,97.7039786,0
2,23.75,0.085699575,-0.1115166685,-19.361367125,-0.734419725,366.3872178,1.914283736,-11.314,-18.7111175,-6.02236433325,-56.0130822,73.08275,0.326539965,1.735396175,0,97.6670074,0
3,0.25,0.0642433,-0.051589976,-19.9381542,-0.3621407,374.957889425,3.3583148365,-3.227425,-3.737922167,-0.3090075,-57.732286925,71.764,0.85839530175,1.38742435,0,97.64314655,0
3,0.75,0.0568317,-0.032011566,-22.23912145,-0.3550416,373.9618311,3.2357029555,-3.6985,-3.705998625,-0.3055725,-56.3765,71.7035,0.745551503,1.5057635,0,97.61759375,0
3,1.25,0.070117,-0.124877401,-21.231101,-0.348472575,372.6659721,3.138135952,-3.74175,-4.39542658325,-0.32447125,-55.84525,72.788,0.7487168955,1.441025,0,97.595285,0
3,1.75,0.0585906,-0.172062592,-19.644398475,-0.5006342,375.63593925,3.346379354,-3.74675,-4.50656225025,-0.3255625,-55.86325,73.5385,0.704635566,1.452916475,0,97.59424,0
3,2.25,0.0644984,-0.121849416,-19.2139516,-0.64213585,374.4964467,2.9790721345,-4.1948,-4.037010083,-0.32433324975,-53.389,73.1625,0.61673627,1.467368425,0,97.5846664,0
3,2.75,0.0650716,-0.14829969425,-20.2570038,-0.84611985,374.60993495,2.974200592,-4.2651,-4.4070283325,-0.3262075,-53.18975,73.64075,0.61855427325,1.3661229,0,97.55182265,0
3,3.25,0.0649758,-0.12843650075,-17.100153,-0.481320475,373.131956525,2.91127122,-4.43065,-4.14859366675,-0.3277575,-53.876,73.73075,0.6372113425,1.3866,0,97.52573,0
3,3.75,0.06606313,-0.1395883885,-14.93284,-1.100528925,372.612156325,2.931280946,-4.933675,-4.198411,-0.32788777475,-54.8245,75.20825,0.620398293,1.4071,0,97.570472725,0
3,4.25,0.0542603,-0.1532781495,-16.444505,-1.02958355,373.22314025,2.878095599,-4.7268,-4.745543575,-0.3261795625,-57.771,75.109,0.61140757,1.30149055,0,97.51831,0
3,4.75,0.0690679,-0.2052063725,-15.527367,-0.9375469,368.81461895,2.7212238165,-5.11457705,-4.6418843875,-0.33033163325,-54.9535,75.923,0.7376149575,1.45948365,0,97.51743,0
3,5.25,0.076239,-0.15672025725,-15.22870205,-1.0476176,369.35564885,2.6937743795,-5.10715,-4.921536484,-0.3386225,-61.2539885,77.11425,0.646632915,1.3466402,0,97.550141325,0
3,5.75,0.0701222,-0.101094228,-12.9034767,-1.049472,371.635649225,2.787233582,-5.60965,-4.83895725025,-0.3461,-59.66475,76.7245,0.58824657475,1.3896227,0,97.550436,0
3,6.25,0.0696913,-0.076558635,-14.9532633,-1.33428075,376.6600388,2.580809191,-5.4142,-6.24148335825,-0.3414175,-52.80425,76.27325,0.6361068,1.5500327,0.11205909125,97.5205383,0.751045
3,6.75,0.05832316,-0.145036739,-11.409845025,-0.345919925,374.260131875,2.4344131645,-5.70485,-5.01721342525,-0.3509025,-34.114421,75.7815,0.63247126275,1.647189725,7.8957,97.52689,17.4535
3,7.25,0.0751899,-0.078741354,-12.1473556,-0.30156065,374.603725075,2.63980413,-5.49285,-3.72224625025,-0.35307625,-7.102075,74.73825,0.52423363575,1.71186685,29.41925,97.5670725,73.27875
3,7.75,0.1125994,-0.274530559,-10.167416975,1.350695225,375.3022405,2.73049728,-5.175975,-1.67042941675,-0.3548125,5.322415,72.72175,0.5707821305,2.00124025,58.762,97.5714425,132.83
3,8.25,0.1149652,-0.453347545,-6.961072,2.4783913,374.644499175,2.70029671,-4.2397,-0.3325,-0.35556375,18.246615,71.551,0.6079115405,2.0547955,95.8999342,97.59035,202.7625
3,8.75,0.1256754,-0.4072683975,-6.686772725,3.258437,375.16427365,2.88065454025,-3.913875,-0.71867566675,-0.3564025,30.512,70.72375,0.70685208,2.141346,139.49553275,97.630015,244.0475
3,9.25,0.1382955,-0.487471255,-5.7237391,5.90994645,375.3065097,3.06892513025,-3.25796955,0.6774486125,-0.34474625,40.788485,68.112,0.762238755,2.146421,174.7675,97.638415,337.84
3,9.75,0.1462612,-0.377759383,-5.066411,8.1397915,374.8659993,3.20383184925,-3.0032,1.0010900625,-0.3329375,50.63975,66.81025,0.924180469,2.186877,206.365,97.6491089,423.61
3,10.25,0.1562505,-0.270839551,-5.1026104,10.3812475,374.7913592,3.255579853,-2.6258,0.865,-0.33649875,63.29145,63.69375,1.0409699225,2.2049048,285,97.6521835,591.3975
3,10.75,0.1509717,-0.24613187425,-2.0960765,10.68674325,375.29510065,3.2160625925,-2.479825,0.8544425,-0.3243325,76.16875,61.497,1.250964139,2.1805131,280.110939475,97.5939695,531.6925
3,11.25,0.1498869,-0.2552766755,-1.6038351,10.7902675,375.070335375,3.160592049,-1.5465,1.0298,-0.3271625,73.09475,59.5595,1.286277184,2.3445392,283.43992125,97.5847244,551.775
3,11.75,0.1575079,-0.2575298785,-1.86090765,11.41848,375.177379625,3.02297213,-1.008,0.80175,-0.31794,72.76975,57.891,1.43885198,2.398218,271.63,97.5428543,517.5175
3,12.25,0.1521808,-0.19040065725,-0.45227545,14.2426772,375.685927325,2.817181578,-0.71148,1.3419035,-0.31281125,80.276,56.91425,1.60395014875,2.488064,318.462600575,97.4897919,539.4375
3,12.75,0.1540753,-0.1106610725,-1.19243985,15.024888775,375.1192388,3.266889441,-0.2584325,1.5534053125,-0.314695,74.4725,56.76275,1.7111569455,2.5093121,314.2125,97.5347366,599.1475
3,13.25,0.1574014,-0.121048872,-0.7003405,14.5716796,375.5928367,3.483613273,-0.40419,1.54125,-0.3088575,70.3893575,56.17025,1.71177495,2.38413875,284.32673025,97.5070938,476.6325
3,13.75,0.1623003,-0.085302188,-3.44611705,14.5275068,376.139218375,3.610668793,-0.02521525,1.5205,-0.31341,70.4095,55.17075,1.750001904,2.485808,249.4675,97.530050325,367.2875
3,14.25,0.1636982,-0.117912235,-5.6222851,14.0765717,376.0428582,3.229563893,0.36006,1.63543905,-0.30330375,59.58775,55.5765,1.85108112,2.4602072,245.39,97.51552255,427.4
3,14.75,0.157708825,-0.01213099,-9.23079875,12.37561705,375.6738734,3.35529198,0.3616,1.032,-0.30098875,35.173775,53.3285,1.8761372,2.53295,222.445,97.5185332,424.54
3,15.25,0.15738035,-0.102317859,-12.578343175,12.165893325,375.4958399,3.319107899,0.75333,1.2062379375,-0.2883825,23.49675,52.69325,1.87058427175,2.4720768,171.20501625,97.55708075,285.8125
3,15.75,0.1536099,0.03101109525,-14.3804674,8.922267,375.74967185,3.355952923,0.35718,-0.0275,-0.28880625,14.277144,51.63975,1.862677874,2.5200537,135.87589625,97.5735525,245.2125
3,16.25,0.146744725,0.053146615,-16.068835475,7.47154325,375.7094036,3.4976534805,0.41186,-0.4828275,-0.27693,6.445425,52.735,1.846942609,2.4229,100.89675,97.6741333,211.1475
3,16.75,0.141268775,0.0364996035,-15.5254811,6.95217635,376.0733583,3.52151992475,0.261415,-1.4505,-0.27088375,2.11695,54.032,1.7720965385,2.337124325,66.2575,97.685205475,144.41
3,17.25,0.126223375,0.028620025,-18.3799858,4.8200364,376.73856365,3.55948580175,0.161045,-1.953451875,-0.2700725,-13.7885,55.794,1.69662959725,2.18059785,40.07575,97.6736298,81.59725
3,17.75,0.116855725,0.04060111675,-22.85194395,2.630982225,376.4706798,3.588378665,-0.0821475,-3.07112458325,-0.27339625,-46.82575,57.94775,1.56091772,1.852152425,16.594845,97.618119525,29.12775
3,18.25,0.0980946,-0.032359678,-26.1967625,1.4139168,374.98023605,3.49585731,-0.7613148,-4.64033796675,-0.26274625,-61.562,60.73775,1.27383613,1.834962975,1.580975,97.63383405,1.94645
3,18.75,0.0875139875,0.00887408975,-25.5426283,-0.079480375,375.35955635,3.4967368555,-1.573175,-5.44448683325,-0.25861125,-66.4755,64.41475,1.200131796,1.659187,0,97.64503025,0.0061975
3,19.25,0.0736712,0.01969164875,-24.2137928,0.20404005,375.8574958,3.40855326075,-0.90382,-4.21900125,-0.2786275,-61.854,65.83375,1.106970634,1.56281865,0,97.6474325,0
3,19.75,0.08100072,-0.047288241,-23.6143017,-0.2098828,374.6233201,3.3337296495,-1.783275,-3.79147525,-0.280145,-63.5436035,66.24075,0.925232268,1.415095,0,97.700114075,0
3,20.25,0.0833011,-0.0601923175,-23.62509665,-0.63335395,375.08945715,3.344091129,-1.6848745,-2.72614483325,-0.2923675,-61.6585,68.06775,0.882533587,1.301318,0,97.71169,0
