DOY2,HR2,TA,USTAR,WS,FC,H,LE,CO2,H2O,PA,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,RH,TS
1,16.75,4.41462508325,0.614,3.992499975,0.18925,3.9849999,10.64225,433.05555905,7.1922454815,96.38906097,3.9319999,36.506667,7.127666633,306.7999967,330.9666667,73.151665835,3.81108333325
1,17.25,4.066666684,0.602250015,3.92700005,0.24,-0.4110000075,8.5964999,433.721915925,6.7780746775,96.39066315,-5.0113334,11.8173333,2.603999967,306.39999,327.5333333,74.635000665,3.82725
1,17.75,3.55641667075,0.569000005,3.809500075,0.198,-1.523,7.06324995,434.4416926,6.86311815,96.40673065,-12.4733336,0.580000037,1.7676667,309.5,326.8999933,75.238332165,3.87433333325
1,18.25,2.849000033,0.57099998,4.023249975,0.32,-2.523,6.684,434.94113345,6.86266161875,96.43180275,-12.9475,-0.5350000035,1.48550000025,307.908335825,325.066667475,75.615000165,3.875
1,18.75,2.757999967,0.5920000075,3.836000025,0.2755,-1.501999925,5.687,435.1943042,6.54556881,96.435049055,-11.79708331,-0.6743333295,1.4728333315,309.0583358,324.0999925,76.753334,3.875
1,19.25,2.2465,0.5669999975,3.7820001,0.3325,-2.7509999,8.736,433.577407875,6.66367773275,96.446910855,-10.3775001275,-0.805250015,1.394666658,309.324994975,323.76666665,77.21000033,3.875
1,19.75,2.319166602,0.5507500025,3.70750005,0.2987500075,-2.855,7.25650015,433.357469675,6.32687324225,96.46878815,-9.8549997425,-0.656333345,1.37725000025,309.1666675,321.4500075,80.239999165,3.87858333325
1,20.25,1.83,0.565,3.281,0.338000005,-2.130000025,7.28349995,433.824176,6.58926097175,96.46467018,-9.5033332335,-0.67799999725,1.36849999975,308.025002525,321.1666667,81.12166583,3.9
1,20.75,1.8315,0.554,3.432,0.364,-2.332,8.3970003,431.16186175,6.61846270625,96.4570693975,-10.49083333,-0.625083334,1.31833339175,308.191665025,320.1166683,82.966667335,3.93975
1,21.25,1.8619999645,0.532999985,3.4525,0.344999995,-1.34,8.2755003,432.113508075,6.75008321875,96.46187782,-10.3708334675,-0.66083332825,1.281999992,307.400010025,319.675002475,81.933333,3.965
1,21.75,1.987,0.54275,3.304500075,0.438,-0.57599998,7.19050005,431.2128201,6.375697602,96.4705390925,-9.1816666835,-0.64825001275,1.306250025,305.67500165,319.3166658,83.649998665,3.96875000025
1,22.25,1.892833285,0.4575,3.3275,0.4635,-0.911,10.1265,431.57221385,6.4595733045,96.48959541,-8.4050002335,-0.576333329,1.42991664175,305.608323325,319.366665825,85.76666483,3.91374999975
1,22.75,1.87937496275,0.5435,3.338750075,0.286500005,-0.442,6.4289999,434.17830905,6.312296337,96.47135162,-7.43400007475,-0.56400001,1.3572500095,305.89999585,319.38333665,86.9333345,3.9
1,23.25,1.815333334,0.54375,3.344749975,0.3635,-0.232,6.61549995,432.184653325,6.271036733,96.46513748,-8.41408324975,-0.56275000975,1.50524997525,306.275005825,320.024994975,86.516667665,3.9
1,23.75,1.84025007425,0.578,3.467,0.407,-0.92199999,7.47,429.076079175,6.260260909,96.459030155,-8.81883338325,-0.59650000725,1.4636666665,308.85832835,319.824999175,85.866669,3.9
2,0.25,3.170833367,0.54775,3.601,0.5015000025,-0.87049995,5.681249925,436.953068125,6.62449043775,96.4069519075,-6.1797499,-0.390083327,1.31324995,313.6416675,327.625001675,88.199997,3.9
2,0.75,3.183166667,0.599999995,3.643,0.476000005,-0.9985,8.21750025,436.69753305,6.7613796815,96.40907288,-5.84074997475,-0.510750007,1.21550000475,313.51666165,326.658335,89.899999,3.885
2,1.25,2.875333267,0.5430000275,3.5710001,0.3475,-0.944,6.38400005,435.424917025,6.140960212,96.42948914,-5.047666667,-0.5021666825,1.23933336675,314.700000825,325.025002525,89.599998,3.82775
2,1.75,2.735666667,0.60900003,3.462749975,0.2585,-0.825749985,7.44300005,436.4473537,6.508182035,96.4431781775,-4.68800002225,-0.40008333175,1.3255,314.11666585,324.841666675,89.36666867,3.7985
2,2.25,2.566166665,0.52375,3.2385,0.23575,-1.10375,8.133250375,435.946125275,6.4630939565,96.42352486,-5.45449991675,-0.37691666525,1.43599999975,314.100005825,324.6000067,89.86666633,3.73775
2,2.75,2.530999967,0.5269999925,2.99300005,0.18700001,-0.58125,6.5180001,435.39453795,6.34073428875,96.40276146,-5.13049995025,-0.2815000075,1.36541666725,314.583331675,324.875,87.66666633,3.70233333325
2,3.25,2.2650001,0.511499995,3.4255,0.40799999,-0.2892500075,11.237,436.4950618,6.41441427,96.396800995,-5.32749996675,-0.414416659,1.42008335,313.574999175,323.583325,89.09999833,3.7005
2,3.75,2.283333284,0.554,3.3759999,0.4000000025,-0.67500001,7.36649995,436.342549,6.394319949,96.40260124,-4.7760833165,-0.35666666025,1.462666667,313.474990025,323.8500075,88.73333233,3.67225
2,4.25,2.384833334,0.508999985,3.522,0.399999995,-0.772500005,6.5325,436.43435195,6.2005150625,96.3947677625,-4.917333408,-0.32399999825,1.498166649,314.741675,323.308335825,90.19999933,3.625
2,4.75,2.169166684,0.528249985,3.138,0.340500005,-0.834499985,8.1105,435.667213025,6.373841016,96.373031615,-5.10266665,-0.34516667,1.404833315,314.7,323.38333165,90.300003,3.59275
2,5.25,2.378666633,0.54375,3.0947499,0.26300001,-0.5790000125,7.842,436.1473307,6.341197632,96.39473343,-5.58733335,-0.451500005,1.4198333215,314.6499917,324.01666165,90.600001,3.55500000025
2,5.75,1.867,0.5115000075,3.40899995,0.3255,-0.323499995,7.432,436.4382765,6.96914841,96.40129852,-5.1728333,-0.468166665,1.483,313.133335,323.54999665,91.43333433,3.53958333325
2,6.25,1.770625,0.55599999,3.307250075,0.21725,-0.21225,8.5015,437.011059375,6.7489348905,96.40606308,-4.226250175,-0.3334999975,1.6537500165,314.33333585,323.324996675,91.5500011675,3.5
2,6.75,2.2530416295,0.545,3.1015,0.23975,-0.9167500025,7.95225,436.740245775,6.64879990225,96.3838291175,-3.68349991675,1.550500029,2.044416667,314.600000025,322.45833835,91.5749975825,3.452
2,7.25,2.23508335875,0.532,3.2179999,0.2037500025,0.2899999975,10.037,437.955457775,6.5945388435,96.3912735,2.8481666835,16.8597500025,4.58850002525,314.2416642,322.7916583,91.5000000025,3.4
2,7.75,2.24945826725,0.53375,3.05575,0.362499995,1.6165,11.285,437.846997875,6.7688523925,96.4103775,23.773333335,64.213331165,14.7016665,311.816665,323.73333335,91.4250004975,3.388
2,8.25,2.6352916795,0.555750015,3.266,0.36775,7.108,11.17325,439.193623825,6.780634545,96.41980743,55.808333165,107.9599995,24.77,312.66666665,325.0333367,89.6083343325,3.35
2,8.75,2.862583304,0.65149999,3.86575,0.73275,25.71125,19.335,437.605134775,6.84412619425,96.41136169,103.8166662,177.13333165,33.194999665,313.23333335,327.86666335,88.4249990025,3.323333333
2,9.25,3.5614583465,0.6224999975,3.80849995,1.385,51.5,24.078,438.7871593,6.411638666,96.3794059775,160.06666335,257.4166633,47.666666335,314.6500033,331.1666717,87.12499825,3.3
2,9.75,4.17883333775,0.635500015,3.746,1.93775,83.4852505,27.09124975,440.66010505,6.8644054225,96.343301775,215.16667,334.66666335,62.35000033,312.29999835,335.49999835,86.2583341675,3.3
2,10.25,4.39087491675,0.647,4.34949995,0.6575,114.077,29.80099975,440.3099048,6.7100563755,96.33097839,265.01665835,417.82499915,67.4741672525,314.808327475,337.8916692,83.2499999975,3.3
2,10.75,5.06270822975,0.69300002,4.18325,0.791,118.6705,32.902,439.7841504,7.839192196,96.35059357,303.19166585,488.883325025,72.8424985825,316.3666667,340.4666683,82.0749975025,3.3
2,11.25,5.81233332975,0.68599999,3.873,1.284250075,144.4935,40.8755,438.43973775,6.96061750925,96.32665253,329.16666665,505.63333335,81.966665835,318.6,345.95000335,79.7716664175,3.3
2,11.75,6.3973333005,0.70899999,4.3740001,1.14,146.855495,36.375,436.09436865,7.42710698625,96.326387405,368.68332835,542.9333467,84.583334665,315.5166683,348.80000335,79.613334665,3.3
2,12.25,6.757583367,0.803999995,4.38474985,0.92400002,161.1895,42.209999,435.62892725,6.9867143165,96.2952137025,364.94166,552.666667475,87.3000012525,317.74999835,351.233325025,76.884998,3.3
2,12.75,7.137083367,0.757,4.624,0.45175,165.55849,40.4484995,435.35775345,6.912837887,96.3058643375,382.291657475,577.81667,85.8616664975,316,353.41667585,75.673332165,3.388333333
2,13.25,7.262708246,0.7825,4.44924995,0.476999995,164.185,34.212,434.93892305,7.510302487,96.268928525,360.9000033,558.1000133,83.06666567,317.5000033,354.2,76.2175007475,3.50708333325
2,13.75,7.5192916785,0.812999995,4.8685,0.74299997,162.118,40.502,434.3082833,7.313270749,96.26741791,343.8333333,530.9000033,83.300003,318.10001,356.4000033,76.0375005025,3.5825
2,14.25,7.8864164545,0.823000015,4.84150005,0.503999995,143.4982475,34.1324995,433.57772585,7.1913179335,96.271337505,312.7666733,491.5666733,79.62999967,318.3999933,358.3333433,76.87333225,3.6035
2,14.75,7.572916775,0.8215,5.08424985,0.227,126.045,29.26975075,433.4672743,6.9366989055,96.285894395,253.76666,427.63333,71.300003,317.06667,357.5333333,77.21000017,3.601
2,15.25,7.67212519625,0.794999985,5.1534998,0.47699999,110.15625,26.8820005,434.1656742,7.53361726475,96.26089668,186.63333,330.8333367,59.94,318.29999,356.5,76.2875002475,3.5925
2,15.75,7.70570824225,0.846,5.162749875,0.421,78.1725005,22.450001,432.91807625,7.23726108075,96.278755185,147.39999,265.89999,52.89666633,316.9666767,354.6666667,75.9124993325,3.5641666665
2,16.25,7.47787500875,0.78925,4.9332501,0.223,48.03,20.4255,434.7344042,7.122316103,96.2923069,83.6966669175,195.9833367,37.3875005,317.0666692,352.633337475,76.765000415,3.5991666665
2,16.75,7.40454159625,0.75325,4.7010002,0.4724999975,19.327,13.3395,433.3993857,7.386935682,96.304759975,46.2041665,108.61749955,23.8241672525,317.541663325,350.766659175,76.8599987475,3.6358333335
2,17.25,7.214541692,0.680999995,4.42000005,0.379500005,3.7650001,12.917,434.06250365,7.099305543,96.322559355,9.816750017,52.95249958,10.4825000475,315.975001675,348.0083317,75.66749975,3.6966666665
2,17.75,7.11354177525,0.6882500175,4.3049998,0.34599999,-2.389749975,8.1520004,434.08277155,6.832561363,96.33714676,-4.11558334975,21.31583325,4.457333325,316.61666,345.908331675,76.6075002475,3.7025
2,18.25,6.45225006275,0.667000005,4.04450015,0.2904999975,-2.604,7.57724995,435.0737161,7.5146195105,96.35123825,-7.9421665585,2.2537500495,2.0709167085,316.099994175,343.816667475,79.15333217,3.7826666665
2,18.75,6.06133335,0.6349999975,3.97249995,0.24825,-2.0710001,6.91725,435.5501202,7.443734377,96.33171844,-9.15833335,-0.54516666575,1.50825000025,315.40000415,341.233335025,78.43333167,3.81875
2,19.25,5.658166667,0.651500015,3.9972501,0.428,-3.067749925,7.9130001,435.7231396,7.4145632985,96.2769336725,-8.3499999165,-0.7306666535,1.4348333335,315.7666667,339.38333665,80.966667,3.85541666675
2,19.75,5.196166667,0.5830000025,3.8505,0.2475,-0.967,10.362,435.338109725,7.381307742,96.27796173,-8.1156666,-0.73833333,1.465,314.9,336.88333165,84.53333567,3.86025
2,20.25,4.98579165025,0.571,3.579,0.360500005,-1.9245,7.78100015,435.415770725,7.10192088025,96.2908973725,-8.1099997,-0.744999987,1.3723333,315.39999,335.7999967,85.2583315,3.8325
2,20.75,4.731041592,0.6312499975,3.964749975,0.18725,-2.01349995,7.57299995,436.412722,6.790623149,96.3228302,-7.7589998,-0.688000003,1.507333333,314.8666567,334.29999,84.3000012525,3.8991666665
2,21.25,4.58741660875,0.60975002,3.91375,0.3,-1.3615,7.5220001,435.046395625,6.84972331175,96.3320694,-7.6659999,-0.569666663,1.397,315.8333367,331.76667,85.6833329975,3.9008333335
2,21.75,4.3886668,0.5567499825,3.798,0.4315,-2.0125,7.8175,435.8575566,6.741895204,96.3607749925,-7.4458333335,-0.5514999935,1.30883335,314.8999983,332.64999835,86.83333067,3.9008333335
2,22.25,4.514666684,0.6157500175,4.1235,0.28500001,-1.04475,7.1045,435.80425105,6.712296291,96.3721160875,-6.03000005,-0.522,1.3088333,313.849995,333.55000335,87.59999867,3.9
2,22.75,4.248000084,0.603,4.0135,0.36199999,-1.75450005,4.9770002,436.26148805,7.13366911575,96.352733615,-6.5343333165,-0.5248333415,1.43766665,313.9000083,333.14999665,89,3.9
2,23.25,4.025999933,0.57999998,3.777,0.333499995,-1.315,7.58399995,436.7745583,6.649331482,96.3560276025,-5.54750015,-0.552333325,1.35483335,314.25000165,332.28333335,90.56666833,3.899
2,23.75,3.7965,0.594,3.671,0.38374999,-0.7135,7.53375,436.1189183,6.86770754,96.358276365,-6.1765000915,-0.4914166755,1.20841667075,313.5000008,330.341668325,89.899999,3.9
3,0.25,6.34962497075,0.49875,2.821,0.522,-1.50125,5.6820002,433.3725232,7.32442192875,96.466472625,-13.115,-0.91641665725,1.80399997475,318.7833275,343.4166742,81.8750012525,7.1
3,0.75,6.2745832335,0.4649999975,2.809749975,0.4995,-0.518,5.29475,432.04281665,8.2338242095,96.476551055,-12.640833335,-0.916166671,1.7884166585,317.7750025,342.71666835,82.28333267,7.1
3,1.25,6.0894166585,0.50599999,3.09599995,0.57775,-1.616749975,6.01549985,432.72792545,8.504855982,96.47990036,-12.075833335,-0.82891666275,1.69733333325,321.274995025,341.9166725,81.983333835,7.09475
3,1.75,5.758749967,0.45875,3.0885,0.37475,-0.93199998,7.76674995,432.357982025,7.8024768115,96.48403931,-12.61,-0.8978333285,1.866,321.783335,342.46667,82.899997665,7.026
3,2.25,5.480583342,0.493,2.69824995,0.5795000075,-1.291,7.11775,433.706676,7.979044514,96.48050308,-10.98983328,-0.8390000085,1.7666666835,325.54999835,341.05000335,84.433333,7.00041666675
3,2.75,5.422166675,0.4744999925,2.827,0.571,-0.898,7.596,432.81739425,8.23385984,96.494630815,-9.69500005,-0.6726666685,1.7270000165,324.31666165,339.11666165,85.866664835,6.9775
3,3.25,5.3014166835,0.479,2.784,0.59200001,-0.7555000025,9.1459999,434.471023925,8.15351148875,96.5123844125,-8.8583332835,-0.6441666465,1.6693333465,325.6999967,336.65001,84.516666335,6.92333333325
3,3.75,5.25075005,0.47,2.7977501,0.516999995,-0.4665,7.58850005,434.0331344,8.122551304,96.5286960575,-8.6933333335,-0.625500025,1.781166667,324.3833267,335.71666,86.5166665,6.90125
3,4.25,5.1910833505,0.426,2.409750075,0.643,-1.04125,5.464,434.5185551,8.450937793,96.561309815,-10.0529999835,-0.7291666565,1.6851666835,322.83332835,334.8000017,86.1666655,6.9
3,4.75,5.275583334,0.4435,2.697749925,0.842249995,-0.538,8.8067498,434.0356444,7.6668457525,96.59435463,-8.1870000335,-0.563500015,1.7449999965,321.13333165,334.15000335,86.866666165,6.855
3,5.25,5.2526667085,0.4652499925,2.661,0.531,0.136,9.38600015,434.126307025,8.3873014505,96.6005744925,-8.662833117,-0.573500005,1.804,318.6999967,333.48333,87.966667335,6.75
3,5.75,5.073749975,0.485500005,2.8525,0.485,-0.138,8.9165,435.259269375,7.59208285425,96.611852645,-7.43416665,-0.035,2.07849995,318.73332835,332.933335,88.7000005,6.72583333325
3,6.25,4.949750125,0.4315000025,2.686,0.6249999925,-0.2277499975,7.06774995,434.701246,7.713905714,96.609039305,-3.11233335,14.275,3.8401667165,317.76666,332.88332665,89.200000835,6.6425
3,6.75,4.822708346,0.47,2.384,0.51099998,0.665500015,4.4650002,435.6470837,8.584778057,96.59379959,15.005499515,72.970002,12.605,320.7,335.90000165,88.725000335,6.622
3,7.25,5.23154159175,0.4605,2.40600005,0.654000015,2.6677499,7.5789999,434.9541247,7.42907317675,96.5957469975,77.390001665,167.58333165,23.42999983,317.65000335,341.23333165,87.5416656675,6.593
3,7.75,5.7432083965,0.5154999975,2.558,1.180000025,13.01825,15.621,434.6829317,8.68159572,96.58613968,148.266665825,260.891660825,35.2625005,316.800002475,343.258335025,84.049999,6.55625000025
3,8.25,6.18366673775,0.551,2.9555,1.552,38.25624925,26.383,435.13942945,8.2967274605,96.595573425,228.25832835,354.741676675,47.34166767,317.82499665,347.975005025,80.14666558,6.52433333325
3,8.75,6.7846250625,0.58200002,3.335249925,1.72225,77.819,35.83475,435.9074433,8.8051971645,96.58078003,292.3000025,442.641666675,59.3200007475,320.53333585,353.808336675,77.4808323325,6.52375000025
3,9.25,7.3612500915,0.696,3.3165,1.204,106.2745,40.709,432.397274925,7.959119308,96.577796935,360.6416692,521.883336675,69.0116659175,322.424995825,359.958340025,77.608331665,6.505
3,9.75,7.98683328375,0.69925001,4.064,1.065000025,148.0675,42.6614985,432.98011425,8.640241356,96.57174492,429.96667335,612.93334665,77.47333267,323.48333335,366.01666835,73.08083358,6.50375000025
3,10.25,8.830416688,0.782750015,4.5650001,0.867249985,175.146995,49.14524925,434.5428363,8.326420797,96.5656528475,470.71666165,661.9000033,88.81500083,323.46667,371.8333267,70.2899985,6.525
3,10.75,9.6300000275,0.775999995,4.402,0.888,211.133,65.8859995,434.5567774,8.8392219365,96.54637146,504.89999,705.716665,93.7833315,324.9333383,376.76667,67.49416667,6.577916667
3,11.25,10.2287499875,0.7659999875,4.4354998,0.8215,223.954,64.422001,434.741593725,9.63743990575,96.530986785,517.875,731.549990025,95.066666835,326.183339975,380.900000025,65.91083333,6.6
3,11.75,10.909583335,0.809000015,4.3885,0.368499995,231.644,57.973999,433.86737255,9.3341196995,96.4919281,534.900007525,759.500000025,97.974999415,327.11667085,385.61667085,64.2758330825,6.6
3,12.25,11.2308333375,0.78600001,4.347,0.426,240.055,51.464001,434.1790501,8.859236226,96.49438858,546.9416742,763.6416633,99.033332665,328.858336675,390.199997475,64.51166717,6.6
3,12.75,11.6795833325,0.805,4.616750025,0.321,273.3520075,59.9485,432.52282575,9.145165987,96.483558655,535.349996675,761.083337475,97.766666915,329.849995825,390.650002525,63.2299995025,6.6
3,13.25,12.5079166675,0.85699999,4.778,0.354,233.972495,54.526,433.2073779,9.303704657,96.47171974,510.73333165,727.050010825,94.5583336675,329.641672525,392.9666667,63.4374998325,6.654166667
3,13.75,12.87541667,0.86299998,5.044,0.2317499975,248.24899,56.798,431.1676367,8.51597108,96.46806717,483.275007525,695.08334165,91.1383335025,329.041665,394.825000825,63.8174997475,6.70916666675
3,14.25,12.9874999975,0.8975000225,5.055249925,0.204499995,216.4335,49.9414995,430.4253835,9.0784868265,96.43836212,418.074997475,618.591664975,84.4916667525,330.641673325,391.275002525,62.875834415,6.844166667
3,14.75,13.3200000025,0.878000015,5.104,0.15800001,198.625005,49.827999,429.6569604,9.300472838,96.45685196,372.5833417,558.86665585,73.8633345025,330.00000085,392.29999665,60.00166742,6.9
3,15.25,13.70875,0.876,5.45849995,0.273,178.399,46.859001,430.7407852,9.7665849865,96.4537792225,299.799999175,470.325004975,63.7675020025,330.425000825,390.68333415,61.82833317,6.93458333325
3,15.75,13.4479166725,0.87400001,5.47449995,0.3882500075,142.405,39.04725,429.610110025,9.7129823485,96.42336273,241.175002475,392.96666665,54.07250025,330.4333308,388.84166915,63.9616674175,7.06475
3,16.25,13.3049999975,0.8939999775,5.2312498,0.5135,110.77025,34.6625005,430.2194468,9.532354891,96.40388489,158.9333267,306.89999,43.35333367,330.3999933,383,65.474166415,7.11541666675
3,16.75,13.1537500025,0.8412500175,5.13625,0.58375,70.6875,25.5015,429.77044995,9.716002284,96.3989028925,70.650002,189.1000033,31.76000033,330.5333233,379.4333267,65.32499975,7.12875000025
3,17.25,12.9574999975,0.7925000075,4.73249985,0.488,33.95774975,16.104,430.56822265,9.7041377855,96.391788485,11.8066666,97.36000467,18.606667,333.2333267,374.7333267,66.91083317,7.21624999975
3,17.75,12.5054166675,0.72149999,4.2850001,0.601,7.237,11.031,430.9398663,9.40445694975,96.399066925,-5.700250025,27.11408376,6.10008342525,329.7916625,370.124999975,65.8841690825,7.2775
3,18.25,12.0725000025,0.66299999,4.28575,0.78900001,-1.772,11.296,430.252872225,9.2432383525,96.405197145,-18.4733334175,0.40574999975,2.0271666915,328.52499415,367.35833585,67.3308327475,7.34374999975
3,18.75,11.423333335,0.6635000125,4.073000175,0.72525,-5.37199995,11.16475,431.238833575,8.90826408325,96.43301773,-17.4350002525,-0.743333331,1.7564999665,330.174999975,364.4416683,69.365000415,7.41583333325
3,19.25,10.8799999775,0.613499995,3.7145001,0.6385,-4.5040002,10.897,431.1189084,9.45624675375,96.44138718,-21.12250058,-1.098000008,1.673666675,327.974997475,360.258329975,70.0083324975,7.46775
3,19.75,10.412500015,0.62300003,3.672,0.617500015,-2.91250005,8.15549995,431.114191,9.5431590755,96.434740065,-23.91333367,-1.215000003,1.625666633,322.39999,358.89999,70.3433346675,7.49374999975
3,20.25,9.662083259,0.59799999,3.69700005,0.77,-3.965,9.7670002,432.124930025,8.84244858825,96.44356918,-22.129999,-1.102333337,1.7173333,323.2333367,356.0333267,72.0058338325,7.40625
3,20.75,9.20124983775,0.606,3.581,0.6045,-2.5505,9.432249975,431.74727485,8.755834288,96.481632235,-19.516667,-1.057333343,1.626,324.3000067,354.39999,72.82166533,7.360416667
