DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,G_1,G_2,TS_1,TS_2
1,5.25,0.0804929000000001,17.12243,22.87658,2.6488005,6.67851275,0.47595,7.23511125,628.65085,13.786686,1.62717725,1.34232275,0.567220925,0.451527,0.475519520000001,2.3079844,336.724795,338.974555,5.48625,93.392,11.315325,4.71952499999999,3.63015,3.33365
1,5.75,0.15743465,12.452515,19.42236,6.088304,6.786825,0.433687575,7.2589355,635.45705,13.554116,1.73107075,1.172121,0.658324175,0.4335295,0.3937253575,2.385154825,339.746435,339.33671,5.53375,93.88475,12.081475,5.63207499999999,3.57935,3.324775
1,6.25,0.133297325,37.2477225000001,83.7775374999999,1.760496,7.433495,0.47086675,7.604213,660.6526,12.43121025,1.57369175,1.35443875,0.5930108,0.41471,0.738069282500002,2.8427174,339.3664275,339.023335,5.4845,94.06425,11.141975,6.47562499999999,3.597325,3.334075
1,6.75,0.0739175000000001,9.617449,25.591055,6.05292875,7.72659725,0.41992845,7.6630745,639.12275,11.298562,1.484794,1.2792515,0.6082554,0.3638489,18.60488375,10.89152725,340.19074,339.2359075,5.5055,94.143,9.29207499999998,6.37362499999998,3.635875,3.358125
1,7.25,0.1491805,12.4723,44.7408775,7.1785725,7.80515,0.476636,7.89959999999999,681.729875,8.58132875,1.569355,1.22912,0.6028065,0.491981725,84.0551685,31.7719372500001,340.31289,339.5544275,5.4745,94.061,8.96102499999998,6.80172499999998,3.637825,3.324275
1,7.75,0.143232225,28.447545,25.23478,7.22157875,7.868449,0.441339975,8.10528599999999,641.54225,6.711986,1.58404775,1.2075025,0.58185385,0.32059275,157.739675,79.96509025,340.3916075,339.4260425,5.39525,94.11875,8.53464999999998,7.26912499999998,3.588425,3.278625
1,8.25,0.1089825,46.2613,30.85362,31.19145,8.16325,0.5774995,8.19476549999999,665.793875,14.29947,1.620435,1.42821,0.6421635,0.41886305,228.679575,139.771095,340.2959275,339.427245,5.51675,94.24775,8.36599999999998,7.66272499999998,3.563475,3.26405
1,8.75,0.0443,62.67065,29.91387,9.9349775,7.73886,0.544271,8.70024049999999,709.313,8.76609749999999,1.62343,1.318225,0.606403,0.470575174999999,279.9190575,180.78013,339.983235,339.5845575,5.54275,93.66525,8.10377499999998,7.80574999999998,3.56905,3.283525
1,9.25,0.1776265,60.2231,37.98986,4.62057800000001,7.88713,0.499402,9.198373,692.6962,6.890964,1.46869,1.257865,0.62185,0.502883325,322.5906525,218.4776725,337.6256325,340.092415,4.61225,93.422,7.73174999999998,7.78129999999998,3.593975,3.302275
1,9.75,0.1286605,86.4087,38.2653,0.9926376,8.15881,0.514828,9.725614,641.065,6.565414,1.70844,1.32822,0.601193,0.581552125,350.2281975,243.7327225,331.84333,337.96543,4.07025,93.64775,1.999725,4.90824999999999,3.550875,3.263825
1,10.25,0.267397975,70.84591,49.49082,4.13446875,8.11240475,0.622205075,10.3422675,536.402125,6.432204,1.72365975,1.44837425,0.668020725,0.6067105,364.94992,264.20909,329.353795,338.956825,4.66899999999999,93.35,2.4185,2.09134999999999,3.46135,3.14435
1,10.75,0.137544325,90.1680150000001,56.75005,9.95131174999999,8.5519165,0.550167875,10.5433,558.069425,6.942845,1.7940825,1.50100925,0.646477,0.4642475,385.97248,298.29073,329.93152,340.584665,4.82749999999999,93.1315,6.76809999999999,5.1807,3.731,3.47345
1,11.25,0.0417,70.05311,59.79212,14.29549075,8.8924455,0.596265,10.57685,481.777,6.529301,1.70433,1.44697,0.633982,0.4494998,383.79245,296.67491,330.425665,342.86085,4.94149999999999,92.8365,11.0199,9.97289999999999,3.9061,3.7029
1,11.75,0.16489015,75.8025075,85.2539399999999,27.212875,8.496116,0.5676174,10.60219,491.104,6.5293995,1.673198,1.43297225,0.64133855,0.77648605,383.48623,330.95939,331.91723,344.580415,5.31749999999999,92.7355,13.452,14.6645,4.10615,3.9278
1,12.25,0.0542975,113.31785,52.824905,8.362665,8.25821025,0.522494025,10.442215,449.49,6.73999425,1.77313025,1.39823375,0.619728125,0.477438,413.08185,346.4132,332.94695,345.8167,5.61849999999999,92.993,16.0615,17.605,4.4104,4.24645
1,12.75,0.262643,92.52665,55.36914,1.44596875,8.37142125,0.589977,10.4364,482.3935,6.8286455,1.767015,1.46759,0.585978,0.43945345,481.59623,413.90655,336.57316,345.61599,5.7685,92.631,17.689,18.421,4.6289,4.4458
1,13.25,0.156267,71.2903,52.64494,2.34139425,8.4689,0.544821,10.57971575,459.745675,6.405928,1.80971,1.366025,0.593664,0.398653875,526.7069625,434.01445,339.0343025,346.3032175,5.8095,92.61575,17.87875,18.9245,4.6262,4.434275
1,13.75,0.165608725,68.062945,62.6806825,10.171625,8.01079725,0.590266275,10.594245,441.4675,7.4476285,1.80833375,1.4639665,0.592505625,0.465643,541.909,402.778975,339.7792875,349.1569275,5.85675,92.6805,20.36225,20.96575,4.615375,4.385725
1,14.25,0.311293,65.6828,53.2185125,15.6116025,8.120035,0.5346575,10.288823,483.59415,8.2056875,1.84259,1.38733,0.649214,0.54392525,586.6837875,409.3270875,339.38776,350.595875,6.29475,92.72,22.88625,25.0125,4.686225,4.43665
1,14.75,0.168309249999999,71.15372,45.616315,4.9041915,8.4634015,0.5225258,10.119175,545.653275,7.5408735,1.8447405,1.4323805,0.634755,0.36963025,508.9880625,360.091375,338.72816,349.844795,6.70274999999999,92.6175,19.359,22.12475,4.6547,4.412025
1,15.25,0.0516299999999999,57.9262149999999,43.59718,3.061365,7.566025,0.5777854,9.95364225,441.3525,7.307626,1.860168,1.445475,0.65599275,0.461380975,517.5646,324.0673375,339.244175,347.7035275,6.94649999999999,92.6475,21.5545,22.0215,4.546825,4.3087
1,15.75,0.0623549999999998,32.626805,68.3138,19.0805,7.8792005,0.50944265,10.047562,445.63675,6.11097,1.823766,1.4602805,0.617578,0.4112605,502.5768,282.59546,339.191095,347.70933,7.2515,93.0305,19.8575,21.0665,4.5319,4.21715
1,16.25,0.203728,36.0893,30.7118875,5.05621324999998,7.4708175,0.512902,9.26893525,431.24995,9.66001974999999,2.079775,1.357125,0.6652375,0.500414,385.6800825,211.5044275,339.016395,346.48504,7.557,93.1365,16.928,19.2975,4.52,4.1939
1,16.75,0.2300269,25.418405,34.06908,5.31023999999998,8.320853,0.5858339,9.61691275,426.533,12.778,2.073789,1.406119,0.67797455,0.303004,339.73728,153.58194,337.464135,343.216215,7.8175,93.373,16.982,17.1345,4.515475,4.184775
1,17.25,0.174397999999999,8.163189,65.44745,8.82334649999999,8.1812535,0.5418645,9.50373325,436.251275,7.09009875,1.7730435,1.361066,0.7388163,0.403078875,259.129015,100.97929,338.987095,344.05834,7.803,93.67175,15.1995,15.524,4.498325,4.1728
1,17.75,0.0605499999999999,9.35105449999997,27.859515,4.86539574999999,7.351525,0.52369965,9.84409425,440.9661,5.9217405,1.85706275,1.395272,0.64956385,0.545969075,136.958465,42.9247735,345.7849975,344.5935125,7.23525,94.04375,11.64525,14.64475,4.431925,4.11725
1,18.25,0.13850155,15.385745,25.2024875,2.50971275,7.58346325,0.46248315,10.796075,450.13295,8.12866125,1.6979035,1.3937255,0.71464315,0.4466467,10.5361865,7.303131,348.6859325,345.008515,7.3085,94.3585,9.03154999999999,11.710125,4.2783,4.021425
1,18.75,0.1470416,65.8358774999997,22.47286,4.53146,7.722916,0.44783125,11.27375,461.384,8.266986,1.744763,1.49993075,0.60221255,0.492428275,0.309416784999999,1.8251276,350.9899575,345.6689725,7.44275,94.0555,7.18969999999999,9.25324999999998,4.103525,3.8834
1,19.25,0.0778542999999997,12.0236569999999,25.868315,7.5156545,7.3481245,0.604713149999999,10.9668775,467.496425,8.56449099999999,1.8970675,1.499194,0.67922345,0.556651,0.151644664999999,2.37237265,351.3823575,346.4965225,7.32125,93.87975,6.81097499999998,8.25827499999998,3.974875,3.76215
1,19.75,0.117891375,4.68071225,35.071415,2.4468275,7.6952245,0.474137,10.753,468.5376,8.574644,1.965008,1.48314,0.69757235,0.4942345,0.157798725,2.46377015,345.4803975,346.6868925,7.5545,94.04075,6.89062499999999,8.20577499999998,3.99335,3.84605
1,20.25,0.0748125,24.307,46.0050375,5.8350765,7.579265,0.4707006,10.5555825,464.751425,8.7826975,1.7952905,1.381991,0.638296875,0.6412156,0.402613629999999,2.5717908,347.1336675,347.5279325,7.7545,94.362,6.73449999999998,7.93199999999998,4.048325,3.84315
1,20.75,0.0809517499999997,10.778345,24.177705,4.92638424999999,7.252954,0.422357,10.4385335,474.82455,9.513218,2.10558275,1.4199365,0.58809825,0.3897258,0.331137435,2.7377812,353.343,348.022885,7.7975,94.44275,6.71952499999998,7.82284999999998,4.061375,3.783375
1,21.25,0.134112925,12.338345,28.0274375,4.12707625,7.31541625,0.447786325,10.173881,482.631425,9.303217,1.920499,1.298929,0.650062325,0.39784715,0.229743705,2.1439492,348.116685,348.89325,7.97675,94.468,6.76559999999998,7.91927499999998,4.05125,3.7698
1,21.75,0.0737424999999999,9.99719099999999,41.69663,3.67135849999999,7.603988,0.450665475,10.39745925,488.4985,9.215639,2.070107,1.52987725,0.646242675,0.432249,0.45300384,2.20655895,355.306995,350.5738625,8.35875,94.5645,6.80114999999998,8.00089999999998,4.031025,3.761325
1,22.25,0.0811635499999998,8.02904674999999,30.94557,1.689756,7.4198655,0.45526575,9.82614449999999,495.77795,8.08198,1.977716,1.4843685,0.630550175,0.3856631,0.266859495,1.93065705,338.6162075,351.943955,8.64775,94.5355,7.22372499999998,8.42282499999998,4.016825,3.757275
1,22.75,0.0864299999999999,7.60817599999999,26.61662,2.64166299999999,7.4710015,0.46562375,9.12976150000001,487.74215,7.69357899999999,1.864287,1.4685325,0.64926215,0.432526499999999,0.294908105,1.8745449,338.671205,351.9897875,8.94875,94.5135,7.77129999999998,9.00272499999998,4.017225,3.76635
1,23.25,0.10096785,3.3554915,24.5808475,14.87281,6.899265,0.42848625,9.05638725,481.569775,7.3937785,1.6663165,1.415266,0.6363531,0.499838749999999,0.24468626,1.7247444,348.0532575,351.8629575,9.0215,94.44575,8.60424999999998,9.86134999999997,4.0521,3.803375
1,23.75,0.0461849999999999,8.38279875,32.6266,12.48763,6.96561625,0.413260075,8.71662649999999,489.902775,7.102535,1.85730175,1.396876,0.58597395,0.4986254,0.196351385,1.72540735,341.513305,350.120965,8.87925,94.40825,11.155125,11.228275,4.1153,3.8666
2,0.25,0.0668499999999999,13.5099174999999,43.7086425,11.604375,6.20114775,0.516326125,7.64625249999999,550.9055,6.4287485,1.86932825,1.60162875,0.596118699999999,0.3870905,0.290592059999997,2.493859525,337.1700975,331.3533925,4.31675,94.304,-0.0320250000000003,-0.656475,0.9842,0.680625
2,0.75,0.0744349249999996,29.3166524999999,24.1067425,7.39909900000004,6.89790225,0.482897349999999,6.6431575,516.325475,6.6651745,2.08113725,1.45034575,0.590844875,0.455319,0.673865529999996,2.680683375,337.2094225,331.63512,4.22625,94.235,-0.0323750000000003,-0.657975,0.963225,0.665925
2,1.25,0.120318899999998,48.19237,20.7419624999999,18.34971,6.435688,0.7285197,7.04318499999999,545.149425,10.6736577499999,2.3544475,1.504392,0.66509565,0.4331638,0.658498554999995,2.4429243,338.7609475,330.8399325,4.672,93.93,-0.0313000000000003,-0.65995,0.96175,0.670375
2,1.75,0.0633802499999998,20.6415099999999,32.193055,17.3143600000001,7.2001105,0.56303685,6.89747299999999,638.005625,8.48982999999999,2.04684,1.3683275,0.6356187,0.605065999999998,0.6793533675,2.719908,342.7020575,330.698445,5.122,94.063,-0.0282750000000002,-0.6614,0.978075,0.666325
2,2.25,0.11741715,48.2227425,24.545565,10.2733689999999,7.08580575,0.5828743,6.84459499999998,566.301399999999,8.60965299999999,2.214145,1.37128125,0.6693572,0.50047925,0.456260214999997,2.185175075,344.6136675,330.55344,5.57499999999999,94.05375,-0.0238250000000002,-0.663375,0.9684,0.6597
2,2.75,0.1593035,21.6173599999999,25.1819,14.289525,6.531215,0.459390699999999,9.52612875,603.547375,6.971552,1.9527,1.558108,0.675368599999999,0.46073125,1.042825325,2.486122725,344.12561,329.59713,5.71899999999999,94.04875,-0.0213750000000002,-0.6617,1.011425,0.70315
2,3.25,0.151415750000001,30.7556775,34.06792,9.27572799999999,6.50171975,0.590745225,9.42676899999999,594.471199999999,8.52492475,2.195369,1.3462355,0.72694,0.5409385,0.573553769999997,2.193431375,344.6266625,329.7223575,5.60899999999999,94.02575,-0.0189250000000001,-0.659025,1.057,0.7114
2,3.75,0.145475899999998,41.1796849999999,28.4504374999999,34.2682599999999,7.053441,0.632966499999999,9.437917,527.6748,6.38335374999998,2.45028975,1.489665,0.869137149999999,0.460303499999999,0.623901292499999,2.17917877499999,335.7429025,329.924445,5.59899999999999,93.99125,-0.0121000000000001,-0.656825,0.942075,0.6487
2,4.25,0.226025200000001,29.2917,28.20194,25.932425,6.72605475,0.62560675,9.809311,513.7895,6.374802,2.315581,1.483702,0.698524800000001,0.499181599999998,0.494206699999999,2.047789075,334.6406825,328.4501225,5.97649999999999,93.568,0.00554999999999997,-0.65415,0.887725,0.62595
2,4.75,0.185012999999998,30.2281025,31.76022,16.371525,6.84284825,0.5885021,9.619815,555.387,12.259743,1.880482,1.44481725,0.753292399999999,0.533983,0.242667057499996,2.4950386,331.308845,327.602,5.85774999999999,92.85425,0.0403499999999999,-0.651525,0.92405,0.62835
2,5.25,0.135068499999997,20.89541,27.906375,4.93993274999998,6.70348,0.584727599999999,9.22376875,528.935649999999,6.61679375,2.000188,1.349488,0.740593099999999,0.46946245,0.247376412499995,1.89414895,333.07771,327.6847425,6.085,92.98525,0.0673249999999998,-0.648425,0.922075,0.62625
2,5.75,0.134058850000001,19.5281875,32.8798125,8.60305649999992,6.253922,0.5556577,9.022465,529.891149999998,7.549115,2.07860225,1.352862,0.65353635,0.5639915,0.460505739999998,2.6076203,325.911165,326.822615,5.982,93.47875,0.0759249999999998,-0.647275,0.86135,0.631825
2,6.25,0.179696425000001,17.14135,24.60671,8.59603600000004,5.81524775,0.5169262,8.71840499999999,511.582875,7.282656,1.9877325,1.4137775,0.631286975000001,0.530303,19.5947434999999,11.20296125,321.9811025,326.8803125,5.97,93.884,0.0788499999999998,-0.64465,0.84115,0.627875
2,6.75,0.168464199999998,18.2898099999999,25.48835,11.1868875,5.91199,0.491517699999999,8.7120775,528.6889,7.251605,2.05215,1.269952,0.611995599999999,0.414762949999999,115.01695,47.6268214999999,322.577525,327.42532,5.99125,93.855,0.0733749999999998,-0.64565,0.825975,0.614525
2,7.25,0.130189125,18.2864625,20.01875,10.1628624999999,6.579825,0.484549,7.44003249999999,520.5856,7.2077475,1.771365,1.1707475,0.585627875,0.44583485,191.8974775,94.74581275,332.3089,327.71877,5.9575,93.83925,0.0637499999999998,-0.6477,0.8135,0.610225
2,7.75,0.188194875,38.69755,31.02308,17.672965,6.239817,0.6724375,7.243727,574.929549999999,6.628712,2.12943,1.5734025,0.73408375,0.391775675,286.7188275,140.76786,333.1046625,327.42944,5.80225,94.04525,0.0556499999999998,-0.6497,0.8,0.605475
2,8.25,0.231428,46.425875,24.9277125,6.25560699999999,6.822765,0.60063825,7.56392649999999,537.530149999999,6.7921675,2.03032625,1.452405,0.744809375,0.437942349999999,370.35852,188.98331,326.0149,327.44906,5.68075,93.94475,0.0479749999999998,-0.6528,0.791875,0.590625
2,8.75,0.1560305,34.9629375,36.720015,27.1364124999999,8.31801799999998,0.629970625,7.49064699999999,536.531199999999,7.86450649999999,1.8730375,1.52026875,0.740689375,0.545781,403.13571,266.041895,322.722085,326.1077575,4.91775,94.08825,0.0414499999999998,-0.656275,0.78405,0.580175
2,9.25,0.323343349999997,54.8222,28.5246,7.02534149999996,7.44712049999998,0.746641299999999,6.414782,514.9801,6.854525,2.3153985,1.8254745,0.8419355,0.734838600000001,442.27898,316.12644,318.9338325,324.8086475,4.2,94.09825,0.0364999999999998,-0.65975,0.7406,0.520425
2,9.75,0.3365623,56.27687,36.29063,18.91303,7.58755549999999,0.559104099999999,6.6604275,467.35165,7.416858,2.015586,1.484292,0.7658995,0.441374,455.0270225,330.68678,318.3689925,324.2695525,3.68949999999999,94.1205,0.21775,-0.55885,0.748575,0.51765
2,10.25,0.310706249999999,83.37508,40.9514,2.2689145,8.305907,0.615706449999999,6.879954,459.87325,9.79340949999996,2.1181675,1.5450185,0.78247315,0.503997,498.7432275,381.02062,329.54127,325.65976,4.24274999999999,93.95525,0.2096,-0.5587,0.66625,0.554175
2,10.75,0.433637599999999,78.9707799999999,56.8875,3.92926474999999,8.6856805,0.6087094,7.24372975,451.4921,7.9351525,2.155163,1.556716,0.799673,0.523815575,494.924155,396.7221925,318.55792,329.283475,4.9095,93.84225,0.200925,-0.560025,0.67225,0.585975
2,11.25,0.394905275,115.230725,49.90735,0.780621375,7.0711225,0.63064185,7.798114,436.169475,8.1344525,2.24279375,1.61025875,0.824054325,0.5390204,486.7342425,407.7834775,319.917225,334.0690175,5.67824999999999,92.9165,0.1923,-0.5604,0.709025,0.640275
2,11.75,0.304820525,94.6873699999999,53.3727675,1.074462,7.24280799999999,0.6055924,8.433122,432.41015,8.2753975,2.354953,1.842918,0.83365605,0.417167375,495.1081,434.602825,321.5156225,335.9258325,6.34224999999999,92.158,0.1822,-0.561725,0.7688,0.657
2,12.25,0.402248349999999,96.8543599999999,69.54716,5.76450649999995,7.0748625,0.62145315,9.0411885,429.98815,8.0702795,2.3298475,1.6316795,0.83925615,0.571522,553.7577675,424.473765,324.9673725,337.40823,6.9195,92.7395,2.28867499999999,-0.563625,0.83795,0.654825
2,12.75,0.47665425,89.4306,71.4331,1.6322485,7.70723099999999,0.614919125,10.03343625,437.9998,7.65447275,2.10366375,1.694205,0.78831125,0.57356005,628.926345,473.625465,344.130635,341.4554175,7.25575,93.595,4.36597499999999,-0.433125,0.869625,0.675275
2,13.25,0.29465725,87.7677625,61.8068699999999,0.93632775,8.202804,0.60650825,10.995425,434.2282,8.087946,2.30792375,1.5330175,0.73617825,0.5390685,651.818995,482.494815,344.514215,342.3953975,7.63625,94.002,5.92619999999999,-0.194300000000001,0.821875,0.6531
2,13.75,0.220832300000001,84.6659225,80.8551199999999,1.432014,8.3594305,0.56394815,11.334045,432.969,8.1142095,2.090705,1.5901965,0.7522713,0.556177,677.1543875,450.282295,346.0694875,342.49485,8.043,93.795,8.68294999999998,-0.133400000000001,0.843325,0.67145
2,14.25,0.343611675,79.040825,71.348595,1.547014,7.8833865,0.6098028,11.53236,432.344375,9.11948,2.1525315,1.54570375,0.7312139,0.4798972,702.7591775,482.3141825,346.6354525,343.479585,8.55075,93.5925,13.550025,2.48292499999999,0.943,0.72475
2,14.75,0.41126825,59.4907925,61.998105,8.88034000000001,7.6464645,0.610553875,11.68173,431.9193,9.91908550000001,2.07043125,1.6612555,0.7420294,0.48371775,692.010865,418.2821125,348.0116375,345.174585,8.704,93.1625,16.1245,5.40912499999999,0.904325,0.768725
2,15.25,0.342782775,49.9185075,57.5995699999999,4.82385125000001,7.622494,0.5659937,12.0663,432.13255,9.48848125,2.17782925,1.721273,0.76519915,0.39144475,648.2608825,385.6250025,349.87033,345.55804,9.0875,93.57825,17.56875,6.55702499999998,0.94735,0.742575
2,15.75,0.378147775,65.99555,53.7573025,10.7297119999999,7.0756305,0.56295515,12.12945,463.246325,9.078855,1.95215225,1.570545,0.813628025,0.348508125,621.51905,357.6056375,352.5830025,346.6590025,9.27225,94.212,18.658,6.78644999999999,0.945675,0.760525
2,16.25,0.2597025,30.9582599999999,55.2769125,1.723805,7.1456835,0.5305374,12.2385325,466.0758,10.5991575,1.935344,1.577873,0.7507523,0.41022375,561.2710625,260.074462499999,355.5150925,348.2729775,9.26075,93.95075,16.11825,10.547,0.899525,0.7814
2,16.75,0.3915302,29.58079,35.9971125,2.11241400000002,6.1998785,0.561832475,12.1708875,481.191625,9.84018375,1.9550545,1.50513975,0.77403165,0.393215625,488.22766,226.747965,357.6254825,348.1557675,9.311,93.16675,12.51675,11.09825,0.963425,0.7899
2,17.25,0.2422007,27.96554,39.80235,14.3154999999998,6.74637549999999,0.5554879,11.783075,441.2328,9.07156700000001,1.632698,1.517357,0.7204892,0.3742605,381.576935,162.323955,356.97656,345.55368,9.22525,91.75325,8.79835,9.076,1.114925,0.834775
2,17.75,0.264966075,22.1489475,57.17165,4.97083875,6.9298305,0.59126235,11.695665,438.39865,8.77627199999998,1.9193015,1.493345,0.7183089,0.410462225,295.088075,107.491965,357.8008025,343.530365,9.053,93.01,5.407125,6.513025,1.15735,0.8503
2,18.25,0.1615136,20.9878725,30.6046049999999,2.44941825000001,6.79484325,0.4637326,10.6091225,432.6237,7.78004999999999,1.711364,1.44647125,0.691124525,0.482935325,169.85366,49.3335179999999,358.07108,341.69215,8.7935,93.3315,1.915625,3.659125,1.139675,0.799325
2,18.75,0.120953925,9.76301275000002,38.838225,2.61565275,7.29307125,0.5199294,10.523905,471.8636,8.404235,1.8274885,1.49473975,0.712914875,0.495668149999999,36.74616,16.427638,358.42505,340.858295,8.503,92.908,0.0574749999999997,0.786824999999998,1.125775,0.796125
2,19.25,0.13436075,10.0380965,21.3373599999999,10.502355,6.631639,0.50811845,10.0290175,481.29845,9.686026,2.0579935,1.502296,0.76517125,0.61290825,0.41174287,2.26362985,358.6075475,340.282065,8.31575,92.61075,0.11085,-0.4538,1.080625,0.76325
2,19.75,0.16060685,16.00411,25.04265,5.43262099999998,6.213101,0.52230505,9.67544649999999,505.04415,8.173825,1.8584735,1.318496,0.64383085,0.702796,0.434234499999998,2.36144225,347.82084,337.911295,7.02275,93.05025,0.16325,-0.5837,1.031075,0.746775
2,20.25,0.13800345,17.364855,21.24442,6.10069000000002,7.018271,0.4850916,9.4617975,511.01785,8.26699949999997,2.0700095,1.1890725,0.63058815,0.539893375,0.471985229999998,2.22374665,343.3219475,333.6530725,7.06025,92.91975,0.2109,-0.5809,0.96505,0.726075
2,20.75,0.0944741750000002,13.236745,26.3099175,5.08151999999988,6.7849385,0.425752125,9.6741375,573.8308,8.23921474999999,2.13595225,1.21707125,0.668123025,0.48435155,0.196649844999999,2.93577355,342.3531675,330.9882425,6.87825,93.5925,0.25215,-0.579575,0.920125,0.698375
2,21.25,0.1125104,18.9086099999998,29.826875,9.25307599999999,6.80983125,0.4952529,9.63960525,509.6658,8.0295395,1.666306,1.280803,0.680691199999999,0.573417625,0.320070555,2.1174894,343.229305,330.90854,6.83875,93.7595,-0.0175750000000004,-0.579525,0.92415,0.6926
2,21.75,0.106345925,9.29543150000001,18.73045,11.4465095000001,5.995407,0.5300523,8.647077,504.24515,7.7471275,1.91738375,1.27369925,0.5740832,0.457059,0.687910204999999,1.84561665,342.8706825,330.618825,6.661,93.73975,-0.0221500000000004,-0.670325,0.943025,0.692025
2,22.25,0.1798931,14.0385975,34.0733225,13.83212,7.4368565,0.49906495,8.47398099999999,463.5124,6.68892175,1.8311285,1.259515,0.54824945,0.493000699999999,0.34152939,2.1622977,339.4215475,329.97492,6.0175,93.91575,-0.0263500000000004,-0.6653,0.966775,0.67505
2,22.75,0.10929895,9.660806,30.535125,4.559715,7.2859805,0.4796059,8.4196445,449.786625,6.53331,1.889847,1.3644865,0.582415649999999,0.556678,0.28814602,2.29623415,338.2644175,329.9984275,5.5475,94.176,-0.0285500000000004,-0.661225,0.9712,0.686875
2,23.25,0.061945,12.7496149999999,33.04247,8.03593375,6.6501705,0.4899395,8.137375,456.538375,6.87507975,2.0515075,1.2985995,0.586437099999999,0.5070965,0.34147109,2.23743615,338.221555,330.590165,5.185,94.37575,-0.0308500000000004,-0.65885,1.08785,0.74615
2,23.75,0.10161465,13.2808,39.24643,18.71255,6.779949,0.5462857,7.82402349999999,490.8248,6.8433095,2.0259035,1.359121,0.66828845,0.426923,0.323488245,2.2064431,337.6505875,330.8008225,4.78525,94.289,-0.0316250000000003,-0.65545,1.038975,0.702075
3,0.25,0.0593800000000001,9.35463,28.8080875,6.635416,6.976388,0.4899084,13.78194,438.4584,11.329075,1.799922,1.206646,0.6414032,0.53811,0.3413852325,3.484999975,361.9684175,361.71951,10.7925,92.03675,23.10775,23.71125,8.998,8.68925
3,0.75,0.0581,12.25306,28.43204,4.984764,7.283704,0.6038368,13.48042,449.3748,11.78334,1.972274,1.478884,0.6550438,0.6484826,0.250345085,3.36537105,361.954235,362.863145,10.6065,92.39525,24.48575,23.9555,8.815,8.4755
3,1.25,0.04605,21.0567,51.179455,6.07238875,8.4054525,0.502911,13.5283625,450.349875,11.913075,1.99606875,1.37250875,0.6391935,0.48975625,0.0765338345,3.5824887,362.8947325,362.6517025,10.55525,92.908,24.906,24.4295,8.85125,8.53025
