DOY2,HR2,TAU,H,LE,FC,CO2,H2O,T_SONIC,PA,VPD,WS,USTAR,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,PPFD_IN,RH,TA,SW_IN,SW_OUT,LW_IN,LW_OUT
1,14.25,-0.01095326225,140.670844545461,248.90455,7.05054549999999,464.516826966156,12.84745,19.4555014893738,103.120625,16.7542800943585,11.215275,0.69977125,14.27125,12.7405,13.329,112.485,150.3825,1049.8017525,89.04,20.1475,473.455,62.75625,368.722,435.98875
1,14.75,0.0225375225,116.521926785562,225.7385,4.93435225,461.282488102766,13.0106375,19.6213914230129,103.106875,17.0621597718262,11.3341012694925,0.786493600072505,14.75,12.912,13.329,101.5425,127.9525,918.38577,88.5475,20.13775,407.3625,55.43275,365.1195,429.35075
1,15.25,-0.00543796325,73.8055491686435,191.03275,5.80496,457.93401706618,12.6456361389807,19.7640871976528,103.0935,17.1923497945752,10.11639125,0.6265206,15.09875,12.95525,13.3355,77.91,104.475,745.5894375,87.1325,20.08725,331.26,47.92675,366.875,425.449
1,15.75,-0.00402124390000002,56.95048,155.949075,3.62035764136137,458.895719186315,12.69406,19.8397791107381,103.0934,14.6896218714128,10.1871231412999,0.69746785,15.325,13.0905,13.3255,61.83875,77.5115,595.89713375,87.3975,20.257,250.6325,42.48075,362.505,414.33
1,16.25,-0.002327009,23.1720903883067,112.654,3.65722287036821,469.328492546801,12.8437125,19.671977538988,103.06415,15.423043103344,9.89967105706337,0.631587240074666,15.41125,13.223,13.32,49.08,44.796,417.7057825,87.8625,19.859,167.3075,36.00625,366.55425,406.2935
1,16.75,0.001439862,3.39099805987137,95.76512,3.16369863217989,459.414687148505,13.245465,18.8846696094427,103.0502,13.3444422993545,9.00978824061816,0.600240253218427,15.31125,13.20775,13.31,38.26675,36.81575,196.88377175,87.8525,19.0925,82.725,20.4355,368.452,392.12275
1,17.25,0.001729719,1.10560993658365,93.50008,4.31698882778975,459.615991891528,12.9562539592201,17.9661546376969,103.04035,11.6014193679846,9.00467659288052,0.569132362154372,15.05,13.2135,13.3045,30.928,25.389,55.85508945,87.855,17.15525,10.92175,4.29215,368.308,385.0545
1,17.75,0.00814682999999999,0.850817504364129,92.5360884296096,5.271674,464.609113849279,12.6184010956065,16.8297992159306,103.02175,9.70923672786268,8.09464047413082,0.531993515841768,14.69,13.21775,13.299,20.832,22.341,55.841296,89.9625,15.59275,1.14375,2.80145,368.49,381.06875
1,18.25,0.010944865,2.71849784898675,72.8939175,5.61513471310916,471.573375,12.5582882085773,16.0901152772375,103.03575,8.42311260401982,9.31960110435381,0.659817366756934,14.295,13.252,13.319,17.02,22.34875,55.841296,90.8325,15.2755,1.262225,3.305275,366.59325,378.98625
1,18.75,0.00789256799999999,4.25674189999999,65.212026994453,4.74067940435062,497.571883754242,12.4004134660749,15.64587934494,103.04265,6.34303258705427,10.1544448962541,0.652907910352919,13.89,13.31,13.33,7.933775,11.64825,55.841296,91.6425,14.2235,1.59755,3.66524999999999,368.63025,377.7015
1,19.25,0.007762681,3.53631662418757,58.1497060297548,8.08367052895188,505.139189966174,12.3812421220896,14.2734390003199,103.043898108333,6.3103785,9.173583,0.550129482819946,13.51375,13.29525,13.3455,7.267775,8.25775,55.841296,92.21,13.4885,1.43789999999999,3.54139999999999,368.70775,377.12275
1,19.75,0.00704272400000001,2.67237852252196,65.1436825,3.15639806105435,511.3621,12.1876348052591,13.8908490054446,103.072834168749,7.54702655910139,9.8011719657107,0.606113567892429,13.15,13.26525,13.361,7.141425,8.21275,55.841296,92.3775,13.07475,0.1282,3.09025,367.384,377.19975
1,20.25,0.008020595,2.95674,74.1082425,12.6294787851391,626.841023758194,12.1282875,14.2835898652601,103.0645,6.63808461736982,9.2874,0.551679,12.8075,13.21,13.371,7.093125,7.791675,55.850195,92.8325,13.33375,0.312524999999999,3.081025,367.0115,376.7365
1,20.75,0.00718729649999999,5.38413462351474,65.89463,4.62991732972004,671.96745,12.34365,14.3297,103.09324574861,9.53709885566908,8.241636,0.53425375,12.48375,13.13525,13.381,6.7831,7.773325,55.850195,93.1875,13.62925,0.71075,3.08225,365.4935,376.942
1,21.25,0.00642561125,-0.4664683,73.421275,3.37507339461984,703.642587024349,12.02845,13.8819574850925,103.099875,8.80814985530667,8.028055,0.469850900150143,12.10125,13.1105,13.391,6.774225,7.72414999999999,55.841296,93.3875,13.6325,0.328325,3.0397,364.2815,374.94975
1,21.75,0.0088786925,8.77712552162103,84.7793397140405,4.78504357635031,736.949948961837,11.65666,13.4121294759638,103.086271526041,9.23370813473903,7.1474096357168,0.445567978544786,11.7625,13.091,13.4,7.062,7.265275,55.841296,93.4775,13.5305,1.1063,2.990325,368.872,375.59075
1,22.25,0.011362361,4.06632297054923,69.89189,6.02686375,759.110835325635,11.6124725,12.9599,103.073499275,8.60864053040306,9.59365499999999,0.555780685471112,11.46625,13.0815,13.41,7.062,7.87449999999999,55.850195,93.7,12.71775,2.21065,3.04285,369.1835,376.686
1,22.75,0.008174012,3.32497186533787,60.850085,10.335644,786.046488535203,11.7743,13.3741311657587,103.08972946111,8.0394305,10.300469,0.645969598592074,11.2075,13.00575,13.4145,7.062,7.265275,55.848192725,93.6325,13.13175,0.964799999999998,2.760525,367.661,375.16
1,23.25,0.0097179825,0.157792,91.3851,5.72090345170807,806.493466963351,11.7494075,13.6530754195736,103.078191908333,6.59249556899631,11.393741,0.719091199999999,11.00625,12.942,13.419,7.062,7.265275,55.850195,93.6775,13.64175,0.666049999999997,2.7315,368.7305,376.3095
1,23.75,0.00684426199999999,1.52944681420717,76.7341149999998,16.3420812955096,813.887893525203,11.82352,13.6516240882872,103.0845848875,6.9954929215978,10.8808555615752,0.668942159428929,10.8,12.87925,13.418,7.062,6.53132499999997,55.857091725,93.5325,13.416,0.552674999999999,2.9051,365.15575,375.616
2,0.25,0.02026,1.46739119407377,39.3102659477847,2.839804450221,751.3226,11.0866393981383,11.6296526777472,103.077190261111,7.25312274999999,6.37669688917833,0.4567216,11.19175,14.124,11.4825,-7.0579,-7.48135,34.9021714749999,92.555,11.31975,-0.10315,2.88515,351.229,364.57625
2,0.75,0.00877012349999998,10.85627875,31.7031601590972,10.0488333005012,774.884075,10.4164334310952,11.3548014959008,103.055797146875,6.86899,6.56927031290455,0.483870525317701,10.9365,13.98,11.49525,-7.420725,-7.4748,36.9892094499999,93,10.9055,-0.33885,2.790225,351.7955,366.68925
2,1.25,0.00973472675,3.697076,46.0307200000003,25.0870088260681,800.82115,13.1029625,11.2620466272345,103.0625185875,6.55936042951838,6.17268034078919,0.476551092592115,10.6965,13.826,11.498,-7.420725,-7.4748,37.947854225,92.9,10.59325,-0.244075000000001,3.118325,353.96575,365.213
2,1.75,0.00770621525,0.192067825000001,33.1519767811356,4.14280293008022,802.805675,11.68284,10.7979666190883,103.057510728125,7.04012983434411,6.3243055,0.473200524999999,10.4665,13.654,11.508,-7.751725,-7.48505,37.1449419499999,92.8,10.406,0.208574999999998,2.5983,356.57025,364.8955
2,2.25,0.00841900675,-0.379688000000001,38.5222389311175,5.40988046675577,803.2347,11.4698159524274,10.986346500449,103.043933570139,6.76070129092073,6.04698875,0.427230335051053,10.25125,13.504,11.518,-7.7515,-7.484275,37.2895506999999,93,10.56675,-0.149775000000001,2.503,355.1075,364.7705
2,2.75,0.004363376,-1.30644225,39.7885,7.05609043929474,833.78125,13.4377849999999,10.8844727994278,103.0304,5.24625902639089,6.26045167042269,0.464156383485342,10.0455,13.352,11.528,-7.7515,-7.484275,35.033431725,93.2,10.34325,0.0362499999999987,2.911975,343.91225,363.36325
2,3.25,0.00829051725,8.7147705,41.0208763934641,3.42750159381281,835.7703,19.346285,10.8622382758134,103.047775,4.64530472119632,6.25929740060227,0.434472419804698,9.855,13.184,11.53525,-7.7515,-7.48505,35.634114225,93.355,10.3955,-0.0290000000000007,3.308,356.05325,363.9145
2,3.75,0.007136926,-0.560419393941971,35.9560735252745,4.09757749783441,857.203,12.055125,10.8535087626984,103.0676,8.13077225,5.491346,0.352373,9.6645,13.068,11.53525,-7.7515,-7.484275,35.1760382,93.4,10.254,-0.0648750000000006,3.2921,363.192,365.58925
2,4.25,0.01248298225,-0.242412675000007,30.572235,3.09929229469188,859.8474,19.842935,10.7454479289794,103.102275,7.94968553801746,5.35314250186522,0.396844699323309,9.48925,13.028,11.54975,-7.751275,-7.484275,33.104128525,93.51,10.2105,0.437174999999995,3.3872,357.85925,365.13275
2,4.75,0.00695399999999999,0.837507284303032,37.6865254681532,2.62490480223495,841.94145,13.8006225,10.7347707940836,103.113,7.66874675,6.1930376780625,0.412748253905671,9.314,12.99,11.557,-7.75105,-7.4835,34.3633370249999,93.555,10.15275,-0.221125,2.916625,358.3825,364.96975
2,5.25,0.008814482,3.26965975,34.8537323586537,3.28470787825091,862.0845,26.5196275,10.4537353580041,103.1252,7.425294,6.03977679974135,0.398571595131642,9.144,12.954,11.56425,-7.75105,-7.482725,34.72619375,93.7,10.00775,-0.1596,2.9013,359.80725,366.313
2,5.75,0.00994125000000002,10.42763725,29.84125,5.76574125,862.38525,23.4136649999999,10.4675202657379,103.136275,6.35573145879892,5.4753925,0.342948172638934,8.974,12.926,11.5715,-7.750825,-7.481275,34.644100475,93.6775,10.00075,-0.207325,3.523525,359.83775,366.46325
2,6.25,0.0112571625,0.307976318841664,30.29736,5.16102221973037,880.23072926682,23.66506,10.5253529029625,103.147725,7.8052007709237,5.460681,0.341477215458781,8.814,12.89,11.5715,-7.750825,-7.48205,36.074169775,93.6,9.9755,0.241724999999996,3.333025,363.346,365.81
2,6.75,0.0138491,-0.206594425,34.77058,2.67433222496081,869.971997496933,29.01872,10.1904117181564,103.1494,7.214524,5.80095426988078,0.380104632797536,8.63875,12.856,11.56875,-7.75105,-7.48205,55.892687725,93.7775,9.789,15.29425,6.479225,361.96025,366.269
2,7.25,0.02105508,0.948539800000001,73.50523,7.77441375,848.933161959952,27.09714,10.4174745273796,103.1698,6.89003449999999,6.1075785,0.39607115,8.46875,12.828,11.57325,-7.420725,-7.481825,142.3618235,93.6,9.49525,84.5425,19.611,354.57175,366.898
2,7.75,0.0050879065,20.329,66.9612180057216,8.39712094451397,873.834829116537,25.1308375,10.7706459188881,103.24035,7.9716685,7.151592,0.460181068927192,8.30875,12.854,11.5705,-2.03977500000005,-7.27785,336.68706175,94,10.25625,175.0875,30.7845,360.99,368.9195
2,8.25,-0.00247170775,53.64189,100.721271532603,8.65957099806863,868.832805680059,11.7453,11.3233387244541,103.270375,7.88878217543957,8.00446657479751,0.5345428544365,8.18875,12.882,11.56775,13.1805,6.976325,548.4231935,94.255,10.9675,283.0425,40.35825,363.316,370.96575
2,8.75,-0.0061892589,93.421505,135.315978851813,2.788806,854.23838561537,11.9221195406081,12.1352615992008,103.27765,8.24344543367485,8.7165985,0.626390343981363,8.212,12.954,11.565,55.43975,40.16075,705.761963,94.0875,12.18075,391.875,49.2905,361.321,378.43075
2,9.25,-0.0100260585,131.375746582462,136.551253422744,2.25731242845288,646.1209,11.2324001851524,12.9896,103.2638,9.7572845,9.07546927915825,0.609068341255109,8.31625,12.956,11.5695,93.775,78.19375,911.489045,91.3,12.9975,488.565,57.7755,364.466,392.0305
2,9.75,-0.00508194700000002,165.145825,166.416337712076,2.05169943198645,508.081753614113,11.2997818393588,14.1653373878261,103.2799,10.9204520943395,9.17263479097242,0.652345194366438,8.5005,13.066,11.57125,119.66,110.2775,1117.8791025,90.685,14.608,566.95,66.08775,368.076,407.183
2,10.25,-0.010633481,202.1367,218.824,1.70938063257269,486.9537,11.3854984747239,15.48,103.29815,12.395305,9.79689255880249,0.736912057848004,8.75525,13.182,11.5585,152.54,138.14,1324.4693875,88.51,16.1255,630.8275,73.67475,361.2935,424.22675
2,10.75,0.0187519809999999,240.90845,205.5098,2.05599754460826,492.006,11.3410618886911,16.8026,103.29675,14.233475,10.8638421383879,0.79855898679715,9.23175,13.296,11.55575,179.195,163.205,1452.103295,84.865,17.86925,682.8375,79.49375,365.47125,438.16875
2,11.25,-0.01299825,258.2913,244.251625,2.27544253825715,479.25295,11.4772828419186,18.004625,103.2575,16.4562245580462,11.0715150689188,0.753989504769188,9.6805,13.484,11.55025,203.44,175.84,1501.09229,84.95,18.74275,719.735,85.455,363.3205,452.7695
2,11.75,0.0239114325,292.9712,213.874849999999,2.52628059763512,467.181575,11.6983313087298,19.261775,103.20945,18.01922,11.0414305201285,0.746549884739417,10.5535,13.758,11.5375,217.4225,187.515,1585.5215525,86.4475,19.9805,748.0625,88.585,360.966,460.36175
2,12.25,0.03283976,279.621758485863,263.7037,2.1576715,463.04525,11.7565381799668,20.1894,103.152,19.5975599999999,11.29884,0.7832472,11.66,14.066,11.532,220.2375,191.5075,1606.7901625,81.91,20.61425,761.5025,89.465,355.3315,467.0235
2,12.75,-0.00802346300000002,265.78595,270.7382,2.44180436173074,455.505191732126,11.7865281874037,20.552,103.111,21.2007599999999,10.5137,0.8043408,12.6555,14.414,11.5265,214.265,194.7375,1604.0314725,81.51,21.52425,751.655,87.53,364.7725,470.53975
2,13.25,0.0292950774999999,261.26745,282.0378,2.31392846445265,450.669100795242,11.8641675136662,20.9667,103.07865,22.44685,10.5410185263828,0.817991825,13.34525,14.826,11.521,193.0275,182.2375,1521.4487525,81.0995,21.98875,719.7675,82.4875,368.81475,470.62875
2,13.75,0.00852410774999996,249.273871273722,267.070025,2.37386484129093,449.581962846075,11.9934430564617,21.486075,103.039975,22.8758624999999,10.500435,0.844697574999999,14.0305,15.138,11.511,170.7975,172.5775,1457.264715,80.186,22.451,676.6425,77.474,365.428,469.8095
2,14.25,0.00187570699999993,235.474426395212,278.971325,3.13419509716631,455.85065,12.7827059673392,22.067425,103.012775,24.3573375,10.0550325,0.793861649999999,14.45825,15.47,11.49825,152.92,158.6875,1346.0494625,81.01,23.03225,622.75,74.6145,372.9745,465.116
2,14.75,-0.01474770345,177.487759324371,246.15175,5.93224499999998,449.024625,12.246220361548,22.332425,103.00095,24.5590125,9.8700027004619,0.764821926403684,14.69475,15.682,11.49275,144.0275,135.0825,1221.6414425,78.853,23.50375,556.6775,68.9625,366.59875,457.5515
2,15.25,0.00950806847499986,154.115625,238.62925,2.790323,455.26015,12.31366,22.30785,102.990113178125,24.4160625,9.83938125,0.753764244146872,14.86925,15.874,11.4855,121.7275,111.9425,1037.142925,78.221,23.02875,473.31,60.29025,365.927,447.24475
2,15.75,-0.00162016400000001,123.1723,213.490475,2.45407375,450.5965,12.6145035462716,22.871575,102.989142354166,24.5341726356067,10.184457,0.70672965,15.223,16.042,11.46825,97.9775,90.755,833.0666075,79.5705,23.1655,378.3575,50.751,361.6355,442.82075
2,16.25,-0.00248284240000001,70.34935,186.770875,2.9090857484353,477.30625,12.47445,22.7297074968969,102.998456548263,23.2071588597945,9.97704824999999,0.720714475,15.50525,16.242,11.46825,68.734,64.87675,641.226414999999,78.63975,23.46,278.8175,42.50075,357.1025,429.55
2,16.75,-0.00235886015,31.83539,141.9518,4.48598268662964,444.937820590674,11.916215,22.5056345695176,102.994317480208,22.0843413154541,10.0787655,0.686720802942145,15.52975,16.328,11.4565,52.14025,43.168,452.8746305,82.98425,22.7665,181.2775,34.9045,357.50675,417.07375
2,17.25,0.004967153,-0.162210941438598,126.867730943994,4.30296,445.049019443963,11.7378214183476,21.4195,102.991403114583,21.6174899999999,8.98971225,0.677151425,15.52925,16.264,11.44925,40.405,25.61475,235.4097675,84.7725,21.39,89.3925,23.743,353.315,396.94325
2,17.75,0.00266715175,1.343905,102.192900247823,4.90514229581447,446.376316202133,11.91923,20.146725,103.016561680208,18.9423799999999,8.13962825,0.604043175,15.404,16.05,11.4475,30.841,24.5675,64.231050725,85.4975,19.5435,20.433,6.349575,355.67375,383.28375
2,18.25,0.00488178399999999,3.40472725,95.0133625,4.4195151730462,450.817,11.88812,18.7016,103.038853277778,16.808175,8.020898,0.5710666,15.154,15.96,11.433,22.96725,23.32475,36.706443725,85.15,17.56075,0.0849249999999998,2.614275,352.30225,376.31075
2,18.75,0.003662502,1.02998076452637,59.8636,3.41421126688852,458.566,11.9104925,17.7984,103.07243011111,15.3729875,8.00537,0.5392494,14.824,15.816,11.4385,20.8755,22.46875,37.8452932499999,84.95,16.37225,-0.083975000000002,3.63185,349.42725,375.7775
2,19.25,0.00862403599999996,0.782730932538497,56.940885,4.8259395202766,466.627077730222,12.16786,16.749125,103.086186369097,13.9217849999999,7.10824525,0.481371125,14.4445,15.756,11.4385,12.0745,16.47825,34.5172897249998,84.7975,15.103,-0.188675000000001,3.8852,351.8245,371.0605
2,19.75,0.00489687,2.64308825,63.8740302775379,6.69268548232765,464.614,11.685105,16.3592,103.090745755555,12.8518875,6.896568,0.5756784,14.05975,15.632,11.44675,7.64875,7.854625,36.7682917749999,85.855,14.551,0.309074999999996,3.537325,348.37075,370.644
2,20.25,0.00782180975,-0.963331850000006,65.3389899999999,2.81245468871002,482.019554431274,11.26319,15.812937615511,103.099571890624,10.7270251602862,7.5838655,0.546578300371329,13.6945,15.49,11.44225,7.2282,7.490725,36.6105569999999,86.465,13.67,-0.311025,3.19765,352.9435,371.336
2,20.75,0.0099175,8.26278406808366,51.6978369418816,3.36204728821635,497.598642845927,10.94487,15.5530097487131,103.092162129167,10.9097166399942,7.867774,0.570797526430958,13.33925,15.268,11.445,6.96895,7.4915,33.1684238,87.8325,13.842,-0.115000000000001,3.35055,354.72725,371.2965
2,21.25,0.00914034649999999,2.94072480802606,40.5831592091432,3.25755416826907,503.634933831048,11.1986976902319,14.82005,103.107592525,9.950598,6.763906,0.510608393933846,12.99925,15.102,11.4505,3.51617499999997,6.90442499999998,32.0079942,89.1775,13.6765,-0.102425000000002,3.291675,355.78475,371.65725
2,21.75,0.0116205,-0.629287726351025,38.7374049999999,11.2126245,500.7023,11.2117320035339,13.6525571885003,103.110434915278,9.038604,6.80063388547626,0.457654675,12.684,14.956,11.456,4.48952499999988,6.99384999999998,34.5484362249999,89.9,12.76425,-0.00720000000000027,3.057925,361.02175,370.767
2,22.25,0.01286,7.38919091831188,48.6259099999999,3.34170558410308,512.5989,10.6058899203765,13.4482159484856,103.093329527778,8.60187508177394,6.01493687637445,0.434091361265764,12.37825,14.818,11.4615,-6.13107500000001,3.17174999999989,37.4697554499999,91.5875,12.289,-0.00607500000000023,3.0733,357.5265,370.6
2,22.75,0.007709032,0.979011300547879,43.1730969363432,3.16589677142419,529.3255,10.6980785850893,12.9750852425677,103.09334291875,9.00879298344587,6.83725875,0.479645825,12.083,14.672,11.46425,-6.7815,-7.2759,37.1380452249999,91.24,11.91175,-0.0808750000000006,3.027675,349.094,369.72975
2,23.25,0.00598587499999998,1.30272449909297,44.0699163852113,3.37669672824123,549.412689022189,10.5247382548354,12.8258296559116,103.089516178125,6.83255311595567,7.14217550918792,0.488626916512632,11.8125,14.49,11.46975,-6.925825,-7.46505,31.6137685,92.2775,11.7295,-0.146425,3.075775,347.255,367.06775
2,23.75,0.0142921275,7.53483200000002,46.3946208093551,5.17672409836222,677.68860295932,10.2682860160032,12.0175858468054,103.097574690625,7.34999492203807,7.1179605,0.521091127041126,11.571,14.27725,11.47975,-6.925825,-7.46505,34.479468975,92.1775,11.48525,-0.252600000000001,2.724125,351.71425,366.29625
