DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,T_SONIC,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,5.75,543.141725,2.96745271792218,5.79388024955427,56.03494,9.07563916211903,43.7951965225727,345.53,348.3075,5.20707500000001,101.1344,0.074525,0.293275,99.6939434830621,0.3259,2.5917,8.23082077876144,8.64860000000001,5.10689999999999,4.0819,5.95555,5.786875,7.21725,5.23659999999999,4.59339999999999,4.7,5.750875,6.7758,7.3278,5.78427499999999,6.84075,5.932375,6.02255,6.3583,6.5261,6.97735,8.1655,6.831,6.1947,7.1935,6.5966,6.299875,6.699525,6.524375,7.27055,8.1205,0.6810798,2.09956700911747,8.62854773142299
1,6.25,549.4273,3.353685,10.7051505418809,35.4988625,8.45170697717341,31.6665625,342.005,348.5675,4.781,101.11325,0.078,0.28865,99.6049309383001,0.419500000000001,2.40015,8.20125308254281,8.555125,5.20819999999999,4.1281,5.885,5.766875,7.21725,5.29359999999999,4.65659999999999,4.69835,5.75215,6.7758,7.347225,5.78374999999999,6.768,5.95660000000001,6.052275,6.3388,6.520325,6.97735,8.1655,6.7246,6.15365,7.10195,6.634,6.260425,6.72005,6.463925,7.24955,8.12,0.550195999999999,1.94464036719379,8.19628830323852
1,6.75,547.0794,2.805714,7.6883349997351,51.0274024999999,8.30912436927382,37.8842583332222,341.18,347.935,5.42642500000001,101.16225,1.43415,0.7848,99.6918401393525,0.531175,2.4511,7.50833358808316,8.655875,5.17189999999999,4.0751,5.86305,5.766875,7.211475,5.3,4.71339999999999,4.695,5.750875,6.7758,7.265775,5.88319999999999,6.69525,5.98654999999998,6.0596,6.3388,6.505825,6.976825,8.18,6.7206,6.124675,6.98325,6.6873,6.24044999999999,6.699525,6.4844,7.27265,8.1005,0.55708995,1.44931729537848,7.888264
1,7.25,538.3565,4.65983256870275,8.44089122206411,46.2342234334949,8.35949136634668,28.058615,340.3875,347.2375,8.05300000000001,101.161375,29.204,18.0975,99.6611756756697,25.14325,12.82,5.87345041335968,8.73780000000004,5.05499999999999,4.035,5.82255,5.761375,7.211475,5.32979999999999,4.73359999999999,4.69335,5.750875,6.759525,7.2811,5.94164999999999,6.62725,5.94920000000001,6.061875,6.317825,6.4851,6.95635,8.18,6.811875,6.0757,6.8982,6.68415,6.22147499999999,6.719,6.4844,7.2527,8.1,0.612401,1.55276224118422,7.78050660085753
1,7.75,537.959859040161,1.82304225,9.93106050046113,37.475925,8.43397870626008,31.5847975,343.8775,346.43,26.27075,101.214,127.7375,96.665,99.7218341911875,118.62,49.272,7.73215705045318,9.067625,4.9868,4,5.79505,5.761375,7.211475,5.3398,4.77999999999999,4.66365,5.7324,6.7548,7.13815,5.94217499999999,6.5705,5.92920000000001,6.04115,6.2978,6.4851,6.95635,8.18,6.873,6.056225,6.7654,6.7073,6.20047499999999,6.691075,6.4439,7.25165,8.1005,0.55779325,1.61795341167655,7.6044315
1,8.25,545.651508049766,2.9185335,12.5488665005782,43.92447,8.81239096218862,37.80634,344.99,346.065,117.5625,101.316475,278.855,202.615,99.467585552723,222.82,90.125,8.73803915756011,6.10184999999999,4.8981,3.9949,5.82805,5.7556,7.211475,5.352,4.81952499999999,4.694975,5.732375,6.745,6.838575,6.04162499999999,6.51527499999999,5.92789999999998,6.020875,6.277325,6.4851,6.955825,8.18,6.9676,6.00825,6.67305,6.6935,6.164,6.71055,6.389,7.2432,8.1,0.5838266,1.72646904110424,7.843152
1,8.75,551.22225,4.43982064031199,16.906315498413,84.1133956762645,8.53819683123133,44.2075432915058,349.6975,348.88,174.225,101.3184,438.4975,302.44,99.326727652227,304.74,139.63,9.37561210901587,6.10267499999999,4.8649,3.9931,5.8095,5.7411,7.196975,5.405775,4.82547499999999,4.6743,5.728875,6.745,6.57787499999999,6.10309999999999,6.460175,5.90489999999998,6.0451,6.2768,6.4706,6.93535,8.18,7.17392499999999,6.0218,6.562425,6.66275,6.102,6.6811,6.431,7.2527,8.1,0.53053655,1.81398181098192,8.00536053540211
1,9.25,556.025375,1.905991,26.857520771985,103.82055,8.25777737708683,48.183205,349.6925,352.305,249.5525,101.306275,600.83,453.8625,99.2612316807978,395.43,200.1775,9.03071625172742,6.62907500000001,4.885,3.99,5.8581,5.7411,7.196975,5.485975,4.85402499999999,4.5925,5.72625,6.745,6.64252499999999,6.20514999999999,6.4058,5.88489999999998,6.06905,6.2568,6.479325,6.93535,8.1655,7.66875,6.0364,6.47875,6.668,6.082,6.681625,6.389,7.232175,8.1,0.62234675,1.85602667921816,8.2237895
1,9.75,547.791575,2.795992,33.4420418971028,106.147,8.55655842406914,64.01861,348.215,354.82,309.2425,101.305975,750.7375,580.1675,99.16724043105,475.7725,253.8625,9.88248891700346,6.883825,4.935,4.045,5.92695,5.7356,7.1912,5.51,4.94999999999999,4.59335,5.73435,6.7548,7.20062499999999,6.31077499999999,6.33325,5.88559999999999,6.07805,6.236325,6.479325,6.91435,8.16,8.30385,6.1856,6.3873,6.65935,6.10102499999999,6.701575,6.40295,7.2527,8.1005,0.607282925,1.95205644989531,8.892857
1,10.25,541.358276792819,3.47760053116957,38.4308373790137,123.491232867569,8.66881878370756,77.8142825,350.93,357.96,365.615,101.3234,893.35,639.710000000001,99.3476600894987,540.3625,267.2275,10.1048709233628,7.450925,5.0901,4.1201,5.9281,5.720375,7.1912,5.5198,4.96979999999999,4.59415,5.76775,6.7393,7.72454999999999,6.488025,6.298425,5.83197499999998,6.102,6.2358,6.49455,6.91435,8.16,8.505975,6.431225,6.32135,6.6478,6.05949999999999,6.681625,6.36245,7.232175,8.081,0.633124968563516,2.23543386235601,8.76243646844834
1,10.75,544.582475,2.2846965374078,45.0428067032756,143.217275,9.11569252234039,85.0246449999999,352.2175,359.8975,400.05,101.33,992.675,671.710000000001,99.3179402519085,584.7775,290.38,10.038342990189,7.2739,5.2601,4.25679999999999,5.94,5.720375,7.175975,5.463,5.01999999999999,4.595,5.76345,6.7348,8.51449999999999,6.7037,6.24615,5.85414999999998,6.08355,6.2158,6.503275,6.89485,8.16,9.08575,6.651225,6.277125,6.6161,6.05949999999999,6.6916,6.38137499999999,7.26525,8.081,0.675332155768701,2.7029469262906,8.63148055729286
1,11.25,540.181275,2.0436645,57.4874672523085,161.0921,9.58201472480968,106.513875,353.855,363.485,422.615,101.2825,1075.2,766.242500000001,99.1993481975959,620.3325,328.8075,10.2919338056346,8.5914,5.317,4.40499999999999,5.93,5.7146,7.185425,5.96675,5.104,4.6,5.74965,5.909725,9.40275,6.7457,6.2146,5.87832499999999,6.080325,6.195325,6.5185,6.89435,8.16,9.83625,6.944725,6.2154,6.6408,6.115,6.66215,6.410775,7.233225,8.12,0.7919519,3.08441416743965,8.8612315
1,11.75,530.8137,4.34391566820873,67.9291577425007,178.461272585891,9.91276826169179,132.83875,354.455,363.985,444.6325,101.21845,1130.625,762.027500000001,99.2946897890629,631.43,329.9625,11.1027150847499,8.879,5.468,4.48999999999999,5.9102,5.6946,7.1702,6.025,5.1375,4.6,5.8132,5.885475,10.2315,6.67099999999999,6.179,5.83569999999999,6.076375,6.1753,6.513,6.89435,8.1655,11.0055,7.28915,6.163125,6.5956,6.15135,6.652175,6.429275,7.263725,8.1015,0.618345925,3.43051044767762,8.9829205
1,12.25,513.561,2.2402925,72.1701370043621,162.17205,9.52243136556401,136.181125,355.76,366.42,446.435,101.164225,1152,794.0075,99.3415691272938,639.705,340.6325,9.57698898685579,9.4803,5.6601,4.51689999999999,5.926525,5.6946,7.1702,6.0085,5.18775,4.617,5.84,5.926725,10.2465,7.04407499999999,6.14595,5.84669999999999,6.06765,6.1543,6.5185,6.873875,8.16,11.75425,7.5435,6.1471,6.6202,6.17235,6.661625,6.42305,7.22325,8.0815,0.61475855,3.67850297412584,8.94854544599472
1,12.75,508.02315,2.64036254238489,78.2226656706583,173.267283460983,9.32260108900659,141.040343100181,352.3125,368.205,443.0325,101.1249,1132.575,734.500000000001,98.858185361862,613.6475,315.655,8.9705066287306,9.78700000000001,5.8801,4.57819999999999,5.927025,5.6946,7.1702,5.778925,5.21985,4.681575,6.007225,5.787,10.711,7.36925,6.169,5.86887499999999,6.0637,6.174275,6.513,6.87335,8.1655,12.5825,7.7479,6.11495,6.6055,6.2257,6.632175,6.4386,7.234275,8.019,0.6789645,3.88249563749385,9.20246078999504
1,13.25,496.41575,2.18701975477935,66.5153416600975,149.070202775695,9.63389252335314,146.6061,358.115,369.1825,429.795,101.0946,1112.2,597.085,98.9241470394431,592.605,268.005,10.6760926997077,9.77125,5.85725,4.635975,5.944025,5.6801,7.1702,5.936,5.3,4.63574999999999,6.2945,5.78245,11.56025,7.773,6.16555,5.9105,6.06969999999999,6.1646,6.4983,6.8827,8.152,13.40075,7.9815,6.1167,6.556975,6.258625,6.6284,6.461625,7.2316,8.0825,0.709130240363216,4.16627617056801,8.76026763098969
1,13.75,491.398125,2.7603315,70.0337669610614,149.440127493677,9.37801230372265,148.993375,354.63,369.4475,391.16,101.0442,1029.525,506.8425,99.0553513919211,551.41,235.0225,11.1846981044379,9.73589999999999,5.86182499999999,4.678475,5.9536,5.669,7.144,6.075,5.31225,4.7,7.12125,5.755275,11.9815,8.1875,6.143625,5.9105,6.06169999999999,6.1835,6.492,6.86275,8.152,13.12,8.184,6.14385,6.5645,6.291875,6.60785,6.469375,7.2526,8.06,0.666141049999999,4.15650701941648,8.8642345
1,14.25,502.903025,3.08323470540003,61.3002714190121,137.05585,10.4475466985924,136.4943,354.11,369.9925,345.3825,101.0118,938.1,444.950000000001,99.2383353290488,495.095,212.2475,11.4659935895666,10.2185,6.115175,5.11052499999999,6.0198,5.6746,7.1492,6.2745,5.2955,4.717,7.5702,5.77055,11.68075,8.4205,6.111225,5.90242499999999,6.047525,6.192725,6.4775,6.85235,8.1455,12.7005,8.3415,6.1635,6.486575,6.2933,6.601675,6.4513,7.255275,8.082,0.695117674686641,4.20248039288402,9.2895675
1,14.75,509.95775,2.93740511399284,63.8310394379487,129.936776012108,9.91048639588526,123.24225,358.8725,366.815,283.055,101.002225,821.25,381.445,99.1944209247274,435.0275,177.555,11.8858667150696,10.209,6.34935,5.10324999999999,6.04,5.6536,7.1492,6.233,5.24975,4.767,7.59,5.72805,11.64525,8.5015,6.0785,5.88789999999999,6.02935,6.2322,6.472,6.83285,8.151,12.14325,8.44775,6.186875,6.49285,6.3281,6.580675,6.4722,7.1938,8.017,0.640053585656616,4.11757015687658,8.92758004563503
1,15.25,529.72375,2.53036,52.0809410029629,105.96735,9.9819844855189,113.552775,353.9175,366.74,229.2325,101.013875,669.575,260.96,99.2363157881095,348.795,135.6725,11.8980304677979,12.0064,5.97335,5.118,6.0702,5.6536,7.1492,6.27525,5.2295,4.85,8.314,5.7,10.509,8.56225,6.12265,5.88944999999999,6.040625,6.25215,6.456775,6.83285,8.151,10.8255,8.51875,6.205,6.4679,6.363,6.59065,6.4722,7.2453,7.9958,0.650441552882251,3.91026055185153,8.69363875
1,15.75,540.523375,2.8603035,39.8526522238579,84.687700745191,9.89500409541911,97.2160874999998,354.0975,364.9525,138.38,101.028375,481.1025,176.515,99.4886920499889,245.5525,85.2875,11.798999466861,12.5207999999999,6.08262499999999,5.089275,6.15,5.6536,7.143425,6.287675,5.25300000000001,4.87167499999999,7.428,5.7,9.94199999999999,8.61,6.2512,5.90299999999999,6.0229,6.25215,6.456775,6.832325,8.1365,10.42725,8.4915,6.22025,6.458675,6.3978,6.570175,6.4702,7.213275,8.062,0.5970498,3.60181751658417,8.464974
1,16.25,526.567525,2.7874825,44.610639851852,82.6062566916406,9.92790895721894,92.0169,356.325,362.1,63.6572500000001,101.061575,323.395,86.5775,99.1768926788367,160.9075,41.96625,10.6765314069865,9.26880000000001,5.490575,5.090575,6.16,5.6481,7.1282,6.207425,5.242425,4.914075,5.9425,5.7,9.76524999999999,8.52175,6.376375,5.90457499999999,6.034175,6.25165,6.442275,6.81185,8.1365,10.07025,8.41625,6.243625,6.4138,6.406025,6.531225,6.45725,7.203775,8.06,0.804735,3.49119272460891,8.594565
1,16.75,563.2748,2.224205,35.3278026254924,55.5055973695441,9.70477951957258,64.2864953626055,355.9475,361.3475,8.9435,101.092625,143.0125,26.513,99.6159373997572,65.8607500000001,14.3575,9.69016700493649,9.25610000000004,5.3953,5.00075,6.1766,5.6336,7.1282,6.053825,5.2419,4.97925,5.7585,5.7,9.55925,8.37425,6.492,5.91664999999998,5.998675,6.270625,6.421275,6.81185,8.131,9.70425,8.313,6.238,6.4096,6.4433,6.539675,6.4604,7.183825,8.03525,0.700818675,3.13052219023671,8.66174075
1,17.25,561.910075,2.51492225,26.2890652509169,64.2537657138335,9.45528702772741,60.0719440619037,357.73,361.175,4.21694999999999,101.1665,39.23625,3.8152,99.2437693555192,16.6005,3.0001,8.7663276760988,9.13362500000004,5.22905,4.994475,6.19,5.6336,7.1282,5.84425,5.254325,5.029675,5.675,5.7,9.38275,8.2265,6.433125,5.94164999999999,5.972175,6.2906,6.421275,6.79085,8.1365,9.34775,8.19025,6.2262,6.3686,6.479725,6.500725,6.455675,7.184875,8.01675,0.7233894,2.58998414919395,8.53426956174826
1,17.75,564.607999999999,2.069096,23.9097821649747,57.0305840006525,9.42707566212406,99.8003600000001,351.1575,360.325,2.43865000000001,101.111,2.910575,0.3031,99.3205561549943,0.348150000000001,2.045625,9.59388843680284,9.179375,5.0572,4.978975,6.2,5.6336,7.1282,5.63775,5.23725,5.133,5.6825,5.69745,9.16225,8.06825,6.39175,5.95474999999999,5.96345,6.2906,6.40605,6.79085,8.1365,9.102,8.051325,6.205925,6.330175,6.515,6.490225,6.4639,7.1938,8.012,0.632234625,2.33557684701518,7.85404652060215
1,18.25,568.850899999999,2.5792005,19.0010904173109,41.6496220067883,9.35030498693289,64.4168525,351.5,360.2575,2.09700000000001,101.0918,0.077,0.296275,99.1435039095115,0.107825,2.170475,10.2639549616961,9.22675,4.923525,4.92345,6.2136,5.613325,7.1227,5.4665,5.1585,5.217,5.685,5.69745,8.887,7.898575,6.30775,5.9436,5.943175,6.290075,6.39155,6.76985,8.1365,8.9175,7.940025,6.192075,6.32095,6.5171,6.5097,6.4639,7.204825,8.06,0.628531525,2.15926947378659,8.60443
1,18.75,509.49765,3.52356625,15.2624545559634,41.7279479127302,9.18880235451115,57.215437633178,350.37,361.005,2.27242500000001,101.142,0.075525,0.2961,99.3699332961949,0.212175,2.0612,11.0989539965465,9.07875,4.7572,4.852,6.2536,5.627825,7.1082,5.283,5.11675,5.233,5.61445,5.73995,8.70125,7.774225,6.256,5.99029999999999,5.92795,6.269075,6.38605,6.76985,8.1365,8.821,7.8387,6.17765,6.300725,6.5023,6.4887,6.4598,7.184875,8.064,0.6119266,1.96445146162583,8.45788225
1,19.25,532.366625,2.43032875,15.1433423537834,54.9188920896319,9.3021998847697,59.84456,355.4,360.6575,3.353975,101.175,0.075,0.295275,99.5673545045886,0.140775,2.144175,11.5988099843503,8.965875,4.539775,4.807275,6.2834,5.613325,7.1082,5.1125,5.0455,5.267,5.6,5.78005,8.70125,7.67134999999999,6.186875,5.96959999999999,5.902175,6.28905,6.38605,6.76935,8.1365,8.841,7.778325,6.160225,6.24345,6.4864,6.4487,6.4639,7.161775,8.017,0.5512025,2.11790254763717,8.1027855
1,19.75,502.811225,2.17481008476267,9.91030020826105,46.5075491399417,9.19153091723786,53.2328168994569,348.25,359.9525,3.82185000000001,101.193025,0.076,0.29455,99.5597398099163,0.11025,2.04725,9.88660928129358,8.98100000000003,4.361475,4.729475,6.2936,5.613325,7.1082,4.92525,4.94975,5.333,5.6297,5.77495,8.68175,7.60992499999999,6.097625,5.9714,5.887675,6.30855,6.36505,6.74985,8.1365,8.832,7.722625,6.1808,6.234225,6.4716,6.438725,6.4619,7.154375,8.033,0.541544523907622,2.22538344416991,7.95735303438866
1,20.25,543.3396,3.50663945395166,10.886752749955,30.814168036046,9.16487511008592,49.076639297706,344.445,358.1975,3.02905,101.18225,0.075,0.2921,99.4451694321286,0.0826250000000003,2.112225,9.59336347974143,8.715825,4.261975,4.65802499999999,6.309725,5.613325,7.102425,4.779,4.87475,5.417,5.66365,5.77495,8.60374999999999,7.56847499999999,6.0285,5.988,5.86695,6.288525,6.35055,6.74985,8.122,8.8005,7.6927,6.189725,6.2095,6.4474,6.4382,6.4557,7.153325,7.9819,0.673761149999998,2.10476110378102,7.711253
1,20.75,548.1834,2.30868557444187,11.0312450072684,43.38508,8.9620780045667,44.7441683809816,337.8625,356.19,1.58532500000001,101.197775,0.075,0.2921,99.6393788482789,0.157525,2.06505,9.18358559676443,7.82697499999999,4.1675,4.574275,6.3127,5.613325,7.102425,4.721,4.75825,5.467,5.630525,5.7894,8.45649999999999,7.50704999999999,5.941875,5.9962,5.85245,6.288025,6.35055,6.72885,8.122,8.702,7.67275,6.2018,6.1685,6.4117,6.418725,6.4598,7.153325,7.961,0.658359099999999,1.95677583251482,7.974785
1,21.25,532.1375,2.7002705,11.2933190003326,43.72811,9.52940862624656,52.0047769867536,343.785,354.7775,1.68215,101.22055,0.075,0.291375,99.5362268360326,0.218725000000001,2.03395,8.42659210366948,7.5054,4.08375,4.445725,6.264025,5.613325,7.0872,4.625,4.6625,5.483,5.6747,5.787,8.47649999999999,7.44562499999999,5.837625,5.99897499999999,5.8409,6.2875,6.335325,6.72885,8.122,8.7985,7.63385,6.2103,6.132225,6.3896,6.4077,6.4598,7.1444,8.037,0.611706825000001,1.94686715985183,8.47647357422671
1,21.75,552.96235,1.94231941897848,9.65924773642123,42.1739591808792,9.10223357261659,72.2926495355461,343.635,353.9425,3.72975000000001,101.21325,0.076,0.29555,99.6097755234196,0.283525,2.124375,7.93816658392038,7.0989,3.933,4.295225,6.194225,5.607825,7.0872,4.45025,4.62475,5.533,5.661975,5.77495,8.43974999999999,7.36469999999999,5.855125,5.9796,5.82090000000001,6.307,6.320825,6.72885,8.122,8.859,7.6034,6.2218,6.07495,6.3727,6.406175,6.4577,7.1108,7.965,0.692114299999999,2.01434103327643,8.9266075
1,22.25,555.08545,2.3066485,11.7785442387277,53.9555524999999,9.31130122204556,56.2092399999999,338.43,351.41,4.519925,101.212,0.077,0.295275,99.5301340742567,0.340425,2.263625,7.70445737457604,7.3781,3.9675,4.194475,6.1995,5.5926,7.081425,4.403175,4.520575,5.504075,5.6925,5.7813,8.60649999999999,7.30427499999999,5.85775,6.0118,5.7999,6.288025,6.31505,6.708375,8.122,8.9775,7.574475,6.2218,6.0652,6.343375,6.42565,6.44795,7.100825,7.975425,0.729655265074392,2.25185477897808,8.16873875
1,22.75,539.5684,2.9094565,14.5140753233523,40.74069,9.28188065427476,70.2054374085747,341.47,352.7025,4.924875,101.2185,0.07705,0.291825,99.6406251014236,0.358575,2.232275,7.57338128827699,7.63505,4,4.0897,6.18755,5.5926,7.081425,4.39,4.4225,5.601575,5.6925,5.770775,8.52949999999999,7.24707499999999,5.90749999999999,6.02,5.77412500000001,6.30855,6.31505,6.70785,8.1075,8.9085,8.24275,6.446,6.041,6.320875,6.425125,6.44795,7.1234,8.01675,0.669824,2.17035778645222,8.40186431004605
1,23.25,541.358025,1.8290355,11.4119620833744,31.5445568111859,9.36385197602329,59.303805,344.155,352.29,5.1008,101.20955,0.07805,0.290275,99.6437662055871,0.240175,2.22875,8.01596960010916,8.29112500000003,4.0675,4.01675,6.18245,5.5926,7.081425,4.376825,4.34065,5.601575,5.676775,5.782,8.26524999999999,7.21137499999999,5.91679999999999,6.00535,5.759625,6.30905,6.299825,6.707325,8.1075,8.312,8.3593,6.5834,5.9832,6.2876,6.433575,6.44795,7.08135,7.980675,0.742550699999999,2.0174213366616,8.81600619348497
1,23.75,545.52205,6.54219599999997,11.0781229160832,70.5621874999996,9.41724935111427,43.423215,345.0325,350.43,4.74155,101.1894,0.076525,0.290275,99.6528606516785,0.3431,2.006225,9.07979892181174,8.3275,4.10125,3.9675,6.185,5.5926,7.081425,4.327575,4.235675,5.518,5.6925,5.767275,7.87285,7.17339999999999,5.95795,6.02,5.733125,6.3101,6.299825,6.687825,8.122,7.75155,8.271575,6.773625,5.979,6.26445,6.443075,6.4433,7.14335,8.0001,0.617262,1.97155358320625,8.57327798765482
