DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,-0.1348315,-12.637780075,389.6870885,2.7312847975,-0.1404615,-6.938839425,360.170337,0.5811793195,-93.039097,0.0885283575,-12.155243,13.553448,70.45931,0.079094458375,0.46698467625,-100.81203325,0,0,167.535469,0,255.6701385
1,0.75,-0.113677625,-14.647076775,389.859252,2.71063278,-0.1163155,-5.216669475,360.100072,0.66359938875,-107.73919,0.079025195,-12.115134,12.438142,70.46119,0.075127116125,0.60247081,-99.709273975,0,0,167.548267,0,256.568352
1,1.25,-0.177393,-7.2038060225,389.78853275,2.4124813325,-0.1303355,-4.025023205,360.121175,0.6521664135,-111.49660125,0.09014477545,-11.7803915,13.029532,70.4572325,0.0769125234,0.4188458665,-102.21308,0,0,167.629717,0,256.386038
1,1.75,-0.159585,-13.21888175,389.716938,2.19650825,-0.1142675,-4.1659816,359.9331005,0.683157256,-107.655941,0.0703057563,-11.6226415,13.894964,70.4527575,0.0768923422,0.431421629,-102.30381,0,0,167.024951,0,256.848588
1,2.25,-0.1807515,-9.626238035,389.7688885,2.68066638,-0.09369195,-4.72497085,360.083074,0.58151843,-106.423023,0.0631949055,-11.8418825,14.196628,70.46869375,0.0893082588,0.404871716,-102.85470075,0,0,166.381707,0,254.02417525
1,2.75,-0.157581,-7.6863586,389.85821125,2.6604168525,-0.1614975,-4.65815263,359.96521725,0.5121808105,-101.0515579,0.086584182075,-12.35420625,13.74875,70.4406025,0.0803799707,0.4386155915,-103.172398,0,0,166.734648,0,256.843276
1,3.25,-0.1221309,-12.514881375,389.89410875,2.612096445,-0.1329705,-5.044342945,360.121781,0.3935483475,-90.282596725,0.085296508,-12.1788335,13.107168,70.386685,0.071391783,0.595673358,-103.268732,0,0,166.637258,0,257.5590625
1,3.75,-0.140278,-7.6155622125,389.911638,2.50235615,-0.14639875,-4.09159438,360.04214125,0.61744342475,-112.666136,0.071299352925,-12.005209,13.221774,70.369145,0.073228899,0.342535225,-103.051267,0,0,166.31727,0,258.217257
1,4.25,-0.1368785,-14.34914955,389.85686,2.4371240585,-0.10219185,-6.678125935,360.09286125,0.58133071175,-133.464528,0.0816701327,-12.24359575,14.0879115,70.358413,0.083151803,0.37826717575,-102.67098375,0,0,168.1891735,0,258.9588925
1,4.75,-0.1579505,-13.77706045,389.838674,2.717322115,-0.1130335,-5.19848175,359.9698205,0.5618796625,-118.926712,0.0776359066,-12.6852065,12.92747175,70.333529,0.0832060954,0.315892491,-102.169088,0,0,170.27846475,0,254.998517
