DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,H2O,NETRAD,PPFD_IN,PPFD_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,W_SIGMA,V_SIGMA
1,0.25,1.705975,2.25375,35.73275,8.52769999999997,1.10425,1.665875,445.31955,442.790425,9.450175,1.6935,0,0,7.546,100,4.9045,100.8,5.15215,5.3452,6.9304,8.595,6.17,7.1798,7.5693,3.36232499999998,4.263875,4.16227499999999,8.75875,5.601875,1.974875,2.23909999999999,1.38054,2.11024
1,0.75,1.7131,2.322,26.5437999999999,7.66707499999995,1.0738,1.5003,492.824125,442.51925,9.45825,1.78595,0,0,7.3235,100,5.0125,100.7741,4.986,5.4506,6.93185,8.62949999999999,6.218025,7.18025,7.4952,3.50325000000001,4.2258,4.122,8.71299999999999,5.60334999999999,1.764125,2.24515,1.39066,2.0993
1,1.25,1.63775,2.351125,26.5236,6.82059999999999,1.10625,1.16475,494.56075,443.3406,9.481625,2.91649999999999,0,0,7.63599999999998,100,5.13915,100.75665,4.97495,5.447,7.02585,8.61,6.13835,7.1685,7.51484999999999,3.40822499999999,4.2071,4.404125,8.6605,5.4533,1.5188,2.044025,1.459315,2.24785
1,1.75,1.71745,1.9208,25.11025,12.105225,1.1152,1.2186,492.118625,442.3845,9.676875,4.063725,0,0,7.83709999999997,100,4.9808,100.73375,5.0488,5.486825,6.90999999999999,8.61800000000001,6.133625,7.1729,7.55985,3.52325,4.27835,4.265,8.80075,5.397,1.4632,2.0175,1.44394,2.0873
1,2.25,1.8818,1.93655,30.10055,5.8028,1.146675,1.455275,492.41355,442.278525,9.628,3.749375,0,0,7.25889999999999,100,5.050875,100.7555,5.163625,5.4913,6.9872,8.63875,6.07625,7.1768,7.597375,3.4273,4.1561,4.240375,8.725,5.48995,1.47,1.998525,1.445445,2.1595575
1,2.75,1.7322,2.405375,32.228725,11.1697499999999,1.136225,1.150325,492.70385,442.116475,9.377625,3.13345,0,0,7.17419999999998,100,4.77045,100.794925,5.10355,5.456375,7.085375,8.64799999999998,6.09840000000001,7.154125,7.428,3.42955,4.165575,4.09439999999999,8.75725,5.562175,1.4692,1.92247499999999,1.4038975,2.0366825
1,3.25,1.862375,2.69005,31.0628999999999,8.66649999999998,1.1541,1.061975,495.498075,441.572575,9.19575,3.24015,0,0,7.17339999999998,100,5.0478,100.7942,5.04615,5.57214999999999,6.96192499999999,8.642,6.266875,7.15765,7.59549999999999,3.49502499999999,4.132625,4.141625,8.723,5.5412,1.5334,1.81765,1.4903,2.2083
1,3.75,1.6764,2.1238,25.129075,4.75144999999998,1.1764,0.858024999999999,499.158,440.622,9.25519999999999,3.094825,0,0,7.1961,100,4.857225,100.793475,5.05894999999999,5.59,6.96,8.64125,6.287375,7.106625,7.513675,3.499975,4.1214,4.11845,8.694,5.543575,1.3286,1.51367499999999,1.43045,2.161905
1,4.25,1.775,2.0958,30.1254,7.7701,1.1265,1.49885,495.624225,441.024,9.3572,2.4689,0,0,7.46669999999999,100,4.816375,100.79275,5.04805,5.61,6.948,8.6625,6.3092,7.169075,7.4953,3.55605,4.1091,4.2432,8.622,5.40244999999999,1.47420000000001,1.6999,1.37765,2.0805725
1,4.75,1.829525,2.13625,28.5751,8.99075,1.1266,1.1036,496.4648,441.533475,9.438825,2.21869999999999,0,0,7.41069999999998,100,4.94535,100.8,5.2585,5.568625,6.88325,8.6525,6.3356,7.0775,7.4698,3.5414,4.105325,4.1553,8.6855,5.42945,1.2688,1.54715,1.37577,2.2250375
