DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU
1,0.25,393.205938,4.520999,1950.4385684,-0.537738,-44.584225775,-73.689699125,-17.962081975,0.120223,0.0292638,0.1154908,0.0296382,100.860875,63.946,0.0326000000000001,0.0788758,3.2802878,0.0802415,2.3426,2.4503998,2.4203998,2.4031334,2.474267,11.127,-73.421505,0,0,-3.913043,-0.076923,253.861549,305.6970774,-0.466031575
1,0.75,392.987327,4.333686,1946.5817855,-3.18657975,-67.45388265,-75.5883785,-15.37865,0.103027,0.0254366,0.1201928,0.0268448,100.802125,63.564,0.026506,0.0681898,2.7084678,0.0711859,2.3451336,2.4061998,2.422867,2.4030666,2.467467,11.127,-73.1994936,0,0,-4.1739134,-0.076923,255.829794,305.0937268,-0.568655225
1,1.25,393.113171875,4.397953225,1959.4177084,-1.70911225,-61.8371907,-83.60520725,-26.8613095,0.1848874,0.023869,0.1179106,0.0257522,100.754,62.486,-0.3334,0.0630198,2.8114036,0.088863,2.3343334,2.3592664,2.4080002,2.4030666,2.4716664,11.127,-74.2489914,0,0,-4.1739134,-0.0615383999999999,255.4215656,304.0837964,-0.5483487
1,1.75,392.478896925,4.04004015,1948.94507135,-0.3944585,-59.946337125,-86.6882961,-39.6811986,0.0882248,0.0225914,0.1001114,0.0302084,100.80525,64.49,-0.6846,0.0613636,2.118539,0.0752912,2.3209998,2.348867,2.408533,2.392067,2.464133,11.127,-73.9770256,0,0,-3.9710142,0,255.5941166,303.696546,-0.5886837
1,2.25,393.3881601,4.14190165,1961.2922822,-1.36478025,-40.61175015,-82.9377172,-16.7528603,0.1282952,0.0216864,0.1054602,0.0250612,100.8,66.028,-0.8376,0.0435576,2.0140964,0.0771476,2.3178002,2.3668,2.4066,2.3917336,2.456933,11.127,-72.5881146,0,0,-3.985507,0,255.0464782,302.9451124,-0.5623215
1,2.75,393.68183275,4.20073075,1957.441007575,-1.956527,-47.10718615,-77.732847975,-9.336968225,0.164305,0.0241442,0.1238526,0.0240294,100.79725,66.644,-1.155,0.0383642,2.0846334,0.083460375,2.3097336,2.3476664,2.408933,2.3976666,2.4553334,11.127,-72.0888132,0,-0.1702128,-4.0434782,-0.153846,254.0082396,302.59591,-0.60384015
1,3.25,394.1748061,4.0572678,1954.3067996,-1.325714125,-66.47359,-69.7788746,-11.2207363,0.1689158,0.0232054,0.0972934,0.028615,100.775125,68.78,-0.7748,0.0353136,1.7752928,0.0773404,2.3081998,2.333267,2.4113336,2.3922,2.4580002,11.127,-74.047737,0,-0.1702128,-3.985507,-0.076923,253.116361,302.9359,-0.598724375
1,3.75,394.128455825,4.271167575,1949.01026305,0.117258975,-44.954709,-62.882757225,-12.493556,0.121982,0.0252256,0.102825,0.0279094,100.78975,72.156,-1.2106,0.0411004,1.6380308,0.0763519,2.297467,2.3425998,2.4232002,2.392333,2.4573998,11.127,-71.917391,0,0,-4.130435,0,253.7243628,301.7331944,-0.58727285
1,4.25,395.83964575,4.33704255,1951.6962322,-2.4206996,-59.7727364,-80.788679025,-9.6426752,0.0961166,0.024793,0.103592,0.0308172,100.807375,72.29,-1.4574,0.0332728,1.336893,0.0801087,2.299467,2.333067,2.4192664,2.3861334,2.4585334,11.127,-73.427179,0,0,-3.8985504,-0.076923,251.195437,300.8105782,-0.660998
1,4.75,392.931786,4.0831918,1959.154067725,0.448932675,-48.165750125,-90.5683978,-15.375984,0.1368826,0.0221176,0.1063752,0.0252056,100.841625,70.858,-1.5896,0.03239,0.186150800000001,0.075645525,2.2856,2.3336,2.4198666,2.3866002,2.4564002,11.127,-74.0051568,0,0,-3.913043,-0.076923,250.5855336,301.4749246,-0.5423904
