DOY2,HR2,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,T_CANOPY_1_1_1,PA_1_1_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,NETRAD_1_1_1,G_1_1_1,USTAR_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,PPFD_BC_IN_1_1_1,PPFD_OUT_1_1_1
1,10.75,-26.36575,-27.42375,76.8395,76.218,-12.8485,-12.63825,-12.471,-12.038,-11.22475,-21.3555,102.71,2.39425486,2.39542,2.188185667,1.919318385,2.3814,0,0.856174699,209.60133265,221.66121225,4.615,-4.081461997,-5.421581197,0.2016954695,-9.32690192,-1.025477184,-0.008733763,-3.9878424655,-4.4732352945,-5.9925,-5.1517463235,-5.3775,0,2.989
1,11.25,-26.306,-27.44975,77.099,76.31025,-12.84875,-12.63775,-12.4745,-12.05125,-11.2255,-21.78325,102.735,2.517404595,2.337867005,2.06088953,1.78222271,2.31245,0,0.913403614,209.46486725,221.48169805,4.818,-4.185103026,-5.446153846,0.1846146645,-9.904825051,-0.400563505,-0.02418968,-3.9907534245,-4.4843137255,-5.9221296295,-5.012132353,-5.39037037,0,3.052
1,11.75,-26.40425,-27.45825,76.9745,76.20275,-12.8525,-12.615,-12.48675,-12.05225,-11.22525,-21.47425,102.7325,2.60658,2.33855,2.17842,1.868955,2.294755,0.031626506,1.520331325,208.8129626,220.7472949,5.6235,-4.789013374,-5.469444444,0.194855036,-5.6971327135,-1.019758855,0.014224432,-3.991952055,-4.4576470585,-5.870185185,-4.9885110295,-5.3583333335,0,3.419
1,12.25,-25.94975,-27.08925,77.24725,76.337,-12.85925,-12.608,-12.484,-12.0255,-11.21975,-21.51,102.7225,2.61683638,2.3838,2.09885,1.87743,2.37473,0.201054217,1.787650602,208.5962276,220.20899945,6.45,-5.9424972625,-5.44508547,0.17747902,-8.365995434,-1.900643865,-0.012285722,-4.2356164385,-4.43254902,-5.828240741,-5.082352941,-5.3355555555,0,3.454
1,12.75,-26.287,-26.97875,77.26475,76.649,-12.84925,-12.62475,-12.48025,-12.02325,-11.21525,-21.63,102.71,2.51125,2.3722,2.058145106,1.843787055,2.128225,0.577560241,2.3704819275,208.9052244,220.873496,7.934,-6.054236885,-5.474786325,0.189693075,-8.533829608,-1.159945041,0.020080541,-4.2412671235,-4.424607843,-5.791388889,-4.9509191175,-5.342222222,0,4.253
1,13.25,-26.264,-27.06925,76.89825,76.538,-12.81975,-12.60475,-12.49,-12.01625,-11.21525,-21.6385,102.725,2.50820302,2.428461285,2.079810713,1.83808,2.161365,1.009789157,2.926204819,209.4637598,221.60860785,8.624,-6.28036037,-5.478846154,0.1893029935,-8.667049949,-1.7521838615,0.063078612,-4.233390411,-4.4440196075,-5.758888889,-5.0610294115,-5.333333333,0,4.9835
1,13.75,-26.37175,-27.01,76.79175,76.612,-12.82675,-12.6015,-12.4775,-12.03375,-11.22275,-21.407,102.7325,2.5042,2.2716,2.06361,1.744365,2.12547,0.966114458,3.209337349,207.68927965,221.6653981,8.818,-6.426165822,-5.59957265,0.198516876,-6.233906885,-0.9943441075,-0.036724222,-4.2218321915,-4.4314705885,-5.737037037,-4.926011029,-5.328425926,0,5.046
1,14.25,-26.2655,-26.83175,77.0095,76.5335,-12.85225,-12.6085,-12.47625,-12.01025,-11.212,-21.422,102.7275,2.426536305,2.190896645,1.993615,1.7329537525,2.09107,0.888554217,2.740963855,206.6582709,222.0221404,8.596,-6.198865347,-5.6044871795,0.1660447615,-5.888903496,-0.062553968,-0.064072119,-4.106164384,-4.404117647,-5.7337037035,-4.872610294,-5.349814815,0,4.694
1,14.75,-26.27175,-27.09275,77.423,76.4665,-12.8245,-12.614,-12.49,-12.00825,-11.223,-21.327,102.7475,2.537455105,2.34542064,2.059468109,1.79392678,2.2778,0.55873494,2.425451807,205.289439,220.0622997,7.579,-5.698027533,-5.611752137,0.145487247,-3.674750732,-0.00734896,-0.055686731,-4.127054795,-4.50627451,-5.736111111,-4.911213235,-5.321574074,0,4.011
1,15.25,-26.471,-27.2135,77.42325,76.2205,-12.8355,-12.60525,-12.49125,-12.021,-11.22975,-22.002,102.7875,2.5054,2.309357535,2.02121,1.74197,2.173995,0.2936746985,1.998493976,207.38962265,220.8090933,6.503,-5.094632024,-5.655769231,0.1247211045,-6.396462635,-0.3825336565,-0.062885854,-4.151027397,-4.254901961,-5.7367592595,-5.007904412,-5.295648148,0,3.562
1,15.75,-26.391,-27.289,77.22675,76.135,-12.82975,-12.598,-12.489,-12.03675,-11.2405,-22.15775,102.765,2.528589425,2.43453671,2.10983231,1.9346669375,2.2213,0.156626506,1.444277108,208.5235725,221.9740911,5.4115,-4.168068671,-5.655769231,0.134586775,-5.3623001525,-1.9702649885,0.106544858,-4.097945205,-4.23254902,-5.7411111115,-4.961764706,-5.3074074075,0,3.166
1,16.25,-26.5655,-27.177,77.228,75.883,-12.84425,-12.58575,-12.47275,-12.0665,-11.247,-22.10975,102.7625,2.63567399,2.31325,2.045242747,1.786475,2.347,0,1.09563253,208.4763164,222.65927845,5.139,-4.4685486755,-5.6342948715,0.1373989215,-9.261961097,-2.317575857,-0.026837777,-4.167465753,-4.243921569,-5.7628703705,-4.904227941,-5.3326851855,0,2.7965
1,16.75,-26.786,-27.205,77.39875,76.1425,-12.8335,-12.6005,-12.45975,-12.0785,-11.2535,-22.222,102.7975,2.54568266,2.3882,2.017965,1.7755599875,2.6434,0,0.810240964,210.42072055,223.1703617,4.749,-4.180522046,-5.670726496,0.1485915875,-6.4162797155,-2.13245273,0.0476724135,-4.13989726,-4.20627451,-5.789259259,-4.8875,-5.363888889,0,2.816
1,17.25,-26.2995,-26.847,77.61075,76.0955,-12.85125,-12.59225,-12.4655,-12.0735,-11.26825,-22.158,102.785,2.62264,2.4249,2.052865,1.788535,2.6009,0,1.004518072,211.13107735,222.55675585,4.8955,-4.0221296345,-5.6819444445,0.142267897,-9.4413662165,-3.335910357,0.063780075,-4.059760274,-4.18372549,-5.796851852,-4.816727941,-5.3917592595,0,2.813
1,17.75,-26.34375,-26.806,77.20525,75.827,-12.86025,-12.58,-12.4565,-12.07075,-11.272,-22.02525,102.7875,2.583959395,2.345656915,2.01936,1.8395649925,2.46595,0,0.768825301,210.4116005,222.7345222,4.707,-4.556654572,-5.6678418805,0.136064681,-10.7744361,-1.5384553575,0.1326675845,-3.997773973,-4.186078431,-5.784722222,-4.774080882,-5.4094444445,0,2.8045
1,18.25,-26.5655,-27.12125,77.0375,75.796,-12.8935,-12.583,-12.46475,-12.07375,-11.272,-21.861,102.805,2.583585115,2.209475945,1.882055,1.7073096975,2.44555,0,0.692018072,210.5470052,222.2446131,5.1475,-4.461224678,-5.6386752135,0.141952565,-8.091746658,-1.476613959,0.0974505145,-3.978082192,-4.187647059,-5.7807407405,-4.767095588,-5.423425926,0,2.7455
1,18.75,-26.61625,-27.17125,76.73225,75.64375,-12.87725,-12.5815,-12.47125,-12.0745,-11.27375,-21.422,102.77,2.45810121,2.1557,1.872038221,1.6249941675,2.35365,0,0.921686747,209.8791803,221.7452574,5.009,-4.780169556,-5.586645299,0.137488973,-11.865115595,-2.6775976515,0.081302542,-3.990582192,-4.207254902,-5.7939814815,-4.750551471,-5.4700925925,0,2.6035
1,19.25,-26.8145,-27.35625,76.71825,75.5475,-12.85,-12.56525,-12.4605,-12.07825,-11.27075,-21.596,102.8,2.31594605,2.08391229,1.852915,1.731515,2.081785,0,0.8347138555,208.8072583,221.3109899,5.0255,-4.38905991,-5.558760684,0.110073191,-7.0348300565,-2.819711577,0.119298489,-3.991780822,-4.240784314,-5.8175925925,-4.761029412,-5.509074074,0,2.689
1,19.75,-26.8195,-27.4375,77.15725,75.4975,-12.85775,-12.585,-12.4545,-12.08375,-11.274,-21.8335,102.8175,2.25567,2.15279,1.78447,1.66625,1.999765,0,0.7146084335,207.7934571,221.6039914,5.0585,-4.875681328,-5.5365384615,0.096196759,-4.388410821,-0.59748905,0.0652816885,-3.991780822,-4.248627451,-5.8328703705,-4.813970588,-5.5274074075,0,2.827
1,20.25,-26.90375,-28.08175,77.258,75.549,-12.859,-12.58225,-12.464,-12.0815,-11.2745,-22.3285,102.8125,2.136965,2.062475,1.82413,1.65139,1.97237,0,0.909262048,207.3645539,219.1713054,5.2,-4.578053292,-5.5064102565,0.1167274505,-8.327965588,-0.92275017,0.057959858,-3.992808219,-4.248235294,-5.861296296,-4.859375,-5.506111111,0,2.707
1,20.75,-27.0415,-27.84425,77.00275,75.401,-12.8585,-12.57725,-12.46075,-12.09125,-11.277,-22.0475,102.7925,2.38840449,2.12304,1.83392,1.71422,2.00119,0,0.859939759,206.8659862,219.17140555,5.1095,-4.743481508,-5.5384615385,0.1137584145,-9.757199381,-1.376349905,0.119933969,-3.992808219,-4.248431373,-5.877685185,-4.829044118,-5.4771296295,0,2.6105
1,21.25,-26.91925,-27.498,76.856,75.6955,-12.86625,-12.59425,-12.44875,-12.08525,-11.27425,-21.68,102.755,2.304,2.1877,1.83824,1.60791,2.024385,0,1.063253012,207.8404093,218.9195741,5.074,-4.577789932,-5.6490384615,0.153637588,-7.83536915,-1.230024866,0.028229347,-4.008047945,-4.226862745,-5.9011111115,-4.845955882,-5.4862037035,0,2.4335
1,21.75,-26.8445,-27.489,76.8835,75.86875,-12.879,-12.60525,-12.457,-12.08975,-11.28525,-21.44,102.7575,2.32259531,2.20749,1.859215,1.67975,2.02986,0,0.9860692775,206.6275148,219.0605463,4.932,-4.589765915,-5.6610042735,0.147851083,-10.192279549,-2.032764665,0.0233286405,-4.050171233,-4.263333333,-5.9332407405,-4.877389706,-5.504537037,0,2.377
1,22.25,-26.66925,-27.2825,77.51525,75.799,-12.8745,-12.59725,-12.4485,-12.11625,-11.28275,-21.375,102.77,2.38633,2.184215,1.896455,1.66045,2.12665,0,0.8862951805,208.8938793,219.6643483,4.9905,-3.91123702,-5.711752137,0.1505504815,-11.042797594,-0.3342290595,0.034996015,-4.078082192,-4.26254902,-5.965,-4.887867647,-5.523796296,0,2.332
1,22.75,-26.6545,-27.4695,77.303,75.90875,-12.8675,-12.61425,-12.46675,-12.11675,-11.277,-21.478,102.7625,2.2948,2.224675,1.859275,1.729075,2.0621,0,0.848644578,209.2286741,217.08741315,4.964,-3.9649240935,-5.7514957265,0.144868291,-12.177098375,0,-0.014623734,-4.083047945,-4.306666667,-6.0178703705,-4.899080882,-5.5235185185,0,2.852
1,23.25,-26.82025,-27.56975,77.31125,76.09125,-12.89,-12.6245,-12.46425,-12.12075,-11.29525,-21.931,102.765,2.37245131,2.26005,1.90512,1.652045,2.050385,0,0.923192771,208.0329915,217.0071906,5.19,-4.275032478,-5.833867521,0.137842031,-12.74575489,-1.368643593,0.073250797,-4.005821918,-4.287647059,-6.0364814815,-4.914338235,-5.534537037,0,2.858
1,23.75,-26.979,-27.72975,76.88225,75.6475,-12.90875,-12.657,-12.4785,-12.10775,-11.27325,-21.6605,102.735,2.5419,2.312099015,1.974805,1.663175,2.093525,0,0.763554217,207.9554336,216.4849991,5.377,-4.210825407,-5.926709402,0.1411532535,-10.10918279,-0.2124730145,0.111745693,-3.989726027,-4.255882353,-6.074537037,-4.908455882,-5.5335185185,0,2.936
2,0.25,-28.891,-29.5345,72.08725,72.488,-16.94325,-16.7775,-16.53575,-15.94,-14.8635,-27.084,102.555,2.6771,2.63213447,2.3509,1.2016,1.85438,0,0.8305722895,196.35440345,207.7774907,4.875,-8.152677346,-5.9505341885,0.2020264905,-8.0756814005,-0.837781774,0.159410418,-4.024400685,-4.669509804,-4.66462963,-4.9234375,-5.1076851855,0,2.235
2,0.75,-28.843,-29.522,72.13525,72.6795,-16.96625,-16.793,-16.54325,-15.9545,-14.86925,-26.613,102.575,2.522,2.4545,2.17105,1.28238,1.779215,0,0.65625,197.929462,208.0619201,4.9185,-7.666402398,-5.9271367525,0.1866758215,-7.327648149,-0.694923309,0.034397056,-3.998886986,-4.687745098,-4.60462963,-4.8916360295,-5.184351852,0,2.2395
2,1.25,-28.819,-29.3605,71.9555,72.6925,-16.9535,-16.7805,-16.53625,-15.954,-14.86525,-26.57225,102.58,2.5687,2.5005667,2.2638,1.2494,1.776765,0,0.832078313,197.7312409,207.3149717,4.893,-6.733940121,-5.920405983,0.1783535795,-6.168863953,-1.0204925045,0.074825123,-3.9712328765,-4.6789215685,-4.543703704,-4.8833639705,-5.215462963,0,2.226
2,1.75,-28.8055,-29.4065,72.1725,72.93075,-16.9625,-16.753,-16.52475,-15.95875,-14.88425,-27.6225,102.58,2.49864,2.47842,2.30081406,1.338358645,1.68423,0,0.9009789155,197.3402301,207.9619935,4.9275,-6.611683572,-5.8913461535,0.1804459085,-5.1268708,-1.6267143295,0.051271288,-3.96994863,-4.6879411765,-4.546666667,-4.8702205885,-5.232777778,0,2.386
2,2.25,-28.814,-29.2965,72.15725,72.581,-16.96375,-16.7505,-16.5125,-15.94525,-14.88,-27.31125,102.585,2.5415,2.50134,2.34956,1.36864,1.92959,0,0.797063253,198.8832411,207.2120639,4.869,-6.171517202,-5.879380342,0.190976973,-4.933908023,-1.3659495775,-0.012472851,-3.960530822,-4.7066666665,-4.54,-4.8640625,-5.2250925925,0,2.2435
2,2.75,-28.978,-29.36,71.95825,72.594,-16.95375,-16.73975,-16.50775,-15.95875,-14.89125,-27.0065,102.595,2.4985,2.41389106,2.26107744,1.19347073,1.962925,0,0.846009036,198.6197424,206.7751656,4.7275,-5.895953195,-5.844230769,0.1934637415,-6.251987474,-0.94953114,0.0624800725,-3.965068493,-4.767254902,-4.497222222,-4.86875,-5.2231481485,0,2.4235
2,3.25,-28.961,-29.56825,71.79275,72.7805,-16.98325,-16.754,-16.51175,-15.955,-14.90625,-26.8355,102.595,2.51008588,2.45567457,2.27018962,1.37028,1.865455,0,0.621987952,196.9582092,207.933252,4.734,-5.430597161,-5.8277777775,0.201060803,-3.3039726195,-1.989332881,-0.016126919,-3.96755137,-4.791666667,-4.472222222,-4.853216912,-5.236388889,0,2.354
2,3.75,-28.989,-30.051,71.85525,72.733,-16.98125,-16.74825,-16.509,-15.95125,-14.905,-27.3585,102.63,2.57502346,2.4895,2.23204,1.20212,1.95015,0,0.806099398,198.5013438,207.4354221,4.7455,-5.309637074,-5.783226496,0.1856395,-4.51282873,-1.358186805,-0.028664333,-3.9683219175,-4.765098039,-4.467592593,-4.8176470585,-5.2377777775,0,2.624
2,4.25,-29.0575,-29.7355,71.9895,72.538,-16.9955,-16.753,-16.5165,-15.984,-14.9145,-27.157,102.605,2.58540973,2.6047,2.3882,1.18979,2.12868,0,0.813629518,198.0441905,206.6605485,4.7515,-6.306377716,-5.8155982905,0.202654979,-4.631503577,-0.878629614,0.0444336545,-3.9598458905,-4.758235294,-4.445925926,-4.8313419115,-5.248611111,0,2.472
2,4.75,-29.027,-29.6055,71.769,72.75225,-17.006,-16.741,-16.5245,-15.99,-14.9235,-27.1695,102.615,2.57109352,2.63103731,2.4017,1.18816,2.19452,0,0.8527861445,196.4136502,207.85935385,4.768,-6.6693849015,-5.8112179485,0.193399933,-5.4086244125,-1.662777864,0.063817532,-3.9618150685,-4.757254902,-4.411666667,-4.810845588,-5.2433333335,0,2.4235
2,5.25,-28.7675,-29.44925,72.09275,73,-16.99675,-16.71425,-16.496,-15.96475,-14.90325,-27.22725,102.6,2.5545,2.44826874,2.25271678,1.19408,2.1501,0,0.910768072,198.0943044,207.2198139,4.753,-6.289394073,-5.7761752135,0.150331146,-6.164209249,-2.195016919,0.095503745,-3.9589041095,-4.728627451,-4.353148148,-4.8052389705,-5.261944444,0,2.576
2,5.75,-28.7995,-29.26525,71.9525,72.688,-16.98675,-16.70325,-16.48975,-15.961,-14.89975,-26.4135,102.56,2.6689,2.5857,2.37056,1.15724,2.118795,0,0.830948795,197.2030875,208.2197276,4.783,-6.554026334,-5.729380342,0.166451443,-8.050085111,-0.265262817,0.056039448,-3.958047945,-4.735098039,-4.329814815,-4.790165441,-5.244259259,0,2.367
2,6.25,-28.93,-29.2695,72.06725,72.495,-16.9965,-16.691,-16.48475,-15.963,-14.906,-27.543,102.54,2.617,2.46920621,2.4297,1.216216535,2.027245,0,0.7477409635,197.2538731,208.6872671,4.735,-6.628249209,-5.7138888885,0.16483971,-5.684307998,-0.808185318,0.12931099,-3.9833047945,-4.7255882355,-4.310555556,-4.7826286765,-5.2287037035,0,2.475
2,6.75,-28.8335,-29.1725,72.401,72.766,-17.00875,-16.6855,-16.47875,-15.96075,-14.89875,-25.4985,102.52,2.6264,2.42168,2.3905,1.22397,1.94133,0,0.703313253,197.1531822,208.876681,4.6345,-7.200341586,-5.742948718,0.1744139005,-7.069446059,-0.855538477,0.105055225,-3.9922945205,-4.7264705885,-4.289259259,-4.823529412,-5.216666667,0,2.43
2,7.25,-28.861,-29.24525,72.25975,72.8815,-17.0375,-16.661,-16.4725,-15.96675,-14.903,-26.7435,102.545,2.5771,2.32035817,2.26596232,1.26544,1.81621,0,0.7112198795,197.3306132,208.6948796,4.5435,-7.157355736,-5.72991453,0.160033793,-4.4878965095,-0.572466057,0.100293528,-4.016267123,-4.7456862745,-4.301851852,-4.8885110295,-5.207962963,0,2.45
2,7.75,-28.8455,-29.33875,72.392,73.0405,-17.02625,-16.64475,-16.4785,-15.97325,-14.90525,-26.3025,102.495,2.42007154,2.2585,2.15418,1.23036,1.88995,0,0.7146084335,197.32278975,208.98439575,4.901,-6.8752737795,-5.7965811965,0.192508497,-7.180456922,-0.767988688,0.043184279,-4.0296232875,-4.759607843,-4.230925926,-4.9142463235,-5.2041666665,0,2.612
2,8.25,-28.7995,-29.469,72.3315,72.882,-17.03125,-16.64575,-16.457,-15.96475,-14.91875,-26.7305,102.505,2.59710598,2.42970845,2.30551106,1.39124,1.993195,0,0.8087349395,197.79317145,208.7619626,4.93,-6.3152408715,-5.817735043,0.181464896,-8.75397424,-0.191952948,0.1004490545,-3.979880137,-4.7698039215,-4.160740741,-4.918106618,-5.1944444445,0,2.4435
2,8.75,-28.848,-29.4885,72.33375,72.516,-17.0195,-16.6515,-16.48075,-15.959,-14.91225,-27.02925,102.485,2.5012903,2.44991448,2.14665852,1.41034,1.960605,0,0.8712349395,197.47500485,208.6606191,4.94,-7.417956862,-5.819017094,0.1662066055,-9.806337695,0.029071702,-0.0075617255,-3.992979452,-4.7774509805,-4.122037037,-4.918290441,-5.241851852,0,2.5795
