DOY2,HR2,FC,SC,NEE,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_3_1_1,NETRAD
1,5.25,0.924662155369478,0.1583151172614,0.698383455464541,4.78101959303443,0.28412658411324,-10.635789728435,0.524041556245512,424.559822367941,7.76020604765278,428.2292749663,7.83269746216109,427.41235407837,428.117291473168,7.83944041450206,427.204045782392,428.234290767848,7.72381333608958,428.26595969375,429.509510152274,7.63324741706105,431.524590899351,426.301172367849,9.43619475008171,438.790975855422,432.193360633429,8.78891187318642,438.625018836601,2.14475180264133,5.7903362693142,0.116587378645072,1.885,1.56,0.58,0.36,0.16,5.67195,4.7395,5.6827,5.5354,5.28145,4.2356,2.4736,101.89253,78.25,1.6044,6.315,6.31,6.33,4.67,10.57,0.8,-2.41,2,0.775,301.95,341.1,316.1,332.7,-0.22,0.175,0.04,0.2,0.025,0.06,-0.195,2.4,0.11,8.599,8.854,10.586,10.229,11.249,13.475,13.859,15.014,10.6105,11.225,11.6735,11.9015,11.913,12.7615,12.193,13.015,14.621,10.719,11.095,11.538,12,12.378,11.8975,13.599,14.973,10.9,11.403,11.542,12.149,12.2505,12.344,12.647,13.181,13.969,6.021,9.1855,9.729,9.819,-17.449,-14.389,-29.91
1,5.75,1.03433897138373,0.0375219731242602,0.646218746569203,3.85862383601158,0.271496556795094,-8.0137603823164,0.57675782521405,424.359080252382,7.7880177181581,429.02574888658,7.78666270133484,429.24631439042,428.662316666411,7.75977656354132,429.302576063694,429.577007682991,7.76725817057284,430.486805201514,430.16396175284,7.77831023095313,432.148984370331,427.455323465274,9.8220651578256,431.28980836584,433.310548412324,8.74242628950778,433.355348491857,2.16664422662208,5.56549547297868,0.123204301411221,1.955,1.515,0.62,0.365,0.17,5.3168,4.537,5.4207,5.0856,4.8161,4.0482,2.25265,101.90647,78.54,1.48105,5.925,6.23,6.27,4.61,10.3,0.7,-2.23,1.95,0.81,299.3,340.05,313.6,331.1,-0.22,0.175,0.05,0.2,-0.02,0.06,-0.215,2.385,0.11,8.596,8.833,10.585,10.2855,11.238,13.451,13.852,15.002,10.6315,11.241,11.6635,11.9385,11.899,12.758,12.191,12.972,14.62,10.691,11.079,11.527,11.965,12.37,11.901,13.588,14.967,10.88,11.383,11.527,12.168,12.241,12.374,12.644,13.158,13.947,5.956,9.157,9.709,9.787,-18.75,-14.144,-34.66
1,6.25,0.912726186294196,0.345496515803362,0.725549997603754,4.61338809990064,0.261703734376416,-7.57055898134666,0.536455163164758,424.508322727756,7.78639520158444,428.713016881341,7.67568841447088,427.330589911475,428.931146224762,7.7744255844664,427.122043728575,429.417600958603,7.6593609835804,428.081531104939,430.321455867601,7.64135052962188,430.537066141606,426.807461672616,9.48392819158235,430.007672979068,433.419880960527,8.3550810150175,433.673757515371,2.14833720988342,5.26821667370228,0.118921792507886,1.825,1.495,0.58,0.375,0.18,5.0571,4.2695,5.31845,4.7018,4.7085,3.7674,2.21395,101.900855,81.34,1.4097,5.69,5.89,5.925,4.51,10.785,0.8,-2.01,2.1,0.765,302.7,339.1,313.6,328.3,-0.22,0.165,0.06,0.2,0.01,0.06,-0.245,2.35,0.11,8.646,8.821,10.566,10.255,11.226,13.473,13.843,15.016,10.608,11.271,11.6165,11.8935,11.871,12.7735,12.192,12.996,14.62,10.689,11.079,11.519,11.979,12.366,11.905,13.578,14.961,10.906,11.373,11.528,12.112,12.1935,12.371,12.657,13.16,13.936,5.896,9.1325,9.688,9.757,-20.9415,-13.6155,-34.37
1,6.75,0.900529625601821,0.102700194934505,0.675298575119603,2.38271285690959,0.275697315419535,-9.01668364616716,0.557509947986452,424.609102866544,7.83727475084889,429.638836851732,7.78185351187452,428.044351350877,429.861277913743,7.78251717975266,428.369006847682,430.021161328327,7.98132865239537,427.7139784375,430.910286168424,7.69353316970302,427.009482052459,429.349940468314,9.61448618258641,427.778546692822,433.719100534135,8.49929051747904,434.031619116883,2.18049942591188,5.2189309047771,0.109349675219865,1.87,1.58,0.62,0.37,0.17,4.9479,4.092,5.40795,4.96,4.71255,3.82475,1.79365,101.891475,81.18,1.4332,5.31,5.57,5.655,4.11,10.99,0.9,-2.26,2.2,0.725,299.05,339.1,310,327.7,-0.22,0.16,0.045,0.2,0.08,0.06,-0.24,2.3,0.11,8.686,8.824,10.557,10.265,11.227,13.461,13.842,15.004,10.5715,11.238,11.6175,11.8835,11.8735,12.758,12.199,13.001,14.627,10.63,11.052,11.511,11.94,12.375,11.9065,13.569,14.958,10.871,11.318,11.534,12.084,12.208,12.37,12.629,13.156,13.915,5.834,9.105,9.664,9.728,-18.802,-14.2285,-33.195
1,7.25,1.00270418848467,-0.0841859970964331,0.438044261215397,3.59534447470652,0.260041706830605,-8.25125898504195,0.532958947922435,424.912500052308,7.62888887474041,429.450634726502,7.44196625328438,428.523322717742,429.671353241366,7.4037546143296,428.505280659891,429.779371483583,7.39914479000283,429.973616453488,430.239731975661,7.41586389111815,426.839143194969,426.950794677329,9.85088667645485,430.201282641903,434.305539379015,8.1705960594182,436.247069823958,2.13321695358061,4.87124727329689,0.119229693631551,1.845,1.505,0.59,0.35,0.165,4.7488,3.9925,5.1901,4.7458,4.56225,3.7231,1.90295,101.922545,81,1.3913,5.21,5.39,5.79,3.83,11.18,0.9,-2.015,2.3,0.685,296.05,336.85,310.8,328.5,-0.19,0.19,0.085,0.21,-0.01,0.06,-0.22,2.315,0.11,8.563,8.828,10.546,10.273,11.231,13.39,13.7845,15.046,10.548,11.218,11.642,11.901,11.8465,12.767,12.208,12.954,14.634,10.622,11.037,11.497,11.956,12.355,11.9075,13.567,14.955,10.795,11.317,11.521,12.114,12.184,12.378,12.628,13.115,13.921,5.777,9.066,9.641,9.701,-20.013,-16.8565,-34.26
1,7.75,0.727676467786855,-0.0265291173131948,0.747651755092048,3.97063769402434,0.257796391749452,-6.9739079509525,0.543334661250738,424.745218950465,7.26196149164355,429.225259207377,7.95446375136813,428.028652206612,429.520113994687,7.81705826743836,428.700370451713,429.503874843088,7.85794750709778,429.187673306501,430.036591642199,8.02742354758024,428.094586781879,426.573952411523,10.0434471947662,428.99474243766,433.816700025492,8.845687930808,435.149222123404,2.20915814191936,4.82567366343153,0.120335972220914,1.87,1.475,0.59,0.36,0.165,4.60315,3.8705,5.0028,4.5332,4.4558,3.3119,1.59835,101.95418,81.385,1.4227,5.16,5.5,5.77,3.95,11.18,2.3,0.43,3.55,0.935,300.8,336.9,311.1,328.1,4.945,5.005,4.83,3.8,2.1,1.85,0.065,3.54,1.78,8.377,8.821,10.561,10.279,11.216,13.444,13.837,15.006,10.549,11.213,11.655,11.887,11.838,12.742,12.214,12.994,14.641,10.576,11.022,11.496,11.887,12.362,11.9085,13.561,14.954,10.75,11.256,11.504,12.081,12.1355,12.393,12.612,13.172,13.923,5.725,9.026,9.619,9.673,-23.269,-17.04,-34.18
1,8.25,0.899686346045522,-0.164766957825624,0.534516576459641,6.02706487474265,0.28650325503064,-7.65833268843166,0.546126994119402,425.479675987071,7.26235501698149,430.469851117273,7.94439479420895,428.564005264331,430.289294647837,7.88995723695505,428.642268167781,430.768322845448,7.96595243092488,430.368005162562,431.671286468601,8.04195459717447,429.447885814575,426.586648127437,9.84742613991242,427.451119375949,434.780506835894,8.64412254833655,442.434360278324,2.22640210644408,4.77251574048574,0.103278775382056,1.925,1.59,0.67,0.36,0.17,4.59185,3.932,4.83305,4.4839,4.3433,3.6101,1.6199,101.976395,81.095,1.4203,5.885,6.27,6.2,4.49,11.54,15.85,21.05,22.75,2.815,308.2,337.1,316.1,328.9,47.245,46.58,44.965,34.13,16.45,14.92,1.835,13.655,14.3,8.415,8.795,10.582,10.284,11.2,13.456,13.833,15.012,10.547,11.223,11.6495,11.8765,11.8515,12.744,12.218,12.92,14.65,10.624,11.018,11.516,11.913,12.35,11.91,13.555,14.951,10.843,11.225,11.487,12.073,12.1515,12.362,12.626,13.117,13.935,5.684,8.9795,9.596,9.644,-20.1405,-17.21,-10.195
1,8.75,1.0892440520037,-0.399951403544714,0.577708422627597,8.8223452920753,0.354017699113019,2.6283077933938,0.598840818937771,425.470965135397,7.25164866584772,430.635968423477,7.75576974743901,429.689440580727,430.35250951653,7.96675859181829,430.272515925059,430.892987712566,8.01144908277395,428.518921466245,431.116251675818,8.01969160230978,429.613516393443,426.551428278773,9.68223774754698,428.097174595912,433.26900483007,8.63242010647007,434.207606039992,2.19163725987309,4.68843349860947,0.139058914013546,1.99,1.66,0.71,0.425,0.2,4.74645,3.945,4.97565,4.7152,4.742,4.3748,2.67965,102.013675,81.155,1.4623,6.585,6.6,6.775,5.03,12.05,30.8,62.195,61.25,6.435,305.6,340.05,317.8,332.6,139.1,136.635,133.15,78.21,45.565,36.91,5.74,26.415,30.62,8.404,8.871,10.601,10.289,11.184,13.467,13.83,14.984,10.5345,11.213,11.6195,11.8565,11.8365,12.729,12.215,12.88,14.645,10.651,11.019,11.522,11.926,12.369,11.911,13.566,14.949,10.863,11.253,11.481,12.067,12.1835,12.358,12.658,13.134,13.909,5.769,8.9335,9.578,9.618,-19.859,-15.711,22.275
1,9.25,1.5047143129381,-0.807561218567447,0.583949875586224,12.972332105349,0.433591043069441,18.3161835818346,0.666894525478432,424.790722250651,7.64370055480762,430.142345495268,7.87330132160538,428.725267371622,430.770915792446,8.066324195748,429.130619734866,430.504999840536,7.83081504361109,428.387667502313,430.600235812512,8.06183528453801,427.645709229022,426.290405204991,9.65250728593087,427.643335367807,432.193224454803,8.92823818918613,433.121681733766,2.45022531728108,4.93104666730329,0.204492166639878,2.2,1.83,0.84,0.535,0.245,4.8862,4.615,5.44325,4.86615,5.2922,4.82085,3.6473,102.067615,77.665,1.7797,7.04,7.24,7.33,5.87,12.4,46.15,141.025,131.25,13.605,303.45,344.65,318.1,335,294.895,290.515,286.025,130.46,74.695,65.39,12.015,42.015,53.09,8.435,8.89,10.621,10.259,11.171,13.359,13.862,14.998,10.5555,11.187,11.598,11.8965,11.8415,12.73,12.209,12.845,14.628,10.697,11.013,11.571,11.946,12.373,11.913,13.577,14.945,10.849,11.262,11.482,12.059,12.157,12.375,12.664,13.152,13.932,5.827,8.914,9.564,9.621,-22.84,-15.706,73.595
1,9.75,1.94262829824288,-0.767548620084183,0.874416459854235,23.3141766830954,0.481709932365739,41.2899037679926,0.767054126196565,424.427363326557,7.93236136025875,429.095906808587,8.02416929171568,427.263337588084,428.948950502708,8.20950861960026,427.028352287097,428.860292484469,8.09401783490735,427.833377543046,429.285166622204,8.23126904960607,427.344208550489,424.804212683127,8.81437386524928,430.40681580622,429.832928225105,9.07887673097439,429.661461381703,2.49240124559673,5.75227665868678,0.255723253490412,2.225,1.96,0.97,0.61,0.315,5.93785,5.575,6.3797,5.99495,6.1994,6.1233,4.61315,102.105015,76.12,2.0571,8.38,8.61,8.93,7.19,13.435,64.2,206.305,192.15,19.36,296.7,350.15,322.8,341.2,442.11,436.105,429.005,199.84,108.77,107.94,16.73,74.36,85.18,8.468,8.89,10.657,10.278,11.162,13.343,13.861,14.9985,10.589,11.195,11.6405,11.8975,11.8575,12.734,12.205,12.814,14.621,10.82,11.015,11.556,11.922,12.37,11.9145,13.574,14.938,10.926,11.271,11.502,12.067,12.1685,12.37,12.621,13.127,13.94,6.053,8.9385,9.58,9.636,-18.907,-14.309,129.05
1,10.25,1.41227476811613,-0.637853643977915,0.66971117048843,28.4038603096751,0.502074335252874,52.7603734294274,0.80261321526236,424.065459230132,8.55550171186368,428.284468666408,8.14181633356228,426.629896299817,428.794931670745,8.29364327112132,428.291205397351,428.275024051435,8.22062060087587,428.635199409911,428.677544355677,8.24853137740343,425.813532986842,424.873734679676,8.86336124445289,425.339200877137,429.114582261832,8.60181885567061,427.357832307342,2.36705914639506,6.98299070829705,0.293560508628158,2.265,1.98,1.07,0.65,0.36,6.9457,6.697,7.0253,6.6649,7.15345,6.5621,6.1573,102.12234,72.55,2.3117,9.67,9.34,10.105,8.435,13.91,78.7,263.58,261.3,25.07,292.8,356.2,326.7,346.2,524.98,509.66,506.555,310.46,169.54,136.185,22.955,110.18,102.49,8.656,8.988,10.669,10.294,11.18,13.349,13.856,15.0005,10.605,11.223,11.6515,11.9265,11.8825,12.742,12.201,12.788,14.63,10.93,11.015,11.681,11.947,12.371,11.917,13.571,14.936,10.956,11.284,11.512,12.065,12.1855,12.41,12.655,13.119,13.955,6.186,8.9655,9.545,9.653,-16.033,-14.584,180.82
