DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,404.2931,0.5060295,-33.84682,-1.121921,-0.6491385,-0.3569168,0.1375057,57.54076,1.585104,92.784,-40.28205,0.06286366,0.8,2.201529,0.1649504,0.4723457,0.5067627,0.1793315
1,0.75,404.52555,0.5116595,-37.550375,-3.135117,-0.7732858,-0.2238224,0.1186217,61.021305,1.47692475,92.76722,-48.87471,0.05559303,0.8,2.411978,0.171583,0.427499,0.4777845,0.186187
1,1.25,404.55845,0.507501,-39.091365,-0.054245195,-0.64081,-0.5532485,0.1548697,62.6689,1.4060055,92.88474,-45.17859,0.05059621,0.778333325,2.754418,0.1942947,0.4597181,0.5695422,0.2082344
1,1.75,404.033625,0.489655,-35.4934675,-0.685610885,-0.9874234,-0.2689611,0.123891475,61.4378225,1.33687125,92.87089,-40.97752,0.05503637,0.737499975,2.6972685,0.18801625,0.459900425,0.53379985,0.20184265
1,2.25,403.377425,0.31565975,-36.907745,1.1710667,-1.011618,-0.385895,0.1270394,61.12647,1.4710055,92.83731,-41.14473,0.04732843,0.70249995,2.709549,0.1970588,0.5222414,0.5925481,0.2081716
1,2.75,402.77445,0.49856525,-33.7064725,-0.68932435,-1.006163,-0.2747019,0.1141346,60.941805,1.326563,92.86055,-35.96915,0.05538695,0.6999999,2.849898,0.2074015,0.4943755,0.5506179,0.2116853
1,3.25,404.233725,0.393622,-32.0312075,0.53446105,-1.039848,-0.3296186,0.1103586,61.0193825,1.484728,92.88383,-36.75566,0.04367732,0.744999975,2.659829,0.2000849,0.5263853,0.5748501,0.2226654
1,3.75,404.0426,0.519305,-37.334745,0.8545155,-1.069832,-0.7464476,0.1182373,60.260845,1.49516875,92.88514,-40.82733,0.04192694,0.71749995,2.690161,0.2040308,0.5095714,0.5880146,0.2175984
1,4.25,404.1654,0.460696,-34.0860875,1.208062,-1.022378,-0.9502718,0.1213172,60.03905,1.478424,92.85098,-40.9574,0.04942236,0.6999999,2.826968,0.2088946,0.4897543,0.5423622,0.2111235
1,4.75,404.3577,0.58654375,-33.14825,0.6102684,-0.8475855,-0.8789354,0.1224746,59.0898175,1.43902475,92.87746,-42.70146,0.05060965,0.6999999,2.739264,0.1887811,0.4513672,0.5530791,0.187294
1,5.25,405.113625,0.470561,-27.801915,0.6123219,-0.718268,-0.8036543,0.1373958,58.27256,1.36409,92.89796,-38.98133,0.04148329,0.6999999,2.44511,0.1763051,0.4936,0.5549914,0.1893283
1,5.75,402.6513,0.442558,-31.4882025,1.067041425,-0.7905156,-1.06603575,0.127387375,58.24699,1.517196,93.008,-35.39564,0.05012793,0.6999999,3.161726,0.187129575,0.49607655,0.53217875,0.208936775
1,6.25,402.779775,0.3805245,-32.30839,1.38289,-1.1418,-1.050075675,0.13563475,58.091145,1.48074125,93.02538,-38.69463,0.06586163,0.6999999,2.5669445,0.188853625,0.474565475,0.5203478,0.181546875
1,6.75,404.34025,0.4242925,-26.195435,0.71898975,-0.8316063,-0.8099773,0.12333745,58.52333,1.3980645,92.94482,-39.66883,1.085312,0.6966666,2.9271315,0.20438015,0.54063235,0.59479005,0.20516355
1,7.25,404.7158,0.365706,-27.90493,1.4690795,-1.04865,-0.7208253,0.1279213,57.6986,1.486022,92.8815,-34.02327,11.31103,0.6616666,3.114626,0.1837621,0.5052391,0.5435141,0.1875579
1,7.75,404.707725,0.41654975,-25.62495,2.0069535,-0.8400114,-0.5267736,0.1137751,59.39174,1.53788,92.83953,-19.54254,34.06955,0.64999995,2.831857,0.2145664,0.5143716,0.5413867,0.2081058
1,8.25,403.73225,0.167621,-15.59532,3.6588105,-0.3545703,-0.19184255,0.1061761,58.05512,1.574846,92.91165,-10.20132,66.95663,0.67333325,3.0578965,0.21538815,0.5278461,0.61463255,0.2171034
