DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,RH_1_2_1,CO2_1_3_1,SG,WS_1_2_1,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD_1_2_1,PPFD_IN_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,G_1_2_1,G_1_2_2,TA_1_6_2
1,0.25,8.2251,98.567,7.416475,7.61375,6.75550999999999,6.60363,6.7771,6.58746,5.1059,3.6162,1.41155,4.357875,2.27535,3.77995,7.5278,7.6027,7.6638,404.19,10.72605,438.825,0.64999625,22.45384,14.52482,4.67040549999998,0.816997500000001,5.6356,2.6489795,6.102064,5.85475,8.614775,8.52614999999999,7.82475,9.45975,7.6856,3.372625,1.24071675,7.31344999999999,0.868315,2.615,0.5703,0.880249999999998,2.99875,0,0.734325,22.81825,0.367222,6.5444,6.4776,6.51921,6.49908,7.14704,101.9,10.953,3.804975,349.3701,349.5575,100,433.2473,2.99069899999999,3.52618149999999,1.3968675,1.45118275,0.768291275,2.1622085,0.908252174999998,5.27559,8.1124975,3.9767125,3.088365,0.6970643,1.4082355,6.5612395
1,0.75,8.4034,98.57,7.393575,7.5785,6.78651,6.62689,6.7905,6.5578,5.357125,3.4888,1.34315,3.8512,2.3489625,3.8211425,7.5335,7.5477,7.6029,405.7225,10.61475,439.8175,0.62750275,22.7475,8.41291399999999,3.76545725,0.68104425,5.45480000000001,2.5025,6.3396645,3.7169,8.62445,8.60199999999999,7.63825,9.4414,7.675775,3.660625,1.00434525,7.3912,0.861065,2.615,0.531044999999999,1.1025,2.6685,0,0.733115,22.81825,0.359088,6.5687,6.4897,6.52042,6.50853,7.15081,101.912375,11.000135,3.89189999999999,348.8752,349.706725,100,430.874175,2.8435225,3.53686,1.50231,1.460065,0.792875125,2.023997,1.08936,4.40992400000001,8.115382,3.9781275,2.942508,0.60392855,1.38212775,6.53567575
1,1.25,8.38705,98.603,7.2884,7.5485,6.79038,6.60858,6.7972,6.53296,5.635525,3.6113,1.34342499999999,3.94559999999999,2.34445,3.8009325,7.5672,7.489,7.5456,405.6,10.605,439.345,0.619138999999999,23.55585,8.99477199999999,4.9188,0.897903575000001,5.1768,2.6282365,6.17074524999999,4.29275,8.66245,8.61977499999999,7.83875,9.52565,7.798875,3.2375,1.574775,7.46744999999999,0.8636775,2.6136,0.4933175,0.9617975,2.9591,0,0.7308,22.81825,0.39023,6.5621,6.4777,6.52155,6.51408,7.14952,101.90825,11.0929325,3.437525,348.8285,349.01165,100,432.514,2.8466625,3.4562475,1.551303,1.564482,0.858513799999998,2.040678,0.9488273,4.80630999999999,7.368286,3.611905,2.9338595,0.604380175,1.35610925,6.60039225
1,1.75,7.906415,98.412,7.2157,7.49575,6.7768,6.6164,6.8041,6.5356,4.947325,3.518025,1.31965,3.99199999999998,2.3364,4.046515,7.529,7.4886,7.5024,403.695,10.67775,439.8575,0.617794574999999,32.7237,7.73484349999994,4.73045,0.7583334,5.2147,3.28811925,6.879909,4.1718,8.5038,8.35827499999999,7.6445,9.44395,7.7402,3.0795,0.779831999999998,7.13664999999999,0.85836,2.6136,0.5391275,0.847725,2.714375,0,0.728215,22.81825,0.38104365,6.5457,6.4648,6.52365,6.51031,7.14681,101.92,11.0415,3.41649999999999,349.59885,349.78035,100,430.311,3.22963,3.70667875,1.6090035,1.677902,0.89824485,2.273761,0.992680950000001,4.56742499999999,7.30018974999999,3.5785225,3.0592335,0.6712976,1.09722325,6.538102
1,2.25,8.56897499999999,98.385,7.2657,7.5545,6.76928,6.59029999999999,6.8123,6.5561,5.383,3.6341,1.231885,4.4671875,2.28378,4.1922225,7.5403,7.5033,7.5019,403.95,10.512,440.91,0.636135599999999,45.114365,7.29768549999998,4.92603,1.041198,5.0069,3.48403824999999,7.53341724999999,4.0415,8.340825,8.21339999999999,7.5705,9.44705,7.76725,2.984875,-0.301057500000001,6.95469999999999,0.8600475,2.6136,0.53884,0.868575,2.8363,0,0.734725,22.81825,0.40370745,6.5398,6.43867,6.51414,6.51156,7.14984,101.9368,10.863965,3.226625,349.65225,349.7634,100,429.6552,2.71655099999999,3.91983249999999,1.7234775,1.70232725,0.987807249999999,2.2107544278,1.0664145,4.70645,8.184285,4.0119025,2.908756,0.8856689,1.00221485,6.82803199999999
1,2.75,8.016375,98.393,7.263575,7.61025,6.74209,6.59014999999999,6.8203,6.5277,5.2812,3.88460000000001,1.09685,4.149375,2.06667500000001,4.24084499999999,7.5457,7.5261,7.524,403.4875,10.70302,441.215,0.61684505,30.51648,10.318905,4.54597624999999,0.83744,5.3905,6.966975,7.90367499999997,3.530125,8.30935,7.7952,7.62325,9.42685,7.968675,2.875625,1.389525,6.98624999999999,0.79549,2.6119,0.58349,0.975275,2.9895,0,0.734525,22.81825,0.387910399999999,6.5241,6.41254,6.5007,6.51219,7.14439,101.962375,10.860525,3.122325,349.52375,349.875,100,430.8295,2.532821,3.71852325,1.744883,1.501282,0.975302825000002,2.5026195,1.120339,4.6626025,7.57858600000001,3.714995,2.818435,0.781961299999999,0.821705724999999,6.906005
1,3.25,8.47242499999999,98.302,7.2436,7.75675,6.74139,6.58384999999999,6.8269,6.5175,5.40293499999999,4.2431,1.1599,4.4475,2.171285,4.48158499999998,7.5234,7.5362,7.539,398.45,10.00103,442.11,0.665954999999999,42.0620100000001,10.3024954999999,4.233872,1.4822625,4.8193,3.2083,6.271664,4.602775,8.192525,7.9806,7.699,9.1437,7.788975,3.092375,1.1161375,6.61975,0.756985,2.6123,0.4825075,0.8748375,2.90735,0,0.730155,22.81825,0.585012499999998,6.49169999999999,6.39715,6.4881,6.51003,7.1447,101.95785,10.8065,3.3329,349.392,349.865,100,435.037175,2.575686,3.594782,1.68350175,1.592815,1.0356415,2.34210689515,1.264841,5.1171425,7.712514,3.780645,3.1338,0.950353874999998,0.942536824999999,6.744904
1,3.75,8.180225,98.389,7.28055,7.7905,6.71961999999999,6.57032999999999,6.8434,6.50579999999999,4.848125,4.4481,0.964864999999997,4.25698,2.2430675,4.778725,7.4728,7.5084,7.5147,403,10.63,440.9775,0.65207,20.25675,8.73171224999999,4.6919175,1.0458825,4.9868,4.49037599999999,6.35823449999998,4.32775,8.0848,8.23319999999999,7.77475,9.07975,7.895775,3.267,0.690264999999999,6.40619999999998,0.64133,2.6103,0.6321,1.0125,2.841,0,0.739725,22.81825,0.59029,6.48753,6.3913,6.47889,6.50717,7.14709,101.9502,10.72087,3.4714,350.29065,349.3797,100,430.794375,2.747601,3.59113875,1.5696725,1.48230275,0.893844375,2.215326,1.2717205,4.5826475,7.974384,3.90901,3.21207825,0.918118499999998,0.925925899999999,6.6860185
1,4.25,8.4235,98.463,7.298125,7.7635,6.72639999999999,6.56636999999999,6.8691,6.46559999999999,5.54324999999999,4.0258,1.06015,4.39225,2.3305075,4.67556,7.4825,7.457,7.4689,403.455,10.6516175,440.3,0.651667099999999,36.0099025,8.08406875,5.033025,0.990314249999999,5.3444,3.42192,5.92947499999999,5.99665,8.032725,7.99775,7.5085,9.3485,7.786325,3.236375,0.85471,6.83349999999999,0.68064,2.6076,0.6611525,0.98814,2.8947,0,0.738825,22.81825,0.71014,6.4955,6.3978,6.48112,6.50559,7.14148,101.906775,10.88177,3.4451,349.46605,349.81815,100,430.872525,2.8915865,3.517432,1.557733,1.577365,0.867488249999999,2.2384275,1.275655,4.794855,8.1515015,3.995835,3.2176215,0.978129049999997,0.883196499999998,6.70553875
1,4.75,8.667,98.446,7.19175,7.764425,6.72717,6.60761,6.8784,6.46610999999999,5.57225,4.095975,1.04533999999999,4.3245,2.3040975,4.7302,7.5457,7.4691,7.4668,404.515,10.5027075,446.1475,0.648138925,23.66231,11.10975,4.548418,0.9884448,5.9664,3.106255,5.75262499999996,3.919975,8.201725,8.3927,7.57475,8.99695,7.782425,3.139875,0.96063,6.88329999999998,0.6138525,2.5488,0.74165,1.076225,2.928,0,0.737335,22.81825,0.7237849,6.491,6.4048,6.48791,6.50451,7.12888,101.90825,10.867375,3.42994999999999,347.90915,350.7008,100,432.7541,3.093244,3.89486575,1.5664815,1.47682775,0.857041,2.33573375,1.11294125,4.37261,7.98224975,3.9128675,3.1401125,0.987378499999996,0.814549149999998,6.92746575
