DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,NEE,G_2_1_1,G_3_1_1
1,9.75,-1.0875,3.16915,-0.048,-4.3,-4.1011,-3,398.85,4.725,89.609895,-2.3163,0.19656,-0.44677,-3.274335,-2.173,64.4625,202.2875,99.4275,19.722475,236.815,300.6749975,50.1375,-0.892,-0.489,0.11,0.915,2.2955,3.9325,0.10615,0.3083,0.29617,0.16,0.42,-0.42025,-4.622125,-3.001735
1,10.25,-1.53,4.88,8.31744,-3.8,-3.5894,-2.951045,396.155,4.5991975,89.56198,-1.22756053975,0.1976125,0.4508225,-2.1675,-1.077975,59.682,242.5,119.8,24.455,243.1075,306.4166925,71.4380825,-0.57,-0.33,0.2975,0.98,2.37,4.0005,0.1272,0.3546,0.35,0.2118175,0.54,-1.075,-4.12062,-3.00121
1,10.75,-1.6075,5.4625,9.9205,-3.2,-3.1,-2.625,396.029,4.6,89.53,-0.34371,0.23,1.106955,-1.549,-0.339075,56.288335,281.6650025,137.2525,27.84,245.15,311.405,85.413325,-0.17075,-0.1875,0.3125,1.0195,2.38375,3.99,0.15,0.4052973165,0.4092720765,0.25,0.5994,-0.9015,-4.4774375,-3.0020375
1,11.25,-1.7875,6.96,20.967075,-3.2,-3.1,-2.010125,395.51475,4.527675,89.4843425,0.7825,0.23107588875,2.4877,-0.8667,-0.010025,54.12025,324.8075,156.5,31.500825,248.216675,315.65,95.24,5e-04,-0.075,0.345,1.0445,2.42,4.06925,0.16522935475,0.4523591855,0.446865,0.2896010015,0.6635,-0.85225,-4.163955,-3.00217
1,11.75,-1.73365,6.647,21.10912,-3.2,-3.0751,-2.002095,395.725,4.3,89.374665,1.075367788,0.245115,3.3384,-0.43175,0.762,50.64325,353.98335,174.636665,33.6,248.63333,320.135,104.716665,0.1825,0.07325,0.51,1.17425,2.4785,4.1295,0.167835,0.47665,0.485,0.29,0.722725,-1.53525,-4.10416,-3.00243
1,12.25,-1.535,7.938660506,19.38785,-3.0139,-2.15565,-2.0019,393.871475,4.12404,89.35615,1.78,0.237726899,4.0268,0.0645,0.98,50.3592,356.52,174.685,35.662,252.03,321.37,112.11,0.309,0.216,0.6225,1.218,2.524,4.1675,0.17745,0.5062,0.5107,0.299655,0.73,-1.536,-4.10313,-3.00172
1,12.75,-1.466852,7.37,21.97667309,-2.479685,-2.1,-2.001425,393.6086,4.1,89.3481,2.2625,0.22966,4.5169,0.44,1.253,48.394175,332.283335,163.125,33.35315,254.1,322.87,107.17,0.3985,0.2315,0.645,1.25,2.56,4.18,0.19,0.514665,0.52,0.30837,0.79,-1.3965,-4.16971,-3.00156
1,13.25,-1.440424,7.99143637375,23.18,-2.128165,-2.0509575,-2.0013,393.776,4.2297,89.3359975,2.555,0.218225,5.1884675,1.1,1.67,47.16,329.565,160.39,33.78425,253.925,323.5,96.155,0.3665,0.348,0.6575,1.247,2.51,4.149,0.18,0.51,0.512025,0.3106,0.7625,-1.2805,-4.10183,-3.00291
1,13.75,-1.33925,7.193075552,18.04,-2.12825,-2.0508875,-2.0006425,394.233575,4.3,89.29295,2.5625,0.2,5.45495,1.34,1.84,45.885,302.745,149.94,29.1875,255.0475,324.874975,90.4875,0.3575,0.358,0.68,1.24225,2.54325,4.16025,0.19,0.4903225,0.5279775,0.3,0.85,-1.0865,-4.102925,-3.00313
1,14.25,-1.2675,5.7025,12.71436052,-2.127835,-2.05002,-2.0006,393.61,4.4,89.27112,2.92673,0.19,5.439105,1.425,1.98635,45.358335,268.3333,124.8333,25.6935,253.63,325.43,76.83,0.47,0.484,0.764,1.35,2.58525,4.209,0.19,0.51,0.48,0.28,0.87,-0.909,-4.102955,-3.00263
1,14.75,-1.085172,5.407936526,6.894925,-2.12713,-2.04982,-2,392.114,4.3,89.252115,3.0128793335,0.15539518725,5.163975,1.551425,2.2797,43.66417,218.3525,105.9875,22.7367525,252.1808325,324.75,60.2425,0.515,0.534,0.80725,1.37,2.643,4.252,0.179115,0.4680825,0.48,0.2787975,0.89,-0.70075,-4.1030575,-3.0026675
1,15.25,-0.97,2.922262018,1.028,-2.12774,-2.051225,-2,393.084,4.31667,89.30138,2.89292518,0.14,5.3268,1.441,2.09,42.126,162.765,79.763335,16.26,252.3575,323.0775,31.5375025,0.51,0.53,0.8265,1.3995,2.65,4.25,0.1679,0.43111,0.417685,0.24,0.838275,-0.46175,-4.1033175,-3.00285
1,15.75,-0.635,0.83743,-10.6125,-2.12815,-2.3796,-2,392.434,4.375,89.3447775,2.91,0.12099,4.5522,1.22,1.8,43.2967,115.7,55.1665,11.3265,251.61,320.3391675,5.71367,0.46,0.484,0.85775,1.4005,2.648,4.233,0.139265,0.38,0.36118,0.19,0.84135,0.08725,-4.1021925,-3.0029075
1,16.25,-0.35725,0.03,-23.6521895175,-2.12772,-3,-2,394.658125,4.4,89.37105,2.422425,0.150601756,3.26,1.12,1.5775,45.04725,54.7225,24.30825,5.0746675,248.67,318.73333,-38.48,0.393,0.441,0.838,1.405,2.6465,4.238,0.1,0.3436713985,0.34,0.13,0.75,0.59225,-4.1022675,-3.0030525
1,16.75,-0.27,-0.6874325,-32.555,-2.1289,-3.1,-2,394.978125,4.4,89.416595,2.0225,0.2275,1.6031,0.546,0.896825,49.95525,13.8812475,0,0,247.775,315.0824975,-67.075,0.23,0.351,0.82825,1.4215,2.66,4.2495,0.08,0.38,0.31,0.074265,0.83386,1.3475,-4.10481,-2.911535
1,17.25,-0.15,-0.76725,-27.145,-3.19156,-3.1,-2,396.482,4.4168,89.46,1.0075,0.2282,0.75587,-0.167825,0.346975,56.5075,0,0,0,243.495,309.31,-69.2875,0.106,0.3,0.8035,1.414,2.6235,4.2495,0.07,0.3022825,0.31225,0.07,0.8825,1.04675,-4.1030525,-2.82828
1,17.75,0,-0.9,-27.11,-3.191715,-3.1,-2,396.818,4.524495,89.4794,0.2475,0.25,0.20408,-0.929,-0.4325,61.698,0,0,0,243.95,305.95,-67.2775,0.0195,0.2585,0.79325,1.424,2.65,4.225,0.064675,0.3163,0.3182025,0.07,0.9395,0.97625,-4.1030925,-2.636415
1,18.25,0.07,-0.88,-26.77565,-3.2,-3.24209,-2,397.3049,4.561785,89.5052075,-0.88738,0.241025,-0.38253,-1.7795,-1.033,64.441665,0,0,0,241.5000025,302.75,-66.8375,-0.05,0.21,0.77625,1.4095,2.6325,4.21,0.0593475,0.3,0.3,0.067458501,0.95,0.973,-4.1059225,-2.0041725
1,18.75,0.06,-0.412962066,-29.791,-3.2,-4.1,-2,398.3,4.5820225,89.551575,-1.83,0.2274,-0.66995,-2.2275,-1.78,67.14,0,0,0,239.9,301.6333225,-64.005025,-0.1515,0.1975,0.7515,1.38,2.64625,4.1975,0.06,0.28682,0.2858,0.0674,0.8739,0.978,-4.10692,-2.00279
1,19.25,0.0885,-0.50532289825,-23.805,-3.2,-4.1,-2.0012,399.55,4.5106275,89.507655,-2.353585,0.2,-1.13798,-2.669835,-2.404,68.875,0,0,0,236.7525,300.0166675,-63.2875,-0.25475,0.21225,0.717,1.36,2.6,4.18,0.0558425,0.27985,0.2880125,0.06253,0.886,0.98825,-4.10692,-2.00296
1,19.75,0.09,-0.6557,-25.78879,-3.2,-4.03212,-2.001955,399.5,4.5522825,89.5597275,-2.64,0.21,-1.56287,-3.03175,-2.551825,71.7773325,0,0,0,237.35,299.4575025,-63.2475,-0.3,0.193,0.7035,1.34,2.588,4.166,0.05718,0.26967,0.27,0.065734148,0.824,1.0035,-5.35977,-2.0035575
1,20.25,0.113365,-0.7308,-27.7405,-3.796535,-4.15091,-2.00204,400.1325,4.437095,89.565625,-2.9192475,0.21,-1.70794,-3.272475,-2.76,72.17925,0,0,0,235.475,297.935825,-62.772525,-0.3665,0.136,0.71625,1.34,2.57,4.167,0.06,0.270305,0.290125,0.06874,0.85,0.9895,-7.043075,-2.0037375
1,20.75,0.05825,-0.6045,-21.7243825,-4.25702,-4.171535,-2.00209,400.85775,4.463765,89.57495,-3.0702,0.180455458,-2.08465,-3.4206675,-3.002925,73.114,0,0,0,235.175,296.9058325,-61.55,-0.463,0.1315,0.68075,1.32,2.56,4.147,0.05227,0.26,0.27137,0.06,0.81,0.89975,-7.7840125,-2.003745
1,21.25,0.1825,-0.43,-17.377,-4.256705,-4.1100375,-2.002545,401.1,4.4,89.59,-3.39,0.206400886,-2.54718,-3.696,-3.2773,73.86025,0,0,0,234.5825,295.7,-61.03,-0.548,0.0685,0.668,1.3125,2.55775,4.1085,0.05934429825,0.27,0.29281,0.06495,0.86,0.57675,-8.25766,-2.003745
1,21.75,0.15,-0.67,-13.1625,-4.2652175,-5.1,-2.0026,401.1,4.3904,89.6307,-3.68,0.19833,-2.84553,-3.797425,-3.405,74.713,0,0,0,233.9,294.435,-59.81,-0.61925,0.02525,0.637,1.27875,2.5505,4.1015,0.05,0.27794,0.30713,0.06,0.8491,0.5635,-10.551545,-2.00346
1,22.25,0.19545,-0.78,-10.07,-4.25635,-4.101165,-2.0026,402.15,4.389125,89.6375,-3.80354704175,0.21,-2.9709875,-4.08735,-3.565,76.061,0,0,0,234.95,292.781665,-58.35,-0.6845,0.00125,0.629,1.2885,2.5505,4.095,0.05,0.25,0.2704329105,0.06,0.788,0.606,-12.188755,-2.00346
1,22.75,0.215,-0.342075,-17.27,-4.27875,-4.4037,-2.0026,400.45,4.3,89.65,-3.89,0.1950497855,-3.065415,-4.1475,-3.56425,77.45,0,0,0,236.07,292.0575,-57.920025,-0.8,-0.0155,0.62925,1.286,2.54,4.09,0.05435,0.264325,0.2978,0.06,0.79294,0.1885,-13.539655,-2.00346
1,23.25,0.235,-0.5665,-18.521,-4.28944,-5.1,-2.00277,401.179,4.3,89.65,-4.145,0.198265,-3.110855,-4.35575,-3.916025,77.13,0,0,0,234.63333,291.765,-57.226925,-0.816,-0.06425,0.6255,1.279,2.55675,4.1075,0.05133,0.24,0.28,0.057442224,0.829075,0.59225,-12.30955,-2.00346
1,23.75,0.206845,-0.49829,-19.3143,-4.3,-6.15059,-2.002745,401.05,4.2335,89.619845,-4.4,0.192387319,-3.2725375,-4.646525,-4.036,77.625,0,0,0,234.03333,291.34,-58.666665,-0.9025,-0.07475,0.606,1.27,2.54725,4.085,0.05344257475,0.24,0.28,0.06,0.87747,0.751,-12.91859,-2.00346
2,0.25,0.3336,-0.695225,-45.982575,-10.6,-11.3,-3,400.4,3.976735,89.08605,-3.49006,0.19,-4.49266,-3.9528325,-3.384925,69.8575,0,0,0,236.275,293.065,-65.118335,-0.7645,0.17,0.854,1.4975,2.515,3.812,0.06,0.35579,0.3612975,0.07,0.8955,0.745,-42.277155,-3.00516
2,0.75,0.275,-0.725075,-43.946,-10.645205,-11.3,-3,401,4,89.07,-3.578435,0.19287,-4.498645,-4.336,-3.528975,69.9675025,0,0,0,237.1825,291.64,-63.88,-0.871,0.145,0.852,1.4815,2.52,3.7815,0.06,0.33,0.35,0.0708025,0.91,0.6295,-41.6187175,-3.00519
2,1.25,0.27,-0.538275,-36.705,-11.0620075,-11.3825,-3.0027,401.25,3.991825,89.0675,-3.7825,0.19831,-4.50606,-4.5849975,-3.83,71.0316675,0,0,0,235.560825,292.26,-63.583335,-0.97325,0.1325,0.8545,1.45325,2.51925,3.80775,0.06,0.3242075,0.33931,0.07,0.86655,0.55175,-41.55886,-3.00519
2,1.75,0.32,-0.7597,-38.3669,-11.1,-12.1,-3.003075,401.687,4.00933,89.078,-3.955215,0.19432,-4.57343,-4.7736675,-3.928275,71.4949975,0,0,0,236.615,291.168335,-65.038335,-1.046,0.084,0.841,1.464,2.525,3.795,0.06,0.32,0.37,0.067325886,0.8896,0.63825,-40.0281925,-3.00519
2,2.25,0.3025,-0.5525,-40.05,-11.5,-11.48276,-3.003,401.34075,4.01102,89.072815,-3.749,0.201028873,-4.564405,-4.92385,-3.942,71.56,0,0,0,235.46,290.7333325,-63.295,-1.1165,0.064,0.8325,1.45,2.53,3.7715,0.06,0.31,0.361055,0.07,0.88,0.90925,-38.814005,-3.005745
2,2.75,0.2427525,-0.4723631275,-40.7485,-11.7,-11.3,-3.0031125,400.7,3.8670075,89.06872,-3.86,0.194325,-4.58956,-4.8833325,-4.145,71.695,0,0,0,235.2575,289.800015,-62.861835,-1.22,0.0225,0.809,1.4515,2.52225,3.7445,0.06,0.34,0.351675,0.06638,0.88091,0.5295,-37.7470575,-3.0058875
2,3.25,0.335,-1.274945,-38.16699036,-11.7,-11.3,-3.0034575,400.2585,3.8,89.074505,-4.31,0.195465,-4.599685,-4.941,-4.28,70.9365,0,0,0,234.04,289.125,-62.32,-1.28125,0.00025,0.78775,1.42075,2.51825,3.7495,0.07,0.3302832865,0.36365,0.07,0.9195425,0.32425,-37.9710375,-3.0063125
2,3.75,0.3621,-0.6625,-42.20548,-11.7,-11.3,-3.00519,400.8,3.8,89.04574,-4.3383,0.195205,-5.0200225,-5.131,-4.2737,71.323335,0,0,0,234.5475,288.965,-62.27,-1.354,-0.022,0.75,1.411,2.53,3.747,0.06,0.3,0.427825,0.07,0.91021,0.3935,-37.1369675,-3.00654
2,4.25,0.1935,-0.705,-37.953866985,-12.17474,-11.3,-3.00569,401.346,3.7462275,89.056225,-4.7582225,0.192,-4.728035,-5.19675,-4.443175,70.108325,0,0,0,234.7825025,288.8191675,-60.215,-1.4405,-0.063,0.73,1.415,2.5285,3.764,0.06,0.32,0.3445,0.07,0.92,0.489,-36.7672225,-3.0067025
2,4.75,0.16,-0.8129,-32.18926219,-11.709415,-11.4,-3.0057,401.55,3.7776,89.04809,-4.5075,0.189555,-5.0055925,-5.27175,-4.6435,70.589325,0,0,0,234.348335,288.3075,-59.74,-1.4975,-0.0935,0.705,1.407,2.52,3.771,0.06386,0.326805,0.35317,0.07,0.82204,0.482,-36.798775,-3.007035
2,5.25,0.11,-0.8708,-37.45885,-11.8137025,-10.6235,-3.006335,401.425,3.8,89.03426,-4.68,0.2,-5.324135,-5.3055825,-4.7675,71.44975,0,0,0,235.216665,287.64167,-60.73,-1.51175,-0.14525,0.68,1.395,2.507,3.786,0.06,0.3412725,0.3550375,0.06382,0.89072,0.51375,-35.80044,-3.007175
2,5.75,0.118425,-0.9125,-36.598108915,-12.4995,-10.35,-3.0075725,401.9,3.8,89.0286175,-5.03,0.2,-5.3778925,-5.303335,-4.854,71.44,0,0,0,233.45833,287.17,-59.53,-1.57975,-0.20225,0.67075,1.4,2.487,3.80725,0.062,0.34,0.36841,0.07,0.8363075,0.49525,-36.57023,-3.0072275
2,6.25,0.0955,-0.69,-37.4441362,-11.843,-10.3,-3.00685,404.82,3.6907,89.03879,-4.87,0.2,-5.5031175,-5.45685,-4.995,71.444,0,0,0,234.0575,287.36,-59.49333,-1.6395,-0.27,0.652,1.3905,2.51,3.7845,0.067775,0.3198075,0.36,0.07005,0.842,0.493,-35.789265,-3.00723
2,6.75,-0.1775,-0.29,-33.02738555,-11.5243025,-10.67645,-3.0077025,401.84325,3.7074,89.03832,-5.09,0.19,-5.62589,-5.712,-5.175,71.64,0,0,0,234,286.6,-58.9,-1.655,-0.3,0.6445,1.381,2.507,3.8115,0.0641511115,0.340945004,0.361235,0.06724,0.83417,0.52025,-29.4024675,-3.00723
2,7.25,-0.199035,-0.29,-30.59601,-11.795885,-10.37,-3.266115,401.6,3.71612,89.0601075,-5.08,0.19008,-5.27953,-5.71,-5.201,70.82,4.33065,0,0,235.75,287.23,-53.97,-1.633,-0.3335,0.62475,1.38125,2.4825,3.73025,0.07,0.3198275,0.350075,0.07,0.8185,0.24875,-19.7862125,-3.00723
2,7.75,-0.358,-0.244,-22.61,-11.77922,-9.875,-3.15175,401.6,3.885975,89.08,-4.747875,0.18,-4.1823,-5.5,-4.949175,69.4633,32.6875,13.265,3.558,233.9175,289.2,-26.969,-1.466,-0.375,0.555,1.2895,2.40075,3.6725,0.06643757975,0.33,0.32897,0.08,0.7577875,-0.06975,-8.3788875,-3.131855
2,8.25,-0.63,0.5942720915,-12.1445,-10.522345,-8.367525,-3.6593175,400.946,4,89.1472425,-3.55,0.19,-3.1879725,-4.84,-3.9875,67.58667,93.63833,45.25165,10.6575025,235.0074975,295.97,8.913,-1.185,-0.3835,0.48825,1.20275,2.317,3.561,0.078,0.294535153,0.2917475,0.1099325,0.555,-0.57325,-0.8639525,-3.105845
2,8.75,-1.42433975,3.704025,-3.91,-8.5,-7.0422,-3.75159,400.125,4.0104175,89.136915,-2.14844,0.20022,-1.64258,-3.449275,-2.7635,63.805,140.9933325,74.1558325,16.795,237.65,303.4324975,30.252475,-0.934,-0.361,0.448,1.1635,2.341,3.537,0.1055,0.32,0.339,0.16245,0.51415,-0.39975,4.4091375,-3.0294225
2,9.25,-2.1285,5.5654770525,6.3630782635,-7.335945,-5.948,-3.00575,399.025,4.2078325,89.142175,-0.85164,0.23911819925,-0.861955,-2.2845025,-1.604,60.28775,215.2925,107.4025,24.82,242.63333,309.355825,60.0425,-0.4925,-0.221,0.47,1.205,2.341,3.5745,0.14,0.4175,0.39,0.233048903,0.61162,-0.5825,7.23625,-3.003955
2,9.75,-2.105,12.22589,19.985,-5.31919,-4.10094,-3.0026,398.225,4.038625,89.140335,-0.11135,0.2524303315,0.0079225,-1.316025,-0.47825,55.6166675,304.7775,147.575025,29.288,244.315,314.683325,88.535,-0.3,-0.0875,0.48875,1.235,2.375,3.61,0.17,0.49197,0.46075,0.29,0.7715,-0.6745,11.588025,-3.002505
2,10.25,-2.2525,13.47891,33.355,-4.005275,-3.0947825,-3.000065,397.659,3.89739910975,89.164745,0.295,0.27751,0.65267,-0.7,-0.159,52.2716675,359.95,174.97,31.646665,247.3,317.375,113.99,-0.04,0.03,0.528,1.27675,2.38525,3.62075,0.196375,0.52,0.569505,0.34,0.871,-0.70875,14.294195,-3.0017875
2,10.75,-2.516883,16.40255,47.71621535,-2.90585,-2.90335,-2.99874,397.65,4,89.17845,0.948175,0.28235909575,1.57389,-0.18367,0.35,49.8374975,418.8634499,199.93333,34.48,247.248335,320.345,133.9666425,0.069,0.21,0.60975,1.277,2.407,3.656,0.22,0.58,0.6476275,0.36580908225,0.98,-0.81925,15.4877525,-3.026355
2,11.25,-2.45,18.082925,52.9725,-2.1268425,-2.0505275,-2.65,397.6,4,89.1839725,1.5,0.29920248975,2.3232,0.1462525,0.65,47.20775,450.5666675,228.0275,39.41875,252.58,323.5575,144.5499975,0.184,0.32,0.68,1.32275,2.40925,3.66975,0.23967,0.63,0.6589875,0.3869762295,1.074,-0.9775,22.2730025,-3.05187
2,11.75,-2.46,18.39725,56.67405,-2.1,-2,-2.002,397.40175,3.94238,89.13,1.8975,0.2929,2.4488,0.450835,1.12,45.39335,478.533335,249.4,42.615,255.95,325.66667,153.08,0.3455,0.431,0.77,1.367,2.44925,3.73075,0.25,0.67,0.713270935,0.396483849,1.0855,-1.3165,23.7720275,-3.0012625
2,12.25,-2.50875,20.5064675,64.02845619,-2.1,-2,-2.001825,397.477,3.9,89.11,2.31457,0.3,2.8564275,0.85085,1.33,43.66667,524.168335,262.615,43.278335,255.7925,326.733335,174.483335,0.43,0.507,0.83,1.3845,2.4675,3.75,0.26,0.7,0.74844,0.40282,1.131,-1.005,21.089675,-3.0002825
2,12.75,-2.745,19.2595,64.2215,-2.1,-1.845295,-2.00125,396.92475,3.9,89.08865,2.67,0.318,2.9058775,0.96367,1.5785,41.54,520.09,249.62,43.0075,256.075,327.33333,158.03,0.52075,0.57,0.861,1.3755,2.4725,3.774,0.2768,0.78879,0.8049,0.43,1.327,-1.405,12.091155,-2.86121
2,13.25,-2.3901025,19.65843628,55.337245,-2.1,-1.53762,-2.00095,396.9,3.9,89.06393,2.6275,0.2905293095,2.79501,1.0675,1.77425,40.687,522.369175,256.8575,39.785,255.21665,327.7325,165.0058325,0.6915,0.7,0.942,1.4215,2.51,3.822,0.26667327,0.73456,0.83,0.41,1.2492650495,-0.64675,3.2001775,-2.5443525
