DOY2,HR2,FC_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,PA_1_1_1,NEE_1_1_1
1,0.5,-2.7345,-0.3,0.026,-9.24,-71.645,381.242,381.2165,381.389,381.558,-20.518,-21.04425,-22.571,-22.5195,51.39,54.0225,54.96,58.9225,-6.50375,-4.73525,-4.19075,-3.09775,-5.845,-5.21,-4.33325,-2.831,-1.92525,-0.5565,-0.78625,0.52,-2.1,0,-78.185,164.26,212.59,0.81075,0.62,0.47,95.88,-2.9975
1,1.5,-1.994,-0.3725,0.032,-14,-60.99,380.61325,380.975,380.92625,381.917,-20.618,-21.244,-22.712,-22.3295,53.4125,56.1575,56.18,60.6675,-6.39625,-4.95425,-4.37,-3.29975,-5.78875,-5.31375,-4.44775,-2.9515,-1.96,-0.57375,-0.7675,0.52,-2.9,0,-78.09,162.895,214.045,0.78,0.728,0.5445,95.87225,-2.19675
1,2.5,-1.965,-0.4,0.0327,-9.1875,-72.0725,380.195,380.5475,380.60125,381.34175,-20.92075,-21.366,-22.408,-22.44875,53.94,55.64,56.435,61.205,-6.3975,-5.097,-4.506,-3.458,-5.794,-5.392,-4.544,-3.07375,-1.97625,-0.592,-0.7525,0.52,-3.18,0,-77.205,160.9375,213.6125,0.9135,0.6985,0.59225,95.89675,-2.20475
1,3.5,-2.1175,-0.3,0.02685,-9.0625,-61.715,379.63225,380.056,379.9025,380.74425,-21.30625,-21.886,-22.438,-22.573,55.62,57.78,57.5225,62.2525,-6.495,-5.2515,-4.63,-3.534,-5.966,-5.358,-4.566,-3.12225,-2.0405,-0.613,-0.75625,0.52,-2.3,0,-78.2,160,209.775,0.87325,0.69925,0.5145,95.94225,-2.545
1,4.5,-2.1855,-0.3,0.02975,-9.64,-65.83,380.382,380.672,380.648,381.5135,-21.69625,-21.982,-22.9,-22.4115,57.34,59.77,59.4,62.6175,-6.589,-5.31475,-4.73,-3.568,-6.002,-5.392,-4.73,-3.123,-2.06625,-0.63,-0.7725,0.52,-2.955,0,-76.5,163.3625,208.15,0.86,0.67,0.53,95.9115,-2.36125
1,5.5,-3.9795,-0.3,0.0292,-14.0125,-58.95,379.982,380.188,380.358,380.459,-21.985,-22.684,-23.254,-23.1735,58.02,59.335,59.88,62.8875,-6.612,-5.33475,-4.646,-3.626,-6.046,-5.526,-4.722,-3.14225,-2.0915,-0.65,-0.8,0.52,-3.2,0,-73.9,162.9375,207.9625,0.85,0.71,0.4945,95.85,-4
1,6.5,-3.32025,-0.3,0.028,-8.9375,-61.725,381.4575,381.536,381.796,381.802,-22.138,-22.672,-23.79,-23.227,57.9,59.8875,60.38,63.305,-6.6885,-5.36375,-4.674,-3.67,-6.1,-5.692,-4.73,-3.186,-2.1205,-0.673,-0.83875,0.512,-2.9,0,-74.5,163.4375,207.8,0.892,0.72125,0.49,95.834,-5
1,7.5,-1.67075,-0.3,0.026,-9.2,-68.11,381.3355,382.404,382.61,382.9725,-22.044,-22.778,-23.793,-23.20625,58.2,60.5525,61.94,66.335,-6.549,-5.34125,-4.772,-3.768,-6.242,-5.754,-4.794,-3.308,-2.14575,-0.699,-0.836,0.51,0,0,-73.5,162.8,207.2125,0.84,0.681,0.4445,95.822,-1.77125
1,8.5,-3.459,-0.4,0.04185,-9.74,-62.74,381.0385,382.11,382.136,382.145,-21.7135,-21.868,-22.64,-21.6115,56.9,59.235,60.2,63.82,-6.6045,-5.31975,-4.9,-3.928,-6.21,-5.718,-4.872,-3.415,-2.1705,-0.712,-0.8515,0.51,11.5,2.2225,-46.34,162.475,215.1,0.8025,0.69,0.45,95.806,-4.3335
1,9.5,-1.56975,-0.7,0.050525,-4.9,-44.4,381.12875,381.25375,381.004,381.325,-20.9395,-20.986,-20.446,-17.7725,52.62,53.5575,52.78,57.2,-6.1465,-5.083,-4.806,-3.962,-5.758,-5.434,-4.878,-3.445,-2.17,-0.728,-0.87875,0.51,33.055,6.92,-7.675,163.6875,227.2625,1,0.76,0.60225,95.9,-1.97925
