DOY2,HR2,FC,LE,H,USTAR,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,T_BOLE_1_1_1,T_BOLE_2_1_1,T_BOLE_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,PA,PPFD_IN_1_1_1,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN_1_1_2,PPFD_IN_1_2_1,PPFD_OUT,WS,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,5.25,0.31,7.97,-21.93,0.735,409.6,409.7,409.8,409.9,-11.9275,-12.376,-12.295,-4.14,-6.42,-7.6,99.45,0,0,0,0,163.59,230.275,-75.555,0,0,0,4.1505,-14.056,-13.815,-15.095,-15.31,-15.405,-15.19,-15.13,78.95,83.15,84.2,86.1,85.25,-0.8475,-0.735,-0.03,0.55,1.955,2.015
1,5.75,0.33,9.315,-21.96,0.66,409.9,409.9,410,410.1,-11.927,-12.467,-12.335,-4.12,-6.43,-7.6,99.455,0,0,0,0,161.83,228.74,-72.545,0,0,0,3.89,-14.178,-13.8825,-15.165,-15.365,-15.565,-15.305,-15.215,78.8,82,83.8,85.75,84.8,-0.8675,-0.683,-0.1245,0.5425,2.032,1.945
1,6.25,0.31,7.94,-22.06,0.54,409.9,409.9,410.2,410.2,-12.0325,-12.7545,-12.349,-4.07,-6.43,-7.59,99.45,0,0,0,0,159.84,227.05,-67.565,0,0,0,4.166,-14.2525,-13.986,-15.325,-15.545,-15.805,-15.485,-15.39,77.85,81.65,83.55,85.5,84.85,-0.9145,-0.818,-0.057,0.5795,2,1.9945
1,6.75,0.31,8.23,-20.86,0.58,409.6,409.8,409.8,409.9,-12.27,-12.698,-12.2575,-4.03,-6.43,-7.59,99.44,0,0,0,0,159.975,226.13,-65.45,0,0,0,3.9805,-14.454,-13.9755,-15.715,-15.8,-16.085,-15.8,-15.69,78.85,81.45,83.5,85.2,84.45,-0.922,-0.7195,-0.047,0.545,2.0125,1.9885
1,7.25,0.32,8.15,-19.38,0.615,409.65,409.65,409.85,409.9,-12.6485,-13.21,-12.5815,-3.92,-6.43,-7.59,99.47,0,0,0,0,161.76,226.135,-71.825,0,0,0,3.796,-14.3855,-14.0895,-15.85,-15.92,-16.145,-15.84,-15.715,79.15,82.55,83.05,84.6,84.35,-0.863,-0.767,-0.087,0.553,2.0035,1.9545
1,7.75,0.33,8.06,-17.895,0.62,409.85,409.85,409.95,410.05,-12.9245,-13.504,-12.825,-3.85,-6.54,-7.55,99.495,0.52,0,0,0,170.585,227.545,-62.165,1.09,0.04,0.155,3.72,-14.54,-14.1405,-15.98,-16.04,-16.15,-15.86,-15.74,78.8,82.8,83.75,84.95,84.65,-0.874,-0.745,-0.137,0.486,1.9365,2.0045
1,8.25,0.355,8.68,-14.04,0.68,409.9,409.95,410.05,410.3,-12.98,-13.36,-12.92,-3.79,-6.54,-7.35,99.55,14.97,13.71,6.94,0.055,168.525,228.09,-44.025,23.89,0.36,1.335,4.12,-14.681,-14.041,-15.85,-16.215,-16.315,-16,-15.86,79.25,82.8,84.7,86.6,85.85,-0.982,-0.7265,-0.068,0.4955,1.955,2.02
1,8.75,0.365,9.48,-1.835,0.665,410,409.95,409.95,410.1,-12.945,-13.154,-12.93,-3.79,-6.58,-7.21,99.51,72.35,54.69,51.535,9.955,169.605,232.525,-15.2,93.015,0.79,6.21,4.1185,-14.94,-14.407,-15.475,-15.835,-16.055,-15.705,-15.58,78.35,82.4,84.9,87.05,86.15,-0.956,-0.7055,-0.0535,0.577,1.8965,2.02
1,9.25,0.395,13.01,12.445,0.675,409.85,409.8,409.95,410,-12.98,-13.36,-13.09,-3.77,-6.49,-7.24,99.485,157.79,87.87,112.31,24.37,157.815,233.23,24.18,212.65,1.13,12.035,4.159,-15.17,-14.393,-15.05,-15.225,-15.675,-15.45,-15.355,77.65,82.05,84.6,86.55,86.05,-0.957,-0.6975,-0.0365,0.6065,2.03,2.007
1,9.75,0.41,16.48,28.6,0.735,409.9,409.75,409.85,409.95,-13.395,-13.98,-13.22,-3.77,-6.43,-7.26,99.46,257.5,113.89,174.81,32.57,159.56,236.22,65.89,306.38,1.39,18.17,4.38,-15.335,-14.343,-15.27,-15.31,-15.315,-15.115,-15.24,77.447,81.1,83.4,85.15,84.6,-0.8755,-0.676,-0.025,0.605,2.02,2.02
1,10.25,0.38,21.89,53.96,0.77,409.85,409.85,409.95,410,-12.63,-13.615,-12.71,-3.74,-6.43,-7.34,99.425,373.62,120.69,237.235,40.455,162.84,237.79,110.63,448,1.7,23.99,4.4175,-15.055,-14.083,-15.15,-15.01,-15.395,-15.035,-14.91,75.15,79.8,83.05,84.6,84.15,-1.0225,-0.6335,-0.005,0.6335,2.03,2.02
1,10.75,0.405,21.84,74.575,0.725,409.95,409.9,410.1,410.05,-13.38,-13.92,-13.34,-3.73,-6.44,-7.38,99.375,478.85,118.94,292.215,44.14,167.29,239.815,162.445,571.835,2.25,29.545,4.711,-14.905,-13.9925,-14.825,-14.57,-15.12,-14.85,-14.795,73.4,78.5485,82.05,83.5,82.95,-1.039,-0.668,-0.0055,0.617,2.05,1.989
1,11.25,0.39,29.505,88.88,0.775,409.8,409.75,409.85,409.95,-13.48,-13.85,-13.42,-3.72,-6.5,-7.4,99.37,559.33,113.2,346.03,48.8,163.44,243.385,197.995,664.72,2.46,36.07,4.57,-14.4395,-13.889,-14,-13.72,-14.67,-14.455,-14.46,71.796,77.297,80.9,83.05,82.55,-0.904,-0.716,-0.0595,0.584,1.945,1.96
1,11.75,0.415,26.68,83.97,0.735,409.9,409.8,409.9,410,-13.57,-13.825,-13.55,-3.71,-6.57,-7.42,99.355,591.1,105.19,365.14,48.785,169.785,247.975,224.065,714.36,2.405,36.155,4.3975,-14.27,-13.978,-13.035,-12.665,-13.735,-13.735,-13.99,70.9,74.45,80.4,81.75,81.9,-0.9505,-0.739,0.027,0.535,2.055,2.01
1,12.25,0.38,36.91,108.07,0.62,410.1,410.1,410.9,410.4,-13.46,-13.8,-13.44,-3.7,-6.61,-7.49,99.36,607.56,92.94,364.06,50.52,171.92,249.4,230.01,730.42,2.88,37.2,4.272,-13.9305,-13.574,-12.305,-11.715,-12.52,-12.47,-12.635,68.57,73.582,79.8,81.25,81.1,-0.695,-0.57,0.13,0.586,2.01,1.99
1,12.75,0.37,30.28,107.305,0.79,409.85,409.8,410.15,410.15,-13.11,-14.338,-12.6115,-4.03,-6.705,-7.46,99.29,628.05,137.46,376.525,49.675,176.085,252.785,230.88,749.24,4.51,38.095,4.5065,-13.9795,-13.2755,-11.875,-11.5,-12.205,-12.08,-12.24,67.7,73.279,79.0135,81.4,81.05,-0.7845,-0.586,0.026,0.585,1.96,2.046
1,13.25,0.355,31.475,115.265,0.705,410.2,410.2,410.3,410.5,-13.6,-14.431,-13.67,-4.29,-6.78,-7.57,99.275,624.23,136.59,360.945,48.245,184.225,256.05,231.015,709.205,3.77,37.25,4.61,-13.7155,-12.715,-11.395,-11.12,-11.505,-11.41,-11.7415,66.515,72.927,77.95,80.8,80.8,-0.7835,-0.599,0.04,0.662,2.07,2.03
1,13.75,0.35,28.95,85.975,0.7,410.2,410.2,410.4,410.5,-13.57,-13.947,-13.65,-4.26,-6.8,-7.57,99.265,508.45,132.52,310.5,45.395,181.55,257.055,187.1,609.89,2.95,34.975,4.48,-13.325,-12.56,-11.135,-10.831,-11.13,-11.2335,-11.2545,66.42,72.633,75.8445,79.4,79.25,-0.817,-0.5715,0.028,0.567,2,2.04
1,14.25,0.34,35.195,62.39,0.72,410,410,410.2,410.3,-13.55,-13.67,-13.2435,-4.25,-6.79,-7.5,99.255,428.06,130.76,274.385,39.285,182.225,256.58,158.88,523.385,2.95,31.195,4.362,-12.975,-12.3565,-10.9495,-10.82,-11.155,-11.023,-10.9915,66.5665,72.3575,75.735,79.1,79.3475,-0.8445,-0.653,0.02,0.5675,2.005,2.065
1,14.75,0.345,30.16,63.375,0.68,410.1,410,410.2,410.4,-13.13,-13.64,-13.189,-4.25,-6.74,-7.48,99.29,436.68,113.1,238.78,35.64,174.2,254.25,120.84,523.29,2.38,25.42,4.704,-12.745,-12.2365,-11.1275,-10.895,-11.2335,-10.9955,-10.995,66.306,72.1105,76.3,79.2275,79.51,-0.722,-0.56,-0.068,0.618,1.96,2.04
1,15.25,0.34,29.25,32.925,0.685,410.2,410.2,410.3,410.5,-12.909,-13.62,-13.307,-4.36,-6.72,-7.44,99.33,318.7,97,201.87,36.53,168.03,253.47,87.63,402.37,1.86,19.92,4.46,-12.9,-12.438,-11.307,-11.18,-11.545,-11.33,-11.315,67.252,72.5535,76.7925,79.3945,79.3225,-0.749,-0.587,0.055,0.62,2.1,2.037
1,15.75,0.345,19.915,15.035,0.66,410.4,410.4,410.5,410.7,-12.973,-13.27,-13.2145,-4.46,-6.7,-7.4,99.35,220.74,71.18,135.98,27.86,173.15,253.77,37.8,274.95,1.47,14.74,4.15,-12.636,-12.6665,-11.441,-11.1555,-11.82,-11.605,-11.585,67.0705,73.1995,77.95,80.45,79.85,-0.668,-0.672,0.027,0.646,2.02,2.06
1,16.25,0.33,13.36,2.465,0.6,410.45,410.4,410.55,410.75,-12.8,-13.005,-13.025,-4.42,-6.57,-7.39,99.39,91.92,53.64,65.69,14.33,171.81,253.05,2.5,128.09,1.05,8.29,3.798,-13.1925,-12.6475,-11.645,-11.505,-11.9,-11.69,-11.64,68.8055,73.313,78,79.738,80.2585,-0.75,-0.647,0.01,0.539,2.02,2.037
1,16.75,0.31,8.075,-12.28,0.53,410.35,410.3,410.45,410.65,-12.53,-12.903,-12.814,-4.37,-6.45,-7.33,99.38,25.06,19.86,19.4,2,180.53,250.69,-35.99,38.26,0.47,2.54,3.72,-13.2215,-12.8055,-11.6755,-11.6265,-12.13,-11.925,-11.87,69.3685,73.429,78.218,80.8,81.2,-0.779,-0.607,-0.04,0.616,1.96,2.07
1,17.25,0.3,7.5,-15.27,0.48,409.9,409.9,410,410.1,-12.3,-12.27,-12.37,-4.33,-6.39,-7.25,99.38,2.32,1.56,0,0,180.11,248.22,-64.3,1.93,0.1,0.37,3.461,-13.592,-13.177,-11.93,-12.185,-12.32,-12.07,-11.995,70.955,74.355,79.4,81.5,81.65,-0.753,-0.646,0.053,0.611,1.98,2.01
1,17.75,0.32,6.94,-18.29,0.54,409.9,410,410,410.1,-11.969,-12.04,-12.17,-4.31,-6.26,-7.18,99.43,0,0,0,0,182.07,247.84,-67.5,0,0,0,3.526,-13.6955,-13.3805,-12.535,-12.51,-12.625,-12.365,-12.285,71.9415,74.6,80.45,81.535,81.5,-0.697,-0.593,-0.04,0.611,1.982,2.06
1,18.25,0.305,5.88,-12.71,0.49,410,410.1,410.1,410.1,-11.84,-11.84,-11.97,-4.24,-6.2,-7.15,99.48,0,0,0,0,178.72,247.45,-62.69,0,0,0,3.863,-13.842,-13.3975,-12.402,-12.3735,-12.58,-12.37,-12.395,72.1745,76.35,80.65,81.981,82.1,-0.741,-0.688,0.03,0.603,2.05,2.01
1,18.75,0.28,5.78,-13.3,0.58,410.2,410.3,410.4,410.4,-11.78,-11.784,-11.8,-4.16,-6.2,-7.1,99.52,0,0,0,0,179.83,246.66,-65.05,0,0,0,3.898,-13.7935,-13.317,-12.5295,-12.65,-12.995,-12.705,-12.63,73.35,78.297,81,82.7,82.95,-0.751,-0.617,-0.04,0.557,1.97,2.04
1,19.25,0.255,5.76,-14.72,0.49,410.6,410.6,410.6,410.8,-11.64,-11.898,-11.76,-4.11,-6.21,-7.04,99.54,0,0,0,0,199.52,245.26,-68.8,0,0,0,4.052,-13.909,-13.355,-13.01,-13.09,-13.195,-12.87,-12.805,74.3,78.1855,80.95,83.15,82.9,-0.697,-0.67,-0.02,0.58,1.97,2.13
1,19.75,0.25,5.69,-14.395,0.56,410.8,410.8,410.9,411,-11.886,-12.032,-11.99,-4.11,-6.21,-6.91,99.55,0,0,0,0,177.56,246.58,-67.42,0,0,0,3.95,-13.7765,-13.451,-13.295,-13.375,-13.425,-13.125,-13.05,74.65,78.8835,81.3,83.4,83.75,-0.751,-0.673,-0.043,0.567,1.96,2.06
1,20.25,0.255,4.8,-18.01,0.63,410.8,410.8,411,411.1,-12.162,-12.196,-12.257,-4.14,-6.18,-6.84,99.555,0,0,0,0,188.35,248.68,-66.125,0,0,0,4.2,-13.731,-13.399,-13.45,-13.55,-13.67,-13.34,-13.275,75,79.65,81.5545,84.0325,83.096,-0.695,-0.6545,-0.01,0.69,2.014,2.04
1,20.75,0.265,6.72,-23.615,0.63,410.7,410.7,410.9,410.9,-11.9,-12.54,-12.598,-4.15,-6.1,-6.83,99.535,0,0,0,0,180.38,249.085,-75.135,0,0,0,4.25,-13.9205,-13.324,-13.5,-13.55,-13.6295,-13.341,-13.28,74.65,80.45,81.7,83.533,83.6,-0.79,-0.6185,0.009,0.6175,1.98,1.9985
1,21.25,0.29,7.585,-26.51,0.64,410.8,410.8,411,411,-12.296,-13.21,-13.25,-4.18,-6.07,-6.81,99.48,0,0,0,0,178.52,248.93,-78.16,0,0,0,4.3125,-13.834,-13.1165,-13.635,-13.815,-13.725,-13.42,-13.295,74.65,80.45,81.65,83.5,83.3315,-0.67,-0.7,0.11,0.683,2.05,2.05
1,21.75,0.31,7.635,-25.27,0.71,410.9,410.9,410.9,411.1,-12.8235,-13.36,-13.33,-4.18,-6,-6.78,99.47,0,0,0,0,177.67,247.95,-78.02,0,0,0,4.13,-13.9275,-13.479,-13.825,-13.935,-13.9,-13.595,-13.485,76,80.15,82.25,84.4,83.75,-0.775,-0.619,0.02,0.67,1.985,2.02
1,22.25,0.31,8.06,-23.22,0.56,411,411,411.1,411.3,-13.089,-13.332,-13.342,-4.11,-5.97,-6.75,99.44,0,0,0,0,175.51,247.49,-75.96,0,0,0,4.074,-14.013,-13.7005,-13.955,-14.045,-13.985,-13.685,-13.57,77.35,80.9925,82.9695,85.406,84.7155,-0.831,-0.67,-0.045,0.67,1.99,2.07
1,22.75,0.3,8.76,-20.795,0.51,411.2,411.15,411.2,411.3,-13.095,-13.328,-13.2335,-4.09,-5.96,-6.67,99.39,0,0,0,0,176.04,247.48,-75.23,0,0,0,4.02,-14.027,-13.7685,-14.102,-14.161,-14.1305,-13.816,-13.675,78.699,82.9525,83.4135,85.804,84.9,-0.829,-0.592,0.05,0.611,2.04,2.07
1,23.25,0.335,8.34,-25.575,0.63,410.95,410.85,411.05,411.15,-12.825,-13.443,-13.347,-4.07,-5.96,-6.63,99.34,0,0,0,0,175.45,247.05,-73.44,0,0,0,4.28,-14.135,-13.896,-14.2655,-14.4565,-14.4835,-14.1755,-14.0375,79.75,83.2,83.9,85.85,84.8,-0.998,-0.589,-0.01,0.664,1.97,2.07
1,23.75,0.33,8.24,-25.01,0.53,411,410.9,411.1,411.3,-13.434,-13.4965,-13.53,-4.04,-6.04,-6.62,99.33,0,0,0,0,174.72,246.21,-72.41,0,0,0,3.875,-13.9375,-13.764,-14.06,-14.2,-14.4,-14.09,-14.025,78.548,83.05,83.45,86.3,85.25,-1.019,-0.649,0.025,0.57,2.04,2.04
2,0.25,0.19,2.815,-21.59,0.4,408.7,408.6,408.8,409,-7.682,-7.5505,-7.641,-2.18,-3.095,-3.52,99.51,0,0,0,0,203.135,269.19,-74.025,0,0,0,2.4995,-10.049,-9.5865,-9.8,-10.145,-10.445,-10.285,-10.31,74.3,77.55,82.4,84.55,84.6,-0.0745,-0.24,0.1975,0.4815,1.385,1.403
2,0.75,0.21,2.055,-18.445,0.4,408.4,408.4,408.5,408.7,-7.991,-7.864,-7.9555,-2.16,-3.08,-3.505,99.515,0,0,0,0,202.82,268.855,-70.125,0,0,0,2.437,-10.155,-9.566,-10.12,-10.41,-10.985,-10.725,-10.675,76.4,79.85,83.05,85,85.05,-0.126,-0.2115,0.277,0.452,1.39,1.4445
2,1.25,0.21,2.665,-19.63,0.39,398.875,398.825,398.925,399.025,-8.092,-8.0075,-8.011,-2.16,-3.045,-3.505,99.515,0,0,0,0,200.515,268.07,-77.19,0,0,0,2.39,-10.49,-9.79,-10.315,-10.59,-11.235,-10.975,-10.935,77.75,80.9,83.9,86.05,85.3,-0.0415,-0.2025,0.345,0.4805,1.405,1.4245
2,1.75,0.25,0.72,-20.6,0.395,388.34,388.34,388.34,388.34,-8.32,-8.15,-8.08,-2.14,-3.04,-3.445,99.53,0,0,0,0,198.34,266.11,-80.66,0,0,0,2.39,-10.849,-10.05,-10.74,-10.97,-11.27,-10.995,-11.085,79.5,81.85,84.45,86.5,86,-0.133,-0.189,0.342,0.456,1.42,1.44
2,2.25,0.24,1.78,-20.09,0.38,387.445,387.445,387.445,387.445,-8.4365,-8.318,-8.335,-2.165,-3.025,-3.43,99.515,0,0,0,0,185.165,265.07,-81.015,0,0,0,2.19,-11.063,-10.5495,-10.795,-11.055,-11.445,-11.19,-11.2,79.9,82.7,84.7,86.8,85.9,-0.0955,-0.1625,0.3065,0.43,1.3955,1.42
2,2.75,0.26,1.89,-18.5,0.38,386.97,386.97,386.97,386.97,-8.6805,-8.567,-8.56,-2.14,-3.005,-3.45,99.51,0,0,0,0,188.42,263.8,-77.6,0,0,0,2.189,-11.223,-10.757,-10.93,-11.16,-11.57,-11.39,-11.42,81,83.55,84.85,86.85,86.05,-0.0715,-0.198,0.3255,0.481,1.3915,1.43
2,3.25,0.24,2.135,-16.9,0.38,387.23,387.23,387.23,387.23,-8.785,-8.805,-8.61,-2.155,-3.015,-3.47,99.51,0,0,0,0,209.86,263.42,-76.255,0,0,0,2.045,-11.3425,-10.84,-11.145,-11.205,-11.64,-11.355,-11.34,82.5,84.6,85.15,86.95,86.25,-0.1475,-0.19,0.3415,0.48,1.405,1.435
2,3.75,0.255,1.665,-15.62,0.355,387.4,387.4,387.4,387.4,-8.965,-9.005,-8.715,-2.14,-3.035,-3.47,99.495,0,0,0,0,210.29,262.95,-74.66,0,0,0,2.32,-11.3525,-11.0245,-11.35,-11.345,-11.605,-11.35,-11.28,81.5,84.8,85.1,86.75,86.7,-0.097,-0.308,0.347,0.434,1.39,1.41
2,4.25,0.27,1.955,-13.3,0.39,386.835,386.735,386.94,386.94,-9.135,-9.195,-8.905,-2.12,-3.01,-3.445,99.53,0,0,0,0,216.89,263.5,-68.05,0,0,0,2.48,-11.705,-11.3795,-11.44,-11.805,-12.02,-11.77,-11.75,81.5,84.95,85.7,87.3,87.3,-0.054,-0.272,0.318,0.457,1.39,1.422
2,4.75,0.29,1.495,-13.495,0.35,387.09,386.99,387.16,387.36,-9.313,-9.375,-9.08,-2.13,-3.035,-3.445,99.52,0,0,0,0,213.44,262.95,-74.43,0,0,0,2.04,-12.2,-11.295,-12.05,-12.23,-12.39,-12.11,-12.02,81.15,84.95,85.6,86.85,87.15,-0.15,-0.184,0.319,0.431,1.377,1.42
2,5.25,0.29,2.66,-13.39,0.38,387.615,387.615,387.615,387.615,-9.5,-9.555,-9.26,-2.13,-3.01,-3.445,99.49,0,0,0,0,205.81,262.66,-58.17,0,0,0,2.35,-12.0115,-11.485,-12,-12.24,-12.49,-12.235,-12.16,80.65,84.95,86.25,87.65,87.4,-0.135,-0.213,0.24,0.484,1.39,1.41
2,5.75,0.29,2.16,-17.75,0.41,387.74,387.525,387.525,387.88,-9.7,-9.74,-9.445,-2.145,-2.985,-3.44,99.5,0,0,0,0,221.02,261.46,-59.26,0,0,0,2.385,-11.9225,-11.4995,-12.075,-12.215,-12.435,-12.21,-12.195,80.05,85.45,86,87.75,87.5,-0.179,-0.266,0.344,0.43,1.369,1.393
2,6.25,0.31,2.47,-13.67,0.4,387.35,387.105,387.105,387.485,-9.905,-9.945,-9.645,-2.165,-3,-3.415,99.53,0,0,0,0,210.09,259.42,-55.56,0,0,0,2.481,-12.347,-11.743,-12.185,-12.21,-12.41,-12.205,-12.215,80.85,86.2,86.25,87.35,86.9,-0.081,-0.267,0.252,0.455,1.401,1.45
2,6.75,0.31,2.61,-14.36,0.42,387.65,387.215,387.64,387.79,-10.115,-10.155,-9.85,-2.19,-3,-3.425,99.54,0,0,0,0,196.02,258.98,-66.33,0,0,0,2.465,-12.4995,-12.155,-11.92,-12,-12.42,-12.165,-12.14,80.95,85.1,85.25,86.85,86.2,-0.137,-0.24,0.319,0.408,1.41,1.42
2,7.25,0.305,4.31,-13.39,0.455,387.27,387.195,387.51,387.41,-10.36,-10.385,-10.075,-2.21,-2.995,-3.47,99.56,1.34,0.86,0,0,195.07,258.58,-69.15,0,0,0,2.39,-12.317,-12.1855,-11.355,-11.485,-11.93,-11.725,-11.755,81.15,85.3,85.2,86.65,86.15,-0.216,-0.293,0.292,0.458,1.39,1.43
2,7.75,0.275,4.17,-11.73,0.44,387.05,387.05,387.315,387.125,-10.6,-10.635,-10.325,-2.215,-2.995,-3.5,99.62,18.96,17.52,6.39,0,196.24,258.87,-45.79,23.83,0.63,1.88,2.58,-12.165,-11.6335,-10.6,-10.865,-11.25,-11.04,-11.025,80.2,84.85,85.7,87.3,86.7,-0.076,-0.29,0.266,0.48,1.366,1.45
2,8.25,0.26,5.385,1.77,0.48,387.595,387.595,387.595,387.615,-10.79,-10.86,-10.545,-2.23,-2.985,-3.52,99.65,66.68,55.58,35.53,6.15,194.28,260.55,2.48,83.02,2.07,7.16,2.65,-11.496,-11.501,-9.935,-10.125,-11.115,-10.865,-10.815,78.85,82.8,85.1,86.6,86.1,-0.133,-0.24,0.246,0.482,1.39,1.446
2,8.75,0.24,7.38,18.18,0.52,388.005,388.005,388.005,388.005,-10.93,-10.9115,-10.72,-2.23,-2.975,-3.54,99.5,149.74,73.52,103.83,13.64,200.04,263.27,41.73,199.32,3.56,13.17,2.52,-10.7655,-10.553,-9.555,-9.64,-10.845,-10.71,-10.77,76.75,80.05,83.85,85.75,85.15,-0.19,-0.23,0.293,0.42,1.39,1.42
2,9.25,0.19,10.79,30.03,0.555,389.41,389.41,389.41,389.44,-10.83,-10.824,-10.78,-2.235,-2.995,-3.605,99.595,277.44,91.18,169.155,20.395,193.865,268.385,80.455,314.375,3.975,18.51,3.46,-10.246,-9.56,-8.7,-8.91,-9.91,-9.985,-10.235,74.7,77.35,83.25,85.8,85.55,-0.079,-0.27,0.321,0.43,1.397,1.42
2,9.75,0.225,14.19,46.63,0.55,409,408.9,409.1,409.3,-10.685,-10.686,-10.67,-2.225,-3.005,-3.61,99.69,414.04,122.82,250.41,32.1,192.39,273.51,132.84,505.08,4.89,22.65,3.285,-9.5545,-8.482,-8.385,-8.38,-8.665,-8.49,-8.83,72.15,75.85,82.85,85.45,85.45,-0.16,-0.27,0.24,0.488,1.4,1.437
2,10.25,0.25,18.68,79.62,0.57,409.1,409,409.2,409.4,-10.36,-10.282,-10.49,-2.245,-3.03,-3.68,99.61,554.52,137.18,312.31,42.22,196.24,275.78,198.73,630.93,5.76,27.14,3.575,-8.4265,-7.8415,-8.21,-7.985,-8.27,-8.17,-8.24,69.5,72.1,79.65,81.65,83,-0.154,-0.266,0.267,0.508,1.39,1.427
