DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G,APAR
1,15.25,-9.812452,-127.8489,-8.87337175,0.1214319,-18.2006925,0.2310243,398.0295,0.0001832480525,1.9884175,37.96007,-19.7276165,6.48135505,1.80226875,206.8380975,237.315705,-6.4163125,13.4406895
1,15.75,-17.529475,-153.9932,-38.44486,0.12540045,-19.06768,0.273073925,398.07695,0.0002095272,2.17958875,37.213252,-36.753286,3.011501,0.8365729,205.83586,235.63522,-6.4469625,5.799308
1,16.25,-12.0147905,-133.575325,-9.025059,0.114413425,-19.7059275,0.23658335,398.0015,0.0001471027825,2.215114,41.7242,-47.946609,-1.446528675,-0.00339701395000001,200.47611,234.1884375,-6.471,0.83037844
1,16.75,-18.16726,-155.35,-9.272723,0.1077337,-19.52728,0.3616596,399.560225,0.000161541,2.19616325,43.90842,-54.164596,-3.8204164,-0.3193049,201.00304,233.5836,-6.4672625,0
1,17.25,-21.614765,-146.20105,-9.6936175,0.0682051075,-20.3945175,0.274747525,399.231275,0.000144633615,2.245977,45.79426,-55.4722565,-4.187370275,-0.3631265925,198.96743,231.2849125,-6.48405,-1.766532975e-07
1,17.75,-12.36481,-163.8656,-7.23675625,0.090028135,-20.19626,0.22523005,398.138825,0.00020698066,2.23888875,46.48398,-54.971364,-4.2477688,-0.13820562,199.68584,232.06944,-6.4911375,-0.0415119365
1,18.25,-19.04676,-157.975,-8.56992,0.1035532,-20.708915,0.4325576,397.9172,0.0001438764725,2.194557,46.499465,-54.260211,-4.050274425,-0.3434700225,196.81957,230.12647,-7.0921375,-0.04151739875
1,18.75,-4.37086475,-161.3717,-6.54662375,0.085964745,-20.28414,0.5255771,399.371875,0.00013426238,2.273544,49.096164,-52.999244,-4.0009134,-0.21176524,198.29148,231.67498,-7.0615,-0.0321738589598125
1,19.25,-8.7348345,-128.13865,-6.24129,0.09074498,-20.0756,0.2227892,399.042525,0.0001424574725,2.1561445,48.216155,-52.453729,-4.0730669,-0.3855226275,195.6872975,231.6343475,-6.456575,-0.041529883
1,19.75,-14.03657,-205.010875,-5.19885,0.1029008,-19.90848,0.3461412,397.25225,0.00016389836,2.15404125,49.24038,-52.979664,-3.9603772,-0.3289251,195.9029,232.5313,-6.476325,-1.2636186075e-07
1,20.25,-7.773178,-210.02825,-3.83514175,0.087865585,-20.3631375,0.4211183,396.644,0.00024042178,2.2555725,49.6195325,-51.8701965,-4.000830575,-0.16379141,194.0505825,230.4862675,-6.43835,-0.04152157325
1,20.75,-13.399165,-164.13775,-9.83246,0.06696151,-19.73948,0.344020475,396.685,0.00022672818,2.268018,49.35714,-53.385012,-4.1507292,-0.1834788,194.13006,232.91588,-6.43655,0
1,21.25,-12.367482,-174.4333,-9.417447,0.09801817,-20.1624375,0.33402545,397.443775,0.00020998371,2.18592875,51.46792,-52.068007,-4.108715425,-0.2859394025,192.2580275,231.52812,-6.427,-0.04151839
1,21.75,-44.0656125,-174.32285,-8.295591,0.0847080375,-20.22832,0.3785405,397.4953,0.00019912308,2.28033375,51.75572,-54.12658,-4.1284584,-0.17328194,192.99444,231.4976,-6.423875,-0.04151756725
1,22.25,-15.1191,-151.866825,-13.628685,0.08527008,-21.1393275,0.3299728,397.057425,0.00023666994,2.21270325,51.24416,-53.4219705,-3.906670425,-0.3226600475,190.691085,228.185945,-6.41875,-0.04151779375
1,22.75,-17.467425,-226.22695,-6.87670075,0.086626295,-20.70454,0.24002185,398.5875,0.00020113726,2.1929545,53.786132,-53.958674,-4.0553304,-0.27971006,191.6728,229.35032,-6.3964,-3.6954883e-08
1,23.25,-10.873632,-210.4908,-11.8568375,0.086918145,-21.1840375,0.34783425,398.0118,0.0117983624325,2.1627425,54.02554,-52.6377065,-3.8764231,-0.3090484625,191.0910475,227.570145,-6.398175,-0.03217649163897
1,23.75,-18.2116,-180.6025,-14.7526,0.0710376025,-21.28764,0.315925325,398.08495,0.00012951832,2.15408575,52.30988,-52.53518,-3.962627,-0.64685908,189.60916,227.58392,-6.3974,-1.501292025e-07
2,0.25,-12.924025,-132.529475,-5.4098325,0.065939825,-17.5125625,0.27550725,403.351125,0.00015809446,2.083519,49.972315,-52.57811575,-4.271938075,-0.1236653875,197.30351,239.837145,-5.238625,-0.032180041228837
2,0.75,-10.825525,-102.25804,-3.233758,0.067872775,-17.5803625,0.37085775,403.6649,0.000911065575,2.135157,50.0772,-52.75342875,-4.405805625,-0.10618247375,195.207675,239.3501125,-5.21275,-0.0321715055
2,1.25,-20.57046,-128.8821,-3.572226,0.07102363,-17.7868225,0.3561819,402.1178,0.00016772767,2.14371,49.4033575,-54.1530925,-4.472670325,-0.26590254,193.10083,238.38735,-4.700375,-1.10790118e-07
2,1.75,-13.26643,-217.2603,-12.5536875,0.0601755975,-17.99935,0.25314045,401.196825,0.0001827762125,2.1656425,51.60255,-52.80256,-4.241396125,-0.5771737875,194.532075,237.478,-4.552575,-2.7127568e-07
2,2.25,-23.6104925,-123.696,-2.36223875,0.084076825,-18.483515,0.236201,379.4292,0.0001752131425,2.197443,51.99651225,-52.9155395,-4.61458635,-0.435042755,192.08027,235.99632,-4.46275,-0.04152053275
2,2.75,-17.735095,-136.813375,-9.03998,0.084092395,-18.5982625,0.28284845,390.75,0.0001610035,2.156666,52.920575,-52.38984375,-4.112645625,-0.3131844125,192.3126375,235.2542375,-4.4808875,-0.04152061175
2,3.25,-38.07644,-151.3598,-7.263031,0.07846734,-19.207315,0.3493956,368.67475,0.0002207952725,2.142935,52.44435,-51.60484375,-4.1711443,-0.255823445,191.08188,233.64009,-4.4822125,-1.429766275e-07
2,3.75,-17.2259625,-138.701,-5.94664375,0.069514675,-19.252825,0.2951265,360.5864,0.00018354215,2.12208,54.0956,-52.17094625,-3.992320375,-0.2352201625,192.2797875,232.79075,-4.480025,-0.0415246255
2,4.25,-37.6702375,-219.094125,-8.315666,0.0824141175,-19.459585,0.304924225,392.8351,0.01235631176,2.167044,54.08352775,-52.99925,-4.253933725,-0.43391477,191.746225,233.2942275,-4.4881875,-0.04152854075
2,4.75,-51.7419375,-181.5043,-9.997616,0.05716644,-18.9167,0.237533,398.67845,0.000186741125,2.124665,53.7903375,-52.65088625,-4.265174125,-0.48584195,193.0397,233.1324875,-4.4835,-0.041518573
2,5.25,-11.290955,-162.770425,-8.47488225,0.0707058,-19.4506775,0.3029498,401.9674,0.00018771092,2.25300875,54.31529975,-52.55459,-4.5255049,-0.401540335,191.7502,232.0903875,-4.4861,-2.3096798e-09
2,5.75,-20.87188,-145.546,-6.59357525,0.066994625,-19.5893125,0.1473035,401.63055,0.0001800466375,2.271105,54.91785,-52.82991,-3.957087,-0.3733501875,192.7128,232.50005,-4.4861,-1.419335335e-07
2,6.25,-21.624115,-152.7419,-28.3161225,0.08660385,-20.0326525,0.3403135,400.5605,0.00539569291,2.284152,53.35897025,-52.71578725,-3.7219242,-0.08044926625,193.4047225,231.253165,-5.2100875,0
2,6.75,-21.51355,-106.9402,-10.18294925,0.08175709,-19.498575,0.2276497,384.4686,0.0001954786,2.1719175,53.309575,-47.28374375,-1.184411,0.2052825375,194.5466375,231.773375,-5.1358375,0.5833405475
2,7.25,-19.5801325,-156.37765,-7.754537,0.0582542725,-18.2476075,0.2601698,402.9534,0.000160189795,2.152882,49.96233,-22.62434975,2.82754945,1.1897274875,195.9441175,235.3529675,-4.63665,3.460303475
2,7.75,-21.614245,-161.215825,-20.7286625,0.091219485,-17.2465875,0.17935975,400.053,0.00015160825,2.153684,47.1579375,-0.660081825,6.1879075,1.405305,199.37615,239.4923,-4.5291125,9.156985875
2,8.25,-12.05063,-99.936195,-12.662406,0.0794605875,-16.3564825,0.169858,397.63235,0.0001649168875,2.179861,44.245935,3.851980475,11.8887535,3.360283825,201.88238,244.284785,-4.61525,14.217996
2,8.75,-16.99198,-136.72125,-21.4936875,0.09960713,-16.0810075,0.192765625,398.436625,0.000180639305,2.18024625,41.552505,3.76174265,15.33985375,3.83951125,203.6897325,247.6250925,-4.50025,20.402283
2,9.25,-23.12255,-118.4119,-13.8757625,0.0731144,-15.4105225,0.16629375,399.0212,0.0001621629575,1.969476,39.771895,5.0721968,22.77081775,6.9698189,206.6463025,252.3512275,-4.5383125,27.729826
2,9.75,-35.87448,-63.0190125,-31.73463,0.09669184,-14.9444075,0.1150614,397.7035,0.0001787876725,1.996241,38.6425475,7.29462095,22.946087,6.634488675,209.8629825,257.236155,-4.5277375,38.9180705
2,10.25,-8.461695,-28.2427875,-29.8723,0.10151752,-14.522935,0.1816296,396.1974,0.004219052435,1.986554,36.7859275,11.22288825,32.97649125,8.573526225,211.5964075,260.397895,-4.5474,47.1143325
2,10.75,-22.001925,-41.515565,-18.39518,0.11139775,-13.4254325,0.28570575,394.618475,0.0042430701775,2.012928,37.6004275,11.8103865,32.22365275,9.438304675,217.6507275,262.90863,-4.53335,49.14934075
2,11.25,-21.044135,4.47911825,-18.9636,0.12890325,-12.96475,0.361856,393.4703,0.054455225,2.01845575,34.97412,12.636793,30.58872,10.7910773,215.30198,263.85311,-4.55915,55.7995545
2,11.75,-45.20099525,-25.733435,-17.08604,0.1254444,-12.785825,0.3256686,397.148975,0.02775330325,2.007269,33.991235,10.227050475,24.18403225,9.64210015,218.6077575,265.056205,-4.5328375,49.6883885
2,12.25,-35.36632,-55.9646875,-15.2503,0.12148795,-12.93731,0.4871345,392.665,0.041776881,1.978428,30.17762,14.395227,33.762224,12.034871,219.57165,264.29736,-5.255,50.961476
2,12.75,-22.1568875,-27.2026425,-20.460325,0.141846375,-12.96178,0.261843625,395.57505,0.02912379,2.017464,32.05704,11.194648,28.243404,10.448368,222.11376,265.26888,-5.20235,44.13729625
2,13.25,-55.48523,-33.8569325,-17.309955,0.11140805,-13.13006,0.4101023,395.457725,0.046543843,2.027634,31.32763,15.886348,32.231513,10.285826,225.86698,263.67957,-4.700225,43.6087885
2,13.75,-1.1543229,-33.1258875,-10.97322,0.1558536,-12.91948,0.3425195,398.507,0.00020009024,2.0309195,31.063,13.6268,23.73231,7.7695884,223.3926,263.5337,-4.5197,37.03678025
2,14.25,-51.632955,-67.0279,-11.8334,0.138966925,-12.96549,0.31132575,396.911125,0.030128295,2.037385,29.84014,10.1110733,21.604726,6.4256133,221.36931,262.45431,-4.573075,29.16306775
2,14.75,-28.4076625,-50.022425,-20.42479,0.107744125,-12.546515,0.304571,396.3874,0.017788993,1.99499125,30.49509,9.256069875,14.323897,4.688179925,220.9241525,263.0510725,-4.5768,21.73862925
2,15.25,-30.591087,-93.324625,-30.2585825,0.1472166,-12.68742,0.284182,395.637,0.079851594,2.036125,29.51689,5.6502065,12.474759,2.9747565,215.78186,258.8994,-4.585575,16.0448095
2,15.75,-25.7467125,-140.24675,-23.74345,0.09958757,-12.95258,0.35108765,396.5605,0.000459224120000001,2.04566275,29.3127,0.434057250000001,6.8653281,2.7032341,219.822815,258.47011,-4.590125,9.61915465
2,16.25,-78.319145,-98.361,-13.94286,0.10559095,-13.16376,0.337455825,398.4872,0.04350141718,2.0643465,29.08195,-31.688964,3.4047079,1.033766,215.18389,256.86074,-4.5768625,5.5552945
2,16.75,-11.55468,-185.7126,-31.65505,0.09092617,-13.435385,0.357527425,402.380625,0.0215417195,2.078594,31.49084,-47.7894315,-0.31036947,0.368482955,214.238365,255.449675,-4.5907375,1.2135861
2,17.25,-10.46683,-96.348565,-3.65110975,0.081731025,-14.3586,0.33631425,399.696375,0.037518551,2.162165,34.92949,-56.125042,-4.2612913,-0.28618309,209.79126,252.11816,-4.5666875,0
2,17.75,-17.3692,-121.54285,-3.4056055,0.07998391,-14.456425,0.4553615,395.40335,0.00019820146,2.111405,39.45612,-57.844723,-4.6892873,-0.0919658625,211.677065,251.975075,-4.5641875,-0.0321783260159525
2,18.25,-9.7431115,-143.83035,-4.421205,0.096595005,-15.0316,0.3953615,400.961,0.01594326341,2.1323535,39.21489,-57.415019,-4.6288085,-0.33152692,206.52289,249.9288,-5.2346,-0.0321745697162775
2,18.75,-9.687177,-111.8033,-8.2804525,0.093181465,-15.09836,0.318512825,398.01015,0.000130229265,2.19499575,39.60997,-58.045827,-4.7878734,-0.308622305,207.393075,248.859205,-5.16615,-0.0321728591325275
2,19.25,-23.950845,-109.809,-2.760277,0.09147269,-15.80071,0.21977785,404.2652,0.00011860773,2.224908,41.71652,-57.336884,-4.7994446,-0.17158267,203.53333,246.4961,-4.65885,-0.04152483475
2,19.75,-37.0204,-132.0718,-3.38232625,0.10394755,-16.100725,0.324669875,405.293125,0.000134245355,2.2334655,43.52001,-57.648608,-4.70544855,-0.0687470455,205.59168,245.649915,-4.54045,-0.032172338541415
2,20.25,-14.172685,-112.2526,-3.279619,0.0855048875,-16.63997,0.35360225,404.3426,0.00011676255,2.248236,44.4661,-56.234379,-4.5161469,-0.19595189,204.43902,243.74474,-4.5601,-0.04151952125
2,20.75,-13.6111025,-122.54795,-3.6185205,0.07480164,-16.283755,0.2716106,405.22185,0.00013019725,2.274494,44.83748,-56.495698,-4.542537,-0.511826955,207.133195,243.216895,-4.5548,-3.336369925e-07
2,21.25,-11.7398875,-126.51625,-4.8480215,0.091761105,-16.73847,0.292103525,404.37855,0.00813397211,2.1775345,45.3934,-54.255272,-4.4109409,-0.101088474,204.26432,241.61875,-4.5398,-0.0415238855
2,21.75,-22.47276,-156.73435,-5.22141975,0.0761203975,-16.262255,0.2231974,404.9987,0.00018941893,2.25617825,46.26351,-54.3448055,-4.35644905,-0.00750379999999999,205.832505,242.44594,-4.54795,-1.385807725e-08
2,22.25,-16.7642,-128.9337,-3.3384065,0.086673075,-16.73448,0.302827175,404.59225,0.000158764295,2.23232125,46.6475025,-53.81294125,-4.24036895,-0.307557135,202.8755025,240.9469375,-4.52685,-0.041525102
2,22.75,-7.57535125,-102.1402,-4.080356,0.090223655,-16.52471,0.210405475,405.30215,0.00017740927,2.2332825,46.962105,-53.6344165,-4.45188065,-0.0916011805,200.794705,241.745165,-4.5165875,-0.04151801525
2,23.25,-30.7698175,-101.6769125,-2.904808,0.0969456,-16.9498975,0.160177,401.66615,0.0001597382125,2.26131,46.9571075,-53.0484435,-4.30848815,-0.2318335475,203.57662,239.982475,-4.511275,-0.04152797675
2,23.75,-20.7317375,-132.1552,-3.196954,0.06207503,-17.00522,0.2452159,403.359275,0.000173837585,2.097135,49.335625,-53.071822,-4.2459834,-0.155273575,203.671255,240.199405,-4.48275,-0.032175872838045
3,0.25,-47.11004,-152.584825,-10.46558475,0.104332145,-12.9233025,0.283012575,399.661,0.06779540725,2.2884475,36.92576,-56.38131775,-4.45789595,-0.197413365,213.20173,257.91569,-4.2455625,-0.0415071215
3,0.75,-16.125455,-167.37105,-7.98339,0.10232646,-14.802765,0.470534,399.7784,0.000165327825,2.033284,36.506665,-56.28233275,-4.43012015,-0.2322463175,208.7731825,253.09506,-3.4900875,-1.952052425e-07
3,1.25,-38.57438,-172.032,-7.939405,0.1034464875,-13.9426825,0.358629725,399.67625,0.02017630527,1.90563875,36.144195,-55.97044975,-4.3877772,-0.13416935875,212.2344475,255.028535,-3.8098125,-0.0321736676727015
3,1.75,-12.3116275,-213.4522,-6.4369205,0.08822138,-15.6364055,0.381939,398.9958,0.0001554152275,2.164072,36.321671,-55.88014175,-4.38551995,-0.3262190925,208.5872,248.8768725,-3.9441875,-1.9639731e-07
3,2.25,-15.6331,-167.2126,-6.2786715,0.0860842525,-14.3099575,0.514781125,399.31425,0.051660635665,2.36352525,39.9604625,-55.98546125,-4.435474475,-0.325591485,212.64145,254.214755,-4.0314375,-3.6314128e-07
3,2.75,-44.309485,-193.961,-6.734234,0.112791575,-16.352575,0.421962,399.304275,0.0001857299125,2.427145,42.75086,-56.30311925,-4.505839875,-0.063514716,205.94896,245.1782275,-4.085375,-0.04151756725
3,3.25,-36.2241,-189.361975,-9.135352,0.07479692,-14.824775,0.37471535,398.3499,0.000199279405,2.39130075,40.4485775,-55.288768,-4.358852225,-0.00905765297500001,208.95869,252.075575,-4.098675,-0.04152335875
3,3.75,-12.5332,-154.3978,-12.5827625,0.10053623,-16.65265,0.4006974,399.77155,0.000154864635,2.431036,40.286665,-57.1841725,-4.49972455,-0.092284674,207.0386925,244.859335,-4.1103,-2.151727725e-07
3,4.25,-13.811305,-181.8339,-4.119561,0.109625725,-15.2116125,0.412790475,399.0882,0.0002011232525,2.412413,42.6094525,-56.8439385,-4.474011725,-0.2884038575,212.211005,249.9680125,-4.1250625,-0.04152203025
3,4.75,-8.84295,-165.0525,-5.09130875,0.082829215,-17.08661525,0.44521265,397.97395,0.0001393816125,2.437857,42.479,-57.229338,-4.532895275,-0.1124959465,205.6001525,243.79925,-4.1291,-3.059953725e-07
3,5.25,-20.60023,-204.2,-8.17155,0.096675295,-15.7453475,0.24518555,396.90845,0.00016411869,2.353233,42.2710575,-57.49175675,-4.220846775,-0.24613494,212.41379,247.655545,-4.136625,-2.591311775e-07
3,5.75,-23.3167125,-135.4544,-11.729275,0.095279775,-17.3825655,0.4013725,396.08275,0.000128723555,2.2296485,42.8048325,-51.79054825,-3.6248003,0.03949227925,202.380325,242.2341625,-4.1473125,0.06022283875
3,6.25,-18.038285,-211.394675,-7.35579,0.09172572,-15.7324075,0.375324775,395.54085,0.0001674719625,2.14015175,41.3409975,-41.28693425,1.3233116,0.9229921975,209.0221125,247.0050875,-4.1436375,6.655249025
3,6.75,-18.0325675,-217.07925,-15.4245675,0.0994281375,-17.47047125,0.311191,395.3318,0.00013201405,2.009842,41.0944975,-21.82255025,4.657347125,1.279415275,206.06199,243.46287,-3.417675,21.637367
3,7.25,-11.24802,-132.871375,-13.09064,0.09303689,-13.14277,0.19783905,390.611,0.0072931159325,2.36186375,37.56069,1.29604515,11.771433,2.80000695,212.8831225,254.372575,-3.7073875,37.5943665
3,7.75,-17.5937625,-137.7476,-17.4905125,0.0855401975,-17.20843175,0.19406885,391.859525,0.002713364,2.33011375,35.0759125,8.983076775,15.680993,3.37251425,209.18888,245.58762,-3.88575,55.32921075
3,8.25,-18.61935,-85.35216,-13.38885,0.09314477,-12.570665,0.3020322,392.575825,0.0054660916775,2.0026855,34.55716,22.9103085,33.54594075,5.77500175,218.38146,262.2908075,-4.0106,77.49739225
3,8.75,-9.10789,-52.466935,-13.4618775,0.12006165,-16.30138775,0.40852385,390.029775,0.0116756534825,2.28329,33.45412875,24.04731025,33.51627575,5.37130845,213.244165,250.2420125,-4.069325,72.7463455
3,9.25,-5.84649175,-77.5978,-11.440842,0.11311975,-12.1489825,0.4533182,389.959,0.011017912855,2.22435,29.6507,30.97906875,38.3733905,6.83875345,217.6730525,268.069225,-4.1276125,85.336182
3,9.75,-2.982560625,10.15333825,-16.63508,0.154456625,-15.0708255,0.304923375,390.7444,0.020426851075,2.19765775,28.5149675,26.01188475,38.50269475,7.229501575,214.888935,257.746435,-4.1534875,69.03052575
3,10.25,-35.6885,11.92541,-19.185055,0.17969295,-11.92974,0.2909436,391.884,0.06575722504,1.992594,27.1225,30.491796,42.362922,7.1603346,222.25696,274.21822,-4.17545,108.93527425
3,10.75,1.99432475,20.45737,-14.59525,0.156282875,-14.056043,0.46133185,392.719675,0.02472249151,2.149001,26.301705,32.989668,41.606192,8.09936405,220.22183,263.64065,-4.1796125,114.00964
3,11.25,3.2367035,-10.331653,-15.325825,0.182147775,-10.95903,0.508863925,392.5365,0.056254732,2.186693,23.44086,32.647792,41.823935,7.6051257,227.09023,274.48109,-4.1948375,96.343762
3,11.75,-2.455104025,-13.8014268,-12.290725,0.20876595,-12.7970915,0.5278698,392.209675,0.03792385805,2.0975345,22.198684,30.8821845,39.103588,6.94984625,220.386835,270.603575,-4.1962625,101.4002875
3,12.25,3.389064,6.008782,-13.6253,0.174322125,-9.7312597,0.610256375,392.503625,0.0823981042,2.110202,20.60455,33.90351,41.64143,7.9193432,234.72119,280.04117,-4.1929125,97.50836225
3,12.75,4.648139,7.20387109499999,-18.4260175,0.22072055,-11.59715,0.59582175,393.52095,0.024674373035,2.1159725,19.3191,35.709171,44.5809455,8.40142985,223.029125,271.652675,-3.30385,105.02529
3,13.25,-7.3768375,3.04932175,-12.56315,0.184970825,-9.4572797,0.3686782,392.6452,0.042428254,2.114567,20.57878,44.361066,57.499822,8.8765561,234.59405,280.57302,-3.7631375,109.6951125
3,13.75,-24.4800475,-2.201792,-10.0056335,0.171264525,-11.02756,0.64687445,392.2675,0.01382078139,2.118917,19.63527,37.651145,46.765906,6.6468052,223.03618,271.663155,-3.9671875,106.727435
3,14.25,-16.13081,-39.604155,-16.0842425,0.18981775,-9.8571593,0.56517325,392.623925,0.08212987038,2.0960925,19.57443,30.844801,39.875585,5.2302382,231.14561,276.48081,-4.0629375,75.911011
3,14.75,-6.38895575,-44.06724,-9.30894375,0.197389375,-11.132575,0.712978875,394.4222,0.014723645,2.106462,18.992315,23.828156,32.554363,4.6397914,221.7859,272.286955,-4.113775,64.7510275
