DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,0.25,-0.00014541525,-5.4756925,2.913085,0.1849,3.065575,0.17194625,6.755445,393.04425,5.8243675,0.670777,0.6633495,0.2181765,0.772356,330.129025,285.552125,-49.7017925,2.1220395,-1.18936225,6.6861906,65.61274375,3.645,-8.400386,-4.443396,-14.52651,-5.72957,86.5559884166667,86.6670833333333,0.005601461,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.62916666666666,9.30041666666666
1,0.75,0.00182438,-5.405675,2.974955,0.15744875,3.0432225,0.17326075,6.8872725,392.823,5.82406,0.6721165,0.653477,0.20203075,0.8385375,328.81735,286.0803,-47.0568775,2.1300165,-1.17078225,6.40055811666667,65.84210775,3.7175,-8.3658055,-4.6108725,-14.638395,-6.2210245,86.555753,86.6704166666667,0.00747058391666667,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.39944444444445,9.22625
1,1.25,0.0016642575,-5.0982525,3.005265,0.178519,3.065265,0.186249,6.293515,392.791,5.7836275,0.68175875,0.667437,0.2008615,0.8965525,328.076525,278.5485,-49.57073,2.16876,-1.156569,6.09513661666667,67.2475578333333,3.67125,-8.3438865,-4.8568955,-14.1621847784658,-6.6692265,86.5489723333334,86.6679166666667,0.003736265,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.14041666666667,9.15833333333333
1,1.75,0.0018581525,-4.3247975,2.67488,0.164931,3.0294275,0.17327575,6.120075,392.757,5.7683575,0.7667305,0.6531015,0.19090425,0.89527025,326.698125,280.851875,-48.881365,2.1187615,-1.18867475,6.0306377,67.8558978333333,3.54,-8.4519745,-4.9342105,-14.73657,-6.8558535,86.5455986666666,86.6704166666667,0.00746938416666666,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.945,9.05791666666667
1,2.25,0.00338379,-3.9318075,2.3750775,0.173027,2.9328375,0.17316925,5.87628,393.341,5.7680025,0.7014575,0.63634475,0.20209675,0.8598835,326.498625,276.106475,-49.705515,2.252832,-1.10764575,5.84926524166667,68.4218066666667,3.399999975,-8.9065175,-5.193338,-14.98821,-7.1031505,86.55030675,86.6541666666666,0.00610525641666667,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.7525,8.99208333333333
1,2.75,0.004915885,-2.6351,3.04939,0.157165,2.9095125,0.15718675,5.6392525,392.8965,5.7094475,0.7281825,0.674182,0.19103225,0.9287435,325.070325,280.77145,-47.50585,2.230147,-1.11619875,5.55278188333333,69.4693633333333,3.36875,-9.154039,-5.4767045,-15.3245836829172,-7.3693445,86.5420353333334,86.6391666666667,0.0075312905,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.55916666666666,8.915
1,3.25,0.0042300325,-3.8849475,3.0580575,0.161846,2.8959475,0.16665125,5.3909775,392.80125,5.68909,0.7449325,0.65080775,0.2063005,0.88604275,325.311975,279.03925,-47.181155,2.18131725,-1.16788325,5.06530699166666,69.016444,3.4175,-9.4258115,-5.6541425,-15.78605,-7.601635,86.547007,86.64375,0.00610503475,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.40541666666667,8.80791666666667
1,3.75,0.0036284275,-2.026,3.03677,0.1622085,2.96161,0.16923725,5.4777525,392.7205,5.600705,0.70655375,0.64909475,0.20060875,0.9104625,325.01055,280.445275,-43.209265,2.177334,-0.967211225,5.09802194166666,72.66720725,3.444999975,-9.4976145,-5.775879,-15.8760206729329,-7.750179,86.55208925,86.6454166666667,0.00610337791666666,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.30138888888889,8.67166666666667
1,4.25,0.003426335,-1.97447,2.9100225,0.18639075,2.810605,0.17495125,5.513615,392.758,5.6189825,0.75493725,0.6769195,0.20426625,1.013175,323.940375,275.8371,-44.9499225,2.0988875,-1.15184875,5.31032723333333,72.50508075,3.27,-9.680967,-5.939152,-16.297435,-8.114605,86.5457136666667,86.6470833333334,0.0061025795,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.1075,8.57875
1,4.75,0.0040430275,-2.05652,2.40853,0.141286,2.76621,0.1563135,5.409505,392.63925,5.60808,0.734059,0.68603925,0.18811575,0.94357175,323.43425,277.8332,-45.2854475,2.12077825,-0.980859125,5.11057988333333,73.948716,3.175,-9.8321565,-6.0884785,-16.9243231518514,-8.2141255,86.5598819166667,86.6554166666667,0.005647207,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,5.91555555555555,8.47916666666667
