DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,FC_2_1_1,LE_2_1_1,H_2_1_1,CO2_2_1_1,H2O_2_1_1,T_SONIC_2_1_1,T_SONIC_SIGMA_2_1_1,WS_2_1_1,USTAR_2_1_1,TA_2_1_1,TA_2_1_2,RH_2_1_1,PPFD_IN_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,NETRAD_2_1_1,PA_2_1_1,LW_OUT_2_1_1
1,6.75,4.5096,77.4376999999998,19.6547,-0.00702499999999995,0.214399999999999,1.9107,0.0382500000000001,0.16925,-1.01559,-0.53247925,-0.135060250000007,424.647753,9.2539375,88.4639,10.627125,1.0829,10.087,9.0119425,9.155645,99.0375,0.0949999999999932,2.867468,0,0,328.43025,338.60525,8.2195,1.6205,1.85185,3.1962,2.5588,2.9587,4.255625,1.52927775,3.23248375,2.7227625,1.869725,9.9086425,3.3331,10.017705,4.4934525,415.38,6.7605625,8.5343625,0.72498975,9.50420475,0.6431555,7.34790299999999,6.60539024999999,92.5692225,0,0,0,329.702475,14.5681025,88.8475,323.38775
1,7.25,3.0426175,71.6220999999998,16.724,0.00397500000000005,0.203349999999999,1.9337,0.0433500000000001,0.16465,-0.9926255,-0.532553,-0.175738875000006,424.4963,9.12748,88.5,10.508,1.1917,10.20985,9.1615075,9.3675,99.0236,13,4.79905,0,0,328.129,338.34,8.4114375,1.8015,2.0805,3.1992,2.5504,3.0429,4.256625,1.506796,3.1802375,2.7312325,1.79307475,9.45521724999999,2.278904,9.31342399999999,3.6123075,415.8194,6.88518625,8.0214985,0.9797441,9.70624425,0.53048875,6.76622025,6.22657975,92.422605,3.70449775,0,0,331.536025,13.4457075,88.8475,323.352925
1,7.75,4.00495,70.9498,10.142,0.0152,0.173799999999999,1.9245,0.0444000000000001,0.16835,-1.027265,-0.5324995,-0.268338000000006,424.810303,9.23608899999999,88.50145,10.994,1.1594,10.07875,9.0905075,9.3400125,99.1338,45.99,37.579,23.918075,7.3784225,330.4495,336.51,9.65,1.57705,1.9098,3.12255,2.53965,2.9424,4.2525,1.55515,3.2287125,2.757105,1.86640775,9.546,5.13915275,22.5965249999999,5.13192674999999,415.878,6.7249845,7.94330949999999,0.868376049999999,10.098545,0.589756275,8.71764524999999,7.76269449999999,92.7765,36.269225,16.5626425,16.91001,324.397725,13.96905,88.8475,324.79165
1,8.25,4.4415,90.5307499999999,26.015,0.0261750000000001,0.169749999999999,1.941,0.0469499999999998,0.16385,-1.03292,-0.532486,-0.287828250000001,425.07680675,9.3549475,88.50405,10.17854075,1.1150925,10.166182,8.8684325,9.41375,98.932,170.195,124.20641475,111.168,36.4565,328.937,338.775,38.461875,1.58335,1.83624999999999,3.0974,2.46019999999999,2.92555,4.2331,1.572525,3.245576,2.7392615,1.857294,9.91789999999999,3.58164,16.303625,3.8441075,416.0725,6.7660525,7.96425,0.901114,10.8958375,0.52274175,9.17683549999999,8.30045699999999,92.8774225,151.261875,102.4906,79.0803725,330.96775,38.143465,88.8475,326.335
1,8.75,2.7458625,105.1155,39.4125789999999,0.0252,0.1622,1.938,0.0440999999999999,0.1928,-1.033055,-0.53247925,-0.235009750000003,425.8459905,9.369992,88.544375,10.1811965,1.0261715,10.41346,8.76373249999999,9.5133125,98.7374,338.395,220.453335,205.37725,61.446136,330.87,339.6225,93.781125,1.5932,1.779,3.0588,2.271,2.8961,4.21875,1.5358,3.3181975,2.6255025,1.8383875,9.66537500000001,2.86085394999999,22.766225,13.9565525,415.80565,6.691764,8.47513624999999,1.36548025,9.6704715,0.63588545,9.44995024999999,8.52270274999999,92.9607,317.368275,231.15035,164.8025,322.710275,117.89495,88.8475,327.04175
1,9.25,3.58145,91.0536999999998,70.9325,0.0970250000000006,0.24135,1.915225,0.0652249999999997,0.338699999999999,-0.735060750000005,-0.220979225000008,-0.216830750000005,425.5026485,9.4402425,88.5548,10.73674925,1.082795,10.8075,9.56874249999998,10.07541875,99.0108,479.9575,289.615,267.07375,77.326025,332.15,342.8475,145.6825,1.74795,2.32025,3.03627499999999,2.297825,2.8356,4.1959,1.5493625,3.31535,2.7576,1.85653,9.71849,3.28008400000001,37.1073600000001,11.9526,416.303,7.111036,9.23501200000001,0.7412866,9.96249399999999,0.665464,10.1975175,9.21802675,92.8974925,512.744075,314.189675,216.0105,322.889325,155.222,88.9162575,328.378325
1,9.75,3.942,110.14775,107.5566265,0.298075,0.569625,1.938375,0.115374999999998,1.14515,0.167979499999989,0,-0.0168788750000009,425.979037,9.581,88.5722,10.678,1.02938,11.02225,9.821065,10.34075,99.13675,621.69583325,338.95075,344.31574825,81.4275025,332.27875,347.7575,201.37625,2.12102499999999,1.99084999999999,3.0274,2.32055,2.8155,4.187,1.50920425,3.2122225,2.66952,1.8576975,9.574206,2.72937774999999,45.163225,21.34202,416.543575,7.0999425,10.3476775,0.40368585,10.093905,0.604797575,10.8209425,9.8732475,92.567475,687.586,426.71525,351.93325,333.0435,208.02825,88.925,332.0225
1,10.25,3.746575,134.87175,151.291,0.812825000000001,0.809599999999998,2.0075,0.844,2.6265,2.18212749999999,0.476042499999994,0.373902749999991,425.86680925,9.47739,88.55935,11.260425,0.914978,11.80195,10.9015,11.19275,98.642,730.69,403.61174825,400.49725,94.1845,332.1925,352.4825,259.07625,2.482,2.0865,3.045,2.3325,2.809,4.166575,1.558625,3.29603,2.861369,1.96068,9.92949999999999,2.31747625,42.3889724999999,38.878015,416.62315,7.03915925,10.7001775,0.5374615,10.59417,0.595722949999999,10.31983425,9.88193325,92.3936575,747.93725,457.28625,396.732425,333.1115,239.644175,88.9175,332.976425
1,10.75,3.2586,150.5865,176.26375,3.43727500000002,1.40065,1.9749,3.06619999999999,4.09749999999999,5.10338249999997,1.86194749999999,2.0087325,425.65557625,9.7031675,88.5573,12.0652,0.893820999999999,12.4975,11.58065,11.907375,98.7044,839.9575,473.39425,452.014,107.258335,334.4825,357.585,291.66625,2.6775,2.11995,3.03549999999999,2.3107,2.81805,4.1363,1.56506,3.38696,2.752025,1.889356,9.603322,2.382325,54.9614125,45.0637625,416.52125,7.108055,11.307225,0.612668,10.3268675,0.640994875,10.87240725,10.3844525,92.3348,811.44675,477.291525,424.02375,334.223,265.63555,88.9025,335.143325
1,11.25,2.3107,153.1635,207.041455,4.65440000000003,2.216675,2.0185,4.68214999999999,5.69157499999997,6.80036499999999,3.27533749999998,4.33506999999999,425.922184,9.57042,88.5173,12.195625,0.68069625,12.9275,11.6905,12.1162,98.548925,915.37249675,531.08,480.57,107.5546685,336.37,361.2635,316.164,3.216425,2.44909999999999,2.9975,2.326325,2.7938,4.13045,1.53729975,3.19135,2.642735,1.823,9.22043875,1.7595065,62.1791975,84.2468574999999,431.438649999999,7.76431274999999,12.0672225,0.598627975,9.3665675,0.709766625,11.7118775,10.85294025,92.2097,889.5355,525.044975,464.853525,336.895725,339.633525,88.8665225,336.307825
1,11.75,3.95172249999998,156.5875,215.032696,5.98585000000003,3.2632,2.0386,6.095,7.67064999999998,9.7359975,4.90275499999996,6.89393249999997,426.29027,9.58128,88.5,12.2888,0.736872,13.6813,12.2205,12.278,98.8,962.9,533.265,503.068335,117.138,333.008,362.47625,338.405,3.95235,3.19165,2.98549999999999,2.5188,2.83205,4.140725,1.48473,3.1386375,2.6727025,1.81375,9.3815,1.301055,64.55672,92.19019,417.03175,7.334807,12.09576,0.496667799999999,9.048493,0.66763145,11.839875,10.983675,91.8188,935.3155,573.495725,457.32645,336.1958,362.466,88.835,338.64515
1,12.25,3.13849999999999,177.30925,225.637,9.10525,5.151075,2.212825,7.76289999999999,10.597,13.7907999999999,5.64125499999999,8.82557499999997,426.48397125,9.56126,88.5,12.622,0.65695,13.817312,12.42525,13.01175,98.5972,987.94,554.615,508.06,114.5258325,333.871,365.65,351.908,4.03295,3.23535,2.997725,2.51125,2.8519,4.15075,1.48576,3.16994,2.70966,1.84542,9.60049999999999,1.3298215,78.2314674999998,118.167625,417.6514,7.5359305,12.3743875,0.518900175,9.8564205,0.682609975,11.9974275,11.068875,92.041155,953.607725,688.920275,527.933475,338.030225,400.799475,88.835,343.346575
1,12.75,2.70705,154.394,232.566,17.37,6.42119999999999,3.18924999999999,8.49924999999998,10.82,15.17055,6.762725,9.25226,426.10778,9.78378,88.4604,12.90325,0.668,14.438,12.791675,13.0405,98.001625,986.13333,518.06,499.42925,110.2425025,334.6916675,365.84,348.8685,4.08659999999999,3.08102499999999,2.9865,2.404325,2.8803,4.158,1.434,3.1749,2.68386,1.858912,9.73450175,1.183241,75.025605,93.3630324999999,417.908175,7.76239075,12.5182375,0.621495275,9.881164,0.6866897,12.2512975,11.6205225,91.9227725,937.076725,713.591475,533.918225,337.4505,416.473025,88.7855225,347.485825
1,13.25,2.95631999999999,144.78,209.49225,17.13425,5.7457,3.45734999999999,8.8935,11.7265,14.3994,7.83013000000001,9.750695,426.311507,9.79889,88.4275,13.0492,0.5881705,14.7995,12.88595,13.04925,98.000375,927.47,509.583,476.48333175,110.879001,335.417,367.6,326.3675,4.44,3.1935,2.9987,2.57265,2.96565,4.2144,1.409975,3.149815,2.67625,1.8327325,9.7526685,1.74782224999999,75.461535,90.1202524999999,416.814175,7.7162465,12.49369,0.491766174999999,9.8215805,0.7042087,12.499205,11.88068,91.9329275,898.040225,675.32345,506.212775,336.2835,378.034,88.7675,349.7575
1,13.75,2.97779999999999,118.66925,195.70925,17.142,5.427775,3.88544999999999,9.37099999999999,12.2165,13.35885,7.46790500000001,10.27895,425.687806,9.67422500000001,88.4,13.0287,0.598075,14.68003975,12.611425,13.0385,98.19305,862.146667,460.098,436.43325,96.8279989999999,334.085,366.88,294.6575,4.50605,3.4211,3.0077,2.5731,2.9601,4.244575,1.493875,3.2981125,2.7186375,1.877325,10.059878,1.143898,66.55987,71.5638799999999,416.9867,7.802258,12.23832,0.474794349999997,9.874258,0.704984149999998,12.379525,11.3454225,91.765905,833.61875,699.78145,460.126225,334.7298,426.33255,88.7675,352.82635
1,14.25,2.9999,136.558,183.365,17.0965,5.307,3.7922,9.76699999999997,12.4025,12.49695,7.23752500000001,10.72116,425.7906495,9.762825,88.4,13.240875,0.60103125,14.110575,12.962525,13.22885,98.8809,778.72791625,409.335,393.07491825,93.1518999999999,332.39125,367.603,249.615,4.54334999999999,3.52719999999999,3.039,2.561475,2.951975,4.2517,1.47725,3.1484355,2.7357,1.848195,10.0376935,1.3545325,69.22867,46.5160449999998,417.7654,7.8242055,12.087595,0.522725899999998,9.21748,0.6935193,12.7081225,11.7818975,90.317595,784.131725,739.570775,397.207725,331.381475,408.78155,88.7,354.982425
1,14.75,3.191475,127.0425,140.67925,17.1735,5.2495,4.019175,9.968,12.2805,11.4034,6.77375500000001,10.252685,425.6072765,9.86355,88.4,13.28095625,0.54261375,13.875241,13.197675,13.4206,98.9954,677.5,357.541,334.497,77.90033,330.15,366.482,202.92625,4.6454,3.6505,3.04285,2.5548,2.93885,4.282775,1.467097,3.177425,2.62532,1.84017,9.638,0.83741155,62.06778,69.86386,418.2835,7.9413225,12.27261,0.60127785,9.339524,0.59909635,12.8674475,11.7317975,90.30555,641.3755,668.7725,327.661225,328.336475,401.228225,88.7,353.879575
1,15.25,3.42369999999998,110.9075,109.28375,16.173,4.9932,5.02259999999997,9.4405,10.86125,10.858815,7.252725,9.69001000000001,425.945584,9.9529875,88.4,13.014775,0.624933,13.368377,12.83065,13.219,98.89865,525.78,296.52258175,253.07525,57.7135,330.861,363.7455,127.677669,4.50835,3.7309,3.1034,2.735525,2.99155,4.287575,1.48953075,3.15246,2.619772,1.83182,9.80599999999999,1.94228025,40.3404075,50.6638075,417.885675,7.911444,12.2937,0.34773025,8.804824,0.586798225,12.86278,11.7888275,90.524345,474.569775,506.1293,208.26645,328.068775,303.13565,88.7,351.436175
1,15.75,2.78843999999999,96.03375,65.4403999999999,14.30375,4.2946,3.68959999999999,8.5555,9.3235,9.89849249999995,6.88249999999999,9.13732249999995,425.008174,9.862475,88.4,12.490875,0.55231675,13.079,12.38005075,12.549675,98.3622,364.269997,227.65,173.42674825,41.13988075,330.729,359.93,74.12835,4.2873,3.76595,3.20475,2.67345,3.03695,4.326,1.43,3.12416,2.55412,1.78306,8.99025,2.112691,41.081765,30.158745,418.25075,7.7189405,12.148905,0.656947,8.609116,0.58438025,12.316575,11.4022525,91.0169775,329.30195,310.157625,147.82995,328.621525,104.9718725,88.7,346.4165
1,16.25,3.39218,74.8053255,34.0307279999999,12.101,3.83105,2.80447500000001,7.29025,8.49699999999999,8.85152999999996,5.9384675,8.19784249999995,424.710159,9.75782,88.4,12.2513,0.539109,12.944,12.069825,12.36275,99.0242,200.25,136.02725,97.65205675,28.249,331.844,355.23241575,28.1851,4.13015,3.62915,3.3045,2.630625,3.0521,4.361875,1.45624975,3.2096005,2.60949,1.825085,9.271,2.14947,32.113,44.1035475,417.944,7.80256,11.731,0.828171,9.00742,0.57865,11.9159775,10.559125,91.387595,178.674225,153.429325,100.297575,334.31795,23.4274725,88.7,339.75815
1,16.75,3.0366,65.3185,21.708147,9.32500000000001,3.1949,2.27005,5.8128,7.558,7.83979249999996,5.10826749999999,7.20681999999995,424.79224825,9.675115,88.4,11.69272475,0.80340925,12.51,10.867675,11.209,99.017675,65.77,57.7779249999999,32.03000175,12.164275,328.2025,352.4425,7.57430999999999,3.98499999999998,3.56159999999999,3.3645,2.65439999999999,3.1044,4.4263,1.41,3.0431375,2.558,1.7258875,8.88902,2.23762575,32.40026,23.02136,419.335425,7.63036525,11.5734775,0.809738049999999,7.249388,0.5662082,11.308575,10.27862975,91.64895,66.232425,62.155225,38.1484775,330.640975,16.9892975,88.73375,337.3385
1,17.25,3.4229,79.5258499999997,16.4175,6.0474,2.535,2.1795,4.77324999999999,6.06479999999999,5.59970999999995,4.13236249999999,5.79823999999994,424.67427875,9.850715,88.4,11.519075,0.7940405,12.0075,10.93335,10.72,98.773675,14.49,8.113225,0,0,331.2974975,348.858,6.36159,3.5956,3.50529999999999,3.412,2.74074999999999,3.08385,4.4417,1.39,3.0988375,2.6888875,1.7795375,8.70281499999999,3.5624595,26.200195,14.2297625,420.445075,7.36298175,11.903195,1.176071,7.12503,0.6057601,11.1555,10.05912975,92.257095,9.47594474999999,1.3690075,1.110360475,331.756975,12.4219225,88.7425725,335.391075
1,17.75,4.33767499999999,70.6233249999997,16.48535,4.69607500000002,1.938,2.1615,3.99779999999999,4.84114999999998,2.73541249999996,2.8350275,4.19937499999994,425.056517,10.0028,88.43875,11.3635135,0.965606499999999,11.4575,10.75850575,10.5604,98.98515,0.189999999999998,2.83925675,0,0,330.895,347.0605,6.77809,3.32885,3.36714999999999,3.4245,2.77959999999999,3.09995,4.4555,1.4927,3.074328,2.58392,1.807314,9.05068,1.55351049999999,19.508895,28.199595,418.43095,7.432537,11.68027,0.913767649999999,7.21262975,0.58343825,10.4218825,9.75877,92.6738,0,0,0,329.839325,11.163825,88.745,332.612675
1,18.25,3.539,83.83,17.565825,3.70720000000001,1.5115,2.139,3.25649999999999,3.65389999999998,0.829441749999989,1.74787249999998,2.19866999999996,425.14667475,10.3056,88.43875,11.356875,0.81915175,11.3822,10.39544925,10.2557,99.20515,0.189999999999998,2.84977,0,0,328.8349975,345.45325,6.34460999999999,2.94695,3.17544999999998,3.33425,2.78929999999999,3.1273,4.4361,1.42942,3.0974725,2.5861375,1.79278875,9.17174999999999,2.36119049999999,13.408965,24.4738724999999,417.543,7.37197325,11.378635,0.932551324999999,7.032135,0.5691204,10.36772925,9.42679425,92.692015,0,0,0,329.61275,11.08536,88.745,331.695825
1,18.75,3.8373,62.3857999999999,10.931475,2.76967500000001,1.1206,2.10245,2.5379,3.12135000000001,-0.544030000000003,1.25108874999998,0.837206249999987,425.088203,9.988,88.4,11.19485,0.74217,11.19215,10.185075,10.167,99.1882,0,2.798525,0,0,328.9,344.56725,6.601869,2.7354,3.02327500000001,3.37889999999999,2.802375,3.118725,4.440325,1.43336,3.0828275,2.520155,1.78028,9.10132,2.03531499999999,16.52367,13.596795,416.5232,7.43711025,11.3440475,0.892120474999999,7.20925225,0.557601325,9.8252525,9.29963425,92.639735,0,0,0,325.2891,9.79664425000001,88.745,328.586425
1,19.25,3.6978525,69.98175,15.5745,2.39970000000001,0.949600000000002,2.0903,2.016,2.0786,-0.716493000000006,1.19121624999998,0,424.5537615,9.7426375,88.4117,11.04615,0.780041,11.045447,10.467525,10.199,98.81445,0.0899999999999977,2.80815,0,0,328.504,343.90691425,6.83388999999999,2.6381,2.93089999999999,3.4022,2.8117,3.0931,4.458,1.420175,3.058475,2.5694375,1.7367,9.07804325,3.165164,26.642945,28.2286599999999,441.713999999999,7.95763199999999,11.165705,1.052788,8.447479,0.56735555,10.0722325,9.1718025,92.612475,0,0,0,327.72975,9.5897675,88.729175,329.556
1,19.75,4.299075,85.37675,15.71825,2.36665000000001,0.861600000000001,2.0485,1.7056,1.6999,-1.0274325,1.23907374999998,0,425.0574175,9.6721225,88.4117,11.0543,0.804325,10.99645,10.2555,10.2199,98.6766,0,2.776515,0,0,328.97175,343.16525,6.285201,2.6597,2.82629999999999,3.3686,2.8072,3.0609,4.42875,1.4703,3.1151,2.6087625,1.81355,9.173335,1.898079,26.370635,13.70961,416.0764,6.6495365,10.814355,0.8178173,8.470679,0.67590945,10.1355825,9.37486925,92.7245575,0,0,0,326.145325,10.99379175,88.7325,331.72435
1,20.25,4.695575,77.534,17.444,1.91922500000001,0.791000000000003,2.05515,1.75299999999999,1.3701,-0.951783,0.9703325,0,425.18352,9.65458,88.4,11.198125,0.7872,11.12665,10.42725,10.2329,98.84965,0,2.84208175,0,0,328.3875,343.0675,6.74180999999994,2.78679999999999,2.78059999999999,3.33519999999999,2.8065,3.05,4.40375,1.449145,3.08839,2.588685,1.8066,9.092,4.0751435,21.8715699999999,25.4177299999997,415.83135,6.69704625,10.8385275,0.905323874999999,8.4857325,0.656746925,10.3487,9.73732,92.6977575,0,0,0,322.8735,11.74330325,88.7325,330.21515
