DOY2,HR2,FC,LE,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,3.17722855139197,16.2624280049215,1.1798147324445,7.26659264978463,2.08555947507896,440.956387718191,9.49151394492381,447.542384308367,10.7496337959927,448.222453313894,445.304133479366,11.2745745364501,445.657546867148,447.029879844555,10.0691153134869,450.75275196504,10.8068735379186,481.721817898038,11.3987321443194,479.105532564447,488.764921931307,10.4766765130489,490.606511934405,7.48904400257013,12.6716595853032,0.483958777846615,5.02175,4.011,1.95825,1.3805,0.92025,11.54073,11.70665,10.907815,11.60795,11.398795,10.012285,5.8573175,103.531892,98.618,6.08508,10.40575,10.7725,10.495,10.48175,10.6425,2.4,0.212499999999999,4.1025,1.244,369.9375,371.915,364.74,362.62,0.17,1.05425,0.211,1.10275,0.671999999999999,0.41,0.2245,0.51025,0.38,-0.0197500000000001,8.273,8.24245,8.793725,8.821425,8.757125,9.231425,10.3682,11.6947,12.263825,8.30635,8.698575,8.61635,8.54665,8.7694,8.7294,9.628075,11.36255,12.212775,8.3165,8.606,8.6855,8.62025,9.32725,9.846,11.344,12.8545,13.5325,7.749625,8.040575,7.897725,8.264525,8.255325,8.340075,9.6963,11.738025,12.421525,7.721525,7.703025,8.012,8.2531,8.3121,8.460325,9.67625,11.45,12.451925,4.27774999999996,3.69420000000001,8.01360000000002,7.6415
1,0.75,2.85909332093406,16.7553482481077,1.15074586012573,-0.117029598216876,2.05217242462951,448.995766780736,9.36949401804912,447.950934886777,10.7040640863304,448.619469868055,446.521001846583,11.3645393084478,442.668230511106,450.156193626332,10.2670291295251,453.867940372049,10.7763614671979,482.05596171695,11.6625282028997,476.115084087105,490.301868431515,10.5763639723312,481.995255167009,7.78331939498262,12.2442195302108,0.445067995208396,4.81049999999999,4.01099999999999,2.13275,1.3655,0.903499999999999,12.435565,12.4613,11.9627575,12.71646,11.4932775,10.776575,5.7590625,103.525484,98.715,6.706115,10.369,10.99225,10.5035,10.35325,10.48075,2.4,0.25275,4.2,1.35375,367.475,369.815,364.6825,363.52,0.17025,0.94325,0.201,1.112,0.6715,0.41025,0.202249999999999,0.53025,0.38,0,8.291875,8.195825,8.7442,8.790475,8.758975,9.22955,10.368175,11.6927,12.262825,8.2986,8.600325,8.620825,8.51975,8.773325,8.72845,9.629025,11.36015,12.211775,8.31225,8.579125,8.6635,8.59875,9.3265,9.845125,11.3405,12.8545,13.5315,7.760125,8.0573,7.90265,8.23245,8.256025,8.340025,9.696275,11.736025,12.419525,7.743275,7.725625,8.0206,8.215125,8.3128,8.460325,9.67645,11.448,12.450925,3.86659999999995,3.16889999999998,6.98372499999995,7.60174999999999
1,1.25,1.93322717268502,13.2967319663608,1.21600696262383,0.823605412102425,2.28142768575997,451.788517056874,9.2840242334635,451.199604081001,11.0817322994281,452.651009637025,448.523391374724,11.4842614619222,446.962071819418,452.424450108771,10.7074562043863,454.991710358914,11.088840664363,481.515203932881,11.6747410160137,474.305433715513,489.792963235283,10.7221007564931,492.596937909449,7.75662574243522,12.7804507512938,0.399925219642674,4.86124999999999,3.96974999999999,1.8405,1.348,0.954499999999998,12.9252925,12.961925,12.4551025,13.2784225,11.7545725,10.9460375,5.31867,103.532395,98.87,6.295885,10.42925,11.0595,10.8925,10.76475,10.8245,2.3025,0.728499999999999,4.2,1.4735,368.2675,369.3075,364.8075,363.5325,0.16,0.921,0.2205,1.13075,0.6715,0.41,0.221749999999999,0.541,0.38,-0.01,8.299325,8.211525,8.749225,8.7595,8.754975,9.228625,10.368175,11.6917,12.260825,8.31515,8.61515,8.62715,8.491825,8.77715,8.72795,9.63,11.35815,12.209775,8.384375,8.57425,8.664,8.578625,9.322625,9.84425,11.337,12.8535,13.5305,7.98405,8.030125,7.853475,8.21985,8.24825,8.3373,9.697275,11.73405,12.418525,7.727425,7.74455,8.020275,8.206325,8.314525,8.461325,9.67545,11.446,12.448925,2.01589999999999,1.05854999999999,4.650175,6.90149999999999
1,1.75,4.22590335153165,17.7086339411352,1.21814231101893,6.95633378747032,2.43128782967672,447.397481120849,8.73193898682982,450.931756104713,11.9305936902141,435.751205296406,449.249270187821,12.7868894345301,432.433456152481,452.243686822814,11.1847810950167,454.391059020028,11.9831021797396,478.642281111474,11.7974294746006,477.255984479945,488.135686252048,10.8841061365805,485.234546723389,7.92249917820783,14.4129100634192,0.565606796622175,5.251,4.34,2.06575,1.429,0.945249999999998,13.0119375,13.071675,13.00405,13.1364875,12.86888,11.159565,5.2436,103.52465375,99.019,5.91307,10.436,10.854,11.25875,11.1745,11.011,2.4,0.555,4.2,1.42575,370.955,375.8475,365.5675,364.015,0.17,0.91875,0.2,1.09175,0.662499999999999,0.41025,0.2015,0.53125,0.38,-0.02,8.327975,8.268175,8.74035,8.732325,8.755825,9.22675,10.368175,11.690675,12.2598,8.292725,8.6214,8.6125,8.49405,8.780025,8.72705,9.62905,11.35615,12.20875,8.457,8.6685,8.666125,8.563,9.317125,9.843,11.334,12.8525,13.53,8.076625,8.0793,7.84385,8.21615,8.243425,8.3334,9.697275,11.73205,12.416525,7.80265,7.7517,8.0263,8.210125,8.315325,8.462325,9.675675,11.445,12.447925,5.51319999999999,1.04319999999999,6.25364999999997,5.55
1,2.25,3.97484953278773,16.0539724621465,1.08334607787247,0.263169157204113,2.07515584838999,440.878656901968,8.27988877906741,449.006308980131,11.7602593931767,450.388921563674,448.073915001358,11.4465448081168,444.680394700798,451.288406378409,10.959522795554,451.303439011653,12.1665420247139,481.252171002628,12.9166701538674,475.740880459147,488.236507710318,11.97113300461,485.724685467866,7.51675733703572,13.9437972392046,0.406889503092651,4.86625,4.155,2.26025,1.491,1.00075,12.3150625,12.36695,12.2306025,13.11081,12.390975,11.3273675,5.217535,103.518226,98.691,5.80017,10.4715,11.02875,11.16875,11.06675,10.841,2.305,0.472999999999999,4.3,1.728,367.3425,372.4175,367.4025,363.77,0.16025,0.854249999999999,0.1905,1.12225,0.661999999999999,0.41,0.2205,0.551,0.38,-0.02,8.3104,8.368825,8.74715,8.70945,8.7577,9.22585,10.36815,11.6887,12.257825,8.31474999999999,8.674225,8.620275,8.4942,8.7791,8.72555,9.628075,11.3526,12.206775,8.40775,8.742875,8.686625,8.550375,9.312,9.842125,11.333,12.8515,13.5285,8.052475,8.0718,7.85255,8.1762,8.24055,8.33045,9.696275,11.73005,12.4155,7.957875,7.78545,8.034025,8.17005,8.31715,8.463325,9.67345,11.443,12.445925,2.5396,0.209,2.33054999999999,3.06074999999997
1,2.75,3.57736669538081,18.8559440021299,1.25965758840899,-2.89459021070062,2.20725924522826,440.968364134044,11.2348115609345,446.784061012185,10.5966400179796,435.442637624356,447.393009822266,10.6235851067787,442.372212490772,450.323167692841,10.4996575223029,451.939743763252,11.2758151942836,483.54976396086,11.8999014279582,477.053677800442,491.377200571487,10.5797686164687,485.999358339402,7.9431518855706,12.875839320866,0.435025007294346,5.1815,4.432,1.94,1.59,1.03025,12.44691,12.5628,12.31279,13.1602625,12.3941375,11.57578,5.164645,103.49850225,98.6575,5.7302875,10.45675,10.81975,10.9855,10.839,10.601,2.3,0.3,4.1025,1.7315,367.97,372.81,365.955,363.995,0.16,0.84775,0.20575,1.13225,0.661749999999999,0.41025,0.21,0.54075,0.38,-0.0195000000000002,8.29515,8.261875,8.759425,8.69185,8.75955,9.223975,10.36815,11.687675,12.2568,8.3004,8.605025,8.625075,8.46665,8.77915,8.72425,9.627125,11.3506,12.204775,8.3685,8.693625,8.818625,8.5395,9.308125,9.84125,11.334,12.8505,13.528,8.0304,8.057475,7.908425,8.13325,8.238575,8.32725,9.696275,11.72805,12.4145,7.96415,7.73115,8.0362,8.1193,8.317075,8.4653,9.67245,11.441975,12.443925,5.74622500000001,3.42965000000001,10.75435,3.245
1,3.25,3.15604339797782,26.0019496230446,1.16328448224079,-1.8992395365501,2.08213369905048,442.267455648119,11.683022651083,448.403740018001,10.7935072101734,434.595469055402,447.554922647142,11.4096674516785,431.815875752025,450.323897549256,11.1959644019793,451.78267325218,12.2279350338513,482.609387820228,13.9139331576302,477.20788560472,490.197159862545,10.7309603509878,484.848335130255,6.79800794859672,12.7632947247289,0.368369810045496,4.422,3.63075,1.95725,1.3215,0.871,12.363805,12.50115,12.22803,13.1103275,12.3968775,11.465425,5.234,103.50902525,98.71,5.695515,10.389,10.93375,10.92525,10.7895,10.7155,2.3,0.1275,4.1,1.58775,370.0125,372.515,365.8625,364.14,0.16,0.8655,0.21,1.13275,0.671999999999999,0.41,0.20025,0.5405,0.38,-0.0195000000000002,8.275,8.19,8.772725,8.67815,8.7595,9.223075,10.36815,11.686675,12.254825,8.288,8.596525,8.621425,8.431525,8.77915,8.72335,9.626175,11.3486,12.20375,8.336,8.65075,8.796625,8.57875,9.304625,9.840375,11.334,12.8495,13.527,8.01225,8.045125,7.905175,8.099125,8.236675,8.324275,9.69625,11.72605,12.4125,7.73735,7.71685,8.060475,8.074375,8.317025,8.467275,9.671175,11.439975,12.442925,6.68287500000001,3.64749999999998,7.67264999999996,3.555
1,3.75,2.44288101106807,24.6767488489837,1.12221413599115,-0.906738376489736,2.05458767892466,447.471032795358,11.6817356604472,448.476438205367,10.9877556604461,434.960331545122,448.013923443623,11.5702949546728,441.886990463571,450.478595362278,11.027103584866,451.090819915999,12.1711111557799,482.556318457648,13.6553366324673,480.474293119344,489.421299529983,10.8071196024282,487.424304568249,7.12611267342302,12.6187714724089,0.434325102298061,4.578,3.7305,2.3165,1.4515,0.892749999999999,12.20299,12.3307,12.10241,12.9682625,12.302835,11.3931925,5.3216075,103.5267805,98.23325,5.4261275,10.39225,10.997,10.9695,10.833,10.636,2.3,0.138000000000001,4.1,1.5145,370.745,371.3325,365.355,363.935,0.17,0.83775,0.20525,1.12325,0.6615,0.41025,0.18075,0.5305,0.38,-0.0197500000000001,8.2488,8.17165,8.782225,8.713175,8.759475,9.22335,10.368125,11.684675,12.2538,8.2716,8.585,8.647975,8.4149,8.7782,8.72145,9.625225,11.3466,12.201775,8.3065,8.624375,8.771375,8.601875,9.30125,9.8395,11.335,12.849,13.526,7.98705,8.02875,7.897075,8.086375,8.234725,8.321325,9.69625,11.72505,12.411475,7.70432499999999,7.695575,8.067575,8.060625,8.31505,8.469225,9.670175,11.438,12.440925,4.62859999999997,4.8766,10.0788,2.35400000000001
1,4.25,2.48536256997144,23.638972272832,1.13458034040906,-0.342908123115806,2.33752183570286,449.136122132549,9.76345581628977,449.858056720529,10.841635034653,440.185420668753,448.194966529609,11.4203888521584,437.550867162902,451.080733529161,10.7624781813593,455.729303902591,11.9018354062805,483.304101926716,11.7878748397429,482.365052763566,487.260722455077,10.7615313783381,488.029728548243,7.96224244594653,12.2724592058937,0.492458177889369,5.15175,4.2225,2.40125,1.73,1.08225,11.7747075,11.907475,11.69592,12.65762,11.8761625,11.129935,4.6392375,103.54474725,98.32225,5.203345,10.349,11.23825,11.092,10.96425,10.92675,2.5,0.150999999999999,4.2,1.4625,371.3075,370.1075,365.6425,363.835,0.16,0.81,0.23575,1.15275,0.6715,0.42,0.19075,0.5305,0.38,-0.0197500000000001,8.22254999999999,8.152275,8.78675,8.71715,8.75985,9.22155,10.368125,11.683675,12.2528,8.25415,8.5715,8.654925,8.40605,8.77725,8.72055,9.624275,11.343625,12.199775,8.276625,8.5995,8.748,8.58525,9.29725,9.83825,11.3355,12.848,13.525,7.96385,8.011375,7.890025,8.10385,8.231825,8.31835,9.69625,11.72305,12.4095,7.67429999999999,7.67235,8.073775,8.043925,8.311125,8.4712,9.669175,11.436975,12.4399,7.22724999999999,4.111875,13.0155,5.42299999999998
1,4.75,3.22904592854507,17.3155554831874,1.13729439385406,-2.71445660404822,1.94952787789363,443.02997510765,9.55514078653472,449.1687336631,11.0490884783453,435.804704870871,447.85025952025,11.4988418308707,437.420599984577,452.457067928343,10.8398203637745,457.789808447436,11.9010414088543,487.319712256154,11.2478641861705,489.380314271957,493.290993828119,10.8248706642482,481.299336878125,7.39312844366076,12.0532563369299,0.384509409111166,4.6295,3.93825,2.07875,1.63025,0.992499999999999,11.5770025,11.66985,11.4752575,12.16675,11.16545,10.95721,4.706045,103.55371575,98.21125,5.5446275,10.43725,11.1255,10.92925,10.772,10.70475,2.3,0.264999999999999,4.2025,1.42075,370.2125,368.12,366.0775,363.295,0.17,0.851999999999999,0.24525,1.1335,0.70075,0.41,0.19075,0.56025,0.38,-0.02,8.21475,8.14355,8.791325,8.714075,8.75975,9.22075,10.368125,11.682675,12.2508,8.248325,8.56475,8.65885,8.39625,8.77725,8.7196,9.6233,11.341625,12.19875,8.252,8.577875,8.726625,8.579875,9.29325,9.837625,11.336,12.847,13.524,7.95699999999999,8.00365,7.8843,8.14965,8.2289,8.3144,9.69625,11.72105,12.408475,7.66347499999999,7.6607,8.078125,8.053575,8.306225,8.4712,9.668175,11.434975,12.437925,6.77187499999999,4.534875,12.006,5.86349999999999
