DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,SW_OUT,LW_IN,LW_OUT,NETRAD
1,5.25,0.03930875,1.512633,0.29701925,15.9425,421.157629,4.249706,2025.581,0.18201,1.827656,-5.80108,-6.667,93.4,96.8837855,1.3675,0.027934,19.382,15.786,2161.68625,2057.5385,-0.117,2.7755,3.83575,4.0495,4.83075,7.033,7.89625,0.53775,282.5353288,288.8633288,0.35975
1,5.75,0.08766925,1.5959605,-0.98240575,13.892,421.656656,4.328745,2041.445,0.187076,1.90784,-5.89957475,-6.782,93.4,96.891725,1.36875,0.023,16.419,15.379,2146.39275,2055.8375,-0.14125,2.77475,3.83725,4.04675,4.829,7.03225,7.89575,0.46725,282.5160133,288.3211099,-0.0355
1,6.25,0.053686,1.6500435,-0.764919,12.617,421.756,4.3475065,2040.82375,0.187582,1.790171,-6.295661,-6.879,93.8,96.878071,1.3655,0.035,16.2185,12.523,2143.126,2064.19725,-0.15925,2.7745,3.83725,4.04825,4.82625,7.02825,7.894,0.482,281.4011342,288.4854911,0.3875
1,6.75,0.06954775,1.709753,-0.9263145,12.335425,422.77625,4.285526,2057.1,0.182851,1.820105,-6.325495,-6.8835,93.6,96.87645625,1.3655,0.041,17.9445,14.1385,2130.80425,2049.52325,-0.1245,2.767,3.82,4.023,4.824,7.002,7.895,0.465,284.5653435,289.00423165,0.3685
1,7.25,0.073938,1.74699525,-0.39426875,13.3695,422.31002075,4.2567975,2049.226,0.1860845,1.8307345,-6.327897,-6.90125,93.425,96.9034625,1.369,0.1355,17.486,12.03425,2144.68425,2049.10425,-0.123,2.768,3.818,4.022,4.821,7.001,7.896,0.5505,284.833315625,288.228389275,0.144
1,7.75,0.087014,1.31564475,0.515259,15.628,421.9108575,4.20203675,2036.685,0.186628,1.90468,-6.370038,-6.8585,93.7,96.934482,1.366,2.90015,16.797,13.004,2153.12925,2047.078,1.46275,2.766,3.82,4.023,4.82,7.001,7.896,1.90475,282.788650525,286.20936475,0.2095
1,8.25,0.1245885,1.69729,0.377661,13.494,421.18050125,4.28429275,2027.48,0.196826,1.914066,-6.570379,-7.16225,93.55,96.90458,1.363,23.960716835,17.1215,12.70975,2166.7705,2045.6255,11.865,2.764,3.819,4.022,4.82,7,7.88575,8.8825,281.31476855,285.762820525,2.3605
1,8.75,0.074873,2.307104,0.4476785,13.302,421.66113575,4.1213685,2036.8665,0.200455,2.042928,-6.853913,-7.175,93.1,96.91404225,1.3635,59.325,17.6275,12.849,2136.90475,2044.41,27.5775,2.768,3.843,4.056,4.821,6.997,7.88525,21.995,282.83448025,284.88551405,6.30025
1,9.25,-0.00152725,3.06443,1.785778,14.5085,420.799686,4.209205,2029.713,0.210164,2.08485,-6.462864,-7.00475,92.4,96.9617765,1.36175,100.2,16.949,14.748,2095.87175,2040.505,54.7475,2.7645,3.84675,4.06,4.821,7.02625,7.886,34.17,282.13667385,283.60845475,14.095
1,9.75,0.0114855,3.001185,1.80461325,13.9,420.635,4.197292,2012.9465,0.23471525,2.13237875,-6.0971415,-6.76775,92.425,96.947671,1.36625,154.35,17.33275,14.986,2075.683,2036.3765,76.0175,2.7665,3.837,4.058,4.821,6.994,7.896,52.1525,281.03731815,285.09750075,19.1325
1,10.25,0.0801785,3.669184,3.18959675,13.69525,420.093011,4.19482775,2008.09075,0.2376135,2.256254,-6.108011,-6.216,91.4,96.9424605,1.371,225.2,18.906,14.02725,2082.99875,2035.696,147.275,2.767,3.838,4.058,4.8225,7.0395,7.9025,87.725,281.4451016,284.4865259,48.605
1,10.75,0.0856145,5.001522,6.04396775,14.46,419.9152835,4.151266,1994.093,0.2412015,2.46617975,-5.866695,-6.02925,89.8,96.949965,1.3725,346.1670785,18.432,13.736,2080.22475,2033.4185,286.025,2.76675,3.83875,4.0595,4.823,7.037,7.91225,139.25,279.69360555,285.667301575,94.55
1,11.25,0.022263,5.62949,6.0394825,14.468,419.172336,4.1293025,2005.32325,0.253403,2.439634,-5.674271,-5.6075,88.55,96.9228075,1.37175,447.190588,19.308,13.887,2089.254,2031.22025,310.7,2.767,3.83675,4.05625,4.81675,7.035,7.9145,172.125,278.2875023,285.70289535,85.675
1,11.75,0.0154075,5.998956,5.579434,14.40395,418.5851125,4.1283255,1993.799,0.2661435,2.5054785,-5.4828745,-5.308,87.4,96.852222,1.37225,501.675,18.0395,13.966,2067.88875,2025.34175,320.475,2.76025,3.851,4.0585,4.813,7.05125,7.909,200.925,278.92430565,286.8986447,82.825
1,12.25,-0.081571,6.90603425,8.1062535,15.83665,419.04529025,4.30302575,1992.4035,0.26947225,2.537803,-4.69448,-4.7815,85.875,96.885909,1.374,504.35,16.818,13.778,2054.7065,2027.458,332.15,2.759,3.8675,4.073,4.816,7.0665,7.9145,216.45,276.7423365,286.4109449,79.83
1,12.75,-0.0153355,6.7017975,6.5518,15.489,418.472013,4.247255,1992.3455,0.266205,2.560194,-4.464923,-4.5835,84.975,96.85722,1.374,535,18.602,14.675,2054.50925,2027.21275,331.4,2.7565,3.862,4.0685,4.8145,7.064,7.918,220.8,278.5904957,286.4410843,76.3
1,13.25,-0.038745,6.9329855,8.178985,15.0405,418.40337525,4.2861745,1981.459,0.268041,2.59229,-4.3304015,-4.469,84.35,96.83783,1.378,528.175,16.93475,14.2565,2054.41375,2027.365,299.4,2.754,3.861,4.0685,4.8115,7.064,7.918,189.35,280.045704525,286.69569465,64.6225
1,13.75,-0.027646,6.8029005,5.390103,13.855,417.8635,4.408762,1981.2495,0.26475525,2.5323385,-4.1712955,-4.1925,84,96.8227385,1.382,487.475,17.9805,14.7195,2064.85,2024.93175,283.85,2.7525,3.865,4.066,4.8125,7.065,7.919,195.4,279.3287745,289.6921062,49.02
1,14.25,-0.00451375,6.527473,3.829321,13.779,417.60688475,4.349418,1993.932,0.26125475,2.587168,-4,-3.8585,84,96.771447,1.383,390.8,15.935,13.88225,2073.391,2020.955,243.95,2.752,3.8625,4.0685,4.815,7.0645,7.9185,170.75,282.0179262,289.902408,34.725
1,14.75,0.074486,5.8205295,1.6252425,13.806,417.043076,4.380197,1988.1355,0.261644,2.48417275,-3.8782195,-3.657,83.775,96.780471,1.381,333.925,17.8545,12.969,2073.249,2019.919,178.975,2.752,3.8625,4.0665,4.8155,7.0645,7.919,134.95,283.8650267,291.9594944,23.245
1,15.25,0.066385,4.8593175,-1.5550025,13.94515,417.27943475,4.472989,1980.85725,0.25114625,2.3955365,-3.7205,-3.57325,83.4,96.80737,1.376,255.405,16.08875,12.06,2050.56575,2023.196,128.9,2.7515,3.861,4.065,4.8155,7.0625,7.919,98.8,286.6169763,292.2496184,15.955
1,15.75,0.068312,3.951658,-3.359967,14.388,417.63174925,4.531814,1980.909,0.23978,2.33473,-3.741739,-3.716,84,96.8225115,1.36425,171.1,16.549,13.152,2055.3275,2021.528,91.575,2.75375,3.8675,4.072,4.8125,7.06175,7.91225,71.34,286.344497675,292.48473275,6.252
1,16.25,0.089389,3.1955655,-3.790196,13.0505,417.6965895,4.440551,1990.14575,0.226756,2.221797,-4.03325,-3.927,85.4,96.84846,1.3595,92.3,18.92475,13.47975,2059.46125,2023.237,33.2125,2.75375,3.867,4.0705,4.81075,7.059,7.9115,28.6,286.85338515,293.02707765,1.136
1,16.75,0.0797355,2.84143625,-3.561953,14.3695,417.690128,4.41035575,2005.924,0.21255175,2.0462025,-4.56,-4.529,86.4,96.82691,1.3585,36.572401575,18.034,12.752,2072.451,2032.29725,7.36,2.75225,3.8615,4.07175,4.80925,7.055,7.90925,5.804,287.038099225,292.3052177,-0.1155
1,17.25,0.09395925,1.9438825,-3.27486975,13.528,418.59041275,4.3116975,2011.83,0.201248,1.927229,-4.84035525,-4.737,87.7,96.854399,1.36025,8.3825,19.74375,14.421,2073.304,2043.474,0.009,2.75275,3.85925,4.0695,4.8085,7.055,7.90825,0.8555,287.41362945,292.34687945,-1.112
1,17.75,0.1250665,2.38022775,-3.18942625,14.598,419.423,4.232652,2010.8635,0.194378,1.9688525,-4.894498,-5.045,88.9,96.896157,1.362,0.3265,18.2065,13.801,2086.212,2067.343,-0.34175,2.746,3.8535,4.072,4.80825,7.05525,7.908,0.4015,287.176145825,292.103899275,-1.029
1,18.25,0.051581,1.99585275,-2.5542865,13.8905,420.492369,4.223512,2018.22625,0.2010485,1.8872705,-5.13023175,-5.28875,89.95,96.913379,1.361,0.04475,20.8825,15.48275,2099.871,2062.283,-0.28925,2.747,3.837,4.036,4.8,7.019,7.891,0.487,286.2512619,291.50003735,-0.6275
1,18.75,0.13391525,1.6630785,-3.140045,15.12075,420.768,4.170062,2014.159,0.2105475,1.9215005,-5.1954605,-5.5005,90.525,96.92323475,1.3585,0.028,18.356,14.579,2116.369,2065.38875,-0.3135,2.746,3.832,4.037,4.8,7.018,7.89025,0.562,283.4724045,290.86904505,-0.4605
1,19.25,0.055251,1.54533,-3.034816,15.2305,420.851484,4.16951625,2031.28225,0.207805,1.96375,-5.22311975,-5.78025,90.95,96.9400105,1.362,0.02,21.196,14.965,2129.583,2070.632,-0.257,2.745,3.829,4.031,4.798,7.017,7.8895,0.598,283.85882425,290.01301405,-0.4465
1,19.75,0.093141,2.02534,-3.0622245,15.33425,419.096939,4.207872,2040.323,0.2110955,2.03725625,-5.53017525,-5.839,91.225,96.936595,1.363,0.01625,17.341,15.776,2142.7815,2063.5325,-0.2205,2.744,3.831,4.03,4.798,7.022,7.89175,0.6275,282.9055927,289.56526135,-0.268
1,20.25,0.08926425,1.925086,-3.62094325,13.394,420.5368755,4.04194725,2043.76625,0.209989,2.03672925,-5.7745935,-5.94875,91.525,96.93799475,1.3635,0.0195,16.7865,14.373,2161.9955,2063.7435,-0.1205,2.745,3.832,4.036,4.797,7.023,7.891,0.606,283.2153937,289.585157,-0.038
1,20.75,0.1083095,1.2079105,-3.782853,14.58325,420.786,4.2225845,2039.88,0.2058045,1.96689975,-5.6894755,-6.13575,91.8,96.9530735,1.3635,0.022,16.34,14.901,2136.953,2060.957,-0.213,2.744,3.832,4.034,4.796,7.026,7.895,0.5735,283.25228715,289.04844825,-0.1005
1,21.25,0.0444755,1.54755,-2.8724395,14.098525,421.240915,4.229678,2042.05,0.201997,2.019888,-5.5229225,-6.15675,92.1,96.928653,1.364,0.0185,14.47425,14.9805,2138.62075,2058.9165,-0.159,2.747,3.827,4.035,4.797,7.024,7.894,0.6055,282.884139,289.3176246,0.0035
1,21.75,0.0948555,0.861542,-3.046365,16.30825,420.88431775,4.1692505,2049.221,0.1988905,1.966747,-5.623262,-6.306,92.15,96.926128,1.3645,0.021,20.062,12.031,2157.49425,2057.792,-0.198,2.747,3.828,4.03,4.798,7.024,7.888,0.634,282.41331575,289.56062565,0.2875
1,22.25,0.07093525,1.278197,-2.988184,15.88775,421.16174,4.1934,2056.467,0.212308,1.962317,-6.085758,-6.28425,92.375,96.89242825,1.352,0.025,17.6395,14.6835,2158.35375,2055.5305,-0.203,2.7475,3.8155,4.027,4.783,6.994,7.889,0.6475,286.2823346,289.6192932,-0.3995
1,22.75,0.0921555,1.614983,-2.355438,14.604925,420.74351625,4.1688735,2050.0605,0.1908335,1.936029,-5.842091,-6.30275,92.375,96.90323,1.346,0.0255,15.54275,15.358,2136.83175,2049.9915,-0.1955,2.7475,3.8135,4.027,4.782,6.9955,7.89,0.6425,286.8672861,289.238588,-0.4985
1,23.25,0.0796565,1.5352335,-1.26575025,14.5685,420.675,4.3232425,2017.985,0.19312575,1.8873545,-5.5623925,-6.22175,92.6,96.91607,1.346,0.0235,16.17825,14.17725,2162.19475,2044.2165,-0.2255,2.7455,3.803,4.0265,4.779,6.996,7.88375,0.651,285.7215946,289.6144862,-0.251
1,23.75,0.05804775,1.45631,-1.7292775,16.117,420.8401805,4.4072375,2034.007,0.19053425,1.91781275,-5.585251,-6.098,92.6,96.93134,1.345,0.026,15.7,14.36775,2182.2195,2047.47175,-0.1655,2.746,3.802,4.026,4.7775,6.9945,7.887,0.5845,285.8327236,289.5156715,-0.35
2,0.25,0.0530475,1.895789,-3.1798555,13.192,417.9624845,4.272388,2016.84,0.1928265,1.86542575,-4.815053,-5.59,88.65,96.848045,0.9775,0.01825,17.58725,11.7345,2060.2465,2024.113,-0.25925,1.9715,2.82225,2.996,3.7135,5.8925,7.2995,1.149,278.1518451,298.3739415,-4.186
2,0.75,0.098739,1.382851,-4.40948775,11.58975,418.215286,4.19858425,2025.16025,0.183963,1.820088,-4.7899,-5.6165,88.95,96.834959,0.9745,0.01925,16.637,10.2515,2064.44975,2029.626,-0.395,1.97275,2.821,2.999,3.71325,5.8925,7.294,1.287,279.0764939,298.5651344,-3.698
2,1.25,0.086771,1.7588915,-3.661774,11.862,418.28261975,4.25269675,2038.18,0.18547425,1.76579875,-4.905163,-5.719,88.95,96.8215,0.9765,0.021,16.563,11.249,2071.64075,2033.55525,-0.32775,1.9735,2.81675,3.00225,3.71325,5.89175,7.28975,1.217,279.7119014,299.2891853,-3.827
2,1.75,0.1028955,1.703125,-3.90464625,11.69575,418.1385,4.345644,2032.251,0.186903,1.768621,-4.831328,-5.889,89.5,96.830871,0.976,0.019,16.1585,11.5295,2072.263,2037.0385,-0.2595,1.9725,2.81525,2.9965,3.71475,5.8915,7.287,1.346,279.6589308,296.8457033,-3.749
2,2.25,0.075008,1.076827,-3.96938025,13.3669375,418.72214525,4.2228575,2031.117,0.1752435,1.781947,-5.035868,-5.895,89.2,96.821835,0.975,0.0156295,14.805,10.7925,2068.145,2034.167,-0.368,1.971,2.81675,2.99925,3.71475,5.889,7.28825,1.16,281.1071583,297.3150327,-4.147
2,2.75,0.094228,1.718277,-3.571287,12.44545,418.6220165,4.12169525,2022.96175,0.17528325,1.76280575,-5.36762825,-6.0255,89.55,96.827124,0.974,0.015,17.466,11.7675,2072.142,2046.2265,-0.308,1.9715,2.817,3.0025,3.714,5.889,7.2915,1.096,283.1396979,296.7781318,-4.147
2,3.25,0.063575,1.2389435,-3.5021105,13.4821,418.290961,4.138027,2024.208,0.179008,1.681795,-5.4112635,-6.351,89.75,96.823141,0.974,0.015,15.64675,11.59925,2074.55025,2043.9785,-0.243,1.97275,2.81425,2.996,3.713,5.8875,7.29425,0.883,288.1088389,297.174576,-3.924
2,3.75,0.119662,1.9516955,-3.23102825,14.539,418.475279,4.1150125,2027.21,0.18328475,1.73563825,-5.714,-6.597,90.1,96.821785,0.9735,0.02075,16.846,11.8795,2085.9355,2032.714,-0.2825,1.9705,2.81425,2.993,3.7125,5.88725,7.2935,0.936,283.5986752,298.4717857,-3.2035
2,4.25,0.124081,1.55625,-3.038192,13.91175,418.700208,4.15395,2027.8,0.177814,1.67462425,-5.72022425,-6.548,90.45,96.843256,0.9735,0.01825,15.2395,10.737,2088.97375,2038.425,-0.219,1.97275,2.81125,2.9895,3.71325,5.887,7.2925,1.021,285.4794041,297.5348562,-2.851
2,4.75,0.0681705,1.848898,-2.665751,13.262,418.77356375,4.0335515,2027.2875,0.175794,1.79487,-5.652,-6.701,90.35,96.840118,0.9755,0.01825,14.53875,10.9905,2086.51625,2041.7485,-0.215,1.9725,2.8125,2.9885,3.71375,5.887,7.29025,0.93,280.1287376,295.7381858,-2.10175
2,5.25,0.10354775,2.177835,-2.494937,13.102,418.322484,4.10456425,2032.1565,0.182847,1.746907,-5.924657,-6.9565,90.55,96.86124975,0.9745,0.02925,15.52,10.497,2094.50825,2044.0725,-0.068,1.96825,2.8115,2.99175,3.70975,5.88625,7.288,0.875,282.3449192,294.8480241,-2.719
2,5.75,0.0641225,2.2501115,-2.374943,12.172625,419.202221,4.012802,2029.347,0.187537,1.703512,-6.35465375,-7.127,90.35,96.86740725,0.9725,0.03125,17.2205,12.3495,2080.37675,2039.8055,-0.0365,1.96675,2.814,2.99075,3.71025,5.88375,7.2885,0.858,282.8054734,294.23693,-2.775
2,6.25,0.034963,1.930167,-1.96085325,13.1075,418.994033,4.02222,2029.2745,0.18396525,1.7447605,-6.45056275,-7.415,90.8,96.875226,0.973,0.0265,16.28425,9.657,2089.92675,2040.55425,-0.011,1.972,2.813,2.98975,3.711,5.8825,7.2865,0.984,278.2950212,293.489922,-2.854
2,6.75,0.08663225,1.5025445,-1.54012625,12.99675,419.52730725,3.9293495,2035.59,0.1852865,1.733606,-6.5859425,-7.496,91.1,96.86858,0.9725,0.471,15.298,11.107,2074.1685,2047.1995,0.325,1.975,2.808,2.98675,3.715,5.87925,7.2875,1.217,281.1597804,292.7757371,-2.16025
2,7.25,0.113125,1.165877,-2.458792,11.9085,419.8352505,3.9585755,2039.1,0.178314,1.787817,-6.627605,-7.486,90.7,96.87527125,0.9745,10.3,17.236,10.9455,2082.3515,2035.97225,4.486,1.9775,2.8075,2.987,3.71375,5.87775,7.28475,3.307,279.6372705,293.5044834,-0.77775
2,7.75,0.0685425,0.87537425,-1.375735,11.643,419.498358,3.92749,2033.091,0.1814535,1.864731,-6.71613975,-7.5485,90.7,96.88275675,0.9745,40.121723025,17.137,13.069,2080.6125,2035.951,20.4925,1.97575,2.8085,2.9845,3.711,5.877,7.28925,13.21,279.7236962,295.9963642,1.791
2,8.25,0.12304025,2.0532515,-1.263653,12.8484,419.1545625,3.904257,2021.6615,0.1947625,1.9937095,-6.444537,-7.407,90.45,96.88800625,0.9755,85.975,17.548,11.64825,2078.2765,2029.843,43.275,1.9765,2.8065,2.9835,3.71,5.87675,7.2865,28.02,278.7022542,295.924856,9.1225
2,8.75,0.0696345,2.8697125,-1.093823,11.38125,418.76834975,3.912726,2006.207,0.20671025,2.1987645,-6.0286375,-6.7865,89.7,96.88406,0.9855,137.775,15.3125,10.9015,2069.64375,2023.13975,75.415,1.97325,2.80475,2.9845,3.708,5.8775,7.286,45.26,274.9824545,293.4746133,19.63
2,9.25,0.11014675,4.659597,0.37200625,12.256375,418.380693,3.868946,1986.748,0.223526,2.373217,-5.58275,-6.2375,87.9,96.89794,0.9825,210.2,14.76825,11.19075,2066.261,2024.756,109.25,1.9715,2.80575,2.981,3.707,5.878,7.2885,67.35,274.7886124,294.0455023,27.93
2,9.75,0.048744,6.24378,1.976738,12.46,417.48342675,3.8983465,1965.525,0.23649225,2.47032225,-5.26009675,-5.671,85.95,96.9091965,0.979,367.848951,14.69325,11.00575,2057.3385,2020.93,189.75,1.97225,2.80725,2.9825,3.7075,5.878,7.2855,113.2,273.9685883,293.0345256,89.5
2,10.25,0.06440225,6.959582,2.772268,13.381,416.916657,3.8933915,1973.053,0.249853,2.592854,-4.8321915,-5.2305,83.9,96.89132225,0.98,578.35,15.385,11.2095,2059.777,2022.39025,414.8,1.97075,2.808,2.99175,3.71075,5.87625,7.2875,221.2,268.368568,294.819826,152.3
2,10.75,-0.0005255,9.5429335,7.061963,14.487,416.544714,3.9141425,1978.69675,0.269872,2.6238355,-4.37800925,-4.4795,82.3,96.89599025,0.9785,765.1,14.196,12.56975,2054.53,2022.25675,452.8,1.9695,2.809,2.99025,3.712,5.878,7.288,281.9,266.0177076,293.5481514,141.5
2,11.25,0.009891,13.284585,11.549255,15.366525,416.1467565,3.982313,1977.2735,0.268562,2.74318875,-3.7449785,-3.91775,79.665,96.88023,0.9795,853.985,16.1415,14.14025,2051.8485,2018.576,485.45,1.973,2.80825,2.98275,3.71025,5.879,7.2855,303.2,261.8710148,296.1908162,143.4
2,11.75,-0.0686075,15.40258675,11.8739015,14.9295,415.9660165,3.937055,1962.3015,0.28617175,2.85523575,-3.31471075,-3.5185,77.71,96.863147,0.978,938.25,13.749,12.75,2052.176,2020.76675,509.85,1.97525,2.80325,2.97675,3.70825,5.8745,7.28125,320.9,263.7530946,296.5652513,163.9
2,12.25,-0.0939885,17.35645575,13.1309975,13.37185,415.6311495,3.976539,1960.75375,0.2915165,2.8514145,-2.899419,-3.015,75.51,96.8313,0.9765,983.41,17.689,14.14875,2047.0665,2019.152,525.8,1.97725,2.80325,2.97475,3.7075,5.874,7.28175,325.975,264.809031325,300.918108225,141.75
2,12.75,-0.0652845,18.34527675,13.06945725,13.4735,415.3795,4.0067675,1960.09925,0.298665,2.734794,-2.36135775,-2.5315,74.145,96.785835,0.9785,1004.25,15.52775,13.01925,2043.913,2014.16125,516.725,1.97475,2.804,2.97675,3.71275,5.871,7.282,324.1,265.982494175,304.000278925,137.525
2,13.25,-0.0104025,16.968884,10.924765,15.179,414.854936,4.045471,1958.011,0.300293,2.793048,-2.003294,-2.1445,73.2425,96.76269025,0.97225,980.1406805,14.26325,13.45575,2040.5695,2014.8035,511.925,1.984,2.806,2.982,3.72,5.87,7.279,314.575,268.1179803,301.0181338,112.3
2,13.75,-0.082297,18.9402505,7.5401785,15.038,414.7375435,4.0147395,1958.1225,0.301033,2.8323,-1.6692045,-2.00325,72.1375,96.74709925,0.97,935.5,17.846,12.043,2036.642,2013.769,475.975,1.985,2.801,2.979,3.713,5.867,7.277,287.35,269.8037927,305.2635816,106.625
2,14.25,0.02032475,17.6080135,6.460048,13.885475,414.175,4.015445,1965.29825,0.295577,2.896742,-1.540854,-1.7045,70.92,96.7376315,0.9765,862,14.50775,11.7325,2034.355,2012.942,430.65,1.97925,2.79925,2.97125,3.70825,5.866,7.2795,276.2,269.8467622,310.1704355,88.1
2,14.75,0.033034,17.244534,2.629002,13.4485,414.310083,4.09227475,1958.799,0.30266325,2.707141,-1.37642575,-1.404,71.02,96.724698,0.972,754.725,16.895,12.16375,2037.056,2008.45675,392.275,1.977,2.79975,2.974,3.70675,5.8665,7.27775,246.825,266.366939025,310.8998024,77.0025
2,15.25,0.017191,14.15898125,-1.624579,12.795,414.0199755,4.1673065,1954.0405,0.2838525,2.746045,-1.315847,-1.24,71.18,96.716047,0.9715,627.3,16.275,11.34525,2033.238,2009.193,320.025,1.97475,2.7995,2.976,3.703,5.865,7.2795,207.975,271.64572045,310.3363459,75.1425
2,15.75,0.06424475,12.260419,-4.24569775,13.271,414.176,4.112821,1953.273,0.270591,2.704726,-1.26819775,-1.2015,72.355,96.7169645,0.972,465.4,18.0075,11.34075,2035.16525,2009.398,258.325,1.9765,2.79975,2.97675,3.70175,5.8605,7.27875,157.675,273.94131745,311.5806251,43.2025
2,16.25,0.07456625,11.3118395,-5.62984275,12.256,414.3093975,4.134607,1955.029,0.26598225,2.62353575,-1.346348,-1.4095,73.065,96.72110175,0.97,317.649481,15.7945,11.684,2035.537,2013.001,164.15,1.97675,2.79925,2.97475,3.703,5.8575,7.2765,104,275.07450705,311.035218975,21.195
2,16.75,0.08566,8.75215975,-8.10499575,11.73,414.500532,4.205082,1952.4605,0.23952025,2.537009,-1.50278725,-1.627,74.81,96.725822,0.969,177.5,14.48025,10.51,2034.969,2013.71925,76.0525,1.976,2.797,2.97575,3.696,5.8575,7.2735,55.905,276.793266425,310.50413455,3.98125
2,17.25,0.129021,7.026172,-8.53167625,10.741,414.70485,4.1218995,1965.5765,0.221241,2.2328155,-1.9428595,-2.2165,77.195,96.72715175,0.967,75.47098785,16.4795,10.42725,2034.513,2013.709,27.085,1.9765,2.79775,2.9775,3.69225,5.85975,7.27225,18.915,276.567655775,311.934499175,-4.71625
2,17.75,0.12912075,5.031579,-7.836399,11.3285,415.593583,4.146205,1965.0305,0.20684875,2.1747965,-2.6432205,-2.8635,78.925,96.747316,0.969,22.6216585325,14.07075,10.31825,2035.159,2017.26,3.35675,1.975,2.79625,2.9755,3.693,5.856,7.27325,3.64925,273.962351175,310.96141195,-10.255
2,18.25,0.10805525,4.2135225,-8.077936,11.567,415.9097405,4.155942,1978.091,0.191077,2.025427,-3.173824,-3.5,80.2,96.7755715,0.9665,2.41275,14.209,10.9575,2043.332,2020.453,-0.515,1.97075,2.797,2.97575,3.6885,5.85475,7.27575,1.37975,278.971805125,308.603466,-10.42
