DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
3,22.25,381.65,7.72,1.138,-11.8365,-17.4545,4.252,1.23,0.171,0.512,0.5635,0.2155,99.9795,66.912,9.495,3.55,10.9305,0.387,0,-1.516,1.978,292,342.82
3,22.75,381.67,7.661,1.201,-13.0285,-15.42,3.69,1.2395,0.15,0.433,0.547,0.212,99.998,68.17,8.98,3.32,10.4415,0.388,0,-1.446,1.896,290.35,341.54
3,23.25,382.04,7.575,1.026,-12.7985,-14.393,3.361,1.34,0.1525,0.4655,0.5575,0.2345,99.9965,70.176,8.714,2.96,9.881,0.393,0,-1.729,1.955,288.25,338.65
3,23.75,382.62,7.9995,1.378,-12.23,-16.224,3.371,1.3975,0.1585,0.46,0.56,0.234,99.9995,71.258,8.335,2.82,9.707,0.372,0,-1.611,1.889,288,338.29
4,0.25,387.31,10.739,2.708,-10.7355,-10.84,4.0415,1.2045,0.139,0.452,0.555,0.221,99.8375,77.906,12.2645,3.29,14.656,0.355,0,-1.213,1.635,319.73,364.42
4,0.75,386.93,10.706,2.544,-10.771,-12.259,4.3335,1.1945,0.1305,0.438,0.506,0.219,99.808,79.345,12.022,2.91,14.538,0.359,0,-1.29,1.65,320.7,363.27
4,1.25,387.88,10.971,2.2015,-11.4025,-11.1035,4.2745,1.203,0.135,0.434,0.506,0.2195,99.8025,80.197,12.127,2.56,14.0735,0.349,0,-1.198,1.715,319.94,361.765
4,1.75,389.84,11.0595,2.4925,-11.8,-10.156,3.4745,1.211,0.136,0.448,0.501,0.221,99.8075,80.592,11.561,2.33,13.808,0.351,0,-1.31,1.73,317.05,359.435
4,2.25,388.485,11.245,2.2295,-12.1115,-10.644,3.351,1.3,0.146,0.456,0.529,0.232,99.794,82.942,11.4495,2.19,13.322,0.335,0,-1.414,1.699,316.785,355.895
4,2.75,388.98,11.131,2.232,-12.7195,-10.1015,2.165,1.212,0.137,0.428,0.488,0.219,99.792,84.343,11.301,1.95,13.163,0.343,0,-1.309,1.804,315.485,356.07
4,3.25,389,10.9615,2.142,-12.372,-10.766,2.554,1.178,0.128,0.419,0.457,0.204,99.7735,85.8565,10.976,1.725,12.968,0.316,0,-1.421,1.7415,313.505,353.32
4,3.75,390.405,10.798,1.9605,-13.3245,-8.311,1.228,1.214,0.128,0.4515,0.491,0.211,99.7935,86.0035,10.5625,1.54,12.369,0.331,0,-1.418,1.8385,311.885,354.54
4,4.25,390.625,11.0235,2.071,-13.2375,-11.238,1.714,1.2025,0.128,0.393,0.446,0.19,99.7995,87.7665,10.247,1.435,12.0075,0.315,0,-1.33,1.788,309.895,352.45
4,4.75,391.81,10.8795,1.787,-13.7895,-8.715,1.53,1.1635,0.1205,0.381,0.4425,0.182,99.807,89.778,10.0515,1.315,11.625,0.313,0,-1.339,1.8625,311.485,352.29
4,5.25,392.26,10.111,1.864,-13.668,-6.569,0.875,1.0565,0.11,0.359,0.4395,0.174,99.8205,90.569,9.999,1.115,11.328,0.309,0,-0.766,1.8345,310.66,352.185
4,5.75,395.11,10.476,1.425,-14.2025,-8.573,1.534,1.098,0.115,0.3665,0.4225,0.176,99.851,90.5405,9.854,1.1,11.002,0.2815,6.432,4.264,3.5665,314.185,351.64
4,6.25,394.65,10.672,1.239,-13.5495,-6.728,5.098,1.119,0.132,0.3915,0.437,0.184,99.8775,91.379,10.007,1.17,11.282,0.307,62.853,42.007,14.365,315.79,355.435
4,6.75,393.07,11.3115,-0.5635,-9.925,-2.081,21.0095,1.185,0.157,0.465,0.563,0.232,99.8885,89.495,10.727,1.4,11.772,0.363,191,114.705,34.9435,313.965,364.07
4,7.25,387.33,11.3075,-2.1705,-5.54,7.821,44.7115,1.517,0.205,0.602,0.6845,0.302,99.922,83.6725,12.193,2.44,12.952,0.374,357.9,210.23,55.058,316.54,371.93
4,7.75,385.52,11.444,-4.257,0.0575,24.461,67.938,1.7985,0.2355,0.7045,0.826,0.3505,99.942,74.351,13.339,3.97,14.037,0.407,556,329.825,76.9635,319.62,383.785
4,8.25,381.94,11.303,-6.296,4.4495,44.158,90.886,1.956,0.258,0.787,0.967,0.376,99.918,67.953,14.5735,5.35,15.1725,0.446,751.5,430.475,91.856,321.045,390.715
4,8.75,379.73,11.042,-7.295,10.104,64.69,112.81,2.1625,0.2745,0.888,1.0985,0.4015,99.905,62.553,15.448,6.36,16.027,0.4995,955,521.89,107.75,323.33,398.5
4,9.25,376.045,10.881,-7.429,17.225,77.752,128.4,2.29,0.282,0.907,1.111,0.406,99.921,58.082,16.128,7.61,16.882,0.542,1120,615,122.25,331.53,405
4,9.75,375.51,10.6405,-7.999,20.9525,87.604,144.39,2.237,0.292,0.983,1.194,0.4145,99.918,53.932,16.669,8.98,17.9805,0.579,1263.8,691.52,132.47,335,413.89
4,10.25,373.1,10.4405,-8.412,30.3625,93.784,165,2.295,0.29,1.032,1.248,0.417,99.92,50.71,17.4815,10.175,18.806,0.5935,1392.95,743.71,140.52,336.49,418.79
4,10.75,371.715,10.609,-7.914,35.8025,106.04,180.07,2.331,0.3,1.097,1.341,0.423,99.895,47.5055,18.123,11.21,19.567,0.582,1485,793,149,341.755,423.9
4,11.25,370.48,10.3455,-8.054,38.495,109.015,190.015,2.327,0.31,1.095,1.32,0.437,99.883,44.51,18.503,12.335,20.19,0.593,1530,828.02,152.46,345.315,429.405
4,11.75,370.535,10.49,-7.95,41.3,114.715,208.77,2.324,0.326,1.184,1.386,0.44,99.872,42.8125,19.029,12.95,20.6295,0.606,1576,853,154.245,346.955,433.365
4,12.25,369.76,10.387,-7.49,46.33,115,204.105,2.403,0.311,1.2,1.366,0.4355,99.805,40.7935,19.241,13.76,20.79,0.601,1595.1,871.41,156,348.945,434.685
4,12.75,370.14,10.0555,-6.9695,50.0975,101.88,206.465,2.3925,0.3295,1.201,1.382,0.436,99.775,39.052,19.762,14.065,21.278,0.581,1508.6,803.33,148.56,348.035,437.005
4,13.25,368.24,9.906,-6.912,47.4475,101.06,206.54,2.3985,0.328,1.194,1.448,0.439,99.755,37.908,19.915,14.97,21.196,0.572,1521.45,805.675,147.65,348.085,435.865
4,13.75,369.27,9.913,-6.691,45.8375,87.268,193.24,2.414,0.319,1.2395,1.4175,0.443,99.7345,36.7945,20.253,15.425,21.336,0.5435,1414,758.095,139.87,350.705,435.21
4,14.25,370.765,9.747,-6.031,37.3825,77.759,190,2.49,0.311,1.183,1.432,0.434,99.6895,36.698,20.348,15.645,21.417,0.486,1302,693.09,133.675,352.2,434.53
4,14.75,368.05,9.652,-6.0905,33.9625,72.114,179,2.434,0.329,1.186,1.38,0.456,99.6505,35.5845,20.512,15.705,21.7195,0.452,1250.5,638.335,128.835,349,431
4,15.25,368.3,9.647,-5.682,29.09,59.5325,172,2.4325,0.312,1.189,1.35,0.451,99.626,35.9725,20.722,16.22,21.901,0.404,1093.25,580.895,118.17,347.95,427
4,15.75,368,9.371,-4.942,24.6825,37.7,149.67,2.402,0.303,1.098,1.276,0.439,99.603,37.0895,20.85,15.945,22.1985,0.343,951.5,487.2,102.82,345.435,425.105
4,16.25,367.99,9.345,-4.142,19.8025,19.038,120.75,2.287,0.272,1.038,1.2215,0.4065,99.62,37.0325,20.736,15.645,22.073,0.2535,769.265,398.865,88.9475,345.33,419.9
4,16.75,368.33,9.586,-3.1315,15.81,3.1145,97.907,2.1005,0.2575,0.926,1.073,0.386,99.618,37.212,20.338,15.355,21.892,0.215,582.125,310.6,72.4405,343.08,414.45
4,17.25,369.57,9.615,-1.9075,12.2695,-8.21,64.745,1.9105,0.2235,0.798,0.9635,0.3435,99.595,39.0825,20.244,14.45,21.647,0.1895,402.18,217.26,56.8765,337.6,409.58
4,17.75,371.05,9.939,-0.354,7.876,-16.577,40.162,1.63,0.198,0.644,0.728,0.298,99.6205,42.2775,19.578,12.915,21.024,0.266,238,123.555,36.1005,331.23,401.83
4,18.25,372.015,10.009,0.922,4.934,-12.7895,14.5,1.279,0.143,0.526,0.543,0.237,99.6295,47.2245,18.584,10.935,20.229,0.406,96,44.4,14.49,332.645,393.075
4,18.75,376.265,10.3225,1.162,0.9815,-7.377,5.4565,1.014,0.104,0.3675,0.43,0.166,99.6305,55.2425,17.411,8.83,19.2915,0.474,0.835,3.671,2.1,326.02,380.94
4,19.25,381.29,10.5775,1.381,-3.617,-5.518,4.519,0.95,0.108,0.3405,0.4435,0.156,99.6805,60.2055,16.421,7.21,18.322,0.435,0,-2.226,1.196,330.575,375.465
4,19.75,382.175,10.8685,1.584,-7.4635,-5.828,2.615,0.987,0.116,0.352,0.417,0.178,99.716,63.424,15.561,6.18,17.647,0.368,0,-1.927,1.61,327.155,372.915
4,20.25,383.23,10.85,1.842,-9.7965,-4.36,2.738,1.0365,0.1165,0.364,0.441,0.181,99.742,66.1755,15.119,5.315,16.81,0.361,0,-1.468,1.83,324.975,370.16
4,20.75,385.71,10.845,2.03,-10.679,-6.174,3.858,1.12,0.132,0.4275,0.5005,0.2015,99.75,68.2845,14.883,5.3,16.3355,0.371,0,-1.333,2.07,324.76,367.56
4,21.25,386.28,11.043,2.237,-10.2755,-9.23,2.693,1.108,0.141,0.4405,0.5235,0.2075,99.755,69.8385,14.443,4.635,15.902,0.35,0,-1.366,2.014,321.645,368.94
4,21.75,386.78,10.962,2.38,-10.514,-10.515,4.376,1.142,0.136,0.445,0.522,0.217,99.819,70.9775,14.123,4.33,15.8015,0.373,0,-1.461,1.826,319.735,367.955
4,22.25,385.91,10.733,2.6725,-10.982,-10.866,4.7935,1.181,0.145,0.434,0.515,0.214,99.83,71.647,13.67,4.31,15.416,0.354,0,-1.305,1.933,321.025,367.82
4,22.75,386.105,10.5855,2.553,-11.0455,-13.6355,4.2885,1.172,0.1435,0.4705,0.5545,0.223,99.844,73.437,13.6,4.02,15.1145,0.3615,0,-1.366,1.792,320.44,365.815
4,23.25,385.655,10.515,2.294,-11.6195,-12.1715,4.531,1.24,0.131,0.4515,0.5295,0.2205,99.844,75.314,12.993,3.68,14.7335,0.3665,0,-1.273,1.777,320.75,365.055
4,23.75,386.82,10.7015,2.808,-12.2315,-13.009,4.2135,1.253,0.132,0.463,0.534,0.223,99.843,76.253,12.753,3.42,14.4075,0.3545,0,-1.424,1.73,321,361.97
5,0.25,393.62,14.754,3.517,-12.0975,-7.3215,3.2525,1.021,0.122,0.3655,0.4495,0.1785,99.875,92.4085,16.252,1.285,17.714,0.3085,0,-1.1345,1.7865,344.95,383.895
5,0.75,394.86,14.857,3.03,-11.55,-6.116,2.311,1.052,0.119,0.367,0.428,0.184,99.865,92.429,15.749,1.335,17.4625,0.315,0,-1.085,1.765,343.19,382.435
5,1.25,393.41,14.459,3.2735,-10.9985,-5.29,3.179,1.064,0.145,0.358,0.456,0.167,99.857,92.8375,15.53,1.23,17.23,0.314,0,-1.159,1.577,339.57,381.415
5,1.75,394.39,14.5455,3.124,-10.451,-7.2485,1.96,1.05,0.125,0.379,0.437,0.1785,99.842,93.796,15.241,1.065,17.059,0.2855,0,-1.1585,1.677,339.635,379.735
5,2.25,395.4,14.526,3.893,-10.9055,-5.4235,1.246,1.0315,0.1145,0.341,0.433,0.162,99.811,94.521,14.972,0.805,16.84,0.302,0,-1.186,1.61,339.89,378
5,2.75,395.845,14.766,3.116,-10.8215,-6.456,1.633,1.0525,0.126,0.3515,0.4295,0.1705,99.83,95.2035,14.774,0.785,16.2555,0.3005,0,-1.126,1.65,342.04,377.02
5,3.25,396.25,15.46,3.0515,-11.2365,-5.188,0.4895,1.041,0.118,0.361,0.419,0.178,99.843,96.0595,14.597,0.66,16.027,0.31,0,-1.182,1.637,343,376.74
5,3.75,395.42,14.507,3.055,-10.5715,-5.535,1.287,1.051,0.1205,0.326,0.399,0.151,99.85,96.2645,14.4205,0.64,15.9615,0.317,0,-1.092,1.733,341,376.12
5,4.25,397.02,14.2375,3.011,-9.973,-5.265,1.773,1.126,0.107,0.334,0.41,0.159,99.858,96.7805,14.373,0.57,15.84,0.294,0,-1.105,1.645,341,375.25
5,4.75,397.11,14.01,2.665,-10.4195,-5.521,1.184,1.07,0.115,0.3275,0.3995,0.1595,99.872,96.588,14.184,0.53,15.6045,0.3005,0,-0.758,1.703,338.63,374.88
5,5.25,397.05,13.824,2.94,-11.0845,-4.6035,1.6545,1.0495,0.114,0.334,0.3985,0.163,99.877,97.1485,13.943,0.47,15.2985,0.2855,10.9385,4.843,3.237,340.82,374.37
5,5.75,397.02,14.17,1.9095,-11.4535,-5.934,5.762,1.125,0.137,0.3635,0.444,0.174,99.903,97.1425,13.9575,0.5,15.1795,0.299,72,41.551,12.893,344.47,376.96
5,6.25,395.02,14.6955,1.031,-8.875,-2.294,17.1455,1.119,0.166,0.433,0.537,0.223,99.938,96.1205,14.596,0.64,15.578,0.35,203,112,33.096,343.4,382.07
5,6.75,388.27,15.169,-0.82,-6.0675,4.822,38.144,1.274,0.194,0.5545,0.628,0.2885,99.965,93.059,15.5475,1.07,16.431,0.366,360.895,206.88,51.226,339.07,390.62
5,7.25,381.995,15.395,-3.322,-2.3265,22.285,61.34,1.461,0.223,0.635,0.697,0.298,99.981,88.563,16.4565,2.14,17.3735,0.4,538,299.68,67.551,340.6,400.34
5,7.75,376.215,15.3,-5.5105,2.7465,38.688,81.41,1.6395,0.226,0.6895,0.8145,0.339,99.991,82.036,17.62,3.555,18.665,0.433,746.5,415.2,85.097,339,407.99
5,8.25,372.255,15.312,-6.889,7.607,62.449,111.175,1.822,0.235,0.729,0.889,0.3495,100.01,75.5905,18.428,5.485,19.588,0.459,928.5,515.97,101.98,344,416.1
5,8.75,368.02,15.6375,-8.333,14.1425,75.3425,135.53,1.947,0.2495,0.812,0.986,0.373,100,71.786,19.157,6.455,20.367,0.503,1106.5,603.3,114,349.32,422.99
5,9.25,365.135,15.614,-8.514,22.7375,92.704,153.16,1.99,0.2635,0.855,1.0185,0.378,100,68.1865,19.8435,7.625,21.1095,0.5565,1277.5,689.42,126.53,353.07,429
5,9.75,363.44,15.582,-9.5655,29.93,103.03,187.11,1.988,0.267,0.924,1.134,0.383,99.998,63.095,20.6615,9.105,21.6775,0.5865,1429.5,756.77,134.18,352.56,437.4
5,10.25,361.87,15.483,-9.6265,36.9475,108.91,220.175,2.014,0.268,0.974,1.185,0.399,99.9985,59.3185,21.3495,10.555,22.201,0.62,1562.6,828.39,143,355.67,441.88
5,10.75,360.805,15.124,-9.6245,42.525,117.56,225.87,2.11,0.283,1.021,1.2255,0.402,99.9905,57.714,21.8345,11.435,22.922,0.626,1618,859.1,147.79,362.77,445.44
5,11.25,360.73,14.8715,-9.224,42.465,120.16,237.23,2.129,0.291,1.027,1.229,0.401,99.966,55.766,22.1945,12.515,23.3515,0.647,1690.45,903.5,152.39,364.65,450.575
5,11.75,359.66,14.8075,-9.313,48.81,122.87,255.2,2.148,0.29,1.048,1.256,0.399,99.925,54.4615,22.6185,13.14,23.709,0.637,1689.65,923.69,153.73,365.23,452.71
5,12.25,358.57,14.9425,-8.7255,55.19,124.91,260.75,2.249,0.296,1.102,1.325,0.411,99.9055,52.4165,23.1275,13.775,24.12,0.621,1614.5,921.265,153.56,368.91,456.1
5,12.75,358.62,14.8635,-8.587,55.72,118.66,259.055,2.1415,0.3075,1.078,1.272,0.412,99.88,51.0645,23.5345,14.41,24.466,0.595,1608,879.46,150.86,371.26,457.1
5,13.25,357.69,14.836,-7.44,55.3925,105.54,233,2.0925,0.298,1.065,1.256,0.406,99.8565,50.198,23.667,14.94,24.7555,0.5775,1521,844.385,146.61,371,456.61
5,13.75,357.68,14.802,-7.195,48.4125,101,230.04,2.09,0.294,1.043,1.217,0.3985,99.82,50.0955,23.942,15.615,24.847,0.5605,1466,801.635,141.72,374.73,455.295
5,14.25,356.6,14.972,-7.4925,40.425,89.243,219,2.108,0.293,1.059,1.2,0.395,99.779,49.546,24.067,15.985,25.0505,0.53,1379,763.75,134.56,374,453.82
5,14.75,356.15,14.729,-6.863,36.345,79.914,202.005,2.151,0.2915,1.013,1.172,0.388,99.752,49.521,24.167,16.25,25.087,0.483,1270,671.81,124.18,371.96,450.7
5,15.25,355.08,14.497,-6.488,28.635,68.625,190.5,2.046,0.266,0.964,1.131,0.388,99.7465,48.543,24.188,16.23,25.083,0.427,1153,619.01,116.63,372.6,445.72
5,15.75,354.81,14.6105,-6.471,22.86,47.792,166,1.861,0.264,0.913,1.0475,0.3645,99.733,49.4,24.0935,15.75,25.057,0.3765,1035.8,544,108.98,368.34,441.91
5,16.25,355.62,14.457,-5.41,18.05,32.675,141,1.7305,0.248,0.839,0.942,0.33,99.709,50.657,24.0195,15.35,24.881,0.2985,837,448.36,92.46,366.66,439.24
5,16.75,355.76,14.366,-4.163,13.86,15.791,107.06,1.734,0.236,0.7605,0.898,0.3225,99.7085,51.36,23.979,14.39,24.717,0.235,659.65,332.53,73.439,365.62,434.8
5,17.25,356.13,14.715,-2.576,9.973,3.982,81.356,1.491,0.196,0.6505,0.742,0.2805,99.72,54.138,23.5805,13.32,24.613,0.1915,489,259.31,61.4,364,429.35
5,17.75,355.125,15.294,-0.9915,7.5155,-1.818,55.3055,1.3035,0.174,0.506,0.574,0.241,99.6915,58.418,23.204,12.23,24.229,0.227,330.92,171,46.357,359.74,425.22
5,18.25,360.29,15.43,0.522,4.7135,-3.579,23.1485,0.924,0.1215,0.397,0.433,0.172,99.704,64.553,22.2815,9.26,23.629,0.345,178,88.706,27.034,357.53,415.94
5,18.75,366.66,16.406,1.041,1.9665,-2.78,6.127,0.7425,0.094,0.313,0.352,0.1225,99.719,71.542,21.155,6.75,22.6035,0.42,60.98,24.661,6.89,354.62,408.02
5,19.25,373.99,16.7855,0.7285,-1.9095,-0.9025,1.1685,0.75,0.093,0.281,0.368,0.113,99.7355,77.547,19.572,4.795,21.359,0.426,0,0.532,0.807,351.76,398.22
5,19.75,378.355,16.532,0.9415,-5.8335,-1.464,1.118,0.783,0.093,0.3,0.396,0.119,99.75,82.087,18.566,3.685,20.098,0.371,0,-2.34,1.02,349.39,393.25
5,20.25,384.57,16.289,1.521,-8.276,-1.029,0.6945,0.801,0.0915,0.281,0.403,0.112,99.756,85.986,17.676,2.94,19.4495,0.326,0,-1.789,1.476,348.26,390.88
5,20.75,388.125,16.2685,1.435,-9.749,-1.5755,0.3985,0.887,0.086,0.314,0.424,0.126,99.797,88.0985,17.257,2.28,18.9045,0.318,0,-1.5,1.736,345.5,388.37
5,21.25,389.64,16.058,1.819,-10.061,-1.788,0.54,0.839,0.098,0.304,0.412,0.1165,99.8355,89.577,16.826,2.045,18.298,0.322,0,-1.15,1.879,346,386.9
5,21.75,389.43,15.66,2.381,-10.535,-2.1975,1,0.923,0.106,0.3595,0.4385,0.1615,99.853,90.517,16.688,1.81,18.468,0.31,0,-1.03,1.89,347.3,385.27
5,22.25,393.52,15.5465,1.83,-10.4115,-4.449,1.11,0.982,0.109,0.3515,0.43,0.159,99.852,91.143,16.466,1.69,18.085,0.3145,0,-1.024,1.861,347.22,384
5,22.75,395.485,15.887,3.341,-10.542,-8.787,2.08,0.954,0.1185,0.3635,0.448,0.1605,99.863,92.118,16.427,1.43,18.148,0.332,0,-1.009,1.778,345.89,385.14
5,23.25,394.96,15.353,2.979,-11.148,-6.936,1.554,0.983,0.116,0.36,0.404,0.167,99.881,92.134,16.5,1.35,18.2955,0.32,0,-1.081,1.883,348.13,384.28
5,23.75,393.83,15.205,3.122,-11.5555,-6.662,1.332,1.04,0.112,0.3665,0.445,0.1725,99.88,91.974,16.5455,1.32,18.114,0.3305,0,-1.036,1.902,346.54,384.15
6,0.25,395.455,20.709,4.156,-5.7615,-4.3205,1.0585,0.851,0.12,0.3705,0.4595,0.182,99.7465,94.9935,20.3585,1.175,22.327,0.2835,0,-0.885,1.351,383.08,410
6,0.75,395.515,20.566,4.43,-5.367,-5.0065,0.88,0.908,0.116,0.375,0.4475,0.191,99.7385,95.405,20.1495,0.995,22.021,0.2815,0,-0.842,1.425,382.495,408.94
6,1.25,399.07,20.368,4.62,-5.55,-5.817,1.3595,0.89,0.119,0.373,0.4655,0.189,99.73,95.491,19.843,0.97,21.833,0.278,0,-0.911,1.321,382.71,407
6,1.75,398.47,20.101,4.761,-5.962,-3.5075,1.375,0.929,0.115,0.365,0.4695,0.179,99.723,95.647,19.599,0.865,21.3645,0.2865,0,-0.853,1.42,381.25,406.05
6,2.25,397.545,20.007,4.534,-5.8805,-3.18,0.957,0.878,0.114,0.368,0.459,0.172,99.7165,95.5345,19.325,0.925,21.283,0.277,0,-0.8305,1.3265,382.065,404.16
6,2.75,402.56,20.321,4.312,-6.209,-2.995,1.2825,0.844,0.103,0.355,0.4235,0.171,99.708,95.5025,19.369,0.93,21.184,0.2855,0,-0.854,1.4,378,404.23
6,3.25,405.45,20.1625,4.4415,-6.2765,-3.0555,1.001,0.85,0.104,0.334,0.431,0.158,99.6985,96.5995,19.3565,0.7,21.116,0.28,0,-0.812,1.386,377.43,403.61
6,3.75,409.275,19.889,3.7715,-7.0055,-2.967,0.7875,0.853,0.0885,0.311,0.398,0.148,99.71,96.558,19.2,0.66,21.007,0.269,0,-0.834,1.41,377.71,402.37
6,4.25,409.74,20.0275,4.209,-7.1625,-2.375,0.7485,0.791,0.0905,0.301,0.372,0.142,99.723,97.231,18.911,0.515,20.6065,0.236,0,-0.849,1.41,376.04,401
6,4.75,409.22,19.952,3.469,-6.89,-2.608,1.0075,0.816,0.0915,0.2865,0.393,0.1405,99.737,97.712,18.8585,0.465,20.593,0.2745,0,0.032,1.54,377.59,401.09
6,5.25,412.675,19.805,4.135,-7.4075,-2.415,1.386,0.8095,0.104,0.299,0.404,0.149,99.757,98.0605,18.972,0.37,20.459,0.245,27.4055,12.786,4.188,377.95,401.65
6,5.75,411.695,19.905,4.2195,-7.0375,-1.296,8.0305,0.864,0.11,0.343,0.432,0.177,99.776,97.9475,19.116,0.45,20.7495,0.309,109.8,51.315,13.254,379.72,405.69
6,6.25,400.945,20.397,4.199,-5.1365,3.608,19.607,0.884,0.13,0.3835,0.4545,0.208,99.815,97.15,19.913,0.62,21.3555,0.3235,226.87,110.76,25.6,382,412.28
6,6.75,391.65,20.922,2.049,-2.9485,14.863,46.597,1.0925,0.1615,0.482,0.5695,0.246,99.841,94.847,20.8185,1.25,22.1615,0.346,372.5,174,36.953,381,419.23
6,7.25,381.9,20.8695,-0.658,-0.7245,28.2,64.716,1.372,0.185,0.548,0.6345,0.2745,99.869,91.092,21.744,2.11,23.226,0.384,546,242.12,52.3,379.19,426
6,7.75,373.78,20.8025,-1.9,0.678,44.246,87.495,1.548,0.204,0.6115,0.729,0.3085,99.883,86.001,22.5,3.83,24.145,0.4335,711,336,63.9,381.88,435.66
6,8.25,368.11,21.301,-3.744,2.3465,65.9385,108.195,1.624,0.2155,0.693,0.813,0.329,99.8885,80.48,23.3315,5.33,24.722,0.496,924,429.43,78.123,383,445.63
6,8.75,364.045,20.952,-3.881,3.409,86.289,136.16,1.696,0.2355,0.7525,0.8715,0.3435,99.887,74.715,24.13,7.33,25.427,0.5325,1097.5,553.48,94.745,386.37,453.95
6,9.25,360.1,20.8295,-4.732,5.187,96.754,155.795,1.786,0.237,0.786,0.964,0.357,99.885,70.8485,24.9015,8.885,26.173,0.571,1259.9,633.01,105,390,459.3
6,9.75,357.915,20.518,-4.715,7.7115,103.66,168.78,1.916,0.2475,0.8645,0.996,0.3655,99.8945,67.7585,25.584,10.215,26.764,0.62,1388.5,703.035,113,390.635,465.28
6,10.25,355.385,20.487,-5.245,10.7045,114,189.72,1.942,0.264,0.94,1.062,0.382,99.888,65.035,25.9555,11.665,27.359,0.648,1509,763.935,122.5,394.46,473.885
6,10.75,354.805,20.3225,-5.415,14.4655,127.58,213.11,1.957,0.265,0.939,1.0915,0.376,99.876,62.657,26.747,13.16,27.965,0.668,1604,828.68,128.48,399.37,481.015
6,11.25,353.76,20.0495,-5.087,18.1835,126.955,229.415,1.9055,0.273,0.9855,1.12,0.3885,99.846,60.014,27.1,14,28.3965,0.6805,1597,848.4,131.33,402.61,485.875
6,11.75,351.855,19.8125,-4.335,20.617,134.62,233.44,1.921,0.275,0.965,1.1375,0.391,99.83,58.856,27.358,15.09,28.7445,0.69,1617.5,836.15,134.09,405.215,490.845
6,12.25,352.005,20.061,-4.52,22.9475,139.54,243.285,1.859,0.281,1.002,1.173,0.397,99.798,57.429,27.6,15.62,28.901,0.713,1598.55,824.48,131.515,407.29,492.475
6,12.75,351.56,19.818,-4.447,24.187,133.75,249.765,1.87,0.268,1.018,1.171,0.395,99.782,56.0705,28.046,16.405,29.1635,0.691,1620,842.5,134.975,409.86,494
6,13.25,351.14,19.641,-4.75,24.652,128.55,251.87,1.9215,0.274,1.019,1.149,0.39,99.752,54.268,28.296,17.81,29.4575,0.7,1601,800.745,129.585,407.315,495.425
6,13.75,350.41,19.34,-4.53,24.362,120.23,247.34,1.878,0.263,0.972,1.155,0.377,99.7355,53.495,28.586,18.64,29.704,0.668,1474.65,742.62,124.305,410.21,492.5
6,14.25,350.36,19.357,-3.585,21.539,105.875,219.39,1.85,0.2675,0.943,1.134,0.376,99.6975,52.876,28.7795,18.65,29.942,0.61,1423.75,681.11,113.89,410,491.11
6,14.75,350.4,19.463,-3.6065,19.531,84.853,196.98,1.822,0.252,0.917,1.081,0.368,99.671,52.8075,28.7395,18.32,30.043,0.574,1289.2,617.17,108.56,410.125,485.895
6,15.25,349.46,19.835,-3.19,18.828,65.6875,173.91,1.744,0.247,0.866,1.083,0.353,99.6465,52.5165,28.7435,18.06,29.8155,0.507,1092.5,524.65,90.7135,408.985,481.17
6,15.75,349.33,19.7,-2.9015,16.801,55.4475,168.055,1.734,0.227,0.835,0.9645,0.344,99.626,53.04,28.6115,18.195,29.844,0.459,989.5,505.82,89.447,404.97,478.67
6,16.25,349.46,19.979,-2.384,14.0315,46.816,145.43,1.702,0.223,0.77,0.886,0.323,99.61,55.094,28.5,16.775,29.704,0.37,854,436.05,79.231,402,473.43
6,16.75,349.64,20.122,-1.726,11.4215,27.979,118.91,1.5985,0.2115,0.7,0.795,0.314,99.6195,58.087,27.986,15.805,29.4565,0.314,687.955,330.97,62.194,401.47,465.92
6,17.25,350.01,20.25,-0.858,8.8205,12.101,82.3765,1.364,0.185,0.601,0.665,0.269,99.627,62.2935,27.749,14.305,29.1075,0.239,486.8,234.69,42.1,400.89,458.93
6,17.75,350.03,20.741,-0.03,6.5745,3.1735,54.446,1.159,0.154,0.483,0.55,0.228,99.635,65.4145,27.239,11.635,28.804,0.229,350.585,167,32.516,398.23,452.5
6,18.25,353.12,22.1365,1.253,4.5125,-0.303,32.4,0.985,0.1305,0.404,0.446,0.185,99.6395,70.1995,26.602,9.67,28.28,0.27,228,107,20.527,397.14,445.55
6,18.75,358.1,22.617,1.716,2.314,-3.387,10.029,0.822,0.1,0.3245,0.373,0.1395,99.6525,76.8215,25.5,7.495,27.295,0.3495,99.35,45.738,10.8,392.86,436.26
6,19.25,366.11,22.606,2.278,-0.068,-3.216,3.1675,0.7525,0.0945,0.274,0.367,0.106,99.669,82.887,24.3,4.83,26.088,0.385,22.032,10.256,2.258,390.8,427.49
6,19.75,376.04,22.49,1.737,-2.2935,-2.589,1.304,0.738,0.0975,0.2975,0.391,0.1185,99.682,85.909,23.396,3.49,25.1715,0.3415,0,-0.571,0.93,387.37,420.68
6,20.25,385.165,22.162,1.59,-3.725,-1.5115,0.473,0.733,0.09,0.281,0.3825,0.112,99.704,89.379,22.5015,2.68,24.448,0.292,0,-1.26,1.07,391,419
