DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,CH4_1_6_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,428.931,5.0605,427.906,4.888,2059,429.145,5.101,428.072,4.912,2066.235,428.738,5.279,424.457,4.918,2049.467,429.324,5.239,428.065,5.1785,2053.3825,429.7015,5.388,426.113,5.447,2063.6575,434.1175,5.115,432.492,5.563,2070.9355,2.569,1.96,0.1355,426.057,5.746,1.233,0.1565,1.232,2.153,-0.5185,0.3355,-13.959,-3.433,0.6465,1.91,1.41,0.58,0.51,0.34,1.5185,1.9545,1.54,1.6785,1.6305,1.873,1.377,97.9195,72.605,1.5995,2.95,2.385,2.43,3.89,3.18,0.5,-2.11,1.3,-1.2,0.24,294,324.9,-27.95,312,323.6,-0.05,0,0.125,0.12,0.2,-0.05,0.09,0.07,0.06,0.06,5.292,6.083,6.944,7.889,9.0875,9.892,10.8415,11.865,12.4395,4.935,5.651,7.011,7.695,9.119,10.132,11.076,12.051,12.5335,5.135,5.6445,6.82,7.779,9.2205,10.089,11.1,11.659,12.439,5.46,6.334,7.391,8.086,9.313,10.36,11.312,12.056,12.399,5.169,5.987,7.338,8.174,9.372,10.341,11.3245,12.035,12.5835,-4.491,-5.5505,-13.652
1,5.75,429.809,4.7565,426.9245,5.119,2051.038,429.503,4.939,426.131,5.196,2059.467,429.2435,4.957,423.739,4.98,2061.839,430.329,4.7785,429.647,4.986,2073.741,430.8165,5.094,428.876,5.349,2069.1895,433.7225,4.581,433.582,5.567,2063.151,2.5315,1.6065,0.145,426.321,5.869,1.143,0.084,1.1335,2.0605,-1.34,0.3315,-14.618,-2.747,0.615,2,1.46,0.59,0.52,0.34,1.444,1.6985,1.309,1.5505,1.434,1.4535,1.349,97.9325,72.805,1.5645,2.975,2.545,2.52,3.9,2.84,0.5,-2.16,1.3,-1.2,0.24,294.2,324.3,-29.03,312.1,324,-0.05,0,0.12,0.12,0.2,-0.05,0.09,0.07,0.06,0.12,5.265,6.06,6.916,7.87,9.081,9.8935,10.8405,11.865,12.4385,4.896,5.62,6.949,7.675,9.116,10.13,11.076,12.0505,12.532,5.0515,5.577,6.784,7.753,9.2165,10.088,11.098,11.655,12.437,5.379,6.285,7.316,8.049,9.309,10.359,11.3005,12.052,12.399,5.079,5.939,7.253,8.1445,9.359,10.341,11.3225,12.035,12.5835,-4.543,-5.4325,-13.384
1,6.25,429.3995,5.003,428.4,5.198,2070.671,429.973,4.77,428.663,5.186,2064.444,429.384,5.253,428.051,5.073,2052.837,429.7165,5.013,429.645,5.0095,2057.1725,430.3725,4.968,430.5365,5.1205,2057.714,433.461,4.798,434.785,5.431,2066.68,2.5565,1.5765,0.1425,426.8125,5.651,1.013,0.209,1.24,2.655,-0.069,0.305,-13.832,-1.1895,0.6315,1.9,1.4,0.56,0.52,0.34,1.3375,1.5185,1.168,1.488,1.273,1.2775,1.222,97.95,73.27,1.571,2.83,2.38,2.42,3.74,2.84,0.5,-2.26,1.2,-1.18,0.22,291.2,323.3,-29.83,310.7,323.4,-0.05,0,0.12,0.115,0.19,-0.05,0.09,0.07,0.06,0.12,5.184,5.982,6.892,7.8505,9.0745,9.918,10.8395,11.8645,12.4375,4.746,5.585,6.889,7.665,9.113,10.127,11.0745,12.07,12.5305,4.957,5.5225,6.737,7.733,9.2115,10.085,11.099,11.651,12.4355,5.256,6.238,7.304,8.028,9.306,10.358,11.2995,12.048,12.399,5.016,5.868,7.193,8.131,9.347,10.345,11.321,12.035,12.58,-4.5955,-5.663,-13.5625
1,6.75,430.031,4.81,427.815,5.092,2057.338,430.051,4.791,426.12,5.082,2058.727,429.593,5.335,424.2285,4.8335,2063.406,430.249,4.673,430.7365,5.382,2068.1925,430.576,4.904,431.91,5.176,2071.8415,433.88,4.618,431.997,5.183,2066.35,2.4895,1.2845,0.1395,426.314,5.657,1.133,0.1815,1.4905,2.166,-0.396,0.2915,-16.414,-2.281,0.653,1.86,1.39,0.56,0.52,0.34,1.3705,1.385,1.261,1.332,0.995,1.154,0.739,97.977,73.2,1.5515,2.83,2.34,2.39,3.62,2.88,0.4,-2.25,1.2,-1.2,0.21,295.8,323.1,-29.71,313.6,323.9,-0.05,0,0.12,0.12,0.2,-0.05,0.09,0.07,0.05,0.06,5.12,5.937,6.867,7.835,9.071,9.9235,10.835,11.864,12.4365,4.747,5.52,6.887,7.657,9.11,10.124,11.0735,12.0675,12.53,4.9015,5.434,6.662,7.734,9.2115,10.0815,11.095,11.66,12.434,5.186,6.19,7.269,8.004,9.324,10.355,11.2995,12.045,12.398,5.025,5.7,7.146,8.106,9.334,10.341,11.319,12.035,12.579,-4.54,-5.7955,-13.429
1,7.25,430.007,4.798,429.541,5.178,2070.617,430.142,4.831,429.513,5.166,2066.667,430.232,4.839,428.88,5.183,2055.125,430.5935,4.861,431.115,5.1515,2059.8985,431.024,4.776,429.701,5.101,2065.0025,434.1285,4.715,434.201,5.4875,2066.284,2.5005,1.4495,0.1325,427.117,5.6245,1.068,0.162,1.173,2.0445,-0.006,0.306,-12.664,-1.428,0.6365,1.83,1.34,0.565,0.5,0.35,1.349,1.39,1.194,1.44,0.959,1.033,0.99,98.002,75.62,1.548,2.895,2.165,2.34,3.58,2.73,0.5,-2.14,1.4,-1.11,0.19,299.2,323.3,-29.21,313.5,323.7,0.13,0.06,0.215,0.23,0.25,-0.01,0.09,0.11,0.11,0.15,5.12,5.941,6.821,7.822,9.068,9.9205,10.833,11.87,12.4345,4.604,5.503,6.859,7.62,9.106,10.124,11.0735,12.048,12.5265,4.8345,5.403,6.6405,7.6955,9.2125,10.068,11.0935,11.6565,12.433,5.135,6.149,7.245,7.956,9.322,10.35,11.299,12.046,12.398,4.996,5.667,7.122,8.1065,9.322,10.339,11.317,12.035,12.578,-4.686,-5.8765,-14.0085
1,7.75,430.692,4.529,428.779,5.603,2062.757,430.21,4.611,427.9485,5.531,2071,430.245,4.9145,426.12,5.46,2078.889,430.858,4.536,433.074,5.22,2066.909,431.3565,4.808,433.169,5.707,2071.1665,434.578,4.608,433.5595,5.616,2072.2545,2.452,1.358,0.133,427.458,5.5925,1.082,0.3905,1.487,1.5375,0.811,0.301,-12.778,-0.806,0.613,1.83,1.34,0.54,0.5,0.33,1.239,1.3145,1.182,1.356,1.006,1.071,1.072,98.0345,76.87,1.53,2.99,2.34,2.4,3.69,2.995,3.5,1.695,4.7,2.385,0.695,299.45,324.15,-23.535,312.3,324.2,8.085,7.475,7.4,5.74,4.435,3.12,0.585,2.995,3.05,2.77,5.034,5.861,6.816,7.818,9.063,9.883,10.8305,11.8695,12.434,4.5655,5.5295,6.841,7.618,9.0675,10.118,11.0725,12.044,12.529,4.835,5.386,6.637,7.698,9.205,10.0445,11.09,11.654,12.4315,5.1075,6.1335,7.211,7.923,9.3095,10.345,11.298,12.0445,12.4,4.972,5.6735,7.123,8.092,9.31,10.328,11.3135,12.026,12.5755,-4.8595,-6.023,-13.9425
1,8.25,429.6975,4.6915,428.369,5.133,2062.0355,429.63,4.668,428.163,5.14,2070.6665,429.286,5.185,428.083,5.201,2067.519,430.1205,4.7895,432.1495,5.2235,2074.696,430.8325,5.0075,431.479,4.827,2069.75,435.772,4.715,433.2385,5.498,2082.7745,2.392,1.199,0.114,427.929,5.5675,1.16,0.15,1.21,2.4115,1.5575,0.329,-7.536,3.773,0.628,1.8,1.38,0.56,0.51,0.35,1.2815,1.261,1.0425,1.4115,1.046,1.162,1.203,98.059,76.705,1.5185,3.23,2.77,2.865,4.1,3.38,19.5,23.45,24.55,23.92,3.09,298.1,324.6,-9.73,313.55,325.9,51.17,45.63,45.525,35.045,22.58,19.59,3.38,17.94,19.05,16.35,4.969,5.815,6.791,7.8125,9.061,9.907,10.8355,11.869,12.4335,4.663,5.478,6.789,7.629,9.1,10.117,11.074,12.044,12.5295,4.815,5.3815,6.621,7.6725,9.209,10.062,11.093,11.6515,12.4305,5.111,6.0825,7.18,8.024,9.297,10.347,11.3,12.046,12.402,4.888,5.678,7.127,8.0815,9.308,10.342,11.312,12.03,12.577,-4.6905,-5.879,-14.3935
1,8.75,429.753,4.763,428.9495,5.407,2073,430.285,4.878,429.41,5.5475,2072.0545,429.4935,5.0655,426.597,5.114,2067.841,430.773,4.896,431.002,5.1735,2076.55,432.625,4.942,430.019,5.136,2074.34,436.065,4.902,434.115,6.161,2079.9475,2.318,1.238,0.123,427.2645,5.6995,1.7955,0.081,1.957,4.547,1.395,0.364,4.388,6.2565,0.669,1.75,1.375,0.61,0.545,0.36,1.117,1.306,1.127,1.362,1.307,1.55,1.697,98.08,75.95,1.522,3.93,3.7,3.9,5.325,3.99,38.2,60.64,62.8,61.33,6.72,293.7,328.25,21.06,313.25,327.85,131.14,117.51,115.69,91.88,59.05,52.625,8.14,42.87,41.83,37.32,5.051,5.788,6.772,7.784,9.042,9.85,10.8275,11.859,12.428,4.6935,5.4745,6.776,7.6225,9.098,10.096,11.0695,12.042,12.528,4.8405,5.4025,6.637,7.6525,9.204,10.068,11.088,11.6485,12.4285,5.1545,6.09,7.159,7.939,9.2945,10.339,11.2965,12.0445,12.4,4.975,5.6965,7.088,8.0765,9.303,10.338,11.3095,12.025,12.573,-4.647,-5.813,-13.2865
1,9.25,430.479,4.708,429.301,5.089,2074,430.585,4.7,429.0615,5.019,2064.2145,429.8545,4.8605,427.469,4.89,2072.775,430.661,4.73,432.299,5.354,2070.567,432.4445,4.938,433.435,5.523,2077.184,435.086,4.838,434.583,5.462,2066.889,2.23,1.381,0.162,427.368,5.6785,1.904,-0.133,2.093,9.523,1.91,0.397,22.0365,9.063,0.695,1.71,1.37,0.65,0.61,0.415,1.431,1.7995,1.481,1.674,1.6805,1.928,2.383,98.108,74.82,1.5965,4.94,4.85,5.215,6.71,4.665,58.8,103.095,103.1,100.21,11.86,295.95,330.35,58.305,314.2,332.5,211.67,203.18,197.33,154.36,98.73,89.625,15.13,76.11,78.425,74.35,5.252,5.911,6.794,7.7725,9.023,9.8475,10.8265,11.8575,12.429,4.9415,5.614,6.881,7.6435,9.0645,10.094,11.0685,12.0415,12.5275,5.033,5.468,6.686,7.644,9.1995,10.0645,11.086,11.6455,12.427,5.346,6.2385,7.179,7.9185,9.294,10.3365,11.2955,12.045,12.4,5.0915,5.757,7.1135,8.0805,9.3015,10.333,11.3075,12.0295,12.5725,-4.378,-5.6035,-11.847
1,9.75,430.97,4.7495,427.85,5.313,2073.979,430.347,4.737,428.457,5.514,2073.714,429.336,5.292,426.854,5.555,2069.5105,431.2615,4.7755,431.754,4.859,2065.005,431.4825,4.8555,428.764,5.326,2076,433.506,4.948,433.2705,5.946,2079.31,2.289,1.768,0.194,428.275,5.9045,2.543,-0.263,1.706,14.665,1.299,0.448,44.936,7.864,0.737,1.79,1.47,0.73,0.685,0.46,1.794,2.226,1.786,2.047,2.067,2.35,2.927,98.124,72.28,1.7865,5.7,5.895,6.425,8.06,5.71,73.5,134.03,133.6,132.18,14.83,296.7,334.6,87.67,315.85,337.75,272.275,255.99,256.61,206.3,130.365,116.93,18.27,105.12,106.38,100.2,5.544,6.197,6.834,7.797,9.0495,9.8745,10.8315,11.8565,12.4305,5.121,5.722,6.976,7.667,9.096,10.106,11.067,12.04,12.526,5.301,5.576,6.728,7.646,9.201,10.07,11.084,11.6425,12.426,5.663,6.379,7.239,7.942,9.304,10.3335,11.295,12.047,12.398,5.311,5.859,7.1445,8.098,9.301,10.327,11.308,12.034,12.577,-4.5635,-5.427,-12.212
