DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,6.25,-0.00394232,-8.09203,0.333352,0.0461453,2.04687,0.09011905,1.291215,387.037,4.42803,0.4880405,0.45196,0.1049645,0.527662,301.898,244.157,-62.81799,1.881365,-1.490824,1.18815008483333,58.8544696666667,1.955,-13.92648,-8.773643,-23.31878,-11.75414,86.2536916666667,86.3941666666666,-0.0112169553333333,1,1,1,1.1,1.2,1.1,1,1.1,1,1,1,1,1,3.96083333333334,7.14166666666666
1,6.75,-0.00227832,-8.2828,0.241172,0.0391249,1.9521,0.0927416,1.000231,386.966,4.3763,0.46577,0.4699625,0.1024935,0.491838,300.6548,242.6671,-62.18475,1.872666,-1.217587,0.863200357333333,60.0104591666667,2.0875,-14.040075,-8.8964935,-23.2593508586904,-11.9806,86.2745335,86.405,0.8198999955,1.5,1,1,1.1,1.2,1.1,1,1.1,1,1,1,1,1,3.79666666666667,7.05333333333333
1,7.25,-0.002651955,-8.07821,0.476207,0.0464273,1.957005,0.09002985,0.591034,387.036,4.39238,0.488724,0.471859,0.1060055,0.5446505,300.8578,243.0383,-54.39439,3.759338,7.61186,0.513962334666667,60.1166226666667,2.07,-14.00853,-9.0292715,-23.4451771301458,-11.874505,86.3006283333333,86.4275,27.1862007666667,29.1666666666667,1.83333333333333,1.61666666666667,2.45,2.45,1.61666666666667,1.61666666666667,2.33333333333333,2.86666666666667,2.45,2.86666666666667,2.66666666666667,2.86666666666667,3.62916666666667,6.93833333333333
1,7.75,-0.00787792,-7.62612,2.66409,-0.017509,1.65007,0.09816945,0.586793,387.1695,4.500655,0.518966,0.450858,0.128422,0.549028,306.74455,243.25905,-26.18312,24.373085,59.554095,0.725409515,59.9780198333333,1.8875,-13.82469,-9.029285,-22.95485,-11.93983,86.3279106666667,86.4475,162.527060833334,171.408333333333,21.6666666666667,10,20,20.3666666666667,12.45,12.45,17.8666666666667,17.3083333333334,18.9083333333333,27,19.1666666666667,17.9333333333334,3.48083333333333,6.85916666666667
1,8.25,-0.0177752,14.3048,7.45804,-0.229794,1.14317,0.136196,2.29216,388.46,4.62161,0.476679,0.474967,0.184044,0.463798,319.1104,244.3824,28.598505,38.56436,143.2491,2.62417011,54.1939398333333,1.3775,-12.96278,-9.044007,-21.6458405998951,-12.08192,86.350976,86.48,377.179895,366.35,42.2416666666667,24.3333333333333,40.575,40.3666666666667,27.5,27.8333333333333,43.2833333333333,37.5,41.2666666666667,65.8333333333333,43.7,45.25,3.34083333333333,6.755
1,8.75,-0.0271338,35.0578,11.7226,-0.445716,1.32973,0.164686,3.46452,388.813,4.68093,0.508636,0.523779,0.23401,0.391187,330.6671,246.8127,97.005695,50.16869,237.416,3.81235868333333,50.3165375,1.4325,-11.48743,-8.804168,-18.70942,-11.99959,86.3738238333333,86.5108333333333,591.482205,548.975,57.85,39.0833333333333,61.2,61.825,45.3333333333333,45,69.5333333333333,69.6833333333333,65.7833333333333,102.933333333334,71.475,76.8333333333333,3.26333333333333,6.66
1,9.25,-0.03437735,54.3668,15.8087,-0.63824,1.523835,0.180557,4.215515,389.504,4.69001,0.544038,0.576254,0.275196,0.429884,342.5058,250.966,165.4526,61.24955,330.21755,4.72999145,47.5540103333334,1.6975,-9.121186,-8.4459,-13.5288863472385,-11.72111,86.3905971666667,86.5275,790.734441666667,723.075,72.225,54.1416666666667,80.3666666666667,82.2416666666666,62.85,62.3916666666667,94.95,114.666666666667,89.975,136.616666666667,97,107.866666666667,3.26777777777778,6.57333333333334
1,9.75,-0.0416353,79.87315,20.1359,-0.734466,1.67624,0.197205,5.21136,389.9035,4.62269,0.593585,0.633017,0.304951,0.505957,354.93085,253.05875,227.0256,74.23012,414.0858,5.58842285,44.2345086666667,1.79,-5.877436,-7.68518,-7.23683459221489,-11.079045,86.4161431666666,86.53,967.696815,876,85.7666666666667,68.3333333333333,98.2833333333333,102.033333333334,79.7416666666666,77.5,118.491666666667,153.225,112.5,166.416666666667,120.333333333333,133.766666666666,3.41,6.50333333333333
1,10.25,-0.0431682,100.556,23.9266,-0.773114,1.63889,0.2023615,6.301275,390.3545,4.59695,0.6599125,0.704413,0.330739,0.5923295,368.0824,255.06955,278.2247,86.99803,488.5771,6.81893313333333,41.0242055,1.7875,-2.012057,-6.7222325,1.286408,-9.7881875,86.4314941666667,86.53,1121.87856666666,1009.53333333333,99.1166666666667,82.5,112.666666666667,120.366666666667,94.1166666666667,91.1666666666667,138.7,181.2,132.033333333333,191.616666666667,140.783333333333,155.833333333333,3.80666666666666,6.44
1,10.75,-0.0539063,121.4065,23.79055,-0.785288,1.81763,0.229396,7.16309,390.569,4.575545,0.76446,0.797049,0.353911,0.624813,380.69985,258.7279,318.1455,97.04688,550.7567,7.77068343333334,37.130815,2.0375,2.258414,-5.513314,7.9372076855839,-7.662691,86.4228458333333,86.5208333333333,1250.50097133333,1113.49166666666,106.75,92.8333333333333,123.1,136.408333333333,104.975,101.85,153.7,201.2,146.833333333333,210.833333333333,154.933333333333,175.366666666667,4.37333333333333,6.37
1,11.25,-0.0668781,140.772,26.4604,-0.799367,1.84665,0.254811,8.13019,390.5315,4.49145,0.837359,0.863527,0.374934,0.666085,389.2203,262.1089,343.4846,105.7817,592.3243,8.77117153333333,33.383699,2.2175,5.895442,-4.0266845,15.9477820060464,-4.9644265,86.3818143333334,86.4966666666667,1332.85891666667,1188.55833333333,113.083333333333,101.475,130.083333333333,145.366666666667,112.866666666667,109.975,164.95,215.783333333333,158.308333333333,224.808333333334,165.166666666667,188.666666666667,5.21555555555555,6.30666666666667
1,11.75,-0.07442575,148.891,26.8141,-0.8042845,1.980195,0.2668345,9.050545,390.494,4.52278,0.929363,0.9276125,0.39413,0.678522,399.4175,265.874,358.076,111.4704,621.9082,9.74846378333333,31.4233468333334,2.3625,9.420216,-2.6253945,23.603112309447,-1.9037245,86.3320046666666,86.4408333333334,1386.12826166667,1233.76666666667,118.933333333334,106.666666666667,133.916666666667,152.658333333333,117.866666666667,115.975,171.2,224.333333333333,164.95,232.308333333334,170.666666666667,197.033333333333,6.03833333333333,6.31666666666667
1,12.25,-0.0685072,158.769,27.59415,-0.8481775,1.91849,0.2601035,9.831525,390.736,4.48668,0.9700955,0.993087,0.401814,0.697042,404.3246,268.1543,362.4994,114.0336,630.768,10.5476019666667,29.65791,2.30999996666667,12.83414,-0.9086904,29.0564028054535,0.8631174,86.2837193333333,86.3925,1397.6325,1250.78333333334,118.666666666667,108.5,134.975,153.908333333333,120,119.666666666667,174,231.166666666667,168.141666666666,235.783333333333,172.766666666667,199.833333333333,6.99222222222222,6.355
1,12.75,-0.080936,166.8495,26.9131,-0.927203,1.96261,0.2864935,10.4712,391.1165,4.464255,1.0587,1.031455,0.409326,0.696613,409.7177,269.4428,358.0484,114.5186,627.00485,11.2203076666667,28.1826276666667,2.3475,15.3045,0.6861613,33.8279,3.627476,86.2343435,86.3333333333333,1378.77983333333,1240.83333333333,118.391666666667,108,132.5,152.241666666667,118,121,174.116666666667,226.25,165.35,234.5,170.433333333334,198.283333333333,7.80916666666667,6.46
1,13.25,-0.0839321,164.0865,26.249,-0.87933,2.1343,0.285084,10.81785,391.018,4.42999,1.04824,1.11534,0.4122295,0.6891525,411.19815,271.1315,339.7596,108.6419,604.0457,11.567149,26.897407,2.66,16.823785,2.0668225,37.4090710320079,6.3635595,86.1835476666667,86.2933333333333,1317.52826666666,1188.7,113.166666666667,102.033333333333,124.95,145.575,112.866666666667,112.833333333333,167.45,212.866666666667,157.5,227.45,163.1,191.2,8.45333333333333,6.55333333333333
1,13.75,-0.0924116,154.5225,24.35105,-0.916853,2.218935,0.303521,11.35265,391.0275,4.42985,1.10791,1.107595,0.4169045,0.6602915,411.8343,272.09775,310.7116,101.714,565.7769,12.0079783333333,25.6513946666667,2.82,17.6032,3.53214,40.16512,8.7606905,86.1587983333333,86.2633333333333,1231.17347,1110.83333333333,106.683333333333,90,117.5,134.533333333333,105.783333333333,102.666666666667,156.333333333333,199.516666666666,146.666666666667,215.5,153.975,179.95,9.14222222222221,6.68
1,14.25,-0.0974815,140.453,23.91675,-0.9173635,2.392045,0.308942,11.6289,391.031,4.457185,1.099735,1.086585,0.4166735,0.6179435,408.1262,273.1864,271.6591,90.34131,510.9791,12.272229,24.3778003333333,2.925,17.52427,4.721039,40.6230873915402,10.509595,86.1357306666667,86.2366666666667,1104.884445,1007.66666666667,99.3333333333333,70.3333333333333,104.666666666667,121.408333333334,94.95,91.6166666666667,136.333333333333,178.166666666667,130,195.833333333333,138.058333333333,161.2,9.82555555555557,6.85333333333333
1,14.75,-0.09242075,125.248,20.962,-0.8181375,2.40336,0.298579,12.07145,391.111,4.291015,1.06858,1.0884,0.397557,0.557609,402.3456,273.22235,221.111,77.92058,439.0847,12.5581213333333,23.722561,2.78,16.08815,5.72457,38.1205371245549,12.173355,86.1227843333333,86.2233333333333,945.179973333333,875.5,88.0833333333333,42.45,88.3333333333333,103.075,81.2,77.5,115,152.866666666667,111.666666666667,173.333333333333,119.6,139.741666666667,10.315,7.01416666666666
1,15.25,-0.0889996,100.745,18.39155,-0.723196,2.407865,0.2904605,12.26145,390.678,4.27649,0.9880515,0.996831,0.374985,0.4803545,395.05805,273.031,160.6348,64.92252,355.5239,12.6807633333333,23.3002776666667,2.925,14.291325,6.236956,34.5033597650541,13.35919,86.1196256666667,86.22,755.2737,719.95,73.8333333333333,27.8333333333333,71.1666666666667,83.7,66.2,62.5,90.8333333333333,123.933333333334,89.1166666666667,145.5,97.8666666666667,113.141666666667,10.7877777777777,7.14083333333333
1,15.75,-0.0848011,70.26355,14.8189,-0.568146,2.392885,0.2833595,12.26015,390.642,4.292545,0.9286265,0.9032155,0.3497225,0.3629935,384.14725,273.82845,98.94473,50.61572,266.2847,12.5673876666667,23.3494766666667,2.79,12.29826,6.345232,29.0907340979235,13.58333,86.1061063333333,86.2283333333333,561.806502333334,544.95,54.1666666666667,22.3333333333333,53.5,63.075,49.5333333333333,46.2,67.8666666666667,92.8333333333333,65.5,112.033333333333,72.5,81.1,11.09,7.32833333333333
1,16.25,-0.07799855,39.1992,11.4287,-0.408269,2.546865,0.273751,12.1779,390.487,4.30808,0.837653,0.8274335,0.326997,0.2614135,375.4828,273.742,27.31294,35.35567,168.2248,12.439656,23.5158723333333,2.985,10.58274,6.237367,24.4832196843395,13.40839,86.115355,86.2166666666667,335.9065,349.166666666667,33.35,15.8333333333333,33.3333333333333,37.8666666666667,30.3666666666667,28.3333333333333,39.1666666666667,53.6666666666667,39.5333333333333,72.0333333333333,43.6666666666667,44.1416666666667,11.22,7.54333333333333
1,16.75,-0.0569032,9.02177,6.25081,-0.19306,2.390365,0.237509,11.8109,390.2555,4.32285,0.7036585,0.6275385,0.292134,0.202381,364.25925,271.73795,-32.17741,20.11179,73.84721,12.003459,24.7780803333333,2.825,8.1917125,5.8799225,19.286965,12.384695,86.116667,86.2316666666667,136.524669833334,157,12.475,6.66666666666667,15,16.6166666666667,12.8666666666667,12.0333333333333,16.6666666666667,21,16.6166666666667,26.6666666666667,16.8333333333333,15.8083333333333,11.1830555555556,7.77583333333333
1,17.25,-0.0263313,-7.59035,2.45064,0.0186597,2.166155,0.1646935,11.0684,389.86,4.34753,0.588624,0.5389365,0.209478,0.3050905,352.6999,269.7649,-75.42677,4.566299,11.29774,11.2003736666667,26.5129433333333,2.685,5.4313475,5.26096,13.159989116917,11.25691,86.126119,86.24,24.8974137666667,25.3333333333333,1.5,1.2,2.33333333333333,2.45,1.61666666666667,1.5,2.33333333333333,2.45,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,11.0147222222223,7.92666666666666
1,17.75,-0.0158288,-14.46525,0.896377,0.07505605,2.451165,0.1348245,9.634615,389.3325,4.38977,0.559213,0.508277,0.1636485,0.421885,342.98745,267.2106,-83.78396,1.384456,-2.630395,9.7488565,29.3098086666667,2.865,2.037172,4.273596,6.012332,9.49598,86.1358503333333,86.2783333333333,0.6378691065,1.2,1,1,1,1.2,1,1,1.2,1,1,1,1,1,10.6475,8.1025
1,18.25,-0.0162149,-17.6154,1.6248,0.0966347,2.716015,0.1365255,7.996455,389.1305,4.51699,0.4881225,0.4613225,0.1746885,0.4461865,337.00515,264.34415,-81.30228,1.555307,-2.762079,8.08483266666667,33.4001026666667,3.225,-1.3594575,2.946729,-0.441547075819945,7.7257465,86.14845,86.2766666666667,-0.059977797,1,1,1,1,1.2,1,1,1,1,1,1,1,1,10.3,8.235
1,18.75,-0.01618415,-16.87185,1.67577,0.0870549,2.847825,0.125456,7.11264,388.8975,4.538315,0.4203645,0.4309635,0.17412,0.4089795,333.12795,261.899,-79.73018,1.791952,-2.339463,6.95378833333333,35.1188403333333,3.45,-4.003595,1.439669,-5.95615425605937,5.5578435,86.1712816666667,86.2833333333333,-0.055053533,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.93416666666666,8.37416666666666
1,19.25,-0.01731665,-17.86595,1.70098,0.0823159,2.916595,0.1305035,6.739375,388.844,4.566045,0.4237385,0.4153535,0.173329,0.397774,331.38795,260.9372,-77.19115,1.955252,-2.068922,6.5856203,37.6753626666667,3.515,-5.6356615,0.02488073,-9.60233296251687,3.704926,86.1816403333333,86.29,-0.0506020941666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.585,8.47333333333334
1,19.75,-0.0164244,-17.2311,1.38566,0.0790254,2.926575,0.1270335,6.32162,388.8305,4.61058,0.4645335,0.390554,0.1810895,0.3855695,329.92095,259.9298,-75.68698,1.929968,-2.006719,6.08478636666667,39.2607506666667,3.495,-7.001592,-1.232976,-11.89582,1.795513,86.1868583333333,86.3,-0.0489509038333334,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.21444444444445,8.5275
1,20.25,-0.01753375,-17.6024,1.42033,0.0726042,2.94862,0.132325,6.234115,388.629,4.57143,0.4609805,0.4117845,0.1753825,0.3713995,327.72175,258.7707,-74.77805,1.957536,-1.901243,6.0051908,41.1604196666667,3.485,-7.86396,-2.217451,-13.91417,0.002148545,86.197205,86.3166666666667,-0.0404834303333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.77055555555556,8.59
1,20.75,-0.0156835,-18.2003,1.46665,0.0864779,2.94329,0.127589,5.88671,388.704,4.53474,0.441772,0.4119595,0.166843,0.39292,326.5016,259.2241,-73.56364,1.909001,-1.911552,5.78906666666667,41.445614,3.49,-8.607178,-2.919362,-15.7084,-1.668447,86.21876,86.315,-0.037333627,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.46277777777777,8.6
1,21.25,-0.0128639,-17.05975,1.202625,0.0814284,2.873655,0.116401,5.651995,388.272,4.50286,0.429076,0.4312745,0.1582665,0.4187725,325.2178,258.1688,-71.79971,1.875059,-1.840697,5.4937754,41.4282166666667,3.345,-9.338083,-3.55955,-16.5753629715862,-3.021199,86.2163076666667,86.34,-0.033893495,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.06055555555555,8.56666666666667
1,21.75,-0.0129229,-16.02865,1.498,0.0778894,2.851295,0.1229745,5.42914,388.28,4.53892,0.4583765,0.431052,0.1608745,0.4259265,323.27665,258.2404,-71.39861,1.915246,-1.805797,5.4425829,42.1175453333333,3.215,-9.860928,-4.227884,-17.57636,-4.292161,86.2365883333333,86.3366666666667,-0.0320005983333334,1,1,1,1,1.2,1,1,1,1,1,1,1,1,7.76333333333334,8.56166666666666
1,22.25,-0.0123131,-17.1195,1.40171,0.091026,2.810485,0.1229555,5.08539,387.9355,4.50609,0.450717,0.4263175,0.155285,0.464787,322.2335,257.23415,-69.96861,1.92544,-1.747347,5.14378836666667,42.333232,3.28,-10.22575,-4.76323,-18.16488,-5.19912,86.2281756666667,86.3383333333333,-0.0320036803333334,1,1,1,1,1.2,1,1,1,1,1,1,1,1,7.50333333333333,8.51
1,22.75,-0.0118168,-16.154,1.17696,0.0905729,2.80236,0.1211825,5.07479,387.793,4.50298,0.432012,0.4258785,0.153404,0.4287595,320.83265,255.09375,-69.5131,1.893212,-1.743029,4.8491705,43.2241603333333,3.235,-10.67208,-5.212377,-18.42048,-5.881663,86.222373,86.34,-0.0243776051666666,1,1,1,1,1.2,1,1,1,1,1,1,1,1,7.15888888888889,8.47166666666667
1,23.25,-0.01015125,-15.8702,1.18245,0.0842235,2.688025,0.1106445,4.798345,387.986,4.55234,0.468654,0.426213,0.141317,0.5049015,320.1403,256.26,-68.81994,1.793952,-1.739564,4.58251876666667,44.701365,2.905,-10.95226,-5.59066,-18.91024,-6.662614,86.2309306666667,86.3583333333333,-0.024377757,1,1,1,1,1.2,1,1,1,1,1,1,1,1,6.84972222222222,8.39833333333334
1,23.75,-0.00778179,-13.0127,0.895666,0.0849738,2.55827,0.1004405,4.53459,387.9975,4.51925,0.438916,0.4236655,0.1331215,0.471381,317.77265,255.28875,-68.34521,1.834157,-1.744594,4.27321446666667,46.1941836666667,2.815,-11.29235,-6.011605,-19.69054,-7.228209,86.2246446666667,86.3683333333333,-0.027189416,1,1,1,1,1.2,1,1,1,1,1,1,1,1,6.555,8.30666666666667
2,0.25,-0.01340455,-16.296,0.63306,0.1026615,2.8296,0.1225675,6.96578,387.353,4.14562,0.4664005,0.4547395,0.1595345,0.46391,330.32055,268.0278,-70.27491,1.923074,-1.853609,6.61585893333333,36.464706,3.2275,-10.82727,-5.4060395,-19.2516076628733,-6.2762435,86.031529,86.0925,-0.00746521133333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.87833333333332,11.0016666666667
2,0.75,-0.01384735,-16.9998,0.4593715,0.0877746,2.79999,0.1271345,6.70621,387.1025,4.12162,0.4734325,0.440729,0.165051,0.4451595,328.66185,266.0854,-69.16917,1.870223,-1.885755,6.42271558333333,37.506731,3.185,-11.228135,-5.7263545,-19.9583,-6.996034,86.0298921666667,86.0916666666667,-0.00746771766666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.61777777777777,10.9533333333333
2,1.25,-0.0109976,-16.0522,0.80774,0.0927432,2.779895,0.1182785,6.47559,386.928,4.09341,0.4596745,0.4666365,0.1485985,0.4965815,327.7016,264.5808,-68.75372,1.928089,-1.78455,6.11488103333333,38.5304171666667,3.0325,-11.46784,-6.020201,-19.954995,-7.6944665,86.0402033333334,86.09,-0.00560088033333333,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.32777777777779,10.8766666666667
2,1.75,-0.0102431,-15.73895,0.300451,0.08966,2.75475,0.120448,6.22814,386.536,4.082845,0.481989,0.456468,0.143964,0.501499,325.96715,263.6807,-68.03426,1.915887,-1.786571,5.8779266,40.9701733333333,3.0275,-11.787785,-6.3551105,-20.5300247637361,-8.3842385,86.0382653333334,86.0975,-0.005599425,1,1,1,1,1.2,1,1,1,1,1,1,1,1,9.08,10.7716666666667
2,2.25,-0.00965235,-17.37925,0.641126,0.0869306,2.73715,0.11534,5.95867,386.623,4.10564,0.490035,0.438702,0.14562,0.475617,324.14595,260.858,-67.75246,1.857949,-1.727159,5.62828815,41.8743036666666,3.2275,-12.098595,-6.798026,-21.0828618089931,-8.810094,86.0323568333334,86.0691666666666,-0.00373450366666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.835,10.66
2,2.75,-0.00997049,-15.04215,0.6004435,0.0711334,2.70657,0.108154,5.7036,386.549,4.18552,0.458688,0.424434,0.139384,0.49974,323.03085,262.6287,-66.46155,1.852879,-1.694243,5.4421086,42.8111888333333,3.0125,-12.45422,-7.1626025,-21.6881188736899,-9.3118125,86.0163543333333,86.07,-0.00376679566666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.61666666666667,10.555
2,3.25,-0.009337545,-14.3033,0.413478,0.0670996,2.70176,0.1114005,5.677075,386.548,4.21918,0.4886255,0.426906,0.1449975,0.5017175,321.7296,263.15365,-65.5542,1.838635,-1.613559,5.39317158333334,43.3706128333334,3.02,-12.86107,-7.471825,-22.3054456057091,-9.7308595,86.020512,86.0616666666667,-0.00373586766666667,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.43222222222222,10.4591666666667
2,3.75,-0.00692443,-11.69225,0.139166,0.0714676,2.59663,0.100254,5.41568,386.347,4.23105,0.463807,0.445675,0.130707,0.52034,320.3332,261.7862,-64.87719,1.878085,-1.59408,5.14393838333334,42.8882216666667,2.7375,-13.014845,-7.754389,-22.59508191721,-10.237935,86.0205418333334,86.0691666666666,-0.001868397,1,1,1,1,1.2,1,1,1,1,1,1,1,1,8.19666666666667,10.3608333333333
